EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,BlockedCorner3,Corner3PctBlocked,HeaveMakes,team_id,year,season,team_vs
1628279-201904-202638-203026-204322,1611661330,"Brittney Sykes, Renee Montgomery, Jessica Breland, Tiffany Hayes, Elizabeth Williams","Sykes, Montgomery, Breland, Hayes, Williams",1628279-201904-202638-203026-204322,ATL,6499.0,17,108.0,-39.0,212.0,211.0,30.0,27.0,30.0,423.0,33.0,53.0,8.0,13.0,7.0,7.0,17.0,51.0,10.0,39.0,3.0,6.0,1.0,1.0,1.0,17.0,46.0,1.0,3.0,2.0,5.0,60.0,143.0,20.0,52.0,29.0,209.0,248.0,11.0,24.0,2.0,4.0,2.0,30.0,10.0,15.0,2.0,6.0,6.0,32.0,78.0,42.0,51.0,9.0,14.0,46.0,17.0,12.0,1.0,39.0,17.0,56.0,14.0,3.0,22.0,12.0,5.0,129.0,11.0,21.0,1.0,25.0,41.0,5.0,71.0,33.0,104.0,4.0,11.0,4.0,7.0,22.0,3.0,18.0,15.0,3.0,4.0,2.0,2.0,37.0,7.0,7.0,27.0,3.0,55.0,1.0,5.0,1.0,42.0,2.0,1.0,2.0,37.0,6.0,1.0,19.0,2.0,9.0,1.0,1.0,5.0,4.0,10.0,7.0,179.0,32.0,30.0,3.0,2.0,0.65,0.7358490566037735,0.85,0.38461538461538464,0.5,0.3333333333333333,0.38461538461538464,0.4195804195804196,0.4583333333333333,0.6666666666666666,0.46153846153846156,0.5,0.6190476190476191,0.49523809523809526,0.5172413793103449,0.6666666666666666,0.26666666666666666,0.019230769230769232,0.08391608391608392,0.1509433962264151,0.058823529411764705,0.02564102564102564,0.021739130434782608,0.5945945945945946,1.0,1.0,0.6721311475409836,0.25609756097560976,0.8064516129032258,0.34375,0.717391304347826,0.2807017543859649,0.3,0.2727272727272727,0.20689655172413793,0.3448275862068966,0.3333333333333333,0.6296296296296297,0.5294117647058824,0.8823529411764706,0.8260869565217391,0.75,0.0392156862745098,93.72518849053701,0.7,15.797169811320755,14.928909952606634,15.20754716981132,14.578199052132701,0.2717948717948718,0.6226415094339622,0.7333333333333333,0.6666666666666666,0.26153846153846155,0.3333333333333333,0.3541666666666667,0.7058823529411765,0.2,0.2564102564102564,0.2631578947368421,0.5,0.03076923076923077,0.5,0.5,1.0,0.2358974358974359,0.3695652173913043,0.37777777777777777,0.8235294117647058,0.4642857142857143,0.6153846153846154,0.125,0.03571428571428571,1.0,1.0,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.047619047619047616,0.23809523809523808,0.4,0.5384615384615384,0.3695652173913043,0.4852548717948718,0.5239761904761905,0.4555047619047619,0.09134615384615384,0.12179487179487179,0.14354066985645933,0.15311004784688995,8.797902097902098,24.34807692307692,0.14150943396226415,,,,,,,,,,,,,,,1611661330,2018,2018,True
201881-201904-202638-203026-204322,1611661330,"Angel McCoughtry, Renee Montgomery, Jessica Breland, Tiffany Hayes, Elizabeth Williams","McCoughtry, Montgomery, Breland, Hayes, Williams",201881-201904-202638-203026-204322,ATL,20952.0,24,349.0,-51.0,692.0,698.0,57.0,93.0,83.0,1390.0,88.0,177.0,18.0,34.0,3.0,8.0,47.0,125.0,54.0,131.0,15.0,36.0,,2.0,1.0,50.0,150.0,4.0,11.0,5.0,10.0,189.0,433.0,65.0,186.0,98.0,671.0,722.0,26.0,61.0,4.0,13.0,25.0,89.0,14.0,42.0,6.0,11.0,14.0,60.0,234.0,144.0,168.0,27.0,28.0,150.0,50.0,48.0,4.0,117.0,56.0,173.0,41.0,15.0,49.0,30.0,38.0,402.0,25.0,77.0,,75.0,166.0,16.0,257.0,102.0,359.0,8.0,67.0,42.0,25.0,67.0,17.0,51.0,60.0,3.0,16.0,1.0,10.0,127.0,11.0,12.0,83.0,9.0,168.0,8.0,5.0,6.0,128.0,7.0,8.0,4.0,116.0,7.0,2.0,57.0,3.0,36.0,2.0,2.0,19.0,13.0,38.0,18.0,582.0,60.0,57.0,7.0,3.0,0.6190476190476191,0.6685714285714286,0.8615384615384616,0.34946236559139787,0.3076923076923077,0.5454545454545454,0.34946236559139787,0.43648960739030024,0.4262295081967213,0.3333333333333333,0.462843295638126,0.43243243243243246,0.4339622641509434,0.49776785714285715,0.5174418604651163,0.5,0.30048465266558966,0.021505376344086023,0.11085450346420324,0.1751412429378531,0.112,0.022900763358778626,0.02666666666666667,0.5275590551181102,0.7619047619047619,,0.7063829787234043,0.3181818181818182,0.7281553398058253,0.21008403361344538,0.7130177514792899,0.28254847645429365,0.33707865168539325,0.34210526315789475,0.2727272727272727,0.2222222222222222,0.15,0.620253164556962,0.676056338028169,0.8117647058823529,0.7228915662650602,0.75,0.025806451612903226,95.53264604810997,0.47368421052631576,15.163294797687861,14.984240687679083,14.576589595375722,14.32808022922636,0.2859450726978998,0.4971751412429379,0.6027397260273972,0.5568181818181818,0.20193861066235863,0.376,0.42342342342342343,0.6382978723404256,0.21163166397415187,0.4122137404580153,0.421875,0.7037037037037037,0.05815831987075929,0.4166666666666667,0.4166666666666667,1.0,0.24232633279483037,0.3333333333333333,0.3424657534246575,0.82,0.4594594594594595,0.5294117647058824,0.1111111111111111,0.02702702702702703,,,0.14864864864864866,0.36363636363636365,0.1509433962264151,0.375,0.018867924528301886,0.18867924528301888,0.5,0.5864297253634895,0.3333333333333333,0.49367851373182553,0.489298275862069,0.4256066037735849,0.08669656203288491,0.11801242236024845,0.13263785394932937,0.08941877794336811,8.842263279445728,24.09193548387097,0.08236994219653179,1.0,6.0,1.0,1.0,4.0,1.0,3.0,0.75,1.0,0.005376344086021506,,,,,1611661330,2018,2018,True
1627677-1628279-1628881-201881-203406,1611661330,"Imani McGee-Stafford, Brittney Sykes, Monique Billings, Angel McCoughtry, Layshia Clarendon","McGee-Stafford, Sykes, Billings, McCoughtry, Clarendon",1627677-1628279-1628881-201881-203406,ATL,280.0,2,5.0,,9.0,9.0,9.0,3.0,1.0,18.0,2.0,3.0,,,2.0,3.0,,1.0,2.0,2.0,,,,,,,,,,,,4.0,6.0,,,1.0,9.0,9.0,1.0,1.0,,,,2.0,4.0,6.0,,,1.0,9.0,,8.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,2.0,1.0,1.0,3.0,,2.0,,,1.0,,,3.0,,3.0,2.0,,2.0,,,,2.0,,,,3.0,1.0,,1.0,1.0,,,,,,,,7.0,9.0,9.0,,1.0,,,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6428571428571429,1.0,0.6428571428571429,,,,,,,,1.0,,1.0,0.5,,,,0.4,,,,,,,,1.0,0.5,,,,92.57142857142857,,14.666666666666666,16.444444444444443,14.222222222222221,16.11111111111111,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,0.6666666666666666,,,,0.5,,0.5071166666666667,0.3779,0.5071166666666667,0.16666666666666666,0.16666666666666666,0.2222222222222222,1.0,9.466666666666667,,1.0,,,,,,,,,,,,,,,1611661330,2018,2018,True
1627677-1628279-1628881-201904-204355,1611661330,"Imani McGee-Stafford, Brittney Sykes, Monique Billings, Renee Montgomery, Blake Dietrick","McGee-Stafford, Sykes, Billings, Montgomery, Dietrick",1627677-1628279-1628881-201904-204355,ATL,333.0,3,6.0,-7.0,11.0,11.0,2.0,5.0,2.0,22.0,,,,,,,,1.0,1.0,5.0,,,,,,2.0,3.0,,,,,1.0,6.0,2.0,3.0,,8.0,15.0,,,,,,,,2.0,,,,,2.0,,6.0,,,3.0,2.0,1.0,,1.0,2.0,3.0,2.0,,,,1.0,8.0,,1.0,,,1.0,2.0,3.0,1.0,4.0,,,,,1.0,,1.0,1.0,,,,,2.0,1.0,,,,3.0,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,8.0,,2.0,1.0,,1.0,1.0,1.0,0.6666666666666666,,,0.6666666666666666,0.16666666666666666,,,0.4444444444444444,,,0.4444444444444444,,,0.3333333333333333,,0.16666666666666666,,,0.2,,0.5,1.0,,1.0,0.2,,,1.0,0.16666666666666666,,1.0,,,,1.0,,,,,,95.13513513513514,1.0,18.181818181818183,12.090909090909092,18.181818181818183,11.818181818181818,,,,,0.1111111111111111,,,,0.5555555555555556,0.2,0.25,1.0,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.4095944444444444,,0.33685,,,,,16.433333333333334,24.0,0.18181818181818182,,,,,,,,,,,,,,,1611661330,2018,2018,True
1627677-1628279-201881-202638-203410,1611661330,"Imani McGee-Stafford, Brittney Sykes, Angel McCoughtry, Jessica Breland, Alex Bentley","McGee-Stafford, Sykes, McCoughtry, Breland, Bentley",1627677-1628279-201881-202638-203410,ATL,324.0,5,5.0,-10.0,14.0,14.0,2.0,6.0,1.0,28.0,1.0,2.0,,,,,,,1.0,4.0,,,,,,,2.0,,,,,2.0,6.0,,2.0,1.0,5.0,15.0,,,,,,,,1.0,,,,,4.0,,,,,2.0,,1.0,,2.0,,2.0,,,1.0,,1.0,4.0,1.0,,,1.0,3.0,,4.0,1.0,5.0,,2.0,1.0,1.0,4.0,1.0,2.0,2.0,,2.0,,,6.0,1.0,1.0,2.0,1.0,4.0,1.0,,,3.0,,1.0,,2.0,,,1.0,,,,,,,,,5.0,,2.0,,,1.0,1.0,,,,,,0.3333333333333333,,,0.25,,,0.2777777777777778,,,0.25,,0.16666666666666666,,,0.25,,0.6666666666666666,,,0.75,,1.0,0.5,0.8,0.16666666666666666,,,,0.5,,1.0,,0.5,,1.0,,124.44444444444444,,13.571428571428571,9.571428571428571,13.214285714285714,9.0,0.25,0.5,0.5,1.0,,,,,0.5,0.25,0.3333333333333333,1.0,,,,,0.25,,,,,,,,,,,,,,,,,0.5,,0.49853125,,0.3875,0.1111111111111111,0.14285714285714285,,,11.733333333333334,24.05,0.14285714285714285,,,,,,,,,,,,,,,1611661330,2018,2018,True
1627677-1628279-201881-203026-203410,1611661330,"Imani McGee-Stafford, Brittney Sykes, Angel McCoughtry, Tiffany Hayes, Alex Bentley","McGee-Stafford, Sykes, McCoughtry, Hayes, Bentley",1627677-1628279-201881-203026-203410,ATL,152.0,1,3.0,,4.0,4.0,3.0,3.0,2.0,8.0,1.0,3.0,,,,2.0,,,,1.0,,,,,,,1.0,,,,1.0,1.0,4.0,,1.0,2.0,4.0,4.0,,1.0,,,2.0,2.0,,3.0,,1.0,2.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,1.0,,2.0,,,1.0,,,,,,,,,2.0,2.0,3.0,1.0,,,,,,,,,0.25,,,0.2,,,0.3333333333333333,0.5,0.2,0.2,,,,,,,,,,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,0.5,,,1.0,,,,,0.5,,,75.78947368421053,,16.0,22.0,12.0,21.25,0.6,0.3333333333333333,0.3333333333333333,,,,,,0.2,,,,,,,,0.2,,,,,,,,,,,,0.5,,,0.25,,0.8,,0.5755399999999999,,0.5774,0.16666666666666666,0.2,0.5,0.5,5.775,23.0,0.75,,,,,,,,,,,,,,,1611661330,2018,2018,True
1627677-1628279-202638-203026-203406,1611661330,"Imani McGee-Stafford, Brittney Sykes, Jessica Breland, Tiffany Hayes, Layshia Clarendon","McGee-Stafford, Sykes, Breland, Hayes, Clarendon",1627677-1628279-202638-203026-203406,ATL,383.0,3,6.0,2.0,11.0,14.0,5.0,5.0,1.0,25.0,,1.0,,,,1.0,1.0,1.0,4.0,6.0,,,,,,1.0,3.0,,1.0,,,5.0,8.0,1.0,3.0,,13.0,11.0,,,,1.0,,,2.0,4.0,,,,4.0,8.0,2.0,,3.0,,3.0,1.0,1.0,,4.0,,4.0,,,,1.0,3.0,8.0,1.0,,,,2.0,,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,2.0,,4.0,,,,5.0,,,,,,,,,,,,,,,,13.0,4.0,5.0,1.0,,0.8,0.8,,0.3333333333333333,,,0.3333333333333333,0.625,,0.5,0.5909090909090909,,0.5,0.5909090909090909,,0.5,0.2727272727272727,,0.125,1.0,,,,1.0,,,0.5,,,0.5,0.4,0.2,,,,0.5,,1.0,,,,,0.25,93.99477806788511,,17.454545454545453,13.642857142857142,16.0,13.214285714285714,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,1.0,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.75,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,0.25,,,,,0.36363636363636365,0.3333333333333333,0.3997818181818182,,0.4105,,,,0.3076923076923077,15.3,23.866666666666664,0.45454545454545453,,2.0,,,,,,,,,,,,,1611661330,2018,2018,True
1627677-1628279-202638-203026-203410,1611661330,"Imani McGee-Stafford, Brittney Sykes, Jessica Breland, Tiffany Hayes, Alex Bentley","McGee-Stafford, Sykes, Breland, Hayes, Bentley",1627677-1628279-202638-203026-203410,ATL,427.0,3,7.0,9.0,16.0,13.0,1.0,1.0,2.0,29.0,,,,,,,2.0,5.0,4.0,8.0,,,,,,2.0,3.0,1.0,1.0,,,6.0,13.0,2.0,3.0,,18.0,9.0,,1.0,1.0,1.0,,3.0,,1.0,,,,,6.0,6.0,3.0,3.0,,3.0,2.0,1.0,,3.0,1.0,4.0,1.0,,,1.0,2.0,9.0,1.0,1.0,,3.0,1.0,,4.0,2.0,6.0,,2.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,15.0,,1.0,,,0.5,0.5,0.5,0.6666666666666666,1.0,,0.6666666666666666,0.46153846153846156,,,0.5625,0.75,,0.5625,0.75,,0.1875,,0.07692307692307693,,0.2,,,1.0,,,0.3333333333333333,0.14285714285714285,1.0,1.0,0.6666666666666666,0.25,,0.3333333333333333,,1.0,,,1.0,,1.0,,,97.79859484777518,,12.875,17.0,12.625,16.923076923076923,,,,,0.3125,0.4,0.5,0.5,0.5,0.5,0.5,0.5,,,,,0.1875,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.5,1.0,,,,,,0.1875,0.6666666666666666,0.40158125,0.2177,0.2177,,,0.16666666666666666,,15.261538461538462,24.7,0.0625,,,,,,,,1.0,,,,,,,1611661330,2018,2018,True
1627677-1628279-203024-203026-203406,1611661330,"Imani McGee-Stafford, Brittney Sykes, Damiris Dantas, Tiffany Hayes, Layshia Clarendon","McGee-Stafford, Sykes, Dantas, Hayes, Clarendon",1627677-1628279-203024-203026-203406,ATL,272.0,3,5.0,7.0,9.0,9.0,5.0,6.0,1.0,18.0,,2.0,,1.0,,2.0,2.0,2.0,1.0,4.0,,,,,,1.0,1.0,,,,,3.0,8.0,1.0,1.0,2.0,11.0,4.0,,1.0,,,,,1.0,5.0,,,2.0,4.0,,6.0,3.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,,1.0,,1.0,3.0,,4.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,11.0,4.0,5.0,,1.0,,,1.0,1.0,,,1.0,0.375,,0.2,0.5,,0.2,0.55,,0.3333333333333333,0.1111111111111111,,,,,,,,,,0.75,0.2,1.0,,0.8,0.2,0.5,,,,,0.6666666666666666,1.0,,1.0,,0.2,95.29411764705883,,17.0,13.222222222222221,16.333333333333332,12.222222222222221,0.2222222222222222,,,,0.2222222222222222,1.0,1.0,,0.4444444444444444,0.25,0.25,,,,,,0.1111111111111111,1.0,1.0,1.0,1.0,,,,,,,,0.4,,,,,0.3333333333333333,1.0,0.3965222222222222,0.4054,0.37226,,,,0.36363636363636365,11.3125,23.4,0.5555555555555556,,,,,,,,,,,,,,,1611661330,2018,2018,True
1627677-1628881-201881-201904-204355,1611661330,"Imani McGee-Stafford, Monique Billings, Angel McCoughtry, Renee Montgomery, Blake Dietrick","McGee-Stafford, Billings, McCoughtry, Montgomery, Dietrick",1627677-1628881-201881-201904-204355,ATL,117.0,1,2.0,1.0,2.0,3.0,,2.0,,5.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61.53846153846154,,29.0,19.666666666666668,29.0,19.666666666666668,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,0.426,,,,,,,,25.0,,,,,,,,,,,,,,,,1611661330,2018,2018,True
