EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,LongMidRangeFGM,Arc3FGA,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,FTOffRebounds,Blocked3s,BlockedArc3,Blocks,OffFTReboundPct,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,BadPassOutOfBoundsTurnovers,Travels,Arc3FGM,PenaltyArc3FGA,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,Steals,LostBallSteals,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Fg3aBlocked,Loose Ball Fouls,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,ShortMidRangePctAssisted,LostBallTurnovers,SecondChanceTurnovers,Blocked2s,BlockedAtRim,RecoveredBlocks,LongMidRangePctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,DefCorner3ReboundPct,SecondChanceArc3Frequency,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,PenaltyArc3FGM,SelfOReb,Loose Ball Fouls Drawn,SelfORebPct,PenaltyArc3Accuracy,BadPassSteals,BlockedShortMidRange,OffShortMidRangeReboundPct,Charge Fouls,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockingFouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1628278-1628878-202663-203403-204333,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, Krystal Thomas, Tianna Hawkins, Natasha Cloud","Walker-Kimbrough, Atkins, Thomas, Hawkins, Cloud",1628278-1628878-202663-203403-204333,WAS,192.0,1,3.0,2.0,7.0,6.0,7.0,1.0,13.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,9.0,7.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,9.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,9.0,7.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5833333333333334,1.0,0.5833333333333334,0.6428571428571429,1.0,0.6428571428571429,0.3333333333333333,1.0,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,97.5,12.857142857142858,17.0,12.571428571428571,16.5,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.42864166666666664,0.5135,0.42864166666666664,0.14285714285714285,0.2,0.2222222222222222,1.0,8.025,23.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1628899-200673-203403-203437-204333,1611661322,"Myisha Hines-Allen, Monique Currie, Tianna Hawkins, Tierra Ruffin-Pratt, Natasha Cloud","Hines-Allen, Currie, Hawkins, Ruffin-Pratt, Cloud",1628899-200673-203403-203437-204333,WAS,291.0,2,5.0,-8.0,10.0,9.0,,1.0,19.0,2.0,3.0,,,,,,2.0,3.0,,,,,3.0,8.0,,2.0,2.0,8.0,16.0,,1.0,,,,,,,,2.0,,,,2.0,,4.0,1.0,,1.0,,1.0,1.0,2.0,,,,,1.0,,2.0,2.0,1.0,8.0,,,,,,,0.375,,,0.3,,,0.36363636363636365,,,0.2,,1.0,0.2,,1.0,0.16666666666666666,,,,94.02061855670104,15.9,14.666666666666666,15.5,14.666666666666666,0.3,0.6666666666666666,1.0,0.2,,,0.3,,,,,,,,,,,0.5,0.43679500000000004,0.3585,,0.09090909090909091,0.1111111111111111,,,7.7875,27.7,,8.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.5,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1628278-200673-202663-203401-203403,1611661322,"Shatori Walker-Kimbrough, Monique Currie, Krystal Thomas, Tayler Hill, Tianna Hawkins","Walker-Kimbrough, Currie, Thomas, Hill, Hawkins",1628278-200673-202663-203401-203403,WAS,23.0,1,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,62.60869565217391,6.0,,3.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,0.5821,0.5821,,,,1.0,,1.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1628278-1628878-1628899-203437-204333,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, Myisha Hines-Allen, Tierra Ruffin-Pratt, Natasha Cloud","Walker-Kimbrough, Atkins, Hines-Allen, Ruffin-Pratt, Cloud",1628278-1628878-1628899-203437-204333,WAS,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1628278-1628878-1628899-201911-203403,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, Myisha Hines-Allen, Kristi Toliver, Tianna Hawkins","Walker-Kimbrough, Atkins, Hines-Allen, Toliver, Hawkins",1628278-1628878-1628899-201911-203403,WAS,15.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1628278-1628878-201506-203403-203437,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, LaToya Sanders, Tianna Hawkins, Tierra Ruffin-Pratt","Walker-Kimbrough, Atkins, Sanders, Hawkins, Ruffin-Pratt",1628278-1628878-201506-203403-203437,WAS,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1628278-202663-203399-203437-204333,1611661322,"Shatori Walker-Kimbrough, Krystal Thomas, Elena Delle Donne, Tierra Ruffin-Pratt, Natasha Cloud","Walker-Kimbrough, Thomas, Delle Donne, Ruffin-Pratt, Cloud",1628278-202663-203399-203437-204333,WAS,2.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
201506-202663-203399-203437-204333,1611661322,"LaToya Sanders, Krystal Thomas, Elena Delle Donne, Tierra Ruffin-Pratt, Natasha Cloud","Sanders, Thomas, Delle Donne, Ruffin-Pratt, Cloud",201506-202663-203399-203437-204333,WAS,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
203399-203401-203403-203437-204333,1611661322,"Elena Delle Donne, Tayler Hill, Tianna Hawkins, Tierra Ruffin-Pratt, Natasha Cloud","Delle Donne, Hill, Hawkins, Ruffin-Pratt, Cloud",203399-203401-203403-203437-204333,WAS,56.0,1,1.0,-2.0,2.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,102.85714285714286,12.0,16.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1627672-1628278-1628899-202663-203437,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Myisha Hines-Allen, Krystal Thomas, Tierra Ruffin-Pratt","Powers, Walker-Kimbrough, Hines-Allen, Thomas, Ruffin-Pratt",1627672-1628278-1628899-202663-203437,WAS,222.0,1,4.0,3.0,7.0,7.0,4.0,1.0,14.0,,1.0,,1.0,,1.0,,,3.0,,,,,1.0,4.0,1.0,2.0,2.0,7.0,4.0,,1.0,,1.0,3.0,,1.0,,2.0,,3.0,,1.0,2.0,,5.0,,2.0,2.0,,4.0,1.0,5.0,,,,,,,1.0,2.0,1.0,7.0,2.0,4.0,1.0,0.5,,0.5,0.25,,0.3333333333333333,0.4166666666666667,,0.25,0.5,,0.25,0.3333333333333333,,0.6666666666666666,,1.0,0.8,0.25,,,1.0,90.8108108108108,14.714285714285714,17.0,13.571428571428571,15.857142857142858,0.16666666666666666,,,,,,0.5,,,,,1.0,,0.25,,,,0.5,0.4397333333333333,,0.4766875,0.14285714285714285,0.2,,0.2857142857142857,13.55,24.95,0.5714285714285714,,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.25,1.0,,,0.5,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
