EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,Steals,LostBallSteals,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,LongMidRangeFGM,SecondChanceFtPoints,OffLongMidRangeReboundPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LostBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,ShortMidRangeFGM,Corner3FGA,Arc3FGM,FG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,Fg2aBlocked,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,BlocksRecoveredPct,PenaltyArc3Accuracy,LongMidRangeAssists,LongMidRangePctAssisted,Charge Fouls Drawn,BlockedShortMidRange,Corner3FGM,HeaveAttempts,Corner3Assists,BadPassSteals,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,Technical Free Throw Trips,BlockedLongMidRange,AtRimPctBlocked,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,BlockingFoulsDrawn,OffCorner3ReboundPct,DefCorner3ReboundPct,PenaltyCorner3FGM,Fg3aBlocked,FTDefRebounds,Charge Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTOffRebounds,3SecondViolations,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100940-101023-201067-201896-203389,1611661317,"Diana Taurasi, Sancho Lyttle, Camille Little, Briann January, Yvonne Turner","Taurasi, Lyttle, Little, January, Turner",100940-101023-201067-201896-203389,PHO,111.0,2,2.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,0.5,0.5,0.6666666666666666,90.8108108108108,19.333333333333332,13.25,19.333333333333332,10.75,0.5,1.0,1.0,0.5,0.5,0.4371,0.3333333333333333,0.3333333333333333,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2018,2018,False
101023-201507-201896-202657-203855,1611661317,"Sancho Lyttle, Leilani Mitchell, Briann January, Angel Robinson, Stephanie Talbot","Lyttle, Mitchell, January, Robinson, Talbot",101023-201507-201896-202657-203855,PHO,87.0,2,1.0,3.0,3.0,6.0,2.0,2.0,1.0,2.0,4.0,,4.0,1.0,4.0,,,1.0,,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,99.3103448275862,18.333333333333332,10.666666666666666,18.333333333333332,10.666666666666666,0.5,1.0,1.0,0.25,0.5,0.54775,0.25,0.25,6.15,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.25,1.0,1.0,1.0,1.0,0.6996,0.666,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2018,2018,False
201507-201886-201896-203389-203398,1611661317,"Leilani Mitchell, DeWanna Bonner, Briann January, Yvonne Turner, Brittney Griner","Mitchell, Bonner, January, Turner, Griner",201507-201886-201896-203389-203398,PHO,186.0,2,3.0,4.0,5.0,9.0,1.0,1.0,,1.0,1.0,2.0,4.0,7.0,,,,,,,2.0,2.0,1.0,4.0,1.0,0.3333333333333333,0.5,69.6774193548387,23.5,18.4,19.5,13.2,0.3333333333333333,1.0,1.0,,1.0,0.5458333333333333,0.25,0.5,0.6,-3.0,2.0,,1.0,,,,,,,,,,,,,,,2.0,1.0,3.0,,,,2.0,,,,,,,,,0.4,0.5,,,,,,,,,0.4794,0.45705,,,0.5,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2018,2018,False
100940-101023-201896-203398-203855,1611661317,"Diana Taurasi, Sancho Lyttle, Briann January, Brittney Griner, Stephanie Talbot","Taurasi, Lyttle, January, Griner, Talbot",100940-101023-201896-203398-203855,PHO,141.0,2,2.0,5.0,4.0,9.0,,,3.0,1.0,3.0,2.0,4.0,6.0,2.0,,,1.0,,2.0,2.0,2.0,1.0,2.0,0.3333333333333333,0.25,0.4,91.91489361702128,13.8,18.0,13.8,14.25,,,,0.75,0.25,0.39815,0.2,0.25,16.733333333333334,-2.0,,,1.0,,,,,,,,2.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,0.5,0.5,0.5,0.3333333333333333,,,,,,,,,,,0.5,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,0.25,,,,,,,0.25,,,27.7,1.0,2.0,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2018,2018,False
100940-1628895-201886-202657-203389,1611661317,"Diana Taurasi, Marie Gülich, DeWanna Bonner, Angel Robinson, Yvonne Turner","Taurasi, Gülich, Bonner, Robinson, Turner",100940-1628895-201886-202657-203389,PHO,30.0,1,,1.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,96.0,24.0,6.0,24.0,6.0,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2018,2018,False
100940-1628895-201896-203398-203855,1611661317,"Diana Taurasi, Marie Gülich, Briann January, Brittney Griner, Stephanie Talbot","Taurasi, Gülich, January, Griner, Talbot",100940-1628895-201896-203398-203855,PHO,12.0,1,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,120.0,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2018,2018,False
101023-201507-201886-201896-203398,1611661317,"Sancho Lyttle, Leilani Mitchell, DeWanna Bonner, Briann January, Brittney Griner","Lyttle, Mitchell, Bonner, January, Griner",101023-201507-201886-201896-203398,PHO,478.0,5,8.0,15.0,16.0,31.0,,,2.0,2.0,6.0,5.0,15.0,21.0,2.0,,,1.0,1.0,3.0,5.0,5.0,1.0,15.0,0.3333333333333333,0.5,0.625,93.38912133891213,17.466666666666665,13.5,17.466666666666665,13.5,,,,0.2,0.4,0.38744999999999996,0.1,0.16666666666666666,11.216666666666667,-6.0,10.0,13.0,,,,,,4.0,,,,2.0,5.0,9.0,,,3.0,3.0,,3.0,,1.0,9.0,10.0,,0.4,,0.3333333333333333,,0.5625,0.75,,0.75,,,1.0,,0.4,,,,,,0.34039166666666665,,0.6,0.6666666666666666,3.0,,1.0,4.0,,1.0,2.0,3.0,1.0,2.0,,5.0,,,2.0,1.0,3.0,2.0,0.5,0.5,0.4,0.6666666666666666,,,,,,0.3,,0.16666666666666666,24.825,,,,,,,1.0,1.0,,2.0,1.0,2.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.1,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2018,2018,False
101023-201067-201507-201886-201896,1611661317,"Sancho Lyttle, Camille Little, Leilani Mitchell, DeWanna Bonner, Briann January","Lyttle, Little, Mitchell, Bonner, January",101023-201067-201507-201886-201896,PHO,34.0,1,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,2.0,2.0,,,,1.0,,1.0,,,,2.0,1.0,1.0,1.0,84.70588235294117,20.0,14.0,20.0,14.0,1.0,1.0,1.0,,1.0,0.5313,,,2.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2018,2018,False
1628895-1628933-201067-203389-203855,1611661317,"Marie Gülich, Imani Wright, Camille Little, Yvonne Turner, Stephanie Talbot","Gülich, Wright, Little, Turner, Talbot",1628895-1628933-201067-203389-203855,PHO,59.0,1,1.0,2.0,2.0,4.0,,,,,1.0,,,3.0,,,,,,,,,,,,,,97.6271186440678,14.5,15.0,14.5,15.0,,,,,0.5,0.414725,,,13.7,-3.0,2.0,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.5,,,,,,0.414725,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,23.4,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2018,2018,False
1628895-201067-201507-201886-201896,1611661317,"Marie Gülich, Camille Little, Leilani Mitchell, DeWanna Bonner, Briann January","Gülich, Little, Mitchell, Bonner, January",1628895-201067-201507-201886-201896,PHO,340.0,2,6.0,10.0,13.0,23.0,,1.0,1.0,,5.0,3.0,9.0,8.0,,,,2.0,,3.0,4.0,4.0,,9.0,,0.2727272727272727,0.34615384615384615,97.41176470588235,16.6,13.384615384615385,14.1,11.384615384615385,0.09090909090909091,,,0.09090909090909091,0.6363636363636364,0.4703545454545454,,,10.879999999999999,1.0,5.0,6.0,2.0,,,,1.0,3.0,,3.0,,,2.0,6.0,,1.0,7.0,8.0,3.0,11.0,,,6.0,5.0,,,,0.5,,0.6,0.875,0.25,0.8888888888888888,0.375,0.3333333333333333,0.5,,0.2727272727272727,,,0.3333333333333333,,0.39045,0.4768833333333333,,0.6666666666666666,0.5,5.0,,1.0,6.0,,1.0,,5.0,,2.0,,6.0,2.0,1.0,,,1.0,,,,0.5454545454545454,,1.0,0.5,0.6666666666666666,1.0,,0.45454545454545453,,0.3333333333333333,24.21666666666667,,,,1.0,,,,1.0,,,1.0,2.0,2.0,3.0,6.0,,2.0,2.0,2.0,,,,1.0,2.0,,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.09090909090909091,0.4,0.4,1.0,0.4,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2018,2018,False
