EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg3aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,AtRimAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyDefPoss,FTDefRebounds,Technical Free Throw Trips,DefFTReboundPct,ShortMidRangeFGM,Loose Ball Fouls,Offensive Fouls,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SecondChanceArc3Accuracy,Fg2aBlocked,SecondChanceTurnovers,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,SelfOReb,Charge Fouls,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,SelfORebPct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,LiveBallTurnovers,BadPassTurnovers,Offensive Fouls Drawn,ShortMidRangePctBlocked,LiveBallTurnoverPct,PenaltyTurnovers,BlockingFouls,PenaltyFtPoints,HeaveAttempts,ShortMidRangeAssists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctAssisted,BlockingFoulsDrawn,Corner3FGM,Corner3FGA,Corner3Assists,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1628279-1628881-201904-202638-203026,1611661330,"Brittney Sykes, Monique Billings, Renee Montgomery, Jessica Breland, Tiffany Hayes","Sykes, Billings, Montgomery, Breland, Hayes",1628279-1628881-201904-202638-203026,ATL,34.0,1,1,,1,1.0,,,2,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,13.0,21.0,13.0,21.0,,,,1.0,,,,,,,,,0.3775,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2018,2018,True
1628279-1628881-201904-202638-203410,1611661330,"Brittney Sykes, Monique Billings, Renee Montgomery, Jessica Breland, Alex Bentley","Sykes, Billings, Montgomery, Breland, Bentley",1628279-1628881-201904-202638-203410,ATL,550.0,3,9,1.0,17,17.0,,3.0,34,7.0,9.0,3.0,5.0,,3.0,1.0,,7.0,17.0,1.0,20.0,19.0,2.0,4.0,,4.0,,6.0,8.0,4.0,1.0,,3.0,3.0,,6.0,1.0,5.0,1.0,4.0,6.0,6.0,12.0,2.0,2.0,2.0,7.0,6.0,,,,16.0,,0.42857142857142855,0.6,0.4117647058823529,0.5,0.3888888888888889,0.5,0.47619047619047616,0.5,0.05555555555555555,,,0.8,0.5,1.0,1.0,0.8333333333333334,0.5454545454545454,1.0,0.3333333333333333,1.0,1.0,1.0,89.01818181818183,17.529411764705884,14.823529411764707,16.470588235294116,13.352941176470589,0.5,0.7777777777777778,0.875,0.2777777777777778,0.16666666666666666,,,,0.05555555555555555,0.75,,0.5555555555555556,0.48644166666666666,0.577225,,0.2,7.052941176470589,23.8,,6.0,6.0,3.0,0.14285714285714285,0.15,,,,,,,,,,,,,,,3.0,,,1.0,2.0,,,,0.5,,,0.42857142857142855,,1.0,,1.0,,,,,,,,,,0.4,,2.0,1.0,0.11764705882352941,0.1111111111111111,2.0,,,,,,,,,2.0,1.0,1.0,,,,,,,0.2222222222222222,0.6666666666666666,,,,,,1.0,1.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2018,2018,True
1628279-1628881-201904-203026-204322,1611661330,"Brittney Sykes, Monique Billings, Renee Montgomery, Tiffany Hayes, Elizabeth Williams","Sykes, Billings, Montgomery, Hayes, Williams",1628279-1628881-201904-203026-204322,ATL,158.0,2,3,4.0,4,5.0,1.0,,9,1.0,1.0,,,1.0,1.0,,,2.0,2.0,,4.0,,,,,,,2.0,2.0,,,,1.0,1.0,1.0,2.0,,,2.0,2.0,4.0,,4.0,,,,2.0,2.0,1.0,,1.0,4.0,1.0,0.5,0.5,1.0,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,82.0253164556962,15.0,19.6,15.0,19.6,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,,,,0.5,0.41195,,,,8.65,,0.25,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2018,2018,True
1628279-1628881-201904-203410-204322,1611661330,"Brittney Sykes, Monique Billings, Renee Montgomery, Alex Bentley, Elizabeth Williams","Sykes, Billings, Montgomery, Bentley, Williams",1628279-1628881-201904-203410-204322,ATL,381.0,3,6,-15.0,11,14.0,9.0,,25,2.0,3.0,,1.0,,1.0,4.0,,3.0,5.0,4.0,10.0,25.0,,,,,3.0,6.0,,,3.0,,3.0,3.0,,6.0,,,,1.0,1.0,,1.0,1.0,1.0,5.0,7.0,5.0,1.0,1.0,1.0,10.0,9.0,1.0,1.0,0.6,,0.3333333333333333,,0.45454545454545453,,0.4444444444444444,,,1.0,,,,0.3333333333333333,,,,,,,94.48818897637796,17.363636363636363,13.571428571428571,17.363636363636363,13.428571428571429,0.3333333333333333,0.6666666666666666,1.0,0.1111111111111111,0.1111111111111111,,,,0.4444444444444444,,,0.7777777777777778,0.46378125,,0.4303416666666667,,6.220000000000001,33.775,0.8181818181818182,4.0,5.0,1.0,0.1111111111111111,0.2,,,,,,,,,,1.0,,,,,2.0,,1.0,2.0,2.0,1.0,,1.0,,,1.0,1.0,4.0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,0.2,0.3333333333333333,,1.0,1.0,,4.0,2.0,,4.0,8.0,,,,8.0,,0.6666666666666666,0.2857142857142857,0.4444444444444444,,,,0.14285714285714285,1.0,0.5714285714285714,,0.8,,,1.0,,,2.0,,4.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2018,2018,True
1628279-1628881-202638-203026-203410,1611661330,"Brittney Sykes, Monique Billings, Jessica Breland, Tiffany Hayes, Alex Bentley","Sykes, Billings, Breland, Hayes, Bentley",1628279-1628881-202638-203026-203410,ATL,154.0,2,3,,6,4.0,,2.0,10,2.0,4.0,1.0,,,1.0,2.0,2.0,2.0,5.0,2.0,5.0,5.0,,1.0,2.0,,,,4.0,,2.0,1.0,,,,,,2.0,,2.0,2.0,2.0,4.0,,,,2.0,1.0,,,,5.0,,,,0.4,,0.2857142857142857,,0.3125,,0.2857142857142857,0.5,0.5,1.0,0.6666666666666666,,,0.6666666666666666,0.4,0.5,1.0,,,,93.5064935064935,13.5,18.25,9.166666666666666,18.0,0.5714285714285714,0.5,0.6666666666666666,,0.14285714285714285,,,,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.5295928571428571,0.5075166666666667,,,4.88,24.35,,1.0,2.0,1.0,0.125,0.16666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.2,0.25,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2018,2018,True
1628279-1628881-202638-203410-204355,1611661330,"Brittney Sykes, Monique Billings, Jessica Breland, Alex Bentley, Blake Dietrick","Sykes, Billings, Breland, Bentley, Dietrick",1628279-1628881-202638-203410-204355,ATL,109.0,1,2,2.0,3,4.0,,1.0,7,2.0,3.0,1.0,,,1.0,,,2.0,4.0,1.0,7.0,5.0,1.0,1.0,,2.0,,2.0,2.0,2.0,,,1.0,2.0,,5.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,1.0,,,,5.0,,0.5,1.0,0.5,1.0,0.7,1.0,0.7,1.0,0.2,,,0.5,0.5,1.0,,0.6666666666666666,0.5,,1.0,,0.5,1.0,92.4770642201835,15.666666666666666,15.5,15.333333333333334,13.0,0.6,0.6666666666666666,0.6666666666666666,,0.2,,,,,1.0,,0.8,0.60431,0.5641,,0.2857142857142857,5.575,22.8,,,1.0,1.0,0.2,0.25,,1.0,3.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2018,2018,True
1628279-1628881-203026-203410-204322,1611661330,"Brittney Sykes, Monique Billings, Tiffany Hayes, Alex Bentley, Elizabeth Williams","Sykes, Billings, Hayes, Bentley, Williams",1628279-1628881-203026-203410-204322,ATL,313.0,2,5,11.0,13,14.0,5.0,,27,,1.0,,5.0,,1.0,2.0,,4.0,7.0,3.0,15.0,4.0,,,,,1.0,2.0,6.0,,2.0,,1.0,2.0,,5.0,,,,6.0,7.0,,7.0,2.0,1.0,1.0,4.0,3.0,,,,15.0,5.0,0.25,0.25,0.5714285714285714,,0.55,,0.625,,0.3,,,0.75,,,,0.75,,,,,1.0,,124.21725239616613,10.76923076923077,12.357142857142858,10.76923076923077,11.571428571428571,0.1,,,0.5,0.1,,,,0.2,,,0.4,0.46186,,0.45070000000000005,,10.6,24.066666666666666,0.38461538461538464,4.0,4.0,,,,,1.0,3.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,,1.0,,1.0,1.0,,,,0.75,,,,3.0,1.0,,1.0,4.0,1.0,,0.8,0.8,,,,,,,,,,,,,,,1.0,,1.0,2.0,7.0,,1.0,,7.0,0.5,,0.5,0.7,,,,,,0.3333333333333333,,0.4666666666666667,,,,,,,,4.0,,1.0,2.0,2.0,0.25,,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,1611661330,2018,2018,True
1628279-1628881-203410-204322-204355,1611661330,"Brittney Sykes, Monique Billings, Alex Bentley, Elizabeth Williams, Blake Dietrick","Sykes, Billings, Bentley, Williams, Dietrick",1628279-1628881-203410-204322-204355,ATL,116.0,1,2,1.0,4,4.0,,1.0,8,,,,,,,2.0,,,,4.0,8.0,7.0,,,,2.0,,,,,2.0,,,2.0,,6.0,1.0,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,6.0,,,,,,0.75,,0.8,1.0,1.0,,,1.0,,,0.5,1.0,0.5,,,,1.0,,99.3103448275862,15.0,14.0,15.0,14.0,,,,,,,,,0.5,,,1.0,0.5908875,,,0.25,,23.575,,2.0,2.0,1.0,0.2,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,0.5,0.5,,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.5,0.5,0.5,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,1611661330,2018,2018,True
1628279-201904-202638-203026-203410,1611661330,"Brittney Sykes, Renee Montgomery, Jessica Breland, Tiffany Hayes, Alex Bentley","Sykes, Montgomery, Breland, Hayes, Bentley",1628279-201904-202638-203026-203410,ATL,35.0,2,1,,2,3.0,2.0,2.0,5,1.0,2.0,2.0,3.0,,,,,1.0,5.0,,2.0,2.0,1.0,3.0,,2.0,5.0,,2.0,2.0,,,,,,,,3.0,,,1.0,3.0,4.0,,,,2.0,,,,,,2.0,,,0.2,0.3333333333333333,0.2,0.3333333333333333,0.2,0.3333333333333333,,,,,0.75,,,,0.75,,,,,,205.7142857142857,10.5,4.666666666666667,9.5,3.6666666666666665,0.4,0.5,0.5,0.6,,,,,,0.6666666666666666,,0.4,0.38978,0.4109666666666667,0.38978,1.0,4.32,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,2.0,,,1.0,,,2.0,2.0,,,2.0,,0.2,0.2,0.2,,0.5,0.5,0.4,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2018,2018,True
1628279-201904-202638-203026-204322,1611661330,"Brittney Sykes, Renee Montgomery, Jessica Breland, Tiffany Hayes, Elizabeth Williams","Sykes, Montgomery, Breland, Hayes, Williams",1628279-201904-202638-203026-204322,ATL,4557.0,5,76,2.0,141,140.0,11.0,20.0,281,17.0,32.0,10.0,22.0,9.0,28.0,49.0,3.0,34.0,82.0,52.0,148.0,146.0,6.0,16.0,3.0,21.0,6.0,36.0,32.0,8.0,48.0,,18.0,36.0,7.0,90.0,8.0,15.0,11.0,34.0,50.0,23.0,73.0,12.0,10.0,13.0,23.0,27.0,11.0,8.0,12.0,127.0,11.0,0.5294117647058824,0.6,0.4146341463414634,0.375,0.48880597014925375,0.47368421052631576,0.5138888888888888,0.5,0.3880597014925373,,,0.5230769230769231,0.3125,0.6470588235294118,0.2857142857142857,0.5487804878048781,0.3026315789473684,0.3333333333333333,0.21052631578947367,0.23076923076923078,0.6,0.6666666666666666,88.79526003949967,16.390070921985817,16.042857142857144,15.567375886524824,14.807142857142857,0.23880597014925373,0.53125,0.7083333333333334,0.16417910447761194,0.208955223880597,0.32142857142857145,0.32142857142857145,0.7777777777777778,0.3656716417910448,0.5263157894736842,0.15789473684210525,0.6268656716417911,0.48427613636363637,0.543725,0.42569444444444443,0.14189189189189189,9.176829268292684,25.634615384615383,0.07801418439716312,17.0,20.0,10.0,0.06993006993006994,0.10989010989010989,20.0,21.0,54.0,20.0,18.0,17.0,0.8571428571428571,0.40384615384615385,0.4117647058823529,0.48148148148148145,0.40816326530612246,0.40816326530612246,0.85,0.4166666666666667,6.0,2.0,3.0,14.0,23.0,1.0,2.0,6.0,0.46153846153846156,0.5,0.5,0.35294117647058826,9.0,5.0,,0.7142857142857143,8.0,2.0,2.0,0.36363636363636365,0.4,2.0,2.0,9.0,0.6666666666666666,0.42857142857142855,0.6666666666666666,10.0,2.0,0.12195121951219512,0.25,5.0,1.0,2.0,2.0,5.0,4.0,2.0,5.0,16.0,2.0,,2.0,16.0,0.4,0.6666666666666666,0.6363636363636364,0.6666666666666666,,0.030303030303030304,0.5,0.18181818181818182,0.5,0.45454545454545453,0.4,0.10810810810810811,9.0,7.0,1.0,0.09090909090909091,0.391304347826087,,2.0,2.0,1.0,5.0,1.0,,0.625,1.0,1.0,3.0,1.0,0.022388059701492536,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,3.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,0.2,0.5,,,,,1611661330,2018,2018,True
1628279-201904-202638-203410-204322,1611661330,"Brittney Sykes, Renee Montgomery, Jessica Breland, Alex Bentley, Elizabeth Williams","Sykes, Montgomery, Breland, Bentley, Williams",1628279-201904-202638-203410-204322,ATL,107.0,1,2,2.0,4,4.0,,,8,2.0,2.0,,1.0,,1.0,,,2.0,4.0,,4.0,2.0,,,,,,2.0,2.0,,,,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,4.0,,0.5,0.5,0.5,,0.5,,0.5,,,,,1.0,,,,1.0,,,,,1.0,,107.66355140186916,16.75,10.0,16.75,10.0,0.5,1.0,1.0,0.25,0.25,,,,,,,0.5,0.424125,,,,9.2,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1611661330,2018,2018,True
1628279-201904-202638-204322-204355,1611661330,"Brittney Sykes, Renee Montgomery, Jessica Breland, Elizabeth Williams, Blake Dietrick","Sykes, Montgomery, Breland, Williams, Dietrick",1628279-201904-202638-204322-204355,ATL,33.0,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.63636363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2018,2018,True
1628279-202638-203026-203410-204322,1611661330,"Brittney Sykes, Jessica Breland, Tiffany Hayes, Alex Bentley, Elizabeth Williams","Sykes, Breland, Hayes, Bentley, Williams",1628279-202638-203026-203410-204322,ATL,1096.0,4,18,9.0,40,42.0,18.0,4.0,82,4.0,9.0,,4.0,4.0,6.0,9.0,,11.0,19.0,11.0,43.0,34.0,2.0,2.0,,5.0,7.0,8.0,14.0,4.0,9.0,,4.0,6.0,2.0,14.0,2.0,2.0,7.0,10.0,18.0,4.0,22.0,4.0,2.0,1.0,7.0,13.0,3.0,,3.0,38.0,16.0,0.36363636363636365,0.4444444444444444,0.5789473684210527,1.0,0.4666666666666667,1.0,0.5657894736842105,0.8333333333333334,0.36666666666666664,,,0.9090909090909091,0.25,0.7777777777777778,0.2222222222222222,0.85,0.23529411764705882,0.2,0.5,0.125,1.0,1.0,107.73722627737227,13.925,12.833333333333334,13.6,12.619047619047619,0.3,0.4444444444444444,0.4444444444444444,0.13333333333333333,0.2,0.6666666666666666,0.6666666666666666,0.5,0.3,,,0.6666666666666666,0.48214,0.4114,0.4751125,0.11627906976744186,8.76842105263158,24.481818181818184,0.45,15.0,17.0,3.0,0.09375,0.14285714285714285,1.0,2.0,6.0,1.0,2.0,1.0,1.0,0.18181818181818182,0.18181818181818182,1.0,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,1.0,2.0,,1.0,7.0,1.0,3.0,3.0,0.8571428571428571,0.3333333333333333,1.0,0.25,20.0,1.0,,1.0,3.0,1.0,,0.75,0.75,,,,,,,,1.0,,,,2.0,4.0,1.0,4.0,3.0,2.0,5.0,23.0,,,2.0,19.0,0.4,0.42857142857142855,0.5,0.6388888888888888,,,,0.3333333333333333,0.5,0.3333333333333333,0.25,0.5348837209302325,6.0,4.0,1.0,,0.8571428571428571,2.0,,11.0,,1.0,6.0,4.0,0.3333333333333333,1.0,1.0,2.0,1.0,0.06666666666666667,0.5,0.5,1.0,1.0,1.0,3.0,0.08333333333333333,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,1611661330,2018,2018,True
1628881-201904-202638-203026-203410,1611661330,"Monique Billings, Renee Montgomery, Jessica Breland, Tiffany Hayes, Alex Bentley","Billings, Montgomery, Breland, Hayes, Bentley",1628881-201904-202638-203026-203410,ATL,332.0,3,6,3.0,9,10.0,,1.0,19,1.0,2.0,,1.0,2.0,2.0,3.0,1.0,3.0,5.0,3.0,14.0,11.0,,,1.0,,,2.0,4.0,,3.0,,1.0,2.0,1.0,5.0,,1.0,,3.0,3.0,1.0,4.0,2.0,1.0,,1.0,1.0,1.0,,1.0,14.0,,0.3333333333333333,0.3333333333333333,0.6,,0.75,,0.7777777777777778,,0.375,,,0.75,0.5,,,0.6,0.3333333333333333,1.0,,,1.0,,82.40963855421687,16.555555555555557,18.3,16.0,17.3,0.25,0.5,0.5,0.125,0.25,1.0,1.0,0.5,0.375,,1.0,0.625,0.4404625,0.261,,,9.82,25.333333333333332,,2.0,2.0,1.0,0.1111111111111111,0.16666666666666666,2.0,2.0,3.0,2.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,1.0,,,1.0,,1.0,,0.6666666666666666,,,,,,,,,,,,,,,3.0,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2018,2018,True
1628881-201904-203026-203410-204322,1611661330,"Monique Billings, Renee Montgomery, Tiffany Hayes, Alex Bentley, Elizabeth Williams","Billings, Montgomery, Hayes, Bentley, Williams",1628881-201904-203026-203410-204322,ATL,980.0,4,16,7.0,32,31.0,11.0,5.0,63,7.0,8.0,3.0,5.0,1.0,5.0,11.0,1.0,10.0,18.0,13.0,38.0,31.0,3.0,3.0,2.0,6.0,6.0,8.0,12.0,6.0,10.0,,4.0,7.0,,17.0,4.0,3.0,7.0,8.0,16.0,7.0,23.0,1.0,1.0,4.0,9.0,9.0,,,,32.0,11.0,0.4,0.5714285714285714,0.5555555555555556,1.0,0.5161290322580645,0.6,0.5428571428571428,0.6,0.41935483870967744,,,0.6153846153846154,0.375,1.0,0.5,0.75,0.4375,,0.25,0.5,0.5,1.0,92.57142857142858,14.4375,16.70967741935484,14.03125,16.387096774193548,0.25806451612903225,0.875,1.0,0.16129032258064516,0.16129032258064516,0.2,0.2,,0.3548387096774194,0.6,0.2,0.6774193548387096,0.5184083333333334,0.53955,0.5038166666666667,0.15789473684210525,8.322222222222223,25.707692307692305,0.34375,6.0,8.0,2.0,0.06060606060606061,0.1,4.0,4.0,9.0,4.0,3.0,3.0,0.75,0.3076923076923077,0.3333333333333333,0.8,0.36363636363636365,0.36363636363636365,0.75,0.4,2.0,,,1.0,3.0,,,,0.5,,,0.2857142857142857,2.0,1.0,,1.0,2.0,,,0.4,0.5,,,3.0,,0.6666666666666666,,2.0,1.0,0.1111111111111111,0.125,3.0,3.0,3.0,,,5.0,,,12.0,,,1.0,12.0,,0.8333333333333334,0.8333333333333334,0.75,,,1.0,0.5,1.0,,,0.3157894736842105,2.0,1.0,,0.2,0.6666666666666666,3.0,,2.0,1.0,2.0,2.0,2.0,1.0,,,2.0,,0.06451612903225806,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,1.0,0.2,,,1611661330,2018,2018,True
1628881-203026-203410-204322-204355,1611661330,"Monique Billings, Tiffany Hayes, Alex Bentley, Elizabeth Williams, Blake Dietrick","Billings, Hayes, Bentley, Williams, Dietrick",1628881-203026-203410-204322-204355,ATL,51.0,1,1,2.0,2,1.0,,,3,,,,,1.0,1.0,,,1.0,1.0,,4.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,84.70588235294117,16.0,19.0,16.0,19.0,,,,,1.0,1.0,1.0,,,,,,0.4189,,,,18.4,,,2.0,3.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1611661330,2018,2018,True
