EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Arc3FGM,Arc3FGA,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,DefAtRimReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,SelfOReb,PenaltyTurnovers,Charge Fouls,Charge Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,SecondChanceCorner3PctAssisted,BlockingFouls,HeaveAttempts,3SecondViolations,Blocked3s,BlockedArc3,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
1627670-1628280-1628882-202662-203410,1611661323,"Morgan Tuck, Brionna Jones, Lexie Brown, Jasmine Thomas, Alex Bentley","Tuck, Jones, Brown, Thomas, Bentley",1627670-1628280-1628882-202662-203410,CON,225.0,2,4.0,-4.0,7.0,7.0,2.0,2.0,14,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,11.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,0.75,0.7,0.5,0.5,1.0,0.25,0.5,0.3333333333333333,1.0,0.5,89.6,16.428571428571427,15.714285714285714,16.428571428571427,13.428571428571429,0.5,0.5,1.0,1.0,1.0,0.5,0.449475,0.6,0.75,0.14285714285714285,8.4,22.6,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2018,2018,True
1627673-1627675-203406-203826-204335,1611661323,"Jonquel Jones, Courtney Williams, Layshia Clarendon, Alyssa Thomas, Betnijah Laney","Jones, Williams, Clarendon, Thomas, Laney",1627673-1627675-203406-203826-204335,CON,103.0,1,2.0,-1.0,3.0,3.0,,,6,,,,1.0,1.0,1.0,,3.0,4.0,,,3.0,1.0,1.0,,3.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,3.0,,,1.0,1.0,1.0,0.75,0.75,,0.5,,0.5,,0.5,,,83.88349514563107,19.333333333333332,15.0,19.333333333333332,14.0,,,,,,0.5,0.39655,,,,14.0,25.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2018,2018,True
1627673-1627675-202662-203015-203823,1611661323,"Jonquel Jones, Courtney Williams, Jasmine Thomas, Shekinna Stricklen, Chiney Ogwumike","Jones, Williams, Thomas, Stricklen, Ogwumike",1627673-1627675-202662-203015-203823,CON,3482.0,9,58.0,-8.0,113.0,116.0,7.0,9.0,229,14.0,1.0,2.0,66.0,19.0,31.0,16.0,131.0,139.0,2.0,10.0,45.0,15.0,30.0,1.0,75.0,10.0,23.0,3.0,36.0,45.0,9.0,1.0,17.0,16.0,23.0,28.0,,19.0,9.0,3.0,1.0,3.0,119.0,8.0,6.0,0.7894736842105263,0.6129032258064516,0.6129032258064516,0.5927835051546392,0.6190476190476191,0.7142857142857143,0.31958762886597936,1.0,0.6764705882352942,0.5555555555555556,0.6346153846153846,0.7692307692307693,0.5294117647058824,94.70419299253302,15.36283185840708,15.051724137931034,15.070796460176991,14.370689655172415,0.14432989690721648,0.020618556701030927,0.5,0.5,1.0,0.5360824742268041,0.4734329896907217,0.08737864077669903,0.125,0.07633587786259542,10.946969696969697,24.864516129032257,0.061946902654867256,31.0,18.0,29.0,29.0,18.0,14.0,8.0,2.0,0.47058823529411764,0.6,0.31958762886597936,0.29896907216494845,0.6206896551724138,0.6206896551724138,0.7777777777777778,0.6206896551724138,7.0,9.0,21.0,1.0,2.0,1.0,1.0,5.0,15.0,2.0,2.0,2.0,3.0,29.0,3.0,4.0,2.0,2.0,12.0,1.0,3.0,2.0,3.0,30.0,28.0,12.0,2.0,8.0,15.0,6.0,3.0,6.0,2.0,6.0,1.0,9.0,9.0,7.0,2.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,0.5172413793103449,0.5357142857142857,1.0,0.6666666666666666,0.4393939393939394,0.75,0.3333333333333333,1.0,0.6666666666666666,1.0,0.12121212121212122,0.14285714285714285,0.2857142857142857,0.03225806451612903,0.5,0.16216216216216217,0.16666666666666666,0.16326530612244897,0.16666666666666666,0.1111111111111111,0.1875,0.18181818181818182,0.6363636363636364,1.0,0.3333333333333333,0.21649484536082475,0.42857142857142855,0.5,0.6666666666666666,0.35714285714285715,0.5,0.6,0.4838709677419355,0.5,0.4,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,0.5,0.6666666666666666,0.46155,0.534675,0.0916030534351145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2018,2018,True
1627673-1627675-202662-203823-203826,1611661323,"Jonquel Jones, Courtney Williams, Jasmine Thomas, Chiney Ogwumike, Alyssa Thomas","Jones, Williams, Thomas, Ogwumike, Thomas",1627673-1627675-202662-203823-203826,CON,3130.0,9,52.0,-23.0,96.0,98.0,29.0,21.0,194,11.0,2.0,4.0,49.0,10.0,29.0,13.0,83.0,106.0,7.0,20.0,18.0,6.0,19.0,1.0,44.0,10.0,13.0,1.0,24.0,34.0,15.0,,24.0,12.0,21.0,23.0,1.0,17.0,4.0,3.0,2.0,3.0,80.0,20.0,29.0,0.6,0.3448275862068966,0.3448275862068966,0.44871794871794873,0.4823529411764706,0.4166666666666667,0.3717948717948718,0.5,0.41935483870967744,0.5263157894736842,0.46,0.75,0.5714285714285714,89.25239616613419,17.541666666666668,14.755102040816327,16.604166666666668,13.683673469387756,0.14102564102564102,0.05128205128205128,0.5,0.5,0.5,0.6666666666666666,0.4834294871794872,0.05,0.0784313725490196,0.24096385542168675,8.4,25.048275862068966,0.3020833333333333,15.0,8.0,25.0,25.0,8.0,5.0,9.0,4.0,0.375,0.25,0.19230769230769232,0.32051282051282054,0.32,0.3333333333333333,0.625,0.32,7.0,14.0,23.0,,1.0,4.0,7.0,2.0,4.0,1.0,3.0,,5.0,20.0,,4.0,1.0,4.0,3.0,5.0,12.0,1.0,7.0,26.0,14.0,12.0,,5.0,13.0,10.0,,3.0,6.0,4.0,,10.0,13.0,8.0,5.0,6.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,,,0.65,0.65,0.25,0.14285714285714285,0.40816326530612246,,0.4166666666666667,0.1875,0.34210526315789475,0.1875,0.10204081632653061,0.08695652173913043,0.2727272727272727,,,0.13793103448275862,0.35294117647058826,0.21739130434782608,0.1111111111111111,0.2222222222222222,0.09090909090909091,0.3125,0.4666666666666667,0.4,,0.2948717948717949,0.6086956521739131,0.6666666666666666,0.7142857142857143,0.18181818181818182,0.25,,0.26666666666666666,0.26666666666666666,0.75,0.125,,0.375,0.3333333333333333,1.0,0.3684210526315789,0.5714285714285714,0.2631578947368421,,0.392525,0.4782157894736842,0.03614457831325301,1.0,1.0,2.0,1.0,1.0,10.0,1.0,3.0,4.0,0.034482758620689655,0.04,1.0,0.025,0.125,0.10526315789473684,0.5,,,,,,,,,,,,,,,,,,,1611661323,2018,2018,True
1627673-1627675-203015-203410-203826,1611661323,"Jonquel Jones, Courtney Williams, Shekinna Stricklen, Alex Bentley, Alyssa Thomas","Jones, Williams, Stricklen, Bentley, Thomas",1627673-1627675-203015-203410-203826,CON,21.0,1,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,68.57142857142857,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2018,2018,True
1627670-1627671-1627673-1627675-202662,1611661323,"Morgan Tuck, Rachel Banham, Jonquel Jones, Courtney Williams, Jasmine Thomas","Tuck, Banham, Jones, Williams, Thomas",1627670-1627671-1627673-1627675-202662,CON,68.0,1,1.0,-2.0,2.0,2.0,2.0,,4,,,,2.0,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,84.70588235294117,20.0,14.0,20.0,13.5,,,,,,0.5,0.324,,,,10.25,,1.0,1.0,,,,,,1.0,,1.0,,0.5,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,,,0.2603,0.324,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2018,2018,True
1627670-1627671-1627673-1628882-203410,1611661323,"Morgan Tuck, Rachel Banham, Jonquel Jones, Lexie Brown, Alex Bentley","Tuck, Banham, Jones, Brown, Bentley",1627670-1627671-1627673-1628882-203410,CON,502.0,2,8.0,-13.0,16.0,16.0,6.0,,32,4.0,,,11.0,,1.0,4.0,4.0,17.0,2.0,2.0,,,,,,3.0,3.0,,6.0,9.0,3.0,,5.0,3.0,5.0,4.0,,4.0,2.0,,,,2.0,2.0,6.0,,,,,0.14285714285714285,0.2,0.08333333333333333,,0.6,0.6,0.6,0.5,0.6,91.79282868525895,17.4375,13.9375,17.125,12.5625,0.3333333333333333,,,,,0.3333333333333333,0.42249583333333335,0.14285714285714285,0.15384615384615385,0.5,10.39090909090909,23.6,0.375,4.0,,1.0,1.0,,,2.0,,0.4,,0.3333333333333333,0.08333333333333333,,,,,3.0,,3.0,,,,1.0,,,,,,,,,,,,2.0,,4.0,,,,,,,2.0,,,,,1.0,2.0,,3.0,,,,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,0.18181818181818182,0.3333333333333333,0.25,,,0.18181818181818182,1.0,0.25,0.3333333333333333,,0.25,1.0,1.0,,,0.25,,,,,,,,,,,,,,,0.25,,,,,0.464175,0.5,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1611661323,2018,2018,True
1627670-1627671-1627673-202662-203406,1611661323,"Morgan Tuck, Rachel Banham, Jonquel Jones, Jasmine Thomas, Layshia Clarendon","Tuck, Banham, Jones, Thomas, Clarendon",1627670-1627671-1627673-202662-203406,CON,414.0,2,7.0,-12.0,12.0,13.0,,,25,1.0,,,7.0,,5.0,2.0,6.0,18.0,,,,,1.0,,2.0,,2.0,1.0,3.0,5.0,,,1.0,3.0,3.0,2.0,,2.0,1.0,,,,6.0,,,,,,0.16666666666666666,0.23076923076923078,,0.4166666666666667,1.0,0.5,,0.4,0.5,,86.95652173913044,17.833333333333332,15.384615384615385,16.083333333333332,13.23076923076923,0.08333333333333333,,,,,0.6666666666666666,0.48543749999999997,0.07692307692307693,0.125,,9.857142857142858,24.02,,3.0,,5.0,5.0,,,1.0,,1.0,,0.25,0.4166666666666667,,,,,2.0,1.0,3.0,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,2.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,0.5,0.5,,,0.2857142857142857,,,,,,0.14285714285714285,0.3333333333333333,,,,0.2,0.2,0.2,0.5,,,0.2,,,,0.25,0.3333333333333333,0.5,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.3722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2018,2018,True
1627670-1627671-1627673-202662-203826,1611661323,"Morgan Tuck, Rachel Banham, Jonquel Jones, Jasmine Thomas, Alyssa Thomas","Tuck, Banham, Jones, Thomas, Thomas",1627670-1627671-1627673-202662-203826,CON,411.0,3,7.0,1.0,14.0,14.0,5.0,7.0,28,,,1.0,7.0,1.0,5.0,,11.0,10.0,,6.0,3.0,1.0,4.0,,9.0,1.0,3.0,,4.0,6.0,2.0,,3.0,2.0,3.0,2.0,,,,1.0,,1.0,11.0,6.0,5.0,1.0,0.2,0.2,0.4583333333333333,0.4583333333333333,0.75,0.4166666666666667,,0.75,1.0,0.8,1.0,1.0,98.1021897810219,13.5,15.857142857142858,12.857142857142858,14.785714285714286,,0.08333333333333333,,,,0.75,0.5018041666666667,,,0.5454545454545454,8.185714285714285,24.740000000000002,0.35714285714285715,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.25,0.3333333333333333,0.25,0.25,1.0,0.25,2.0,2.0,4.0,,1.0,2.0,3.0,,2.0,,1.0,,,4.0,,1.0,,1.0,,3.0,4.0,,,6.0,2.0,,,,3.0,2.0,,1.0,1.0,1.0,,2.0,4.0,4.0,,,,1.0,,,1.0,,,,,,1.0,,,0.75,0.75,,,0.5714285714285714,,0.75,,0.75,,,,,,,0.3333333333333333,0.25,0.2857142857142857,,,1.0,,,,,0.3333333333333333,0.5,0.5,1.0,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,,0.5,,,0.75,0.6666666666666666,,,0.47565,0.54105,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661323,2018,2018,True
1627670-1627671-1627673-203015-203410,1611661323,"Morgan Tuck, Rachel Banham, Jonquel Jones, Shekinna Stricklen, Alex Bentley","Tuck, Banham, Jones, Stricklen, Bentley",1627670-1627671-1627673-203015-203410,CON,243.0,2,4.0,5.0,9.0,10.0,5.0,1.0,19,1.0,,,10.0,,1.0,1.0,9.0,4.0,1.0,3.0,,,1.0,,2.0,3.0,2.0,1.0,6.0,11.0,,,2.0,,,3.0,,2.0,,,,,3.0,3.0,5.0,,,,0.36363636363636365,0.375,0.25,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,112.5925925925926,13.555555555555555,12.1,11.88888888888889,12.1,0.09090909090909091,,,,,0.7272727272727273,0.4837409090909091,,,0.3333333333333333,5.529999999999999,24.1,0.5555555555555556,2.0,,1.0,1.0,,,2.0,2.0,1.0,,0.18181818181818182,0.09090909090909091,,,,,3.0,3.0,7.0,2.0,4.0,,4.0,,1.0,,,,,4.0,3.0,5.0,,,6.0,1.0,5.0,,,2.0,6.0,,2.0,1.0,1.0,1.0,,,1.0,4.0,,5.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,0.25,0.3333333333333333,,,0.4,0.6,0.2,0.6,0.2,0.6,0.1,0.14285714285714285,,,,0.6666666666666666,1.0,0.7142857142857143,0.75,,1.0,1.0,,,,0.6363636363636364,0.42857142857142855,0.5,0.3333333333333333,,,,0.5,0.5,,0.8,0.5,,,,0.8,,,,0.53225,0.53102,0.6666666666666666,,,,,3.0,2.0,,,1.0,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,1611661323,2018,2018,True
