EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,HeaveAttempts,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,StepOutOfBoundsTurnovers,BlockingFouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,PenaltyArc3Accuracy,FTOffRebounds,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,HeaveMakes,Corner3PctBlocked,team_id,year,season,team_vs
1627668-1628886-201907-203827-204321,1611661328,"Breanna Stewart, Jordin Canada, Courtney Paris, Natasha Howard, Kaleena Mosqueda-Lewis","Stewart, Canada, Paris, Howard, Mosqueda-Lewis",1627668-1628886-201907-203827-204321,SEA,313.0,1,5.0,3.0,9.0,10.0,3.0,7.0,2.0,19.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,5.0,9.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,4.0,7.0,2.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0,4.0,3.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.2,0.6,1.0,1.0,0.45,0.5,0.5,0.45,0.5,0.5,0.5,0.2,0.2,0.5,0.3333333333333333,1.0,0.5,1.0,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,87.41214057507987,16.0,16.9,15.0,16.9,0.1,1.0,1.0,1.0,0.2,0.5,1.0,0.2,0.5,0.5,0.2,0.5,0.5,1.0,0.3,0.5,0.25,1.0,0.25,0.25,0.6,0.422555,0.331375,0.3842625,0.2222222222222222,0.4444444444444444,10.92,24.66,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
1628886-1628920-201049-201907-204321,1611661328,"Jordin Canada, Mercedes Russell, Noelle Quinn, Courtney Paris, Kaleena Mosqueda-Lewis","Canada, Russell, Quinn, Paris, Mosqueda-Lewis",1628886-1628920-201049-201907-204321,SEA,185.0,1,3.0,4.0,7.0,6.0,,,2.0,13.0,2.0,2.0,,,1.0,1.0,,3.0,,,,2.0,,,3.0,6.0,,2.0,8.0,4.0,1.0,2.0,,2.0,,,,,4.0,2.0,,,1.0,1.0,,2.0,,2.0,,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,,,,,,,6.0,,,,0.6666666666666666,0.6666666666666666,,,,0.5,0.5,,0.375,0.5,,0.4444444444444444,0.5,,0.25,,0.16666666666666666,,,0.5,0.3333333333333333,1.0,1.0,0.6,0.5,,1.0,,1.0,,1.0,101.18918918918918,10.714285714285714,18.333333333333332,8.571428571428571,15.333333333333334,0.25,1.0,1.0,1.0,0.125,1.0,1.0,0.375,,,,,,,0.25,,,,,,0.5,0.46335000000000004,0.3361,,0.25,,10.066666666666666,37.1,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.1111111111111111,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
100720-1627668-201518-202252-204319,1611661328,"Sue Bird, Breanna Stewart, Crystal Langhorne, Alysha Clark, Jewell Loyd","Bird, Stewart, Langhorne, Clark, Loyd",100720-1627668-201518-202252-204319,SEA,3618.0,13,60.0,-8.0,116.0,109.0,32.0,23.0,16.0,225.0,10.0,16.0,3.0,6.0,3.0,22.0,7.0,19.0,4.0,15.0,4.0,32.0,5.0,2.0,20.0,57.0,19.0,47.0,115.0,123.0,4.0,6.0,6.0,21.0,5.0,15.0,6.0,23.0,24.0,16.0,51.0,4.0,31.0,7.0,,12.0,17.0,29.0,4.0,6.0,75.0,10.0,10.0,13.0,22.0,36.0,20.0,56.0,12.0,1.0,20.0,6.0,18.0,,94.0,23.0,32.0,2.0,0.6,0.6666666666666666,0.8947368421052632,0.40425531914893614,0.41304347826086957,0.3508771929824561,0.6666666666666666,0.3333333333333333,0.46634615384615385,0.7083333333333334,0.30952380952380953,0.4956896551724138,0.75,0.42592592592592593,0.4519230769230769,,0.12280701754385964,0.18181818181818182,,0.7857142857142857,0.2702702702702703,0.7647058823529411,0.38461538461538464,0.7777777777777778,0.31746031746031744,0.2631578947368421,0.4666666666666667,0.6153846153846154,1.0,0.7142857142857143,1.0,89.55223880597015,15.594827586206897,16.59633027522936,14.922413793103448,16.03669724770642,0.15384615384615385,0.625,0.7692307692307693,0.6,0.21153846153846154,0.13636363636363635,0.16666666666666666,0.18269230769230768,0.3684210526315789,0.3684210526315789,0.14423076923076922,0.26666666666666666,0.26666666666666666,1.0,0.3076923076923077,0.4166666666666667,0.2857142857142857,0.5,0.19047619047619047,0.09523809523809523,0.6057692307692307,0.4571519417475728,0.38354285714285713,0.4844775,0.1826086956521739,0.2,9.86140350877193,25.170212765957448,0.27586206896551724,1.0,1.0,18.0,1.0,23.0,25.0,7.0,,0.25,0.8888888888888888,0.08333333333333333,1.0,,0.07964601769911504,0.109375,1.0,1.0,1.0,15.0,2.0,3.0,4.0,1.0,10.0,6.0,15.0,13.0,1.0,5.0,1.0,1.0,10.0,7.0,3.0,8.0,4.0,6.0,2.0,2.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,3.0,5.0,2.0,2.0,0.5,0.16666666666666666,0.1875,0.4,0.5,0.3333333333333333,0.2727272727272727,0.017857142857142856,0.4,0.3333333333333333,0.7142857142857143,0.46875,0.46875,0.8666666666666667,0.08333333333333333,1.0,1.0,0.4,0.5,0.25,0.4838709677419355,0.04081632653061224,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
100720-1627668-203827-204319-204321,1611661328,"Sue Bird, Breanna Stewart, Natasha Howard, Jewell Loyd, Kaleena Mosqueda-Lewis","Bird, Stewart, Howard, Loyd, Mosqueda-Lewis",100720-1627668-203827-204319-204321,SEA,3764.0,9,63.0,33.0,125.0,122.0,4.0,7.0,10.0,247.0,26.0,32.0,,1.0,13.0,21.0,5.0,15.0,3.0,8.0,,30.0,2.0,2.0,44.0,68.0,18.0,38.0,157.0,124.0,6.0,7.0,2.0,16.0,,2.0,2.0,3.0,58.0,30.0,51.0,8.0,30.0,4.0,,29.0,17.0,46.0,3.0,20.0,109.0,4.0,8.0,14.0,32.0,47.0,12.0,59.0,16.0,1.0,24.0,13.0,25.0,2.0,141.0,3.0,4.0,1.0,0.6590909090909091,0.725,0.9444444444444444,0.47368421052631576,0.47368421052631576,0.6470588235294118,0.8571428571428571,,0.6698113207547169,0.6666666666666666,0.375,0.6946902654867256,0.7272727272727273,0.375,0.3584905660377358,,0.058823529411764705,0.09523809523809523,,0.6666666666666666,0.3333333333333333,0.9333333333333333,0.21052631578947367,0.7301587301587301,0.27906976744186046,0.125,0.21428571428571427,0.6842105263157895,0.6875,1.0,0.6666666666666666,94.4952178533475,13.264,17.262295081967213,12.856,16.491803278688526,0.3018867924528302,0.8125,0.8666666666666667,0.7692307692307693,0.19811320754716982,0.6190476190476191,0.6842105263157895,0.14150943396226415,0.3333333333333333,0.3333333333333333,0.07547169811320754,0.375,0.375,1.0,0.2830188679245283,0.2222222222222222,0.25,,,0.5,0.660377358490566,0.5212433962264151,0.6091833333333333,0.4610375,0.10191082802547771,0.01910828025477707,7.601470588235294,24.19473684210526,0.032,3.0,4.0,15.0,,19.0,18.0,11.0,,0.4,0.6153846153846154,0.4444444444444444,0.75,0.3333333333333333,0.09734513274336283,0.14666666666666667,,,,15.0,,,4.0,1.0,,3.0,15.0,14.0,5.0,4.0,1.0,2.0,16.0,11.0,5.0,8.0,9.0,5.0,3.0,1.0,,,1.0,1.0,,,,1.0,,,10.0,3.0,4.0,10.0,5.0,,,0.5,0.0625,0.3333333333333333,1.0,0.5,0.2,0.05128205128205128,0.5,0.38461538461538464,0.8,0.5,0.5,0.9333333333333333,,,,,,,0.5,,1.0,1.0,3.0,4.0,3.0,0.5,,,,,,,,,,,1611661328,2018,2018,False
1627668-1628886-202252-203827-204319,1611661328,"Breanna Stewart, Jordin Canada, Alysha Clark, Natasha Howard, Jewell Loyd","Stewart, Canada, Clark, Howard, Loyd",1627668-1628886-202252-203827-204319,SEA,2995.0,12,50.0,-11.0,100.0,101.0,28.0,21.0,12.0,201.0,11.0,20.0,4.0,5.0,7.0,14.0,3.0,20.0,1.0,3.0,1.0,29.0,2.0,11.0,21.0,54.0,9.0,32.0,90.0,101.0,2.0,7.0,3.0,18.0,7.0,13.0,12.0,27.0,22.0,20.0,27.0,2.0,29.0,3.0,,11.0,9.0,20.0,1.0,5.0,49.0,4.0,9.0,8.0,26.0,36.0,13.0,49.0,7.0,1.0,16.0,19.0,33.0,,72.0,27.0,28.0,2.0,0.5238095238095238,0.55,1.0,0.28125,0.28125,0.3888888888888889,0.2857142857142857,0.5384615384615384,0.4011627906976744,0.5,0.46,0.45918367346938777,0.6428571428571429,0.48214285714285715,0.37209302325581395,,0.05555555555555555,,,0.7027027027027027,0.28125,0.5714285714285714,0.18181818181818182,0.6666666666666666,0.24074074074074073,0.2857142857142857,0.1,0.7058823529411765,0.7777777777777778,0.5454545454545454,0.6666666666666666,96.64106844741237,14.41,15.386138613861386,13.52,14.811881188118813,0.23255813953488372,0.55,0.6470588235294118,0.45454545454545453,0.16279069767441862,0.5,0.5,0.23255813953488372,0.15,0.15,0.03488372093023256,0.3333333333333333,0.3333333333333333,1.0,0.3372093023255814,0.2,0.2,0.8,0.04,0.44,0.6046511627906976,0.47683837209302327,0.4948428571428572,0.47735799999999995,0.2,0.3,9.12962962962963,24.0375,0.28,1.0,4.0,21.0,,22.0,26.0,11.0,,0.3125,0.6363636363636364,0.4,0.25,1.0,0.11578947368421053,0.1746031746031746,1.0,1.0,,8.0,1.0,2.0,8.0,3.0,4.0,,8.0,8.0,5.0,1.0,2.0,1.0,10.0,5.0,5.0,9.0,3.0,6.0,3.0,1.0,,3.0,1.0,,,3.0,4.0,1.0,,3.0,6.0,3.0,3.0,6.0,3.0,2.0,0.6666666666666666,0.25,0.15,0.5625,0.6666666666666666,0.2222222222222222,1.0,0.0196078431372549,0.5,0.7142857142857143,0.3333333333333333,0.27586206896551724,0.27586206896551724,1.0,0.1,1.0,1.0,0.5,1.0,,0.27586206896551724,,3.0,,,2.0,,0.2727272727272727,,,,,,,,,,,1611661328,2018,2018,False
100720-1627668-1628244-203827-204321,1611661328,"Sue Bird, Breanna Stewart, Sami Whitcomb, Natasha Howard, Kaleena Mosqueda-Lewis","Bird, Stewart, Whitcomb, Howard, Mosqueda-Lewis",100720-1627668-1628244-203827-204321,SEA,24.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,24.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
100720-1628244-1628886-1628911-201907,1611661328,"Sue Bird, Sami Whitcomb, Jordin Canada, Teana Muldrow, Courtney Paris","Bird, Whitcomb, Canada, Muldrow, Paris",100720-1628244-1628886-1628911-201907,SEA,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
1627668-1628886-201518-202252-203827,1611661328,"Breanna Stewart, Jordin Canada, Crystal Langhorne, Alysha Clark, Natasha Howard","Stewart, Canada, Langhorne, Clark, Howard",1627668-1628886-201518-202252-203827,SEA,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
1627668-201049-201907-202252-204321,1611661328,"Breanna Stewart, Noelle Quinn, Courtney Paris, Alysha Clark, Kaleena Mosqueda-Lewis","Stewart, Quinn, Paris, Clark, Mosqueda-Lewis",1627668-201049-201907-202252-204321,SEA,16.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
1627668-1628244-1628886-201049-201518,1611661328,"Breanna Stewart, Sami Whitcomb, Jordin Canada, Noelle Quinn, Crystal Langhorne","Stewart, Whitcomb, Canada, Quinn, Langhorne",1627668-1628244-1628886-201049-201518,SEA,39.0,1,1.0,-2.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,2.0,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,1.0,,,,,,,73.84615384615384,21.0,18.0,20.0,18.0,,,,,,,,0.5,,,,,,,0.5,1.0,,,,0.5,0.5,0.26365,0.1749,0.26365,,,14.3,24.4,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
