EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,SecondChanceOffPoss,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG3A,FtPoints,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallTurnovers,PenaltyTurnovers,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,DefLongMidRangeReboundPct,FTOffRebounds,BadPassOutOfBoundsTurnovers,Charge Fouls,OffFTReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,HeaveAttempts,FTDefRebounds,LostBallSteals,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,BlockedCorner3,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
100720-1627668-1628244-201518-202252,1611661328,"Sue Bird, Breanna Stewart, Sami Whitcomb, Crystal Langhorne, Alysha Clark","Bird, Stewart, Whitcomb, Langhorne, Clark",100720-1627668-1628244-201518-202252,SEA,77.0,1,1.0,2.0,3.0,5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,93.5064935064935,1.0,23.5,10.0,23.5,10.0,0.5,0.5,1.0,1.0,1.0,0.5,0.34345,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
100720-1627668-1628244-201518-204319,1611661328,"Sue Bird, Breanna Stewart, Sami Whitcomb, Crystal Langhorne, Jewell Loyd","Bird, Stewart, Whitcomb, Langhorne, Loyd",100720-1627668-1628244-201518-204319,SEA,327.0,2,5.0,12.0,10.0,22,3.0,,2.0,3.0,7.0,8.0,11.0,4.0,2.0,2.0,,4.0,1.0,3.0,4.0,,,,,8.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.25,0.3076923076923077,1.0,1.0,,96.88073394495413,,15.75,13.8,15.083333333333334,13.8,0.25,0.16666666666666666,,,,0.6666666666666666,0.49639583333333337,8.514285714285714,-3.0,1.0,1.0,2.0,2.0,5.0,1.0,5.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,0.4166666666666667,0.2857142857142857,0.6666666666666666,0.25,1.0,0.1111111111111111,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.5,0.4166666666666667,1.0,0.61275,0.07692307692307693,0.125,24.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
100720-1627668-1628244-202252-203827,1611661328,"Sue Bird, Breanna Stewart, Sami Whitcomb, Alysha Clark, Natasha Howard","Bird, Stewart, Whitcomb, Clark, Howard",100720-1627668-1628244-202252-203827,SEA,1081.0,2,18.0,35.0,34.0,69,8.0,1.0,5.0,11.0,21.0,64.0,38.0,10.0,5.0,15.0,,40.0,2.0,10.0,21.0,,,,,47.0,0.45454545454545453,0.5555555555555556,0.5238095238095238,0.7236842105263158,0.7441860465116279,1.0,0.8333333333333334,1.0,91.91489361702128,,15.971428571428572,15.352941176470589,14.085714285714285,15.235294117647058,0.21052631578947367,0.13157894736842105,0.2,0.2,,0.6578947368421053,0.4443828947368421,8.371428571428572,26.0,10.0,7.0,3.0,8.0,16.0,4.0,17.0,9.0,4.0,12.0,16.0,1.0,5.0,,7.0,8.0,11.0,12.0,9.0,,,11.0,3.0,0.4473684210526316,0.047619047619047616,,0.7,0.8,0.6875,0.5,1.0,0.7777777777777778,0.875,0.875,0.7142857142857143,0.21052631578947367,0.375,0.42857142857142855,,0.42105263157894735,0.4444444444444444,0.409575,0.075,0.13043478260869565,26.394117647058824,7.0,9.0,2.0,2.0,2.0,2.0,1.0,11.0,4.0,2.0,2.0,11.0,2.0,5.0,4.0,1.0,17.0,2.0,2.0,2.0,2.0,5.0,15.0,30.0,3.0,4.0,11.0,1.0,10.0,10.0,4.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,1.0,1.0,3.0,10.0,4.0,1.0,0.9090909090909091,0.6470588235294118,1.0,1.0,0.6470588235294118,0.4,1.0,0.8888888888888888,1.25,0.85,1.0714285714285714,0.058823529411764705,0.125,0.0625,0.3333333333333333,0.6666666666666666,1.0,0.8,0.8,1.0,0.07142857142857142,0.02631578947368421,0.6875,0.7333333333333333,0.9090909090909091,0.2222222222222222,1.0,1.0,0.75,0.5,1.0,0.5,1.0,0.6875,0.4687625,0.265625,0.234375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
100720-1627668-1628244-203827-204319,1611661328,"Sue Bird, Breanna Stewart, Sami Whitcomb, Natasha Howard, Jewell Loyd","Bird, Stewart, Whitcomb, Howard, Loyd",100720-1627668-1628244-203827-204319,SEA,205.0,2,3.0,5.0,5.0,10,4.0,2.0,2.0,3.0,6.0,9.0,9.0,2.0,1.0,2.0,1.0,5.0,,1.0,3.0,,,,,9.0,0.3333333333333333,0.3333333333333333,0.5,0.6428571428571429,0.6428571428571429,,0.3333333333333333,,70.2439024390244,,19.2,21.8,19.0,21.4,0.5714285714285714,0.2857142857142857,1.0,1.0,0.5,0.7142857142857143,0.5965357142857143,6.55,,,1.0,,,,,1.0,,,4.0,,,,,2.0,1.0,2.0,1.0,,,,,,0.14285714285714285,,,0.6666666666666666,1.0,0.6666666666666666,,,1.0,0.25,0.25,,,,,,,,0.746,,,23.8,,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,0.14285714285714285,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
100720-1627668-1628886-201518-202252,1611661328,"Sue Bird, Breanna Stewart, Jordin Canada, Crystal Langhorne, Alysha Clark","Bird, Stewart, Canada, Langhorne, Clark",100720-1627668-1628886-201518-202252,SEA,70.0,2,1.0,3.0,2.0,5,,,1.0,,1.0,3.0,4.0,,,1.0,,3.0,,,,,,,,3.0,,,,0.5,0.5,,,,102.85714285714285,,14.333333333333334,13.5,14.333333333333334,13.5,,0.3333333333333333,,,,0.6666666666666666,0.48996666666666666,20.3,-1.0,,,,,2.0,,2.0,,,,2.0,,,,,,,1.0,1.0,,,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,0.6666666666666666,,,0.3333333333333333,,24.7,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,3.0,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,3.0,1.0,,1.0,0.5,,1.0,0.5,,,,1.5,,1.5,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,1.0,1.0,0.5,0.55485,,1.0,0.3333333333333333,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
100720-1627668-1628886-201518-204321,1611661328,"Sue Bird, Breanna Stewart, Jordin Canada, Crystal Langhorne, Kaleena Mosqueda-Lewis","Bird, Stewart, Canada, Langhorne, Mosqueda-Lewis",100720-1627668-1628886-201518-204321,SEA,89.0,1,1.0,2.0,3.0,5,1.0,,,,1.0,2.0,4.0,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,0.5,1.0,0.5,1.0,80.89887640449437,,29.0,10.333333333333334,29.0,9.666666666666666,1.0,,,,,1.0,0.5269,2.8,-2.0,,,,,,,,2.0,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,0.5,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,0.5269,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
100720-1627668-1628886-202252-203827,1611661328,"Sue Bird, Breanna Stewart, Jordin Canada, Alysha Clark, Natasha Howard","Bird, Stewart, Canada, Clark, Howard",100720-1627668-1628886-202252-203827,SEA,965.0,6,16.0,34.0,33.0,67,10.0,2.0,4.0,9.0,16.0,28.0,33.0,10.0,5.0,6.0,1.0,13.0,6.0,11.0,12.0,2.0,,2.0,1.0,26.0,0.5555555555555556,0.625,0.5625,0.48,0.5185185185185185,0.8571428571428571,0.7857142857142857,1.0,99.97927461139898,0.5,12.176470588235293,16.696969696969695,12.176470588235293,16.151515151515152,0.4,0.16,0.5,0.6666666666666666,0.5,0.76,0.486858,6.08125,-5.0,1.0,7.0,,2.0,9.0,,9.0,4.0,,8.0,9.0,2.0,4.0,,,5.0,1.0,6.0,4.0,,,5.0,2.0,0.36,0.125,0.1,,0.7142857142857143,0.07692307692307693,,0.5,0.8,0.7,0.7777777777777778,0.5714285714285714,0.08,,,,0.36,,,0.07692307692307693,0.11764705882352941,25.544444444444444,22.0,7.0,1.0,1.0,5.0,7.0,,2.0,,,6.0,2.0,1.0,1.0,,,2.0,7.0,12.0,,6.0,3.0,17.0,3.0,3.0,2.0,2.0,,1.0,1.0,1.0,,4.0,4.0,2.0,1.0,5.0,7.0,,1.0,1.0,,1.0,1.0,17.0,22.0,,0.5,0.2222222222222222,,,0.2222222222222222,1.0,0.5833333333333334,1.0,0.3888888888888889,1.0,0.425,,,,0.2857142857142857,0.16666666666666666,,,0.16666666666666666,0.5,,,0.2222222222222222,0.2222222222222222,0.5,1.0,1.0,,,0.3888888888888889,0.7142857142857143,0.3333333333333333,,0.2222222222222222,0.5067166666666667,0.07142857142857142,0.6071428571428571,0.6470588235294118,,,,,,1.0,,,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
100720-1627668-1628886-203827-204319,1611661328,"Sue Bird, Breanna Stewart, Jordin Canada, Natasha Howard, Jewell Loyd","Bird, Stewart, Canada, Howard, Loyd",100720-1627668-1628886-203827-204319,SEA,5.0,1,,,1.0,1,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,288.0,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
100720-1627668-1628886-203827-204321,1611661328,"Sue Bird, Breanna Stewart, Jordin Canada, Natasha Howard, Kaleena Mosqueda-Lewis","Bird, Stewart, Canada, Howard, Mosqueda-Lewis",100720-1627668-1628886-203827-204321,SEA,42.0,1,1.0,2.0,1.0,3,1.0,,1.0,,2.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,102.85714285714286,,13.0,16.0,11.0,16.0,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.4693,9.55,-1.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,0.3333333333333333,,,0.5,1.0,0.3333333333333333,1.0,,1.0,,,,,,,,0.3333333333333333,1.0,0.6027,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
100720-1627668-201518-202252-204319,1611661328,"Sue Bird, Breanna Stewart, Crystal Langhorne, Alysha Clark, Jewell Loyd","Bird, Stewart, Langhorne, Clark, Loyd",100720-1627668-201518-202252-204319,SEA,560.0,5,9.0,18.0,18.0,36,3.0,1.0,3.0,4.0,8.0,17.0,24.0,6.0,3.0,6.0,1.0,15.0,4.0,4.0,6.0,,,,,17.0,0.75,0.75,0.5,0.6071428571428571,0.6071428571428571,1.0,0.6666666666666666,1.0,92.57142857142857,,16.11111111111111,15.0,14.666666666666666,14.666666666666666,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.6428571428571429,0.478925,8.6375,-7.0,3.0,3.0,,2.0,6.0,1.0,6.0,,1.0,2.0,6.0,1.0,2.0,,,,2.0,5.0,3.0,,1.0,,,0.42857142857142855,0.125,,,,0.14285714285714285,,1.0,,1.0,1.0,0.6666666666666666,0.14285714285714285,,,,0.42857142857142855,1.0,0.53205,,,25.016666666666666,5.0,8.0,,,1.0,1.0,,3.0,,,2.0,3.0,,,,,,1.0,2.0,,2.0,,2.0,9.0,,,3.0,,3.0,3.0,1.0,1.0,,,1.0,1.0,4.0,5.0,2.0,1.0,,,,,2.0,5.0,,1.0,0.5,,,0.5,,0.5,,0.25,,0.25,,0.5,,0.2,0.3333333333333333,,,0.3333333333333333,,0.16666666666666666,,0.5,0.5,1.0,,,,,0.25,1.0,0.5,,0.5,0.4727875,,0.11764705882352941,0.2777777777777778,,,,,,,,,,,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661328,2018,2018,False
