EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,FG2M,FG2A,FG3M,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg2ptShotDistance,PlusMinus,AtRimFGA,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,AtRimFrequency,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,OffTwoPtRebounds,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGA,FtPoints,SecondChanceFG3A,FTA,TwoPtShootingFoulsDrawn,AtRimPctBlocked,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,LongMidRangeAssists,FTDefRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyTsPct,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyPointsPct,Loose Ball Fouls,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ShortMidRangeAssists,ShortMidRangePctAssisted,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,Charge Fouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3PctAssisted,Offensive Fouls,NonShootingPenaltyNonTakeFouls,team_id,year,season,team_vs
1628282-1628317-1628926-202650-203824,1611661320,"Sydney Wiese, Karlie Samuelson, Maria Vadeeva, Jantel Lavender, Odyssey Sims","Wiese, Samuelson, Vadeeva, Lavender, Sims",1628282-1628317-1628926-202650-203824,LAS,150.0,1,2.0,6.0,5,6.0,5.0,11,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,6.0,0.25,1.0,1.0,1.0,105.6,14.333333333333334,12.8,14.333333333333334,12.8,0.25,0.25,0.25,0.378775,0.378775,25.2,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,7.0,,3.0,1.0,1.0,2.0,1.0,5.0,,,,,,1.0,,,,5.0,1.0,1.0,1.0,0.3333333333333333,0.625,0.625,1.0,,,,,,0.5,0.5,0.5,1.0,1.0,1.0,1.0,10.700000000000001,-2.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,1.0,,,,,,,,,,0.625,,,,,,,,1.0,,,,1.0,1.0,3.0,1.0,5.0,1.0,0.3333333333333333,0.625,,,1.0,1.0,1.0,,,,,,,,,,,1611661320,2018,2018,False
1628282-1628926-202650-203029-203824,1611661320,"Sydney Wiese, Maria Vadeeva, Jantel Lavender, Riquna Williams, Odyssey Sims","Wiese, Vadeeva, Lavender, Williams, Sims",1628282-1628926-202650-203029-203824,LAS,20.0,1,,,1,,1.0,1,,,,,,,,,,,,,,,,,,72.0,,19.0,,19.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2018,2018,False
201496-201502-202650-203014-203824,1611661320,"Candace Parker, Essence Carson, Jantel Lavender, Nneka Ogwumike, Odyssey Sims","Parker, Carson, Lavender, Ogwumike, Sims",201496-201502-202650-203014-203824,LAS,232.0,1,4.0,7.0,7,3.0,,14,2.0,,2.0,,2.0,2.0,4.0,5.0,,,1.0,1.0,3.0,0.3333333333333333,1.0,1.0,1.0,86.89655172413794,17.428571428571427,15.714285714285714,14.857142857142858,15.714285714285714,0.3333333333333333,,0.5,0.4265333333333334,0.3506,25.35,0.42857142857142855,1.0,2.0,1.0,2.0,4.0,1.0,9.0,2.0,,3.0,1.0,1.0,3.0,1.0,7.0,,2.0,1.0,1.0,,1.0,,4.0,1.0,9.0,1.0,0.5,0.5,0.5,0.5833333333333334,0.6428571428571429,1.0,1.0,,,,,0.3333333333333333,0.5,0.5,0.5,1.0,1.0,0.5,9.825,7.0,1.0,,,,,,0.16666666666666666,1.0,1.0,,,,1.0,,,,1.0,,4.0,,,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,0.3371,,,2.0,,3.0,2.0,,,0.2857142857142857,0.4,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,,0.5,,,,,,,,0.2222222222222222,,,,,1.0,2.0,,2.0,,0.5,0.5,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,1611661320,2018,2018,False
201496-201502-202650-203029-203824,1611661320,"Candace Parker, Essence Carson, Jantel Lavender, Riquna Williams, Odyssey Sims","Parker, Carson, Lavender, Williams, Sims",201496-201502-202650-203029-203824,LAS,50.0,1,1.0,1.0,1,,,2,1.0,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,57.599999999999994,25.0,25.0,25.0,25.0,1.0,,1.0,0.49485,,23.2,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2018,2018,False
201496-201502-202650-203824-203833,1611661320,"Candace Parker, Essence Carson, Jantel Lavender, Odyssey Sims, Chelsea Gray","Parker, Carson, Lavender, Sims, Gray",201496-201502-202650-203824-203833,LAS,238.0,2,4.0,8.0,7,,3.0,15,4.0,,4.0,,4.0,2.0,2.0,3.0,,1.0,1.0,,,0.5714285714285714,1.0,0.6666666666666666,1.0,90.7563025210084,14.375,17.571428571428573,13.625,16.571428571428573,0.5714285714285714,,0.7142857142857143,0.4790142857142857,,24.35,,1.0,2.0,,2.0,3.0,,5.0,8.0,2.0,,,,1.0,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,5.0,,,,0.6666666666666666,0.2857142857142857,0.3125,,,0.25,0.2,0.25,,0.2857142857142857,0.5,0.5,,,,,5.3,-3.0,1.0,,,,,,0.14285714285714285,1.0,1.0,,,,,,,,1.0,,2.0,,,1.0,,1.0,,1.0,2.0,0.5,0.5,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,2.0,1.0,,,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1611661320,2018,2018,False
201496-201502-203014-203029-203824,1611661320,"Candace Parker, Essence Carson, Nneka Ogwumike, Riquna Williams, Odyssey Sims","Parker, Carson, Ogwumike, Williams, Sims",201496-201502-203014-203029-203824,LAS,138.0,1,2.0,3.0,3,,,6,,,,,,,,,,,,,,,,,,62.60869565217392,28.333333333333332,17.666666666666668,28.333333333333332,17.666666666666668,,,,0.30496666666666666,,,,,,,2.0,3.0,,4.0,4.0,4.0,,,,,,,,,,,,,,1.0,,4.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,19.2,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2018,2018,False
201496-201502-203014-203029-203833,1611661320,"Candace Parker, Essence Carson, Nneka Ogwumike, Riquna Williams, Chelsea Gray","Parker, Carson, Ogwumike, Williams, Gray",201496-201502-203014-203029-203833,LAS,439.0,2,7.0,14.0,15,6.0,4.0,29,5.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,,,1.0,,6.0,0.4166666666666667,1.0,1.0,1.0,95.125284738041,15.428571428571429,14.866666666666667,14.857142857142858,14.866666666666667,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.49544583333333336,0.4818,25.259999999999998,0.42857142857142855,1.0,3.0,2.0,3.0,7.0,2.0,16.0,24.0,2.0,3.0,2.0,1.0,3.0,1.0,7.0,,1.0,2.0,,,1.0,,7.0,2.0,11.0,0.5,0.4,0.4,0.42857142857142855,0.5,0.5333333333333333,1.0,1.0,,0.2857142857142857,,,0.25,0.3333333333333333,0.3333333333333333,0.4,0.4,0.5,0.4,7.357142857142857,-8.0,3.0,,,,,,0.25,2.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,5.0,4.0,,,2.0,,1.0,2.0,1.0,4.0,0.6666666666666666,0.6666666666666666,1.0,1.25,1.25,,,0.5,,,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,,,,,,,0.5,1.0,0.5844,0.3125,1.0,4.0,1.0,6.0,,,0.5,,,,1.0,1.0,,4.0,4.0,3.0,,,1.0,,1.0,,,,1.0,,,3.0,,1.0,0.3333333333333333,,1.0,0.14285714285714285,,,1.0,,0.25,,,,,,1.0,,4.0,,,,,,,1.0,1.0,,,,,,,3.0,1.0,,,1611661320,2018,2018,False
201496-201502-203014-203824-203833,1611661320,"Candace Parker, Essence Carson, Nneka Ogwumike, Odyssey Sims, Chelsea Gray","Parker, Carson, Ogwumike, Sims, Gray",201496-201502-203014-203824-203833,LAS,17.0,1,,1.0,1,,,2,,,,,,,,,,1.0,1.0,,,,,,,169.41176470588235,8.0,9.0,8.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1611661320,2018,2018,False
201502-202650-203014-203029-203824,1611661320,"Essence Carson, Jantel Lavender, Nneka Ogwumike, Riquna Williams, Odyssey Sims","Carson, Lavender, Ogwumike, Williams, Sims",201502-202650-203014-203029-203824,LAS,262.0,1,4.0,10.0,8,9.0,4.0,18,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,9.0,0.1111111111111111,1.0,1.0,1.0,98.93129770992367,12.7,16.875,9.9,16.875,0.1111111111111111,0.125,0.4444444444444444,0.4534666666666667,0.46495,27.1,0.9,,2.0,,2.0,8.0,,4.0,9.0,,,,,2.0,,4.0,,2.0,2.0,,,,,1.0,,4.0,,,,0.25,0.2222222222222222,0.2222222222222222,,1.0,,0.2857142857142857,,1.0,0.2222222222222222,,,,,,,9.6625,-5.0,3.0,,,,,,0.3333333333333333,1.0,2.0,,1.0,,3.0,,,,2.0,,4.0,,1.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,,,,0.125,,0.3333333333333333,1.0,,,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,,,0.3333333333333333,,0.42596666666666666,,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,4.0,,,,,,,,,,,,,,,,0.25,,0.5,,,,,,1.0,,2.0,3.0,,2.0,7.0,,4.0,,0.2857142857142857,0.25,0.375,0.6666666666666666,,,,,,,,,,,,,1.0,1611661320,2018,2018,False
201502-202650-203014-203824-203833,1611661320,"Essence Carson, Jantel Lavender, Nneka Ogwumike, Odyssey Sims, Chelsea Gray","Carson, Lavender, Ogwumike, Sims, Gray",201502-202650-203014-203824-203833,LAS,71.0,1,1.0,2.0,3,,,5,,,,,,,1.0,1.0,,,,,,,,1.0,,101.40845070422534,13.0,15.0,13.0,15.0,,,,0.40715,,,,,1.0,,1.0,2.0,,2.0,4.0,,,,,1.0,,2.0,,1.0,,,,,,,,2.0,,,,0.5,0.5,0.5,,1.0,,,,,0.5,,,,,,,14.6,-2.0,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,0.5,1.0,,,,,1.0,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2018,2018,False
