player,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Skylar Diggins,DAL,G,27,765,25,113,290,.390,23,77,.299,90,213,.423,104,132,.788,12,51,91,29,8,63,53,353,/wnba/players/d/diggisk01w.html,https://www.basketball-reference.com/wnba/players/d/diggisk01w.html,diggisk01w
Zoi Dimitrakou,WAS,F,2,11,0,1,3,.333,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,1,3,3,/wnba/players/d/dimitzo01w.html,https://www.basketball-reference.com/wnba/players/d/dimitzo01w.html,dimitzo01w
Stefanie Dolson,WAS,C,34,765,31,119,247,.482,9,30,.300,110,217,.507,70,83,.843,48,159,38,13,32,39,88,317,/wnba/players/d/dolsost01w.html,https://www.basketball-reference.com/wnba/players/d/dolsost01w.html,dolsost01w
Clarissa Dos Santos,CHI,C,20,187,0,20,59,.339,0,1,.000,20,58,.345,17,20,.850,19,44,9,5,4,10,31,57,/wnba/players/d/dossacl01w.html,https://www.basketball-reference.com/wnba/players/d/dossacl01w.html,dossacl01w
Jelena Dubljevic,LAS,F,15,79,0,9,22,.409,1,3,.333,8,19,.421,3,3,1.000,2,13,7,1,1,7,10,22,/wnba/players/d/dubljje01w.html,https://www.basketball-reference.com/wnba/players/d/dubljje01w.html,dubljje01w
Candice Dupree,PHO,F,32,930,32,152,281,.541,0,1,.000,152,280,.543,57,72,.792,39,171,61,26,5,34,58,361,/wnba/players/d/dupreca01w.html,https://www.basketball-reference.com/wnba/players/d/dupreca01w.html,dupreca01w
Frida Eldebrink,SAS,G,8,44,0,1,8,.125,0,6,.000,1,2,.500,1,2,.500,1,3,7,1,0,4,2,3,/wnba/players/e/eldebfr01w.html,https://www.basketball-reference.com/wnba/players/e/eldebfr01w.html,eldebfr01w
Kelly Faris,CON,G,31,317,0,21,53,.396,5,20,.250,16,33,.485,14,15,.933,12,38,22,22,4,29,45,61,/wnba/players/f/fariske01w.html,https://www.basketball-reference.com/wnba/players/f/fariske01w.html,fariske01w
Jamierra Faulkner,CHI,G,34,655,14,102,240,.425,22,66,.333,80,174,.460,40,52,.769,10,50,156,36,4,70,60,266,/wnba/players/f/faulkja01w.html,https://www.basketball-reference.com/wnba/players/f/faulkja01w.html,faulkja01w
Nirra Fields,PHO,G,4,17,0,1,7,.143,0,1,.000,1,6,.167,1,2,.500,0,0,0,0,0,2,2,3,/wnba/players/f/fieldni01w.html,https://www.basketball-reference.com/wnba/players/f/fieldni01w.html,fieldni01w
Sylvia Fowles,MIN,C,34,969,34,182,306,.595,0,0,,182,306,.595,109,152,.717,84,290,42,45,61,63,101,473,/wnba/players/f/fowlesy01w.html,https://www.basketball-reference.com/wnba/players/f/fowlesy01w.html,fowlesy01w
Bashaara Graves,MIN,F,12,41,0,2,7,.286,0,0,,2,7,.286,0,0,,3,4,2,0,0,3,4,4,/wnba/players/g/graveba01w.html,https://www.basketball-reference.com/wnba/players/g/graveba01w.html,graveba01w
Chelsea Gray,LAS,G,33,540,1,71,157,.452,14,46,.304,57,111,.514,39,50,.780,8,58,71,16,4,40,38,195,/wnba/players/g/graych01w.html,https://www.basketball-reference.com/wnba/players/g/graych01w.html,graych01w
Reshanda Gray,ATL,F,28,269,5,38,73,.521,0,1,.000,38,72,.528,20,36,.556,24,71,4,4,4,18,63,96,/wnba/players/g/grayre01w.html,https://www.basketball-reference.com/wnba/players/g/grayre01w.html,grayre01w
Brittney Griner,PHO,C,34,992,34,178,325,.548,0,0,,178,325,.548,138,166,.831,47,222,35,13,107,70,124,494,/wnba/players/g/grinebr01w.html,https://www.basketball-reference.com/wnba/players/g/grinebr01w.html,grinebr01w
Sandrine Gruda,LAS,F-C,7,37,0,3,9,.333,0,0,,3,9,.333,1,1,1.000,2,4,2,1,1,1,6,7,/wnba/players/g/grudasa01w.html,https://www.basketball-reference.com/wnba/players/g/grudasa01w.html,grudasa01w
Jazmon Gwathmey,SAS,G,22,351,10,27,78,.346,9,27,.333,18,51,.353,10,13,.769,9,38,16,8,8,11,37,73,/wnba/players/g/gwathja01w.html,https://www.basketball-reference.com/wnba/players/g/gwathja01w.html,gwathja01w
Ruth Hamblin,DAL,C,20,130,0,8,32,.250,0,0,,8,32,.250,5,7,.714,9,29,4,2,9,4,13,21,/wnba/players/h/hamblru01w.html,https://www.basketball-reference.com/wnba/players/h/hamblru01w.html,hamblru01w
Dearica Hamby,SAS,F,25,633,25,81,192,.422,2,14,.143,79,178,.444,60,83,.723,36,127,25,13,12,41,58,224,/wnba/players/h/hambyde01w.html,https://www.basketball-reference.com/wnba/players/h/hambyde01w.html,hambyde01w
Keisha Hampton,MIN,F,27,183,0,19,57,.333,12,36,.333,7,21,.333,20,23,.870,5,10,10,8,3,10,24,70,/wnba/players/h/hamptke01w.html,https://www.basketball-reference.com/wnba/players/h/hamptke01w.html,hamptke01w
Alex Harden,PHO,G,28,210,1,18,40,.450,3,12,.250,15,28,.536,1,2,.500,10,22,13,12,4,9,20,40,/wnba/players/h/hardeal01w.html,https://www.basketball-reference.com/wnba/players/h/hardeal01w.html,hardeal01w
Isabelle Harrison,PHO,F,26,194,1,32,61,.525,0,0,,32,61,.525,17,25,.680,17,47,1,11,2,18,36,81,/wnba/players/h/harriis01w.html,https://www.basketball-reference.com/wnba/players/h/harriis01w.html,harriis01w
Bria Hartley,WAS,G,24,406,5,50,133,.376,21,58,.362,29,75,.387,36,45,.800,9,47,54,10,0,35,44,157,/wnba/players/h/hartlbr01w.html,https://www.basketball-reference.com/wnba/players/h/hartlbr01w.html,hartlbr01w
Tianna Hawkins,WAS,F,24,252,0,42,85,.494,11,22,.500,31,63,.492,18,21,.857,24,59,10,5,4,23,52,113,/wnba/players/h/hawkiti01w.html,https://www.basketball-reference.com/wnba/players/h/hawkiti01w.html,hawkiti01w
Tiffany Hayes,ATL,G,33,1016,33,153,347,.441,32,117,.274,121,230,.526,156,194,.804,33,112,78,40,8,59,94,494,/wnba/players/h/hayesti01w.html,https://www.basketball-reference.com/wnba/players/h/hayesti01w.html,hayesti01w
Aneika Henry-Morello,CON,F-C,10,50,2,5,13,.385,0,0,,5,13,.385,2,5,.400,4,14,2,1,1,6,8,12,/wnba/players/h/henryan01w.html,https://www.basketball-reference.com/wnba/players/h/henryan01w.html,henryan01w
Tayler Hill,WAS,G,32,937,32,139,399,.348,60,171,.351,79,228,.346,155,187,.829,13,84,93,35,4,40,66,493,/wnba/players/h/hillta01w.html,https://www.basketball-reference.com/wnba/players/h/hillta01w.html,hillta01w
Rachel Hollivay,ATL,C,32,284,1,12,38,.316,0,0,,12,38,.316,15,32,.469,20,66,4,3,13,11,51,39,/wnba/players/h/hollira01w.html,https://www.basketball-reference.com/wnba/players/h/hollira01w.html,hollira01w
Bria Holmes,ATL,G,33,702,10,91,209,.435,17,62,.274,74,147,.503,48,62,.774,24,85,41,30,5,39,26,247,/wnba/players/h/holmebr01w.html,https://www.basketball-reference.com/wnba/players/h/holmebr01w.html,holmebr01w
Jordan Hooper,DAL,F,32,291,1,42,112,.375,28,82,.341,14,30,.467,7,8,.875,8,37,5,6,2,16,31,119,/wnba/players/h/hoopejo01w.html,https://www.basketball-reference.com/wnba/players/h/hoopejo01w.html,hoopejo01w
Natasha Howard,MIN,F,34,495,1,93,162,.574,1,5,.200,92,157,.586,42,62,.677,41,121,28,23,27,37,99,229,/wnba/players/h/howarna01w.html,https://www.basketball-reference.com/wnba/players/h/howarna01w.html,howarna01w
Briann January,IND,G,29,816,27,87,217,.401,29,74,.392,58,143,.406,77,88,.875,18,52,136,36,3,51,79,280,/wnba/players/j/januabr01w.html,https://www.basketball-reference.com/wnba/players/j/januabr01w.html,januabr01w
Moriah Jefferson,SAS,G,34,1034,34,185,434,.426,33,88,.375,152,346,.439,69,89,.775,15,73,142,55,4,59,71,472,/wnba/players/j/jeffemo01w.html,https://www.basketball-reference.com/wnba/players/j/jeffemo01w.html,jeffemo01w
Glory Johnson,DAL,F,18,502,6,72,163,.442,4,14,.286,68,149,.456,55,73,.753,48,161,23,17,11,26,39,203,/wnba/players/j/johnsgl01w.html,https://www.basketball-reference.com/wnba/players/j/johnsgl01w.html,johnsgl01w
Shenise Johnson,IND,G,29,651,10,98,239,.410,28,78,.359,70,161,.435,60,64,.938,27,102,60,35,10,48,52,284,/wnba/players/j/johnssh02w.html,https://www.basketball-reference.com/wnba/players/j/johnssh02w.html,johnssh02w
Jonquel Jones,CON,C,34,479,6,85,160,.531,11,33,.333,74,127,.583,51,69,.739,61,126,22,22,38,25,72,232,/wnba/players/j/jonesjo01w.html,https://www.basketball-reference.com/wnba/players/j/jonesjo01w.html,jonesjo01w
Brianna Kiesel,DAL,G,14,103,0,4,23,.174,1,6,.167,3,17,.176,3,4,.750,1,6,18,5,0,10,15,12,/wnba/players/k/kiesebr01w.html,https://www.basketball-reference.com/wnba/players/k/kiesebr01w.html,kiesebr01w
Lynetta Kizer,IND,F,33,569,12,139,250,.556,0,1,.000,139,249,.558,40,50,.800,35,106,20,25,10,35,81,318,/wnba/players/k/kizerly01w.html,https://www.basketball-reference.com/wnba/players/k/kizerly01w.html,kizerly01w
Betnijah Laney-Hamilton,CHI,G-F,8,42,1,2,12,.167,0,1,.000,2,11,.182,4,4,1.000,1,5,1,1,0,2,6,8,/wnba/players/l/laneybe01w.html,https://www.basketball-reference.com/wnba/players/l/laneybe01w.html,laneybe01w
Crystal Langhorne,SEA,F-C,33,843,33,126,200,.630,1,1,1.000,125,199,.628,60,79,.759,43,182,47,23,10,52,61,313,/wnba/players/l/langhcr01w.html,https://www.basketball-reference.com/wnba/players/l/langhcr01w.html,langhcr01w
Erlana Larkins,IND,F,33,880,33,106,166,.639,0,0,,106,166,.639,61,69,.884,76,244,68,30,15,54,80,273,/wnba/players/l/larkier01w.html,https://www.basketball-reference.com/wnba/players/l/larkier01w.html,larkier01w
Ivory Latta,WAS,G,22,458,2,55,166,.331,32,105,.305,23,61,.377,40,44,.909,9,37,42,8,1,31,34,182,/wnba/players/l/lattaiv01w.html,https://www.basketball-reference.com/wnba/players/l/lattaiv01w.html,lattaiv01w
Jantel Lavender,LAS,F,34,659,0,150,279,.538,0,1,.000,150,278,.540,28,41,.683,37,124,44,10,17,40,42,328,/wnba/players/l/lavenja01w.html,https://www.basketball-reference.com/wnba/players/l/lavenja01w.html,lavenja01w
Camille Smith,CON,F,33,812,29,96,250,.384,29,90,.322,67,160,.419,36,57,.632,25,98,66,38,9,56,92,257,/wnba/players/l/littlca01w.html,https://www.basketball-reference.com/wnba/players/l/littlca01w.html,littlca01w
Jewell Loyd,SEA,G,34,1075,34,195,452,.431,40,132,.303,155,320,.484,131,147,.891,33,117,115,42,10,76,58,561,/wnba/players/l/loydje01w.html,https://www.basketball-reference.com/wnba/players/l/loydje01w.html,loydje01w
Maggie Lucas,IND,G,4,55,0,11,21,.524,2,10,.200,9,11,.818,7,7,1.000,1,8,3,2,0,5,8,31,/wnba/players/l/lucasma01w.html,https://www.basketball-reference.com/wnba/players/l/lucasma01w.html,lucasma01w
Sancho Lyttle,ATL,F,19,571,18,62,149,.416,2,9,.222,60,140,.429,19,25,.760,42,149,35,39,19,23,43,145,/wnba/players/l/lyttlsa01w.html,https://www.basketball-reference.com/wnba/players/l/lyttlsa01w.html,lyttlsa01w
Ally Malott,WAS,F,23,179,0,15,49,.306,10,32,.313,5,17,.294,9,11,.818,6,26,10,6,3,12,13,49,/wnba/players/m/malotal01w.html,https://www.basketball-reference.com/wnba/players/m/malotal01w.html,malotal01w
Kayla McBride,SAS,G,17,523,17,102,278,.367,29,95,.305,73,183,.399,58,68,.853,13,68,33,18,2,34,22,291,/wnba/players/m/mcbrika01w.html,https://www.basketball-reference.com/wnba/players/m/mcbrika01w.html,mcbrika01w
Janel McCarville,MIN,F-C,33,417,0,48,105,.457,2,11,.182,46,94,.489,12,20,.600,22,84,53,21,11,23,52,110,/wnba/players/m/mccarja01w.html,https://www.basketball-reference.com/wnba/players/m/mccarja01w.html,mccarja01w
Angel McCoughtry,ATL,F-G,33,989,32,223,514,.434,26,86,.302,197,428,.460,171,217,.788,37,187,92,52,23,96,79,643,/wnba/players/m/mccouan01w.html,https://www.basketball-reference.com/wnba/players/m/mccouan01w.html,mccouan01w
Emma Meesseman,WAS,F,34,996,34,210,394,.533,30,67,.448,180,327,.550,68,85,.800,67,191,77,41,25,44,88,518,/wnba/players/m/meessem01w.html,https://www.basketball-reference.com/wnba/players/m/meessem01w.html,meessem01w
Leilani Mitchell,WAS,G,10,161,0,20,46,.435,11,31,.355,9,15,.600,8,10,.800,3,17,19,1,0,13,17,59,/wnba/players/m/mitchle01w.html,https://www.basketball-reference.com/wnba/players/m/mitchle01w.html,mitchle01w
Tiffany Mitchell,IND,G,34,681,8,87,241,.361,25,85,.294,62,156,.397,92,101,.911,15,58,48,30,3,55,85,291,/wnba/players/m/mitchti01w.html,https://www.basketball-reference.com/wnba/players/m/mitchti01w.html,mitchti01w
Alex Montgomery,SAS,G-F,25,357,7,35,98,.357,10,32,.313,25,66,.379,9,12,.750,15,53,39,10,4,20,37,89,/wnba/players/m/montgal01w.html,https://www.basketball-reference.com/wnba/players/m/montgal01w.html,montgal01w
Renee Montgomery,MIN,G,34,656,2,87,219,.397,27,84,.321,60,135,.444,53,64,.828,6,31,94,33,2,59,47,254,/wnba/players/m/montgre01w.html,https://www.basketball-reference.com/wnba/players/m/montgre01w.html,montgre01w
Maya Moore,MIN,F,34,1009,34,223,498,.448,65,161,.404,158,337,.469,145,167,.868,43,175,142,53,25,79,88,656,/wnba/players/m/moorema01w.html,https://www.basketball-reference.com/wnba/players/m/moorema01w.html,moorema01w
Brene Moseley,IND,G,8,77,0,6,23,.261,1,5,.200,5,18,.278,2,5,.400,1,3,9,4,0,16,6,15,/wnba/players/m/moselbr01w.html,https://www.basketball-reference.com/wnba/players/m/moselbr01w.html,moselbr01w
Kaleena Mosqueda-Lewis,SEA,F,32,395,0,59,151,.391,35,99,.354,24,52,.462,14,18,.778,8,26,26,5,2,26,47,167,/wnba/players/m/mosquka01w.html,https://www.basketball-reference.com/wnba/players/m/mosquka01w.html,mosquka01w
Astou Ndour-Fall,SAS,C-F,30,446,9,65,164,.396,21,61,.344,44,103,.427,29,35,.829,25,95,12,13,26,16,48,180,/wnba/players/n/ndouras01w.html,https://www.basketball-reference.com/wnba/players/n/ndouras01w.html,ndouras01w
Chiney Ogwumike,CON,F-C,33,801,18,158,269,.587,0,0,,158,269,.587,100,139,.719,88,221,22,33,33,48,120,416,/wnba/players/o/ogwumch01w.html,https://www.basketball-reference.com/wnba/players/o/ogwumch01w.html,ogwumch01w
Nneka Ogwumike,LAS,F,33,1043,33,244,367,.665,16,26,.615,228,341,.669,146,168,.869,77,299,101,42,39,70,113,650,/wnba/players/o/ogwumnn01w.html,https://www.basketball-reference.com/wnba/players/o/ogwumnn01w.html,ogwumnn01w
Jenna O'Hea,SEA,F,22,252,2,23,66,.348,12,38,.316,11,28,.393,9,10,.900,8,28,19,8,3,15,17,67,/wnba/players/o/oheaje01w.html,https://www.basketball-reference.com/wnba/players/o/oheaje01w.html,oheaje01w
Courtney Paris,DAL,C,34,827,32,119,217,.548,0,1,.000,119,216,.551,25,45,.556,94,271,38,14,29,27,111,263,/wnba/players/p/parisco01w.html,https://www.basketball-reference.com/wnba/players/p/parisco01w.html,parisco01w
Candace Parker,LAS,F-C,34,1046,34,190,430,.442,42,110,.382,148,320,.463,99,140,.707,33,250,166,47,33,98,74,521,/wnba/players/p/parkeca01w.html,https://www.basketball-reference.com/wnba/players/p/parkeca01w.html,parkeca01w
Cheyenne Parker-Tyus,CHI,F,25,315,7,42,83,.506,0,1,.000,42,82,.512,17,32,.531,35,81,6,12,5,19,42,101,/wnba/players/p/parkech01w.html,https://www.basketball-reference.com/wnba/players/p/parkech01w.html,parkech01w
Jia Perkins,MIN,G,34,705,5,83,227,.366,13,57,.228,70,170,.412,40,48,.833,21,90,45,31,7,23,47,219,/wnba/players/p/perkiji01w.html,https://www.basketball-reference.com/wnba/players/p/perkiji01w.html,perkiji01w
Devereaux Peters,IND,F,30,440,0,73,133,.549,1,3,.333,72,130,.554,10,18,.556,20,91,22,12,18,18,60,157,/wnba/players/p/peterde01w.html,https://www.basketball-reference.com/wnba/players/p/peterde01w.html,peterde01w
Haley Peters,SAS,F-G,34,594,0,75,215,.349,18,72,.250,57,143,.399,28,37,.757,16,78,27,12,7,28,64,196,/wnba/players/p/peterha01w.html,https://www.basketball-reference.com/wnba/players/p/peterha01w.html,peterha01w
Sonja Petrovic,PHO,F,31,459,13,51,121,.421,11,32,.344,40,89,.449,45,47,.957,25,69,20,18,7,30,68,158,/wnba/players/p/petroso01w.html,https://www.basketball-reference.com/wnba/players/p/petroso01w.html,petroso01w
Erin Phillips,DAL,G,32,466,12,49,112,.438,23,60,.383,26,52,.500,29,32,.906,15,37,38,5,3,25,32,150,/wnba/players/p/philler01w.html,https://www.basketball-reference.com/wnba/players/p/philler01w.html,philler01w
Plenette Pierson,DAL,F,27,718,27,116,300,.387,30,89,.337,86,211,.408,58,70,.829,36,123,53,22,10,48,96,320,/wnba/players/p/pierspl01w.html,https://www.basketball-reference.com/wnba/players/p/pierspl01w.html,pierspl01w
Theresa Plaisance,DAL,F,27,320,1,43,108,.398,15,45,.333,28,63,.444,7,11,.636,22,67,8,7,11,19,61,108,/wnba/players/p/plaisth01w.html,https://www.basketball-reference.com/wnba/players/p/plaisth01w.html,plaisth01w
Jeanette Pohlen-Mavunga,IND,G,12,49,0,6,11,.545,3,6,.500,3,5,.600,1,1,1.000,0,1,5,0,0,2,5,16,/wnba/players/p/pohleje01w.html,https://www.basketball-reference.com/wnba/players/p/pohleje01w.html,pohleje01w
Cappie Pondexter,CHI,G,33,905,29,163,380,.429,17,47,.362,146,333,.438,82,93,.882,13,94,90,31,3,48,56,425,/wnba/players/p/pondeca01w.html,https://www.basketball-reference.com/wnba/players/p/pondeca01w.html,pondeca01w
