player,wnba_age,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Kristi Toliver,29,LAS,G,9,290,9,34,84,.405,24,58,.414,10,26,.385,23,27,.852,2,18,27,13,1,13,21,115,/wnba/players/t/tolivkr01w.html,https://www.basketball-reference.com/wnba/players/t/tolivkr01w.html,tolivkr01w
Ramu Tokashiki,25,SEA,F,1,20,0,1,6,.167,0,1,.000,1,5,.200,3,4,.750,1,4,1,0,0,0,4,5,/wnba/players/t/tokasra01w.html,https://www.basketball-reference.com/wnba/players/t/tokasra01w.html,tokasra01w
Penny Taylor,35,PHO,F,5,130,5,14,38,.368,5,16,.313,9,22,.409,23,24,.958,0,22,15,8,4,9,14,56,/wnba/players/t/taylope01w.html,https://www.basketball-reference.com/wnba/players/t/taylope01w.html,taylope01w
Diana Taurasi,34,PHO,G,5,154,5,35,68,.515,16,37,.432,19,31,.613,32,33,.970,1,13,14,1,3,10,15,118,/wnba/players/t/tauradi01w.html,https://www.basketball-reference.com/wnba/players/t/tauradi01w.html,tauradi01w
Carolyn Swords,26,NYL,C,1,27,1,7,8,.875,0,0,,7,8,.875,0,1,.000,1,3,0,1,0,1,3,14,/wnba/players/s/swordca01w.html,https://www.basketball-reference.com/wnba/players/s/swordca01w.html,swordca01w
Kiah Stokes,23,NYL,C,1,10,0,1,3,.333,0,0,,1,3,.333,1,2,.500,0,2,0,1,0,1,2,3,/wnba/players/s/stokeki01w.html,https://www.basketball-reference.com/wnba/players/s/stokeki01w.html,stokeki01w
Breanna Stewart,21,SEA,F,1,38,1,6,10,.600,1,2,.500,5,8,.625,6,6,1.000,2,7,3,2,0,0,1,19,/wnba/players/s/stewabr01w.html,https://www.basketball-reference.com/wnba/players/s/stewabr01w.html,stewabr01w
Meighan Simmons,24,ATL,G,2,25,0,1,10,.100,1,7,.143,0,3,.000,0,0,,0,3,1,0,0,0,3,3,/wnba/players/s/simmome01w.html,https://www.basketball-reference.com/wnba/players/s/simmome01w.html,simmome01w
Sugar Rodgers,26,NYL,G,1,24,1,4,9,.444,1,4,.250,3,5,.600,2,3,.667,0,2,3,0,0,0,2,11,/wnba/players/r/rodgesu01w.html,https://www.basketball-reference.com/wnba/players/r/rodgesu01w.html,rodgesu01w
Imani McGee-Stafford,21,CHI,C,5,102,5,18,36,.500,0,0,,18,36,.500,6,10,.600,16,41,4,0,10,5,19,42,/wnba/players/b/boyetim01w.html,https://www.basketball-reference.com/wnba/players/b/boyetim01w.html,boyetim01w
Carla Cortijo,28,ATL,G,2,6,0,1,2,.500,0,1,.000,1,1,1.000,0,0,,1,1,0,0,0,0,1,2,/wnba/players/c/cortica01w.html,https://www.basketball-reference.com/wnba/players/c/cortica01w.html,cortica01w
Marissa Coleman,29,IND,G-F,1,29,1,4,9,.444,2,5,.400,2,4,.500,3,3,1.000,0,2,1,1,0,1,6,13,/wnba/players/c/colemma01w.html,https://www.basketball-reference.com/wnba/players/c/colemma01w.html,colemma01w
Alysha Clark,28,SEA,F,1,28,1,3,9,.333,0,1,.000,3,8,.375,2,2,1.000,1,2,3,0,0,1,3,8,/wnba/players/c/clarkal01w.html,https://www.basketball-reference.com/wnba/players/c/clarkal01w.html,clarkal01w
Layshia Clarendon,25,ATL,G,2,64,2,8,15,.533,1,4,.250,7,11,.636,5,8,.625,3,12,12,0,2,4,6,22,/wnba/players/c/clarela01w.html,https://www.basketball-reference.com/wnba/players/c/clarela01w.html,clarela01w
Tina Charles,27,NYL,C,1,36,1,5,12,.417,1,3,.333,4,9,.444,8,8,1.000,3,9,5,1,0,1,1,19,/wnba/players/c/charlti01w.html,https://www.basketball-reference.com/wnba/players/c/charlti01w.html,charlti01w
Tamika Catchings,36,IND,F,1,30,1,4,12,.333,0,3,.000,4,9,.444,5,6,.833,6,10,0,3,0,3,3,13,/wnba/players/c/catchta01w.html,https://www.basketball-reference.com/wnba/players/c/catchta01w.html,catchta01w
Swin Cash,36,NYL,F,1,12,1,0,2,.000,0,0,,0,2,.000,0,0,,0,1,0,0,0,0,1,0,/wnba/players/c/cashsw01w.html,https://www.basketball-reference.com/wnba/players/c/cashsw01w.html,cashsw01w
Essence Carson,29,LAS,G,9,227,9,25,75,.333,8,31,.258,17,44,.386,2,4,.500,7,21,11,4,1,11,16,60,/wnba/players/c/carsoes01w.html,https://www.basketball-reference.com/wnba/players/c/carsoes01w.html,carsoes01w
Rebekkah Brunson,34,MIN,F,8,234,8,26,55,.473,0,0,,26,55,.473,19,24,.792,16,52,20,10,5,12,28,71,/wnba/players/b/brunsre01w.html,https://www.basketball-reference.com/wnba/players/b/brunsre01w.html,brunsre01w
Jessica Breland,28,CHI,F,5,127,5,23,45,.511,0,1,.000,23,44,.523,0,0,,15,42,3,6,7,4,11,46,/wnba/players/b/brelaje01w.html,https://www.basketball-reference.com/wnba/players/b/brelaje01w.html,brelaje01w
Anna Cruz,29,MIN,G,6,51,0,3,15,.200,1,2,.500,2,13,.154,0,0,,2,6,7,2,0,4,5,7,/wnba/players/c/cruzan01w.html,https://www.basketball-reference.com/wnba/players/c/cruzan01w.html,cruzan01w
Brittany Boyd,23,NYL,G,1,12,0,1,4,.250,0,1,.000,1,3,.333,0,0,,0,2,2,1,0,2,5,2,/wnba/players/b/boydbr01w.html,https://www.basketball-reference.com/wnba/players/b/boydbr01w.html,boydbr01w
DeWanna Bonner,28,PHO,G-F,5,121,0,20,47,.426,0,11,.000,20,36,.556,14,17,.824,4,21,8,5,0,14,8,54,/wnba/players/b/bonnede01w.html,https://www.basketball-reference.com/wnba/players/b/bonnede01w.html,bonnede01w
Kelsey Bone,24,PHO,C,2,8,0,2,2,1.000,0,0,,2,2,1.000,0,0,,0,1,0,0,0,0,2,4,/wnba/players/b/boneke01w.html,https://www.basketball-reference.com/wnba/players/b/boneke01w.html,boneke01w
Sue Bird,35,SEA,G,1,34,1,5,14,.357,2,6,.333,3,8,.375,0,0,,3,5,7,3,0,2,2,12,/wnba/players/b/birdsu01w.html,https://www.basketball-reference.com/wnba/players/b/birdsu01w.html,birdsu01w
Evgeniya Belyakova,30,LAS,F,3,8,0,0,1,.000,0,1,.000,0,0,,0,0,,0,1,0,0,1,2,1,0,/wnba/players/b/belyaeu01w.html,https://www.basketball-reference.com/wnba/players/b/belyaeu01w.html,belyaeu01w
Alana Beard,34,LAS,G-F,9,280,9,31,68,.456,3,6,.500,28,62,.452,7,9,.778,11,34,33,10,4,11,23,72,/wnba/players/b/beardal01w.html,https://www.basketball-reference.com/wnba/players/b/beardal01w.html,beardal01w
Mistie Bass,32,PHO,F,5,39,0,3,9,.333,0,0,,3,9,.333,2,2,1.000,3,7,4,1,0,0,2,8,/wnba/players/b/bassmi01w.html,https://www.basketball-reference.com/wnba/players/b/bassmi01w.html,bassmi01w
Seimone Augustus,32,MIN,G-F,8,215,8,33,84,.393,3,12,.250,30,72,.417,20,23,.870,5,23,26,7,2,16,13,89,/wnba/players/a/augusse01w.html,https://www.basketball-reference.com/wnba/players/a/augusse01w.html,augusse01w
Matee Ajavon,30,ATL,G,2,31,1,4,8,.500,0,1,.000,4,7,.571,6,6,1.000,2,5,1,0,0,3,4,14,/wnba/players/a/ajavoma01w.html,https://www.basketball-reference.com/wnba/players/a/ajavoma01w.html,ajavoma01w
Reshanda Gray,23,ATL,F,2,7,0,0,2,.000,0,0,,0,2,.000,0,0,,1,1,0,0,0,0,4,0,/wnba/players/g/grayre01w.html,https://www.basketball-reference.com/wnba/players/g/grayre01w.html,grayre01w
Natasha Howard,24,MIN,F,8,104,0,21,30,.700,0,0,,21,30,.700,3,7,.429,6,21,5,7,1,6,16,45,/wnba/players/h/howarna01w.html,https://www.basketball-reference.com/wnba/players/h/howarna01w.html,howarna01w
Bria Holmes,22,ATL,G,2,70,2,12,24,.500,2,7,.286,10,17,.588,5,8,.625,5,11,5,1,1,4,6,31,/wnba/players/h/holmebr01w.html,https://www.basketball-reference.com/wnba/players/h/holmebr01w.html,holmebr01w
Tiffany Hayes,26,ATL,G,1,37,1,10,17,.588,3,7,.429,7,10,.700,7,8,.875,1,6,2,1,0,2,3,30,/wnba/players/h/hayesti01w.html,https://www.basketball-reference.com/wnba/players/h/hayesti01w.html,hayesti01w
Isabelle Harrison,22,PHO,F,3,41,0,8,13,.615,0,0,,8,13,.615,0,2,.000,5,18,0,0,0,2,7,16,/wnba/players/h/harriis01w.html,https://www.basketball-reference.com/wnba/players/h/harriis01w.html,harriis01w
Lindsey Harding,32,PHO,G,5,46,0,6,13,.462,0,1,.000,6,12,.500,0,2,.000,1,2,7,0,1,5,2,12,/wnba/players/h/hardili01w.html,https://www.basketball-reference.com/wnba/players/h/hardili01w.html,hardili01w
Alex Harden,23,PHO,G,2,4,0,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,5,/wnba/players/h/hardeal01w.html,https://www.basketball-reference.com/wnba/players/h/hardeal01w.html,hardeal01w
Keisha Hampton,26,MIN,F,4,8,0,2,4,.500,1,3,.333,1,1,1.000,0,0,,0,0,0,0,0,2,1,5,/wnba/players/h/hamptke01w.html,https://www.basketball-reference.com/wnba/players/h/hamptke01w.html,hamptke01w
Sandrine Gruda,29,LAS,F-C,6,17,0,0,0,,0,0,,0,0,,1,2,.500,3,5,0,1,0,1,3,1,/wnba/players/g/grudasa01w.html,https://www.basketball-reference.com/wnba/players/g/grudasa01w.html,grudasa01w
Brittney Griner,25,PHO,C,5,156,5,27,42,.643,0,0,,27,42,.643,13,16,.813,8,30,8,3,11,11,17,67,/wnba/players/g/grinebr01w.html,https://www.basketball-reference.com/wnba/players/g/grinebr01w.html,grinebr01w
Natalie Achonwa,23,IND,F,1,9,0,2,3,.667,0,0,,2,3,.667,0,0,,1,4,1,0,0,0,0,4,/wnba/players/a/achonna01w.html,https://www.basketball-reference.com/wnba/players/a/achonna01w.html,achonna01w
Chelsea Gray,23,LAS,G,9,199,0,26,64,.406,9,23,.391,17,41,.415,20,24,.833,2,15,25,10,0,22,16,81,/wnba/players/g/graych01w.html,https://www.basketball-reference.com/wnba/players/g/graych01w.html,graych01w
Markeisha Gatling,23,ATL,C,2,14,0,0,0,,0,0,,0,0,,3,4,.750,0,1,0,0,1,0,1,3,/wnba/players/g/gatlima01w.html,https://www.basketball-reference.com/wnba/players/g/gatlima01w.html,gatlima01w
Sylvia Fowles,30,MIN,C,8,251,8,44,72,.611,0,0,,44,72,.611,15,20,.750,26,78,10,7,14,12,29,103,/wnba/players/f/fowlesy01w.html,https://www.basketball-reference.com/wnba/players/f/fowlesy01w.html,fowlesy01w
Jamierra Faulkner,24,CHI,G,5,86,0,15,38,.395,1,7,.143,14,31,.452,9,13,.692,3,8,15,4,0,7,9,40,/wnba/players/f/faulkja01w.html,https://www.basketball-reference.com/wnba/players/f/faulkja01w.html,faulkja01w
Candice Dupree,31,PHO,F,5,157,5,21,43,.488,0,0,,21,43,.488,6,6,1.000,4,19,9,3,1,7,9,48,/wnba/players/d/dupreca01w.html,https://www.basketball-reference.com/wnba/players/d/dupreca01w.html,dupreca01w
Jelena Dubljevic,29,LAS,F,2,6,0,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,0,2,/wnba/players/d/dubljje01w.html,https://www.basketball-reference.com/wnba/players/d/dubljje01w.html,dubljje01w
Clarissa Dos Santos,28,CHI,C,5,92,0,19,35,.543,0,0,,19,35,.543,9,11,.818,8,17,7,9,0,8,12,47,/wnba/players/d/dossacl01w.html,https://www.basketball-reference.com/wnba/players/d/dossacl01w.html,dossacl01w
Erika de Souza,34,CHI,F-C,5,52,0,8,17,.471,0,0,,8,17,.471,2,2,1.000,5,13,2,5,0,3,5,18,/wnba/players/d/desouer01w.html,https://www.basketball-reference.com/wnba/players/d/desouer01w.html,desouer01w
Ana Dabovic,26,LAS,G,6,48,0,1,14,.071,1,7,.143,0,7,.000,2,2,1.000,2,2,12,1,0,4,7,5,/wnba/players/d/dabovan01w.html,https://www.basketball-reference.com/wnba/players/d/dabovan01w.html,dabovan01w
