player,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Sylvia Fowles,CHI,C,25,778,25,157,246,.638,0,0,,157,246,.638,92,133,.692,94,260,21,33,30,53,55,406,/wnba/players/f/fowlesy01w.html,https://www.basketball-reference.com/wnba/players/f/fowlesy01w.html,fowlesy01w
Briana Gilbreath-Butler,PHO,G,11,258,2,24,71,.338,14,37,.378,10,34,.294,15,19,.789,14,40,12,5,5,14,15,77,/wnba/players/g/gilbrbr01w.html,https://www.basketball-reference.com/wnba/players/g/gilbrbr01w.html,gilbrbr01w
Sasha Goodlett,IND,C,26,197,0,33,74,.446,0,0,,33,74,.446,14,20,.700,18,41,6,8,7,9,17,80,/wnba/players/g/goodlsa01w.html,https://www.basketball-reference.com/wnba/players/g/goodlsa01w.html,goodlsa01w
Alexis Gray-Lawson,PHO,G,19,318,0,30,102,.294,6,38,.158,24,64,.375,19,26,.731,14,38,23,7,3,18,40,85,/wnba/players/g/graylal01w.html,https://www.basketball-reference.com/wnba/players/g/graylal01w.html,graylal01w
Kalana Greene,CON,G,34,605,31,53,121,.438,5,22,.227,48,99,.485,32,46,.696,18,63,57,39,7,27,45,143,/wnba/players/g/greenka01w.html,https://www.basketball-reference.com/wnba/players/g/greenka01w.html,greenka01w
Kelsey Griffin,CON,F,31,375,6,34,99,.343,3,15,.200,31,84,.369,24,34,.706,29,90,15,18,10,27,37,95,/wnba/players/g/griffke01w.html,https://www.basketball-reference.com/wnba/players/g/griffke01w.html,griffke01w
Becky Hammon,SAS,G,33,998,33,160,363,.441,80,184,.435,80,179,.447,85,97,.876,9,83,176,31,6,106,37,485,/wnba/players/h/hammobe01w.html,https://www.basketball-reference.com/wnba/players/h/hammobe01w.html,hammobe01w
Lindsey Harding,ATL,G,34,1040,32,157,369,.425,14,58,.241,143,311,.460,90,110,.818,16,95,153,46,7,70,47,418,/wnba/players/h/hardili01w.html,https://www.basketball-reference.com/wnba/players/h/hardili01w.html,hardili01w
Amber Harris,MIN,F,27,240,0,36,89,.404,7,18,.389,29,71,.408,15,22,.682,10,50,15,9,13,15,27,94,/wnba/players/h/harriam01w.html,https://www.basketball-reference.com/wnba/players/h/harriam01w.html,harriam01w
Tiffany Hayes,ATL,G,34,787,17,90,231,.390,21,77,.273,69,154,.448,92,117,.786,24,105,73,28,12,51,89,293,/wnba/players/h/hayesti01w.html,https://www.basketball-reference.com/wnba/players/h/hayesti01w.html,hayesti01w
Aneika Henry-Morello,ATL,F-C,34,613,14,65,139,.468,0,0,,65,139,.468,32,42,.762,53,140,15,16,30,28,70,162,/wnba/players/h/henryan01w.html,https://www.basketball-reference.com/wnba/players/h/henryan01w.html,henryan01w
Allison Hightower,CON,G,34,827,29,90,256,.352,18,76,.237,72,180,.400,32,35,.914,21,79,84,43,5,47,79,230,/wnba/players/h/hightal01w.html,https://www.basketball-reference.com/wnba/players/h/hightal01w.html,hightal01w
Ebony Hoffman,LAS,F,20,208,0,18,52,.346,5,19,.263,13,33,.394,8,10,.800,13,42,9,13,1,13,30,49,/wnba/players/h/hoffmeb01w.html,https://www.basketball-reference.com/wnba/players/h/hoffmeb01w.html,hoffmeb01w
Amber Holt,TUL,F,24,456,18,57,134,.425,17,49,.347,40,85,.471,9,16,.563,10,45,28,11,0,16,25,140,/wnba/players/h/holtam01w.html,https://www.basketball-reference.com/wnba/players/h/holtam01w.html,holtam01w
Alexis Hornbuckle,PHO,G,34,865,25,86,257,.335,26,80,.325,60,177,.339,23,38,.605,45,142,68,42,17,72,98,221,/wnba/players/h/hornbal01w.html,https://www.basketball-reference.com/wnba/players/h/hornbal01w.html,hornbal01w
Charde Houston,PHO,F,27,694,20,126,309,.408,39,112,.348,87,197,.442,34,47,.723,29,93,44,34,10,52,80,325,/wnba/players/h/houstch01w.html,https://www.basketball-reference.com/wnba/players/h/houstch01w.html,houstch01w
Lauren Jackson,SEA,F-C,9,167,9,34,80,.425,6,29,.207,28,51,.549,18,25,.720,7,50,2,4,7,12,20,92,/wnba/players/j/jacksla01w.html,https://www.basketball-reference.com/wnba/players/j/jacksla01w.html,jacksla01w
Briann January,IND,G,31,879,26,99,245,.404,46,107,.430,53,138,.384,76,87,.874,13,55,122,36,4,76,78,320,/wnba/players/j/januabr01w.html,https://www.basketball-reference.com/wnba/players/j/januabr01w.html,januabr01w
Glory Johnson,TUL,F,34,958,28,131,272,.482,0,0,,131,272,.482,130,192,.677,95,232,38,73,20,71,103,392,/wnba/players/j/johnsgl01w.html,https://www.basketball-reference.com/wnba/players/j/johnsgl01w.html,johnsgl01w
Shenise Johnson,SAS,G,34,581,1,68,187,.364,21,51,.412,47,136,.346,35,41,.854,55,131,46,27,6,37,50,192,/wnba/players/j/johnssh02w.html,https://www.basketball-reference.com/wnba/players/j/johnssh02w.html,johnssh02w
Temeka Johnson,TUL,G,29,833,28,128,308,.416,34,64,.531,94,244,.385,63,75,.840,18,93,135,34,1,79,70,353,/wnba/players/j/johnste01w.html,https://www.basketball-reference.com/wnba/players/j/johnste01w.html,johnste01w
Asjha Jones,CON,F,20,558,19,102,229,.445,4,12,.333,98,217,.452,35,39,.897,49,141,39,19,11,51,61,243,/wnba/players/j/jonesas01w.html,https://www.basketball-reference.com/wnba/players/j/jonesas01w.html,jonesas01w
Ewelina Kobryn,SEA,C,33,438,6,56,136,.412,10,27,.370,46,109,.422,36,50,.720,16,78,15,16,14,41,46,158,/wnba/players/k/kobryew01w.html,https://www.basketball-reference.com/wnba/players/k/kobryew01w.html,kobryew01w
Laurie Koehn,ATL,G,23,112,0,14,41,.341,13,39,.333,1,2,.500,0,0,,2,10,3,2,0,6,4,41,/wnba/players/k/koehnla01w.html,https://www.basketball-reference.com/wnba/players/k/koehnla01w.html,koehnla01w
Cathrine Kraayeveld,ATL,F,33,507,1,56,133,.421,35,87,.402,21,46,.457,5,15,.333,17,92,28,14,16,26,32,152,/wnba/players/k/kraayca01w.html,https://www.basketball-reference.com/wnba/players/k/kraayca01w.html,kraayca01w
Jennifer Lacy,TUL,F,26,573,6,77,198,.389,44,109,.404,33,89,.371,24,37,.649,25,68,22,16,9,36,76,222,/wnba/players/l/lacyje01w.html,https://www.basketball-reference.com/wnba/players/l/lacyje01w.html,lacyje01w
Natasha Lacy,WAS,G,20,259,1,29,81,.358,5,21,.238,24,60,.400,14,18,.778,10,42,25,13,5,23,27,77,/wnba/players/l/lacyna01w.html,https://www.basketball-reference.com/wnba/players/l/lacyna01w.html,lacyna01w
Crystal Langhorne,WAS,F-C,31,999,31,190,338,.562,1,8,.125,189,330,.573,75,117,.641,75,194,42,46,4,75,65,456,/wnba/players/l/langhcr01w.html,https://www.basketball-reference.com/wnba/players/l/langhcr01w.html,langhcr01w
Erlana Larkins,IND,F,34,526,2,55,108,.509,0,0,,55,108,.509,31,36,.861,70,148,36,34,5,34,62,141,/wnba/players/l/larkier01w.html,https://www.basketball-reference.com/wnba/players/l/larkier01w.html,larkier01w
Ivory Latta,TUL,G,34,962,18,175,407,.430,69,177,.390,106,230,.461,68,81,.840,14,75,111,31,3,73,75,487,/wnba/players/l/lattaiv01w.html,https://www.basketball-reference.com/wnba/players/l/lattaiv01w.html,lattaiv01w
Jantel Lavender,LAS,F,34,490,1,81,160,.506,0,0,,81,160,.506,27,32,.844,50,134,18,9,18,38,56,189,/wnba/players/l/lavenja01w.html,https://www.basketball-reference.com/wnba/players/l/lavenja01w.html,lavenja01w
Kara Lawson,CON,G,34,1066,34,169,343,.493,74,172,.430,95,171,.556,100,107,.935,17,131,136,27,5,60,40,512,/wnba/players/l/lawsoka01w.html,https://www.basketball-reference.com/wnba/players/l/lawsoka01w.html,lawsoka01w
Yelena Leuchanka,ATL,C,19,260,5,24,63,.381,0,1,.000,24,62,.387,10,14,.714,16,52,12,9,9,28,34,58,/wnba/players/l/leuchye01w.html,https://www.basketball-reference.com/wnba/players/l/leuchye01w.html,leuchye01w
Camille Smith,SEA,F,34,947,34,130,274,.474,11,33,.333,119,241,.494,113,153,.739,52,175,63,24,17,93,93,384,/wnba/players/l/littlca01w.html,https://www.basketball-reference.com/wnba/players/l/littlca01w.html,littlca01w
Sancho Lyttle,ATL,F,34,1074,34,199,483,.412,28,110,.255,171,373,.458,50,66,.758,47,259,85,82,23,88,100,476,/wnba/players/l/lyttlsa01w.html,https://www.basketball-reference.com/wnba/players/l/lyttlsa01w.html,lyttlsa01w
Angel McCoughtry,ATL,F-G,24,718,17,177,396,.447,28,83,.337,149,313,.476,132,165,.800,50,119,69,60,27,95,56,514,/wnba/players/m/mccouan01w.html,https://www.basketball-reference.com/wnba/players/m/mccouan01w.html,mccouan01w
Danielle McCray,CON,F,28,389,8,39,124,.315,20,60,.333,19,64,.297,37,41,.902,14,56,33,17,0,28,41,135,/wnba/players/m/mccrada01w.html,https://www.basketball-reference.com/wnba/players/m/mccrada01w.html,mccrada01w
Taj McWilliams-Franklin,MIN,F-C,33,879,33,122,235,.519,2,5,.400,120,230,.522,30,40,.750,55,177,84,34,46,66,75,276,/wnba/players/m/mcwilta01w.html,https://www.basketball-reference.com/wnba/players/m/mcwilta01w.html,mcwilta01w
Coco Miller,LAS,G,10,141,1,11,37,.297,2,6,.333,9,31,.290,2,2,1.000,9,27,11,2,0,13,4,26,/wnba/players/m/milleco01w.html,https://www.basketball-reference.com/wnba/players/m/milleco01w.html,milleco01w
Kelly Miller,NYL,G,11,82,0,4,24,.167,1,11,.091,3,13,.231,2,2,1.000,1,8,6,3,0,9,10,11,/wnba/players/m/milleke01w.html,https://www.basketball-reference.com/wnba/players/m/milleke01w.html,milleke01w
DeLisha Milton-Jones,LAS,F,34,926,34,123,295,.417,29,89,.326,94,206,.456,65,79,.823,48,150,60,34,24,63,95,340,/wnba/players/m/miltode01w.html,https://www.basketball-reference.com/wnba/players/m/miltode01w.html,miltode01w
Leilani Mitchell,NYL,G,34,908,25,79,193,.409,53,129,.411,26,64,.406,9,12,.750,21,84,103,35,5,53,72,220,/wnba/players/m/mitchle01w.html,https://www.basketball-reference.com/wnba/players/m/mitchle01w.html,mitchle01w
Alex Montgomery,NYL,G-F,26,210,0,24,64,.375,8,23,.348,16,41,.390,8,11,.727,17,48,11,15,2,14,23,64,/wnba/players/m/montgal01w.html,https://www.basketball-reference.com/wnba/players/m/montgal01w.html,montgal01w
Renee Montgomery,CON,G,34,816,0,116,333,.348,47,129,.364,69,204,.338,117,138,.848,8,63,89,35,3,76,52,396,/wnba/players/m/montgre01w.html,https://www.basketball-reference.com/wnba/players/m/montgre01w.html,montgre01w
Maya Moore,MIN,F,34,1011,34,199,428,.465,73,188,.388,126,240,.525,87,99,.879,71,205,124,50,22,62,86,558,/wnba/players/m/moorema01w.html,https://www.basketball-reference.com/wnba/players/m/moorema01w.html,moorema01w
Jene Morris,TUL,G,9,82,1,6,16,.375,4,9,.444,2,7,.286,1,2,.500,5,9,2,6,0,4,11,17,/wnba/players/m/morrije01w.html,https://www.basketball-reference.com/wnba/players/m/morrije01w.html,morrije01w
Ziomara Morrison,SAS,C,30,166,0,22,52,.423,6,10,.600,16,42,.381,9,11,.818,13,36,2,3,3,13,26,59,/wnba/players/m/morrizi01w.html,https://www.basketball-reference.com/wnba/players/m/morrizi01w.html,morrizi01w
Shay Murphy,CHI,G,29,538,3,87,207,.420,45,102,.441,42,105,.400,27,37,.730,30,84,27,32,6,30,45,246,/wnba/players/m/murphsh01w.html,https://www.basketball-reference.com/wnba/players/m/murphsh01w.html,murphsh01w
Natalie Novosel,WAS,G,31,306,0,34,101,.337,9,41,.220,25,60,.417,22,29,.759,19,41,23,14,3,19,16,99,/wnba/players/n/novosna01w.html,https://www.basketball-reference.com/wnba/players/n/novosna01w.html,novosna01w
Nneka Ogwumike,LAS,F,33,920,33,178,333,.535,1,7,.143,177,326,.543,105,143,.734,98,247,40,46,29,42,87,462,/wnba/players/o/ogwumnn01w.html,https://www.basketball-reference.com/wnba/players/o/ogwumnn01w.html,ogwumnn01w
Jenna O'Hea,LAS,F,8,144,0,13,25,.520,7,14,.500,6,11,.545,5,7,.714,8,20,16,3,1,6,14,38,/wnba/players/o/oheaje01w.html,https://www.basketball-reference.com/wnba/players/o/oheaje01w.html,oheaje01w
Candace Parker,LAS,F-C,33,1014,33,228,474,.481,19,59,.322,209,415,.504,98,138,.710,83,320,110,51,76,98,58,573,/wnba/players/p/parkeca01w.html,https://www.basketball-reference.com/wnba/players/p/parkeca01w.html,parkeca01w
Kayla Pedersen,TUL,F,27,626,25,44,148,.297,3,12,.250,41,136,.301,23,39,.590,36,118,42,26,13,34,74,114,/wnba/players/p/pederka01w.html,https://www.basketball-reference.com/wnba/players/p/pederka01w.html,pederka01w
Ticha Penicheiro,CHI,G,19,242,6,12,34,.353,3,15,.200,9,19,.474,6,11,.545,2,24,39,8,3,38,13,33,/wnba/players/p/penicti01w.html,https://www.basketball-reference.com/wnba/players/p/penicti01w.html,penicti01w
Jia Perkins,SAS,G,33,759,3,128,337,.380,49,127,.386,79,210,.376,46,61,.754,17,92,64,53,12,29,44,351,/wnba/players/p/perkiji01w.html,https://www.basketball-reference.com/wnba/players/p/perkiji01w.html,perkiji01w
Devereaux Peters,MIN,F,30,424,2,61,109,.560,0,0,,61,109,.560,36,51,.706,44,113,33,14,23,39,74,158,/wnba/players/p/peterde01w.html,https://www.basketball-reference.com/wnba/players/p/peterde01w.html,peterde01w
Sonja Petrovic,CHI,F,30,453,2,54,151,.358,17,61,.279,37,90,.411,20,26,.769,13,68,31,15,15,39,42,145,/wnba/players/p/petroso01w.html,https://www.basketball-reference.com/wnba/players/p/petroso01w.html,petroso01w
Erin Phillips,IND,G,29,620,8,62,159,.390,28,64,.438,34,95,.358,25,29,.862,24,80,63,22,3,35,49,177,/wnba/players/p/philler01w.html,https://www.basketball-reference.com/wnba/players/p/philler01w.html,philler01w
Plenette Pierson,NYL,F,26,641,24,122,262,.466,5,18,.278,117,244,.480,63,83,.759,48,141,61,19,23,61,53,312,/wnba/players/p/pierspl01w.html,https://www.basketball-reference.com/wnba/players/p/pierspl01w.html,pierspl01w
Jeanette Pohlen-Mavunga,IND,G,34,574,3,55,128,.430,32,76,.421,23,52,.442,7,10,.700,13,57,38,20,10,31,39,149,/wnba/players/p/pohleje01w.html,https://www.basketball-reference.com/wnba/players/p/pohleje01w.html,pohleje01w
Cappie Pondexter,NYL,G,34,1162,34,249,573,.435,53,162,.327,196,411,.477,144,166,.867,20,154,146,43,7,106,72,695,/wnba/players/p/pondeca01w.html,https://www.basketball-reference.com/wnba/players/p/pondeca01w.html,pondeca01w
Nicole Powell,NYL,F,34,922,21,89,214,.416,47,121,.388,42,93,.452,13,15,.867,41,147,48,45,14,49,63,238,/wnba/players/p/powelni01w.html,https://www.basketball-reference.com/wnba/players/p/powelni01w.html,powelni01w
Samantha Prahalis,PHO,G,28,886,28,118,335,.352,29,107,.271,89,228,.390,59,68,.868,13,89,127,44,3,85,71,324,/wnba/players/p/prahasa01w.html,https://www.basketball-reference.com/wnba/players/p/prahasa01w.html,prahasa01w
Armintie Herrington,ATL,G,34,904,33,108,212,.509,0,2,.000,108,210,.514,71,118,.602,63,125,85,39,10,59,75,287,/wnba/players/p/pricear01w.html,https://www.basketball-reference.com/wnba/players/p/pricear01w.html,pricear01w
Epiphanny Prince,CHI,G,26,780,25,157,355,.442,59,145,.407,98,210,.467,98,109,.899,24,91,80,47,7,52,58,471,/wnba/players/p/princep01w.html,https://www.basketball-reference.com/wnba/players/p/princep01w.html,princep01w
Noelle Quinn,WAS,G,30,666,18,72,182,.396,31,77,.403,41,105,.390,19,26,.731,18,88,54,22,6,29,32,194,/wnba/players/q/quinnno01w.html,https://www.basketball-reference.com/wnba/players/q/quinnno01w.html,quinnno01w
Katelan Redmon,NYL,G-F,7,42,0,3,14,.214,0,1,.000,3,13,.231,1,2,.500,5,8,2,3,0,3,8,7,/wnba/players/r/redmoka01w.html,https://www.basketball-reference.com/wnba/players/r/redmoka01w.html,redmoka01w
Ruth Riley,CHI,C,33,476,14,36,95,.379,5,18,.278,31,77,.403,11,14,.786,17,79,33,23,20,27,74,88,/wnba/players/r/rileyru01w.html,https://www.basketball-reference.com/wnba/players/r/rileyru01w.html,rileyru01w
Ashley Robinson,WAS,C,33,535,14,48,117,.410,0,1,.000,48,116,.414,7,20,.350,38,110,29,19,24,39,71,103,/wnba/players/r/robinas01w.html,https://www.basketball-reference.com/wnba/players/r/robinas01w.html,robinas01w
Danielle Robinson,SAS,G,34,984,34,146,270,.541,0,7,.000,146,263,.555,43,55,.782,19,85,146,46,4,54,76,335,/wnba/players/r/robinda01w.html,https://www.basketball-reference.com/wnba/players/r/robinda01w.html,robinda01w
Nakia Sanford,PHO,C-F,30,501,15,48,113,.425,4,16,.250,44,97,.454,24,40,.600,44,99,18,15,9,38,88,124,/wnba/players/s/sanfona01w.html,https://www.basketball-reference.com/wnba/players/s/sanfona01w.html,sanfona01w
Chay Shegog,CON,C,3,9,0,1,3,.333,0,0,,1,3,.333,1,2,.500,1,2,0,1,0,1,3,3,/wnba/players/s/shegoch01w.html,https://www.basketball-reference.com/wnba/players/s/shegoch01w.html,shegoch01w
Dymond Simon,PHO,G,8,97,0,13,45,.289,2,16,.125,11,29,.379,2,2,1.000,1,12,15,4,0,14,10,30,/wnba/players/s/simondy01w.html,https://www.basketball-reference.com/wnba/players/s/simondy01w.html,simondy01w
Katie Smith,SEA,G,34,919,31,77,187,.412,44,110,.400,33,77,.429,31,37,.838,8,93,73,20,4,51,82,229,/wnba/players/s/smithka01w.html,https://www.basketball-reference.com/wnba/players/s/smithka01w.html,smithka01w
Tangela Smith,SAS,C,15,150,0,15,36,.417,4,14,.286,11,22,.500,3,3,1.000,3,17,13,2,3,7,12,37,/wnba/players/s/smithta01w.html,https://www.basketball-reference.com/wnba/players/s/smithta01w.html,smithta01w
Michelle Snow,WAS,C,32,643,21,81,155,.523,0,1,.000,81,154,.526,28,36,.778,59,173,19,19,27,53,75,190,/wnba/players/s/snowmi01w.html,https://www.basketball-reference.com/wnba/players/s/snowmi01w.html,snowmi01w
Shekinna Stricklen,SEA,F,34,784,3,100,253,.395,37,117,.316,63,136,.463,36,52,.692,28,147,40,24,8,35,70,273,/wnba/players/s/stricsh01w.html,https://www.basketball-reference.com/wnba/players/s/stricsh01w.html,stricsh01w
Tammy Sutton-Brown,IND,C,33,541,32,49,116,.422,0,0,,49,116,.422,32,40,.800,28,93,24,24,27,22,39,130,/wnba/players/s/suttota01w.html,https://www.basketball-reference.com/wnba/players/s/suttota01w.html,suttota01w
Ketia Swanier,ATL,G,34,389,2,26,82,.317,5,30,.167,21,52,.404,19,26,.731,5,46,66,15,0,41,24,76,/wnba/players/s/swanike01w.html,https://www.basketball-reference.com/wnba/players/s/swanike01w.html,swanike01w
Carolyn Swords,CHI,C,30,334,9,52,91,.571,0,0,,52,91,.571,15,22,.682,45,96,8,11,14,19,57,119,/wnba/players/s/swordca01w.html,https://www.basketball-reference.com/wnba/players/s/swordca01w.html,swordca01w
