player,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id,EntityId,pbp_name,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Period2Fouls2Minutes,Period3Fouls3Minutes,Period4Fouls4Minutes,PeriodOTFouls4Minutes,OnOffRtg,OnDefRtg,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimOffReboundedPct,ShortMidRangeOffReboundedPct,LongMidRangeOffReboundedPct,ThreePtOffReboundedPct,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,BlockedLongMidRange,Period1Fouls2Minutes,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,Technical Free Throw Trips,3SecondViolations,Period2Fouls3Minutes,Period3Fouls4Minutes,PeriodOTFouls5Minutes,Corner3PctBlocked,PenaltyCorner3Accuracy,Period4Fouls5Minutes,3pt And 1 Free Throw Trips,Period1Fouls3Minutes,Clear Path Fouls,HeaveMakes,Period3Fouls5Minutes,Period2Fouls4Minutes,year,ortg,drtg,NetRtg,rortg,rdrtg,nba_id,Pos,Position_Number,basic_PPG,basic_aPPG,basic_APG,basic_ORB,basic_DRB,basic_REB,basic_TOVPG,TotalMisses,TotalOffRebounds,ProbabilityOffRebounded,Shooting_FT_Possessions,FT_PERC,2TSA,2FTA,3TSA,3FTA,2FTPoints,3FTPoints,2_Points,3_Points,2TS_percent,3TS_percent,PPG,APG,totalORB,total_team_misses,FGA,FGM,SelfOReb/100,total_teammate_misses,teammatemissorb,TeammateMissORebPerc,NonShooting_FT_Possessions,FT_Possessions,2P_PERC,3P_PERC,FTA_100,2PA_100,3PA_100,TSA,MPG,TS%,TS_percent,diff_in_points,TS_eightyfive,nontech_TS_percent,mod_points,mod_ts,mod_ts_avg,2ts_avg,3ts_avg,2rTS,3rTS,mod_rTS,avg_ts,TSA100,TS_pct,rTSPct,Pts75,final_bp_tov_100,scoring_tov_100,tov_100,nonPassTOVPct,FG3A100,firstchanceperc
Matee Ajavon,WAS,G,34,587,4,85,253,0.336,28,82,0.341,57,171,0.333,74,110,0.673,27,64,37,37,4,50,84,272,/wnba/players/a/ajavoma01w.html,https://www.basketball-reference.com/wnba/players/a/ajavoma01w.html,ajavoma01w,201492,Matee Ajavon,1611661322,Matee Ajavon,Matee Ajavon,201492,WAS,35206.0,34,587,1.0,1169,1166,479.0,418,175.0,2335,20.0,65.0,0.0,10.0,6.0,27.0,15.0,40.0,22.0,66.0,9.0,24.0,9.0,19.0,58.0,2.0,9.0,2.0,19.0,57.0,171.0,28.0,82.0,74.0,272.0,1132,4.0,21.0,2.0,12.0,5.0,19.0,20.0,68.0,6.0,28.0,40.0,98.0,26.0,88.0,81.0,3.0,2.0,57.0,19.0,13.0,30.0,7.0,37.0,4.0,3.0,18.0,5.0,7.0,81.0,8.0,17.0,2.0,12.0,25.0,0.0,37.0,27.0,64.0,11.0,37.0,12.0,25.0,27.0,9.0,12.0,23.0,3.0,15.0,0.0,3.0,50.0,5.0,16.0,28.0,84.0,3.0,5.0,84.0,1.0,9.0,110.0,8.0,42.0,2.0,14.0,4.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,253.0,98.0,479.0,22.0,14.0,10.0,15.0,17.0,1.0,96.92044482463643,97.08404802744424,0.2280701754385964,0.2321428571428571,0.9642857142857144,0.3414634146341463,0.1666666666666666,0.2142857142857142,0.345679012345679,0.3333333333333333,0.1904761904761904,0.2941176470588235,0.391304347826087,0.2121212121212121,0.3020833333333333,0.4488448844884488,0.25,0.3951612903225806,0.3241106719367589,0.0760233918128654,0.0769230769230769,0.125,0.0454545454545454,25.59825960841189,0.54,0.0,0.0256410256410256,0.0654450261780104,0.0431472081218274,0.0930232558139534,0.0634920634920634,0.0724070450097847,0.048076923076923,0.0429447852760736,0.0353982300884955,0.0508474576271186,0.0588235294117647,0.073170731707317,0.0442477876106194,0.0662251655629139,0.0847457627118644,0.0777777777777777,0.1282051282051282,0.0733333333333333,0.75,0.2569169960474308,0.3076923076923077,0.3333333333333333,0.2,0.1581027667984189,0.375,0.4285714285714285,0.1333333333333333,0.2608695652173913,0.3333333333333333,0.3492063492063492,0.3181818181818182,0.0948616600790513,0.375,0.375,1.0,0.2292490118577075,0.3275862068965517,0.3275862068965517,0.9473684210526316,0.303030303030303,0.0,0.2727272727272727,0.2222222222222222,1.0,0.28125,0.2222222222222222,0.09375,0.1979166666666666,0.1052631578947368,0.5810276679841897,0.3333333333333333,0.4775310756972111,0.4583777777777778,0.4674521276595744,0.1522491349480969,0.2048780487804878,0.0238095238095238,0.0698529411764705,0.3602941176470588,8.655555555555555,23.06219512195122,0.4772727272727273,0.44,0.3809523809523809,0.4509803921568627,0.4097519247219846,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4444444444444444,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2009,96.92044482463645,97.08404802744425,-0.16360320280780627,-2.7973540062444187,-2.6337508034366124,201492,G,1.0,8.0,2.3823529411764706,1.088235294117647,0.7941176470588235,1.088235294117647,1.8823529411764706,1.4705882352941178,168.0,73.59211866564807,43.80483253907623,36.0,0.6727272727272727,219.0,104.0,84.0,6.0,69.96363636363637,4.036363636363636,183.96363636363637,88.03636363636363,0.420008302200083,0.524025974025974,8.0,1.088235294117647,25.0,520.0000000000008,253.0,85.0,128.59,352.0000000000008,14.0,0.03977272727272718,14.0,50.0,0.3333333333333333,0.34146341463414637,9.409751924721984,14.627887082976903,7.014542343883662,303.0,17.264705882352942,0.44884488448844884,0.44884488448844884,19.5,0.48102310231023104,0.44884488448844884,272.0,0.4657534246575342,0.5292838357059629,0.5168376078833556,0.5223170767936272,-0.09682930568327264,0.0017088972323467955,-6.353041104842871,0.5175302503893614,25.91958939264328,0.44884488448844884,-6.8685365900912565,17.451,1.7964071856287425,2.4807527801539777,4.277159965782721,9.570957095709572,7.014542343883662,0.9301470588235294
Nicky Anosike,MIN,F-C,30,896,29,130,265,0.491,1,4,0.25,129,261,0.494,135,194,0.696,73,222,81,81,28,61,88,396,/wnba/players/a/anosini01w.html,https://www.basketball-reference.com/wnba/players/a/anosini01w.html,anosini01w,201500,Nicky Anosike,1611661324,Nicky Anosike,Nicky Anosike,201500,MIN,53767.0,30,896,-4.0,1761,1764,438.0,394,214.0,3525,98.0,161.0,22.0,35.0,23.0,39.0,27.0,82.0,4.0,18.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,129.0,261.0,1.0,4.0,135.0,396.0,1835,26.0,46.0,0.0,0.0,26.0,78.0,30.0,63.0,1.0,3.0,50.0,113.0,118.0,140.0,3.0,0.0,34.0,4.0,1.0,25.0,37.0,44.0,81.0,32.0,12.0,25.0,6.0,6.0,206.0,28.0,45.0,0.0,25.0,111.0,13.0,149.0,73.0,222.0,11.0,81.0,51.0,30.0,23.0,10.0,9.0,38.0,2.0,14.0,0.0,9.0,61.0,4.0,14.0,47.0,88.0,4.0,8.0,153.0,9.0,4.0,194.0,12.0,84.0,0.0,19.0,28.0,0.0,0.0,17.0,0.0,11.0,28.0,13.0,318.0,113.0,438.0,5.0,19.0,54.0,41.0,40.0,1.0,103.97501419647928,104.0249433106576,0.4573643410852713,0.5267857142857143,1.0,0.25,0.0,0.3333333333333333,0.25,0.4942528735632184,0.5652173913043478,0.4761904761904761,0.4924528301886792,0.5652173913043478,0.4772727272727273,0.5561797752808989,0.609375,0.5432692307692307,0.0150943396226415,0.0957854406130268,0.1180124223602484,0.073170731707317,0.0,20.72564612326044,0.3770491803278688,0.2888888888888888,0.0,0.1834710743801653,0.0852272727272727,0.1358695652173913,0.104089219330855,0.1723700887198986,0.0915934755332496,0.1132075471698113,0.0825688073394495,0.0306122448979591,0.0721649484536082,0.1866666666666666,0.1826086956521739,0.1924882629107981,0.1728395061728395,0.1379310344827586,0.1282051282051282,0.1037735849056603,0.4642857142857143,0.6075471698113207,0.6086956521739131,0.6901408450704225,0.4897959183673469,0.3094339622641509,0.3292682926829268,0.3552631578947368,0.2962962962962963,0.0679245283018867,0.2222222222222222,0.2222222222222222,0.75,0.0,0.0,0.0,0.0,0.0150943396226415,0.25,0.25,1.0,0.7608695652173914,0.6285714285714286,0.0,0.0,0.0,0.5909090909090909,0.5897435897435898,0.0,0.0454545454545454,0.3333333333333333,0.6226415094339622,0.25,0.499936553030303,0.51168125,0.4871476923076923,0.2492581602373887,0.2522522522522522,0.0,0.1969696969696969,0.2853535353535353,4.116475095785441,26.0,0.3968253968253968,0.3396226415094339,0.2142857142857142,0.0,0.2487223168654173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,103.97501419647928,104.02494331065759,-0.049929114178311806,4.257215365598412,4.307144479776724,201500,F-C,4.0,13.2,6.866666666666666,2.7,2.433333333333333,4.966666666666667,7.4,2.033333333333333,135.0,46.679245283018865,34.57721872816212,72.0,0.6958762886597938,352.0,194.0,4.0,0.0,135.0,0.0,393.0,3.0,0.5582386363636364,0.375,13.2,2.7,73.0,797.0000000000007,265.0,130.0,193.71,662.0000000000007,62.0,0.09365558912386697,19.0,91.0,0.4942528735632184,0.25,11.016467915956843,14.821124361158432,0.2271436683702442,356.0,29.866666666666667,0.5561797752808989,0.5561797752808989,29.900000000000006,0.5981741573033708,0.5561797752808989,396.0,0.5739130434782609,0.5292838357059629,0.5168376078833556,0.5223170767936272,0.04140102848028071,-0.14731707679362716,4.462920777229796,0.5175302503893614,20.21578648495173,0.5561797752808989,3.86495248915375,16.865,1.0789324247586598,2.385008517887564,3.4639409426462238,11.797752808988763,0.2271436683702442,0.803030303030303
La'Tangela Atkinson,SEA,G-F,2,46,1,2,8,0.25,0,1,0.0,2,7,0.286,1,2,0.5,6,18,5,10,1,4,5,5,/wnba/players/a/atkinla01w.html,https://www.basketball-reference.com/wnba/players/a/atkinla01w.html,atkinla01w,200679,La'Tangela Atkinson,1611661328,La'Tangela Atkinson,La'Tangela Atkinson,200679,SEA,2751.0,2,46,23.0,87,88,27.0,19,16.0,175,2.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,1.0,5.0,62,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,5.0,0.0,1.0,2.0,2.0,0.0,11.0,3.0,3.0,0.0,6.0,6.0,0.0,12.0,6.0,18.0,2.0,10.0,8.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,5.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,97.70114942528735,70.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.25,0.0,0.0,0.2777777777777778,0.0,0.1666666666666666,0.125,0.1428571428571428,0.1666666666666666,0.0,0.0,11.926605504587156,0.5,0.0,0.0,0.2142857142857142,0.09375,0.375,0.3,0.2727272727272727,0.1428571428571428,0.125,0.0,0.1666666666666666,0.5,0.0,0.3,0.0714285714285714,0.5,0.4,0.0,0.4,1.0,0.75,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.875,0.0,0.57721875,0.5874,0.600925,0.1111111111111111,0.125,0.0,0.0,0.2,3.685714285714286,22.5,0.25,0.0,1.0,1.0,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,97.70114942528735,70.45454545454545,27.2466039707419,-2.016649405593512,-29.263253376335413,200679,G-F,2.0,2.5,5.5,2.5,3.0,6.0,9.0,2.0,6.0,3.0,50.0,1.0,0.5,8.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.3125,0.0,2.5,2.5,6.0,42.00000000000002,8.0,2.0,1.74,36.00000000000002,4.0,0.11111111111111105,0.0,1.0,0.2857142857142857,0.0,2.2988505747126435,8.045977011494253,1.1494252873563218,9.0,23.0,0.2777777777777778,0.2777777777777778,0.7,0.31666666666666665,0.2777777777777778,5.0,0.35714285714285715,0.5292838357059629,0.5168376078833556,0.5223170767936272,-0.20433760788335564,-0.5223170767936272,-17.214097856310577,0.5175302503893614,10.344827586206897,0.2777777777777778,-23.975247261158362,4.31,2.2988505747126435,2.2988505747126435,4.597701149425287,22.22222222222222,1.1494252873563218,1.0
Seimone Augustus,MIN,G-F,6,178,6,49,86,0.57,9,14,0.643,40,72,0.556,19,21,0.905,4,25,9,12,3,13,5,126,/wnba/players/a/augusse01w.html,https://www.basketball-reference.com/wnba/players/a/augusse01w.html,augusse01w,200671,Seimone Augustus,1611661324,Seimone Augustus,Seimone Augustus,200671,MIN,10688.0,6,178,61.0,357,356,114.0,85,41.0,713,9.0,15.0,2.0,3.0,4.0,7.0,15.0,28.0,16.0,29.0,0.0,0.0,0.0,9.0,14.0,1.0,2.0,3.0,4.0,40.0,72.0,9.0,14.0,19.0,126.0,355,3.0,5.0,1.0,2.0,0.0,9.0,17.0,25.0,3.0,4.0,9.0,52.0,18.0,62.0,27.0,0.0,2.0,14.0,9.0,1.0,9.0,0.0,9.0,0.0,0.0,7.0,2.0,0.0,18.0,0.0,2.0,2.0,6.0,14.0,1.0,21.0,4.0,25.0,2.0,12.0,10.0,2.0,7.0,3.0,5.0,6.0,0.0,2.0,0.0,1.0,13.0,0.0,4.0,3.0,5.0,0.0,2.0,22.0,1.0,0.0,21.0,1.0,7.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,117.0,52.0,114.0,0.0,4.0,0.0,0.0,0.0,0.0,116.5266106442577,99.71910112359552,0.225,0.2307692307692307,1.0,0.6428571428571429,0.5,0.75,0.6428571428571429,0.5555555555555556,0.6,0.68,0.622093023255814,0.6428571428571429,0.7413793103448276,0.65625,0.6428571428571429,0.7647058823529411,0.1627906976744186,0.0138888888888888,0.0,0.0357142857142857,0.0,27.11442786069652,0.5384615384615384,0.1111111111111111,0.125,0.1176470588235294,0.0181818181818181,0.1714285714285714,0.0,0.1298701298701298,0.0144927536231884,0.0416666666666666,0.0,0.0,0.0,0.0,0.0833333333333333,0.1111111111111111,0.1714285714285714,0.1923076923076923,0.1111111111111111,0.0555555555555555,0.3333333333333333,0.1744186046511628,0.6,0.6,0.4444444444444444,0.3255813953488372,0.5357142857142857,0.5555555555555556,0.1333333333333333,0.3372093023255814,0.5517241379310345,0.5517241379310345,0.1875,0.0,0.0,0.0,0.0,0.1627906976744186,0.6428571428571429,0.6428571428571429,1.0,0.4285714285714285,0.6666666666666666,0.2857142857142857,0.5,1.0,0.2413793103448276,0.5714285714285714,0.0,0.1379310344827586,0.75,0.3372093023255814,0.6428571428571429,0.4406273255813953,0.53025,0.4436241379310345,0.0760869565217391,0.0897435897435897,0.0,0.0714285714285714,0.4126984126984127,10.604166666666666,21.90714285714285,0.5,0.3846153846153846,0.2307692307692307,0.0,0.3193277310924369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,116.52661064425772,99.71910112359551,16.807509520662208,16.80881181337685,0.0013022927146408847,200671,G-F,2.0,21.0,3.0,1.5,0.6666666666666666,3.5,4.166666666666667,2.1666666666666665,37.0,11.0,29.72972972972973,6.0,0.9047619047619048,82.0,21.0,14.0,0.0,19.0,0.0,99.0,27.0,0.6036585365853658,0.9642857142857143,21.0,1.5,2.0,138.00000000000006,86.0,49.0,7.140000000000001,101.00000000000006,0.0,0.0,4.0,10.0,0.5555555555555556,0.6428571428571429,5.88235294117647,20.168067226890756,3.9215686274509802,96.0,29.666666666666668,0.65625,0.65625,-1.1500000000000021,0.6502604166666667,0.65625,126.0,0.6702127659574468,0.5292838357059629,0.5168376078833556,0.5223170767936272,0.08682092870201019,0.44196863749208715,14.09289302514839,0.5175302503893614,26.89075630252101,0.65625,13.87197496106386,26.471,2.2408963585434174,1.400560224089636,3.6414565826330536,5.208333333333334,3.9215686274509802,0.9285714285714286
Sherill Baker,DET,G,1,11,0,2,3,0.667,0,0,0.0,2,3,0.667,3,3,1.0,1,1,1,1,0,1,1,7,/wnba/players/b/bakersh01w.html,https://www.basketball-reference.com/wnba/players/b/bakersh01w.html,bakersh01w,200682,Sherill Baker,1611661321,Sherill Baker,Sherill Baker,200682,DET,681.0,1,11,8.0,27,27,25.0,20,3.0,54,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,7.0,29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,137.03703703703704,107.4074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.875,0.0,0.875,0.0,0.0,0.0,0.0,0.0,16.666666666666668,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1428571428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.6841666666666667,0.0,0.6841666666666667,0.5,0.5,0.0,0.0,1.0,1.5333333333333332,0.0,0.0,0.0,0.0,0.0,0.925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,137.03703703703704,107.40740740740742,29.62962962962962,37.31923820615617,7.6896085765265525,200682,G,1.0,7.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,7.0,0.0,0.875,,7.0,1.0,1.0,7.0000000000000036,3.0,2.0,0.0,6.0000000000000036,1.0,0.16666666666666657,0.0,1.0,0.6666666666666666,0.0,11.11111111111111,11.11111111111111,0.0,4.0,11.0,0.875,0.875,-0.4500000000000002,0.81875,0.875,7.0,0.875,0.5292838357059629,0.5168376078833556,0.5223170767936272,0.35816239211664436,,34.571616429403704,0.5175302503893614,14.814814814814813,0.875,35.74697496106386,19.444,3.7037037037037033,0.0,3.7037037037037033,0.0,0.0,1.0
