player,wnba_age,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Maria Kliundikova,20,LAS,F,3,25,0,1,10,.100,0,3,.000,1,7,.143,0,0,,1,7,2,0,3,2,3,2,/wnba/players/v/vadeema01w.html,https://www.basketball-reference.com/wnba/players/v/vadeema01w.html,vadeema01w
Yvonne Turner,31,PHO,G,1,19,0,1,5,.200,0,2,.000,1,3,.333,4,4,1.000,0,4,3,1,0,2,2,6,/wnba/players/t/turneyv01w.html,https://www.basketball-reference.com/wnba/players/t/turneyv01w.html,turneyv01w
Brianna Turner,22,PHO,F-C,1,23,1,0,2,.000,0,0,,0,2,.000,0,0,,2,4,0,0,1,0,1,0,/wnba/players/t/turnebr01w.html,https://www.basketball-reference.com/wnba/players/t/turnebr01w.html,turnebr01w
Morgan Tuck,25,CON,F,7,60,0,7,23,.304,0,7,.000,7,16,.438,0,0,,3,7,2,2,1,1,10,14,/wnba/players/t/tuckmo01w.html,https://www.basketball-reference.com/wnba/players/t/tuckmo01w.html,tuckmo01w
Kristi Toliver,32,WAS,G,9,286,6,44,101,.436,19,48,.396,25,53,.472,21,24,.875,2,15,47,2,0,20,19,128,/wnba/players/t/tolivkr01w.html,https://www.basketball-reference.com/wnba/players/t/tolivkr01w.html,tolivkr01w
Jasmine Thomas,29,CON,G,8,278,8,40,92,.435,14,36,.389,26,56,.464,8,15,.533,6,26,45,9,0,17,16,102,/wnba/players/t/thomaja01w.html,https://www.basketball-reference.com/wnba/players/t/thomaja01w.html,thomaja01w
Alyssa Thomas,27,CON,F,8,296,8,50,94,.532,0,0,,50,94,.532,28,36,.778,18,74,53,19,1,17,32,128,/wnba/players/t/thomaal01w.html,https://www.basketball-reference.com/wnba/players/t/thomaal01w.html,thomaal01w
Stephanie Talbot,25,MIN,F,1,15,0,2,4,.500,1,2,.500,1,2,.500,0,0,,1,1,1,0,0,1,3,5,/wnba/players/t/talbost01w.html,https://www.basketball-reference.com/wnba/players/t/talbost01w.html,talbost01w
Carolyn Swords,29,LVA,C,3,15,0,2,5,.400,0,0,,2,5,.400,2,2,1.000,4,6,1,0,0,2,2,6,/wnba/players/s/swordca01w.html,https://www.basketball-reference.com/wnba/players/s/swordca01w.html,swordca01w
Shekinna Stricklen,28,CON,F,8,222,8,25,61,.410,12,35,.343,13,26,.500,8,9,.889,5,25,5,4,0,8,17,70,/wnba/players/s/stricsh01w.html,https://www.basketball-reference.com/wnba/players/s/stricsh01w.html,stricsh01w
Alysha Clark,31,SEA,F,2,57,2,1,7,.143,1,5,.200,0,2,.000,6,7,.857,0,7,2,4,1,5,5,9,/wnba/players/c/clarkal01w.html,https://www.basketball-reference.com/wnba/players/c/clarkal01w.html,clarkal01w
Stefanie Dolson,27,CHI,C,2,56,2,12,20,.600,4,7,.571,8,13,.615,1,1,1.000,4,14,6,1,2,2,8,29,/wnba/players/d/dolsost01w.html,https://www.basketball-reference.com/wnba/players/d/dolsost01w.html,dolsost01w
Blake Dietrick,25,SEA,G,1,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,/wnba/players/d/dietrbl01w.html,https://www.basketball-reference.com/wnba/players/d/dietrbl01w.html,dietrbl01w
Diamond DeShields,24,CHI,G,2,66,2,17,39,.436,4,12,.333,13,27,.481,10,12,.833,1,10,4,1,2,1,2,48,/wnba/players/d/deshidi01w.html,https://www.basketball-reference.com/wnba/players/d/deshidi01w.html,deshidi01w
Elena Delle Donne,29,WAS,F-G,9,272,9,58,115,.504,13,33,.394,45,82,.549,23,26,.885,11,59,18,8,14,7,12,152,/wnba/players/d/delleel01w.html,https://www.basketball-reference.com/wnba/players/d/delleel01w.html,delleel01w
Damiris Dantas,26,MIN,C-F,1,28,1,8,13,.615,2,6,.333,6,7,.857,2,2,1.000,1,6,1,2,0,5,3,20,/wnba/players/d/dantada01w.html,https://www.basketball-reference.com/wnba/players/d/dantada01w.html,dantada01w
Sophie Cunningham,22,PHO,G,1,8,0,1,1,1.000,1,1,1.000,0,0,,0,2,.000,0,0,0,0,0,0,1,3,/wnba/players/c/cunniso01w.html,https://www.basketball-reference.com/wnba/players/c/cunniso01w.html,cunniso01w
Kahleah Copper,24,CHI,G-F,2,32,0,6,11,.545,3,4,.750,3,7,.429,3,3,1.000,2,4,2,3,0,1,2,18,/wnba/players/c/coppeka01w.html,https://www.basketball-reference.com/wnba/players/c/coppeka01w.html,coppeka01w
Sydney Colson,29,LVA,G,5,14,0,1,6,.167,0,1,.000,1,5,.200,1,2,.500,1,1,1,0,1,1,2,3,/wnba/players/c/colsosy01w.html,https://www.basketball-reference.com/wnba/players/c/colsosy01w.html,colsosy01w
Napheesa Collier,22,MIN,F,1,38,1,8,11,.727,1,3,.333,7,8,.875,2,4,.500,2,10,3,2,1,4,3,19,/wnba/players/c/collina01w.html,https://www.basketball-reference.com/wnba/players/c/collina01w.html,collina01w
Natasha Cloud,27,WAS,G,9,308,9,42,95,.442,17,45,.378,25,50,.500,17,20,.850,5,31,56,10,2,12,15,118,/wnba/players/c/cloudna01w.html,https://www.basketball-reference.com/wnba/players/c/cloudna01w.html,cloudna01w
Temi Fagbenle,26,MIN,C,1,16,0,2,4,.500,0,0,,2,4,.500,0,0,,1,1,0,1,2,0,2,4,/wnba/players/f/fagbete01w.html,https://www.basketball-reference.com/wnba/players/f/fagbete01w.html,fagbete01w
Essence Carson,32,PHO,G,1,11,0,2,3,.667,0,0,,2,3,.667,0,0,,1,5,1,1,0,1,1,4,/wnba/players/c/carsoes01w.html,https://www.basketball-reference.com/wnba/players/c/carsoes01w.html,carsoes01w
Jordin Canada,23,SEA,G,2,66,2,15,37,.405,1,5,.200,14,32,.438,5,7,.714,1,7,11,2,0,4,4,36,/wnba/players/c/canadjo01w.html,https://www.basketball-reference.com/wnba/players/c/canadjo01w.html,canadjo01w
Liz Cambage,27,LVA,C,5,153,5,45,82,.549,1,2,.500,44,80,.550,27,31,.871,17,57,10,6,9,13,13,118,/wnba/players/c/cambael01w.html,https://www.basketball-reference.com/wnba/players/c/cambael01w.html,cambael01w
Lexie Brown,24,MIN,G,1,20,0,2,9,.222,1,6,.167,1,3,.333,0,0,,0,1,3,0,0,1,0,5,/wnba/players/b/brownle02w.html,https://www.basketball-reference.com/wnba/players/b/brownle02w.html,brownle02w
Kalani Brown,22,LAS,C,3,17,0,6,6,1.000,0,0,,6,6,1.000,1,2,.500,0,6,1,0,1,2,1,13,/wnba/players/b/brownka01w.html,https://www.basketball-reference.com/wnba/players/b/brownka01w.html,brownka01w
DeWanna Bonner,31,PHO,G-F,1,33,1,5,14,.357,2,3,.667,3,11,.273,9,10,.900,0,6,2,1,0,2,0,21,/wnba/players/b/bonnede01w.html,https://www.basketball-reference.com/wnba/players/b/bonnede01w.html,bonnede01w
Alana Beard,37,LAS,G-F,4,65,0,7,17,.412,0,3,.000,7,14,.500,0,1,.000,1,6,0,4,2,3,4,14,/wnba/players/b/beardal01w.html,https://www.basketball-reference.com/wnba/players/b/beardal01w.html,beardal01w
Rachel Banham,25,CON,G,4,24,0,3,8,.375,3,5,.600,0,3,.000,2,2,1.000,1,3,0,0,1,1,0,11,/wnba/players/b/banhara01w.html,https://www.basketball-reference.com/wnba/players/b/banhara01w.html,banhara01w
Seimone Augustus,35,MIN,G-F,1,21,0,3,11,.273,0,1,.000,3,10,.300,0,0,,1,3,0,1,1,1,1,6,/wnba/players/a/augusse01w.html,https://www.basketball-reference.com/wnba/players/a/augusse01w.html,augusse01w
Ariel Atkins,22,WAS,G,9,179,9,22,59,.373,9,27,.333,13,32,.406,13,14,.929,8,24,21,8,0,11,22,66,/wnba/players/a/atkinar01w.html,https://www.basketball-reference.com/wnba/players/a/atkinar01w.html,atkinar01w
Natasha Howard,27,SEA,F,2,58,2,8,20,.400,3,7,.429,5,13,.385,3,4,.750,6,18,8,4,3,4,7,22,/wnba/players/h/howarna01w.html,https://www.basketball-reference.com/wnba/players/h/howarna01w.html,howarna01w
Kayla McBride,27,LVA,G,5,163,5,21,47,.447,9,21,.429,12,26,.462,19,20,.950,2,16,15,2,0,11,7,70,/wnba/players/m/mcbrika01w.html,https://www.basketball-reference.com/wnba/players/m/mcbrika01w.html,mcbrika01w
Marina Mabrey,22,LAS,G,3,16,0,2,6,.333,1,2,.500,1,4,.250,0,0,,1,3,2,0,0,1,2,5,/wnba/players/m/mabrema01w.html,https://www.basketball-reference.com/wnba/players/m/mabrema01w.html,mabrema01w
Sancho Lyttle,35,PHO,F,1,17,0,4,8,.500,1,2,.500,3,6,.500,0,0,,0,1,1,1,0,2,3,9,/wnba/players/l/lyttlsa01w.html,https://www.basketball-reference.com/wnba/players/l/lyttlsa01w.html,lyttlsa01w
Jewell Loyd,25,SEA,G,2,55,2,10,22,.455,5,9,.556,5,13,.385,8,9,.889,2,4,7,3,1,4,3,33,/wnba/players/l/loydje01w.html,https://www.basketball-reference.com/wnba/players/l/loydje01w.html,loydje01w
Camille Smith,34,PHO,F,1,22,0,4,10,.400,0,0,,4,10,.400,2,2,1.000,1,5,3,1,0,1,4,10,/wnba/players/l/littlca01w.html,https://www.basketball-reference.com/wnba/players/l/littlca01w.html,littlca01w
Crystal Langhorne,32,SEA,F-C,2,29,0,3,9,.333,1,4,.250,2,5,.400,0,0,,0,2,0,0,0,2,1,7,/wnba/players/l/langhcr01w.html,https://www.basketball-reference.com/wnba/players/l/langhcr01w.html,langhcr01w
Jonquel Jones,25,CON,C,8,260,8,56,106,.528,8,30,.267,48,76,.632,23,30,.767,31,83,16,5,12,15,24,143,/wnba/players/j/jonesjo01w.html,https://www.basketball-reference.com/wnba/players/j/jonesjo01w.html,jonesjo01w
Brionna Jones,23,CON,F,8,35,0,5,8,.625,0,0,,5,8,.625,2,2,1.000,3,7,2,3,0,4,9,12,/wnba/players/j/jonesbr01w.html,https://www.basketball-reference.com/wnba/players/j/jonesbr01w.html,jonesbr01w
Alexis Jones,25,LAS,G,3,28,0,3,8,.375,1,3,.333,2,5,.400,3,4,.750,0,3,2,1,0,3,0,10,/wnba/players/j/jonesal01w.html,https://www.basketball-reference.com/wnba/players/j/jonesal01w.html,jonesal01w
Briann January,32,PHO,G,1,26,1,3,7,.429,0,2,.000,3,5,.600,6,6,1.000,0,2,2,1,0,3,1,12,/wnba/players/j/januabr01w.html,https://www.basketball-reference.com/wnba/players/j/januabr01w.html,januabr01w
Kayla Alexander,28,CHI,C,2,3,0,2,2,1.000,0,0,,2,2,1.000,0,0,,0,2,0,0,0,0,0,4,/wnba/players/a/alexaka01w.html,https://www.basketball-reference.com/wnba/players/a/alexaka01w.html,alexaka01w
Bria Holmes,25,CON,G,8,109,0,17,44,.386,3,15,.200,14,29,.483,7,9,.778,5,12,8,7,1,8,8,44,/wnba/players/h/holmebr01w.html,https://www.basketball-reference.com/wnba/players/h/holmebr01w.html,holmebr01w
Myisha Hines-Allen,24,WAS,F,1,3,0,0,1,.000,0,1,.000,0,0,,0,0,,0,1,2,0,1,0,0,0,/wnba/players/h/hinesmy01w.html,https://www.basketball-reference.com/wnba/players/h/hinesmy01w.html,hinesmy01w
Natisha Hiedeman,22,CON,G,7,35,0,6,10,.600,4,6,.667,2,4,.500,2,2,1.000,1,4,5,0,0,0,4,18,/wnba/players/h/hiedena01w.html,https://www.basketball-reference.com/wnba/players/h/hiedena01w.html,hiedena01w
Tianna Hawkins,28,WAS,F,9,86,0,15,22,.682,6,10,.600,9,12,.750,2,3,.667,5,21,5,2,0,8,16,38,/wnba/players/h/hawkiti01w.html,https://www.basketball-reference.com/wnba/players/h/hawkiti01w.html,hawkiti01w
Dearica Hamby,25,LVA,F,5,142,0,25,45,.556,6,13,.462,19,32,.594,4,10,.400,6,35,15,4,0,8,12,60,/wnba/players/h/hambyde01w.html,https://www.basketball-reference.com/wnba/players/h/hambyde01w.html,hambyde01w
Brittney Griner,28,PHO,C,1,14,1,3,8,.375,0,0,,3,8,.375,0,0,,0,3,0,0,1,1,2,6,/wnba/players/g/grinebr01w.html,https://www.basketball-reference.com/wnba/players/g/grinebr01w.html,grinebr01w
Chelsea Gray,26,LAS,G,4,130,4,18,49,.367,4,12,.333,14,37,.378,2,3,.667,1,12,21,5,1,11,8,42,/wnba/players/g/graych01w.html,https://www.basketball-reference.com/wnba/players/g/graych01w.html,graych01w
Sylvia Fowles,33,MIN,C,1,24,1,7,13,.538,0,0,,7,13,.538,0,0,,3,11,0,0,2,3,0,14,/wnba/players/f/fowlesy01w.html,https://www.basketball-reference.com/wnba/players/f/fowlesy01w.html,fowlesy01w
Jamierra Faulkner,27,CHI,G,1,6,0,1,2,.500,1,2,.500,0,0,,0,2,.000,0,2,2,0,0,1,1,3,/wnba/players/f/faulkja01w.html,https://www.basketball-reference.com/wnba/players/f/faulkja01w.html,faulkja01w
