player,wnba_age,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Courtney Paris,23,ATL,C,5,18,0,1,2,.500,0,0,,1,2,.500,1,2,.500,4,5,0,2,1,2,3,3,/wnba/players/p/parisco01w.html,https://www.basketball-reference.com/wnba/players/p/parisco01w.html,parisco01w
Ruth Riley,31,SAS,C,3,56,3,5,11,.455,1,2,.500,4,9,.444,1,2,.500,1,13,9,1,4,3,5,12,/wnba/players/r/rileyru01w.html,https://www.basketball-reference.com/wnba/players/r/rileyru01w.html,rileyru01w
Allie Quigley,25,SEA,G,1,4,0,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,/wnba/players/q/quiglal01w.html,https://www.basketball-reference.com/wnba/players/q/quiglal01w.html,quiglal01w
Armintie Herrington,26,ATL,G,8,241,8,22,47,.468,0,3,.000,22,44,.500,16,24,.667,19,42,28,13,2,8,24,60,/wnba/players/p/pricear01w.html,https://www.basketball-reference.com/wnba/players/p/pricear01w.html,pricear01w
Nicole Powell,29,NYL,F,3,103,3,17,34,.500,8,14,.571,9,20,.450,8,8,1.000,4,18,5,5,2,6,7,50,/wnba/players/p/powelni01w.html,https://www.basketball-reference.com/wnba/players/p/powelni01w.html,powelni01w
Cappie Pondexter,28,NYL,G,3,104,3,15,44,.341,3,14,.214,12,30,.400,10,10,1.000,1,15,16,1,3,7,4,43,/wnba/players/p/pondeca01w.html,https://www.basketball-reference.com/wnba/players/p/pondeca01w.html,pondeca01w
Jeanette Pohlen-Mavunga,22,IND,G,5,35,0,4,8,.500,2,4,.500,2,4,.500,0,0,,2,4,3,1,0,1,5,10,/wnba/players/p/pohleje01w.html,https://www.basketball-reference.com/wnba/players/p/pohleje01w.html,pohleje01w
Plenette Pierson,29,NYL,F,3,87,3,15,26,.577,0,0,,15,26,.577,2,4,.500,2,12,8,4,5,8,12,32,/wnba/players/p/pierspl01w.html,https://www.basketball-reference.com/wnba/players/p/pierspl01w.html,pierspl01w
Porsha Phillips,23,SAS,F,2,3,0,1,1,1.000,0,0,,1,1,1.000,0,0,,0,2,0,0,1,0,0,2,/wnba/players/p/phillpo01w.html,https://www.basketball-reference.com/wnba/players/p/phillpo01w.html,phillpo01w
Erin Phillips,26,IND,G,6,160,6,15,40,.375,0,8,.000,15,32,.469,9,11,.818,1,14,18,9,1,17,9,39,/wnba/players/p/philler01w.html,https://www.basketball-reference.com/wnba/players/p/philler01w.html,philler01w
Jia Perkins,29,SAS,G,3,101,3,15,38,.395,7,19,.368,8,19,.421,2,2,1.000,3,16,8,8,1,7,3,39,/wnba/players/p/perkiji01w.html,https://www.basketball-reference.com/wnba/players/p/perkiji01w.html,perkiji01w
Ashley Robinson,28,SEA,C,3,37,0,3,8,.375,0,0,,3,8,.375,0,2,.000,3,9,0,0,3,2,7,6,/wnba/players/r/robinas01w.html,https://www.basketball-reference.com/wnba/players/r/robinas01w.html,robinas01w
Maya Moore,22,MIN,F,8,223,8,38,83,.458,14,35,.400,24,48,.500,20,29,.690,19,47,18,8,5,15,26,110,/wnba/players/m/moorema01w.html,https://www.basketball-reference.com/wnba/players/m/moorema01w.html,moorema01w
Jessica Moore,28,CON,F-C,2,8,0,1,1,1.000,0,0,,1,1,1.000,2,2,1.000,0,1,0,0,0,1,1,4,/wnba/players/m/mooreje01w.html,https://www.basketball-reference.com/wnba/players/m/mooreje01w.html,mooreje01w
Renee Montgomery,24,CON,G,2,57,2,8,17,.471,3,9,.333,5,8,.625,7,8,.875,1,3,9,1,1,7,6,26,/wnba/players/m/montgre01w.html,https://www.basketball-reference.com/wnba/players/m/montgre01w.html,montgre01w
Alex Montgomery,22,NYL,G-F,2,8,0,1,3,.333,0,1,.000,1,2,.500,0,0,,0,0,0,0,1,1,1,2,/wnba/players/m/montgal01w.html,https://www.basketball-reference.com/wnba/players/m/montgal01w.html,montgal01w
Leilani Mitchell,26,NYL,G,3,78,3,6,17,.353,5,14,.357,1,3,.333,0,0,,3,5,5,1,1,3,9,17,/wnba/players/m/mitchle01w.html,https://www.basketball-reference.com/wnba/players/m/mitchle01w.html,mitchle01w
Coco Miller,32,ATL,G,8,64,0,4,20,.200,1,5,.200,3,15,.200,1,2,.500,1,10,7,4,0,4,4,10,/wnba/players/m/milleco01w.html,https://www.basketball-reference.com/wnba/players/m/milleco01w.html,milleco01w
Taj McWilliams-Franklin,40,MIN,F-C,8,242,8,30,66,.455,0,1,.000,30,65,.462,25,30,.833,10,42,26,4,10,18,22,85,/wnba/players/m/mcwilta01w.html,https://www.basketball-reference.com/wnba/players/m/mcwilta01w.html,mcwilta01w
Danielle McCray,23,CON,F,2,30,2,1,4,.250,0,0,,1,4,.250,3,3,1.000,1,11,1,0,0,2,4,5,/wnba/players/m/mccrada01w.html,https://www.basketball-reference.com/wnba/players/m/mccrada01w.html,mccrada01w
Angel McCoughtry,24,ATL,F-G,8,233,8,60,142,.423,6,20,.300,54,122,.443,59,79,.747,13,44,12,24,7,22,30,185,/wnba/players/m/mccouan01w.html,https://www.basketball-reference.com/wnba/players/m/mccouan01w.html,mccouan01w
Penny Taylor,30,PHO,F,5,154,5,22,46,.478,4,13,.308,18,33,.545,10,12,.833,4,26,15,4,1,9,17,58,/wnba/players/t/taylope01w.html,https://www.basketball-reference.com/wnba/players/t/taylope01w.html,taylope01w
Shavonte Zellous,24,IND,G,5,96,1,15,35,.429,4,10,.400,11,25,.440,9,15,.600,3,13,7,2,3,6,14,43,/wnba/players/z/zellosh01w.html,https://www.basketball-reference.com/wnba/players/z/zellosh01w.html,zellosh01w
Sophia Young-Malcolm,27,SAS,F,3,102,3,19,30,.633,0,0,,19,30,.633,12,18,.667,4,17,9,4,2,4,9,50,/wnba/players/y/youngso01w.html,https://www.basketball-reference.com/wnba/players/y/youngso01w.html,youngso01w
Tanisha Wright,27,SEA,G,3,84,3,20,34,.588,6,10,.600,14,24,.583,10,12,.833,3,12,7,5,1,9,11,56,/wnba/players/w/wrighta01w.html,https://www.basketball-reference.com/wnba/players/w/wrighta01w.html,wrighta01w
Monica Wright,22,MIN,G,8,85,0,9,25,.360,1,4,.250,8,21,.381,1,3,.333,3,10,5,6,2,6,12,20,/wnba/players/w/wrighmo01w.html,https://www.basketball-reference.com/wnba/players/w/wrighmo01w.html,wrighmo01w
Le'coe Willingham,30,SEA,F,3,39,0,3,11,.273,0,2,.000,3,9,.333,0,0,,3,10,2,1,0,2,6,6,/wnba/players/w/willile01w.html,https://www.basketball-reference.com/wnba/players/w/willile01w.html,willile01w
Candice Wiggins,24,MIN,G,8,128,0,10,29,.345,8,23,.348,2,6,.333,4,6,.667,1,13,10,2,1,9,12,32,/wnba/players/w/wiggica01w.html,https://www.basketball-reference.com/wnba/players/w/wiggica01w.html,wiggica01w
Tan White,28,CON,G,2,43,0,2,2,1.000,2,2,1.000,0,0,,2,2,1.000,0,5,6,3,0,4,7,8,/wnba/players/w/whiteta01w.html,https://www.basketball-reference.com/wnba/players/w/whiteta01w.html,whiteta01w
Lindsay Whalen,29,MIN,G,8,256,8,38,82,.463,2,7,.286,36,75,.480,18,22,.818,8,29,30,12,4,20,23,96,/wnba/players/w/whaleli01w.html,https://www.basketball-reference.com/wnba/players/w/whaleli01w.html,whaleli01w
Kia Vaughn,24,NYL,C,3,78,3,8,14,.571,0,0,,8,14,.571,9,10,.900,6,19,4,3,1,3,5,25,/wnba/players/v/vaughki01w.html,https://www.basketball-reference.com/wnba/players/v/vaughki01w.html,vaughki01w
Krystal Thomas,22,PHO,C,4,20,0,1,3,.333,0,0,,1,3,.333,2,2,1.000,5,8,1,1,0,2,2,4,/wnba/players/t/thomakr01w.html,https://www.basketball-reference.com/wnba/players/t/thomakr01w.html,thomakr01w
Sancho Lyttle,27,ATL,F,8,234,8,34,87,.391,0,2,.000,34,85,.400,12,16,.750,22,60,8,18,5,15,19,80,/wnba/players/l/lyttlsa01w.html,https://www.basketball-reference.com/wnba/players/l/lyttlsa01w.html,lyttlsa01w
