player,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Sue Bird,SEA,G,31,1101,31,154,377,.408,54,150,.360,100,227,.441,35,41,.854,12,78,179,47,3,81,50,397,/wnba/players/b/birdsu01w.html,https://www.basketball-reference.com/wnba/players/b/birdsu01w.html,birdsu01w
Chante Black,CON,C,33,428,8,35,92,.380,0,1,.000,35,91,.385,27,43,.628,41,107,6,13,27,25,54,97,/wnba/players/b/blackch01w.html,https://www.basketball-reference.com/wnba/players/b/blackch01w.html,blackch01w
Nikki Blue,WAS,G,16,91,0,7,24,.292,3,9,.333,4,15,.267,7,10,.700,2,10,12,7,0,13,12,24,/wnba/players/b/blueni01w.html,https://www.basketball-reference.com/wnba/players/b/blueni01w.html,blueni01w
Shannon Bobbitt,LAS,G,33,353,3,26,85,.306,8,37,.216,18,48,.375,11,13,.846,11,33,46,15,1,28,34,71,/wnba/players/b/bobbish01w.html,https://www.basketball-reference.com/wnba/players/b/bobbish01w.html,bobbish01w
Whitney Boddie,SAC,G,4,9,0,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,1,0,1,1,2,/wnba/players/b/boddiwh01w.html,https://www.basketball-reference.com/wnba/players/b/boddiwh01w.html,boddiwh01w
DeWanna Bonner,PHO,G-F,34,724,0,127,278,.457,2,13,.154,125,265,.472,125,154,.812,70,196,13,23,25,34,70,381,/wnba/players/b/bonnede01w.html,https://www.basketball-reference.com/wnba/players/b/bonnede01w.html,bonnede01w
Kara Braxton,DET,C-F,28,504,2,106,201,.527,0,0,,106,201,.527,40,62,.645,66,167,41,19,18,51,79,252,/wnba/players/b/braxtka01w.html,https://www.basketball-reference.com/wnba/players/b/braxtka01w.html,braxtka01w
Kiesha Brown,CON,G,34,393,0,47,123,.382,18,54,.333,29,69,.420,18,22,.818,9,55,38,13,3,29,35,130,/wnba/players/b/brownki01w.html,https://www.basketball-reference.com/wnba/players/b/brownki01w.html,brownki01w
Rebekkah Brunson,SAC,F,27,665,17,124,255,.486,0,1,.000,124,254,.488,83,106,.783,67,190,9,40,16,45,57,331,/wnba/players/b/brunsre01w.html,https://www.basketball-reference.com/wnba/players/b/brunsre01w.html,brunsre01w
Janell Burse,SEA,C,34,541,8,74,145,.510,0,0,,74,145,.510,59,80,.738,31,107,10,21,31,35,71,207,/wnba/players/b/burseja01w.html,https://www.basketball-reference.com/wnba/players/b/burseja01w.html,burseja01w
Dominique Canty,CHI,G,34,776,34,74,194,.381,4,11,.364,70,183,.383,82,119,.689,18,63,109,28,5,57,96,234,/wnba/players/c/cantydo01w.html,https://www.basketball-reference.com/wnba/players/c/cantydo01w.html,cantydo01w
Essence Carson,NYL,G,34,859,34,131,321,.408,34,102,.333,97,219,.443,44,48,.917,24,72,46,37,10,54,76,340,/wnba/players/c/carsoes01w.html,https://www.basketball-reference.com/wnba/players/c/carsoes01w.html,carsoes01w
Swin Cash,SEA,F,32,1094,29,139,355,.392,10,31,.323,129,324,.398,102,128,.797,62,214,82,28,16,91,98,390,/wnba/players/c/cashsw01w.html,https://www.basketball-reference.com/wnba/players/c/cashsw01w.html,cashsw01w
Iziane Castro Marques,ATL,F-G,34,915,33,184,445,.413,49,142,.345,135,303,.446,71,91,.780,20,75,67,36,2,83,75,488,/wnba/players/c/castriz01w.html,https://www.basketball-reference.com/wnba/players/c/castriz01w.html,castriz01w
Tamika Catchings,IND,F,34,1084,34,157,407,.386,40,122,.328,117,285,.411,158,181,.873,86,245,107,99,18,88,92,512,/wnba/players/c/catchta01w.html,https://www.basketball-reference.com/wnba/players/c/catchta01w.html,catchta01w
Shameka Christon,NYL,G,32,1014,31,154,383,.402,78,204,.382,76,179,.425,128,148,.865,29,156,56,28,27,56,102,514,/wnba/players/c/chrissh01w.html,https://www.basketball-reference.com/wnba/players/c/chrissh01w.html,chrissh01w
Kristi Cirone,CON,G,4,23,0,2,5,.400,1,3,.333,1,2,.500,2,3,.667,0,5,4,2,0,0,3,7,/wnba/players/c/cironkr01w.html,https://www.basketball-reference.com/wnba/players/c/cironkr01w.html,cironkr01w
Marissa Coleman,WAS,G-F,28,525,0,54,159,.340,29,80,.363,25,79,.316,34,45,.756,22,76,22,20,9,34,44,171,/wnba/players/c/colemma01w.html,https://www.basketball-reference.com/wnba/players/c/colemma01w.html,colemma01w
Monique Currie,WAS,F,34,728,34,78,217,.359,20,52,.385,58,165,.352,102,127,.803,38,146,61,29,14,57,83,278,/wnba/players/c/currimo01w.html,https://www.basketball-reference.com/wnba/players/c/currimo01w.html,currimo01w
Helen Darling,SAS,G,34,642,13,27,109,.248,13,44,.295,14,65,.215,37,55,.673,14,61,100,30,5,40,79,104,/wnba/players/d/darlihe01w.html,https://www.basketball-reference.com/wnba/players/d/darlihe01w.html,darlihe01w
Jessica Davenport,IND,C,26,181,0,29,55,.527,0,0,,29,55,.527,14,20,.700,15,40,6,7,14,21,38,72,/wnba/players/d/davenje01w.html,https://www.basketball-reference.com/wnba/players/d/davenje01w.html,davenje01w
Tanae Davis-Cain,DET,G,1,4,0,1,5,.200,0,3,.000,1,2,.500,0,1,.000,2,2,0,0,0,0,0,2,/wnba/players/d/davista01w.html,https://www.basketball-reference.com/wnba/players/d/davista01w.html,davista01w
Anna DeForge,DET,G,7,113,7,5,18,.278,0,4,.000,5,14,.357,0,0,,6,20,10,4,0,7,7,10,/wnba/players/d/deforan01w.html,https://www.basketball-reference.com/wnba/players/d/deforan01w.html,deforan01w
Erika de Souza,ATL,F-C,34,928,34,170,322,.528,0,0,,170,322,.528,62,95,.653,119,309,38,32,44,70,117,402,/wnba/players/d/desouer01w.html,https://www.basketball-reference.com/wnba/players/d/desouer01w.html,desouer01w
Tamecka Dixon,IND,G,32,424,1,55,134,.410,4,10,.400,51,124,.411,18,21,.857,10,51,37,12,3,27,45,132,/wnba/players/d/dixonta01w.html,https://www.basketball-reference.com/wnba/players/d/dixonta01w.html,dixonta01w
Scholanda Dorrell,SAC,G,34,633,29,79,193,.409,8,25,.320,71,168,.423,59,87,.678,19,53,27,33,7,54,70,225,/wnba/players/d/dorresc01w.html,https://www.basketball-reference.com/wnba/players/d/dorresc01w.html,dorresc01w
Katie Douglas,IND,G-F,31,1003,31,188,459,.410,66,189,.349,122,270,.452,105,122,.861,24,120,85,56,7,75,45,547,/wnba/players/d/douglka01w.html,https://www.basketball-reference.com/wnba/players/d/douglka01w.html,douglka01w
Candice Dupree,CHI,F,34,1186,34,204,476,.429,24,62,.387,180,414,.435,102,130,.785,76,268,75,35,41,81,54,534,/wnba/players/d/dupreca01w.html,https://www.basketball-reference.com/wnba/players/d/dupreca01w.html,dupreca01w
Shyra Ely-Gash,CHI,F,34,497,9,84,201,.418,23,60,.383,61,141,.433,41,51,.804,22,88,20,12,8,36,55,232,/wnba/players/e/elysh01w.html,https://www.basketball-reference.com/wnba/players/e/elysh01w.html,elysh01w
Lauren Ervin,CON,F,8,56,0,8,17,.471,0,0,,8,17,.471,0,2,.000,4,13,0,1,0,2,5,16,/wnba/players/e/ervinla01w.html,https://www.basketball-reference.com/wnba/players/e/ervinla01w.html,ervinla01w
Barbara Farris,DET,F-C,13,110,3,2,9,.222,0,0,,2,9,.222,13,16,.813,3,18,5,5,0,9,17,17,/wnba/players/f/farriba01w.html,https://www.basketball-reference.com/wnba/players/f/farriba01w.html,farriba01w
Marie Ferdinand-Harris,LAS,G,28,339,6,58,135,.430,4,22,.182,54,113,.478,31,37,.838,17,41,24,15,2,22,44,151,/wnba/players/f/ferdima01w.html,https://www.basketball-reference.com/wnba/players/f/ferdima01w.html,ferdima01w
Cheryl Ford,DET,F,29,755,29,97,227,.427,0,3,.000,97,224,.433,55,100,.550,71,215,25,28,13,49,105,249,/wnba/players/f/fordch01w.html,https://www.basketball-reference.com/wnba/players/f/fordch01w.html,fordch01w
Sylvia Fowles,CHI,C,24,692,20,103,172,.599,0,0,,103,172,.599,64,99,.646,52,188,19,21,35,76,72,270,/wnba/players/f/fowlesy01w.html,https://www.basketball-reference.com/wnba/players/f/fowlesy01w.html,fowlesy01w
A'Quonesia Franklin,SEA,G,2,20,0,0,4,.000,0,2,.000,0,2,.000,0,0,,0,2,1,1,0,1,2,0,/wnba/players/f/frankaq01w.html,https://www.basketball-reference.com/wnba/players/f/frankaq01w.html,frankaq01w
Megan Frazee,SAS,F,29,326,0,52,126,.413,14,37,.378,38,89,.427,27,39,.692,27,84,15,8,5,21,43,145,/wnba/players/f/frazeme01w.html,https://www.basketball-reference.com/wnba/players/f/frazeme01w.html,frazeme01w
Kerri Gardin,CON,F,33,596,23,58,159,.365,10,39,.256,48,120,.400,54,89,.607,54,143,39,25,24,38,57,180,/wnba/players/g/gardike01w.html,https://www.basketball-reference.com/wnba/players/g/gardike01w.html,gardike01w
Katie Gearlds,SEA,G-F,20,243,0,29,74,.392,21,52,.404,8,22,.364,3,4,.750,4,26,11,6,3,12,14,82,/wnba/players/g/gearlka01w.html,https://www.basketball-reference.com/wnba/players/g/gearlka01w.html,gearlka01w
Yolanda Griffith,IND,C-F,3,41,0,6,12,.500,0,0,,6,12,.500,7,9,.778,4,7,0,0,2,3,6,19,/wnba/players/g/griffyo01w.html,https://www.basketball-reference.com/wnba/players/g/griffyo01w.html,griffyo01w
Sandrine Gruda,CON,F-C,26,810,25,151,323,.467,0,0,,151,323,.467,48,86,.558,66,165,35,23,41,68,86,350,/wnba/players/g/grudasa01w.html,https://www.basketball-reference.com/wnba/players/g/grudasa01w.html,grudasa01w
Becky Hammon,SAS,G,31,1049,31,200,447,.447,76,206,.369,124,241,.515,128,142,.901,25,103,156,49,12,111,54,604,/wnba/players/h/hammobe01w.html,https://www.basketball-reference.com/wnba/players/h/hammobe01w.html,hammobe01w
Lindsey Harding,WAS,G,34,1194,34,163,375,.435,20,62,.323,143,313,.457,89,119,.748,24,135,154,43,13,101,68,435,/wnba/players/h/hardili01w.html,https://www.basketball-reference.com/wnba/players/h/hardili01w.html,hardili01w
Laura Harper,SAC,F-C,33,460,11,45,116,.388,0,0,,45,116,.388,60,82,.732,54,113,20,13,22,42,65,150,/wnba/players/h/harpela01w.html,https://www.basketball-reference.com/wnba/players/h/harpela01w.html,harpela01w
Kristi Harrower,LAS,G,31,520,26,40,111,.360,8,39,.205,32,72,.444,9,11,.818,17,57,69,16,0,27,32,97,/wnba/players/h/harrokr01w.html,https://www.basketball-reference.com/wnba/players/h/harrokr01w.html,harrokr01w
Vanessa Hayden,LAS,C,25,269,1,39,95,.411,0,0,,39,95,.411,16,25,.640,27,67,6,4,22,19,49,94,/wnba/players/h/haydeva01w.html,https://www.basketball-reference.com/wnba/players/h/haydeva01w.html,haydeva01w
Roneeka Hodges,MIN,G,33,902,27,115,276,.417,68,171,.398,47,105,.448,30,33,.909,20,99,64,21,15,36,54,328,/wnba/players/h/hodgero01w.html,https://www.basketball-reference.com/wnba/players/h/hodgero01w.html,hodgero01w
Ebony Hoffman,IND,F,34,1005,34,122,313,.390,25,72,.347,97,241,.402,69,77,.896,56,199,52,57,12,82,106,338,/wnba/players/h/hoffmeb01w.html,https://www.basketball-reference.com/wnba/players/h/hoffmeb01w.html,hoffmeb01w
Chamique Holdsclaw,ATL,F,25,708,25,132,319,.414,6,30,.200,126,289,.436,78,93,.839,29,109,56,34,7,74,60,348,/wnba/players/h/holdsch01w.html,https://www.basketball-reference.com/wnba/players/h/holdsch01w.html,holdsch01w
Quanitra Hollingsworth,MIN,C,34,434,1,50,120,.417,0,0,,50,120,.417,64,91,.703,47,110,5,12,8,34,65,164,/wnba/players/h/holliqu01w.html,https://www.basketball-reference.com/wnba/players/h/holliqu01w.html,holliqu01w
Amber Holt,CON,F,23,380,7,40,123,.325,13,50,.260,27,73,.370,44,53,.830,13,74,44,9,2,14,39,137,/wnba/players/h/holtam01w.html,https://www.basketball-reference.com/wnba/players/h/holtam01w.html,holtam01w
Alexis Hornbuckle,DET,G,32,850,21,81,213,.380,25,64,.391,56,149,.376,26,48,.542,46,158,86,42,9,69,93,213,/wnba/players/h/hornbal01w.html,https://www.basketball-reference.com/wnba/players/h/hornbal01w.html,hornbal01w
Charde Houston,MIN,F,34,792,33,175,376,.465,23,69,.333,152,307,.495,72,99,.727,44,186,59,43,21,64,107,445,/wnba/players/h/houstch01w.html,https://www.basketball-reference.com/wnba/players/h/houstch01w.html,houstch01w
Lauren Jackson,SEA,F-C,26,843,26,168,363,.463,49,114,.430,119,249,.478,114,143,.797,48,182,22,38,45,43,97,499,/wnba/players/j/jacksla01w.html,https://www.basketball-reference.com/wnba/players/j/jacksla01w.html,jacksla01w
Tiffany Jackson-Jones,NYL,F,34,495,9,67,149,.450,0,0,,67,149,.450,46,64,.719,35,116,24,21,13,43,55,180,/wnba/players/j/jacksti02w.html,https://www.basketball-reference.com/wnba/players/j/jacksti02w.html,jacksti02w
Briann January,IND,G,33,683,4,64,192,.333,25,87,.287,39,105,.371,74,87,.851,23,63,77,36,3,57,78,227,/wnba/players/j/januabr01w.html,https://www.basketball-reference.com/wnba/players/j/januabr01w.html,januabr01w
Anete Jekabsone-Zogota,CON,G,27,644,16,97,234,.415,39,99,.394,58,135,.430,22,28,.786,12,78,59,9,0,48,61,255,/wnba/players/j/jekaban01w.html,https://www.basketball-reference.com/wnba/players/j/jekaban01w.html,jekaban01w
Shannon Johnson,SEA,G,34,618,6,36,107,.336,18,61,.295,18,46,.391,47,55,.855,14,62,52,27,7,52,56,137,/wnba/players/j/johnssh01w.html,https://www.basketball-reference.com/wnba/players/j/johnssh01w.html,johnssh01w
Temeka Johnson,PHO,G,34,901,34,125,281,.445,36,87,.414,89,194,.459,42,50,.840,8,120,157,29,4,76,79,328,/wnba/players/j/johnste01w.html,https://www.basketball-reference.com/wnba/players/j/johnste01w.html,johnste01w
Vickie Johnson,SAS,G-F,32,737,32,80,185,.432,21,56,.375,59,129,.457,23,27,.852,23,108,77,16,4,39,40,204,/wnba/players/j/johnsvi01w.html,https://www.basketball-reference.com/wnba/players/j/johnsvi01w.html,johnsvi01w
Asjha Jones,CON,F,23,727,23,159,339,.469,5,16,.313,154,323,.477,61,80,.763,43,136,56,20,13,49,79,384,/wnba/players/j/jonesas01w.html,https://www.basketball-reference.com/wnba/players/j/jonesas01w.html,jonesas01w
Cathrine Kraayeveld,NYL,F,34,888,26,105,264,.398,60,144,.417,45,120,.375,37,49,.755,32,155,32,22,13,66,76,307,/wnba/players/k/kraayca01w.html,https://www.basketball-reference.com/wnba/players/k/kraayca01w.html,kraayca01w
Jennifer Lacy,ATL,F,32,362,0,35,107,.327,4,19,.211,31,88,.352,22,33,.667,32,70,9,9,7,24,57,96,/wnba/players/l/lacyje01w.html,https://www.basketball-reference.com/wnba/players/l/lacyje01w.html,lacyje01w
Crystal Langhorne,WAS,F-C,34,1013,22,163,284,.574,0,2,.000,163,282,.578,82,119,.689,101,268,29,34,13,76,74,408,/wnba/players/l/langhcr01w.html,https://www.basketball-reference.com/wnba/players/l/langhcr01w.html,langhcr01w
Erlana Larkins,NYL,F,18,137,0,14,33,.424,0,0,,14,33,.424,16,23,.696,11,31,8,9,4,16,19,44,/wnba/players/l/larkier01w.html,https://www.basketball-reference.com/wnba/players/l/larkier01w.html,larkier01w
Ivory Latta,ATL,G,24,350,0,45,110,.409,18,50,.360,27,60,.450,38,46,.826,3,16,34,13,1,26,32,146,/wnba/players/l/lattaiv01w.html,https://www.basketball-reference.com/wnba/players/l/lattaiv01w.html,lattaiv01w
Edwige Lawson-Wade,SAS,G,33,583,12,58,151,.384,41,113,.363,17,38,.447,15,18,.833,9,66,74,29,1,29,53,172,/wnba/players/l/lawsoed01w.html,https://www.basketball-reference.com/wnba/players/l/lawsoed01w.html,lawsoed01w
Kara Lawson,SAC,G,25,604,5,76,200,.380,37,110,.336,39,90,.433,31,33,.939,11,53,63,16,1,35,24,220,/wnba/players/l/lawsoka01w.html,https://www.basketball-reference.com/wnba/players/l/lawsoka01w.html,lawsoka01w
Shalee Lehning,ATL,G,34,707,20,36,93,.387,6,30,.200,30,63,.476,24,31,.774,19,79,127,18,3,54,44,102,/wnba/players/l/lehnish01w.html,https://www.basketball-reference.com/wnba/players/l/lehnish01w.html,lehnish01w
Betty Lennox,LAS,G,30,640,13,111,268,.414,25,83,.301,86,185,.465,59,66,.894,33,136,54,26,4,70,70,306,/wnba/players/l/lennobe01w.html,https://www.basketball-reference.com/wnba/players/l/lennobe01w.html,lennobe01w
Lisa Leslie,LAS,C,23,638,21,144,278,.518,1,6,.167,143,272,.526,65,90,.722,56,151,49,16,33,59,75,354,/wnba/players/l/leslili01w.html,https://www.basketball-reference.com/wnba/players/l/leslili01w.html,leslili01w
Camille Smith,SEA,F,34,1044,34,124,263,.471,7,27,.259,117,236,.496,86,126,.683,75,222,35,39,13,67,118,341,/wnba/players/l/littlca01w.html,https://www.basketball-reference.com/wnba/players/l/littlca01w.html,littlca01w
Sancho Lyttle,ATL,F,34,931,31,184,363,.507,0,1,.000,184,362,.508,75,101,.743,72,254,51,68,22,64,105,443,/wnba/players/l/lyttlsa01w.html,https://www.basketball-reference.com/wnba/players/l/lyttlsa01w.html,lyttlsa01w
Hamchetou Maiga-Ba,SAC,F,34,676,5,124,255,.486,0,1,.000,124,254,.488,55,77,.714,34,89,37,31,8,52,76,303,/wnba/players/m/maigaha01w.html,https://www.basketball-reference.com/wnba/players/m/maigaha01w.html,maigaha01w
Kristen Mann,WAS,F,16,95,0,10,28,.357,4,18,.222,6,10,.600,1,1,1.000,2,14,6,3,0,3,9,25,/wnba/players/m/mannkr01w.html,https://www.basketball-reference.com/wnba/players/m/mannkr01w.html,mannkr01w
Kelly Mazzante,PHO,G,31,433,2,36,99,.364,31,88,.352,5,11,.455,3,3,1.000,7,40,17,10,3,10,42,106,/wnba/players/m/mazzake01w.html,https://www.basketball-reference.com/wnba/players/m/mazzake01w.html,mazzake01w
Rashanda McCants,MIN,F,34,482,1,56,150,.373,11,38,.289,45,112,.402,22,39,.564,30,68,26,15,10,36,74,145,/wnba/players/m/mccanra01w.html,https://www.basketball-reference.com/wnba/players/m/mccanra01w.html,mccanra01w
Janel McCarville,NYL,F-C,32,848,32,151,301,.502,1,3,.333,150,298,.503,90,107,.841,63,175,88,41,44,86,79,393,/wnba/players/m/mccarja01w.html,https://www.basketball-reference.com/wnba/players/m/mccarja01w.html,mccarja01w
Angel McCoughtry,ATL,F-G,34,735,10,160,336,.476,15,51,.294,145,285,.509,100,135,.741,35,105,71,74,12,72,92,435,/wnba/players/m/mccouan01w.html,https://www.basketball-reference.com/wnba/players/m/mccouan01w.html,mccouan01w
Taj McWilliams-Franklin,DET,F-C,34,1032,34,139,283,.491,3,15,.200,136,268,.507,51,68,.750,65,225,98,33,16,66,86,332,/wnba/players/m/mcwilta01w.html,https://www.basketball-reference.com/wnba/players/m/mcwilta01w.html,mcwilta01w
Chasity Melvin,WAS,C-F,34,756,33,84,188,.447,0,1,.000,84,187,.449,33,61,.541,79,158,36,34,29,50,101,201,/wnba/players/m/melvich01w.html,https://www.basketball-reference.com/wnba/players/m/melvich01w.html,melvich01w
Britany Miller,DET,C,1,8,0,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,1,0,/wnba/players/m/millebr01w.html,https://www.basketball-reference.com/wnba/players/m/millebr01w.html,millebr01w
Coco Miller,ATL,G,34,407,5,50,122,.410,8,27,.296,42,95,.442,23,26,.885,20,50,33,12,2,31,37,131,/wnba/players/m/milleco01w.html,https://www.basketball-reference.com/wnba/players/m/milleco01w.html,milleco01w
Kelly Miller,MIN,G,34,675,25,54,149,.362,22,66,.333,32,83,.386,20,22,.909,19,74,67,24,2,50,56,150,/wnba/players/m/milleke01w.html,https://www.basketball-reference.com/wnba/players/m/milleke01w.html,milleke01w
DeLisha Milton-Jones,LAS,F,33,1043,33,129,322,.401,24,82,.293,105,240,.438,56,74,.757,51,157,71,41,8,74,84,338,/wnba/players/m/miltode01w.html,https://www.basketball-reference.com/wnba/players/m/miltode01w.html,miltode01w
Leilani Mitchell,NYL,G,34,436,2,30,100,.300,14,52,.269,16,48,.333,6,6,1.000,8,41,76,9,2,26,46,80,/wnba/players/m/mitchle01w.html,https://www.basketball-reference.com/wnba/players/m/mitchle01w.html,mitchle01w
Anna Montanana,MIN,F,16,169,1,14,36,.389,5,15,.333,9,21,.429,2,2,1.000,15,26,19,9,0,12,17,35,/wnba/players/m/montaan01w.html,https://www.basketball-reference.com/wnba/players/m/montaan01w.html,montaan01w
Renee Montgomery,MIN,G,34,764,9,102,250,.408,42,121,.347,60,129,.465,60,72,.833,15,66,72,25,9,66,37,306,/wnba/players/m/montgre01w.html,https://www.basketball-reference.com/wnba/players/m/montgre01w.html,montgre01w
Jessica Moore,IND,F-C,31,613,9,57,121,.471,0,1,.000,57,120,.475,34,46,.739,40,96,14,19,6,32,85,148,/wnba/players/m/mooreje01w.html,https://www.basketball-reference.com/wnba/players/m/mooreje01w.html,mooreje01w
Loree Moore,NYL,G,34,941,32,78,233,.335,26,100,.260,52,133,.391,33,48,.688,19,125,133,66,2,78,55,215,/wnba/players/m/moorelo01w.html,https://www.basketball-reference.com/wnba/players/m/moorelo01w.html,moorelo01w
Bernice Mosby,WAS,F,24,169,0,17,47,.362,0,1,.000,17,46,.370,12,14,.857,15,37,3,8,1,16,29,46,/wnba/players/m/mosbybe01w.html,https://www.basketball-reference.com/wnba/players/m/mosbybe01w.html,mosbybe01w
Shay Murphy,IND,G,24,186,0,34,89,.382,11,32,.344,23,57,.404,21,26,.808,23,42,10,6,2,9,30,100,/wnba/players/m/murphsh01w.html,https://www.basketball-reference.com/wnba/players/m/murphsh01w.html,murphsh01w
Chen Nan,CHI,C,26,320,5,46,95,.484,0,0,,46,95,.484,5,8,.625,23,55,6,8,9,29,38,97,/wnba/players/n/nanch01w.html,https://www.basketball-reference.com/wnba/players/n/nanch01w.html,nanch01w
Chelsea Newton,SAC,G,23,336,0,26,70,.371,4,12,.333,22,58,.379,12,18,.667,10,30,39,18,3,16,31,68,/wnba/players/n/newtoch01w.html,https://www.basketball-reference.com/wnba/players/n/newtoch01w.html,newtoch01w
Deanna Nolan,DET,G-F,33,1113,33,214,525,.408,40,123,.325,174,402,.433,91,116,.784,36,141,116,44,10,73,91,559,/wnba/players/n/nolande01w.html,https://www.basketball-reference.com/wnba/players/n/nolande01w.html,nolande01w
Nicole Ohlde,PHO,F-C,21,311,0,38,71,.535,0,0,,38,71,.535,33,46,.717,19,59,6,5,20,29,55,109,/wnba/players/o/ohldeni01w.html,https://www.basketball-reference.com/wnba/players/o/ohldeni01w.html,ohldeni01w
Courtney Paris,SAC,C,33,442,6,68,132,.515,0,1,.000,68,131,.519,24,33,.727,56,134,22,11,10,20,48,160,/wnba/players/p/parisco01w.html,https://www.basketball-reference.com/wnba/players/p/parisco01w.html,parisco01w
Candace Parker,LAS,F-C,25,815,24,131,270,.485,5,24,.208,126,246,.512,61,80,.763,60,244,64,15,53,55,53,328,/wnba/players/p/parkeca01w.html,https://www.basketball-reference.com/wnba/players/p/parkeca01w.html,parkeca01w
Ticha Penicheiro,SAC,G,30,724,28,45,139,.324,1,9,.111,44,130,.338,57,70,.814,12,81,155,30,4,64,45,148,/wnba/players/p/penicti01w.html,https://www.basketball-reference.com/wnba/players/p/penicti01w.html,penicti01w
Jia Perkins,CHI,G,34,931,34,158,379,.417,30,78,.385,128,301,.425,104,123,.846,28,116,100,73,6,55,78,450,/wnba/players/p/perkiji01w.html,https://www.basketball-reference.com/wnba/players/p/perkiji01w.html,perkiji01w
Erin Perperoglou,SAS,F,34,579,9,31,96,.323,7,22,.318,24,74,.324,23,34,.676,22,75,31,24,11,35,57,92,/wnba/players/p/perpeer01w.html,https://www.basketball-reference.com/wnba/players/p/perpeer01w.html,perpeer01w
Erin Phillips,CON,G,32,740,18,86,225,.382,34,116,.293,52,109,.477,52,64,.813,30,103,66,43,3,43,52,258,/wnba/players/p/philler01w.html,https://www.basketball-reference.com/wnba/players/p/philler01w.html,philler01w
Plenette Pierson,DET,F,1,5,0,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,1,1,0,2,0,/wnba/players/p/pierspl01w.html,https://www.basketball-reference.com/wnba/players/p/pierspl01w.html,pierspl01w
Cappie Pondexter,PHO,G,34,1075,34,236,513,.460,43,120,.358,193,393,.491,133,151,.881,32,144,171,31,12,86,99,648,/wnba/players/p/pondeca01w.html,https://www.basketball-reference.com/wnba/players/p/pondeca01w.html,pondeca01w
Nicole Powell,SAC,F,34,1035,34,198,476,.416,77,212,.363,121,264,.458,94,96,.979,51,200,77,49,8,84,62,567,/wnba/players/p/powelni01w.html,https://www.basketball-reference.com/wnba/players/p/powelni01w.html,powelni01w
LaToya Sanders,MIN,F-C,17,159,0,13,30,.433,0,0,,13,30,.433,11,15,.733,14,37,8,3,14,14,22,37,/wnba/players/p/pringla01w.html,https://www.basketball-reference.com/wnba/players/p/pringla01w.html,pringla01w
