player,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Natalie Achonwa,IND,F,18,364,11,57,115,.496,0,10,.000,57,105,.543,26,32,.813,26,99,31,9,11,33,46,140,/wnba/players/a/achonna01w.html,https://www.basketball-reference.com/wnba/players/a/achonna01w.html,achonna01w
Jaylyn Agnew,ATL,F,12,71,0,4,15,.267,3,13,.231,1,2,.500,4,5,.800,0,5,3,0,0,5,7,15,/wnba/players/a/agnewja01w.html,https://www.basketball-reference.com/wnba/players/a/agnewja01w.html,agnewja01w
Bella Alarie,DAL,C-F,22,309,3,24,66,.364,1,13,.077,23,53,.434,10,12,.833,23,63,11,14,18,11,35,59,/wnba/players/a/alaribe01w.html,https://www.basketball-reference.com/wnba/players/a/alaribe01w.html,alaribe01w
Kayla Alexander,MIN,C,16,89,0,16,30,.533,0,0,,16,30,.533,5,8,.625,9,15,3,2,3,6,14,37,/wnba/players/a/alexaka01w.html,https://www.basketball-reference.com/wnba/players/a/alexaka01w.html,alexaka01w
Julie Allemand,IND,G,22,716,22,61,134,.455,44,92,.478,17,42,.405,22,30,.733,8,100,128,25,9,57,57,188,/wnba/players/a/allemju01w.html,https://www.basketball-reference.com/wnba/players/a/allemju01w.html,allemju01w
Lindsay Allen,LVA,G,21,284,21,28,66,.424,6,17,.353,22,49,.449,8,10,.800,6,23,51,7,1,16,20,70,/wnba/players/a/allenli01w.html,https://www.basketball-reference.com/wnba/players/a/allenli01w.html,allenli01w
Kristine Anigwe,LAS,F-C,17,197,1,32,53,.604,0,0,,32,53,.604,14,26,.538,18,45,4,11,7,16,33,78,/wnba/players/a/anigwkr01w.html,https://www.basketball-reference.com/wnba/players/a/anigwkr01w.html,anigwkr01w
Ariel Atkins,WAS,G,22,682,22,110,251,.438,44,107,.411,66,144,.458,62,70,.886,18,64,53,40,4,42,58,326,/wnba/players/a/atkinar01w.html,https://www.basketball-reference.com/wnba/players/a/atkinar01w.html,atkinar01w
Seimone Augustus,LAS,G-F,21,332,0,54,110,.491,12,22,.545,42,88,.477,4,6,.667,3,37,25,12,2,8,20,124,/wnba/players/a/augusse01w.html,https://www.basketball-reference.com/wnba/players/a/augusse01w.html,augusse01w
Rachel Banham,MIN,G,20,339,1,48,104,.462,25,53,.472,23,51,.451,16,20,.800,2,25,47,9,2,20,40,137,/wnba/players/b/banhara01w.html,https://www.basketball-reference.com/wnba/players/b/banhara01w.html,banhara01w
Monique Billings,ATL,F,22,596,16,68,170,.400,0,0,,68,170,.400,51,67,.761,58,187,27,24,18,42,62,187,/wnba/players/b/billimo01w.html,https://www.basketball-reference.com/wnba/players/b/billimo01w.html,billimo01w
Sue Bird,SEA,G,11,257,11,41,83,.494,23,49,.469,18,34,.529,3,4,.750,1,19,57,7,2,18,9,108,/wnba/players/b/birdsu01w.html,https://www.basketball-reference.com/wnba/players/b/birdsu01w.html,birdsu01w
DeWanna Bonner,CON,G-F,22,732,22,148,351,.422,27,107,.252,121,244,.496,111,124,.895,34,172,65,37,12,52,47,434,/wnba/players/b/bonnede01w.html,https://www.basketball-reference.com/wnba/players/b/bonnede01w.html,bonnede01w
Brittany Brewer,ATL,F,5,33,0,2,3,.667,0,0,,2,3,.667,0,0,,1,5,0,3,4,2,4,4,/wnba/players/b/brewebr01w.html,https://www.basketball-reference.com/wnba/players/b/brewebr01w.html,brewebr01w
