player,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Kalana Greene,CON,G,33,781,33,70,166,.422,18,46,.391,52,120,.433,27,45,.600,26,125,49,30,12,29,55,185,/wnba/players/g/greenka01w.html,https://www.basketball-reference.com/wnba/players/g/greenka01w.html,greenka01w
Kelsey Griffin,CON,F,34,441,2,41,115,.357,4,24,.167,37,91,.407,38,52,.731,45,104,18,25,10,13,42,124,/wnba/players/g/griffke01w.html,https://www.basketball-reference.com/wnba/players/g/griffke01w.html,griffke01w
Becky Hammon,SAS,G,33,1050,33,176,400,.440,75,193,.389,101,207,.488,99,111,.892,5,96,192,49,7,119,51,526,/wnba/players/h/hammobe01w.html,https://www.basketball-reference.com/wnba/players/h/hammobe01w.html,hammobe01w
Lindsey Harding,ATL,G,34,1037,33,141,310,.455,10,33,.303,131,277,.473,66,90,.733,17,109,162,34,6,81,60,358,/wnba/players/h/hardili01w.html,https://www.basketball-reference.com/wnba/players/h/hardili01w.html,hardili01w
Amber Harris,MIN,F,27,278,0,33,83,.398,0,0,,33,83,.398,23,31,.742,24,60,11,3,11,13,33,89,/wnba/players/h/harriam01w.html,https://www.basketball-reference.com/wnba/players/h/harriam01w.html,harriam01w
Allison Hightower,CON,G,25,231,2,19,56,.339,4,18,.222,15,38,.395,9,12,.750,4,16,13,11,1,7,22,51,/wnba/players/h/hightal01w.html,https://www.basketball-reference.com/wnba/players/h/hightal01w.html,hightal01w
Doneeka Lewis,TUL,G,5,101,2,12,43,.279,7,26,.269,5,17,.294,0,0,,3,11,14,4,1,13,7,31,/wnba/players/h/hodgedo01w.html,https://www.basketball-reference.com/wnba/players/h/hodgedo01w.html,hodgedo01w
Roneeka Hodges,SAS,G,28,273,5,36,89,.404,32,80,.400,4,9,.444,5,5,1.000,3,35,14,5,2,4,10,109,/wnba/players/h/hodgero01w.html,https://www.basketball-reference.com/wnba/players/h/hodgero01w.html,hodgero01w
Ebony Hoffman,LAS,F,34,752,16,97,222,.437,24,56,.429,73,166,.440,38,45,.844,44,142,37,36,9,51,77,256,/wnba/players/h/hoffmeb01w.html,https://www.basketball-reference.com/wnba/players/h/hoffmeb01w.html,hoffmeb01w
Quanitra Hollingsworth,NYL,C,31,524,1,54,103,.524,0,0,,54,103,.524,36,53,.679,54,137,10,16,10,44,79,144,/wnba/players/h/holliqu01w.html,https://www.basketball-reference.com/wnba/players/h/holliqu01w.html,holliqu01w
Amber Holt,TUL,F,26,666,24,61,202,.302,15,70,.214,46,132,.348,38,42,.905,28,80,62,18,3,34,57,175,/wnba/players/h/holtam01w.html,https://www.basketball-reference.com/wnba/players/h/holtam01w.html,holtam01w
Alexis Hornbuckle,MIN,G,29,208,0,12,32,.375,5,17,.294,7,15,.467,2,4,.500,6,33,16,10,3,21,30,31,/wnba/players/h/hornbal01w.html,https://www.basketball-reference.com/wnba/players/h/hornbal01w.html,hornbal01w
Charde Houston,MIN,F,27,210,0,31,85,.365,6,23,.261,25,62,.403,9,12,.750,10,47,14,9,2,21,34,77,/wnba/players/h/houstch01w.html,https://www.basketball-reference.com/wnba/players/h/houstch01w.html,houstch01w
Ify Ibekwe,SEA,F,3,8,0,0,2,.000,0,0,,0,2,.000,0,0,,0,3,0,0,0,1,0,0,/wnba/players/i/ibekwif01w.html,https://www.basketball-reference.com/wnba/players/i/ibekwif01w.html,ibekwif01w
Sandora Irvin,ATL,F,30,248,1,20,59,.339,0,5,.000,20,54,.370,14,20,.700,32,76,14,6,15,16,48,54,/wnba/players/i/irvinsa01w.html,https://www.basketball-reference.com/wnba/players/i/irvinsa01w.html,irvinsa01w
Lauren Jackson,SEA,F-C,13,322,13,53,134,.396,14,45,.311,39,89,.438,38,43,.884,11,64,4,13,11,17,33,158,/wnba/players/j/jacksla01w.html,https://www.basketball-reference.com/wnba/players/j/jacksla01w.html,jacksla01w
Tiffany Jackson-Jones,TUL,F,34,1152,32,151,331,.456,0,1,.000,151,330,.458,121,156,.776,100,286,68,40,21,95,94,423,/wnba/players/j/jacksti02w.html,https://www.basketball-reference.com/wnba/players/j/jacksti02w.html,jacksti02w
Briann January,IND,G,10,286,10,25,70,.357,7,22,.318,18,48,.375,29,35,.829,5,14,50,15,0,33,33,86,/wnba/players/j/januabr01w.html,https://www.basketball-reference.com/wnba/players/j/januabr01w.html,januabr01w
Temeka Johnson,PHO,G,30,717,30,74,170,.435,25,65,.385,49,105,.467,19,22,.864,9,60,132,24,5,57,53,192,/wnba/players/j/johnste01w.html,https://www.basketball-reference.com/wnba/players/j/johnste01w.html,johnste01w
Asjha Jones,CON,F,34,971,34,198,446,.444,3,10,.300,195,436,.447,54,76,.711,64,217,64,21,16,64,102,453,/wnba/players/j/jonesas01w.html,https://www.basketball-reference.com/wnba/players/j/jonesas01w.html,jonesas01w
Marion Jones,TUL,G,14,91,0,4,21,.190,0,4,.000,4,17,.235,2,4,.500,4,6,3,7,2,5,11,10,/wnba/players/j/jonesma01w.html,https://www.basketball-reference.com/wnba/players/j/jonesma01w.html,jonesma01w
Ewelina Kobryn,SEA,C,18,123,0,11,30,.367,2,7,.286,9,23,.391,2,3,.667,5,22,6,5,6,8,16,26,/wnba/players/k/kobryew01w.html,https://www.basketball-reference.com/wnba/players/k/kobryew01w.html,kobryew01w
Cathrine Kraayeveld,CHI,F,33,681,15,66,167,.395,52,127,.409,14,40,.350,11,15,.733,24,86,41,21,8,38,40,195,/wnba/players/k/kraayca01w.html,https://www.basketball-reference.com/wnba/players/k/kraayca01w.html,kraayca01w
Jennifer Lacy,TUL,F,34,653,18,82,204,.402,28,80,.350,54,124,.435,21,30,.700,29,90,34,20,17,51,86,213,/wnba/players/l/lacyje01w.html,https://www.basketball-reference.com/wnba/players/l/lacyje01w.html,lacyje01w
Natasha Lacy,LAS,G,29,394,0,57,133,.429,4,12,.333,53,121,.438,27,50,.540,19,64,48,28,9,35,40,145,/wnba/players/l/lacyna01w.html,https://www.basketball-reference.com/wnba/players/l/lacyna01w.html,lacyna01w
Crystal Langhorne,WAS,F-C,31,1063,31,227,425,.534,1,8,.125,226,417,.542,108,152,.711,96,235,51,39,15,102,72,563,/wnba/players/l/langhcr01w.html,https://www.basketball-reference.com/wnba/players/l/langhcr01w.html,langhcr01w
Ivory Latta,TUL,G,24,684,24,110,266,.414,34,97,.351,76,169,.450,39,47,.830,10,48,77,29,2,69,57,293,/wnba/players/l/lattaiv01w.html,https://www.basketball-reference.com/wnba/players/l/lattaiv01w.html,lattaiv01w
Jantel Lavender,LAS,F,33,487,3,92,184,.500,0,0,,92,184,.500,33,45,.733,35,103,15,6,12,28,46,217,/wnba/players/l/lavenja01w.html,https://www.basketball-reference.com/wnba/players/l/lavenja01w.html,lavenja01w
Kara Lawson,CON,G,33,832,8,111,247,.449,55,128,.430,56,119,.471,65,73,.890,12,87,96,23,1,46,36,342,/wnba/players/l/lawsoka01w.html,https://www.basketball-reference.com/wnba/players/l/lawsoka01w.html,lawsoka01w
Shalee Lehning,ATL,G,18,218,0,13,27,.481,4,9,.444,9,18,.500,8,13,.615,4,24,41,8,2,27,23,38,/wnba/players/l/lehnish01w.html,https://www.basketball-reference.com/wnba/players/l/lehnish01w.html,lehnish01w
Betty Lennox,TUL,G,9,55,0,4,23,.174,4,17,.235,0,6,.000,5,6,.833,2,8,5,2,0,6,7,17,/wnba/players/l/lennobe01w.html,https://www.basketball-reference.com/wnba/players/l/lennobe01w.html,lennobe01w
Camille Smith,SEA,F,33,887,33,129,278,.464,5,22,.227,124,256,.484,55,83,.663,46,171,54,45,22,75,110,318,/wnba/players/l/littlca01w.html,https://www.basketball-reference.com/wnba/players/l/littlca01w.html,littlca01w
Sancho Lyttle,ATL,F,22,577,19,90,201,.448,2,7,.286,88,194,.454,39,55,.709,41,138,47,52,12,44,46,221,/wnba/players/l/lyttlsa01w.html,https://www.basketball-reference.com/wnba/players/l/lyttlsa01w.html,lyttlsa01w
Kelly Mazzante,ATL,G,6,34,0,1,12,.083,1,12,.083,0,0,,0,0,,0,2,0,1,0,1,2,3,/wnba/players/m/mazzake01w.html,https://www.basketball-reference.com/wnba/players/m/mazzake01w.html,mazzake01w
Angel McCoughtry,ATL,F-G,33,921,30,235,554,.424,19,72,.264,216,482,.448,223,287,.777,53,173,84,72,32,104,99,712,/wnba/players/m/mccouan01w.html,https://www.basketball-reference.com/wnba/players/m/mccouan01w.html,mccouan01w
Danielle McCray,CON,F,34,513,23,69,173,.399,34,87,.391,35,86,.407,27,35,.771,14,77,42,16,4,34,45,199,/wnba/players/m/mccrada01w.html,https://www.basketball-reference.com/wnba/players/m/mccrada01w.html,mccrada01w
Taj McWilliams-Franklin,MIN,F-C,34,966,33,116,261,.444,2,9,.222,114,252,.452,47,61,.770,74,205,81,35,24,53,81,281,/wnba/players/m/mcwilta01w.html,https://www.basketball-reference.com/wnba/players/m/mcwilta01w.html,mcwilta01w
Coco Miller,ATL,G,31,538,5,96,222,.432,15,45,.333,81,177,.458,20,37,.541,22,59,43,18,1,31,64,227,/wnba/players/m/milleco01w.html,https://www.basketball-reference.com/wnba/players/m/milleco01w.html,milleco01w
Kelly Miller,WAS,G,34,943,29,86,225,.382,49,111,.441,37,114,.325,30,38,.789,22,78,95,23,8,61,70,251,/wnba/players/m/milleke01w.html,https://www.basketball-reference.com/wnba/players/m/milleke01w.html,milleke01w
DeLisha Milton-Jones,LAS,F,34,891,34,154,333,.462,25,71,.352,129,262,.492,64,77,.831,55,158,67,32,12,83,99,397,/wnba/players/m/miltode01w.html,https://www.basketball-reference.com/wnba/players/m/miltode01w.html,miltode01w
Leilani Mitchell,NYL,G,34,864,30,69,184,.375,43,118,.364,26,66,.394,8,10,.800,17,73,100,44,3,43,77,189,/wnba/players/m/mitchle01w.html,https://www.basketball-reference.com/wnba/players/m/mitchle01w.html,mitchle01w
Jacinta Monroe,TUL,F,4,21,0,0,4,.000,0,0,,0,4,.000,0,0,,2,4,1,0,0,2,3,0,/wnba/players/m/monroja01w.html,https://www.basketball-reference.com/wnba/players/m/monroja01w.html,monroja01w
Alex Montgomery,NYL,G-F,30,271,0,28,85,.329,8,18,.444,20,67,.299,11,17,.647,15,54,21,10,7,19,33,75,/wnba/players/m/montgal01w.html,https://www.basketball-reference.com/wnba/players/m/montgal01w.html,montgal01w
Renee Montgomery,CON,G,34,991,34,154,385,.400,61,159,.384,93,226,.412,126,152,.829,12,73,167,49,3,89,46,495,/wnba/players/m/montgre01w.html,https://www.basketball-reference.com/wnba/players/m/montgre01w.html,montgre01w
Jessica Moore,CON,F-C,29,199,0,17,40,.425,0,0,,17,40,.425,14,18,.778,10,23,5,5,2,14,19,48,/wnba/players/m/mooreje01w.html,https://www.basketball-reference.com/wnba/players/m/mooreje01w.html,mooreje01w
Maya Moore,MIN,F,34,951,34,164,374,.439,58,157,.369,106,217,.488,63,80,.788,57,157,90,48,16,50,92,449,/wnba/players/m/moorema01w.html,https://www.basketball-reference.com/wnba/players/m/moorema01w.html,moorema01w
Shay Murphy,CHI,G,10,205,0,31,84,.369,10,25,.400,21,59,.356,26,28,.929,26,48,11,13,4,19,29,98,/wnba/players/m/murphsh01w.html,https://www.basketball-reference.com/wnba/players/m/murphsh01w.html,murphsh01w
Jenna O'Hea,LAS,F,31,507,5,49,113,.434,28,63,.444,21,50,.420,22,28,.786,15,47,40,12,5,26,46,148,/wnba/players/o/oheaje01w.html,https://www.basketball-reference.com/wnba/players/o/oheaje01w.html,oheaje01w
Abi Olajuwon,TUL,C,16,99,0,7,26,.269,0,0,,7,26,.269,2,2,1.000,3,12,2,0,2,5,9,16,/wnba/players/o/olajuab01w.html,https://www.basketball-reference.com/wnba/players/o/olajuab01w.html,olajuab01w
Courtney Paris,ATL,C,28,269,0,40,77,.519,0,1,.000,40,76,.526,16,31,.516,38,88,10,8,11,8,45,96,/wnba/players/p/parisco01w.html,https://www.basketball-reference.com/wnba/players/p/parisco01w.html,parisco01w
Candace Parker,LAS,F-C,17,555,16,116,227,.511,18,43,.419,98,184,.533,64,87,.736,21,146,47,21,27,33,34,314,/wnba/players/p/parkeca01w.html,https://www.basketball-reference.com/wnba/players/p/parkeca01w.html,parkeca01w
Kayla Pedersen,TUL,F,33,784,20,80,199,.402,22,68,.324,58,131,.443,43,54,.796,25,120,58,35,12,42,79,225,/wnba/players/p/pederka01w.html,https://www.basketball-reference.com/wnba/players/p/pederka01w.html,pederka01w
Ticha Penicheiro,LAS,G,34,807,23,72,148,.486,15,36,.417,57,112,.509,46,53,.868,7,94,162,28,3,71,48,205,/wnba/players/p/penicti01w.html,https://www.basketball-reference.com/wnba/players/p/penicti01w.html,penicti01w
Jia Perkins,SAS,G,34,852,8,154,368,.418,40,128,.313,114,240,.475,60,71,.845,22,118,47,44,9,35,48,408,/wnba/players/p/perkiji01w.html,https://www.basketball-reference.com/wnba/players/p/perkiji01w.html,perkiji01w
Erin Phillips,IND,G,31,689,22,91,197,.462,26,61,.426,65,136,.478,60,72,.833,16,88,74,30,0,45,52,268,/wnba/players/p/philler01w.html,https://www.basketball-reference.com/wnba/players/p/philler01w.html,philler01w
Porsha Phillips,SAS,F,31,258,1,23,59,.390,0,0,,23,59,.390,9,19,.474,18,58,9,5,12,9,32,55,/wnba/players/p/phillpo01w.html,https://www.basketball-reference.com/wnba/players/p/phillpo01w.html,phillpo01w
Plenette Pierson,NYL,F,33,945,33,173,362,.478,2,10,.200,171,352,.486,79,98,.806,62,172,45,38,30,62,89,427,/wnba/players/p/pierspl01w.html,https://www.basketball-reference.com/wnba/players/p/pierspl01w.html,pierspl01w
Jeanette Pohlen-Mavunga,IND,G,34,539,2,48,102,.471,29,62,.468,19,40,.475,13,15,.867,10,47,33,13,4,21,32,138,/wnba/players/p/pohleje01w.html,https://www.basketball-reference.com/wnba/players/p/pohleje01w.html,pohleje01w
Cappie Pondexter,NYL,G,34,1151,34,212,528,.402,58,168,.345,154,360,.428,109,134,.813,22,139,160,43,10,93,69,591,/wnba/players/p/pondeca01w.html,https://www.basketball-reference.com/wnba/players/p/pondeca01w.html,pondeca01w
Nicole Powell,NYL,F,33,935,33,118,288,.410,54,153,.353,64,135,.474,29,32,.906,32,140,76,45,10,65,74,319,/wnba/players/p/powelni01w.html,https://www.basketball-reference.com/wnba/players/p/powelni01w.html,powelni01w
Armintie Herrington,ATL,G,34,797,21,108,208,.519,0,2,.000,108,206,.524,73,120,.608,51,101,96,52,2,49,61,289,/wnba/players/p/pricear01w.html,https://www.basketball-reference.com/wnba/players/p/pricear01w.html,pricear01w
Epiphanny Prince,CHI,G,34,1001,27,162,432,.375,50,134,.373,112,298,.376,90,112,.804,23,71,102,79,13,57,76,464,/wnba/players/p/princep01w.html,https://www.basketball-reference.com/wnba/players/p/princep01w.html,princep01w
LaToya Sanders,LAS,F-C,20,222,0,26,55,.473,1,1,1.000,25,54,.463,24,27,.889,18,47,5,5,13,12,27,77,/wnba/players/p/pringla01w.html,https://www.basketball-reference.com/wnba/players/p/pringla01w.html,pringla01w
Allie Quigley,SEA,G,7,14,0,1,5,.200,0,1,.000,1,4,.250,2,2,1.000,1,4,1,1,1,1,1,4,/wnba/players/q/quiglal01w.html,https://www.basketball-reference.com/wnba/players/q/quiglal01w.html,quiglal01w
Noelle Quinn,LAS,G,33,681,23,64,164,.390,23,58,.397,41,106,.387,18,22,.818,11,59,65,21,2,24,26,169,/wnba/players/q/quinnno01w.html,https://www.basketball-reference.com/wnba/players/q/quinnno01w.html,quinnno01w
Chastity Reed,TUL,F,11,145,1,17,46,.370,0,1,.000,17,45,.378,4,6,.667,2,21,8,3,1,12,26,38,/wnba/players/r/reedch01w.html,https://www.basketball-reference.com/wnba/players/r/reedch01w.html,reedch01w
Andrea Riley,TUL,G,33,626,10,64,204,.314,24,112,.214,40,92,.435,47,55,.855,5,38,58,32,3,67,77,199,/wnba/players/r/rileyan01w.html,https://www.basketball-reference.com/wnba/players/r/rileyan01w.html,rileyan01w
Ruth Riley,SAS,C,34,645,34,81,167,.485,8,14,.571,73,153,.477,20,26,.769,27,130,42,12,30,29,88,190,/wnba/players/r/rileyru01w.html,https://www.basketball-reference.com/wnba/players/r/rileyru01w.html,rileyru01w
Ashley Robinson,SEA,C,34,583,13,59,122,.484,0,1,.000,59,121,.488,11,22,.500,41,132,24,22,33,44,91,129,/wnba/players/r/robinas01w.html,https://www.basketball-reference.com/wnba/players/r/robinas01w.html,robinas01w
Danielle Robinson,SAS,G,34,786,9,98,213,.460,0,1,.000,98,212,.462,84,93,.903,24,79,132,28,4,60,76,280,/wnba/players/r/robinda01w.html,https://www.basketball-reference.com/wnba/players/r/robinda01w.html,robinda01w
Nakia Sanford,PHO,C-F,33,476,16,46,95,.484,0,0,,46,95,.484,45,60,.750,50,137,12,7,7,29,73,137,/wnba/players/s/sanfona01w.html,https://www.basketball-reference.com/wnba/players/s/sanfona01w.html,sanfona01w
Olayinka Sanni,PHO,F-C,14,73,0,10,15,.667,0,0,,10,15,.667,2,6,.333,4,10,0,3,1,13,23,22,/wnba/players/s/sanniol01w.html,https://www.basketball-reference.com/wnba/players/s/sanniol01w.html,sanniol01w
Katie Smith,SEA,G,34,853,3,88,223,.395,49,124,.395,39,99,.394,30,35,.857,17,79,68,24,5,45,66,255,/wnba/players/s/smithka01w.html,https://www.basketball-reference.com/wnba/players/s/smithka01w.html,smithka01w
Tangela Smith,IND,C,33,711,32,88,237,.371,32,94,.340,56,143,.392,30,34,.882,27,102,49,22,16,42,80,238,/wnba/players/s/smithta01w.html,https://www.basketball-reference.com/wnba/players/s/smithta01w.html,smithta01w
Belinda Snell,SEA,G,21,134,0,11,28,.393,8,21,.381,3,7,.429,11,13,.846,3,15,7,3,2,9,18,41,/wnba/players/s/snellbe01w.html,https://www.basketball-reference.com/wnba/players/s/snellbe01w.html,snellbe01w
Michelle Snow,CHI,C,34,821,30,82,180,.456,0,2,.000,82,178,.461,38,50,.760,39,213,64,16,44,70,84,202,/wnba/players/s/snowmi01w.html,https://www.basketball-reference.com/wnba/players/s/snowmi01w.html,snowmi01w
Tammy Sutton-Brown,IND,C,34,645,26,68,139,.489,0,3,.000,68,136,.500,52,70,.743,41,106,19,36,41,33,65,188,/wnba/players/s/suttota01w.html,https://www.basketball-reference.com/wnba/players/s/suttota01w.html,suttota01w
Ketia Swanier,PHO,G,29,429,4,27,79,.342,12,42,.286,15,37,.405,11,16,.688,6,55,66,23,1,50,50,77,/wnba/players/s/swanike01w.html,https://www.basketball-reference.com/wnba/players/s/swanike01w.html,swanike01w
