player,wnba_age,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Maya Moore,26,MIN,F,10,361,10,83,198,.419,22,63,.349,61,135,.452,46,53,.868,30,73,26,23,11,28,34,234,/wnba/players/m/moorema01w.html,https://www.basketball-reference.com/wnba/players/m/moorema01w.html,moorema01w
Armintie Herrington,30,WAS,G,2,19,0,1,3,.333,0,0,,1,3,.333,2,6,.333,1,3,0,0,1,1,3,4,/wnba/players/p/pricear01w.html,https://www.basketball-reference.com/wnba/players/p/pricear01w.html,pricear01w
Cappie Pondexter,32,CHI,G,3,67,1,8,26,.308,0,2,.000,8,24,.333,2,2,1.000,1,3,4,2,0,2,3,18,/wnba/players/p/pondeca01w.html,https://www.basketball-reference.com/wnba/players/p/pondeca01w.html,pondeca01w
Jeanette Pohlen-Mavunga,26,IND,G,6,27,0,0,4,.000,0,4,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,/wnba/players/p/pohleje01w.html,https://www.basketball-reference.com/wnba/players/p/pohleje01w.html,pohleje01w
Theresa Plaisance,23,TUL,F,2,7,0,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,1,0,0,2,0,0,/wnba/players/p/plaisth01w.html,https://www.basketball-reference.com/wnba/players/p/plaisth01w.html,plaisth01w
Plenette Pierson,33,TUL,F,2,54,2,10,28,.357,1,3,.333,9,25,.360,0,0,,4,11,1,2,1,1,8,21,/wnba/players/p/pierspl01w.html,https://www.basketball-reference.com/wnba/players/p/pierspl01w.html,pierspl01w
Devereaux Peters,25,MIN,F,10,139,0,17,32,.531,0,0,,17,32,.531,6,6,1.000,12,22,9,5,8,7,23,40,/wnba/players/p/peterde01w.html,https://www.basketball-reference.com/wnba/players/p/peterde01w.html,peterde01w
Cheyenne Parker-Tyus,22,CHI,F,2,14,0,2,3,.667,0,0,,2,3,.667,0,0,,2,3,0,0,0,0,2,4,/wnba/players/p/parkech01w.html,https://www.basketball-reference.com/wnba/players/p/parkech01w.html,parkech01w
Candace Parker,29,LAS,F-C,3,115,3,23,55,.418,7,18,.389,16,37,.432,16,19,.842,6,32,14,7,4,11,6,69,/wnba/players/p/parkeca01w.html,https://www.basketball-reference.com/wnba/players/p/parkeca01w.html,parkeca01w
Courtney Paris,27,TUL,C,2,42,2,5,11,.455,0,0,,5,11,.455,1,4,.250,7,15,2,2,0,3,8,11,/wnba/players/p/parisco01w.html,https://www.basketball-reference.com/wnba/players/p/parisco01w.html,parisco01w
Nneka Ogwumike,24,LAS,F,3,92,3,15,25,.600,0,0,,15,25,.600,5,6,.833,6,13,6,3,1,7,11,35,/wnba/players/o/ogwumnn01w.html,https://www.basketball-reference.com/wnba/players/o/ogwumnn01w.html,ogwumnn01w
