player,wnba_age,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id,EntityId,pbp_name,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Period2Fouls2Minutes,Period3Fouls3Minutes,Period4Fouls4Minutes,OnOffRtg,OnDefRtg,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimOffReboundedPct,ShortMidRangeOffReboundedPct,LongMidRangeOffReboundedPct,ThreePtOffReboundedPct,PenaltyOffPossPct,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Transition Take Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Loose Ball Fouls,Defensive 3 Seconds Violations,Period2Fouls3Minutes,Period3Fouls4Minutes,Period4Fouls5Minutes,PeriodOTFouls5Minutes,ThreePtShootingFoulsDrawnPct,Charge Fouls,Transition Take Fouls Drawn,PeriodOTFouls4Minutes,LongMidRangePctBlocked,PenaltyCorner3FGM,FTOffRebounds,Clear Path Fouls,Corner3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,3SecondViolations,Period1Fouls2Minutes,year,ortg,drtg,NetRtg,rortg,rdrtg,nba_id,Pos,Position_Number
Emma Meesseman,32,NYL,F,3,40,0,5,18,0.278,0,1,0.0,5,17,0.294,3,6,0.5,5,16,6,0,0,5,2,13,/wnba/players/m/meessem01w.html,https://www.basketball-reference.com/wnba/players/m/meessem01w.html,meessem01w,203416,Emma Meesseman,1611661313,Emma Meesseman,Emma Meesseman,203416,NYL,2429.0,3,40.0,-30.0,80,79,25.0,18.0,8.0,159,2.0,6.0,1.0,2.0,1.0,4.0,1.0,7.0,2.0,4.0,,,,,,1.0,,,5.0,17.0,,1.0,3.0,13.0,91,1.0,3.0,,,2.0,4.0,2.0,7.0,,,2.0,6.0,10.0,,,,1.0,,,5.0,1.0,6.0,1.0,,4.0,1.0,,13.0,1.0,4.0,5.0,6.0,,11.0,5.0,16.0,2.0,,,,3.0,,3.0,2.0,,,2.0,5.0,,1.0,,2.0,,4.0,,,,6.0,,,1.0,2.0,,,,,,,,,,9.0,6.0,25.0,,2.0,,,,76.25,115.18987341772151,1.0,1.0,,,,,,0.2941176470588235,0.3333333333333333,0.2857142857142857,0.2777777777777778,0.3333333333333333,0.2857142857142857,0.3095238095238095,0.5,0.3333333333333333,0.0555555555555555,,,,28.57142857142857,0.6,,0.24,0.1739130434782608,0.2777777777777778,0.0526315789473684,0.2558139534883721,0.119047619047619,0.375,0.0833333333333333,,0.1111111111111111,,0.3333333333333333,0.0769230769230769,0.6666666666666666,0.2666666666666666,0.3333333333333333,0.1666666666666666,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3888888888888889,0.1428571428571428,0.1428571428571428,1.0,0.2222222222222222,0.5,0.5,1.0,,,,,0.0555555555555555,,,,0.6666666666666666,0.5,,,,0.5714285714285714,0.25,,,0.3888888888888889,,0.4659444444444445,0.50085,0.4915714285714285,0.0526315789473684,0.0555555555555555,0.3076923076923077,0.4615384615384615,8.370588235294118,24.6,0.5,0.1666666666666666,,,0.3125,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,2025,76.25,115.18987341772151,-38.939873417721515,-26.79461942257217,12.199317279211556,203416,F,3.0
Jessica Shepard,28,MIN,F,6,106,1,12,27,0.444,0,2,0.0,12,25,0.48,7,8,0.875,8,30,11,4,0,6,4,31,/wnba/players/s/shepaje01w.html,https://www.basketball-reference.com/wnba/players/s/shepaje01w.html,shepaje01w,1629491,Jessica Shepard,1611661324,Jessica Shepard,Jessica Shepard,1629491,MIN,5750.0,6,96.0,29.0,210,207,21.0,42.0,24.0,417,9.0,15.0,2.0,3.0,1.0,1.0,2.0,7.0,1.0,3.0,,,,,,2.0,,1.0,12.0,25.0,,2.0,7.0,31.0,193,3.0,7.0,,,,6.0,1.0,2.0,,1.0,1.0,3.0,10.0,14.0,,4.0,2.0,,3.0,6.0,5.0,11.0,5.0,,4.0,2.0,,27.0,3.0,5.0,10.0,12.0,,22.0,8.0,30.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,2.0,,1.0,,6.0,1.0,1.0,1.0,4.0,,7.0,,1.0,,8.0,,,3.0,1.0,,,,,,,,,,25.0,3.0,21.0,,1.0,,,,105.71428571428572,93.23671497584542,0.4166666666666667,0.5,,,,,,0.48,0.4285714285714285,0.5,0.4444444444444444,0.4285714285714285,0.3333333333333333,0.5,0.4285714285714285,0.375,0.074074074074074,0.12,0.1333333333333333,0.1428571428571428,15.61181434599156,0.6666666666666666,,0.2181818181818181,0.078125,0.2222222222222222,0.0833333333333333,0.22,0.08,0.2352941176470588,0.037037037037037,,0.064516129032258,0.2,0.1363636363636363,0.2777777777777778,0.2666666666666666,0.2580645161290322,0.1428571428571428,0.1,,0.5555555555555556,0.6,0.6923076923076923,0.3333333333333333,0.2592592592592592,0.2857142857142857,0.3333333333333333,0.5,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,,,,,0.074074074074074,,,,0.4285714285714285,0.6666666666666666,,,,0.3333333333333333,1.0,0.3333333333333333,,0.6296296296296297,,0.5107277777777778,0.49378,0.3863833333333333,0.1,0.1071428571428571,0.1935483870967742,0.0967741935483871,5.864,28.55,0.3333333333333333,0.2,,,0.1,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,2025,105.71428571428572,93.23671497584542,12.477570738440306,2.669666291713554,-9.753841162664543,1629491,F,3.0
Kate Martin,25,GSV,G,2,32,0,4,10,0.4,3,8,0.375,1,2,0.5,5,7,0.714,1,3,2,0,1,1,0,16,/wnba/players/m/martika01w.html,https://www.basketball-reference.com/wnba/players/m/martika01w.html,martika01w,1642324,Kate Martin,1611661331,Kate Martin,Kate Martin,1642324,GSV,708.0,2,12.0,-15.0,63,64,18.0,36.0,5.0,127,,,,,,,1.0,2.0,,,1.0,3.0,,,2.0,5.0,2.0,3.0,1.0,2.0,3.0,8.0,5.0,16.0,81,,,,,,,1.0,1.0,3.0,4.0,5.0,16.0,2.0,,9.0,,5.0,2.0,,1.0,1.0,2.0,,1.0,,1.0,,5.0,1.0,,1.0,,1.0,2.0,1.0,3.0,,,,,,,,1.0,,,,1.0,,,,,,4.0,,1.0,,7.0,,,2.0,,1.0,,,1.0,,,,1.0,1.0,16.0,16.0,18.0,,,,,,104.76190476190476,126.5625,1.0,1.0,1.0,0.375,,0.75,0.375,0.5,,1.0,0.55,,1.1,0.6153846153846154,,1.0,0.8,,,,20.28985507246377,,0.3333333333333333,,,0.1,0.0625,0.0384615384615384,0.037037037037037,,,,0.0833333333333333,,,,,0.125,,,1.0,,,,,0.2,0.5,0.5,1.0,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.5,0.4,0.5,1.0,,,,,,,,0.6,0.6666666666666666,0.8,0.4,0.4396449999999999,,0.45382,0.2307692307692307,0.5,,1.0,7.1,24.1125,,,,0.25,0.2857142857142857,1.0,,,,,1.0,,1.0,0.125,0.2,,,,,0.2,,,,,,,0.1111111111111111,,,,,1.0,,,,,1.0,1.0,,,2025,104.76190476190477,126.5625,-21.800595238095227,1.717285339332605,23.57194386149004,1642324,G,1.0
Dominique Malonga,19,SEA,C,3,68,0,9,23,0.391,2,2,1.0,7,21,0.333,6,7,0.857,8,26,4,2,5,3,10,26,/wnba/players/m/malondo01w.html,https://www.basketball-reference.com/wnba/players/m/malondo01w.html,malondo01w,1642798,Dominique Malonga,1611661328,Dominique Malonga,Dominique Malonga,1642798,SEA,4106.0,3,68.0,3.0,134,132,48.0,54.0,17.0,266,3.0,6.0,,,2.0,3.0,3.0,13.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,7.0,21.0,2.0,2.0,6.0,26.0,144,1.0,5.0,,,,2.0,3.0,8.0,2.0,2.0,3.0,15.0,12.0,2.0,6.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,,1.0,1.0,2.0,,9.0,3.0,5.0,2.0,14.0,2.0,18.0,8.0,26.0,,2.0,,2.0,3.0,,1.0,,,2.0,,3.0,,,6.0,10.0,,6.0,,,,7.0,1.0,,4.0,,5.0,,,,,,5.0,5.0,5.0,24.0,15.0,48.0,2.0,,3.0,,8.0,109.70149253731344,109.09090909090908,0.8571428571428571,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.2,0.375,0.4347826086956521,0.2,0.6,0.5,0.2,0.6818181818181818,0.0869565217391304,0.0952380952380952,0.1666666666666666,0.0769230769230769,18.83116883116883,1.0,0.2857142857142857,0.3888888888888889,0.1041666666666666,0.1111111111111111,0.1875,0.2962962962962963,0.125,0.1666666666666666,0.088235294117647,0.125,0.2307692307692307,,0.4,0.3809523809523809,0.4,0.1,0.125,,1.0,0.2608695652173913,0.5,0.6,1.0,0.5652173913043478,0.2307692307692307,0.25,0.6666666666666666,0.0869565217391304,0.5,0.5,1.0,0.0434782608695652,1.0,1.0,1.0,0.0434782608695652,1.0,1.0,1.0,,,,,,0.3,0.6666666666666666,0.1,1.0,0.3478260869565217,1.0,0.4604630434782609,0.4115,0.476335,0.1538461538461538,0.1666666666666666,0.0769230769230769,0.5769230769230769,6.652380952380952,24.7,0.3333333333333333,,,,0.3582089552238806,1.0,,,,,,,,,,,,,,0.1,,,,4.0,,,,,,,,1.0,,,,,1.0,,,,2025,109.70149253731343,109.09090909090908,0.6105834464043483,6.656873114741259,6.1003529523991205,1642798,C,5.0
Ezi Magbegor,25,SEA,F-C,3,74,3,7,12,0.583,0,2,0.0,7,10,0.7,1,4,0.25,4,13,7,3,3,2,11,15,/wnba/players/m/magbeez01w.html,https://www.basketball-reference.com/wnba/players/m/magbeez01w.html,magbeez01w,1629496,Ezi Magbegor,1611661328,Ezi Magbegor,Ezi Magbegor,1629496,SEA,4434.0,3,74.0,-27.0,142,145,23.0,24.0,15.0,287,1.0,2.0,1.0,1.0,1.0,1.0,6.0,8.0,,,,,,,,2.0,,1.0,7.0,10.0,,2.0,1.0,15.0,164,1.0,2.0,,1.0,,2.0,2.0,2.0,,1.0,,4.0,10.0,4.0,,2.0,1.0,,,5.0,2.0,7.0,2.0,,1.0,3.0,1.0,16.0,,4.0,,7.0,2.0,9.0,4.0,13.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,,7.0,11.0,,3.0,,,,4.0,2.0,,3.0,,3.0,,,1.0,,,2.0,3.0,2.0,13.0,4.0,23.0,,,1.0,2.0,7.0,96.47887323943662,113.10344827586208,0.7142857142857143,0.8333333333333334,,,,,,0.7,0.5,1.0,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.5769230769230769,0.3333333333333333,0.6666666666666666,0.1666666666666666,,,,9.25925925925926,0.5,0.5,0.1944444444444444,0.0816326530612244,,,0.1272727272727272,0.0579710144927536,0.1428571428571428,0.0714285714285714,,,,0.375,0.1052631578947368,0.2222222222222222,,,,0.6666666666666666,0.1666666666666666,0.5,0.5,,0.6666666666666666,0.75,0.75,0.8333333333333334,,,,,,,,,0.1666666666666666,,,,0.3333333333333333,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,,0.4234363636363636,0.63125,0.46255,0.2307692307692307,0.2727272727272727,0.1333333333333333,0.2666666666666666,5.8100000000000005,35.95,,1.0,,,0.1619718309859155,,,1.0,,1.0,,,,,,,0.3333333333333333,,,,,,,2.0,,,,,,,,,,,,,,,,,2025,96.47887323943662,113.10344827586208,-16.624575036425455,-6.565746183135545,10.11289213735212,1629496,F-C,4.0
Natasha Mack,27,PHO,F-C,11,154,11,15,27,0.556,0,1,0.0,15,26,0.577,2,2,1.0,15,43,8,4,8,4,10,32,/wnba/players/m/mackna01w.html,https://www.basketball-reference.com/wnba/players/m/mackna01w.html,mackna01w,1630442,Natasha Mack,1611661317,Natasha Mack,Natasha Mack,1630442,PHX,9210.0,11,154.0,-33.0,302,308,19.0,36.0,25.0,610,7.0,13.0,2.0,6.0,,,7.0,11.0,1.0,2.0,,1.0,,1.0,,,,,15.0,26.0,,1.0,2.0,32.0,314,2.0,6.0,,1.0,,4.0,,1.0,,,2.0,2.0,26.0,4.0,,4.0,,,1.0,,8.0,8.0,8.0,,,,,24.0,3.0,12.0,12.0,14.0,2.0,28.0,15.0,43.0,1.0,4.0,3.0,1.0,3.0,,,1.0,,3.0,1.0,4.0,,,5.0,10.0,,5.0,,2.0,,2.0,,,,1.0,8.0,,,3.0,,1.0,4.0,8.0,6.0,28.0,2.0,18.0,1.0,1.0,6.0,,,93.04635761589404,101.94805194805194,0.8666666666666667,1.0,,,,,,0.5769230769230769,0.3333333333333333,,0.5555555555555556,0.2857142857142857,,0.5714285714285714,0.2857142857142857,0.5,0.037037037037037,0.0384615384615384,0.0769230769230769,,9.552238805970148,0.75,0.5,0.1891891891891892,0.1290322580645161,0.1428571428571428,0.0508474576271186,0.1645569620253164,0.0986842105263157,0.1428571428571428,0.1521739130434782,0.0526315789473684,0.0588235294117647,,0.1111111111111111,0.2105263157894736,0.2222222222222222,0.1666666666666666,0.0555555555555555,0.0909090909090909,0.75,0.4814814814814814,0.5384615384615384,0.5833333333333334,0.7142857142857143,0.4074074074074074,0.6363636363636364,0.6363636363636364,1.0,0.074074074074074,0.5,0.5,1.0,0.037037037037037,,,,,,,,0.8571428571428571,0.3333333333333333,0.1428571428571428,,,,,,,0.5185185185185185,,0.5248055555555555,0.6805399999999999,0.3842,,,0.125,0.0625,5.253846153846154,23.4,0.1666666666666666,,,1.0,0.0629139072847682,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,2025,93.04635761589404,101.94805194805194,-8.901694332157902,-9.99826180667813,-1.0425041904580183,1630442,F-C,4.0
Jewell Loyd,31,LVA,G,12,351,0,37,89,0.416,26,63,0.413,11,26,0.423,13,15,0.867,20,47,10,12,7,12,33,113,/wnba/players/l/loydje01w.html,https://www.basketball-reference.com/wnba/players/l/loydje01w.html,loydje01w,204319,Jewell Loyd,1611661319,Jewell Loyd,Jewell Loyd,204319,LVA,21031.0,12,351.0,111.0,688,676,189.0,173.0,78.0,1364,4.0,11.0,1.0,4.0,,1.0,3.0,7.0,4.0,8.0,10.0,27.0,,2.0,16.0,36.0,3.0,7.0,11.0,26.0,26.0,63.0,13.0,113.0,679,1.0,6.0,2.0,4.0,2.0,10.0,1.0,4.0,4.0,15.0,7.0,21.0,14.0,8.0,75.0,2.0,36.0,16.0,2.0,6.0,4.0,10.0,4.0,,,5.0,1.0,24.0,7.0,12.0,9.0,17.0,1.0,27.0,20.0,47.0,1.0,12.0,5.0,7.0,7.0,1.0,5.0,5.0,,2.0,,12.0,1.0,1.0,13.0,33.0,3.0,22.0,1.0,2.0,4.0,15.0,,1.0,3.0,4.0,6.0,1.0,1.0,2.0,,1.0,3.0,7.0,3.0,103.0,21.0,189.0,,4.0,7.0,7.0,13.0,114.82558139534883,100.44378698224853,0.6363636363636364,0.7,0.9615384615384616,0.4126984126984127,0.5,0.2666666666666666,0.4126984126984127,0.4230769230769231,0.1666666666666666,0.25,0.5617977528089888,0.4,0.3684210526315789,0.5833333333333334,0.4545454545454545,0.4565217391304347,0.7078651685393258,0.0769230769230769,0.0909090909090909,0.1428571428571428,13.935483870967742,0.5833333333333334,0.0666666666666666,0.0821256038647343,0.0621761658031088,0.0756302521008403,0.0625,0.0797546012269938,0.0622950819672131,0.0333333333333333,0.0535714285714285,0.0980392156862745,0.0705882352941176,0.037037037037037,0.2,0.0538461538461538,0.0714285714285714,0.0659340659340659,0.1071428571428571,0.0208333333333333,0.4285714285714285,0.1235955056179775,0.3636363636363636,0.4,0.75,0.0786516853932584,0.4285714285714285,0.5,1.0,0.0898876404494382,0.5,0.5,0.25,0.3033707865168539,0.3703703703703703,0.3846153846153846,1.0,0.4044943820224719,0.4444444444444444,0.4444444444444444,0.9375,0.4,0.25,0.2,,,0.0526315789473684,,0.3684210526315789,0.4285714285714285,0.8314606741573034,0.4444444444444444,0.5116679775280899,0.5599583333333333,0.4662368421052631,0.0326086956521739,0.1034482758620689,0.0884955752212389,0.1858407079646017,8.21923076923077,24.534920634920635,,0.5,0.5,0.2432432432432432,0.2747093023255814,8.0,2.0,2.0,3.0,,1.0,,,0.0158730158730158,,,0.2,1.0,1.0,0.4210526315789473,1.0,,,4.0,,,,1.0,,,,1.0,1.0,1.0,0.037037037037037,0.0416666666666666,0.125,,,,2025,114.82558139534885,100.44378698224851,14.381794413100337,11.78096197277668,-2.5467691562614476,204319,G,1.0
Carla Leite,21,GSV,G,2,16,0,0,4,0.0,0,1,0.0,0,3,0.0,4,4,1.0,0,2,1,0,0,3,1,4,/wnba/players/l/leiteca01w.html,https://www.basketball-reference.com/wnba/players/l/leiteca01w.html,leiteca01w,1642304,Carla Leite,1611661331,Carla Leite,Carla Leite,1642304,GSV,945.0,2,16.0,-14.0,28,28,9.0,13.0,6.0,56,,,,,,,,2.0,,1.0,,,,,,1.0,,,,3.0,,1.0,4.0,4.0,30,,2.0,,,,,,1.0,,,2.0,2.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,1.0,1.0,,2.0,,2.0,,,,,2.0,,1.0,1.0,,1.0,1.0,3.0,2.0,,1.0,1.0,,3.0,,,,4.0,,,1.0,1.0,,,,,,,,,,4.0,2.0,9.0,,1.0,,,,57.14285714285714,107.14285714285714,,,,,,,,,,,,,,0.3333333333333333,,0.5,0.25,,,,27.27272727272727,0.6666666666666666,,0.1428571428571428,,0.1,,0.1176470588235294,,,,,,,,,0.5,0.125,,,,,,,,0.5,,,,0.25,,,,,,,,0.25,,,,,,,,,,,,,0.25,,0.359975,0.3523,0.2599,0.2,0.25,,0.5,9.6,25.3,,,,,0.3214285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,57.14285714285714,107.14285714285714,-50.0,-45.90176227971503,4.15230100434718,1642304,G,1.0
Monique Akoa Makani,24,PHO,G,11,268,11,26,73,0.356,10,30,0.333,16,43,0.372,14,15,0.933,9,27,33,6,0,16,26,76,/wnba/players/a/akoamo01w.html,https://www.basketball-reference.com/wnba/players/a/akoamo01w.html,akoamo01w,1642777,Monique Akoa Makani,1611661317,Monique Akoa Makani,Monique Akoa Makani,1642777,PHX,16105.0,11,268.0,-20.0,524,527,59.0,79.0,48.0,1051,9.0,16.0,,1.0,,1.0,4.0,12.0,3.0,15.0,2.0,3.0,,,8.0,27.0,1.0,3.0,16.0,43.0,10.0,30.0,14.0,76.0,552,,3.0,,4.0,,,,2.0,1.0,3.0,,3.0,16.0,16.0,30.0,,27.0,8.0,3.0,25.0,8.0,33.0,6.0,2.0,15.0,8.0,2.0,74.0,5.0,3.0,13.0,5.0,,18.0,9.0,27.0,1.0,6.0,4.0,2.0,10.0,3.0,7.0,6.0,2.0,3.0,1.0,16.0,2.0,6.0,10.0,26.0,,13.0,,1.0,4.0,15.0,1.0,,5.0,,,,,,,,,,,76.0,3.0,59.0,2.0,,5.0,10.0,5.0,101.5267175572519,104.7438330170778,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3720930232558139,,,0.4246575342465753,,0.3,0.4810126582278481,,0.3,0.410958904109589,0.0697674418604651,0.0625,0.1666666666666666,16.295025728987994,0.625,,0.0396825396825396,0.0186335403726708,0.104,0.0531914893617021,0.0717131474103585,0.0313725490196078,,0.0389610389610389,,0.0641025641025641,,0.1,0.0158730158730158,0.0303030303030303,0.0729166666666666,0.2068965517241379,0.024390243902439,,0.2191780821917808,0.5625,0.6,0.5555555555555556,0.1643835616438356,0.3333333333333333,0.4,0.25,0.2054794520547945,0.2,0.2,0.6666666666666666,0.0410958904109589,0.6666666666666666,0.6666666666666666,1.0,0.3698630136986301,0.2962962962962963,0.3333333333333333,1.0,0.1428571428571428,,,,,0.2,,0.6,0.3333333333333333,0.6301369863013698,0.2962962962962963,0.5276349315068494,0.61688,0.53647,0.0886075949367088,0.1063829787234042,,0.0394736842105263,8.720930232558139,24.5,0.1428571428571428,0.375,0.1666666666666666,0.1,0.1125954198473282,,,4.0,,,3.0,,2.0,0.1,0.1111111111111111,,0.5714285714285714,,,,1.0,,,,1.0,,0.0625,,,3.0,,,1.0,,,0.125,,,,,2025,101.52671755725191,104.74383301707779,-3.2171154598258767,-1.5179018653202547,1.7532768785678314,1642777,G,1.0
Anastasiia Kosu,20,MIN,F,3,7,0,3,3,1.0,0,0,,3,3,1.0,0,0,,0,1,1,0,0,0,4,6,/wnba/players/k/kosuan01w.html,https://www.basketball-reference.com/wnba/players/k/kosuan01w.html,kosuan01w,1642797,Anastasiia Olairi Kosu,1611661324,Anastasiia Olairi Kosu,Anastasiia Olairi Kosu,1642797,MIN,443.0,3,7.0,-9.0,12,16,6.0,7.0,2.0,28,3.0,3.0,,,3.0,3.0,,,,,,,,,,,,,3.0,3.0,,,,6.0,17,,,,,,,3.0,3.0,,,,6.0,6.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,3.0,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,6.0,6.0,6.0,1.0,,,,,66.66666666666667,106.25,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,20.0,,,0.5,,,,0.25,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.3702,,0.3702,,,,1.0,2.6666666666666665,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,66.66666666666666,106.25,-39.58333333333334,-36.37795275590551,3.259443861490041,1642797,F,3.0
