EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Period1Fouls2Minutes,Period2Fouls2Minutes,Period2Fouls3Minutes,Period3Fouls3Minutes,Period3Fouls4Minutes,Period4Fouls4Minutes,Period4Fouls5Minutes,OnOffRtg,OnDefRtg,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimOffReboundedPct,ShortMidRangeOffReboundedPct,LongMidRangeOffReboundedPct,ThreePtOffReboundedPct,PenaltyOffPossPct,FTDefRebounds,3SecondViolations,DefFTReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,BlockingFoulsDrawn,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Clear Path Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,year
201881,1611661330,Angel McCoughtry,Angel McCoughtry,201881,ATL,14782.0,8,246,-22.0,466,464,93.0,116,78.0,930,19.0,35.0,4.0,8.0,1.0,4.0,9.0,47.0,12.0,39.0,3.0,2.0,1.0,8.0,29.0,2.0,1.0,8.0,40.0,121.0,8.0,32.0,39.0,143.0,443.0,7.0,20.0,4.0,2.0,16.0,5.0,17.0,1.0,9.0,20.0,33.0,32.0,48.0,18.0,6.0,8.0,29.0,8.0,13.0,2.0,26.0,4.0,30.0,2.0,2.0,18.0,7.0,1.0,64.0,2.0,12.0,1.0,3.0,11.0,14.0,15.0,29.0,4.0,16.0,6.0,10.0,13.0,2.0,10.0,15.0,3.0,3.0,5.0,28.0,3.0,4.0,11.0,3.0,32.0,2.0,3.0,2.0,46.0,4.0,6.0,47.0,5.0,2.0,17.0,8.0,7.0,1.0,1.0,3.0,1.0,3.0,8.0,4.0,127.0,30.0,89.0,3.0,6.0,2.0,26.0,1.0,9.0,21.0,16.0,11.0,90.34334763948497,95.47413793103449,0.4,0.4444444444444444,0.75,0.25,0.1111111111111111,0.25,0.3305785123966942,0.35,0.29411764705882354,0.33986928104575165,0.2916666666666667,0.25,0.407514450867052,0.32,0.44594594594594594,0.20915032679738563,0.0625,0.10743801652892562,0.08571428571428572,0.14893617021276595,0.07692307692307693,0.06896551724137931,35.587188612099645,0.4642857142857143,0.08333333333333333,0.06790123456790123,0.05825242718446602,0.05660377358490566,0.034482758620689655,0.06511627906976744,0.05303030303030303,0.061224489795918366,0.08235294117647059,0.027777777777777776,0.04,0.09523809523809523,0.07692307692307693,0.04411764705882353,0.2,0.0449438202247191,0.5,0.22875816993464052,0.5428571428571428,0.59375,0.42105263157894735,0.30718954248366015,0.19148936170212766,0.225,0.4444444444444444,0.2549019607843137,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.0196078431372549,0.1895424836601307,0.27586206896551724,0.2962962962962963,0.75,0.3333333333333333,0.5,0.08333333333333333,0.08333333333333333,0.15384615384615385,0.25,0.038461538461538464,0.3076923076923077,0.125,0.43790849673202614,0.27586206896551724,0.4451807189542484,0.4833975,0.43215576923076926,0.10303030303030303,0.12781954887218044,0.11188811188811189,0.23076923076923078,9.661983471074379,24.18125,0.5,0.3684210526315789,0.34615384615384615,0.391304347826087,0.19957081545064378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013ps
100812,1611661330,Erika de Souza,Erika de Souza,100812,ATL,14749.0,8,246,-22.0,461,460,88.0,95,74.0,921,27.0,38.0,11.0,16.0,7.0,9.0,11.0,36.0,1.0,9.0,,,,,,,,,39.0,83.0,,,10.0,88.0,436.0,13.0,21.0,,5.0,31.0,8.0,14.0,,,2.0,18.0,56.0,22.0,,,16.0,,,6.0,,9.0,1.0,10.0,1.0,,7.0,,2.0,21.0,4.0,22.0,,12.0,35.0,53.0,26.0,79.0,3.0,8.0,5.0,3.0,7.0,2.0,3.0,11.0,,4.0,3.0,18.0,5.0,3.0,18.0,,29.0,,2.0,3.0,16.0,,,17.0,1.0,,9.0,,6.0,,,4.0,1.0,1.0,6.0,5.0,57.0,18.0,85.0,2.0,,,8.0,1.0,20.0,1.0,15.0,14.0,89.80477223427332,94.78260869565219,0.717948717948718,0.9032258064516129,,,,,0.46987951807228917,0.6190476190476191,0.5714285714285714,0.46987951807228917,0.6190476190476191,0.5714285714285714,0.4835164835164835,0.62,0.6,,,0.07228915662650602,0.02631578947368421,0.1388888888888889,,,19.63963963963964,0.3888888888888889,,0.2229299363057325,0.10945273631840796,0.2222222222222222,0.07407407407407407,0.22274881516587677,0.10196078431372549,0.2222222222222222,0.10227272727272728,0.04411764705882353,0.044444444444444446,0.3076923076923077,0.2391304347826087,0.16666666666666666,0.25,0.08333333333333333,0.8333333333333334,0.4578313253012048,0.7105263157894737,0.7297297297297297,0.6666666666666666,0.43373493975903615,0.3055555555555556,0.3548387096774194,0.8181818181818182,0.10843373493975904,0.1111111111111111,0.1111111111111111,1.0,,,,,,0.7619047619047619,0.6875,,,0.6428571428571429,0.7777777777777778,,,,0.4578313253012048,,0.46773855421686744,0.5223333333333333,0.48593571428571425,0.0989010989010989,0.0989010989010989,0.3522727272727273,0.20454545454545456,6.31566265060241,,0.6363636363636364,0.36,0.3333333333333333,,0.19088937093275488,6.0,2.0,0.46153846153846156,0.2222222222222222,0.21052631578947367,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,2013ps
202662,1611661330,Jasmine Thomas,Jasmine Thomas,202662,ATL,13900.0,8,232,-16.0,427,423,84.0,86,77.0,850,10.0,20.0,2.0,2.0,1.0,3.0,4.0,16.0,8.0,24.0,4.0,,2.0,,7.0,2.0,,1.0,22.0,60.0,,11.0,7.0,51.0,408.0,3.0,8.0,2.0,,6.0,4.0,11.0,,3.0,1.0,9.0,18.0,26.0,,,2.0,7.0,,1.0,,14.0,2.0,16.0,2.0,,7.0,6.0,1.0,34.0,2.0,6.0,,5.0,10.0,15.0,8.0,23.0,2.0,7.0,4.0,3.0,11.0,8.0,7.0,9.0,1.0,4.0,,20.0,1.0,2.0,3.0,1.0,10.0,,,,17.0,1.0,1.0,10.0,2.0,,6.0,,4.0,2.0,2.0,1.0,,3.0,6.0,4.0,45.0,9.0,80.0,1.0,,,6.0,,1.0,,,,91.8032786885246,96.45390070921985,0.4090909090909091,0.42857142857142855,,,,,0.36666666666666664,0.375,0.36363636363636365,0.30985915492957744,0.3,0.2857142857142857,0.34,0.3,0.32142857142857145,0.15492957746478872,,0.016666666666666666,0.05,,,,17.992424242424242,0.55,,0.06622516556291391,0.031746031746031744,0.10204081632653061,0.03636363636363636,0.075,0.03278688524590164,0.04081632653061224,0.01282051282051282,0.04838709677419355,0.044444444444444446,0.06976744186046512,0.06382978723404255,0.06557377049180328,,0.043478260869565216,0.6666666666666666,0.28169014084507044,0.5,0.5263157894736842,0.4,0.22535211267605634,0.25,0.25,0.5,0.3380281690140845,0.3333333333333333,0.3333333333333333,0.375,0.056338028169014086,0.09859154929577464,,,,0.2,1.0,,0.2,0.21428571428571427,0.3333333333333333,0.14285714285714285,0.07142857142857142,,0.43661971830985913,,0.45304295774647885,0.42987142857142857,0.41929999999999995,0.08,0.09375,0.11764705882352941,0.17647058823529413,9.715,23.29090909090909,0.5,0.4166666666666667,0.375,0.5555555555555556,0.19672131147540983,,,,,0.14285714285714285,0.5,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,2013ps
202632,1611661324,Maya Moore,Maya Moore,202632,MIN,13739.0,7,229,132.0,437,432,86.0,52,46.0,869,17.0,22.0,1.0,2.0,3.0,3.0,10.0,20.0,13.0,26.0,3.0,,1.0,12.0,27.0,2.0,3.0,5.0,40.0,68.0,12.0,30.0,30.0,146.0,338.0,6.0,11.0,2.0,6.0,24.0,8.0,18.0,3.0,6.0,11.0,36.0,42.0,38.0,27.0,9.0,8.0,26.0,12.0,1.0,,18.0,1.0,19.0,1.0,,9.0,4.0,5.0,39.0,1.0,12.0,,7.0,16.0,24.0,13.0,37.0,3.0,11.0,8.0,3.0,5.0,1.0,2.0,5.0,,3.0,2.0,10.0,,1.0,7.0,1.0,18.0,,2.0,2.0,34.0,2.0,3.0,34.0,1.0,1.0,13.0,4.0,3.0,,,2.0,,1.0,3.0,1.0,122.0,36.0,84.0,1.0,3.0,2.0,8.0,,5.0,,11.0,,107.55148741418763,78.24074074074073,0.525,0.5833333333333334,0.75,0.4,0.5,0.41379310344827586,0.5882352941176471,0.5454545454545454,0.4444444444444444,0.5918367346938775,0.6923076923076923,0.5208333333333334,0.6359649122807017,0.75,0.5806451612903226,0.30612244897959184,,0.014705882352941176,0.045454545454545456,,,,25.30612244897959,0.5,,0.10191082802547771,0.08108108108108109,0.10606060606060606,0.037037037037037035,0.1031390134529148,0.07428571428571429,0.1,0.08,0.07352941176470588,0.047619047619047616,0.044444444444444446,0.078125,0.1875,,0.06818181818181818,0.3333333333333333,0.22448979591836735,0.7727272727272727,0.8095238095238095,0.6470588235294118,0.20408163265306123,0.5,0.5,0.5,0.2653061224489796,0.5,0.5,0.38461538461538464,0.030612244897959183,0.2755102040816326,0.4444444444444444,0.4444444444444444,0.75,0.15384615384615385,0.5,,0.15384615384615385,0.125,1.0,0.041666666666666664,0.20833333333333334,0.6,0.5306122448979592,0.46153846153846156,0.4748087628865979,0.4205083333333333,0.42737173913043475,0.11818181818181818,0.1625,0.1643835616438356,0.2465753424657534,10.255882352941176,24.873333333333335,0.4,0.2,0.5384615384615384,0.058823529411764705,0.19679633867276888,1.0,,0.14285714285714285,,0.12962962962962962,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,2013ps
100944,1611661324,Rebekkah Brunson,Rebekkah Brunson,100944,MIN,13650.0,7,228,105.0,429,428,65.0,45,51.0,857,16.0,25.0,5.0,9.0,2.0,4.0,7.0,13.0,5.0,18.0,,,,,,,,,28.0,56.0,,,18.0,74.0,356.0,7.0,12.0,,1.0,15.0,3.0,9.0,,,6.0,12.0,32.0,24.0,,,6.0,,,,,14.0,2.0,16.0,2.0,,9.0,1.0,4.0,34.0,3.0,16.0,2.0,16.0,31.0,50.0,21.0,71.0,1.0,5.0,3.0,2.0,8.0,3.0,5.0,4.0,,3.0,1.0,12.0,3.0,2.0,9.0,,15.0,,1.0,,19.0,,1.0,26.0,6.0,,14.0,2.0,7.0,,,1.0,1.0,5.0,7.0,4.0,59.0,12.0,63.0,,2.0,,5.0,,6.0,,3.0,,107.45920745920746,83.17757009345794,0.5714285714285714,0.64,,,,,0.5,0.5833333333333334,0.3333333333333333,0.5,0.5833333333333334,0.3333333333333333,0.5606060606060606,0.5769230769230769,0.46153846153846156,,,,,,,,16.115702479338843,0.6666666666666666,0.09523809523809523,0.18902439024390244,0.10738255033557047,0.25806451612903225,0.125,0.2079646017699115,0.10982658959537572,0.09375,0.13043478260869565,0.09859154929577464,0.05555555555555555,0.16326530612244897,0.208955223880597,0.1875,0.3333333333333333,0.037037037037037035,0.5714285714285714,0.44642857142857145,0.64,0.64,0.5625,0.23214285714285715,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.32142857142857145,0.2777777777777778,0.2777777777777778,1.0,,,,,,0.75,0.5555555555555556,,,0.4444444444444444,0.5,,,,0.44642857142857145,,0.47998214285714286,0.5146636363636363,0.4366333333333333,0.21875,0.21875,0.20270270270270271,0.16216216216216217,8.610714285714286,,0.25,0.16666666666666666,0.15384615384615385,,0.15151515151515152,3.0,,0.5,0.3333333333333333,0.24,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,2013ps
203026,1611661330,Tiffany Hayes,Tiffany Hayes,203026,ATL,13628.0,8,227,-22.0,419,422,80.0,111,74.0,841,13.0,23.0,1.0,3.0,5.0,8.0,6.0,18.0,1.0,7.0,6.0,,2.0,10.0,28.0,4.0,2.0,3.0,20.0,48.0,12.0,34.0,23.0,99.0,422.0,1.0,5.0,4.0,4.0,12.0,6.0,11.0,2.0,5.0,8.0,26.0,8.0,32.0,33.0,3.0,2.0,28.0,10.0,6.0,,12.0,3.0,15.0,3.0,,6.0,3.0,3.0,33.0,4.0,3.0,,5.0,22.0,29.0,7.0,36.0,1.0,4.0,2.0,2.0,7.0,,2.0,5.0,1.0,5.0,,12.0,1.0,2.0,7.0,1.0,19.0,1.0,2.0,1.0,33.0,5.0,2.0,30.0,4.0,,15.0,2.0,,,,,,,,,87.0,22.0,77.0,2.0,1.0,,4.0,,8.0,4.0,5.0,3.0,95.46539379474939,100.0,0.2,0.21052631578947367,0.9166666666666666,0.35294117647058826,0.4,0.35294117647058826,0.4166666666666667,0.2,0.5454545454545454,0.4634146341463415,0.4444444444444444,0.5625,0.5210526315789473,0.5,0.65,0.4146341463414634,,0.125,0.08695652173913043,0.2222222222222222,,,21.18811881188119,0.5833333333333334,,0.15827338129496402,0.016483516483516484,0.1,0.07272727272727272,0.14285714285714285,0.029535864978902954,0.02040816326530612,,0.03773584905660377,0.06382978723404255,0.12195121951219512,0.09523809523809523,0.23214285714285715,,0.022727272727272728,,0.2804878048780488,0.5652173913043478,0.6190476190476191,0.15384615384615385,0.21951219512195122,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.08536585365853659,0.14285714285714285,0.14285714285714285,,0.07317073170731707,0.34146341463414637,0.35714285714285715,0.35714285714285715,0.9,0.3333333333333333,0.3333333333333333,,0.4444444444444444,0.5,0.625,0.125,0.1875,0.6666666666666666,0.6951219512195121,0.35714285714285715,0.4867060975609756,0.5254833333333333,0.500996875,0.16129032258064516,0.2542372881355932,0.12121212121212122,0.26262626262626265,6.295833333333333,23.78529411764706,0.5,0.08333333333333333,0.16666666666666666,0.3181818181818182,0.1909307875894988,2.0,,0.125,0.125,0.14285714285714285,,1.0,2.0,2.0,2.0,,,0.5,0.5,0.5,2.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,2013ps
200671,1611661324,Seimone Augustus,Seimone Augustus,200671,MIN,13455.0,7,224,80.0,425,425,70.0,44,47.0,850,17.0,21.0,3.0,3.0,2.0,3.0,11.0,20.0,22.0,47.0,1.0,,,3.0,8.0,1.0,1.0,4.0,50.0,88.0,3.0,9.0,13.0,122.0,368.0,4.0,4.0,1.0,1.0,12.0,9.0,12.0,1.0,4.0,3.0,24.0,56.0,44.0,9.0,,,7.0,3.0,1.0,,9.0,1.0,10.0,,1.0,5.0,2.0,2.0,21.0,,1.0,,7.0,18.0,25.0,1.0,26.0,1.0,7.0,5.0,2.0,7.0,3.0,3.0,5.0,1.0,4.0,,12.0,3.0,1.0,3.0,,7.0,,,1.0,16.0,,,19.0,1.0,1.0,6.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,6.0,6.0,110.0,23.0,68.0,,,,,,,,,,105.41176470588235,86.58823529411765,0.56,0.56,1.0,0.3333333333333333,0.25,0.375,0.5681818181818182,1.0,0.75,0.5618556701030928,1.1,0.65625,0.580952380952381,1.0,0.6666666666666666,0.09278350515463918,,0.011363636363636364,,0.05,,,24.472573839662445,0.5833333333333334,,0.11392405063291139,0.006802721088435374,0.125,,0.11682242990654206,0.005952380952380952,,0.020833333333333332,,,0.11363636363636363,0.15151515151515152,0.0625,0.125,0.024390243902439025,1.0,0.21649484536082475,0.8095238095238095,0.8095238095238095,0.6470588235294118,0.20618556701030927,0.55,0.5789473684210527,0.2727272727272727,0.4845360824742268,0.46808510638297873,0.46808510638297873,0.6363636363636364,0.010309278350515464,0.08247422680412371,0.375,0.375,1.0,0.6,1.0,,0.2,0.1875,0.6666666666666666,,0.25,0.25,0.30927835051546393,0.42857142857142855,0.42680520833333335,0.610925,0.38218,0.06796116504854369,0.06451612903225806,0.09836065573770492,0.19672131147540983,11.967045454545454,28.288888888888888,0.5,0.6666666666666666,0.16,0.25,0.16470588235294117,,,,,0.125,0.3333333333333333,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,0.1,,,,,,,,,2013ps
201048,1611661330,Armintie Herrington,Armintie Herrington,201048,ATL,13149.0,8,219,-30.0,419,417,97.0,128,54.0,836,21.0,27.0,6.0,6.0,6.0,8.0,3.0,13.0,1.0,9.0,,,,,,,,,25.0,49.0,,,12.0,62.0,418.0,6.0,8.0,,3.0,15.0,6.0,12.0,,,1.0,13.0,30.0,20.0,,,6.0,,,3.0,,14.0,4.0,18.0,4.0,,10.0,3.0,1.0,40.0,2.0,11.0,,8.0,14.0,23.0,13.0,36.0,2.0,15.0,13.0,2.0,4.0,2.0,1.0,2.0,,3.0,,6.0,,1.0,3.0,,11.0,,2.0,,17.0,,1.0,19.0,3.0,,10.0,2.0,1.0,,,1.0,,,1.0,1.0,47.0,13.0,93.0,3.0,,,4.0,,1.0,,,,92.60143198090691,100.23980815347721,0.6,0.6818181818181818,,,,,0.5102040816326531,0.75,0.5,0.5102040816326531,0.75,0.5,0.5344827586206896,0.6818181818181818,0.5416666666666666,,,0.061224489795918366,0.037037037037037035,0.15384615384615385,,,12.836438923395445,0.6666666666666666,,0.10294117647058823,0.06470588235294118,0.16326530612244897,0.046511627906976744,0.11891891891891893,0.06103286384976526,0.06666666666666667,0.06944444444444445,0.05660377358490566,0.05405405405405406,0.07894736842105263,0.14285714285714285,0.08928571428571429,0.11764705882352941,0.09523809523809523,1.0,0.5510204081632653,0.7777777777777778,0.8076923076923077,0.6190476190476191,0.2653061224489796,0.23076923076923078,0.2727272727272727,0.3333333333333333,0.1836734693877551,0.1111111111111111,0.1111111111111111,1.0,,,,,,0.75,1.0,,,0.6666666666666666,0.75,,,,0.5510204081632653,,0.4989061224489796,0.5230833333333333,0.46856666666666663,0.17857142857142858,0.17857142857142858,0.24193548387096775,0.20967741935483872,6.457142857142856,,0.16666666666666666,0.3333333333333333,0.25,,0.2315035799522673,1.0,,0.06666666666666667,,0.1875,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,2013ps
100915,1611661324,Lindsay Whalen,Lindsay Whalen,100915,MIN,12287.0,7,205,89.0,391,386,70.0,41,45.0,777,14.0,21.0,,1.0,2.0,3.0,3.0,20.0,8.0,19.0,,,,,1.0,,,,25.0,60.0,,1.0,18.0,68.0,331.0,1.0,5.0,,,2.0,4.0,10.0,,,11.0,19.0,18.0,32.0,,,,1.0,,4.0,,29.0,4.0,33.0,4.0,,11.0,5.0,13.0,70.0,1.0,4.0,,7.0,20.0,27.0,5.0,32.0,2.0,6.0,4.0,2.0,7.0,4.0,3.0,10.0,2.0,4.0,2.0,17.0,1.0,3.0,3.0,,12.0,1.0,,1.0,27.0,1.0,2.0,29.0,4.0,,11.0,4.0,,,,,,,,,66.0,19.0,68.0,,4.0,,,,1.0,,,,107.41687979539641,85.75129533678756,0.36,0.36,,,,,0.4166666666666667,0.2,0.4,0.4098360655737705,0.2,0.4,0.4657534246575342,0.2,0.59375,0.01639344262295082,,0.06666666666666667,0.09523809523809523,0.1,,,20.454545454545453,0.4117647058823529,,0.14084507042253522,0.028169014084507043,0.12962962962962962,0.058823529411764705,0.1377551020408163,0.031446540880503145,,0.061224489795918366,0.014705882352941176,0.07692307692307693,0.125,0.16363636363636364,0.1276595744680851,0.09090909090909091,0.0625,,0.3442622950819672,0.6666666666666666,0.7368421052631579,0.5,0.32786885245901637,0.15,0.16666666666666666,,0.3114754098360656,0.42105263157894735,0.42105263157894735,0.25,,0.01639344262295082,,,,0.2,,,,0.3,0.6666666666666666,,,,0.36065573770491804,,0.44636311475409834,0.40788,0.44223999999999997,0.17391304347826086,0.16417910447761194,0.029411764705882353,0.27941176470588236,8.988333333333333,22.6,0.2857142857142857,0.29411764705882354,0.18181818181818182,1.0,0.17902813299232737,,,,,0.13953488372093023,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,2013ps
100940,1611661317,Diana Taurasi,Diana Taurasi,100940,PHO,11153.0,5,186,-24.0,360,360,61.0,61,52.0,720,13.0,26.0,,1.0,1.0,4.0,4.0,12.0,7.0,18.0,2.0,1.0,1.0,6.0,32.0,4.0,2.0,8.0,24.0,56.0,6.0,34.0,38.0,104.0,364.0,1.0,5.0,5.0,6.0,14.0,4.0,10.0,2.0,9.0,12.0,26.0,18.0,30.0,9.0,9.0,,32.0,6.0,5.0,,29.0,1.0,30.0,1.0,,19.0,5.0,5.0,61.0,3.0,2.0,,6.0,14.0,21.0,5.0,26.0,3.0,8.0,4.0,4.0,8.0,3.0,8.0,7.0,1.0,,2.0,15.0,1.0,3.0,4.0,,19.0,,1.0,1.0,31.0,,1.0,40.0,4.0,,14.0,8.0,1.0,,,1.0,,,1.0,1.0,90.0,22.0,57.0,2.0,3.0,2.0,15.0,2.0,12.0,1.0,12.0,1.0,94.44444444444444,101.11111111111111,0.375,0.375,0.5,0.17647058823529413,0.2222222222222222,0.17647058823529413,0.42857142857142855,0.2,0.4,0.36666666666666664,0.4,0.3684210526315789,0.48148148148148145,0.5384615384615384,0.5,0.37777777777777777,,0.08928571428571429,0.11538461538461539,0.16666666666666666,,,29.156626506024093,0.5333333333333333,,0.10071942446043165,0.01639344262295082,0.16216216216216217,0.05,0.11363636363636363,0.027472527472527472,0.02702702702702703,0.018867924528301886,,0.06382978723404255,0.05405405405405406,0.06060606060606061,0.14492753623188406,0.14285714285714285,0.05660377358490566,1.0,0.28888888888888886,0.5,0.5652173913043478,0.46153846153846156,0.13333333333333333,0.3333333333333333,0.4,,0.2,0.3888888888888889,0.3888888888888889,0.42857142857142855,0.022222222222222223,0.35555555555555557,0.1875,0.1875,0.5,0.1,,0.1,0.4,0.21052631578947367,0.25,0.05263157894736842,0.42105263157894735,0.25,0.6666666666666666,0.1875,0.4606960674157303,0.3116,0.4462166666666667,0.14,0.21212121212121213,0.1346153846153846,0.25,8.689285714285715,24.444117647058825,0.3076923076923077,0.5,0.18181818181818182,0.3076923076923077,0.16944444444444445,1.0,,0.07692307692307693,,0.16666666666666666,,,2.0,2.0,2.0,,,0.4,0.5,0.5,,,,,,,,,,,,,,,2013ps
