player,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Natalie Achonwa,MIN,F,21,253,1,26,61,.426,0,1,.000,26,60,.433,25,28,.893,12,45,25,12,5,13,33,77,/wnba/players/a/achonna01w.html,https://www.basketball-reference.com/wnba/players/a/achonna01w.html,achonna01w
Bella Alarie,DAL,C-F,31,407,11,32,64,.500,0,2,.000,32,62,.516,17,20,.850,42,102,16,18,20,18,42,81,/wnba/players/a/alaribe01w.html,https://www.basketball-reference.com/wnba/players/a/alaribe01w.html,alaribe01w
Lindsay Allen,IND,G,32,571,8,65,152,.428,14,47,.298,51,105,.486,30,37,.811,9,48,96,17,3,31,34,174,/wnba/players/a/allenli01w.html,https://www.basketball-reference.com/wnba/players/a/allenli01w.html,allenli01w
Rebecca Allen,NYL,F-G,25,615,13,74,216,.343,48,126,.381,26,90,.289,33,37,.892,19,92,28,40,31,21,54,229,/wnba/players/a/allenre01w.html,https://www.basketball-reference.com/wnba/players/a/allenre01w.html,allenre01w
Jillian Alleyne,WAS,C-F,2,8,0,0,2,.000,0,0,,0,2,.000,0,0,,1,4,0,1,0,0,0,0,/wnba/players/a/alleyji01w.html,https://www.basketball-reference.com/wnba/players/a/alleyji01w.html,alleyji01w
Ariel Atkins,WAS,G,30,918,30,161,396,.407,66,184,.359,95,212,.448,98,118,.831,34,83,79,48,16,61,96,486,/wnba/players/a/atkinar01w.html,https://www.basketball-reference.com/wnba/players/a/atkinar01w.html,atkinar01w
Rachel Banham,MIN,G,27,341,0,51,129,.395,28,75,.373,23,54,.426,5,8,.625,3,33,44,8,4,25,47,135,/wnba/players/b/banhara01w.html,https://www.basketball-reference.com/wnba/players/b/banhara01w.html,banhara01w
Monique Billings,ATL,F,31,740,9,100,202,.495,0,2,.000,100,200,.500,52,77,.675,88,200,32,37,32,43,79,252,/wnba/players/b/billimo01w.html,https://www.basketball-reference.com/wnba/players/b/billimo01w.html,billimo01w
Sue Bird,SEA,G,30,832,30,106,246,.431,67,160,.419,39,86,.453,20,24,.833,8,77,160,28,3,47,31,299,/wnba/players/b/birdsu01w.html,https://www.basketball-reference.com/wnba/players/b/birdsu01w.html,birdsu01w
DeWanna Bonner,CON,G-F,32,1022,32,159,403,.395,44,139,.317,115,264,.436,124,139,.892,21,205,111,40,23,69,52,486,/wnba/players/b/bonnede01w.html,https://www.basketball-reference.com/wnba/players/b/bonnede01w.html,bonnede01w
Brittany Boyd,CHI,G,2,22,0,1,4,.250,1,2,.500,0,2,.000,1,2,.500,0,2,4,2,0,4,2,4,/wnba/players/b/boydbr01w.html,https://www.basketball-reference.com/wnba/players/b/boydbr01w.html,boydbr01w
Crystal Bradford,ATL,F,24,440,9,82,191,.429,29,81,.358,53,110,.482,18,39,.462,31,91,36,28,9,23,56,211,/wnba/players/b/bradfcr01w.html,https://www.basketball-reference.com/wnba/players/b/bradfcr01w.html,bradfcr01w
Jessica Breland,IND,F,26,544,18,67,180,.372,5,16,.313,62,164,.378,13,19,.684,37,163,53,16,39,48,51,152,/wnba/players/b/brelaje01w.html,https://www.basketball-reference.com/wnba/players/b/brelaje01w.html,brelaje01w
Kalani Brown,ATL,C,1,5,0,1,3,.333,0,0,,1,3,.333,0,0,,0,1,0,0,0,0,0,2,/wnba/players/b/brownka01w.html,https://www.basketball-reference.com/wnba/players/b/brownka01w.html,brownka01w
Lexie Brown,CHI,G,17,162,0,10,38,.263,8,33,.242,2,5,.400,0,0,,0,12,19,7,0,8,11,28,/wnba/players/b/brownle02w.html,https://www.basketball-reference.com/wnba/players/b/brownle02w.html,brownle02w
Kennedy Burke,SEA,G-F,23,176,0,25,56,.446,6,18,.333,19,38,.500,10,16,.625,7,19,7,6,3,11,13,66,/wnba/players/b/burkeke01w.html,https://www.basketball-reference.com/wnba/players/b/burkeke01w.html,burkeke01w
Liz Cambage,LVA,C,25,595,24,140,258,.543,5,14,.357,135,244,.553,71,100,.710,39,206,33,22,41,44,74,356,/wnba/players/c/cambael01w.html,https://www.basketball-reference.com/wnba/players/c/cambael01w.html,cambael01w
Jordin Canada,SEA,G,29,542,3,56,144,.389,3,14,.214,53,130,.408,53,63,.841,16,66,88,21,4,31,29,168,/wnba/players/c/canadjo01w.html,https://www.basketball-reference.com/wnba/players/c/canadjo01w.html,canadjo01w
Bridget Carleton,MIN,F,32,618,10,55,137,.401,27,74,.365,28,63,.444,16,20,.800,23,74,47,25,6,27,47,153,/wnba/players/c/carlebr01w.html,https://www.basketball-reference.com/wnba/players/c/carlebr01w.html,carlebr01w
DiJonai Carrington,CON,G-F,24,220,1,27,82,.329,3,21,.143,24,61,.393,11,15,.733,15,47,12,13,3,22,37,68,/wnba/players/c/carridi01w.html,https://www.basketball-reference.com/wnba/players/c/carridi01w.html,carridi01w
Chennedy Carter,ATL,G,11,280,11,60,132,.455,1,9,.111,59,123,.480,35,40,.875,5,14,36,8,4,23,33,156,/wnba/players/c/cartech01w.html,https://www.basketball-reference.com/wnba/players/c/cartech01w.html,cartech01w
Kaila Charles,CON,G-F,30,488,4,49,133,.368,10,33,.303,39,100,.390,21,24,.875,33,84,33,14,11,26,59,129,/wnba/players/c/charlka01w.html,https://www.basketball-reference.com/wnba/players/c/charlka01w.html,charlka01w
Tina Charles,WAS,C,27,900,27,238,530,.449,50,137,.365,188,393,.478,105,128,.820,73,258,57,25,23,59,63,631,/wnba/players/c/charlti01w.html,https://www.basketball-reference.com/wnba/players/c/charlti01w.html,charlti01w
Natasha Cloud,WAS,G,27,852,27,81,208,.389,26,95,.274,55,113,.487,46,55,.836,11,98,174,37,4,59,62,234,/wnba/players/c/cloudna01w.html,https://www.basketball-reference.com/wnba/players/c/cloudna01w.html,cloudna01w
Nia Coffey,LAS,F,32,805,17,93,221,.421,50,120,.417,43,101,.426,28,36,.778,18,122,28,26,38,45,85,264,/wnba/players/c/coffeni01w.html,https://www.basketball-reference.com/wnba/players/c/coffeni01w.html,coffeni01w
Charli Collier,DAL,C,28,345,18,40,86,.465,0,0,,40,86,.465,16,23,.696,31,102,6,4,5,13,51,96,/wnba/players/c/collich01w.html,https://www.basketball-reference.com/wnba/players/c/collich01w.html,collich01w
Napheesa Collier,MIN,F,29,1003,29,175,397,.441,21,83,.253,154,314,.490,98,114,.860,50,192,92,38,37,68,82,469,/wnba/players/c/collina01w.html,https://www.basketball-reference.com/wnba/players/c/collina01w.html,collina01w
Te'a Cooper,LAS,G,31,682,13,97,256,.379,24,74,.324,73,182,.401,63,84,.750,4,54,44,28,6,57,69,281,/wnba/players/c/coopete01w.html,https://www.basketball-reference.com/wnba/players/c/coopete01w.html,coopete01w
Kahleah Copper,CHI,G-F,32,986,32,173,377,.459,26,85,.306,147,292,.503,90,110,.818,37,133,56,27,8,60,96,462,/wnba/players/c/coppeka01w.html,https://www.basketball-reference.com/wnba/players/c/coppeka01w.html,coppeka01w
Sophie Cunningham,PHO,G,30,524,4,59,135,.437,32,78,.410,27,57,.474,19,27,.704,9,60,32,14,7,16,56,169,/wnba/players/c/cunniso01w.html,https://www.basketball-reference.com/wnba/players/c/cunniso01w.html,cunniso01w
Crystal Dangerfield,MIN,G,31,623,10,87,224,.388,28,78,.359,59,146,.404,36,42,.857,8,61,88,21,2,43,58,238,/wnba/players/d/dangecr01w.html,https://www.basketball-reference.com/wnba/players/d/dangecr01w.html,dangecr01w
Damiris Dantas,MIN,C-F,24,572,20,66,175,.377,34,102,.333,32,73,.438,18,24,.750,15,97,55,10,7,44,48,184,/wnba/players/d/dantada01w.html,https://www.basketball-reference.com/wnba/players/d/dantada01w.html,dantada01w
Elena Delle Donne,WAS,F-G,3,52,3,13,27,.481,3,5,.600,10,22,.455,12,12,1.000,3,13,2,0,1,2,2,41,/wnba/players/d/delleel01w.html,https://www.basketball-reference.com/wnba/players/d/delleel01w.html,delleel01w
Diamond DeShields,CHI,G,32,860,22,123,313,.393,24,80,.300,99,233,.425,91,111,.820,13,112,75,38,12,60,101,361,/wnba/players/d/deshidi01w.html,https://www.basketball-reference.com/wnba/players/d/deshidi01w.html,deshidi01w
Blake Dietrick,ATL,G,9,141,0,8,27,.296,5,16,.313,3,11,.273,0,0,,3,14,11,5,1,5,20,21,/wnba/players/d/dietrbl01w.html,https://www.basketball-reference.com/wnba/players/d/dietrbl01w.html,dietrbl01w
Skylar Diggins,PHO,G,32,1040,32,177,393,.450,50,135,.370,127,258,.492,162,198,.818,17,101,168,34,25,82,71,566,/wnba/players/d/diggisk01w.html,https://www.basketball-reference.com/wnba/players/d/diggisk01w.html,diggisk01w
Stefanie Dolson,CHI,C,24,480,15,71,146,.486,19,47,.404,52,99,.525,18,19,.947,16,84,30,6,19,30,64,179,/wnba/players/d/dolsost01w.html,https://www.basketball-reference.com/wnba/players/d/dolsost01w.html,dolsost01w
Chelsea Dungee,DAL,G,14,64,0,3,17,.176,2,10,.200,1,7,.143,0,0,,1,3,1,0,1,2,7,8,/wnba/players/d/dungech01w.html,https://www.basketball-reference.com/wnba/players/d/dungech01w.html,dungech01w
Sylvia Fowles,MIN,C,31,934,31,208,325,.640,0,0,,208,325,.640,80,106,.755,65,312,44,56,56,72,79,496,/wnba/players/f/fowlesy01w.html,https://www.basketball-reference.com/wnba/players/f/fowlesy01w.html,fowlesy01w
Kysre Gondrezick,IND,G,19,173,0,13,46,.283,8,28,.286,5,18,.278,2,4,.500,3,19,18,7,0,17,14,36,/wnba/players/g/gondrky01w.html,https://www.basketball-reference.com/wnba/players/g/gondrky01w.html,gondrky01w
Aleah Goodman,CON,G,1,3,0,0,0,,0,0,,0,0,,0,0,,0,0,1,0,0,0,1,0,/wnba/players/g/goodmal01w.html,https://www.basketball-reference.com/wnba/players/g/goodmal01w.html,goodmal01w
