player,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Alana Beard,LAS,G-F,34,1048,34,96,193,.497,6,19,.316,90,174,.517,37,46,.804,21,113,76,71,17,45,93,235,/wnba/players/b/beardal01w.html,https://www.basketball-reference.com/wnba/players/b/beardal01w.html,beardal01w
Alex Bentley,CON,G,31,735,9,100,263,.380,22,79,.278,78,184,.424,38,47,.809,4,45,89,26,4,27,68,260,/wnba/players/b/bentlal01w.html,https://www.basketball-reference.com/wnba/players/b/bentlal01w.html,bentlal01w
Sue Bird,SEA,G,30,901,30,117,274,.427,59,150,.393,58,124,.468,24,31,.774,7,60,199,36,3,62,38,317,/wnba/players/b/birdsu01w.html,https://www.basketball-reference.com/wnba/players/b/birdsu01w.html,birdsu01w
Brittany Boyd,NYL,G,2,32,2,9,15,.600,0,1,.000,9,14,.643,8,11,.727,3,8,5,3,0,2,5,26,/wnba/players/b/boydbr01w.html,https://www.basketball-reference.com/wnba/players/b/boydbr01w.html,boydbr01w
Jessica Breland,CHI,F,34,834,33,139,292,.476,8,21,.381,131,271,.483,37,47,.787,54,215,53,19,59,62,73,323,/wnba/players/b/brelaje01w.html,https://www.basketball-reference.com/wnba/players/b/brelaje01w.html,brelaje01w
Rebekkah Brunson,MIN,F,30,807,30,109,243,.449,23,66,.348,86,177,.486,64,90,.711,51,201,44,33,13,48,69,305,/wnba/players/b/brunsre01w.html,https://www.basketball-reference.com/wnba/players/b/brunsre01w.html,brunsre01w
Adut Bulgak,CHI,C,5,61,0,9,22,.409,1,3,.333,8,19,.421,3,5,.600,4,20,0,5,2,3,11,22,/wnba/players/b/bulgaad01w.html,https://www.basketball-reference.com/wnba/players/b/bulgaad01w.html,bulgaad01w
Emma Cannon,PHO,F,34,440,0,56,114,.491,0,2,.000,56,112,.500,37,63,.587,43,122,10,5,5,31,72,149,/wnba/players/c/cannoem01w.html,https://www.basketball-reference.com/wnba/players/c/cannoem01w.html,cannoem01w
Essence Carson,LAS,G,24,464,14,42,104,.404,9,36,.250,33,68,.485,21,24,.875,11,40,29,15,8,18,29,114,/wnba/players/c/carsoes01w.html,https://www.basketball-reference.com/wnba/players/c/carsoes01w.html,carsoes01w
Tina Charles,NYL,C,34,1095,34,262,593,.442,24,69,.348,238,524,.454,123,153,.804,69,318,87,28,24,80,74,671,/wnba/players/c/charlti01w.html,https://www.basketball-reference.com/wnba/players/c/charlti01w.html,charlti01w
Saniya Chong,DAL,G,33,364,0,28,78,.359,9,38,.237,19,40,.475,25,29,.862,9,30,34,22,3,25,19,90,/wnba/players/c/chongsa01w.html,https://www.basketball-reference.com/wnba/players/c/chongsa01w.html,chongsa01w
Karima Christmas-Kelly,DAL,F-G,34,1011,34,100,263,.380,26,89,.292,74,174,.425,126,148,.851,58,143,75,41,7,56,99,352,/wnba/players/c/chriska02w.html,https://www.basketball-reference.com/wnba/players/c/chriska02w.html,chriska02w
Layshia Clarendon,ATL,G,34,1014,33,137,362,.378,11,61,.180,126,301,.419,80,91,.879,30,128,226,32,2,90,97,365,/wnba/players/c/clarela01w.html,https://www.basketball-reference.com/wnba/players/c/clarela01w.html,clarela01w
Alysha Clark,SEA,F,33,934,33,106,202,.525,22,67,.328,84,135,.622,38,51,.745,33,138,54,24,4,33,80,272,/wnba/players/c/clarkal01w.html,https://www.basketball-reference.com/wnba/players/c/clarkal01w.html,clarkal01w
Natasha Cloud,WAS,G,24,448,0,37,118,.314,12,51,.235,25,67,.373,20,27,.741,7,59,69,17,3,23,39,106,/wnba/players/c/cloudna01w.html,https://www.basketball-reference.com/wnba/players/c/cloudna01w.html,cloudna01w
Nia Coffey,SAS,F,27,210,1,16,59,.271,0,4,.000,16,55,.291,16,22,.727,17,50,6,5,6,16,36,48,/wnba/players/c/coffeni01w.html,https://www.basketball-reference.com/wnba/players/c/coffeni01w.html,coffeni01w
Marissa Coleman,IND,G-F,34,636,23,55,168,.327,28,87,.322,27,81,.333,30,36,.833,8,69,34,10,5,39,41,168,/wnba/players/c/colemma01w.html,https://www.basketball-reference.com/wnba/players/c/colemma01w.html,colemma01w
Nadia Colhado,IND,C,5,13,0,1,1,1.000,0,0,,1,1,1.000,0,0,,1,2,0,0,1,1,5,2,/wnba/players/c/colhana01w.html,https://www.basketball-reference.com/wnba/players/c/colhana01w.html,colhana01w
Sydney Colson,SAS,G,28,326,4,29,88,.330,2,10,.200,27,78,.346,22,32,.688,3,15,55,14,2,27,36,82,/wnba/players/c/colsosy01w.html,https://www.basketball-reference.com/wnba/players/c/colsosy01w.html,colsosy01w
Kahleah Copper,CHI,G-F,34,485,10,87,187,.465,10,34,.294,77,153,.503,44,53,.830,11,66,13,11,2,28,55,228,/wnba/players/c/coppeka01w.html,https://www.basketball-reference.com/wnba/players/c/coppeka01w.html,coppeka01w
Damiris Dantas,ATL,C-F,34,614,2,102,260,.392,26,98,.265,76,162,.469,33,43,.767,33,121,23,17,19,28,79,263,/wnba/players/d/dantada01w.html,https://www.basketball-reference.com/wnba/players/d/dantada01w.html,dantada01w
Kaela Davis,DAL,F,33,511,0,68,175,.389,15,35,.429,53,140,.379,49,65,.754,10,46,33,16,3,50,56,200,/wnba/players/d/daviska01w.html,https://www.basketball-reference.com/wnba/players/d/daviska01w.html,daviska01w
Elena Delle Donne,WAS,F-G,25,758,25,159,322,.494,33,85,.388,126,237,.532,142,149,.953,39,169,41,21,36,38,49,493,/wnba/players/d/delleel01w.html,https://www.basketball-reference.com/wnba/players/d/delleel01w.html,delleel01w
Erika de Souza,SAS,F-C,27,338,21,45,94,.479,0,0,,45,94,.479,6,6,1.000,28,70,19,8,10,23,34,96,/wnba/players/d/desouer01w.html,https://www.basketball-reference.com/wnba/players/d/desouer01w.html,desouer01w
Maimouna Diarra,LAS,C,10,20,0,1,5,.200,0,0,,1,5,.200,1,2,.500,4,11,1,2,0,3,5,3,/wnba/players/d/diarrma01w.html,https://www.basketball-reference.com/wnba/players/d/diarrma01w.html,diarrma01w
Skylar Diggins,DAL,G,34,1162,34,192,455,.422,49,140,.350,143,315,.454,195,218,.894,23,118,198,45,28,94,80,628,/wnba/players/d/diggisk01w.html,https://www.basketball-reference.com/wnba/players/d/diggisk01w.html,diggisk01w
Stefanie Dolson,CHI,C,33,968,33,194,346,.561,31,71,.437,163,275,.593,60,69,.870,42,193,85,18,43,81,120,479,/wnba/players/d/dolsost01w.html,https://www.basketball-reference.com/wnba/players/d/dolsost01w.html,dolsost01w
Candice Dupree,IND,F,33,1049,33,214,433,.494,0,2,.000,214,431,.497,67,76,.882,35,191,54,31,15,45,62,495,/wnba/players/d/dupreca01w.html,https://www.basketball-reference.com/wnba/players/d/dupreca01w.html,dupreca01w
Makayla Epps,CHI,G,17,64,0,3,18,.167,0,5,.000,3,13,.231,5,9,.556,2,3,6,2,0,5,6,11,/wnba/players/e/eppsma01w.html,https://www.basketball-reference.com/wnba/players/e/eppsma01w.html,eppsma01w
Temi Fagbenle,MIN,C,21,89,0,9,18,.500,0,0,,9,18,.500,7,9,.778,5,21,1,3,4,8,13,25,/wnba/players/f/fagbete01w.html,https://www.basketball-reference.com/wnba/players/f/fagbete01w.html,fagbete01w
Feyonda Fitzgerald,CON,G,2,8,0,0,2,.000,0,0,,0,2,.000,0,0,,2,4,1,0,0,1,0,0,/wnba/players/f/fitzgfe01w.html,https://www.basketball-reference.com/wnba/players/f/fitzgfe01w.html,fitzgfe01w
Sylvia Fowles,MIN,C,34,1048,34,254,388,.655,0,0,,254,388,.655,136,177,.768,123,354,52,44,67,83,93,644,/wnba/players/f/fowlesy01w.html,https://www.basketball-reference.com/wnba/players/f/fowlesy01w.html,fowlesy01w
Cayla George,PHO,C-F,32,381,0,41,109,.376,13,46,.283,28,63,.444,9,14,.643,11,85,15,9,12,15,62,104,/wnba/players/f/francca01w.html,https://www.basketball-reference.com/wnba/players/f/francca01w.html,francca01w
Bashaara Graves,CHI,F,10,92,0,11,22,.500,0,0,,11,22,.500,4,7,.571,6,23,5,2,1,6,8,26,/wnba/players/g/graveba01w.html,https://www.basketball-reference.com/wnba/players/g/graveba01w.html,graveba01w
Allisha Gray,DAL,G,34,924,34,150,394,.381,35,117,.299,115,277,.415,106,132,.803,55,134,45,52,20,42,71,441,/wnba/players/g/grayal01w.html,https://www.basketball-reference.com/wnba/players/g/grayal01w.html,grayal01w
Chelsea Gray,LAS,G,34,1125,34,184,363,.507,53,110,.482,131,253,.518,81,98,.827,21,113,151,36,8,65,74,502,/wnba/players/g/graych01w.html,https://www.basketball-reference.com/wnba/players/g/graych01w.html,graych01w
Brittney Griner,PHO,C,26,820,26,207,359,.577,0,0,,207,359,.577,155,191,.812,45,198,49,18,65,64,88,569,/wnba/players/g/grinebr01w.html,https://www.basketball-reference.com/wnba/players/g/grinebr01w.html,grinebr01w
Sandrine Gruda,LAS,F-C,7,28,0,4,11,.364,0,0,,4,11,.364,0,0,,1,4,0,0,0,5,4,8,/wnba/players/g/grudasa01w.html,https://www.basketball-reference.com/wnba/players/g/grudasa01w.html,grudasa01w
Jazmon Gwathmey,IND,G,28,478,7,62,172,.360,13,55,.236,49,117,.419,36,48,.750,16,55,21,14,22,36,78,173,/wnba/players/g/gwathja01w.html,https://www.basketball-reference.com/wnba/players/g/gwathja01w.html,gwathja01w
Dearica Hamby,SAS,F,34,686,3,100,219,.457,3,8,.375,97,211,.460,62,102,.608,50,144,34,29,9,46,72,265,/wnba/players/h/hambyde01w.html,https://www.basketball-reference.com/wnba/players/h/hambyde01w.html,hambyde01w
Keisha Hampton,CHI,F,19,148,1,24,58,.414,15,36,.417,9,22,.409,6,6,1.000,6,12,6,5,3,5,22,69,/wnba/players/h/hamptke01w.html,https://www.basketball-reference.com/wnba/players/h/hamptke01w.html,hamptke01w
Jennifer Hamson,IND,C,12,86,0,10,18,.556,0,0,,10,18,.556,6,7,.857,6,25,2,1,11,5,13,26,/wnba/players/h/hamsoje01w.html,https://www.basketball-reference.com/wnba/players/h/hamsoje01w.html,hamsoje01w
Amber Harris,CHI,F,27,159,0,19,48,.396,0,11,.000,19,37,.514,5,8,.625,12,42,5,3,9,7,14,43,/wnba/players/h/harriam01w.html,https://www.basketball-reference.com/wnba/players/h/harriam01w.html,harriam01w
Isabelle Harrison,SAS,F,34,906,33,163,326,.500,1,2,.500,162,324,.500,61,96,.635,72,216,48,28,25,68,103,388,/wnba/players/h/harriis01w.html,https://www.basketball-reference.com/wnba/players/h/harriis01w.html,harriis01w
Bria Hartley,NYL,G,34,727,24,99,238,.416,38,110,.345,61,128,.477,29,39,.744,10,71,70,19,5,49,55,265,/wnba/players/h/hartlbr01w.html,https://www.basketball-reference.com/wnba/players/h/hartlbr01w.html,hartlbr01w
Tianna Hawkins,WAS,F,33,547,1,88,187,.471,12,46,.261,76,141,.539,41,43,.953,43,138,11,18,8,25,78,229,/wnba/players/h/hawkiti01w.html,https://www.basketball-reference.com/wnba/players/h/hawkiti01w.html,hawkiti01w
Tiffany Hayes,ATL,G,33,989,33,166,381,.436,48,129,.372,118,252,.468,158,185,.854,31,127,80,41,8,63,102,538,/wnba/players/h/hayesti01w.html,https://www.basketball-reference.com/wnba/players/h/hayesti01w.html,hayesti01w
Aneika Henry-Morello,ATL,F-C,6,31,0,6,7,.857,0,0,,6,7,.857,0,0,,1,6,2,2,0,2,7,12,/wnba/players/h/henryan01w.html,https://www.basketball-reference.com/wnba/players/h/henryan01w.html,henryan01w
Allison Hightower,WAS,G,11,145,0,21,58,.362,3,15,.200,18,43,.419,7,8,.875,4,14,12,8,0,4,8,52,/wnba/players/h/hightal01w.html,https://www.basketball-reference.com/wnba/players/h/hightal01w.html,hightal01w
Tayler Hill,WAS,G,18,462,16,69,191,.361,27,89,.303,42,102,.412,75,80,.938,5,34,47,16,1,26,30,240,/wnba/players/h/hillta01w.html,https://www.basketball-reference.com/wnba/players/h/hillta01w.html,hillta01w
Rachel Hollivay,ATL,C,7,34,1,4,6,.667,0,0,,4,6,.667,1,2,.500,3,9,0,0,2,1,7,9,/wnba/players/h/hollira01w.html,https://www.basketball-reference.com/wnba/players/h/hollira01w.html,hollira01w
Bria Holmes,ATL,G,32,711,13,91,241,.378,10,53,.189,81,188,.431,57,89,.640,32,92,56,23,7,35,45,249,/wnba/players/h/holmebr01w.html,https://www.basketball-reference.com/wnba/players/h/holmebr01w.html,holmebr01w
Sequoia Holmes,SAS,G,27,306,3,33,96,.344,14,48,.292,19,48,.396,8,13,.615,13,25,24,13,6,12,25,88,/wnba/players/h/holmese01w.html,https://www.basketball-reference.com/wnba/players/h/holmese01w.html,holmese01w
Natasha Howard,MIN,F,34,397,0,61,126,.484,3,14,.214,58,112,.518,22,30,.733,31,81,25,18,21,26,56,147,/wnba/players/h/howarna01w.html,https://www.basketball-reference.com/wnba/players/h/howarna01w.html,howarna01w
Ify Ibekwe,LAS,F,6,23,0,1,9,.111,0,2,.000,1,7,.143,4,6,.667,2,5,0,1,0,2,5,6,/wnba/players/i/ibekwif01w.html,https://www.basketball-reference.com/wnba/players/i/ibekwif01w.html,ibekwif01w
Tiffany Jackson-Jones,LAS,F,26,149,1,12,26,.462,0,1,.000,12,25,.480,5,8,.625,8,31,3,2,3,12,22,29,/wnba/players/j/jacksti02w.html,https://www.basketball-reference.com/wnba/players/j/jacksti02w.html,jacksti02w
Briann January,IND,G,25,657,24,81,205,.395,18,57,.316,63,148,.426,58,71,.817,12,37,98,23,4,53,71,238,/wnba/players/j/januabr01w.html,https://www.basketball-reference.com/wnba/players/j/januabr01w.html,januabr01w
Moriah Jefferson,SAS,G,21,514,9,81,155,.523,9,20,.450,72,135,.533,20,27,.741,6,37,92,33,2,43,35,191,/wnba/players/j/jeffemo01w.html,https://www.basketball-reference.com/wnba/players/j/jeffemo01w.html,jeffemo01w
Glory Johnson,DAL,F,33,1022,33,187,403,.464,21,67,.313,166,336,.494,98,128,.766,79,300,53,41,13,73,97,493,/wnba/players/j/johnsgl01w.html,https://www.basketball-reference.com/wnba/players/j/johnsgl01w.html,johnsgl01w
Shenise Johnson,IND,G,14,348,13,55,127,.433,10,30,.333,45,97,.464,38,40,.950,13,48,35,21,4,18,27,158,/wnba/players/j/johnssh02w.html,https://www.basketball-reference.com/wnba/players/j/johnssh02w.html,johnssh02w
Alexis Jones,MIN,G,29,211,0,26,76,.342,11,29,.379,15,47,.319,12,14,.857,4,22,23,8,0,21,23,75,/wnba/players/j/jonesal01w.html,https://www.basketball-reference.com/wnba/players/j/jonesal01w.html,jonesal01w
Brionna Jones,CON,F,23,147,0,23,40,.575,0,0,,23,40,.575,20,24,.833,16,38,3,9,2,9,28,66,/wnba/players/j/jonesbr01w.html,https://www.basketball-reference.com/wnba/players/j/jonesbr01w.html,jonesbr01w
Jonquel Jones,CON,C,34,970,34,181,339,.534,25,56,.446,156,283,.551,135,165,.818,123,403,50,29,50,57,115,522,/wnba/players/j/jonesjo01w.html,https://www.basketball-reference.com/wnba/players/j/jonesjo01w.html,jonesjo01w
Brianna Kiesel,ATL,G,9,75,0,3,15,.200,1,9,.111,2,6,.333,7,10,.700,0,4,9,3,1,1,9,14,/wnba/players/k/kiesebr01w.html,https://www.basketball-reference.com/wnba/players/k/kiesebr01w.html,kiesebr01w
Lynetta Kizer,CON,F,20,238,1,48,100,.480,0,1,.000,48,99,.485,23,30,.767,22,57,6,11,7,10,37,119,/wnba/players/k/kizerly01w.html,https://www.basketball-reference.com/wnba/players/k/kizerly01w.html,kizerly01w
Crystal Langhorne,SEA,F-C,34,967,34,180,278,.647,1,2,.500,179,276,.649,61,83,.735,43,206,51,19,12,57,69,422,/wnba/players/l/langhcr01w.html,https://www.basketball-reference.com/wnba/players/l/langhcr01w.html,langhcr01w
Erlana Larkins,IND,F,34,640,17,68,117,.581,0,0,,68,117,.581,31,34,.912,64,142,38,18,10,42,71,167,/wnba/players/l/larkier01w.html,https://www.basketball-reference.com/wnba/players/l/larkier01w.html,larkier01w
Ivory Latta,WAS,G,34,579,1,87,249,.349,44,134,.328,43,115,.374,54,62,.871,7,28,58,15,1,30,41,272,/wnba/players/l/lattaiv01w.html,https://www.basketball-reference.com/wnba/players/l/lattaiv01w.html,lattaiv01w
Jantel Lavender,LAS,F,32,553,0,104,213,.488,5,16,.313,99,197,.503,22,26,.846,33,97,29,9,5,40,40,235,/wnba/players/l/lavenja01w.html,https://www.basketball-reference.com/wnba/players/l/lavenja01w.html,lavenja01w
Breanna Lewis,DAL,C,13,52,0,2,12,.167,0,0,,2,12,.167,3,4,.750,2,9,2,0,0,7,16,7,/wnba/players/l/lewisbr01w.html,https://www.basketball-reference.com/wnba/players/l/lewisbr01w.html,lewisbr01w
Camille Smith,PHO,F,34,862,34,98,234,.419,13,58,.224,85,176,.483,34,56,.607,45,129,49,31,15,55,98,243,/wnba/players/l/littlca01w.html,https://www.basketball-reference.com/wnba/players/l/littlca01w.html,littlca01w
Jewell Loyd,SEA,G,34,1059,34,208,483,.431,54,140,.386,154,343,.449,132,153,.863,32,108,117,43,12,85,62,602,/wnba/players/l/loydje01w.html,https://www.basketball-reference.com/wnba/players/l/loydje01w.html,loydje01w
Sancho Lyttle,ATL,F,29,820,28,81,186,.435,2,8,.250,79,178,.444,22,29,.759,49,207,46,45,18,38,82,186,/wnba/players/l/lyttlsa01w.html,https://www.basketball-reference.com/wnba/players/l/lyttlsa01w.html,lyttlsa01w
Kayla McBride,SAS,G,30,995,29,144,378,.381,49,158,.310,95,220,.432,124,134,.925,14,124,77,34,5,58,41,461,/wnba/players/m/mcbrika01w.html,https://www.basketball-reference.com/wnba/players/m/mcbrika01w.html,mcbrika01w
Erica McCall,IND,F,30,322,1,41,101,.406,1,3,.333,40,98,.408,15,22,.682,20,69,5,4,9,20,37,98,/wnba/players/m/mccaler01w.html,https://www.basketball-reference.com/wnba/players/m/mccaler01w.html,mccaler01w
Emma Meesseman,WAS,F,23,653,21,135,280,.482,14,44,.318,121,236,.513,40,46,.870,40,132,64,22,35,40,71,324,/wnba/players/m/meessem01w.html,https://www.basketball-reference.com/wnba/players/m/meessem01w.html,meessem01w
Leilani Mitchell,PHO,G,34,726,7,81,208,.389,36,100,.360,45,108,.417,75,91,.824,13,80,121,32,10,53,46,273,/wnba/players/m/mitchle01w.html,https://www.basketball-reference.com/wnba/players/m/mitchle01w.html,mitchle01w
Tiffany Mitchell,IND,G,27,671,9,83,238,.349,17,69,.246,66,169,.391,94,102,.922,16,86,39,31,5,40,60,277,/wnba/players/m/mitchti01w.html,https://www.basketball-reference.com/wnba/players/m/mitchti01w.html,mitchti01w
Alex Montgomery,SAS,G-F,34,800,31,81,219,.370,23,75,.307,58,144,.403,19,23,.826,39,194,71,21,10,47,81,204,/wnba/players/m/montgal01w.html,https://www.basketball-reference.com/wnba/players/m/montgal01w.html,montgal01w
Lanay Montgomery,SEA,C,7,28,0,3,7,.429,0,0,,3,7,.429,0,0,,0,5,0,1,4,2,5,6,/wnba/players/m/montgla01w.html,https://www.basketball-reference.com/wnba/players/m/montgla01w.html,montgla01w
Renee Montgomery,MIN,G,34,743,12,92,217,.424,39,109,.358,53,108,.491,48,57,.842,15,54,117,24,2,58,47,271,/wnba/players/m/montgre01w.html,https://www.basketball-reference.com/wnba/players/m/montgre01w.html,montgre01w
Maya Moore,MIN,F,34,1063,34,207,468,.442,65,158,.411,142,310,.458,109,127,.858,51,171,119,64,14,61,80,588,/wnba/players/m/moorema01w.html,https://www.basketball-reference.com/wnba/players/m/moorema01w.html,moorema01w
Darxia Morris,ATL,G,5,21,0,2,6,.333,1,1,1.000,1,5,.200,0,0,,0,3,1,0,0,6,2,5,/wnba/players/m/morrida01w.html,https://www.basketball-reference.com/wnba/players/m/morrida01w.html,morrida01w
Kaleena Mosqueda-Lewis,SEA,F,18,199,1,31,68,.456,10,34,.294,21,34,.618,11,11,1.000,4,21,9,4,1,15,23,83,/wnba/players/m/mosquka01w.html,https://www.basketball-reference.com/wnba/players/m/mosquka01w.html,mosquka01w
Nneka Ogwumike,LAS,F,34,1050,34,244,435,.561,18,53,.340,226,382,.592,134,154,.870,61,263,72,63,18,52,99,640,/wnba/players/o/ogwumnn01w.html,https://www.basketball-reference.com/wnba/players/o/ogwumnn01w.html,ogwumnn01w
Courtney Paris,DAL,C,20,273,8,38,68,.559,0,0,,38,68,.559,8,16,.500,33,74,14,7,11,19,54,84,/wnba/players/p/parisco01w.html,https://www.basketball-reference.com/wnba/players/p/parisco01w.html,parisco01w
Candace Parker,LAS,F-C,33,1007,33,208,435,.478,45,127,.354,163,308,.529,96,127,.756,40,277,141,48,55,89,77,557,/wnba/players/p/parkeca01w.html,https://www.basketball-reference.com/wnba/players/p/parkeca01w.html,parkeca01w
Cheyenne Parker-Tyus,CHI,F,23,286,0,32,69,.464,0,3,.000,32,66,.485,23,36,.639,31,78,13,8,15,21,38,87,/wnba/players/p/parkech01w.html,https://www.basketball-reference.com/wnba/players/p/parkech01w.html,parkech01w
Kayla Pedersen,CON,F,26,266,0,13,35,.371,0,1,.000,13,34,.382,12,17,.706,23,59,15,7,2,10,39,38,/wnba/players/p/pederka01w.html,https://www.basketball-reference.com/wnba/players/p/pederka01w.html,pederka01w
Jia Perkins,MIN,G,34,554,2,55,149,.369,12,38,.316,43,111,.387,20,24,.833,11,68,47,37,1,28,42,142,/wnba/players/p/perkiji01w.html,https://www.basketball-reference.com/wnba/players/p/perkiji01w.html,perkiji01w
Alexis Peterson,SEA,G,17,121,0,13,44,.295,3,12,.250,10,32,.313,6,6,1.000,3,21,14,5,0,13,18,35,/wnba/players/p/peteral01w.html,https://www.basketball-reference.com/wnba/players/p/peteral01w.html,peteral01w
Plenette Pierson,MIN,F,34,465,4,70,164,.427,19,56,.339,51,108,.472,19,24,.792,15,76,49,14,5,35,49,178,/wnba/players/p/pierspl01w.html,https://www.basketball-reference.com/wnba/players/p/pierspl01w.html,pierspl01w
Theresa Plaisance,DAL,F,34,690,25,97,255,.380,42,122,.344,55,133,.414,25,29,.862,43,147,31,25,24,29,94,261,/wnba/players/p/plaisth01w.html,https://www.basketball-reference.com/wnba/players/p/plaisth01w.html,plaisth01w
Kelsey Plum,SAS,G,31,711,23,85,246,.346,35,96,.365,50,150,.333,60,69,.870,12,59,106,16,4,79,57,265,/wnba/players/p/plumke01w.html,https://www.basketball-reference.com/wnba/players/p/plumke01w.html,plumke01w
Jeanette Pohlen-Mavunga,IND,G,29,374,0,32,79,.405,15,39,.385,17,40,.425,19,23,.826,4,28,20,7,0,17,22,98,/wnba/players/p/pohleje01w.html,https://www.basketball-reference.com/wnba/players/p/pohleje01w.html,pohleje01w
Cappie Pondexter,CHI,G,29,789,15,106,289,.367,9,35,.257,97,254,.382,58,73,.795,12,84,124,19,5,66,67,279,/wnba/players/p/pondeca01w.html,https://www.basketball-reference.com/wnba/players/p/pondeca01w.html,pondeca01w
Aerial Powers,DAL,G,12,244,1,40,118,.339,13,42,.310,27,76,.355,36,44,.818,17,50,18,5,6,18,20,129,/wnba/players/p/powerae01w.html,https://www.basketball-reference.com/wnba/players/p/powerae01w.html,powerae01w
Alexis Prince,PHO,F,18,130,0,14,41,.341,5,16,.313,9,25,.360,2,2,1.000,1,18,7,4,4,3,8,35,/wnba/players/p/princal01w.html,https://www.basketball-reference.com/wnba/players/p/princal01w.html,princal01w
Epiphanny Prince,NYL,G,28,751,25,116,289,.401,33,96,.344,83,193,.430,72,82,.878,32,101,81,35,7,35,50,337,/wnba/players/p/princep01w.html,https://www.basketball-reference.com/wnba/players/p/princep01w.html,princep01w
Allie Quigley,CHI,G,31,1000,31,191,378,.505,77,179,.430,114,199,.573,50,56,.893,9,101,113,24,17,73,62,509,/wnba/players/q/quiglal01w.html,https://www.basketball-reference.com/wnba/players/q/quiglal01w.html,quiglal01w
Noelle Quinn,SEA,G,32,504,4,25,62,.403,15,39,.385,10,23,.435,20,21,.952,1,52,88,13,5,30,34,85,/wnba/players/q/quinnno01w.html,https://www.basketball-reference.com/wnba/players/q/quinnno01w.html,quinnno01w
Nayo Raincock-Ekunwe,NYL,F,32,295,2,41,78,.526,0,4,.000,41,74,.554,36,61,.590,29,57,8,5,1,17,47,118,/wnba/players/r/raincna01w.html,https://www.basketball-reference.com/wnba/players/r/raincna01w.html,raincna01w
Angel Robinson,PHO,F-C,15,237,8,25,44,.568,1,1,1.000,24,43,.558,7,7,1.000,16,58,8,1,11,16,36,58,/wnba/players/r/robinan01w.html,https://www.basketball-reference.com/wnba/players/r/robinan01w.html,robinan01w
Danielle Robinson,PHO,G,32,752,29,83,192,.432,0,7,.000,83,185,.449,55,65,.846,14,93,110,35,5,61,64,221,/wnba/players/r/robinda01w.html,https://www.basketball-reference.com/wnba/players/r/robinda01w.html,robinda01w
Sugar Rodgers,NYL,G,33,844,15,120,354,.339,63,184,.342,57,170,.335,44,54,.815,23,126,77,30,17,53,76,347,/wnba/players/r/rodgesu01w.html,https://www.basketball-reference.com/wnba/players/r/rodgesu01w.html,rodgesu01w
