player,wnba_age,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Jessica Moore,27,IND,F-C,3,16,0,0,1,.000,0,0,,0,1,.000,0,0,,1,2,1,1,1,0,3,0,/wnba/players/m/mooreje01w.html,https://www.basketball-reference.com/wnba/players/m/mooreje01w.html,mooreje01w
Ruth Riley,30,SAS,C,2,31,0,5,11,.455,0,0,,5,11,.455,5,5,1.000,2,4,0,3,3,1,5,15,/wnba/players/r/rileyru01w.html,https://www.basketball-reference.com/wnba/players/r/rileyru01w.html,rileyru01w
Andrea Riley,21,LAS,G,1,2,0,0,1,.000,0,1,.000,0,0,,0,0,,0,1,0,0,0,0,0,0,/wnba/players/r/rileyan01w.html,https://www.basketball-reference.com/wnba/players/r/rileyan01w.html,rileyan01w
Brittainey Raven,21,ATL,G,4,4,0,0,1,.000,0,1,.000,0,0,,3,4,.750,1,1,0,0,0,1,2,3,/wnba/players/r/ravenbr01w.html,https://www.basketball-reference.com/wnba/players/r/ravenbr01w.html,ravenbr01w
Noelle Quinn,25,LAS,G,2,68,2,7,19,.368,3,6,.500,4,13,.308,2,2,1.000,1,8,1,2,0,3,7,19,/wnba/players/q/quinnno01w.html,https://www.basketball-reference.com/wnba/players/q/quinnno01w.html,quinnno01w
Armintie Herrington,25,ATL,G,7,180,6,13,38,.342,0,0,,13,38,.342,9,15,.600,12,19,25,6,0,11,18,35,/wnba/players/p/pricear01w.html,https://www.basketball-reference.com/wnba/players/p/pricear01w.html,pricear01w
Nicole Powell,28,NYL,F,5,128,5,12,27,.444,8,21,.381,4,6,.667,6,6,1.000,5,14,9,2,1,7,14,38,/wnba/players/p/powelni01w.html,https://www.basketball-reference.com/wnba/players/p/powelni01w.html,powelni01w
Cappie Pondexter,27,NYL,G,5,186,5,51,116,.440,12,25,.480,39,91,.429,28,31,.903,6,21,23,6,0,9,13,142,/wnba/players/p/pondeca01w.html,https://www.basketball-reference.com/wnba/players/p/pondeca01w.html,pondeca01w
Plenette Pierson,28,NYL,F,5,100,3,23,44,.523,1,3,.333,22,41,.537,5,8,.625,6,12,6,0,1,10,18,52,/wnba/players/p/pierspl01w.html,https://www.basketball-reference.com/wnba/players/p/pierspl01w.html,pierspl01w
Ticha Penicheiro,35,LAS,G,2,59,2,5,11,.455,0,0,,5,11,.455,2,2,1.000,2,5,5,5,0,6,1,12,/wnba/players/p/penicti01w.html,https://www.basketball-reference.com/wnba/players/p/penicti01w.html,penicti01w
Jene Morris,22,IND,G,1,2,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,/wnba/players/m/morrije01w.html,https://www.basketball-reference.com/wnba/players/m/morrije01w.html,morrije01w
Ashley Robinson,27,SEA,C,4,7,0,0,1,.000,0,0,,0,1,.000,0,0,,1,3,1,0,0,1,1,0,/wnba/players/r/robinas01w.html,https://www.basketball-reference.com/wnba/players/r/robinas01w.html,robinas01w
Jacinta Monroe,21,WAS,F,2,5,0,0,0,,0,0,,0,0,,0,0,,0,1,0,1,0,0,1,0,/wnba/players/m/monroja01w.html,https://www.basketball-reference.com/wnba/players/m/monroja01w.html,monroja01w
Leilani Mitchell,25,NYL,G,5,145,5,5,22,.227,4,16,.250,1,6,.167,2,2,1.000,4,16,18,4,0,10,11,16,/wnba/players/m/mitchle01w.html,https://www.basketball-reference.com/wnba/players/m/mitchle01w.html,mitchle01w
DeLisha Milton-Jones,35,LAS,F,2,71,2,9,25,.360,1,1,1.000,8,24,.333,2,4,.500,9,17,2,1,1,5,8,21,/wnba/players/m/miltode01w.html,https://www.basketball-reference.com/wnba/players/m/miltode01w.html,miltode01w
Kelly Miller,31,ATL,G,4,27,0,3,4,.750,1,2,.500,2,2,1.000,3,3,1.000,1,2,6,1,0,3,2,10,/wnba/players/m/milleke01w.html,https://www.basketball-reference.com/wnba/players/m/milleke01w.html,milleke01w
Coco Miller,31,ATL,G,7,180,7,27,69,.391,5,19,.263,22,50,.440,15,19,.789,9,19,23,9,0,14,15,74,/wnba/players/m/milleco01w.html,https://www.basketball-reference.com/wnba/players/m/milleco01w.html,milleco01w
Chasity Melvin,34,WAS,C-F,2,30,1,4,5,.800,0,1,.000,4,4,1.000,3,4,.750,2,4,2,2,0,1,1,11,/wnba/players/m/melvich01w.html,https://www.basketball-reference.com/wnba/players/m/melvich01w.html,melvich01w
Taj McWilliams-Franklin,39,NYL,F-C,5,152,5,17,38,.447,0,1,.000,17,37,.459,8,11,.727,16,43,13,3,5,15,18,42,/wnba/players/m/mcwilta01w.html,https://www.basketball-reference.com/wnba/players/m/mcwilta01w.html,mcwilta01w
Angel McCoughtry,23,ATL,F-G,7,216,7,61,132,.462,10,22,.455,51,110,.464,55,69,.797,14,38,16,14,4,22,31,187,/wnba/players/m/mccouan01w.html,https://www.basketball-reference.com/wnba/players/m/mccouan01w.html,mccouan01w
Janel McCarville,27,NYL,F-C,2,63,2,3,10,.300,0,0,,3,10,.300,4,4,1.000,8,18,8,3,2,6,6,10,/wnba/players/m/mccarja01w.html,https://www.basketball-reference.com/wnba/players/m/mccarja01w.html,mccarja01w
Penny Taylor,29,PHO,F,4,127,4,18,38,.474,5,9,.556,13,29,.448,15,17,.882,5,19,27,8,2,9,6,56,/wnba/players/t/taylope01w.html,https://www.basketball-reference.com/wnba/players/t/taylope01w.html,taylope01w
Shavonte Zellous,23,IND,G,3,31,0,3,5,.600,0,1,.000,3,4,.750,6,7,.857,1,2,2,0,1,2,3,12,/wnba/players/z/zellosh01w.html,https://www.basketball-reference.com/wnba/players/z/zellosh01w.html,zellosh01w
