player,wnba_age,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Kayla McBride,28,LVA,G,8,247,8,28,70,.400,10,29,.345,18,41,.439,10,10,1.000,1,27,23,4,1,11,11,76,/wnba/players/m/mcbrika01w.html,https://www.basketball-reference.com/wnba/players/m/mcbrika01w.html,mcbrika01w
Stephanie Mavunga,25,CHI,F,1,1,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,/wnba/players/m/mavunst01w.html,https://www.basketball-reference.com/wnba/players/m/mavunst01w.html,mavunst01w
Ezi Magbegor,20,SEA,F-C,6,35,0,2,9,.222,0,2,.000,2,7,.286,2,2,1.000,0,7,2,0,1,0,4,6,/wnba/players/m/magbeez01w.html,https://www.basketball-reference.com/wnba/players/m/magbeez01w.html,magbeez01w
Brianna Turner,23,PHO,F-C,2,79,2,8,10,.800,0,0,,8,10,.800,1,4,.250,4,25,8,2,4,5,4,17,/wnba/players/t/turnebr01w.html,https://www.basketball-reference.com/wnba/players/t/turnebr01w.html,turnebr01w
Jackie Young,22,LVA,G,8,163,0,21,68,.309,1,6,.167,20,62,.323,19,21,.905,3,24,22,2,1,19,18,62,/wnba/players/y/youngja01w.html,https://www.basketball-reference.com/wnba/players/y/youngja01w.html,youngja01w
A'ja Wilson,23,LVA,C,8,283,8,62,131,.473,0,0,,62,131,.473,42,49,.857,17,71,19,8,18,16,14,166,/wnba/players/w/wilsoa01w.html,https://www.basketball-reference.com/wnba/players/w/wilsoa01w.html,wilsoa01w
Riquna Williams,30,LAS,G,1,10,0,1,4,.250,0,2,.000,1,2,.500,0,0,,0,1,0,1,0,1,1,2,/wnba/players/w/williri02w.html,https://www.basketball-reference.com/wnba/players/w/williri02w.html,williri02w
Gabby Williams,23,CHI,F,1,32,0,6,14,.429,2,5,.400,4,9,.444,2,2,1.000,3,5,2,2,0,1,3,16,/wnba/players/w/williga01w.html,https://www.basketball-reference.com/wnba/players/w/williga01w.html,williga01w
Sydney Wiese,25,LAS,G,1,18,1,0,3,.000,0,2,.000,0,1,.000,0,0,,0,0,1,0,0,0,0,0,/wnba/players/w/wiesesy01w.html,https://www.basketball-reference.com/wnba/players/w/wiesesy01w.html,wiesesy01w
Sami Whitcomb,31,SEA,G,3,32,0,6,18,.333,3,11,.273,3,7,.429,0,0,,0,4,5,3,0,1,3,15,/wnba/players/w/whitcsa01w.html,https://www.basketball-reference.com/wnba/players/w/whitcsa01w.html,whitcsa01w
Shatori Walker-Kimbrough,25,PHO,G,2,38,1,5,10,.500,4,6,.667,1,4,.250,3,6,.500,1,3,3,0,1,2,2,17,/wnba/players/w/walkesh01w.html,https://www.basketball-reference.com/wnba/players/w/walkesh01w.html,walkesh01w
Kia Vaughn,33,PHO,C,2,63,2,11,23,.478,0,1,.000,11,22,.500,0,0,,3,12,1,0,0,2,6,22,/wnba/players/v/vaughki01w.html,https://www.basketball-reference.com/wnba/players/v/vaughki01w.html,vaughki01w
Courtney Vandersloot,31,CHI,G,1,36,1,5,10,.500,2,4,.500,3,6,.500,0,0,,1,4,6,2,0,2,4,12,/wnba/players/v/vandeco01w.html,https://www.basketball-reference.com/wnba/players/v/vandeco01w.html,vandeco01w
Jewell Loyd,26,SEA,G,6,181,6,41,74,.554,11,28,.393,30,46,.652,14,15,.933,7,30,23,8,3,14,12,107,/wnba/players/l/loydje01w.html,https://www.basketball-reference.com/wnba/players/l/loydje01w.html,loydje01w
Morgan Tuck,26,SEA,F,1,7,0,1,5,.200,0,2,.000,1,3,.333,0,0,,0,1,1,0,0,0,1,2,/wnba/players/t/tuckmo01w.html,https://www.basketball-reference.com/wnba/players/t/tuckmo01w.html,tuckmo01w
Jasmine Thomas,30,CON,G,7,224,7,41,91,.451,13,40,.325,28,51,.549,8,10,.800,1,15,31,8,1,13,12,103,/wnba/players/t/thomaja01w.html,https://www.basketball-reference.com/wnba/players/t/thomaja01w.html,thomaja01w
Alyssa Thomas,28,CON,F,7,227,7,51,99,.515,0,0,,51,99,.515,23,30,.767,21,57,28,12,3,15,22,125,/wnba/players/t/thomaal01w.html,https://www.basketball-reference.com/wnba/players/t/thomaal01w.html,thomaal01w
Diana Taurasi,38,PHO,G,2,70,2,16,34,.471,10,21,.476,6,13,.462,9,9,1.000,1,8,15,1,0,4,6,51,/wnba/players/t/tauradi01w.html,https://www.basketball-reference.com/wnba/players/t/tauradi01w.html,tauradi01w
Brittney Sykes,26,LAS,G,1,22,1,3,11,.273,0,4,.000,3,7,.429,2,2,1.000,2,5,2,0,0,3,6,8,/wnba/players/s/sykesbr01w.html,https://www.basketball-reference.com/wnba/players/s/sykesbr01w.html,sykesbr01w
Carolyn Swords,30,LVA,C,8,177,8,13,27,.481,0,0,,13,27,.481,0,0,,19,48,10,3,5,5,16,26,/wnba/players/s/swordca01w.html,https://www.basketball-reference.com/wnba/players/s/swordca01w.html,swordca01w
Sug Sutton,21,WAS,G,1,4,0,1,2,.500,0,0,,1,2,.500,0,0,,0,1,0,0,0,0,0,2,/wnba/players/s/suttosu01w.html,https://www.basketball-reference.com/wnba/players/s/suttosu01w.html,suttosu01w
Breanna Stewart,25,SEA,F,6,196,6,57,106,.538,17,34,.500,40,72,.556,23,27,.852,6,47,24,10,10,7,11,154,/wnba/players/s/stewabr01w.html,https://www.basketball-reference.com/wnba/players/s/stewabr01w.html,stewabr01w
Alanna Smith,23,PHO,F,2,16,0,1,4,.250,1,2,.500,0,2,.000,2,2,1.000,0,2,0,1,1,2,3,5,/wnba/players/s/smithal01w.html,https://www.basketball-reference.com/wnba/players/s/smithal01w.html,smithal01w
Bridget Carleton,23,MIN,F,4,118,3,9,18,.500,7,13,.538,2,5,.400,0,0,,5,15,10,5,0,3,5,25,/wnba/players/c/carlebr01w.html,https://www.basketball-reference.com/wnba/players/c/carlebr01w.html,carlebr01w
Sophie Cunningham,23,PHO,G,2,19,0,2,4,.500,1,3,.333,1,1,1.000,0,0,,0,2,0,0,0,3,2,5,/wnba/players/c/cunniso01w.html,https://www.basketball-reference.com/wnba/players/c/cunniso01w.html,cunniso01w
Kahleah Copper,25,CHI,G-F,1,35,1,7,14,.500,2,4,.500,5,10,.500,1,4,.250,0,0,4,2,0,2,2,17,/wnba/players/c/coppeka01w.html,https://www.basketball-reference.com/wnba/players/c/coppeka01w.html,coppeka01w
Te'a Cooper,23,LAS,G,1,21,0,1,4,.250,1,2,.500,0,2,.000,0,0,,0,0,2,1,0,3,0,3,/wnba/players/c/coopete01w.html,https://www.basketball-reference.com/wnba/players/c/coopete01w.html,coopete01w
Sydney Colson,30,CHI,G,1,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,/wnba/players/c/colsosy01w.html,https://www.basketball-reference.com/wnba/players/c/colsosy01w.html,colsosy01w
Napheesa Collier,23,MIN,F,4,137,4,27,54,.500,7,13,.538,20,41,.488,5,8,.625,8,36,12,2,10,8,12,66,/wnba/players/c/collina01w.html,https://www.basketball-reference.com/wnba/players/c/collina01w.html,collina01w
Alaina Coates,25,WAS,C,1,4,0,0,1,.000,0,0,,0,1,.000,0,0,,1,1,0,0,0,0,1,0,/wnba/players/c/coateal01w.html,https://www.basketball-reference.com/wnba/players/c/coateal01w.html,coateal01w
Alysha Clark,32,SEA,F,6,183,6,24,53,.453,8,23,.348,16,30,.533,6,6,1.000,11,39,19,4,4,4,16,62,/wnba/players/c/clarkal01w.html,https://www.basketball-reference.com/wnba/players/c/clarkal01w.html,clarkal01w
Kaila Charles,22,CON,G-F,7,82,0,9,24,.375,2,11,.182,7,13,.538,8,8,1.000,5,12,3,1,1,9,7,28,/wnba/players/c/charlka01w.html,https://www.basketball-reference.com/wnba/players/c/charlka01w.html,charlka01w
Essence Carson,33,CON,G,5,39,0,6,13,.462,1,5,.200,5,8,.625,0,0,,0,2,0,1,2,2,2,13,/wnba/players/c/carsoes01w.html,https://www.basketball-reference.com/wnba/players/c/carsoes01w.html,carsoes01w
Crystal Dangerfield,22,MIN,G,4,136,4,18,53,.340,4,16,.250,14,37,.378,7,11,.636,1,11,15,4,0,8,11,47,/wnba/players/d/dangecr01w.html,https://www.basketball-reference.com/wnba/players/d/dangecr01w.html,dangecr01w
Emma Cannon,31,LVA,F,6,86,0,11,22,.500,1,5,.200,10,17,.588,0,2,.000,6,13,5,0,0,10,19,23,/wnba/players/c/cannoem01w.html,https://www.basketball-reference.com/wnba/players/c/cannoem01w.html,cannoem01w
Jordin Canada,24,SEA,G,6,93,0,18,33,.545,0,3,.000,18,30,.600,6,9,.667,3,11,8,3,0,2,5,42,/wnba/players/c/canadjo01w.html,https://www.basketball-reference.com/wnba/players/c/canadjo01w.html,canadjo01w
Cierra Burdick,26,LVA,F,4,19,0,2,7,.286,0,0,,2,7,.286,0,0,,0,4,2,0,0,0,1,4,/wnba/players/b/burdici01w.html,https://www.basketball-reference.com/wnba/players/b/burdici01w.html,burdici01w
DeWanna Bonner,32,CON,G-F,7,245,7,33,99,.333,10,35,.286,23,64,.359,32,32,1.000,8,73,27,13,8,16,18,108,/wnba/players/b/bonnede01w.html,https://www.basketball-reference.com/wnba/players/b/bonnede01w.html,bonnede01w
Sue Bird,39,SEA,G,6,159,6,20,51,.392,12,38,.316,8,13,.615,5,5,1.000,0,12,55,4,2,14,11,57,/wnba/players/b/birdsu01w.html,https://www.basketball-reference.com/wnba/players/b/birdsu01w.html,birdsu01w
Rachel Banham,26,MIN,G,4,75,0,9,29,.310,4,12,.333,5,17,.294,1,1,1.000,1,6,7,0,1,5,6,23,/wnba/players/b/banhara01w.html,https://www.basketball-reference.com/wnba/players/b/banhara01w.html,banhara01w
Seimone Augustus,36,LAS,G-F,1,22,0,3,6,.500,0,0,,3,6,.500,4,4,1.000,2,3,1,0,1,1,0,10,/wnba/players/a/augusse01w.html,https://www.basketball-reference.com/wnba/players/a/augusse01w.html,augusse01w
Ariel Atkins,23,WAS,G,1,36,1,6,16,.375,0,3,.000,6,13,.462,1,1,1.000,2,4,4,2,0,0,1,13,/wnba/players/a/atkinar01w.html,https://www.basketball-reference.com/wnba/players/a/atkinar01w.html,atkinar01w
Kristine Anigwe,23,LAS,F-C,1,18,1,3,5,.600,0,0,,3,5,.600,2,2,1.000,2,7,0,0,1,1,2,8,/wnba/players/a/anigwkr01w.html,https://www.basketball-reference.com/wnba/players/a/anigwkr01w.html,anigwkr01w
Tianna Hawkins,29,WAS,F,1,15,0,1,7,.143,0,1,.000,1,6,.167,3,4,.750,2,5,0,0,0,2,4,5,/wnba/players/h/hawkiti01w.html,https://www.basketball-reference.com/wnba/players/h/hawkiti01w.html,hawkiti01w
Kiara Leslie,24,WAS,G,1,33,1,3,9,.333,0,3,.000,3,6,.500,1,1,1.000,1,6,4,1,2,1,4,7,/wnba/players/l/lesliki01w.html,https://www.basketball-reference.com/wnba/players/l/lesliki01w.html,lesliki01w
Crystal Langhorne,33,SEA,F-C,1,6,0,0,2,.000,0,2,.000,0,0,,0,0,,0,2,1,0,0,0,1,0,/wnba/players/l/langhcr01w.html,https://www.basketball-reference.com/wnba/players/l/langhcr01w.html,langhcr01w
Brionna Jones,24,CON,F,7,198,7,29,64,.453,0,0,,29,64,.453,8,9,.889,25,51,10,11,2,10,22,66,/wnba/players/j/jonesbr01w.html,https://www.basketball-reference.com/wnba/players/j/jonesbr01w.html,jonesbr01w
Shenise Johnson,29,MIN,G,1,3,0,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,/wnba/players/j/johnssh02w.html,https://www.basketball-reference.com/wnba/players/j/johnssh02w.html,johnssh02w
Briann January,33,CON,G,7,228,7,25,72,.347,10,29,.345,15,43,.349,3,3,1.000,2,13,25,6,0,6,15,63,/wnba/players/j/januabr01w.html,https://www.basketball-reference.com/wnba/players/j/januabr01w.html,januabr01w
Natasha Howard,28,SEA,F,6,138,6,23,42,.548,3,6,.500,20,36,.556,8,11,.727,7,32,9,7,5,9,18,57,/wnba/players/h/howarna01w.html,https://www.basketball-reference.com/wnba/players/h/howarna01w.html,howarna01w
Myisha Hines-Allen,25,WAS,F,1,27,1,4,6,.667,1,1,1.000,3,5,.600,2,2,1.000,0,9,1,0,2,3,4,11,/wnba/players/h/hinesmy01w.html,https://www.basketball-reference.com/wnba/players/h/hinesmy01w.html,hinesmy01w
Natisha Hiedeman,23,CON,G,7,54,0,7,13,.538,5,8,.625,2,5,.400,5,6,.833,0,5,9,2,1,4,4,24,/wnba/players/h/hiedena01w.html,https://www.basketball-reference.com/wnba/players/h/hiedena01w.html,hiedena01w
Ruthy Hebard,22,CHI,F,1,18,1,2,4,.500,0,0,,2,4,.500,0,0,,0,2,0,0,1,2,2,4,/wnba/players/h/hebarru01w.html,https://www.basketball-reference.com/wnba/players/h/hebarru01w.html,hebarru01w
Lindsay Allen,25,LVA,G,5,32,1,3,9,.333,0,3,.000,3,6,.500,0,0,,0,1,2,1,1,6,3,6,/wnba/players/a/allenli01w.html,https://www.basketball-reference.com/wnba/players/a/allenli01w.html,allenli01w
Mikiah Herbert Harrigan,21,MIN,F,3,29,0,3,5,.600,2,4,.500,1,1,1.000,1,2,.500,1,5,0,0,1,3,6,9,/wnba/players/h/harrimi01w.html,https://www.basketball-reference.com/wnba/players/h/harrimi01w.html,harrimi01w
Dearica Hamby,26,LVA,F,3,75,0,9,17,.529,1,5,.200,8,12,.667,5,8,.625,2,9,7,2,0,8,8,24,/wnba/players/h/hambyde01w.html,https://www.basketball-reference.com/wnba/players/h/hambyde01w.html,hambyde01w
Reshanda Gray,27,LAS,F,1,1,0,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,0,1,0,0,0,2,/wnba/players/g/grayre01w.html,https://www.basketball-reference.com/wnba/players/g/grayre01w.html,grayre01w
Chelsea Gray,27,LAS,G,1,35,1,2,9,.222,0,4,.000,2,5,.400,0,0,,0,2,0,1,0,3,3,4,/wnba/players/g/graych01w.html,https://www.basketball-reference.com/wnba/players/g/graych01w.html,graych01w
Jacki Gemelos,31,WAS,G,1,11,0,1,3,.333,1,1,1.000,0,2,.000,0,0,,1,3,2,0,0,0,0,3,/wnba/players/g/gemelja01w.html,https://www.basketball-reference.com/wnba/players/g/gemelja01w.html,gemelja01w
Sylvia Fowles,34,MIN,C,1,18,1,2,8,.250,0,0,,2,8,.250,2,2,1.000,1,4,1,0,0,1,0,6,/wnba/players/f/fowlesy01w.html,https://www.basketball-reference.com/wnba/players/f/fowlesy01w.html,fowlesy01w
Stefanie Dolson,28,CHI,C,1,16,0,1,4,.250,0,2,.000,1,2,.500,0,0,,0,2,3,0,1,0,2,2,/wnba/players/d/dolsost01w.html,https://www.basketball-reference.com/wnba/players/d/dolsost01w.html,dolsost01w
Skylar Diggins,29,PHO,G,2,73,2,10,33,.303,3,13,.231,7,20,.350,9,10,.900,1,10,11,1,0,7,6,32,/wnba/players/d/diggisk01w.html,https://www.basketball-reference.com/wnba/players/d/diggisk01w.html,diggisk01w
Damiris Dantas,27,MIN,C-F,4,137,4,24,51,.471,14,27,.519,10,24,.417,10,12,.833,8,30,11,6,0,10,14,72,/wnba/players/d/dantada01w.html,https://www.basketball-reference.com/wnba/players/d/dantada01w.html,dantada01w
