player,wnba_age,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Maya Moore,24,MIN,F,7,230,7,52,98,.531,12,30,.400,40,68,.588,30,34,.882,13,37,19,11,3,10,18,146,/wnba/players/m/moorema01w.html,https://www.basketball-reference.com/wnba/players/m/moorema01w.html,moorema01w
Lindsey Moore,22,MIN,G,6,37,0,1,6,.167,0,2,.000,1,4,.250,0,0,,0,2,7,2,1,4,4,2,/wnba/players/m/mooreli01w.html,https://www.basketball-reference.com/wnba/players/m/mooreli01w.html,mooreli01w
Emma Meesseman,20,WAS,F,3,37,0,5,11,.455,0,0,,5,11,.455,2,3,.667,3,4,3,0,3,4,2,12,/wnba/players/m/meessem01w.html,https://www.basketball-reference.com/wnba/players/m/meessem01w.html,meessem01w
Nadirah McKenith,21,WAS,G,3,26,0,0,9,.000,0,5,.000,0,4,.000,2,2,1.000,0,4,4,2,0,5,2,2,/wnba/players/m/mckenna01w.html,https://www.basketball-reference.com/wnba/players/m/mckenna01w.html,mckenna01w
Angel McCoughtry,26,ATL,F-G,8,247,8,48,153,.314,8,32,.250,40,121,.331,39,47,.830,15,29,30,16,8,28,32,143,/wnba/players/m/mccouan01w.html,https://www.basketball-reference.com/wnba/players/m/mccouan01w.html,mccouan01w
Janel McCarville,30,MIN,F-C,7,173,7,17,35,.486,1,2,.500,16,33,.485,5,8,.625,8,35,24,8,8,17,17,40,/wnba/players/m/mccarja01w.html,https://www.basketball-reference.com/wnba/players/m/mccarja01w.html,mccarja01w
A'dia Mathies,22,LAS,G,1,3,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,/wnba/players/m/mathiad01w.html,https://www.basketball-reference.com/wnba/players/m/mathiad01w.html,mathiad01w
Kristi Toliver,26,LAS,G,3,91,3,13,45,.289,1,16,.063,12,29,.414,5,5,1.000,5,12,9,6,1,5,8,32,/wnba/players/t/tolivkr01w.html,https://www.basketball-reference.com/wnba/players/t/tolivkr01w.html,tolivkr01w
Shavonte Zellous,26,IND,G,4,106,4,17,38,.447,5,12,.417,12,26,.462,12,13,.923,4,15,8,1,2,0,12,51,/wnba/players/z/zellosh01w.html,https://www.basketball-reference.com/wnba/players/z/zellosh01w.html,zellosh01w
Tamera Young,26,CHI,F,2,33,0,2,5,.400,0,0,,2,5,.400,3,4,.750,0,3,2,2,0,0,5,7,/wnba/players/y/youngta01w.html,https://www.basketball-reference.com/wnba/players/y/youngta01w.html,youngta01w
Tanisha Wright,29,SEA,G,2,70,2,14,24,.583,1,3,.333,13,21,.619,0,1,.000,1,4,6,4,0,6,8,29,/wnba/players/w/wrighta01w.html,https://www.basketball-reference.com/wnba/players/w/wrighta01w.html,wrighta01w
Monica Wright,24,MIN,G,7,148,0,25,53,.472,2,9,.222,23,44,.523,12,18,.667,4,18,8,6,1,11,15,64,/wnba/players/w/wrighmo01w.html,https://www.basketball-reference.com/wnba/players/w/wrighmo01w.html,wrighmo01w
Le'coe Willingham,32,ATL,F,4,72,2,1,10,.100,0,5,.000,1,5,.200,0,2,.000,3,7,4,3,1,3,12,2,/wnba/players/w/willile01w.html,https://www.basketball-reference.com/wnba/players/w/willile01w.html,willile01w
Lindsay Whalen,31,MIN,G,7,204,7,25,61,.410,0,1,.000,25,60,.417,18,29,.621,5,32,33,6,0,17,12,68,/wnba/players/w/whaleli01w.html,https://www.basketball-reference.com/wnba/players/w/whaleli01w.html,whaleli01w
Avery Warley-Talbert,26,CHI,C,2,9,0,0,3,.000,0,0,,0,3,.000,0,0,,3,4,1,0,0,0,1,0,/wnba/players/w/warleav01w.html,https://www.basketball-reference.com/wnba/players/w/warleav01w.html,warleav01w
Kia Vaughn,26,WAS,C,3,74,3,12,26,.462,0,0,,12,26,.462,0,0,,2,15,2,2,2,4,9,24,/wnba/players/v/vaughki01w.html,https://www.basketball-reference.com/wnba/players/v/vaughki01w.html,vaughki01w
Courtney Vandersloot,24,CHI,G,2,59,2,6,20,.300,0,1,.000,6,19,.316,2,2,1.000,0,4,9,2,1,6,8,14,/wnba/players/v/vandeco01w.html,https://www.basketball-reference.com/wnba/players/v/vandeco01w.html,vandeco01w
Camille Smith,28,SEA,F,2,68,2,7,19,.368,2,5,.400,5,14,.357,9,11,.818,3,7,2,4,1,6,5,25,/wnba/players/l/littlca01w.html,https://www.basketball-reference.com/wnba/players/l/littlca01w.html,littlca01w
Joslyn Tinkle,22,SEA,F,1,2,0,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,/wnba/players/t/tinkljo01w.html,https://www.basketball-reference.com/wnba/players/t/tinkljo01w.html,tinkljo01w
Tina Thompson,38,SEA,F,2,65,2,11,26,.423,0,7,.000,11,19,.579,1,2,.500,2,17,0,2,0,4,4,23,/wnba/players/t/thompti01w.html,https://www.basketball-reference.com/wnba/players/t/thompti01w.html,thompti01w
Krystal Thomas,24,PHO,C,5,39,0,2,3,.667,0,0,,2,3,.667,1,2,.500,3,11,0,0,1,1,7,5,/wnba/players/t/thomakr01w.html,https://www.basketball-reference.com/wnba/players/t/thomakr01w.html,thomakr01w
Jasmine Thomas,23,ATL,G,8,231,8,22,71,.310,0,11,.000,22,60,.367,7,10,.700,8,23,16,7,6,20,10,51,/wnba/players/t/thomaja01w.html,https://www.basketball-reference.com/wnba/players/t/thomaja01w.html,thomaja01w
Penny Taylor,32,PHO,F,2,40,2,5,10,.500,1,3,.333,4,7,.571,1,2,.500,1,4,8,2,0,2,1,12,/wnba/players/t/taylope01w.html,https://www.basketball-reference.com/wnba/players/t/taylope01w.html,taylope01w
Diana Taurasi,31,PHO,G,5,186,5,30,90,.333,6,34,.176,24,56,.429,38,40,.950,5,26,30,8,1,15,19,104,/wnba/players/t/tauradi01w.html,https://www.basketball-reference.com/wnba/players/t/tauradi01w.html,tauradi01w
Shekinna Stricklen,22,SEA,F,2,35,2,2,10,.200,1,5,.200,1,5,.200,0,2,.000,0,5,5,1,2,1,1,5,/wnba/players/s/stricsh01w.html,https://www.basketball-reference.com/wnba/players/s/stricsh01w.html,stricsh01w
Michelle Snow,33,WAS,C,3,36,0,4,11,.364,0,0,,4,11,.364,2,2,1.000,4,17,1,1,5,3,4,10,/wnba/players/s/snowmi01w.html,https://www.basketball-reference.com/wnba/players/s/snowmi01w.html,snowmi01w
Tierra Ruffin-Pratt,22,WAS,G,3,45,0,5,13,.385,0,0,,5,13,.385,7,12,.583,2,6,2,3,0,3,6,17,/wnba/players/r/ruffiti01w.html,https://www.basketball-reference.com/wnba/players/r/ruffiti01w.html,ruffiti01w
Layshia Clarendon,22,IND,G,4,61,0,10,21,.476,3,5,.600,7,16,.438,1,4,.250,0,2,8,2,0,6,6,24,/wnba/players/c/clarela01w.html,https://www.basketball-reference.com/wnba/players/c/clarela01w.html,clarela01w
Brittney Griner,22,PHO,C,5,133,5,24,45,.533,0,0,,24,45,.533,5,9,.556,13,32,1,1,4,8,18,53,/wnba/players/g/grinebr01w.html,https://www.basketball-reference.com/wnba/players/g/grinebr01w.html,grinebr01w
Briana Gilbreath-Butler,22,PHO,G,5,103,3,6,15,.400,0,4,.000,6,11,.545,6,8,.750,7,15,8,4,2,9,10,18,/wnba/players/g/gilbrbr01w.html,https://www.basketball-reference.com/wnba/players/g/gilbrbr01w.html,gilbrbr01w
Sylvia Fowles,27,CHI,C,2,71,2,12,26,.462,0,0,,12,26,.462,6,11,.545,6,24,1,4,4,8,7,30,/wnba/players/f/fowlesy01w.html,https://www.basketball-reference.com/wnba/players/f/fowlesy01w.html,fowlesy01w
Candice Dupree,28,PHO,F,5,171,5,35,71,.493,0,0,,35,71,.493,5,6,.833,5,32,10,2,1,10,12,75,/wnba/players/d/dupreca01w.html,https://www.basketball-reference.com/wnba/players/d/dupreca01w.html,dupreca01w
Erika de Souza,31,ATL,F-C,8,246,8,39,83,.470,0,0,,39,83,.470,10,17,.588,26,79,10,8,6,18,29,88,/wnba/players/d/desouer01w.html,https://www.basketball-reference.com/wnba/players/d/desouer01w.html,desouer01w
Elena Delle Donne,23,CHI,F-G,2,64,2,8,21,.381,0,3,.000,8,18,.444,14,14,1.000,3,7,4,1,4,2,5,30,/wnba/players/d/delleel01w.html,https://www.basketball-reference.com/wnba/players/d/delleel01w.html,delleel01w
Monique Currie,30,WAS,F,3,77,3,9,27,.333,4,10,.400,5,17,.294,13,18,.722,2,5,8,0,0,3,11,35,/wnba/players/c/currimo01w.html,https://www.basketball-reference.com/wnba/players/c/currimo01w.html,currimo01w
Marissa Coleman,26,LAS,G-F,3,51,0,3,11,.273,0,4,.000,3,7,.429,4,6,.667,1,4,3,4,1,5,1,10,/wnba/players/c/colemma01w.html,https://www.basketball-reference.com/wnba/players/c/colemma01w.html,colemma01w
Courtney Clements,23,ATL,G,4,9,0,0,5,.000,0,1,.000,0,4,.000,1,2,.500,1,2,0,1,1,0,0,1,/wnba/players/c/clemeco01w.html,https://www.basketball-reference.com/wnba/players/c/clemeco01w.html,clemeco01w
Alysha Clark,25,SEA,F,2,37,0,5,11,.455,2,6,.333,3,5,.600,2,2,1.000,1,10,1,0,0,1,4,14,/wnba/players/c/clarkal01w.html,https://www.basketball-reference.com/wnba/players/c/clarkal01w.html,clarkal01w
Lindsey Harding,29,LAS,G,3,99,3,11,33,.333,0,3,.000,11,30,.367,13,17,.765,3,9,10,1,0,7,6,35,/wnba/players/h/hardili01w.html,https://www.basketball-reference.com/wnba/players/h/hardili01w.html,hardili01w
Karima Christmas-Kelly,23,IND,F-G,4,123,4,18,45,.400,2,7,.286,16,38,.421,5,8,.625,12,24,9,4,2,14,15,43,/wnba/players/c/chriska02w.html,https://www.basketball-reference.com/wnba/players/c/chriska02w.html,chriska02w
Tamika Catchings,33,IND,F,4,124,4,22,51,.431,5,15,.333,17,36,.472,25,32,.781,4,31,10,6,3,9,10,74,/wnba/players/c/catchta01w.html,https://www.basketball-reference.com/wnba/players/c/catchta01w.html,catchta01w
Swin Cash,33,CHI,F,2,55,2,2,6,.333,0,3,.000,2,3,.667,7,8,.875,0,3,2,3,1,2,5,11,/wnba/players/c/cashsw01w.html,https://www.basketball-reference.com/wnba/players/c/cashsw01w.html,cashsw01w
Michelle Campbell,29,CHI,F,1,1,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,/wnba/players/c/campbmi02w.html,https://www.basketball-reference.com/wnba/players/c/campbmi02w.html,campbmi02w
Rebekkah Brunson,31,MIN,F,7,228,7,28,56,.500,0,0,,28,56,.500,18,26,.692,21,71,16,5,7,12,15,74,/wnba/players/b/brunsre01w.html,https://www.basketball-reference.com/wnba/players/b/brunsre01w.html,brunsre01w
DeWanna Bonner,25,PHO,G-F,5,179,5,21,63,.333,4,30,.133,17,33,.515,6,7,.857,5,26,17,6,2,11,4,52,/wnba/players/b/bonnede01w.html,https://www.basketball-reference.com/wnba/players/b/bonnede01w.html,bonnede01w
Alex Bentley,22,ATL,G,8,139,0,17,60,.283,4,21,.190,13,39,.333,8,9,.889,5,14,16,9,2,8,20,46,/wnba/players/b/bentlal01w.html,https://www.basketball-reference.com/wnba/players/b/bentlal01w.html,bentlal01w
Alana Beard,31,LAS,G-F,3,93,3,11,27,.407,0,1,.000,11,26,.423,5,5,1.000,5,13,1,3,2,5,6,27,/wnba/players/b/beardal01w.html,https://www.basketball-reference.com/wnba/players/b/beardal01w.html,beardal01w
Seimone Augustus,29,MIN,G-F,7,225,7,53,97,.546,3,9,.333,50,88,.568,13,19,.684,1,26,10,7,6,12,7,122,/wnba/players/a/augusse01w.html,https://www.basketball-reference.com/wnba/players/a/augusse01w.html,augusse01w
Charde Houston,27,PHO,F,5,22,0,5,14,.357,1,5,.200,4,9,.444,0,0,,0,5,0,1,1,1,5,11,/wnba/players/h/houstch01w.html,https://www.basketball-reference.com/wnba/players/h/houstch01w.html,houstch01w
Jantel Lavender,24,LAS,F,3,35,0,5,7,.714,0,0,,5,7,.714,1,2,.500,3,7,0,0,0,0,4,11,/wnba/players/l/lavenja01w.html,https://www.basketball-reference.com/wnba/players/l/lavenja01w.html,lavenja01w
Ivory Latta,28,WAS,G,3,95,3,15,31,.484,6,15,.400,9,16,.563,2,4,.500,0,12,9,2,0,6,4,38,/wnba/players/l/lattaiv01w.html,https://www.basketball-reference.com/wnba/players/l/lattaiv01w.html,lattaiv01w
Erlana Larkins,27,IND,F,4,134,4,17,30,.567,0,0,,17,30,.567,9,9,1.000,13,41,5,1,6,10,15,43,/wnba/players/l/larkier01w.html,https://www.basketball-reference.com/wnba/players/l/larkier01w.html,larkier01w
Crystal Langhorne,26,WAS,F-C,3,83,3,8,20,.400,0,0,,8,20,.400,1,3,.333,8,24,6,0,0,4,8,17,/wnba/players/l/langhcr01w.html,https://www.basketball-reference.com/wnba/players/l/langhcr01w.html,langhcr01w
Lynetta Kizer,23,PHO,F,5,47,0,8,11,.727,0,0,,8,11,.727,0,1,.000,3,6,0,2,1,2,8,16,/wnba/players/k/kizerly01w.html,https://www.basketball-reference.com/wnba/players/k/kizerly01w.html,kizerly01w
Temeka Johnson,30,SEA,G,2,47,2,6,11,.545,1,1,1.000,5,10,.500,3,5,.600,0,1,6,3,0,5,5,16,/wnba/players/j/johnste01w.html,https://www.basketball-reference.com/wnba/players/j/johnste01w.html,johnste01w
Rachel Jarry,21,MIN,F,5,16,0,0,4,.000,0,0,,0,4,.000,3,4,.750,1,4,0,1,0,4,1,3,/wnba/players/j/jarryra01w.html,https://www.basketball-reference.com/wnba/players/j/jarryra01w.html,jarryra01w
Briann January,26,IND,G,4,119,4,10,27,.370,4,9,.444,6,18,.333,6,7,.857,2,11,14,2,0,8,12,30,/wnba/players/j/januabr01w.html,https://www.basketball-reference.com/wnba/players/j/januabr01w.html,januabr01w
Jasmine James,21,PHO,G,5,36,0,5,9,.556,0,0,,5,9,.556,0,0,,1,4,2,1,0,2,4,10,/wnba/players/j/jamesja01w.html,https://www.basketball-reference.com/wnba/players/j/jamesja01w.html,jamesja01w
Matee Ajavon,27,WAS,G,3,65,3,4,17,.235,0,6,.000,4,11,.364,6,8,.750,5,10,7,6,0,8,10,14,/wnba/players/a/ajavoma01w.html,https://www.basketball-reference.com/wnba/players/a/ajavoma01w.html,ajavoma01w
Alexis Hornbuckle,27,PHO,G,4,43,0,3,10,.300,0,4,.000,3,6,.500,2,2,1.000,4,9,6,4,2,5,10,8,/wnba/players/h/hornbal01w.html,https://www.basketball-reference.com/wnba/players/h/hornbal01w.html,hornbal01w
Quanitra Hollingsworth,24,WAS,C,2,4,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,/wnba/players/h/holliqu01w.html,https://www.basketball-reference.com/wnba/players/h/holliqu01w.html,holliqu01w
Ebony Hoffman,30,LAS,F,1,3,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,/wnba/players/h/hoffmeb01w.html,https://www.basketball-reference.com/wnba/players/h/hoffmeb01w.html,hoffmeb01w
Tayler Hill,22,WAS,G,3,55,0,7,19,.368,4,12,.333,3,7,.429,1,2,.500,2,5,2,3,0,1,4,19,/wnba/players/h/hillta01w.html,https://www.basketball-reference.com/wnba/players/h/hillta01w.html,hillta01w
Aneika Henry-Morello,27,ATL,F-C,8,182,3,22,40,.550,0,0,,22,40,.550,5,6,.833,17,53,2,5,7,7,15,49,/wnba/players/h/henryan01w.html,https://www.basketball-reference.com/wnba/players/h/henryan01w.html,henryan01w
Tiffany Hayes,23,ATL,G,8,229,6,32,82,.390,12,34,.353,20,48,.417,23,30,.767,7,36,15,4,0,12,19,99,/wnba/players/h/hayesti01w.html,https://www.basketball-reference.com/wnba/players/h/hayesti01w.html,hayesti01w
Tianna Hawkins,22,SEA,F,1,6,0,0,2,.000,0,0,,0,2,.000,0,0,,1,2,0,0,0,1,0,0,/wnba/players/h/hawkiti01w.html,https://www.basketball-reference.com/wnba/players/h/hawkiti01w.html,hawkiti01w
Jasmine Hassell,22,IND,F,3,12,0,0,3,.000,0,0,,0,3,.000,0,0,,0,2,1,0,0,2,4,0,/wnba/players/h/hasseja01w.html,https://www.basketball-reference.com/wnba/players/h/hasseja01w.html,hasseja01w
Amber Harris,25,MIN,F,5,15,0,2,6,.333,0,0,,2,6,.333,0,0,,0,4,0,0,1,2,1,4,/wnba/players/h/harriam01w.html,https://www.basketball-reference.com/wnba/players/h/harriam01w.html,harriam01w
