player,wnba_age,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
DiDi Richards,22,NYL,G-F,1,12,0,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,1,0,0,0,0,3,5,/wnba/players/r/richadi01w.html,https://www.basketball-reference.com/wnba/players/r/richadi01w.html,richadi01w
Astou Ndour-Fall,26,CHI,C-F,9,69,0,8,19,.421,1,5,.200,7,14,.500,4,6,.667,1,14,0,2,6,1,8,21,/wnba/players/n/ndouras01w.html,https://www.basketball-reference.com/wnba/players/n/ndouras01w.html,ndouras01w
Beatrice Mompremier,24,CON,F,2,7,0,1,2,.500,0,0,,1,2,.500,0,0,,0,2,1,0,0,1,0,2,/wnba/players/m/momprbe01w.html,https://www.basketball-reference.com/wnba/players/m/momprbe01w.html,momprbe01w
Kayla McBride,29,MIN,G,1,34,1,7,13,.538,4,7,.571,3,6,.500,1,2,.500,0,7,2,0,0,6,3,19,/wnba/players/m/mcbrika01w.html,https://www.basketball-reference.com/wnba/players/m/mcbrika01w.html,mcbrika01w
Ezi Magbegor,21,SEA,F-C,1,31,1,4,9,.444,1,1,1.000,3,8,.375,0,0,,3,9,2,0,1,1,5,9,/wnba/players/m/magbeez01w.html,https://www.basketball-reference.com/wnba/players/m/magbeez01w.html,magbeez01w
Marina Mabrey,24,DAL,G,1,17,0,1,8,.125,1,4,.250,0,4,.000,0,0,,0,3,2,0,0,0,1,3,/wnba/players/m/mabrema01w.html,https://www.basketball-reference.com/wnba/players/m/mabrema01w.html,mabrema01w
Jewell Loyd,27,SEA,G,1,36,1,5,24,.208,0,7,.000,5,17,.294,5,5,1.000,0,3,5,1,2,3,5,15,/wnba/players/l/loydje01w.html,https://www.basketball-reference.com/wnba/players/l/loydje01w.html,loydje01w
Betnijah Laney-Hamilton,27,NYL,G-F,1,37,1,10,22,.455,3,7,.429,7,15,.467,2,3,.667,2,4,3,1,0,2,5,25,/wnba/players/l/laneybe01w.html,https://www.basketball-reference.com/wnba/players/l/laneybe01w.html,laneybe01w
Awak Kuier,19,DAL,F,1,8,0,0,1,.000,0,1,.000,0,0,,0,0,,1,3,0,0,0,1,0,0,/wnba/players/k/kuieraw01w.html,https://www.basketball-reference.com/wnba/players/k/kuieraw01w.html,kuieraw01w
Stephanie Jones,22,CON,F,1,1,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,/wnba/players/j/jonesst01w.html,https://www.basketball-reference.com/wnba/players/j/jonesst01w.html,jonesst01w
Jasmine Thomas,31,CON,G,4,137,4,11,43,.256,4,18,.222,7,25,.280,7,9,.778,6,13,14,8,2,13,8,33,/wnba/players/t/thomaja01w.html,https://www.basketball-reference.com/wnba/players/t/thomaja01w.html,thomaja01w
Jackie Young,23,LVA,G,5,130,5,11,33,.333,0,1,.000,11,32,.344,6,6,1.000,9,16,11,5,2,3,12,28,/wnba/players/y/youngja01w.html,https://www.basketball-reference.com/wnba/players/y/youngja01w.html,youngja01w
A'ja Wilson,24,LVA,C,5,161,5,27,62,.435,0,0,,27,62,.435,17,26,.654,6,46,16,5,5,11,8,71,/wnba/players/w/wilsoa01w.html,https://www.basketball-reference.com/wnba/players/w/wilsoa01w.html,wilsoa01w
Riquna Williams,31,LVA,G,5,137,5,27,49,.551,10,29,.345,17,20,.850,8,8,1.000,0,8,5,6,2,3,8,72,/wnba/players/w/williri02w.html,https://www.basketball-reference.com/wnba/players/w/williri02w.html,williri02w
Sami Whitcomb,32,NYL,G,1,34,1,1,4,.250,1,3,.333,0,1,.000,0,0,,0,5,3,0,0,0,3,3,/wnba/players/w/whitcsa01w.html,https://www.basketball-reference.com/wnba/players/w/whitcsa01w.html,whitcsa01w
Megan Walker,22,PHO,F,5,39,0,2,7,.286,0,4,.000,2,3,.667,4,4,1.000,1,4,0,1,0,6,4,8,/wnba/players/w/walkeme01w.html,https://www.basketball-reference.com/wnba/players/w/walkeme01w.html,walkeme01w
Kia Vaughn,34,PHO,C,11,141,0,15,52,.288,0,1,.000,15,51,.294,2,2,1.000,4,24,13,4,0,12,15,32,/wnba/players/v/vaughki01w.html,https://www.basketball-reference.com/wnba/players/v/vaughki01w.html,vaughki01w
Courtney Vandersloot,32,CHI,G,10,344,10,53,104,.510,8,24,.333,45,80,.563,16,19,.842,8,54,102,15,8,35,12,130,/wnba/players/v/vandeco01w.html,https://www.basketball-reference.com/wnba/players/v/vandeco01w.html,vandeco01w
Brianna Turner,24,PHO,F-C,11,346,11,40,73,.548,0,0,,40,73,.548,13,19,.684,36,109,28,14,21,13,28,93,/wnba/players/t/turnebr01w.html,https://www.basketball-reference.com/wnba/players/t/turnebr01w.html,turnebr01w
Kayla Thornton,28,DAL,F,1,16,1,0,6,.000,0,2,.000,0,4,.000,0,0,,0,2,0,0,0,0,1,0,/wnba/players/t/thornka01w.html,https://www.basketball-reference.com/wnba/players/t/thornka01w.html,thornka01w
Jonquel Jones,27,CON,C,4,140,4,27,59,.458,4,9,.444,23,50,.460,7,9,.778,10,39,13,5,9,8,6,65,/wnba/players/j/jonesjo01w.html,https://www.basketball-reference.com/wnba/players/j/jonesjo01w.html,jonesjo01w
Alyssa Thomas,29,CON,F,4,93,0,20,49,.408,0,1,.000,20,48,.417,7,11,.636,10,24,15,6,2,5,9,47,/wnba/players/t/thomaal01w.html,https://www.basketball-reference.com/wnba/players/t/thomaal01w.html,thomaal01w
Diana Taurasi,39,PHO,G,10,305,10,52,133,.391,34,98,.347,18,35,.514,38,43,.884,2,35,29,5,6,30,31,176,/wnba/players/t/tauradi01w.html,https://www.basketball-reference.com/wnba/players/t/tauradi01w.html,tauradi01w
Stephanie Talbot,27,SEA,F,1,17,0,3,6,.500,0,2,.000,3,4,.750,0,1,.000,1,4,0,1,1,0,2,6,/wnba/players/t/talbost01w.html,https://www.basketball-reference.com/wnba/players/t/talbost01w.html,talbost01w
Azura Stevens,25,CHI,F-C,10,254,10,41,86,.477,5,19,.263,36,67,.537,11,14,.786,26,69,8,7,8,9,31,98,/wnba/players/s/steveaz01w.html,https://www.basketball-reference.com/wnba/players/s/steveaz01w.html,steveaz01w
Alanna Smith,24,PHO,F,5,26,0,6,15,.400,2,5,.400,4,10,.400,2,2,1.000,5,10,1,1,1,2,2,16,/wnba/players/s/smithal01w.html,https://www.basketball-reference.com/wnba/players/s/smithal01w.html,smithal01w
Destiny Slocum,23,LVA,G,3,13,0,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,2,/wnba/players/s/slocude01w.html,https://www.basketball-reference.com/wnba/players/s/slocude01w.html,slocude01w
Katie Lou Samuelson,24,SEA,F,1,35,1,6,10,.600,4,6,.667,2,4,.500,2,2,1.000,0,5,0,1,0,1,5,18,/wnba/players/s/samueka02w.html,https://www.basketball-reference.com/wnba/players/s/samueka02w.html,samueka02w
Satou Sabally,23,DAL,F,1,22,0,5,10,.500,0,0,,5,10,.500,2,3,.667,2,4,1,2,1,2,3,12,/wnba/players/s/sabalsa01w.html,https://www.basketball-reference.com/wnba/players/s/sabalsa01w.html,sabalsa01w
Mercedes Russell,25,SEA,C,1,45,1,5,9,.556,0,0,,5,9,.556,0,0,,2,12,4,0,2,0,2,10,/wnba/players/r/russeme01w.html,https://www.basketball-reference.com/wnba/players/r/russeme01w.html,russeme01w
Bridget Carleton,24,MIN,F,1,15,0,0,2,.000,0,0,,0,2,.000,0,0,,0,0,2,0,0,0,1,0,/wnba/players/c/carlebr01w.html,https://www.basketball-reference.com/wnba/players/c/carlebr01w.html,carlebr01w
Natalie Achonwa,28,MIN,F,1,11,0,2,3,.667,0,0,,2,3,.667,0,0,,0,2,0,0,0,1,0,4,/wnba/players/a/achonna01w.html,https://www.basketball-reference.com/wnba/players/a/achonna01w.html,achonna01w
Skylar Diggins,30,PHO,G,11,384,11,57,155,.368,19,61,.311,38,94,.404,20,27,.741,12,40,67,11,5,25,28,153,/wnba/players/d/diggisk01w.html,https://www.basketball-reference.com/wnba/players/d/diggisk01w.html,diggisk01w
Diamond DeShields,26,CHI,G,10,157,0,18,53,.340,3,12,.250,15,41,.366,16,20,.800,9,27,11,11,1,16,15,55,/wnba/players/d/deshidi01w.html,https://www.basketball-reference.com/wnba/players/d/deshidi01w.html,deshidi01w
Crystal Dangerfield,23,MIN,G,1,24,0,1,5,.200,0,2,.000,1,3,.333,0,0,,0,1,2,1,0,2,1,2,/wnba/players/d/dangecr01w.html,https://www.basketball-reference.com/wnba/players/d/dangecr01w.html,dangecr01w
Sophie Cunningham,24,PHO,G,8,140,2,15,31,.484,13,23,.565,2,8,.250,8,8,1.000,2,17,6,2,7,6,11,51,/wnba/players/c/cunniso01w.html,https://www.basketball-reference.com/wnba/players/c/cunniso01w.html,cunniso01w
Kahleah Copper,26,CHI,G-F,10,328,10,66,127,.520,11,32,.344,55,95,.579,34,43,.791,18,53,19,12,2,20,20,177,/wnba/players/c/coppeka01w.html,https://www.basketball-reference.com/wnba/players/c/coppeka01w.html,coppeka01w
Napheesa Collier,24,MIN,F,1,35,1,3,11,.273,2,2,1.000,1,9,.111,0,0,,3,4,2,3,0,2,4,8,/wnba/players/c/collina01w.html,https://www.basketball-reference.com/wnba/players/c/collina01w.html,collina01w
Kaila Charles,23,CON,G-F,4,53,1,5,16,.313,0,1,.000,5,15,.333,0,0,,8,12,3,1,1,1,3,10,/wnba/players/c/charlka01w.html,https://www.basketball-reference.com/wnba/players/c/charlka01w.html,charlka01w
DiJonai Carrington,23,CON,G-F,2,1,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,/wnba/players/c/carridi01w.html,https://www.basketball-reference.com/wnba/players/c/carridi01w.html,carridi01w
Stefanie Dolson,29,CHI,C,10,168,0,21,41,.512,5,17,.294,16,24,.667,2,2,1.000,3,28,11,2,7,11,22,49,/wnba/players/d/dolsost01w.html,https://www.basketball-reference.com/wnba/players/d/dolsost01w.html,dolsost01w
Jordin Canada,25,SEA,G,1,10,0,0,3,.000,0,0,,0,3,.000,6,6,1.000,0,0,2,1,0,3,0,6,/wnba/players/c/canadjo01w.html,https://www.basketball-reference.com/wnba/players/c/canadjo01w.html,canadjo01w
Liz Cambage,29,LVA,C,5,100,3,21,43,.488,3,6,.500,18,37,.486,7,7,1.000,5,27,6,9,1,8,17,52,/wnba/players/c/cambael01w.html,https://www.basketball-reference.com/wnba/players/c/cambael01w.html,cambael01w
Kennedy Burke,24,SEA,G-F,1,5,0,0,0,,0,0,,0,0,,0,0,,0,3,0,0,0,1,0,0,/wnba/players/b/burkeke01w.html,https://www.basketball-reference.com/wnba/players/b/burkeke01w.html,burkeke01w
Lexie Brown,26,CHI,G,7,24,0,2,6,.333,2,5,.400,0,1,.000,2,2,1.000,0,2,1,0,0,0,0,8,/wnba/players/b/brownle02w.html,https://www.basketball-reference.com/wnba/players/b/brownle02w.html,brownle02w
DeWanna Bonner,33,CON,G-F,4,140,4,19,47,.404,6,15,.400,13,32,.406,10,11,.909,3,28,5,4,7,11,11,54,/wnba/players/b/bonnede01w.html,https://www.basketball-reference.com/wnba/players/b/bonnede01w.html,bonnede01w
Sue Bird,40,SEA,G,1,37,1,5,12,.417,4,8,.500,1,4,.250,2,2,1.000,0,3,5,1,0,2,1,16,/wnba/players/b/birdsu01w.html,https://www.basketball-reference.com/wnba/players/b/birdsu01w.html,birdsu01w
Rachel Banham,27,MIN,G,1,5,0,0,2,.000,0,0,,0,2,.000,2,2,1.000,0,1,1,0,0,1,0,2,/wnba/players/b/banhara01w.html,https://www.basketball-reference.com/wnba/players/b/banhara01w.html,banhara01w
Rebecca Allen,28,NYL,F-G,1,29,1,4,8,.500,3,5,.600,1,3,.333,0,0,,0,4,0,1,3,0,3,11,/wnba/players/a/allenre01w.html,https://www.basketball-reference.com/wnba/players/a/allenre01w.html,allenre01w
Bella Alarie,23,DAL,C-F,1,4,1,0,0,,0,0,,0,0,,0,0,,3,3,1,0,0,1,0,0,/wnba/players/a/alaribe01w.html,https://www.basketball-reference.com/wnba/players/a/alaribe01w.html,alaribe01w
Isabelle Harrison,27,DAL,F,1,29,0,4,13,.308,0,0,,4,13,.308,1,2,.500,2,10,1,0,0,1,3,9,/wnba/players/h/harriis01w.html,https://www.basketball-reference.com/wnba/players/h/harriis01w.html,harriis01w
Jazmine Jones,24,NYL,G,1,3,0,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,/wnba/players/j/jonesja02w.html,https://www.basketball-reference.com/wnba/players/j/jonesja02w.html,jonesja02w
Brionna Jones,25,CON,F,4,103,4,19,32,.594,0,0,,19,32,.594,9,14,.643,7,17,2,6,3,6,11,47,/wnba/players/j/jonesbr01w.html,https://www.basketball-reference.com/wnba/players/j/jonesbr01w.html,jonesbr01w
Moriah Jefferson,27,DAL,G,1,25,1,4,7,.571,1,3,.333,3,4,.750,0,0,,0,2,4,2,0,4,1,9,/wnba/players/j/jeffemo01w.html,https://www.basketball-reference.com/wnba/players/j/jeffemo01w.html,jeffemo01w
Briann January,34,CON,G,3,102,3,9,17,.529,5,8,.625,4,9,.444,9,13,.692,1,7,9,3,0,5,9,32,/wnba/players/j/januabr01w.html,https://www.basketball-reference.com/wnba/players/j/januabr01w.html,januabr01w
Sabrina Ionescu,23,NYL,G,1,35,1,5,12,.417,1,7,.143,4,5,.800,3,3,1.000,0,5,11,1,0,2,1,14,/wnba/players/i/ionessa01w.html,https://www.basketball-reference.com/wnba/players/i/ionessa01w.html,ionessa01w
Natasha Howard,29,NYL,F,1,31,1,7,16,.438,2,4,.500,5,12,.417,0,0,,3,10,2,1,1,3,3,16,/wnba/players/h/howarna01w.html,https://www.basketball-reference.com/wnba/players/h/howarna01w.html,howarna01w
Natisha Hiedeman,24,CON,G,4,72,0,11,22,.500,9,15,.600,2,7,.286,5,7,.714,2,3,12,3,2,2,2,36,/wnba/players/h/hiedena01w.html,https://www.basketball-reference.com/wnba/players/h/hiedena01w.html,hiedena01w
Ruthy Hebard,23,CHI,F,5,15,0,2,2,1.000,0,0,,2,2,1.000,0,0,,0,1,0,0,0,0,3,4,/wnba/players/h/hebarru01w.html,https://www.basketball-reference.com/wnba/players/h/hebarru01w.html,hebarru01w
Bria Hartley,28,PHO,G,10,96,0,8,26,.308,3,11,.273,5,15,.333,6,6,1.000,0,14,13,1,0,7,10,25,/wnba/players/h/hartlbr01w.html,https://www.basketball-reference.com/wnba/players/h/hartlbr01w.html,hartlbr01w
Tyasha Harris,23,DAL,G,1,7,0,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,1,0,0,0,0,0,/wnba/players/h/harrity01w.html,https://www.basketball-reference.com/wnba/players/h/harrity01w.html,harrity01w
Chelsea Dungee,24,DAL,G,1,1,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,/wnba/players/d/dungech01w.html,https://www.basketball-reference.com/wnba/players/d/dungech01w.html,dungech01w
Dearica Hamby,27,LVA,F,5,87,0,7,24,.292,0,5,.000,7,19,.368,5,10,.500,7,24,5,2,1,2,11,19,/wnba/players/h/hambyde01w.html,https://www.basketball-reference.com/wnba/players/h/hambyde01w.html,hambyde01w
Brittney Griner,30,PHO,C,11,386,11,100,178,.562,0,4,.000,100,174,.575,40,50,.800,18,92,33,4,18,23,20,240,/wnba/players/g/grinebr01w.html,https://www.basketball-reference.com/wnba/players/g/grinebr01w.html,grinebr01w
Reshanda Gray,28,NYL,F,1,9,0,3,3,1.000,1,1,1.000,2,2,1.000,1,1,1.000,1,2,1,1,0,2,4,8,/wnba/players/g/grayre01w.html,https://www.basketball-reference.com/wnba/players/g/grayre01w.html,grayre01w
Chelsea Gray,28,LVA,G,5,142,5,30,65,.462,7,18,.389,23,47,.489,10,10,1.000,1,16,32,5,0,6,5,77,/wnba/players/g/graych01w.html,https://www.basketball-reference.com/wnba/players/g/graych01w.html,graych01w
Allisha Gray,26,DAL,G,1,34,1,3,5,.600,1,1,1.000,2,4,.500,2,2,1.000,1,6,2,1,1,1,3,9,/wnba/players/g/grayal01w.html,https://www.basketball-reference.com/wnba/players/g/grayal01w.html,grayal01w
Sylvia Fowles,35,MIN,C,1,32,1,6,9,.667,0,0,,6,9,.667,5,6,.833,2,8,2,1,2,1,6,17,/wnba/players/f/fowlesy01w.html,https://www.basketball-reference.com/wnba/players/f/fowlesy01w.html,fowlesy01w
Layshia Clarendon,30,MIN,G,1,12,1,0,1,.000,0,1,.000,0,0,,0,0,,0,1,0,1,0,1,1,0,/wnba/players/c/clarela01w.html,https://www.basketball-reference.com/wnba/players/c/clarela01w.html,clarela01w
Dana Evans,22,CHI,G,9,64,0,5,16,.313,5,12,.417,0,4,.000,0,0,,0,5,2,2,0,6,6,15,/wnba/players/e/evansda02w.html,https://www.basketball-reference.com/wnba/players/e/evansda02w.html,evansda02w
Kiah Stokes,28,LVA,C,5,71,2,2,5,.400,0,0,,2,5,.400,1,2,.500,4,13,5,2,3,2,7,5,/wnba/players/s/stokeki01w.html,https://www.basketball-reference.com/wnba/players/s/stokeki01w.html,stokeki01w
