EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,BadPassOutOfBoundsTurnovers,Travels,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffAtRimReboundPct,DefCorner3ReboundPct,PenaltyCorner3Accuracy,PenaltyTurnovers,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,Arc3PctBlocked,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,3SecondViolations,Blocked3s,BlockedCorner3,BlockedArc3,Transition Take Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1628276-1628932-1631006-201496-203833,1611661319,"Kelsey Plum, A'ja Wilson, Kierstan Bell, Candace Parker, Chelsea Gray","Plum, Wilson, Bell, Parker, Gray",1628276-1628932-1631006-201496-203833,LVA,355.0,4,6.0,-4.0,13.0,12.0,7.0,,1.0,25,,1.0,,1.0,,1.0,2.0,3.0,2.0,2.0,,2.0,,2.0,,2.0,,,,1.0,4.0,6.0,,4.0,2.0,10.0,14.0,,1.0,,,,,1.0,2.0,,3.0,,2.0,2.0,6.0,,,,,2.0,,1.0,,1.0,,1.0,,,,,1.0,2.0,1.0,1.0,,1.0,2.0,,3.0,2.0,5.0,,2.0,2.0,,2.0,2.0,1.0,,,3.0,1.0,3.0,4.0,,2.0,,,,4.0,,2.0,,1.0,,1.0,,10.0,2.0,7.0,,,0.25,0.25,,,,,,0.6666666666666666,,0.5,0.4,,0.2,0.4166666666666667,,0.16666666666666666,0.4,,0.16666666666666666,1.0,,,,0.6666666666666666,,,0.6666666666666666,0.5,1.0,0.25,0.75,0.3333333333333333,,,,0.5,1.0,0.5,,1.0,,101.40845070422534,,16.153846153846153,12.083333333333334,15.692307692307692,11.833333333333334,0.1,,,,0.3,0.6666666666666666,0.6666666666666666,,0.2,1.0,1.0,0.5,0.2,,,,0.2,,,,1.0,,,,,,0.2,,0.4,0.2,,0.5,,0.466525,,0.5176000000000001,0.16666666666666666,0.25,,0.2,9.983333333333333,24.975,0.5384615384615384,,,1.0,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1628932-1629498-201496-203833,1611661319,"Kelsey Plum, A'ja Wilson, Jackie Young, Candace Parker, Chelsea Gray","Plum, Wilson, Young, Parker, Gray",1628276-1628932-1629498-201496-203833,LVA,14322.0,17,239.0,-125.0,497.0,500.0,48.0,81.0,48.0,997,79.0,122.0,20.0,28.0,6.0,7.0,57.0,139.0,22.0,61.0,6.0,22.0,2.0,2.0,27.0,89.0,1.0,2.0,1.0,9.0,158.0,322.0,33.0,111.0,61.0,476.0,601.0,28.0,44.0,2.0,4.0,6.0,68.0,11.0,27.0,2.0,11.0,17.0,45.0,166.0,150.0,90.0,9.0,40.0,,89.0,27.0,28.0,,83.0,30.0,113.0,24.0,6.0,41.0,31.0,11.0,256.0,16.0,41.0,2.0,64.0,88.0,10.0,162.0,59.0,221.0,8.0,37.0,28.0,9.0,56.0,39.0,40.0,17.0,1.0,96.0,5.0,53.0,107.0,6.0,81.0,5.0,5.0,1.0,75.0,2.0,37.0,5.0,23.0,7.0,23.0,10.0,408.0,45.0,48.0,11.0,4.0,0.5253164556962026,0.6014492753623188,0.9090909090909091,0.2972972972972973,0.5,0.18181818181818182,0.2972972972972973,0.4906832298136646,0.6363636363636364,0.4074074074074074,0.4792147806004619,0.6458333333333334,0.3684210526315789,0.5118790496760259,0.6538461538461539,0.46875,0.25635103926096997,,0.08695652173913043,0.13114754098360656,0.07913669064748201,0.01639344262295082,,0.5833333333333334,1.0,0.4,0.704,0.25153374233128833,0.7710843373493976,0.21621621621621623,0.7307692307692307,0.24050632911392406,0.2345679012345679,0.10256410256410256,0.22033898305084745,0.2,0.6,0.7027027027027027,0.8571428571428571,0.8125,0.03827751196172249,100.24298282362798,0.43478260869565216,14.825754527162976,13.907200000000001,14.486720321931589,13.4192,0.2817551963048499,0.6475409836065574,0.7452830188679245,0.5189873417721519,0.3210161662817552,0.41007194244604317,0.4453125,0.543859649122807,0.14087759815242495,0.36065573770491804,0.36666666666666664,0.5,0.050808314087759814,0.2727272727272727,0.2727272727272727,1.0,0.20554272517321015,0.30337078651685395,0.30337078651685395,0.8888888888888888,0.5833333333333334,0.7142857142857143,0.041666666666666664,0.041666666666666664,0.5,1.0,0.18421052631578946,0.8571428571428571,0.05263157894736842,0.23684210526315788,0.1111111111111111,0.5381062355658198,0.30337078651685395,0.49371443418013855,0.49424736842105266,0.4127078947368421,0.08078602620087336,0.10662824207492795,0.14285714285714285,0.09453781512605042,7.511801242236025,24.946846846846846,0.096579476861167,1.0,15.0,5.0,5.0,12.0,16.0,0.4186046511627907,0.631578947368421,0.5,8.0,1.0,6.0,4.0,1.0,0.2,0.5,1.0,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1631006-203833-204297-204329,1611661319,"Kelsey Plum, Kierstan Bell, Chelsea Gray, Cayla George, Kiah Stokes","Plum, Bell, Gray, George, Stokes",1628276-1631006-203833-204297-204329,LVA,456.0,5,8.0,-6.0,14.0,15.0,,,3.0,29,3.0,5.0,1.0,1.0,,,1.0,4.0,,,,,,,1.0,4.0,,1.0,,,4.0,9.0,1.0,4.0,1.0,12.0,18.0,2.0,2.0,,1.0,,4.0,,,,,,,6.0,2.0,,3.0,2.0,,4.0,1.0,,,3.0,,3.0,,,2.0,1.0,,6.0,1.0,2.0,,3.0,2.0,,5.0,3.0,8.0,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,,4.0,,1.0,2.0,,1.0,,,,2.0,,1.0,,,,,,8.0,,,,,0.75,1.0,,0.25,,,0.25,0.4444444444444444,1.0,,0.4230769230769231,0.6666666666666666,,0.42857142857142855,0.6666666666666666,,0.3076923076923077,,,,,,,0.5,,,0.4,0.4,0.75,0.3333333333333333,0.5555555555555556,0.375,,,0.3333333333333333,,0.5,0.5,,0.5,0.125,91.57894736842105,,15.214285714285714,16.2,14.785714285714286,15.0,0.38461538461538464,0.6,0.6,0.6666666666666666,0.3076923076923077,0.25,0.25,1.0,,,,,,,,,0.3076923076923077,0.25,0.25,,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,0.6923076923076923,0.25,0.5264269230769231,0.58945,,0.07142857142857142,0.1,0.3333333333333333,,4.688888888888889,26.275,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628932-1629498-1631006-203833-204329,1611661319,"A'ja Wilson, Jackie Young, Kierstan Bell, Chelsea Gray, Kiah Stokes","Wilson, Young, Bell, Gray, Stokes",1628932-1629498-1631006-203833-204329,LVA,236.0,2,4.0,5.0,10.0,7.0,,,2.0,17,2.0,3.0,2.0,2.0,,,,,,1.0,,,,,3.0,5.0,,,,,2.0,4.0,3.0,5.0,,13.0,8.0,2.0,2.0,,,,4.0,,,,,,,2.0,2.0,9.0,,2.0,,5.0,3.0,,,1.0,3.0,4.0,3.0,,1.0,,,11.0,2.0,,,1.0,2.0,,3.0,2.0,5.0,,1.0,1.0,,1.0,1.0,2.0,,,3.0,,2.0,5.0,2.0,,,,,,,,,,,,,9.0,,,,,0.5,1.0,1.0,0.6,,,0.6,0.5,1.0,,0.7222222222222222,1.0,,0.7222222222222222,1.0,,0.5555555555555556,,,,,,,0.3333333333333333,,,1.0,,1.0,1.0,1.0,0.5,,,1.0,,,1.0,1.0,,,103.72881355932203,,13.2,14.857142857142858,13.1,14.857142857142858,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,,,0.1111111111111111,,,,,,,,0.5555555555555556,0.6,0.6,1.0,1.0,1.0,,,,,,,,,,0.8888888888888888,0.6,0.5646611111111111,,,,,0.3076923076923077,,5.25,24.66,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1628932-1629498-202252-204329,1611661319,"Kelsey Plum, A'ja Wilson, Jackie Young, Alysha Clark, Kiah Stokes","Plum, Wilson, Young, Clark, Stokes",1628276-1628932-1629498-202252-204329,LVA,4692.0,19,78.0,-45.0,162.0,163.0,24.0,71.0,25.0,325,17.0,27.0,3.0,5.0,1.0,1.0,17.0,47.0,7.0,22.0,3.0,13.0,,2.0,12.0,37.0,1.0,8.0,,4.0,41.0,96.0,15.0,50.0,18.0,145.0,190.0,5.0,13.0,1.0,8.0,6.0,19.0,5.0,14.0,1.0,6.0,3.0,16.0,52.0,30.0,45.0,,6.0,,37.0,12.0,6.0,3.0,26.0,15.0,41.0,12.0,3.0,12.0,9.0,5.0,97.0,11.0,11.0,1.0,31.0,32.0,2.0,65.0,23.0,88.0,2.0,9.0,7.0,2.0,16.0,8.0,11.0,8.0,1.0,27.0,3.0,17.0,39.0,4.0,33.0,3.0,1.0,1.0,27.0,,12.0,3.0,7.0,1.0,7.0,3.0,126.0,16.0,24.0,7.0,2.0,0.6341463414634146,0.6842105263157895,1.0,0.3,0.125,0.16666666666666666,0.3,0.4270833333333333,0.38461538461538464,0.35714285714285715,0.4349315068493151,0.30952380952380953,0.325,0.4559748427672956,0.38,0.36363636363636365,0.3424657534246575,0.06,0.0625,,0.10638297872340426,0.045454545454545456,0.07692307692307693,0.5925925925925926,0.6666666666666666,0.3333333333333333,0.7804878048780488,0.20754716981132076,0.8378378378378378,0.3142857142857143,0.8076923076923077,0.25,0.2413793103448276,0.06666666666666667,0.32,0.3,0.875,0.782608695652174,0.7,0.8461538461538461,0.02531645569620253,99.74424552429667,0.42857142857142855,15.59320987654321,13.287730061349693,14.864814814814814,12.75276073619632,0.18493150684931506,0.6296296296296297,0.6296296296296297,0.7058823529411765,0.3219178082191781,0.3617021276595745,0.40476190476190477,0.5294117647058824,0.1506849315068493,0.3181818181818182,0.3333333333333333,0.7142857142857143,0.08904109589041095,0.23076923076923078,0.25,1.0,0.2534246575342466,0.32432432432432434,0.34285714285714286,1.0,0.23809523809523808,0.6,,0.38095238095238093,0.125,1.0,0.05,1.0,0.1,0.2,,0.5273972602739726,0.32432432432432434,0.4759955479452055,0.505775,0.41510749999999996,0.07692307692307693,0.11320754716981132,0.1310344827586207,0.1103448275862069,8.659374999999999,25.022,0.14814814814814814,1.0,4.0,1.0,,2.0,5.0,0.3333333333333333,0.8181818181818182,0.5,3.0,,1.0,,,0.3333333333333333,,,1.0,0.05405405405405406,,,,,,,,,,,1611661319,2023,2023,True
1631006-202252-202641-204297-204329,1611661319,"Kierstan Bell, Alysha Clark, Sydney Colson, Cayla George, Kiah Stokes","Bell, Clark, Colson, George, Stokes",1631006-202252-202641-204297-204329,LVA,1973.0,8,33.0,30.0,66.0,67.0,33.0,13.0,5.0,133,5.0,5.0,,,1.0,1.0,9.0,22.0,3.0,9.0,,1.0,,1.0,5.0,12.0,,1.0,2.0,6.0,17.0,36.0,5.0,13.0,23.0,72.0,42.0,1.0,1.0,,1.0,4.0,6.0,9.0,16.0,2.0,7.0,12.0,36.0,22.0,12.0,12.0,3.0,2.0,,12.0,5.0,2.0,1.0,11.0,4.0,15.0,4.0,,4.0,5.0,2.0,34.0,2.0,2.0,,13.0,11.0,1.0,25.0,4.0,29.0,,4.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,6.0,,1.0,11.0,1.0,22.0,2.0,4.0,,29.0,,10.0,6.0,2.0,,2.0,1.0,66.0,34.0,32.0,3.0,5.0,0.6470588235294118,0.6875,0.8,0.38461538461538464,,0.2857142857142857,0.38461538461538464,0.4722222222222222,1.0,0.5625,0.5,0.5,0.5217391304347826,0.5806451612903226,0.6,0.6,0.2653061224489796,0.07692307692307693,0.05555555555555555,,0.09090909090909091,,,0.5,1.0,,0.6470588235294118,0.10526315789473684,0.7222222222222222,0.25,0.6857142857142857,0.14814814814814814,0.15384615384615385,,0.14285714285714285,1.0,0.8,0.42857142857142855,0.8,0.8,,97.0704510897111,0.5,14.357575757575757,15.3044776119403,13.827272727272728,14.39402985074627,0.10204081632653061,1.0,1.0,0.8,0.4489795918367347,0.4090909090909091,0.45,0.5555555555555556,0.1836734693877551,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.02040816326530612,,,,0.24489795918367346,0.4166666666666667,0.45454545454545453,0.8,,,,0.5,,,0.043478260869565216,1.0,0.043478260869565216,0.2608695652173913,0.3333333333333333,0.3673469387755102,0.4166666666666667,0.4374581632653061,0.2925,0.4336586956521739,0.17857142857142858,0.23255813953488372,0.08333333333333333,0.5,8.919444444444444,25.53846153846154,0.5,,,,2.0,3.0,2.0,,0.3333333333333333,,3.0,,,,,,,,,0.08333333333333333,,,,,,,,,,,1611661319,2023,2023,True
1628268-1628276-1631006-202641-204297,1611661319,"Alaina Coates, Kelsey Plum, Kierstan Bell, Sydney Colson, Cayla George","Coates, Plum, Bell, Colson, George",1628268-1628276-1631006-202641-204297,LVA,522.0,4,9.0,18.0,19.0,19.0,15.0,10.0,3.0,38,5.0,7.0,2.0,2.0,4.0,6.0,3.0,4.0,1.0,1.0,,,,,4.0,5.0,1.0,1.0,3.0,3.0,9.0,12.0,4.0,5.0,6.0,36.0,18.0,2.0,2.0,1.0,1.0,1.0,8.0,7.0,10.0,3.0,3.0,4.0,27.0,8.0,10.0,12.0,,4.0,,5.0,4.0,,,4.0,4.0,8.0,4.0,,2.0,1.0,1.0,20.0,1.0,2.0,,5.0,1.0,1.0,7.0,3.0,10.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,1.0,,5.0,,,,7.0,,3.0,2.0,,,,,28.0,27.0,15.0,,1.0,0.4444444444444444,0.5714285714285714,1.0,0.8,1.0,1.0,0.8,0.75,1.0,0.7,0.8823529411764706,1.1666666666666667,0.8846153846153846,0.9,1.3333333333333333,0.9,0.29411764705882354,,,,,,,0.5,1.0,,1.0,0.6666666666666666,0.7142857142857143,1.0,0.75,0.75,,,1.0,,,1.0,,1.0,,104.82758620689656,,13.052631578947368,14.421052631578947,12.789473684210526,13.473684210526315,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.4,0.23529411764705882,0.75,0.75,0.3333333333333333,0.058823529411764705,1.0,1.0,1.0,,,,,0.29411764705882354,0.8,0.8,1.0,0.6666666666666666,1.0,,0.3333333333333333,1.0,1.0,0.46153846153846156,0.6666666666666666,,0.23076923076923078,1.0,0.7058823529411765,0.8,0.5131588235294117,0.6985,0.5262269230769231,0.16666666666666666,0.23076923076923078,0.2222222222222222,0.75,5.766666666666667,24.740000000000002,0.7894736842105263,,1.0,,,2.0,,1.0,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1628932-1629498-202641-204329,1611661319,"Kelsey Plum, A'ja Wilson, Jackie Young, Sydney Colson, Kiah Stokes","Plum, Wilson, Young, Colson, Stokes",1628276-1628932-1629498-202641-204329,LVA,81.0,1,1.0,3.0,3.0,2.0,2.0,1.0,,5,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,4.0,7.0,4.0,,,,,,,,,1.0,1.0,2.0,5.0,,,3.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,4.0,,2.0,,,,,,7.0,5.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,1.5,,1.5,1.1666666666666667,,1.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,88.88888888888889,,13.0,21.0,13.0,21.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.54285,,0.54285,0.6666666666666666,1.0,,0.7142857142857143,,24.7,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1631006-202252-204297-204329,1611661319,"Kelsey Plum, Kierstan Bell, Alysha Clark, Cayla George, Kiah Stokes","Plum, Bell, Clark, George, Stokes",1628276-1631006-202252-204297-204329,LVA,732.0,6,12.0,2.0,24.0,24.0,7.0,,6.0,48,5.0,8.0,,1.0,2.0,2.0,2.0,4.0,2.0,3.0,,1.0,1.0,,2.0,7.0,1.0,2.0,1.0,3.0,9.0,15.0,2.0,8.0,7.0,31.0,29.0,2.0,3.0,1.0,3.0,1.0,8.0,3.0,3.0,1.0,3.0,2.0,11.0,12.0,6.0,6.0,,,,7.0,2.0,1.0,,6.0,2.0,8.0,2.0,,3.0,2.0,1.0,18.0,3.0,4.0,,8.0,3.0,,11.0,7.0,18.0,2.0,,,,3.0,2.0,,1.0,,3.0,1.0,1.0,3.0,,6.0,,,,10.0,,5.0,,2.0,1.0,2.0,,23.0,11.0,7.0,,,0.6666666666666666,0.6666666666666666,1.0,0.25,0.3333333333333333,0.3333333333333333,0.25,0.6,0.6666666666666666,1.0,0.5217391304347826,0.5833333333333334,0.75,0.5535714285714286,0.5714285714285714,0.7857142857142857,0.34782608695652173,,0.06666666666666667,0.125,,,,1.0,,,0.6,0.6666666666666666,0.8888888888888888,0.5,0.7857142857142857,0.5833333333333334,1.0,,0.6,,0.5,0.5,1.0,1.0,0.18181818181818182,94.42622950819673,,15.666666666666666,14.833333333333334,13.708333333333334,13.541666666666666,0.34782608695652173,0.625,0.7142857142857143,0.6,0.17391304347826086,0.5,0.5,1.0,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,0.043478260869565216,,,,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,,0.16666666666666666,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,,0.5,0.3333333333333333,0.6956521739130435,0.2857142857142857,0.5054195652173913,0.48085,0.516825,0.17857142857142858,0.25,0.25806451612903225,0.3548387096774194,6.626666666666667,25.8625,0.2916666666666667,,,,,,1.0,0.6666666666666666,0.75,,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1629498-202252-202641-203833-204329,1611661319,"Jackie Young, Alysha Clark, Sydney Colson, Chelsea Gray, Kiah Stokes","Young, Clark, Colson, Gray, Stokes",1629498-202252-202641-203833-204329,LVA,196.0,3,3.0,-2.0,7.0,6.0,3.0,4.0,1.0,13,,,,,,,1.0,1.0,,,,1.0,,1.0,,2.0,,,,1.0,1.0,1.0,,3.0,4.0,6.0,8.0,1.0,1.0,,,,2.0,,,,2.0,2.0,2.0,2.0,,,,,,2.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,2.0,1.0,,3.0,,3.0,,,,,1.0,,,1.0,,1.0,,,,,3.0,,,,4.0,,2.0,,,,,,4.0,2.0,3.0,,,1.0,1.0,,,,,,1.0,1.0,,0.25,1.0,,0.5,1.0,0.3333333333333333,0.75,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,95.51020408163265,,16.428571428571427,13.5,15.142857142857142,13.5,,,,,0.25,1.0,1.0,1.0,,,,,0.25,,,,0.5,,,,,,,,,,,,0.5,0.5,,0.75,,0.4634125,0.4372,0.5343,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.1,24.933333333333334,0.42857142857142855,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1631006-202252-202641-203833-204329,1611661319,"Kierstan Bell, Alysha Clark, Sydney Colson, Chelsea Gray, Kiah Stokes","Bell, Clark, Colson, Gray, Stokes",1631006-202252-202641-203833-204329,LVA,30.0,1,,,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,96.0,,13.0,17.0,13.0,17.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,0.22095,,0.22095,,,,,,33.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628268-1628276-1631006-202252-204297,1611661319,"Alaina Coates, Kelsey Plum, Kierstan Bell, Alysha Clark, Cayla George","Coates, Plum, Bell, Clark, George",1628268-1628276-1631006-202252-204297,LVA,146.0,1,2.0,-3.0,5.0,5.0,2.0,5.0,1.0,10,,2.0,,,,1.0,1.0,2.0,,,,,,,,1.0,,,,,1.0,4.0,,1.0,,2.0,5.0,,,,,,,,1.0,,,,,2.0,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,2.0,,2.0,,,1.0,1.0,,,,,,0.25,,,0.2,,,0.2,,,0.2,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,98.63013698630138,,17.6,11.6,17.0,11.6,0.4,,,,0.4,0.5,0.5,1.0,,,,,,,,,0.2,,,,,,,,,,1.0,,,,,0.6,,0.3987,,0.4725,0.2,0.25,,,5.5,25.2,0.4,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1628932-1629498-1631006-204297,1611661319,"Kelsey Plum, A'ja Wilson, Jackie Young, Kierstan Bell, Cayla George","Plum, Wilson, Young, Bell, George",1628276-1628932-1629498-1631006-204297,LVA,415.0,2,7.0,-13.0,14.0,17.0,2.0,5.0,,31,2.0,3.0,,,,,2.0,4.0,,,1.0,1.0,,,1.0,1.0,,,,,4.0,7.0,2.0,2.0,,14.0,27.0,,,,,,,,2.0,,,,,4.0,4.0,3.0,3.0,,,1.0,1.0,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,,,1.0,1.0,2.0,4.0,,4.0,,1.0,,1.0,3.0,3.0,2.0,,,5.0,,4.0,6.0,,1.0,,,,,,,,1.0,,1.0,1.0,14.0,,2.0,,,0.5,0.5,0.5,1.0,,,1.0,0.5714285714285714,,,0.7777777777777778,,,0.7777777777777778,,,0.2222222222222222,,,,,,,0.6,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,107.56626506024097,1.0,17.357142857142858,10.117647058823529,17.357142857142858,9.705882352941176,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,0.5,0.5,,,,,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,,,,,,,,,,,,,0.5555555555555556,1.0,0.4488777777777778,,0.3162,,,,,5.028571428571429,25.05,0.14285714285714285,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
