EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LostBallSteals,Transition Take Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,3SecondViolations,Blocked3s,BlockedArc3,OffCorner3ReboundPct,Loose Ball Fouls Drawn,BlockedLongMidRange,Charge Fouls Drawn,Transition Take Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1628909-1628929-1631086-1641648-204320,1611661325,"Kelsey Mitchell, Kristy Wallace, Lexie Hull, Aliyah Boston, Amanda Zahui B","Mitchell, Wallace, Hull, Boston, Zahui B",1628909-1628929-1631086-1641648-204320,IND,131.0,1,2.0,7.0,4.0,5.0,1.0,9.0,1.0,1.0,,,,,1.0,1.0,3.0,9.0,2.0,,,2.0,,,2.0,,6.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,6.0,,,1.0,1.0,0.9,0.75,,1.0,1.0,1.0,1.0,1.0,98.93129770992367,15.5,13.8,14.25,13.8,0.25,1.0,1.0,,,,,,,1.0,0.6145875,,1.4,23.3,4.0,5.0,,,1.0,1.0,,2.0,3.0,2.0,3.0,,,,,,2.0,1.0,,1.0,1.0,,3.0,1.0,1.0,2.0,3.0,1.0,9.0,6.0,,,,,,2.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,2.0,,,,1.0,,,,,,,9.0,4.0,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,1.0,1.5,1.0,1.5,0.9,,,,,,,1.0,,,,,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.25,1.0,0.75,0.6666666666666666,,,,0.6145875,,,,0.3333333333333333,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,1611661325,2023,2023,True
1628909-1630471-1641648-1641687-204365,1611661325,"Kelsey Mitchell, Maya Caldwell, Aliyah Boston, Victaria Saxton, Erica Wheeler","Mitchell, Caldwell, Boston, Saxton, Wheeler",1628909-1630471-1641648-1641687-204365,IND,35.0,1,1.0,,1.0,1.0,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,82.28571428571428,22.0,13.0,22.0,,,,,,1.0,,,,,,0.3749,,18.3,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3749,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1611661325,2023,2023,True
1628927-1628929-1630471-1631019-1641648,1611661325,"Victoria Vivians, Kristy Wallace, Maya Caldwell, NaLyssa Smith, Aliyah Boston","Vivians, Wallace, Caldwell, Smith, Boston",1628927-1628929-1630471-1631019-1641648,IND,161.0,2,3.0,,4.0,5.0,1.0,9.0,2.0,2.0,2.0,,,1.0,3.0,4.0,1.0,8.0,8.0,,2.0,4.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,2.0,,,1.0,2.0,2.0,,8.0,0.3333333333333333,0.3333333333333333,0.75,0.6,0.7,0.2,,0.3333333333333333,,0.3333333333333333,0.5,,80.4968944099379,18.5,17.4,18.25,17.0,0.4,1.0,1.0,0.4,,,,,0.2,0.6,0.50596,,5.525,24.1,,2.0,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,3.0,,3.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,0.4,0.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,1611661325,2023,2023,True
1628929-1631019-1641658-204320-204365,1611661325,"Kristy Wallace, NaLyssa Smith, Grace Berger, Amanda Zahui B, Erica Wheeler","Wallace, Smith, Berger, Zahui B, Wheeler",1628929-1631019-1641658-204320-204365,IND,428.0,2,7.0,-6.0,14.0,13.0,,27.0,4.0,6.0,3.0,1.0,1.0,1.0,6.0,10.0,1.0,13.0,19.0,,4.0,8.0,1.0,2.0,2.0,,4.0,,2.0,3.0,5.0,,5.0,,2.0,3.0,,,,13.0,0.3333333333333333,0.3333333333333333,0.6,0.5454545454545454,0.5416666666666666,0.09090909090909091,,0.75,0.6666666666666666,0.7142857142857143,1.0,0.6666666666666666,90.8411214953271,16.928571428571427,14.692307692307692,16.928571428571427,14.538461538461538,0.5454545454545454,0.6666666666666666,0.8,0.2727272727272727,0.09090909090909091,1.0,1.0,,0.09090909090909091,0.6363636363636364,0.5569545454545455,,5.1899999999999995,23.7,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,3.0,,3.0,1.0,2.0,,,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,0.1,0.16666666666666666,,0.3333333333333333,,,,,,,0.6666666666666666,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,True
1628242-1628909-1631086-204320-204365,1611661325,"Emma Cannon, Kelsey Mitchell, Lexie Hull, Amanda Zahui B, Erica Wheeler","Cannon, Mitchell, Hull, Zahui B, Wheeler",1628242-1628909-1631086-204320-204365,IND,304.0,3,5.0,1.0,7.0,8.0,,15.0,1.0,1.0,2.0,1.0,1.0,,2.0,4.0,1.0,4.0,3.0,,,4.0,,,,,,,1.0,3.0,4.0,,4.0,,1.0,2.0,,2.0,,4.0,,,0.5,0.4,0.4,0.2,,0.75,0.3333333333333333,0.5714285714285714,1.0,,71.05263157894737,20.714285714285715,19.875,20.714285714285715,18.5,0.2,1.0,1.0,0.4,0.2,1.0,1.0,,,0.4,0.42602,,10.0,23.1,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,0.5,,0.5,,0.5,,,,0.5,,,,,,,0.6666666666666666,,0.3333333333333333,,,,,,,0.2,,,,,,,,,,,,,,,,,,,0.32165,,,,,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,True
1628242-1628929-1631086-1641658-204320,1611661325,"Emma Cannon, Kristy Wallace, Lexie Hull, Grace Berger, Amanda Zahui B","Cannon, Wallace, Hull, Berger, Zahui B",1628242-1628929-1631086-1641658-204320,IND,173.0,3,3.0,-1.0,7.0,7.0,,14.0,,,,,1.0,2.0,,1.0,3.0,5.0,6.0,,,,2.0,,,,,,,3.0,3.0,,3.0,,,1.0,1.0,1.0,,5.0,,,,,0.35714285714285715,0.75,,1.0,,1.0,,,116.53179190751445,10.142857142857142,14.571428571428571,10.142857142857142,14.571428571428571,,,,,0.25,,,,0.5,0.75,0.38235,,14.5,24.766666666666666,7.0,3.0,,,,,,,1.0,,1.0,,,,,2.0,,5.0,,,,,,,1.0,,3.0,5.0,5.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,3.0,,6.0,,,,3.0,,,,,,,5.0,7.0,,,,,,,,,,,,0.35714285714285715,,,,1.0,,,,,,,1.0,1.0,,,,,,,,0.25,,,,,,,,,,,,,,0.25,,0.5,,,0.38235,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1611661325,2023,2023,True
1628242-1628909-1628927-1628929-1641658,1611661325,"Emma Cannon, Kelsey Mitchell, Victoria Vivians, Kristy Wallace, Grace Berger","Cannon, Mitchell, Vivians, Wallace, Berger",1628242-1628909-1628927-1628929-1641658,IND,19.0,1,,-3.0,1.0,1.0,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.57894736842107,10.0,9.0,10.0,9.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,True
1628909-1628927-1631019-1631031-204365,1611661325,"Kelsey Mitchell, Victoria Vivians, NaLyssa Smith, Queen Egbo, Erica Wheeler","Mitchell, Vivians, Smith, Egbo, Wheeler",1628909-1628927-1631019-1631031-204365,IND,36.0,1,1.0,2.0,1.0,1.0,,2.0,,,1.0,,,,1.0,1.0,,2.0,,,2.0,,,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,80.0,14.0,22.0,14.0,22.0,,,,1.0,,,,,,,0.3719,,12.6,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,True
1628909-1631019-1631086-1641648-204365,1611661325,"Kelsey Mitchell, NaLyssa Smith, Lexie Hull, Aliyah Boston, Erica Wheeler","Mitchell, Smith, Hull, Boston, Wheeler",1628909-1631019-1631086-1641648-204365,IND,12952.0,21,216.0,57.0,415.0,419.0,40.0,834.0,61.0,96.0,92.0,27.0,52.0,93.0,136.0,240.0,119.0,504.0,447.0,27.0,172.0,100.0,93.0,86.0,128.0,16.0,298.0,3.0,37.0,99.0,145.0,46.0,191.0,8.0,33.0,60.0,28.0,83.0,9.0,463.0,0.6323529411764706,0.6771653543307087,0.5666666666666667,0.575208913649025,0.6212871287128713,0.33147632311977715,0.25,0.7122302158273381,0.6491228070175439,0.6938775510204082,0.6923076923076923,0.6444444444444445,92.72390364422483,15.36867469879518,15.689737470167065,14.874698795180723,15.116945107398568,0.26740947075208915,0.6354166666666666,0.6853932584269663,0.2562674094707521,0.14484679665738162,0.5192307692307693,0.5192307692307693,0.5925925925925926,0.2590529247910863,0.5988857938718662,0.5116146239554318,0.5190818181818182,7.609583333333333,24.384033613445375,41.0,47.0,8.0,10.0,3.0,5.0,48.0,9.0,26.0,,,38.0,1.0,5.0,2.0,6.0,47.0,91.0,16.0,1.0,7.0,6.0,41.0,11.0,17.0,2.0,6.0,20.0,48.0,126.0,15.0,18.0,,38.0,11.0,42.0,33.0,9.0,37.0,33.0,23.0,9.0,5.0,31.0,22.0,27.0,18.0,2.0,9.0,1.0,7.0,6.0,10.0,11.0,110.0,10.0,113.0,17.0,48.0,3.0,11.0,25.0,13.0,10.0,26.0,17.0,,44.0,39.0,4.0,0.8936170212765957,0.3949579831932773,0.14285714285714285,0.3333333333333333,0.3949579831932773,0.5925925925925926,0.6470588235294118,0.5147058823529411,0.6086956521739131,0.5540540540540541,0.6857142857142857,0.04583333333333333,0.07291666666666667,0.043478260869565216,0.45,0.9,0.22115384615384615,0.24431818181818182,0.2571428571428571,0.2727272727272727,0.08,0.6956521739130435,0.7857142857142857,0.6666666666666666,0.030303030303030304,0.6538461538461539,0.6065573770491803,0.5217391304347826,0.5454545454545454,0.6875,0.07242339832869081,0.34615384615384615,0.34615384615384615,1.0,0.40860215053763443,0.40860215053763443,0.868421052631579,0.29411764705882354,0.8,0.14705882352941177,0.2,1.0,0.21739130434782608,0.6,,,0.2608695652173913,0.3333333333333333,0.40860215053763443,0.4572869565217391,0.1297709923664122,0.17712177121771217,0.02459016393442623,0.08134920634920635,0.09523809523809523,0.09879518072289156,9.0,1.0,8.0,0.25,3.0,,2.0,1.0,0.058823529411764705,,,20.0,0.2777777777777778,0.2545454545454545,,1.0,1.0,0.35294117647058826,4.0,2.0,1.0,1.0,2.0,,,,,,,1611661325,2023,2023,True
1628242-1628909-1630471-1631019-1641658,1611661325,"Emma Cannon, Kelsey Mitchell, Maya Caldwell, NaLyssa Smith, Grace Berger","Cannon, Mitchell, Caldwell, Smith, Berger",1628242-1628909-1630471-1631019-1641658,IND,140.0,1,2.0,8.0,5.0,5.0,1.0,10.0,,1.0,,,,3.0,,1.0,3.0,8.0,,,,,3.0,,2.0,,6.0,,,2.0,2.0,1.0,3.0,,1.0,1.0,,,,5.0,,,,0.75,0.8,0.75,,1.0,,1.0,,,102.85714285714285,15.4,12.6,12.6,12.6,0.25,,,,,,,,0.75,1.0,0.5132,0.48285,0.6,25.233333333333334,3.0,,,,,1.0,,,,,,2.0,1.0,1.0,2.0,3.0,2.0,2.0,,1.0,1.0,,3.0,,1.0,2.0,3.0,,6.0,6.0,,,,2.0,1.0,2.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,2.0,1.0,3.0,,1.0,,,,,,,,,6.0,3.0,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,,1.5,0.75,1.5,0.75,1.0,1.0,,,,1.0,0.5,1.0,,,,1.0,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,1.0,1.0,1.0,0.25,,,,0.75,0.6666666666666666,0.6666666666666666,0.5132,0.2,0.5,,0.375,0.75,0.6,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1611661325,2023,2023,True
1628242-1628927-1628929-1641658-204320,1611661325,"Emma Cannon, Victoria Vivians, Kristy Wallace, Grace Berger, Amanda Zahui B","Cannon, Vivians, Wallace, Berger, Zahui B",1628242-1628927-1628929-1641658-204320,IND,118.0,1,2.0,9.0,5.0,4.0,2.0,9.0,1.0,1.0,,,,2.0,1.0,1.0,4.0,11.0,2.0,,2.0,,2.0,1.0,3.0,,8.0,1.0,,1.0,1.0,2.0,3.0,,,1.0,,1.0,,5.0,1.0,1.0,1.0,1.1,1.1,0.8,1.0,1.0,,1.0,1.0,,109.83050847457628,10.6,16.25,8.2,16.25,0.2,1.0,1.0,,,,,,0.4,1.0,0.64695,0.72105,1.7,24.15,5.0,,,,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,,,2.0,2.0,,6.0,1.0,1.0,3.0,4.0,,11.0,6.0,3.0,,,2.0,,2.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,11.0,5.0,,0.6666666666666666,0.75,1.0,0.75,0.75,,1.0,1.5,1.1,1.5,1.1,,,,1.0,,,1.0,,,,,,,,,1.0,,,,0.4,0.5,0.5,1.0,1.0,1.0,0.5,,,0.5,1.0,1.0,0.2,1.0,0.4,0.5,0.4,1.0,1.0,0.64695,,,,0.5454545454545454,1.0,1.0,,,,,,1.0,1.0,,0.5,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,1611661325,2023,2023,True
1628909-1628927-1631019-1641658-204320,1611661325,"Kelsey Mitchell, Victoria Vivians, NaLyssa Smith, Grace Berger, Amanda Zahui B","Mitchell, Vivians, Smith, Berger, Zahui B",1628909-1628927-1631019-1641658-204320,IND,241.0,3,4.0,4.0,8.0,9.0,2.0,17.0,,2.0,2.0,,1.0,3.0,,5.0,4.0,9.0,5.0,2.0,,,3.0,,3.0,,9.0,1.0,,3.0,3.0,2.0,5.0,,,,,,,9.0,,,,0.5,0.45,0.4444444444444444,1.0,1.0,,0.75,1.0,,101.57676348547717,15.0,13.444444444444445,13.75,13.0,0.2222222222222222,,,0.2222222222222222,0.1111111111111111,,,,0.3333333333333333,0.6666666666666666,0.43948333333333334,0.4647,7.859999999999999,27.15,1.0,,,1.0,,1.0,,1.0,1.0,,,2.0,,,,,3.0,,,,,,,,2.0,,,,,9.0,,,,2.0,3.0,3.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,1.0,,1.0,0.75,,,0.75,,,,,,,0.6,0.5,0.5,,,0.25,0.2,0.5,,,,1.0,,,,,,,,0.1111111111111111,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,0.5,,,,,,0.6666666666666666,0.2576,0.1,0.16666666666666666,,,,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1611661325,2023,2023,True
1630471-1631019-1641658-204320-204365,1611661325,"Maya Caldwell, NaLyssa Smith, Grace Berger, Amanda Zahui B, Erica Wheeler","Caldwell, Smith, Berger, Zahui B, Wheeler",1630471-1631019-1641658-204320-204365,IND,475.0,3,8.0,2.0,13.0,13.0,2.0,26.0,2.0,2.0,5.0,,1.0,4.0,4.0,8.0,5.0,20.0,18.0,1.0,2.0,6.0,4.0,1.0,3.0,,8.0,,1.0,2.0,4.0,2.0,6.0,,,1.0,2.0,3.0,,15.0,0.25,0.3333333333333333,0.5,0.6538461538461539,0.6785714285714286,0.38461538461538464,,1.0,0.5,0.75,1.0,0.5,78.82105263157895,20.846153846153847,15.692307692307692,19.923076923076923,15.384615384615385,0.15384615384615385,1.0,1.0,0.38461538461538464,0.07692307692307693,,,,0.3076923076923077,0.5384615384615384,0.46398846153846157,0.41415,7.0,26.419999999999998,,,,,,,2.0,,1.0,,,3.0,1.0,1.0,,,3.0,3.0,1.0,1.0,1.0,,5.0,,,,,,,6.0,3.0,2.0,,3.0,,2.0,2.0,,1.0,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,4.0,,4.0,1.0,2.0,,,,,,,,,,,,0.6666666666666666,0.6,1.0,,0.6,1.0,,1.25,,1.25,,,,,1.0,1.0,0.5,0.3333333333333333,,0.6666666666666666,,,1.0,,0.16666666666666666,,0.5,0.4,0.4,,0.07692307692307693,,,,0.75,0.75,0.6666666666666666,,,0.5,1.0,1.0,,,,,,,0.75,,0.14285714285714285,0.2222222222222222,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1611661325,2023,2023,True
1631019-1631086-1641648-1641658-204365,1611661325,"NaLyssa Smith, Lexie Hull, Aliyah Boston, Grace Berger, Erica Wheeler","Smith, Hull, Boston, Berger, Wheeler",1631019-1631086-1641648-1641658-204365,IND,575.0,4,10.0,-14.0,17.0,18.0,1.0,35.0,5.0,6.0,2.0,1.0,2.0,2.0,6.0,10.0,5.0,14.0,28.0,1.0,8.0,4.0,2.0,4.0,4.0,1.0,8.0,,2.0,1.0,3.0,1.0,4.0,,1.0,2.0,5.0,7.0,,12.0,0.6666666666666666,0.8,0.6,0.4,0.4375,0.3333333333333333,,0.25,0.5,0.375,0.5,0.5,87.65217391304347,17.235294117647058,15.666666666666666,17.11764705882353,15.222222222222221,0.4,0.8333333333333334,0.8333333333333334,0.13333333333333333,0.13333333333333333,0.5,0.5,1.0,0.13333333333333333,0.7333333333333333,0.5509366666666666,0.5058,6.0200000000000005,24.2,,4.0,1.0,1.0,,,,,3.0,,,,,,,,,2.0,1.0,,,,2.0,,,,,,,,,2.0,,,1.0,,,,3.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,5.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,0.1,,0.5,0.5,,0.25,0.1111111111111111,,,1.0,,,,,,0.6,,,,0.2,,,,,,,1.0,1.0,,,,,,,,,,,,0.0625,0.09090909090909091,,0.14285714285714285,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,True
1628929-1631086-1641648-1641658-1641687,1611661325,"Kristy Wallace, Lexie Hull, Aliyah Boston, Grace Berger, Victaria Saxton","Wallace, Hull, Boston, Berger, Saxton",1628929-1631086-1641648-1641658-1641687,IND,269.0,2,4.0,5.0,7.0,9.0,1.0,16.0,,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,,1.0,4.0,,2.0,2.0,2.0,2.0,4.0,,,4.0,4.0,2.0,6.0,1.0,1.0,2.0,,3.0,,5.0,1.0,1.0,0.4,0.2857142857142857,0.3125,0.2857142857142857,,1.0,,0.8,1.0,,85.65055762081785,17.714285714285715,16.11111111111111,17.428571428571427,16.11111111111111,0.2857142857142857,,,0.14285714285714285,0.2857142857142857,1.0,1.0,1.0,0.2857142857142857,0.5714285714285714,0.5048714285714285,0.3353,8.32,25.25,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,1.0,1.0,,,,,,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.2,0.5,,0.5,,0.6666666666666666,0.4,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,True
1628242-1628909-1628927-1631086-204365,1611661325,"Emma Cannon, Kelsey Mitchell, Victoria Vivians, Lexie Hull, Erica Wheeler","Cannon, Mitchell, Vivians, Hull, Wheeler",1628242-1628909-1628927-1631086-204365,IND,75.0,1,1.0,-1.0,2.0,3.0,,5.0,,,,,,2.0,,,2.0,3.0,4.0,,,,2.0,,1.0,,3.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,3.0,,,,0.75,0.75,1.0,,1.0,,0.5,1.0,,96.0,12.5,16.666666666666668,12.5,9.666666666666666,,,,,,,,,1.0,1.0,0.555675,,,24.75,2.0,,,,,,,,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,1.0,2.0,,3.0,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,1.0,0.5,,0.5,0.5,,,,0.75,,0.75,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,1.0,0.5,0.5,0.555675,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,True
