EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,DefTwoPtRebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,LostBallTurnovers,DefLongMidRangeReboundPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,ShootingFouls,SecondChanceTurnovers,PtsUnassisted3s,SelfOReb,Travels,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,Offensive Fouls,SecondChanceCorner3FGA,SecondChanceFG3A,PtsPutbacks,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,Charge Fouls Drawn,Transition Take Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,PenaltyFg3Pct,LongMidRangePctBlocked,OffLongMidRangeReboundPct,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls,team_id,year,season,team_vs
1629567-1630096-1630112-201886-203826,1611661323,"Natisha Hiedeman, DiJonai Carrington, Tyasha Harris, DeWanna Bonner, Alyssa Thomas","Hiedeman, Carrington, Harris, Bonner, Thomas",1629567-1630096-1630112-201886-203826,CON,202.0,1,3.0,5.0,5,5.0,4.0,10,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,9.0,4.0,6.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.125,1.125,0.25,1.0,0.5,0.25,0.5,71.2871287128713,16.2,24.2,16.2,19.6,0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,1.0,0.51965,8.6,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2023,2023,True
1629567-1630096-1631135-201886-203826,1611661323,"Natisha Hiedeman, DiJonai Carrington, Olivia Nelson-Ododa, DeWanna Bonner, Alyssa Thomas","Hiedeman, Carrington, Nelson-Ododa, Bonner, Thomas",1629567-1630096-1631135-201886-203826,CON,200.0,2,3.0,3.0,9,8.0,,17,3.0,4.0,2.0,3.0,,2.0,5.0,7.0,,2.0,11.0,8.0,10.0,,2.0,,5.0,,5.0,,3.0,2.0,10.0,1.0,3.0,3.0,,,,,,1.0,,11.0,1.0,1.0,,,,0.7142857142857143,0.5555555555555556,0.6111111111111112,0.2222222222222222,,1.0,0.6,1.0,122.39999999999999,11.11111111111111,12.5,11.11111111111111,12.125,0.4444444444444444,0.75,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,,,,0.6666666666666666,,0.4944666666666666,5.242857142857143,27.55,7.0,3.0,4.0,2.0,1.0,4.0,5.0,2.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,7.0,0.8,0.5714285714285714,0.6428571428571429,0.14285714285714285,0.25,0.5,1.0,0.5,0.5714285714285714,0.75,0.2857142857142857,0.5287428571428572,0.1111111111111111,0.14285714285714285,0.8181818181818182,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2023,2023,True
1629567-1630096-1631135-203026-203826,1611661323,"Natisha Hiedeman, DiJonai Carrington, Olivia Nelson-Ododa, Tiffany Hayes, Alyssa Thomas","Hiedeman, Carrington, Nelson-Ododa, Hayes, Thomas",1629567-1630096-1631135-203026-203826,CON,25.0,1,,2.0,1,,,1,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,57.599999999999994,25.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2023,2023,True
1629567-1630096-1631135-203826-204296,1611661323,"Natisha Hiedeman, DiJonai Carrington, Olivia Nelson-Ododa, Alyssa Thomas, Rebecca Allen","Hiedeman, Carrington, Nelson-Ododa, Thomas, Allen",1629567-1630096-1631135-203826-204296,CON,21.0,1,,,1,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,137.14285714285714,7.0,14.0,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2023,2023,True
1629567-1630096-201886-203826-204296,1611661323,"Natisha Hiedeman, DiJonai Carrington, DeWanna Bonner, Alyssa Thomas, Rebecca Allen","Hiedeman, Carrington, Bonner, Thomas, Allen",1629567-1630096-201886-203826-204296,CON,798.0,3,13.0,2.0,29,30.0,5.0,59,4.0,9.0,1.0,4.0,3.0,11.0,6.0,15.0,4.0,15.0,28.0,26.0,8.0,12.0,11.0,3.0,4.0,4.0,8.0,3.0,3.0,,20.0,4.0,12.0,18.0,1.0,,1.0,1.0,3.0,3.0,,24.0,0.6666666666666666,0.6666666666666666,1.0,0.26666666666666666,0.26666666666666666,0.4,0.4,0.4375,0.5,0.3333333333333333,1.0,0.75,1.0,106.46616541353383,13.310344827586206,13.733333333333333,12.586206896551724,13.4,0.3,0.4444444444444444,0.6666666666666666,0.75,0.13333333333333333,0.25,0.25,,0.36666666666666664,0.2727272727272727,0.3,1.0,0.8,0.2727272727272727,0.5119333333333334,6.180000000000001,24.240000000000002,11.0,3.0,4.0,3.0,4.0,5.0,8.0,4.0,2.0,12.0,3.0,5.0,7.0,4.0,,2.0,3.0,,,2.0,3.0,1.0,12.0,11.0,0.625,0.4166666666666667,0.46153846153846156,0.2,0.3333333333333333,0.625,0.5,0.3333333333333333,0.3333333333333333,0.75,0.25,0.47445833333333337,0.0625,0.11764705882352941,0.42857142857142855,0.3793103448275862,,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.06666666666666667,0.09090909090909091,1.0,0.25,0.36363636363636365,0.3157894736842105,0.5,0.25,0.6666666666666666,0.6666666666666666,1.0,0.06666666666666667,0.5,0.5,1.0,0.13333333333333333,0.25,0.25,1.0,0.75,0.3333333333333333,1.0,0.08333333333333333,0.5575,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2023,2023,True
1629567-1630096-203026-203826-204296,1611661323,"Natisha Hiedeman, DiJonai Carrington, Tiffany Hayes, Alyssa Thomas, Rebecca Allen","Hiedeman, Carrington, Hayes, Thomas, Allen",1629567-1630096-203026-203826-204296,CON,40.0,1,1.0,1.0,1,2.0,2.0,3,1.0,1.0,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,2.0,,,,,,1.0,1.0,1.0,,,,1.0,,108.0,11.0,14.5,11.0,14.5,1.0,1.0,1.0,,,,,,,,,,1.0,,0.7514,1.1,,1.0,1.0,1.0,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,0.7514,,,1.0,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2023,2023,True
1629567-1630112-1631135-1641665-203026,1611661323,"Natisha Hiedeman, Tyasha Harris, Olivia Nelson-Ododa, Leigha Brown, Tiffany Hayes","Hiedeman, Harris, Nelson-Ododa, Brown, Hayes",1629567-1630112-1631135-1641665-203026,CON,149.0,1,2.0,-7.0,4,5.0,4.0,9,,2.0,,,,2.0,,2.0,,3.0,,7.0,,,2.0,,,,,,,,,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,,,0.6,,1.0,0.5,1.0,86.97986577181207,21.5,12.6,20.5,9.2,0.4,,,,,,,,0.4,,,,1.0,,0.51712,1.7,24.866666666666664,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,1.0,,0.4,1.0,,,,,,,,,0.2,,,,1.0,,,,0.5004,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2023,2023,True
1629567-1630112-1631135-1641665-204296,1611661323,"Natisha Hiedeman, Tyasha Harris, Olivia Nelson-Ododa, Leigha Brown, Rebecca Allen","Hiedeman, Harris, Nelson-Ododa, Brown, Allen",1629567-1630112-1631135-1641665-204296,CON,194.0,1,3.0,-3.0,5,6.0,,11,,,,3.0,1.0,2.0,,3.0,1.0,3.0,3.0,6.0,,,2.0,1.0,,,,,,,,,1.0,3.0,2.0,1.0,,,1.0,,,3.0,,,,0.3333333333333333,0.3333333333333333,,0.25,0.25,0.5,,,1.0,,81.64948453608247,17.6,17.666666666666668,16.4,17.666666666666668,,,,,0.5,,,,0.3333333333333333,0.5,0.5,,0.5,0.5,0.41346666666666665,9.033333333333333,26.366666666666664,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,0.6666666666666666,,0.4,,,,,,,,,,0.16666666666666666,,,,,,,,0.4112,,,1.0,3.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2023,2023,True
1629567-1630112-1631135-201886-203826,1611661323,"Natisha Hiedeman, Tyasha Harris, Olivia Nelson-Ododa, DeWanna Bonner, Alyssa Thomas","Hiedeman, Harris, Nelson-Ododa, Bonner, Thomas",1629567-1630112-1631135-201886-203826,CON,169.0,1,3.0,-9.0,5,6.0,,11,1.0,2.0,,1.0,,1.0,1.0,3.0,,2.0,2.0,11.0,,,1.0,,,,,,,,,,1.0,2.0,,,1.0,,1.0,,,2.0,,,,,,0.3333333333333333,0.2,0.2,0.4,1.0,,1.0,,93.72781065088756,17.2,13.833333333333334,16.8,13.833333333333334,0.4,0.5,0.5,,0.2,,,,0.2,,,,0.8,,0.5640799999999999,3.6666666666666665,24.5,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.5,0.25,,1.0,,,,,,,,0.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2023,2023,True
1629567-1630112-1631135-203026-203826,1611661323,"Natisha Hiedeman, Tyasha Harris, Olivia Nelson-Ododa, Tiffany Hayes, Alyssa Thomas","Hiedeman, Harris, Nelson-Ododa, Hayes, Thomas",1629567-1630112-1631135-203026-203826,CON,168.0,1,3.0,4.0,5,5.0,,10,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,4.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,2.0,2.0,1.0,,1.0,,2.0,1.0,,8.0,0.5,0.5,,1.0,1.0,1.0,1.1666666666666667,1.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,85.71428571428572,18.4,15.2,18.4,15.2,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,0.6666666666666666,1.0,0.45944999999999997,4.0,24.8,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,0.5,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2023,2023,True
