EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,FG2A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Charge Fouls,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,PenaltyOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,Steals,LostBallSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,BadPassSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BadPassOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,team_id,year,season,team_vs
1628277-1628881-1629476-1630462-1631044,1611661330,"Allisha Gray, Monique Billings, Asia (AD) Durr, Aari McDonald, Naz Hillmon","Gray, Billings, (AD) Durr, McDonald, Hillmon",1628277-1628881-1629476-1630462-1631044,ATL,55.0,1,1.0,-2.0,2,2,4,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.72727272727273,14.0,13.5,14.0,13.5,0.5,0.5,0.5,0.47225,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,False
1628277-1628881-1629476-202658-204323,1611661330,"Allisha Gray, Monique Billings, Asia (AD) Durr, Danielle Robinson, Cheyenne Parker","Gray, Billings, (AD) Durr, Robinson, Parker",1628277-1628881-1629476-202658-204323,ATL,16.0,1,,,1,1,2,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,180.0,9.0,7.0,9.0,7.0,,1.0,,0.4312,13.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,False
1628277-1628881-1630462-1631009-1631044,1611661330,"Allisha Gray, Monique Billings, Aari McDonald, Rhyne Howard, Naz Hillmon","Gray, Billings, McDonald, Howard, Hillmon",1628277-1628881-1630462-1631009-1631044,ATL,185.0,1,3.0,1.0,6,7,13,1.0,4.0,5.0,4.0,2.0,4.0,6.0,,1.0,1.0,1.0,101.18918918918918,13.0,15.285714285714286,12.166666666666666,15.285714285714286,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.4734428571428571,6.9799999999999995,2.0,2.0,2.0,,,,,0.6666666666666666,0.4,0.6666666666666666,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,6.0,1.0,0.4,1.0,0.4,0.2857142857142857,1.0,0.2857142857142857,0.3125,0.75,0.3125,0.2857142857142857,0.4,0.5,1.0,1.0,1.0,1.0,0.25,0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285,0.3818,0.4734428571428571,0.6,1.0,24.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,False
1628277-1628881-1630462-1631009-204323,1611661330,"Allisha Gray, Monique Billings, Aari McDonald, Rhyne Howard, Cheyenne Parker","Gray, Billings, McDonald, Howard, Parker",1628277-1628881-1630462-1631009-204323,ATL,505.0,2,8.0,-5.0,15,15,30,1.0,2.0,7.0,20.0,2.0,4.0,6.0,4.0,0.3333333333333333,0.3333333333333333,0.5,85.54455445544555,16.933333333333334,16.733333333333334,15.4,15.8,0.07142857142857142,0.14285714285714285,0.5714285714285714,0.42553214285714286,11.728571428571428,2.0,1.0,2.0,,1.0,,,0.25,0.2222222222222222,1.0,4.0,1.0,,,1.0,,,7.0,2.0,3.0,7.0,3.0,15.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,6.0,7.0,,,2.0,2.0,5.0,4.0,1.0,12.0,4.0,4.0,1.0,0.42857142857142855,0.5,1.0,0.42857142857142855,0.5,0.3333333333333333,0.46875,0.5,0.5,0.5,,,,,1.0,1.0,0.5,0.5,,0.5,,,,0.6666666666666666,0.3634,0.41435,0.2,0.26666666666666666,25.271428571428572,0.26666666666666666,1.0,1.0,1.0,1.0,4.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,1.0,0.2,0.2,0.2857142857142857,0.25,0.25,0.2857142857142857,0.2857142857142857,1.0,0.5,1.0,0.2857142857142857,0.06666666666666667,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,False
1628277-1628881-1631009-202658-204323,1611661330,"Allisha Gray, Monique Billings, Rhyne Howard, Danielle Robinson, Cheyenne Parker","Gray, Billings, Howard, Robinson, Parker",1628277-1628881-1631009-202658-204323,ATL,1922.0,2,32.0,-22.0,71,72,143,9.0,23.0,40.0,75.0,12.0,20.0,28.0,14.0,0.6,0.625,0.6,107.13839750260146,14.366197183098592,12.527777777777779,13.845070422535212,11.86111111111111,0.16071428571428573,0.4107142857142857,0.44642857142857145,0.4571080357142857,8.7375,7.0,5.0,8.0,5.0,16.0,,,0.19230769230769232,0.1891891891891892,0.13333333333333333,13.0,4.0,,,8.0,3.0,1.0,13.0,3.0,14.0,16.0,10.0,53.0,2.0,6.0,3.0,7.0,,3.0,4.0,2.0,2.0,10.0,13.0,6.0,8.0,4.0,,15.0,16.0,3.0,46.0,2.0,13.0,2.0,0.35,0.3333333333333333,,0.38392857142857145,0.3333333333333333,,0.4140625,0.4375,0.1111111111111111,0.2857142857142857,0.15,0.17391304347826086,0.6666666666666666,0.8333333333333334,0.4444444444444444,0.5,0.34782608695652173,0.42105263157894735,0.05357142857142857,0.23214285714285715,,,0.14285714285714285,0.42857142857142855,0.48246666666666665,0.38304285714285713,0.1320754716981132,0.03773584905660377,24.9375,0.18309859154929578,4.0,2.0,4.0,2.0,8.0,3.0,5.0,12.0,2.0,3.0,4.0,13.0,3.0,30.0,2.0,,11.0,6.0,9.0,6.0,0.8,0.3125,0.3125,0.6875,,0.18181818181818182,0.2,0.14285714285714285,0.25,0.2857142857142857,0.23076923076923078,0.23076923076923078,1.0,0.6666666666666666,0.5,0.23076923076923078,0.09836065573770492,0.13333333333333333,2.0,18.0,3.0,9.0,1.0,2.0,5.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,0.6428571428571429,0.6923076923076923,0.1111111111111111,0.125,0.3333333333333333,0.2,0.3333333333333333,0.6,0.6,0.5,0.03225806451612903,0.6666666666666666,0.5,0.625,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,1611661330,2023,2023,False
1628277-1629476-1631044-202658-204323,1611661330,"Allisha Gray, Asia (AD) Durr, Naz Hillmon, Danielle Robinson, Cheyenne Parker","Gray, (AD) Durr, Hillmon, Robinson, Parker",1628277-1629476-1631044-202658-204323,ATL,47.0,1,1.0,-5.0,1,2,3,,,,5.0,,,,1.0,,,,91.91489361702128,22.0,12.5,22.0,12.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,False
1628277-1630387-1630462-1631009-1631044,1611661330,"Allisha Gray, Iliana Rupert, Aari McDonald, Rhyne Howard, Naz Hillmon","Gray, Rupert, McDonald, Howard, Hillmon",1628277-1630387-1630462-1631009-1631044,ATL,260.0,1,4.0,-1.0,8,8,16,2.0,1.0,3.0,11.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,88.61538461538463,15.875,16.625,15.875,16.625,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.479225,5.633333333333333,,,,2.0,2.0,,1.0,,,,,1.0,,,1.0,1.0,,2.0,,2.0,3.0,,10.0,,,,,,,,,,4.0,2.0,,,,,,,,10.0,,,,0.6666666666666666,,,0.8333333333333334,,,0.8333333333333334,,,0.5,,,,,0.5,0.5,1.0,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,25.366666666666664,,,,,,,1.0,2.0,3.0,,1.0,1.0,1.0,,3.0,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,,,,,0.5,0.5,,,,0.5,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1611661330,2023,2023,False
1628277-1630387-1630462-1631009-204323,1611661330,"Allisha Gray, Iliana Rupert, Aari McDonald, Rhyne Howard, Cheyenne Parker","Gray, Rupert, McDonald, Howard, Parker",1628277-1630387-1630462-1631009-204323,ATL,157.0,1,3.0,-1.0,6,5,11,3.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.89171974522293,13.333333333333334,15.4,13.333333333333334,15.4,0.6,0.2,0.8,0.50279,3.85,,,,,1.0,,,,,,,2.0,,,,1.0,,,,2.0,1.0,,7.0,,,,,,,,,,2.0,,,,,,1.0,1.0,,7.0,,,,0.5,,,0.7,,,0.7,,,0.2,,,,,0.6666666666666666,0.6666666666666666,,,0.2,,,,,,,,,,23.2,,,,,,,,1.0,3.0,,,1.0,2.0,,5.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.2,0.25,1.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,0.5,0.5,,,,,,,,,,1.0,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1611661330,2023,2023,False
1628277-1630387-1631009-202658-204323,1611661330,"Allisha Gray, Iliana Rupert, Rhyne Howard, Danielle Robinson, Cheyenne Parker","Gray, Rupert, Howard, Robinson, Parker",1628277-1630387-1631009-202658-204323,ATL,251.0,1,4.0,,8,9,17,1.0,2.0,4.0,11.0,2.0,3.0,4.0,2.0,0.6666666666666666,0.75,1.0,97.52988047808765,15.5,14.11111111111111,15.125,14.11111111111111,0.16666666666666666,0.3333333333333333,0.5,0.473325,9.325,1.0,1.0,1.0,1.0,2.0,,,1.0,0.5,1.0,,1.0,,,1.0,1.0,,1.0,,3.0,2.0,2.0,11.0,1.0,1.0,,2.0,,,,,,2.0,1.0,1.0,1.0,,,1.0,2.0,,9.0,,,,0.75,1.0,,0.75,1.0,,0.7857142857142857,1.0,,0.3333333333333333,0.25,0.5,1.0,,1.0,1.0,0.5,1.0,0.16666666666666666,0.16666666666666666,,,,,0.3762,,0.18181818181818182,,24.0,,,,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,3.0,1.0,7.0,,,1.0,,2.0,1.0,1.0,0.5,0.5,0.5,,,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,,1.0,0.14285714285714285,0.2,,4.0,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,False
1628277-1630462-1631009-1631044-204323,1611661330,"Allisha Gray, Aari McDonald, Rhyne Howard, Naz Hillmon, Cheyenne Parker","Gray, McDonald, Howard, Hillmon, Parker",1628277-1630462-1631009-1631044-204323,ATL,567.0,2,9.0,-3.0,24,24,48,7.0,5.0,17.0,25.0,2.0,7.0,11.0,4.0,0.5,0.625,1.0,121.90476190476191,10.958333333333334,12.666666666666666,10.625,12.5,0.30434782608695654,0.21739130434782608,0.5652173913043478,0.5281369565217391,8.088235294117647,3.0,3.0,4.0,3.0,5.0,,,0.2727272727272727,0.2857142857142857,0.4,8.0,5.0,2.0,4.0,,,,6.0,,6.0,6.0,1.0,22.0,1.0,3.0,,2.0,2.0,7.0,,1.0,5.0,8.0,6.0,2.0,3.0,6.0,2.0,2.0,1.0,,20.0,5.0,8.0,,0.35294117647058826,0.3333333333333333,0.2857142857142857,0.45652173913043476,0.3333333333333333,0.2857142857142857,0.4782608695652174,0.3333333333333333,0.35714285714285715,0.2608695652173913,0.11764705882352941,0.2,0.75,1.0,0.7142857142857143,0.8333333333333334,,,,0.2608695652173913,0.5714285714285714,0.5,,,0.485,0.5373857142857142,0.09090909090909091,0.22727272727272727,24.650000000000002,0.3333333333333333,4.0,,1.0,1.0,5.0,3.0,3.0,9.0,,3.0,3.0,5.0,3.0,13.0,1.0,2.0,2.0,,3.0,1.0,1.0,0.5,0.5,0.4,1.0,0.3333333333333333,0.3333333333333333,0.21739130434782608,0.2,0.2,0.5,0.5,1.0,0.3333333333333333,,0.5,0.043478260869565216,0.058823529411764705,,4.0,,2.0,,1.0,,1.0,,,4.0,2.0,,,2.0,,,,1.0,,,1.0,,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,0.5,,,0.5,0.5,,1.0,0.2,,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,1611661330,2023,2023,False
