EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,FTOffRebounds,Transition Take Fouls Drawn,OffFTReboundPct,Transition Take Fouls,Blocked3s,BlockedArc3,PenaltyCorner3FGM,Charge Fouls Drawn,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,Corner3PctBlocked,team_id,year,season,team_vs
1628263-1629483-1641649-1641657-203825,1611661324,"Lindsay Allen, Napheesa Collier, Diamond Miller, Dorka Juhász, Kayla McBride","Allen, Collier, Miller, Juhász, McBride",1628263-1629483-1641649-1641657-203825,MIN,9827.0,12,164.0,29.0,321.0,324.0,18.0,51.0,32.0,645.0,69.0,101.0,12.0,16.0,5.0,5.0,30.0,56.0,16.0,46.0,7.0,19.0,2.0,21.0,69.0,3.0,10.0,1.0,7.0,115.0,203.0,28.0,88.0,41.0,355.0,326.0,16.0,23.0,3.0,12.0,8.0,49.0,6.0,7.0,1.0,7.0,6.0,21.0,138.0,92.0,75.0,9.0,14.0,1.0,68.0,21.0,20.0,1.0,69.0,25.0,94.0,18.0,7.0,41.0,17.0,11.0,213.0,17.0,24.0,47.0,76.0,7.0,130.0,41.0,171.0,3.0,26.0,17.0,9.0,26.0,11.0,16.0,29.0,4.0,10.0,2.0,2.0,55.0,2.0,4.0,34.0,57.0,1.0,2.0,3.0,59.0,3.0,6.0,53.0,7.0,2.0,1.0,26.0,3.0,1.0,22.0,11.0,11.0,22.0,14.0,1.0,306.0,21.0,18.0,1.0,1.0,0.6,0.6388888888888888,0.8928571428571429,0.3181818181818182,0.25,0.14285714285714285,0.3218390804597701,0.5665024630541872,0.6956521739130435,0.8571428571428571,0.5395189003436426,0.5857142857142857,0.5357142857142857,0.5673076923076923,0.6282051282051282,0.6176470588235294,0.3024054982817869,0.011363636363636364,0.09852216748768473,0.13861386138613863,0.08928571428571429,0.021739130434782608,0.014492753623188406,0.4727272727272727,0.875,0.7524752475247525,0.27586206896551724,0.7704918032786885,0.29310344827586204,0.7592592592592593,0.2827586206896552,0.3125,0.15384615384615385,0.3448275862068966,0.34782608695652173,0.08333333333333333,0.7714285714285715,0.6666666666666666,0.9047619047619048,0.7777777777777778,0.7142857142857143,0.024,94.5151114276992,0.6363636363636364,15.35202492211838,15.12037037037037,14.64797507788162,14.515432098765432,0.3470790378006873,0.6831683168316832,0.7931034482758621,0.5942028985507246,0.19243986254295534,0.5357142857142857,0.5882352941176471,0.5666666666666667,0.15807560137457044,0.34782608695652173,0.35555555555555557,0.6875,0.06529209621993128,0.3684210526315789,0.3684210526315789,1.0,0.23711340206185566,0.30434782608695654,0.3088235294117647,0.8571428571428571,0.45714285714285713,0.75,0.3333333333333333,0.05714285714285714,0.2857142857142857,0.3,1.0,0.35714285714285715,1.0,0.5,0.14285714285714285,0.6494845360824743,0.3088235294117647,0.5179922413793103,0.5346285714285715,0.5130285714285715,0.0932475884244373,0.11711711711711711,0.033707865168539325,0.13802816901408452,0.059154929577464786,7.344827586206897,24.22159090909091,0.056074766355140186,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627671-1628263-1629483-1631263-1641649,1611661324,"Rachel Banham, Lindsay Allen, Napheesa Collier, Nikolina Milic, Diamond Miller","Banham, Allen, Collier, Milic, Miller",1627671-1628263-1629483-1631263-1641649,MIN,189.0,1,3.0,-1.0,5.0,6.0,3.0,4.0,1.0,11.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,2.0,1.0,,,,,,,1.0,3.0,,2.0,4.0,6.0,7.0,,,,1.0,,,1.0,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,3.0,2.0,5.0,,,,,,,,,,,,,,,,1.0,1.0,,,,3.0,1.0,,4.0,,,,2.0,,,,,,,,,6.0,2.0,3.0,,,,,,,,,,0.3333333333333333,,0.5,0.2,,0.25,0.42857142857142855,,0.25,0.4,,,,,,,,,1.0,0.5,1.0,0.5,1.0,0.5,,,1.0,,0.5,,1.0,,,1.0,,83.80952380952381,,25.0,10.666666666666666,22.6,10.666666666666666,0.2,1.0,1.0,,0.2,,,,0.2,,,,0.4,,,,,,,,,,,1.0,,,,0.25,1.0,,,0.6,,0.46672,,0.4879,0.2857142857142857,0.4,,,0.3333333333333333,8.633333333333333,22.95,0.6,2.0,0.5,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627676-1629483-1629491-1641649-203825,1611661324,"Tiffany Mitchell, Napheesa Collier, Jessica Shepard, Diamond Miller, Kayla McBride","Mitchell, Collier, Shepard, Miller, McBride",1627676-1629483-1629491-1641649-203825,MIN,3503.0,10,58.0,17.0,115.0,115.0,10.0,8.0,18.0,230.0,26.0,44.0,7.0,11.0,2.0,3.0,10.0,25.0,3.0,12.0,,3.0,,8.0,25.0,,,2.0,4.0,39.0,81.0,8.0,28.0,20.0,122.0,105.0,8.0,12.0,,,5.0,21.0,3.0,6.0,2.0,4.0,3.0,15.0,58.0,20.0,21.0,3.0,6.0,,25.0,8.0,1.0,,29.0,7.0,36.0,7.0,,18.0,8.0,3.0,79.0,5.0,14.0,13.0,36.0,,49.0,20.0,69.0,2.0,10.0,4.0,6.0,5.0,2.0,5.0,10.0,3.0,,,1.0,15.0,3.0,2.0,8.0,18.0,2.0,2.0,,28.0,2.0,2.0,26.0,2.0,,,11.0,1.0,2.0,9.0,5.0,4.0,9.0,5.0,1.0,101.0,15.0,10.0,,1.0,0.7435897435897436,0.8055555555555556,0.875,0.2857142857142857,,0.5,0.2857142857142857,0.48148148148148145,0.6666666666666666,0.5,0.46788990825688076,0.6666666666666666,0.6,0.5041322314049587,0.7,0.625,0.25688073394495414,,0.012345679012345678,,0.04,,,0.3333333333333333,,0.8372093023255814,0.3333333333333333,0.7647058823529411,0.25,0.8166666666666667,0.3064516129032258,0.2777777777777778,0.3333333333333333,0.4444444444444444,0.17647058823529413,0.6666666666666666,0.7333333333333333,0.8571428571428571,0.9285714285714286,0.8125,,0.03278688524590164,94.54753068798173,0.5555555555555556,15.243478260869566,15.217391304347826,14.765217391304347,14.304347826086957,0.4036697247706422,0.5909090909090909,0.5909090909090909,0.6923076923076923,0.22935779816513763,0.4,0.4166666666666667,0.8,0.11009174311926606,0.25,0.25,1.0,0.027522935779816515,,,,0.22935779816513763,0.32,0.32,0.875,0.9166666666666666,0.6363636363636364,0.2857142857142857,,,,,0.3,0.6666666666666666,0.4,0.5,0.6605504587155964,0.32,0.5320830275229358,0.62761,0.539615,0.10084033613445378,0.12222222222222222,0.034482758620689655,0.1721311475409836,0.12295081967213115,6.202469135802469,24.282142857142855,0.08695652173913043,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,1611661324,2023,2023,True
1627676-1629483-1629524-1641657-203825,1611661324,"Tiffany Mitchell, Napheesa Collier, Bridget Carleton, Dorka Juhász, Kayla McBride","Mitchell, Collier, Carleton, Juhász, McBride",1627676-1629483-1629524-1641657-203825,MIN,3239.0,10,54.0,1.0,103.0,104.0,13.0,14.0,19.0,207.0,18.0,30.0,8.0,10.0,2.0,2.0,4.0,22.0,1.0,13.0,1.0,7.0,1.0,11.0,28.0,3.0,4.0,2.0,6.0,23.0,65.0,12.0,35.0,17.0,99.0,98.0,8.0,12.0,3.0,5.0,6.0,31.0,2.0,6.0,2.0,6.0,3.0,13.0,24.0,22.0,27.0,9.0,8.0,1.0,27.0,11.0,4.0,,12.0,9.0,21.0,8.0,1.0,10.0,2.0,,51.0,6.0,15.0,17.0,23.0,4.0,44.0,21.0,65.0,2.0,10.0,8.0,2.0,8.0,3.0,5.0,10.0,2.0,3.0,1.0,,18.0,2.0,3.0,7.0,21.0,,1.0,2.0,19.0,1.0,,24.0,4.0,,2.0,12.0,,1.0,4.0,2.0,2.0,5.0,3.0,,68.0,13.0,13.0,1.0,1.0,0.5217391304347826,0.631578947368421,0.75,0.34285714285714286,0.6,0.3333333333333333,0.35294117647058826,0.35384615384615387,0.6666666666666666,0.3333333333333333,0.41,0.7352941176470589,0.4166666666666667,0.44495412844036697,0.8157894736842105,0.4642857142857143,0.35,,0.06153846153846154,0.1,0.045454545454545456,,,0.4444444444444444,1.0,0.8214285714285714,0.36585365853658536,0.7727272727272727,0.2857142857142857,0.8,0.3387096774193548,0.4166666666666667,0.3888888888888889,0.2727272727272727,0.3125,0.2,0.8571428571428571,0.8125,0.8,0.7368421052631579,1.0,0.034482758620689655,92.02840382834208,0.6,15.970873786407767,15.326923076923077,15.330097087378642,14.913461538461538,0.3,0.6,0.6666666666666666,0.5555555555555556,0.22,0.18181818181818182,0.19047619047619047,0.5,0.13,0.07692307692307693,0.07692307692307693,,0.07,0.14285714285714285,0.14285714285714285,1.0,0.28,0.39285714285714285,0.39285714285714285,0.7272727272727273,0.5882352941176471,0.8,0.25,0.058823529411764705,0.23529411764705882,0.75,0.6666666666666666,0.16666666666666666,1.0,0.5,0.3333333333333333,0.65,0.4074074074074074,0.5025656565656565,0.6021666666666666,0.4015909090909091,0.1111111111111111,0.1643835616438356,,0.31313131313131315,0.13131313131313133,7.187692307692307,24.891428571428573,0.1262135922330097,,,,,,1.0,1.0,1.0,,,,,,,,,,1611661324,2023,2023,True
1628263-1629483-1629524-1631083-1631263,1611661324,"Lindsay Allen, Napheesa Collier, Bridget Carleton, Emily Engstler, Nikolina Milic","Allen, Collier, Carleton, Engstler, Milic",1628263-1629483-1629524-1631083-1631263,MIN,50.0,1,1.0,-5.0,2.0,3.0,2.0,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,144.0,,13.5,7.666666666666667,13.5,7.666666666666667,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,0.41,,,,,,11.6,,1.0,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1628263-1631083-1641649-1641657-1641672,1611661324,"Lindsay Allen, Emily Engstler, Diamond Miller, Dorka Juhász, Kayana Traylor","Allen, Engstler, Miller, Juhász, Traylor",1628263-1631083-1641649-1641657-1641672,MIN,11.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1628263-1629483-1629524-1641657-203825,1611661324,"Lindsay Allen, Napheesa Collier, Bridget Carleton, Dorka Juhász, Kayla McBride","Allen, Collier, Carleton, Juhász, McBride",1628263-1629483-1629524-1641657-203825,MIN,2542.0,11,42.0,-14.0,84.0,85.0,21.0,18.0,7.0,169.0,10.0,20.0,1.0,4.0,,3.0,6.0,14.0,6.0,14.0,4.0,7.0,,6.0,13.0,1.0,1.0,1.0,5.0,22.0,48.0,10.0,20.0,16.0,90.0,104.0,1.0,5.0,1.0,1.0,4.0,9.0,4.0,10.0,2.0,6.0,1.0,15.0,22.0,22.0,30.0,,2.0,,13.0,6.0,4.0,1.0,11.0,10.0,21.0,6.0,4.0,4.0,4.0,3.0,52.0,2.0,6.0,11.0,17.0,1.0,29.0,9.0,38.0,1.0,7.0,5.0,2.0,10.0,4.0,5.0,9.0,,5.0,,1.0,19.0,1.0,5.0,13.0,27.0,1.0,1.0,1.0,19.0,1.0,2.0,19.0,5.0,1.0,1.0,11.0,1.0,,1.0,1.0,,1.0,,,81.0,15.0,21.0,,,0.5,0.5238095238095238,1.0,0.5,1.0,0.3333333333333333,0.5,0.4583333333333333,0.2,0.4,0.5441176470588235,0.4166666666666667,0.4375,0.6013513513513513,0.5625,0.46875,0.29411764705882354,0.05,0.08333333333333333,0.15,0.07142857142857142,,0.07692307692307693,0.5263157894736842,0.5,0.6538461538461539,0.23076923076923078,0.6875,0.2,0.6666666666666666,0.2222222222222222,0.2,0.25,0.25,0.14285714285714285,0.3333333333333333,0.5,0.5882352941176471,1.0,0.6428571428571429,1.0,0.03225806451612903,95.73564122738001,,15.19047619047619,14.894117647058824,14.916666666666666,14.08235294117647,0.29411764705882354,0.5,0.5882352941176471,0.4,0.20588235294117646,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.5,0.10294117647058823,0.5714285714285714,0.5714285714285714,1.0,0.19117647058823528,0.46153846153846156,0.5,1.0,0.6666666666666666,0.25,,,0.16666666666666666,1.0,1.0,0.1875,,0.3125,0.2,0.5882352941176471,0.46153846153846156,0.46960808823529415,0.544125,0.4171375,0.16216216216216217,0.2037037037037037,0.05,0.1,0.16666666666666666,8.210416666666667,24.294999999999998,0.25,1.0,0.0625,1.0,,0.3333333333333333,,,,1.0,2.0,2.0,1.0,,,,,,1611661324,2023,2023,True
1628263-1629524-1631263-1641657-203825,1611661324,"Lindsay Allen, Bridget Carleton, Nikolina Milic, Dorka Juhász, Kayla McBride","Allen, Carleton, Milic, Juhász, McBride",1628263-1629524-1631263-1641657-203825,MIN,11.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627672-1627676-1629491-1641657-203825,1611661324,"Aerial Powers, Tiffany Mitchell, Jessica Shepard, Dorka Juhász, Kayla McBride","Powers, Mitchell, Shepard, Juhász, McBride",1627672-1627676-1629491-1641657-203825,MIN,224.0,3,4.0,-2.0,7.0,8.0,4.0,3.0,1.0,15.0,,1.0,,,,1.0,1.0,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,5.0,1.0,2.0,2.0,7.0,9.0,,,,1.0,,,1.0,4.0,,1.0,,2.0,2.0,,3.0,,,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,1.0,1.0,2.0,1.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,2.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,7.0,2.0,4.0,,,1.0,1.0,1.0,0.5,,,0.5,0.2,,0.25,0.35714285714285715,,0.2,0.4375,,0.2,0.2857142857142857,,0.2,,0.3333333333333333,,,,1.0,0.5,0.25,1.0,,0.6,0.2,,,1.0,,,,1.0,0.3333333333333333,1.0,,,96.42857142857143,1.0,15.142857142857142,14.75,14.857142857142858,14.125,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.5,1.0,0.14285714285714285,,,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,,,,1.0,,,,0.2,,,,0.42857142857142855,1.0,0.37802142857142856,0.2256,0.37244,0.125,0.16666666666666666,,,0.2857142857142857,7.56,23.75,0.5714285714285714,1.0,0.2,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627671-1629524-1631083-1641657-203825,1611661324,"Rachel Banham, Bridget Carleton, Emily Engstler, Dorka Juhász, Kayla McBride","Banham, Carleton, Engstler, Juhász, McBride",1627671-1629524-1631083-1641657-203825,MIN,55.0,1,1.0,-3.0,2.0,2.0,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,104.72727272727273,,18.5,9.0,18.5,9.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,0.59175,,,0.5,1.0,,,,,23.8,,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
