EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Charge Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,DefThreePtRebounds,ShootingFouls,DefThreePtReboundPct,DefCorner3ReboundPct,SecondChanceFtPoints,SelfOReb,Loose Ball Fouls,OffAtRimReboundPct,SelfORebPct,PtsUnassisted3s,FTOffRebounds,Offensive Fouls,OffFTReboundPct,DefArc3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceTurnovers,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Transition Take Fouls,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,BlockedShortMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,NonShootingFoulsDrawn,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,PenaltyCorner3FGA,3SecondViolations,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,NonShootingPenaltyNonTakeFouls,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,PenaltyCorner3FGM,HeaveAttempts,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedLongMidRange,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1628909-1631019-1641658-1641687-204365,1611661325,"Kelsey Mitchell, NaLyssa Smith, Grace Berger, Victaria Saxton, Erica Wheeler","Mitchell, Smith, Berger, Saxton, Wheeler",1628909-1631019-1641658-1641687-204365,IND,288.0,1,5.0,-11.0,8.0,8.0,2.0,3.0,2.0,16.0,,3.0,,,2.0,,,1.0,6.0,,1.0,3.0,14.0,,,,1.0,1.0,,,1.0,,,,,2.0,,1.0,2.0,3.0,,,1.0,1.0,4.0,1.0,,2.0,,2.0,,1.0,3.0,1.0,2.0,,,0.16666666666666666,,0.16666666666666666,,0.21428571428571427,0.5,,0.16666666666666666,,0.25,,0.5,0.3333333333333333,0.5,1.0,,80.0,20.75,15.25,19.875,15.25,0.5,,,,0.3333333333333333,,,,,0.5,0.4562833333333333,0.596,,0.14285714285714285,0.14285714285714285,0.3333333333333333,7.6499999999999995,,0.25,,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,0.5,0.5,,0.16666666666666666,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
1628909-1631086-1641648-204320-204365,1611661325,"Kelsey Mitchell, Lexie Hull, Aliyah Boston, Amanda Zahui B, Erica Wheeler","Mitchell, Hull, Boston, Zahui B, Wheeler",1628909-1631086-1641648-204320-204365,IND,106.0,1,2.0,5.0,4.0,4.0,,4.0,,8.0,1.0,2.0,,,2.0,,,3.0,4.0,,1.0,7.0,2.0,,,,,,6.0,,,3.0,3.0,1.0,6.0,,,2.0,,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,7.0,,,1.0,1.0,0.75,,0.75,,0.875,,,,,,,,1.0,,,,108.67924528301887,12.25,14.25,12.25,14.25,0.5,0.5,0.5,1.0,0.5,,,,,0.5,0.483975,,,0.25,0.25,,4.275,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
1628242-1628909-1641658-204320-204365,1611661325,"Emma Cannon, Kelsey Mitchell, Grace Berger, Amanda Zahui B, Erica Wheeler","Cannon, Mitchell, Berger, Zahui B, Wheeler",1628242-1628909-1641658-204320-204365,IND,114.0,2,2.0,-1.0,3.0,4.0,3.0,3.0,1.0,7.0,1.0,2.0,1.0,2.0,,,,1.0,2.0,,3.0,5.0,6.0,,1.0,2.0,3.0,5.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,3.0,1.0,2.0,2.0,5.0,3.0,,,0.5,0.5,0.5,0.5,0.8333333333333334,0.8333333333333334,,,,,,1.0,,1.0,,,88.42105263157895,17.666666666666668,15.25,14.333333333333334,14.75,1.0,0.5,0.5,,,,,1.0,0.5,1.0,0.5178,0.4965,0.5178,0.6666666666666666,0.6666666666666666,1.0,1.9,,1.0,1.0,1.0,,,,,,,,1.0,1.0,3.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.5,,,,,,,,,,,,,,1.0,1.0,,,,0.6,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
1628242-1628929-1631086-1641648-1641658,1611661325,"Emma Cannon, Kristy Wallace, Lexie Hull, Aliyah Boston, Grace Berger","Cannon, Wallace, Hull, Boston, Berger",1628242-1628929-1631086-1641648-1641658,IND,351.0,3,6.0,-14.0,10.0,11.0,3.0,6.0,2.0,21.0,3.0,3.0,1.0,1.0,3.0,2.0,,3.0,6.0,2.0,4.0,10.0,24.0,,1.0,2.0,2.0,4.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,4.0,,,1.0,,2.0,,5.0,2.0,,4.0,,1.0,8.0,4.0,3.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.375,0.3333333333333333,0.5,0.5,0.25,,,0.5,,0.3333333333333333,0.6666666666666666,0.4,0.3333333333333333,,86.15384615384616,17.7,15.818181818181818,16.4,15.454545454545455,0.375,1.0,1.0,0.3333333333333333,0.375,0.25,,0.3333333333333333,1.0,0.625,0.53319375,0.6617,0.47373333333333334,0.1111111111111111,0.14285714285714285,0.4,4.0,23.8,0.3,1.0,1.0,,,,,,1.0,,1.0,1.0,2.0,,1.0,4.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,0.5,0.5,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,0.2,2.0,2.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1611661325,2023,2023,False
1628909-1628927-1631019-1641658-204320,1611661325,"Kelsey Mitchell, Victoria Vivians, NaLyssa Smith, Grace Berger, Amanda Zahui B","Mitchell, Vivians, Smith, Berger, Zahui B",1628909-1628927-1631019-1641658-204320,IND,241.0,3,4.0,-4.0,9.0,8.0,,1.0,2.0,17.0,1.0,1.0,,,2.0,1.0,,1.0,4.0,2.0,,5.0,9.0,,,,,,,1.0,,,1.0,,3.0,,3.0,4.0,1.0,5.0,,,1.0,,4.0,,1.0,,,,,,5.0,,,,,0.25,,0.4166666666666667,,0.4166666666666667,,0.3333333333333333,,,0.25,0.75,,0.8,0.25,,1.0,101.57676348547717,13.444444444444445,15.0,13.0,13.75,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.16666666666666666,,,,0.5,0.4752083333333333,,,,,,9.575,24.8,,,,,1.0,1.0,,,,1.0,,,,,,2.0,3.0,,,1.0,,,1.0,,,3.0,,1.0,1.0,,1.0,0.5,,0.5,,,,,1.0,1.0,0.5,1.0,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,0.3333333333333333,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1611661325,2023,2023,False
1628909-1630471-1631019-1641648-1641658,1611661325,"Kelsey Mitchell, Maya Caldwell, NaLyssa Smith, Aliyah Boston, Grace Berger","Mitchell, Caldwell, Smith, Boston, Berger",1628909-1630471-1631019-1641648-1641658,IND,596.0,5,10.0,-3.0,19.0,17.0,3.0,4.0,2.0,36.0,3.0,7.0,,1.0,5.0,2.0,,6.0,16.0,2.0,3.0,15.0,18.0,,,1.0,2.0,2.0,6.0,2.0,4.0,3.0,3.0,1.0,6.0,1.0,5.0,6.0,1.0,7.0,2.0,1.0,,,1.0,,6.0,5.0,1.0,4.0,,1.0,15.0,2.0,3.0,0.5,0.5,0.375,,0.3333333333333333,,0.35,0.16666666666666666,0.1111111111111111,0.25,0.2857142857142857,,0.8333333333333334,0.1,0.8571428571428571,0.08333333333333333,0.25,1.0,86.97986577181207,16.526315789473685,16.58823529411765,15.631578947368421,16.529411764705884,0.3888888888888889,0.42857142857142855,0.6,0.3333333333333333,0.2777777777777778,0.1111111111111111,,0.5,,0.5,0.505575,0.4144,0.592725,0.05263157894736842,0.058823529411764705,0.13333333333333333,7.73125,23.65,0.15789473684210525,,1.0,1.0,4.0,,,,1.0,,,2.0,,,1.0,6.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,0.5,0.2,0.3333333333333333,1.0,0.2222222222222222,,,,,0.5,,0.5,,,,1.0,3.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,2.0,1.0,0.5,0.5,0.5,,1.0,2.0,2.0,2.0,2.0,1.0,,0.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
1628909-1630471-1641648-1641687-204365,1611661325,"Kelsey Mitchell, Maya Caldwell, Aliyah Boston, Victaria Saxton, Erica Wheeler","Mitchell, Caldwell, Boston, Saxton, Wheeler",1628909-1630471-1641648-1641687-204365,IND,35.0,1,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,82.28571428571428,13.0,22.0,,22.0,1.0,,,,,,,1.0,,1.0,0.703,,0.703,,,,0.6,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
1628909-1631019-1641658-204320-204365,1611661325,"Kelsey Mitchell, NaLyssa Smith, Grace Berger, Amanda Zahui B, Erica Wheeler","Mitchell, Smith, Berger, Zahui B, Wheeler",1628909-1631019-1641658-204320-204365,IND,287.0,2,5.0,-5.0,9.0,10.0,,2.0,,19.0,1.0,2.0,,,3.0,2.0,,1.0,5.0,2.0,,5.0,10.0,,,,,,2.0,2.0,1.0,1.0,2.0,1.0,5.0,,2.0,4.0,,4.0,,,1.0,1.0,2.0,,2.0,2.0,,,,,5.0,,,1.0,1.0,0.2,,0.35714285714285715,,0.35714285714285715,,0.2857142857142857,0.2,,0.5,0.6666666666666666,,0.8,,,0.5,95.33101045296168,16.22222222222222,14.1,16.22222222222222,14.1,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,0.2857142857142857,,,,0.5714285714285714,0.5014428571428572,,,,,,5.0600000000000005,25.8,,,,,,,1.0,,,1.0,,,,,,,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,0.5,,0.5,,,,,,,,1.0,,,,,,0.5,0.5,1.0,,,,,0.5,,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
1628927-1628929-1630471-1641648-204365,1611661325,"Victoria Vivians, Kristy Wallace, Maya Caldwell, Aliyah Boston, Erica Wheeler","Vivians, Wallace, Caldwell, Boston, Wheeler",1628927-1628929-1630471-1641648-204365,IND,887.0,4,15.0,9.0,31.0,29.0,8.0,11.0,4.0,60.0,3.0,8.0,2.0,4.0,7.0,8.0,3.0,10.0,19.0,10.0,4.0,36.0,27.0,3.0,3.0,6.0,2.0,11.0,12.0,8.0,1.0,6.0,9.0,3.0,21.0,2.0,5.0,8.0,4.0,12.0,6.0,3.0,1.0,1.0,4.0,,6.0,7.0,1.0,4.0,,1.0,27.0,11.0,8.0,0.6,0.6,0.5263157894736842,0.5,0.5517241379310345,0.5625,0.5806451612903226,0.6111111111111112,0.3448275862068966,0.05263157894736842,0.125,0.25,0.8333333333333334,0.2222222222222222,0.875,0.26666666666666666,,1.0,97.40698985343856,15.258064516129032,14.275862068965518,13.709677419354838,14.137931034482758,0.27586206896551724,0.375,0.42857142857142855,1.0,0.2413793103448276,0.27586206896551724,0.6,0.5,0.5,0.6206896551724138,0.49080517241379307,0.3732,0.54501875,0.03333333333333333,0.05,0.3055555555555556,6.8578947368421055,25.21,0.25806451612903225,,1.0,5.0,4.0,2.0,4.0,1.0,2.0,4.0,,2.0,9.0,1.0,2.0,8.0,9.0,,4.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,,,,0.75,0.4,0.5,0.4,,0.9,0.9,1.0,0.3333333333333333,0.5,,1.0,0.7142857142857143,0.7142857142857143,0.2,0.13793103448275862,0.06896551724137931,0.5,0.5,0.75,0.2,,0.25,0.5,0.5,0.25,2.0,2.0,1.0,,,,,0.4,,3.0,,,,1.0,3.0,3.0,,,1.0,,,1.0,1.0,,2.0,2.0,0.5,0.5,1.0,2.0,,2.0,1.0,2.0,1.0,0.5,1.0,,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,1611661325,2023,2023,False
1628927-1630471-1631086-1641648-204365,1611661325,"Victoria Vivians, Maya Caldwell, Lexie Hull, Aliyah Boston, Erica Wheeler","Vivians, Caldwell, Hull, Boston, Wheeler",1628927-1630471-1631086-1641648-204365,IND,75.0,1,1.0,-5.0,2.0,3.0,2.0,1.0,1.0,5.0,,,,,1.0,1.0,,,1.0,1.0,,,5.0,,,1.0,,,,1.0,,,,,,,,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,0.5,,,1.0,,,1.0,0.5,,,96.0,18.0,13.0,16.5,13.0,,,,,0.5,0.5,,,,0.5,0.4864,,0.4864,,,,4.3,24.7,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
1628242-1628909-1628927-1628929-1641658,1611661325,"Emma Cannon, Kelsey Mitchell, Victoria Vivians, Kristy Wallace, Grace Berger","Cannon, Mitchell, Vivians, Wallace, Berger",1628242-1628909-1628927-1628929-1641658,IND,19.0,1,,3.0,1.0,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,1.0,,3.0,,,,,,3.0,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,,1.5,1.5,1.5,1.5,1.0,,,,,,,,,,151.57894736842107,9.0,10.0,9.0,10.0,,,,,,1.0,,,,1.0,0.534,,0.534,,,1.0,,26.7,1.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
1628909-1628927-1631019-1631031-204365,1611661325,"Kelsey Mitchell, Victoria Vivians, NaLyssa Smith, Queen Egbo, Erica Wheeler","Mitchell, Vivians, Smith, Egbo, Wheeler",1628909-1628927-1631019-1631031-204365,IND,36.0,1,1.0,-2.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,80.0,22.0,14.0,22.0,14.0,,,,,,1.0,,,,1.0,0.54315,,,,,,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
1628242-1628909-1628929-1631086-204320,1611661325,"Emma Cannon, Kelsey Mitchell, Kristy Wallace, Lexie Hull, Amanda Zahui B","Cannon, Mitchell, Wallace, Hull, Zahui B",1628242-1628909-1628929-1631086-204320,IND,14.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,102.85714285714286,14.0,,14.0,,,,,,,,,,,,0.2208,,0.2208,,,,19.9,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
1628242-1628929-1630471-1631086-1641648,1611661325,"Emma Cannon, Kristy Wallace, Maya Caldwell, Lexie Hull, Aliyah Boston","Cannon, Wallace, Caldwell, Hull, Boston",1628242-1628929-1630471-1631086-1641648,IND,28.0,1,,,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,2.0,2.0,,,,,,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,102.85714285714286,13.0,15.0,,15.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.6013,0.6013,,,,,2.2,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
1628242-1628909-1628927-1641648-1641658,1611661325,"Emma Cannon, Kelsey Mitchell, Victoria Vivians, Aliyah Boston, Grace Berger","Cannon, Mitchell, Vivians, Boston, Berger",1628242-1628909-1628927-1641648-1641658,IND,873.0,5,15.0,-8.0,33.0,30.0,5.0,13.0,1.0,63.0,4.0,4.0,1.0,1.0,3.0,8.0,,9.0,18.0,8.0,7.0,31.0,39.0,,2.0,2.0,2.0,9.0,10.0,8.0,,5.0,7.0,2.0,16.0,1.0,3.0,8.0,1.0,9.0,2.0,1.0,2.0,1.0,5.0,,7.0,6.0,,7.0,,2.0,29.0,9.0,5.0,0.5555555555555556,0.5555555555555556,0.5,1.0,0.46153846153846156,0.875,0.5344827586206896,0.9,0.3076923076923077,,,0.4,1.0,0.1111111111111111,1.0,0.06666666666666667,0.5,,103.91752577319588,14.575757575757576,13.066666666666666,14.454545454545455,13.066666666666666,0.15384615384615385,1.0,1.0,0.5,0.11538461538461539,0.3076923076923077,,0.25,1.0,0.46153846153846156,0.45512692307692304,0.7134,0.45625,0.10344827586206896,0.1,0.2903225806451613,12.505555555555555,25.1875,0.15151515151515152,1.0,1.0,1.0,11.0,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,6.0,,2.0,2.0,2.0,,,,1.0,3.0,,1.0,2.0,,1.0,0.25,0.5,0.25,1.0,1.0,1.0,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.4230769230769231,,0.25,0.25,1.0,1.0,1.0,0.5,0.5,0.25,0.06451612903225806,5.0,4.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,4.0,3.0,0.36363636363636365,0.36363636363636365,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.1111111111111111,,,,,,,,,,,1611661325,2023,2023,False
1628242-1628909-1628927-1641648-204365,1611661325,"Emma Cannon, Kelsey Mitchell, Victoria Vivians, Aliyah Boston, Erica Wheeler","Cannon, Mitchell, Vivians, Boston, Wheeler",1628242-1628909-1628927-1641648-204365,IND,20.0,2,,3.0,2.0,,1.0,,,2.0,,,,,,1.0,,,1.0,1.0,,3.0,,,,,,3.0,,1.0,,,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,3.0,3.0,1.0,,,,,0.75,1.5,0.75,1.5,0.5,,,,,,,,,,144.0,10.0,,10.0,,,,,,,0.5,,,,0.5,0.242025,,0.20295,,,1.0,19.7,26.9,0.5,,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.5,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
1628242-1628909-1628929-1630471-1641687,1611661325,"Emma Cannon, Kelsey Mitchell, Kristy Wallace, Maya Caldwell, Victaria Saxton","Cannon, Mitchell, Wallace, Caldwell, Saxton",1628242-1628909-1628929-1630471-1641687,IND,202.0,2,3.0,8.0,6.0,8.0,3.0,5.0,1.0,14.0,,,,,2.0,2.0,,2.0,3.0,2.0,,10.0,2.0,,1.0,1.0,,8.0,2.0,2.0,,1.0,2.0,,5.0,1.0,1.0,4.0,1.0,5.0,,,,,2.0,,4.0,2.0,,,,,10.0,8.0,3.0,0.5,0.5,0.6666666666666666,1.0,1.0,1.3333333333333333,1.0,1.3333333333333333,0.4,,,,0.5,1.0,0.75,1.0,1.0,,99.8019801980198,12.833333333333334,15.625,11.333333333333334,13.875,,,,,0.4,0.4,,,,0.4,0.40327999999999997,,0.39020000000000005,,,0.8,10.333333333333334,25.45,0.5,,,1.0,1.0,,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,3.0,,2.0,1.0,1.0,,,1.0,,2.0,,,,,0.5,1.0,1.0,1.0,,,,1.0,,,,1.0,0.5,0.5,,0.2,,1.0,1.0,0.5,,,0.6666666666666666,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,3.0,,2.0,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1611661325,2023,2023,False
