EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,Offensive Fouls,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,Loose Ball Fouls,PenaltyCorner3Frequency,Charge Fouls,BlockingFoulsDrawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
200665-202638-202664-203399-204309,1611661329,"Cappie Pondexter, Jessica Breland, Courtney Vandersloot, Elena Delle Donne, Clarissa Dos Santos","Pondexter, Breland, Vandersloot, Delle Donne, Dos Santos",200665-202638-202664-203399-204309,CHI,5632.0,12,94.0,15.0,176.0,179.0,20.0,27.0,25.0,355.0,41.0,65.0,6.0,11.0,6.0,10.0,16.0,32.0,15.0,50.0,2.0,,5.0,21.0,3.0,72.0,147.0,6.0,23.0,37.0,199.0,184.0,10.0,20.0,3.0,7.0,30.0,8.0,18.0,3.0,19.0,72.0,72.0,12.0,10.0,21.0,5.0,10.0,36.0,4.0,40.0,3.0,21.0,6.0,9.0,84.0,3.0,26.0,,12.0,48.0,3.0,63.0,29.0,92.0,6.0,12.0,9.0,3.0,12.0,3.0,4.0,6.0,,8.0,,1.0,18.0,2.0,2.0,16.0,,44.0,39.0,1.0,3.0,41.0,6.0,,21.0,1.0,11.0,,,7.0,1.0,3.0,11.0,8.0,169.0,19.0,20.0,1.0,0.5,0.5373134328358209,0.6666666666666666,0.2608695652173913,0.2608695652173913,0.4897959183673469,0.5,0.4444444444444444,0.4764705882352941,0.5,0.42105263157894735,0.5320855614973262,0.5769230769230769,0.475,0.13529411764705881,0.06802721088435375,0.1076923076923077,0.09375,,0.6666666666666666,1.0,,0.7619047619047619,0.3466666666666667,0.75,0.17647058823529413,0.759493670886076,0.31521739130434784,0.4583333333333333,0.3125,0.2857142857142857,,0.7894736842105263,0.8260869565217391,0.6666666666666666,0.75,0.75,0.07317073170731707,90.76704545454547,0.7272727272727273,15.448863636363637,16.273743016759777,14.551136363636363,15.664804469273744,0.38235294117647056,0.6307692307692307,0.7068965517241379,0.5121951219512195,0.18823529411764706,0.5,0.5517241379310345,0.375,0.29411764705882354,0.3,0.3,0.6,0.011764705882352941,0.12352941176470589,0.23809523809523808,0.23809523809523808,0.6,0.4782608695652174,0.5454545454545454,0.16666666666666666,,0.13043478260869565,0.5263157894736842,0.6,0.5176470588235295,0.23809523809523808,0.481069705882353,0.4929880952380953,0.4921315789473684,0.11827956989247312,0.12962962962962962,0.1507537688442211,0.09547738693467336,8.923809523809524,23.669565217391302,0.11363636363636363,1.0,,,1.0,1.0,,1.0,6.0,,,1.0,1.0,1.0,1.0,5.0,0.3333333333333333,,,,0.1875,0.5,0.5,1.0,,,0.05263157894736842,,,4.0,,,1.0,1.0,0.3333333333333333,1.0,,1.0,0.041666666666666664,,,1611661329,2015,2015,False
200665-202638-203043-203857-204309,1611661329,"Cappie Pondexter, Jessica Breland, Jacki Gemelos, Jamierra Faulkner, Clarissa Dos Santos","Pondexter, Breland, Gemelos, Faulkner, Dos Santos",200665-202638-203043-203857-204309,CHI,89.0,1,1.0,-5.0,3.0,4.0,3.0,4.0,,7.0,,,,,,,,1.0,,1.0,,,,1.0,,,2.0,,1.0,2.0,2.0,7.0,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,2.0,2.0,3.0,1.0,,,,,,,,,,,,0.25,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,113.25842696629213,,15.333333333333334,10.75,15.333333333333334,9.5,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,0.32635,,0.32635,,,,1.0,11.25,48.4,1.0,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1611661329,2015,2015,False
200665-202638-203399-203857-204309,1611661329,"Cappie Pondexter, Jessica Breland, Elena Delle Donne, Jamierra Faulkner, Clarissa Dos Santos","Pondexter, Breland, Delle Donne, Faulkner, Dos Santos",200665-202638-203399-203857-204309,CHI,237.0,3,4.0,-4.0,10.0,8.0,6.0,4.0,1.0,18.0,3.0,4.0,,,3.0,4.0,,,2.0,4.0,,,,,,5.0,8.0,,,2.0,12.0,16.0,,,,,,3.0,5.0,1.0,7.0,6.0,4.0,,,,,,3.0,,3.0,,1.0,,2.0,6.0,,1.0,,2.0,,,2.0,1.0,3.0,,,,,,,,2.0,,,,,2.0,1.0,1.0,1.0,,2.0,2.0,,,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,12.0,7.0,6.0,1.0,0.6,0.6,,,,0.625,,0.6,0.625,,0.6,0.6666666666666666,,0.5833333333333334,,,,,,,,,,0.3333333333333333,1.0,,1.0,0.3333333333333333,1.0,,,,,,,1.0,,,109.36708860759494,1.0,12.1,14.5,12.1,14.5,0.5,0.75,0.75,0.3333333333333333,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,0.8,0.75,0.5,,0.4580375,,0.51326,0.125,0.125,,0.5833333333333334,10.1875,,0.6,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1611661329,2015,2015,False
200665-202664-203043-204309-204323,1611661329,"Cappie Pondexter, Courtney Vandersloot, Jacki Gemelos, Clarissa Dos Santos, Cheyenne Parker","Pondexter, Vandersloot, Gemelos, Dos Santos, Parker",200665-202664-203043-204309-204323,CHI,17.0,1,,-2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.41176470588235,,12.0,5.0,12.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
200665-202664-203399-203887-204323,1611661329,"Cappie Pondexter, Courtney Vandersloot, Elena Delle Donne, Victoria Macaulay, Cheyenne Parker","Pondexter, Vandersloot, Delle Donne, Macaulay, Parker",200665-202664-203399-203887-204323,CHI,35.0,1,1.0,-1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,82.28571428571428,,21.0,14.0,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
200665-203043-203857-204309-204323,1611661329,"Cappie Pondexter, Jacki Gemelos, Jamierra Faulkner, Clarissa Dos Santos, Cheyenne Parker","Pondexter, Gemelos, Faulkner, Dos Santos, Parker",200665-203043-203857-204309-204323,CHI,38.0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
200665-203043-203399-203857-204309,1611661329,"Cappie Pondexter, Jacki Gemelos, Elena Delle Donne, Jamierra Faulkner, Clarissa Dos Santos","Pondexter, Gemelos, Delle Donne, Faulkner, Dos Santos",200665-203043-203399-203857-204309,CHI,291.0,2,5.0,5.0,9.0,10.0,,,1.0,19.0,1.0,2.0,,1.0,,,2.0,3.0,4.0,5.0,,,,,,7.0,10.0,,,1.0,15.0,10.0,,1.0,,,,,,,,4.0,10.0,,,,,1.0,2.0,,2.0,,1.0,,1.0,4.0,,1.0,,,3.0,,3.0,1.0,4.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,15.0,,,,0.2857142857142857,0.2857142857142857,,,,0.7,,,0.7,,,0.75,,,,0.1,0.5,,,,,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,,,1.0,,,1.0,1.0,,,,94.02061855670104,,15.11111111111111,15.5,14.666666666666666,15.5,0.2,0.5,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,,0.5,0.8,0.8,0.25,,,,,,1.0,,,,,,,0.2,,0.43027,0.6574,,0.1,0.1,,,12.709999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
201477-201516-202638-203857-204323,1611661329,"Tamera Young, Allie Quigley, Jessica Breland, Jamierra Faulkner, Cheyenne Parker","Young, Quigley, Breland, Faulkner, Parker",201477-201516-202638-203857-204323,CHI,146.0,3,2.0,-1.0,4.0,4.0,1.0,1.0,,8.0,,1.0,,,,1.0,,1.0,,,,,,,,,2.0,,,5.0,5.0,6.0,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,1.0,,1.0,,,,,,1.0,,,2.0,,4.0,5.0,,,6.0,,,3.0,,,,,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,0.5,0.5,0.16666666666666666,,0.5,1.0,,,1.0,,,,0.5,1.0,,1.0,0.5,,1.0,,,,,,1.0,,,78.9041095890411,,24.5,12.0,24.5,11.0,0.5,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,0.5,,0.46915,,0.46915,0.6,0.6,0.2,0.2,6.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
201477-201516-203857-204323-204335,1611661329,"Tamera Young, Allie Quigley, Jamierra Faulkner, Cheyenne Parker, Betnijah Laney","Young, Quigley, Faulkner, Parker, Laney",201477-201516-203857-204323-204335,CHI,10.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
201477-203399-203857-204309-204335,1611661329,"Tamera Young, Elena Delle Donne, Jamierra Faulkner, Clarissa Dos Santos, Betnijah Laney","Young, Delle Donne, Faulkner, Dos Santos, Laney",201477-203399-203857-204309-204335,CHI,11.0,1,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
201477-203399-203857-203887-204323,1611661329,"Tamera Young, Elena Delle Donne, Jamierra Faulkner, Victoria Macaulay, Cheyenne Parker","Young, Delle Donne, Faulkner, Macaulay, Parker",201477-203399-203857-203887-204323,CHI,35.0,1,1.0,-2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.28571428571428,,24.0,11.0,24.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
201477-203399-203857-203887-204335,1611661329,"Tamera Young, Elena Delle Donne, Jamierra Faulkner, Victoria Macaulay, Betnijah Laney","Young, Delle Donne, Faulkner, Macaulay, Laney",201477-203399-203857-203887-204335,CHI,24.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,24.0,,24.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.2584,,0.2584,,,,,18.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
201477-203399-203857-204309-204323,1611661329,"Tamera Young, Elena Delle Donne, Jamierra Faulkner, Clarissa Dos Santos, Cheyenne Parker","Young, Delle Donne, Faulkner, Dos Santos, Parker",201477-203399-203857-204309-204323,CHI,31.0,1,1.0,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4516129032258,,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
201516-202664-203399-204309-204335,1611661329,"Allie Quigley, Courtney Vandersloot, Elena Delle Donne, Clarissa Dos Santos, Betnijah Laney","Quigley, Vandersloot, Delle Donne, Dos Santos, Laney",201516-202664-203399-204309-204335,CHI,2305.0,11,38.0,-6.0,76.0,70.0,23.0,16.0,11.0,146.0,11.0,16.0,2.0,3.0,2.0,3.0,5.0,11.0,6.0,16.0,1.0,,3.0,20.0,2.0,22.0,43.0,3.0,21.0,14.0,67.0,73.0,3.0,5.0,2.0,5.0,11.0,6.0,12.0,7.0,22.0,12.0,32.0,3.0,2.0,20.0,3.0,1.0,6.0,1.0,7.0,1.0,1.0,3.0,2.0,15.0,10.0,3.0,,6.0,19.0,2.0,27.0,13.0,40.0,,5.0,4.0,1.0,9.0,1.0,6.0,10.0,2.0,3.0,,1.0,19.0,3.0,6.0,4.0,,17.0,16.0,3.0,,16.0,2.0,1.0,8.0,1.0,8.0,1.0,1.0,4.0,,4.0,9.0,4.0,56.0,22.0,23.0,1.0,0.2727272727272727,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5116279069767442,0.6,0.5,0.4140625,0.42857142857142855,0.39473684210526316,0.4647887323943662,0.6111111111111112,0.4782608695652174,0.328125,0.023255813953488372,,0.09090909090909091,,0.47368421052631576,1.0,,0.6333333333333333,0.14285714285714285,0.6666666666666666,0.5882352941176471,0.6410256410256411,0.34210526315789475,0.2,0.16666666666666666,0.1,1.0,0.625,0.5,0.75,0.5714285714285714,1.0,,91.21041214750542,0.4444444444444444,15.328947368421053,16.285714285714285,14.710526315789474,14.757142857142858,0.25,0.6875,0.6875,0.09090909090909091,0.171875,0.45454545454545453,0.5,0.6,0.25,0.375,0.375,0.3333333333333333,0.015625,0.3125,0.15,0.15789473684210525,0.3333333333333333,0.42857142857142855,0.6666666666666666,,,0.2857142857142857,0.15789473684210525,0.6666666666666666,0.578125,0.15,0.45084140625,0.49216,0.42535263157894737,0.11428571428571428,0.16326530612244897,0.16417910447761194,0.3283582089552239,8.925581395348837,24.62857142857143,0.3026315789473684,,,1.0,7.0,,1.0,7.0,6.0,,1.0,,3.0,1.0,1.0,2.0,,0.14285714285714285,0.047619047619047616,0.05,0.5625,,,,,,0.3684210526315789,0.14285714285714285,,2.0,,1.0,,,,,,,,,,1611661329,2015,2015,False
203043-203399-203857-204309-204335,1611661329,"Jacki Gemelos, Elena Delle Donne, Jamierra Faulkner, Clarissa Dos Santos, Betnijah Laney","Gemelos, Delle Donne, Faulkner, Dos Santos, Laney",203043-203399-203857-204309-204335,CHI,,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
201516-202664-203399-204309-204323,1611661329,"Allie Quigley, Courtney Vandersloot, Elena Delle Donne, Clarissa Dos Santos, Cheyenne Parker","Quigley, Vandersloot, Delle Donne, Dos Santos, Parker",201516-202664-203399-204309-204323,CHI,144.0,1,2.0,2.0,6.0,6.0,,,,12.0,,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,4.0,1.0,1.0,,5.0,3.0,,,,,,,,,,,2.0,3.0,,,,1.0,,1.0,1.0,,,,,3.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,,,,2.0,,1.0,,,1.0,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,5.0,,,,,,1.0,1.0,1.0,0.25,,,0.5,,,0.5,,,0.2,0.25,,1.0,,1.0,,,1.0,0.3333333333333333,1.0,,1.0,0.3333333333333333,,1.0,,,,1.0,,,1.0,,120.0,,15.833333333333334,8.166666666666666,15.833333333333334,8.166666666666666,0.4,,,,0.2,,,,0.2,1.0,1.0,,0.2,,,,,,,,,,,,0.6,,0.5173,,,,,,,7.575,23.5,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
201516-202664-204309-204323-204335,1611661329,"Allie Quigley, Courtney Vandersloot, Clarissa Dos Santos, Cheyenne Parker, Betnijah Laney","Quigley, Vandersloot, Dos Santos, Parker, Laney",201516-202664-204309-204323-204335,CHI,430.0,5,7.0,-6.0,12.0,15.0,5.0,5.0,4.0,27.0,5.0,8.0,1.0,1.0,2.0,4.0,,,,4.0,,,,2.0,1.0,5.0,12.0,,2.0,1.0,11.0,17.0,1.0,2.0,1.0,,2.0,2.0,5.0,,4.0,6.0,4.0,,2.0,2.0,,2.0,3.0,,3.0,,3.0,,,6.0,1.0,4.0,1.0,2.0,3.0,,5.0,6.0,11.0,1.0,1.0,1.0,,3.0,,1.0,,,2.0,,,3.0,2.0,1.0,2.0,,3.0,5.0,,,2.0,,,1.0,,1.0,,,,,1.0,1.0,,9.0,4.0,5.0,,0.6,0.75,,,,0.4166666666666667,0.5,0.4,0.35714285714285715,0.3333333333333333,0.4,0.36666666666666664,0.3333333333333333,0.4,0.14285714285714285,0.16666666666666666,0.25,,,1.0,,1.0,0.75,0.5714285714285714,1.0,0.5,0.8333333333333334,0.5555555555555556,0.6666666666666666,,0.5,,,,1.0,1.0,,0.14285714285714285,90.41860465116278,,17.833333333333332,14.4,16.416666666666668,14.133333333333333,0.5714285714285714,0.625,0.8333333333333334,0.6,,,,,0.2857142857142857,,,,,0.14285714285714285,,,,0.3333333333333333,1.0,,,0.3333333333333333,0.8,0.5,0.7142857142857143,,0.5606071428571429,0.5804666666666667,0.6017,0.06666666666666667,0.07692307692307693,0.18181818181818182,0.36363636363636365,6.766666666666667,24.4,0.4166666666666667,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,1611661329,2015,2015,False
201516-203067-203857-204323-204335,1611661329,"Allie Quigley, Sasha Goodlett, Jamierra Faulkner, Cheyenne Parker, Betnijah Laney","Quigley, Goodlett, Faulkner, Parker, Laney",201516-203067-203857-204323-204335,CHI,24.0,1,,,1.0,2.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,180.0,1.0,7.0,8.5,7.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
200665-201477-201516-203399-204323,1611661329,"Cappie Pondexter, Tamera Young, Allie Quigley, Elena Delle Donne, Cheyenne Parker","Pondexter, Young, Quigley, Delle Donne, Parker",200665-201477-201516-203399-204323,CHI,37.0,1,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,77.83783783783784,,24.0,13.0,24.0,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.2417,,0.2417,,,,,5.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
