EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyTurnovers,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceAtRimPctAssisted,BlockingFoulsDrawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PtsPutbacks,SecondChanceCorner3FGA,3SecondViolations,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Blocked3s,BlockedCorner3,StepOutOfBoundsTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,team_id,year,season,team_vs
100721-201499-202250-202259-202670,1611661313,"Swin Cash, Candice Wiggins, Tina Charles, Epiphanny Prince, Carolyn Swords","Cash, Wiggins, Charles, Prince, Swords",100721-201499-202250-202259-202670,NYL,256.0,1,8.0,,15,3.0,,3.0,,3.0,,0.375,84.375,18.375,15.375,0.375,,0.75,0.531725,,23.133333333333336,,4.0,4.0,7.0,,2.0,1.0,3.0,,1.0,,,1.0,2.0,,,,,1.0,1.0,2.0,5.0,1.0,,7.0,3.0,,1.0,1.0,,3.0,,,,,2.0,2.0,3.0,,1.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,1.0,,,4.0,,4.0,1.0,5.0,,2.0,2.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,4.0,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4,,,0.4375,0.75,,0.4375,0.75,,,,,,1.0,,,1.0,0.3333333333333333,,,1.0,0.2,0.5,,,,1.0,1.0,1.0,,,,,15.571428571428571,15.571428571428571,0.375,0.3333333333333333,0.3333333333333333,,0.25,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,,,0.3333333333333333,0.60045,,,0.42857142857142855,,3.6399999999999997,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
100721-201499-202250-202259-203411,1611661313,"Swin Cash, Candice Wiggins, Tina Charles, Epiphanny Prince, Sugar Rodgers","Cash, Wiggins, Charles, Prince, Rodgers",100721-201499-202250-202259-203411,NYL,9.0,1,1.0,1.0,2,,,,,,,,320.0,1.0,1.0,,,,,,,1.0,,-2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
100721-201499-202250-202259-204329,1611661313,"Swin Cash, Candice Wiggins, Tina Charles, Epiphanny Prince, Kiah Stokes","Cash, Wiggins, Charles, Prince, Stokes",100721-201499-202250-202259-204329,NYL,109.0,1,2.0,,5,,,,,,,,66.05504587155963,29.5,29.5,,,1.0,0.49005,,,,2.0,-1.0,3.0,,,2.0,2.0,,,,,,,,,,,,,2.0,2.0,,1.0,5.0,6.0,,,,,,,,,,2.0,2.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,5.0,,,0.5,0.5,,,,1.0,,,1.0,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,16.666666666666668,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
100721-201499-202250-203411-204329,1611661313,"Swin Cash, Candice Wiggins, Tina Charles, Sugar Rodgers, Kiah Stokes","Cash, Wiggins, Charles, Rodgers, Stokes",100721-201499-202250-203411-204329,NYL,21.0,1,1.0,,1,,,,,,,,68.57142857142857,17.0,17.0,,,1.0,0.5604,,,,,-1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
100721-202250-202259-202670-203411,1611661313,"Swin Cash, Tina Charles, Epiphanny Prince, Carolyn Swords, Sugar Rodgers","Cash, Charles, Prince, Swords, Rodgers",100721-202250-202259-202670-203411,NYL,55.0,1,2.0,,4,1.0,,1.0,,1.0,,1.0,104.72727272727273,14.0,14.0,1.0,,1.0,0.53055,,24.3,,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,5.0,,,,,,1.0,1.0,,,,1.5,,,1.25,,,,,,,,,,0.5,,,,0.5,,,,,,,,1.0,,,,,13.5,12.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
100721-202250-202259-203411-204329,1611661313,"Swin Cash, Tina Charles, Epiphanny Prince, Sugar Rodgers, Kiah Stokes","Cash, Charles, Prince, Rodgers, Stokes",100721-202250-202259-203411-204329,NYL,179.0,2,6.0,2.0,12,1.0,,1.0,,1.0,2.0,0.2,96.53631284916202,14.0,14.0,0.2,,0.8,0.5256000000000001,0.5312,25.1,0.3333333333333333,3.0,2.0,6.0,2.0,,1.0,3.0,,,1.0,2.0,,,,1.0,,,1.0,,1.0,4.0,1.0,,5.0,3.0,,,,,,1.0,2.0,,2.0,,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,,,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,1.0,,,1.0,1.0,5.0,2.0,,,,1.0,1.0,1.0,0.25,,0.5,0.5,,0.5,0.5,,0.5,0.25,0.3333333333333333,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,15.833333333333334,15.833333333333334,0.6,0.3333333333333333,0.5,,,,,,0.2,,,,,,,,1.0,1.0,1.0,,,,1.0,0.5,1.0,,,,,0.4,5.45,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-201499-202250-202259-202670,1611661313,"Tanisha Wright, Candice Wiggins, Tina Charles, Epiphanny Prince, Carolyn Swords","Wright, Wiggins, Charles, Prince, Swords",101030-201499-202250-202259-202670,NYL,71.0,1,1.0,,2,,,,,,,,40.563380281690144,30.0,15.0,,,1.0,0.66895,,,,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,2.0,2.0,,,4.0,,1.0,1.0,,,2.0,,,,,2.0,2.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,2.0,,,0.5,0.5,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,41.0,32.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.6888,0.5,0.5,0.5,,0.7,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-201499-202250-202259-204329,1611661313,"Tanisha Wright, Candice Wiggins, Tina Charles, Epiphanny Prince, Kiah Stokes","Wright, Wiggins, Charles, Prince, Stokes",101030-201499-202250-202259-204329,NYL,155.0,2,4.0,,8,,,2.0,,,,0.5,74.32258064516128,19.5,19.5,,,0.75,0.490225,,24.2,,3.0,3.0,4.0,1.0,,1.0,1.0,,,,,,1.0,,,2.0,2.0,,,1.0,2.0,2.0,,8.0,5.0,,,,,,,,,,2.0,,6.0,,,,1.0,2.0,3.0,,2.0,1.0,,,8.0,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,8.0,,,1.0,1.0,1.0,1.0,1.0,0.5,,,1.0,,,1.0,,,,,,,,,,1.0,,0.5,,0.6666666666666666,,,,,,1.0,,,0.5,,,,19.25,17.75,0.25,1.0,1.0,1.0,0.25,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-201499-202250-203411-204329,1611661313,"Tanisha Wright, Candice Wiggins, Tina Charles, Sugar Rodgers, Kiah Stokes","Wright, Wiggins, Charles, Rodgers, Stokes",101030-201499-202250-203411-204329,NYL,548.0,1,16.0,,32,1.0,,1.0,,1.0,,0.06666666666666667,84.08759124087592,20.4375,17.0,0.06666666666666667,,0.5333333333333333,0.4839566666666667,,24.9,,9.0,-11.0,16.0,,3.0,3.0,7.0,,,,,,5.0,1.0,2.0,,,1.0,1.0,4.0,14.0,1.0,4.0,15.0,26.0,1.0,2.0,1.0,,5.0,,,,,2.0,6.0,,3.0,1.0,2.0,1.0,,1.0,,,,,1.0,2.0,,3.0,,,5.0,,5.0,3.0,8.0,,,,,2.0,,2.0,,,,2.0,,2.0,,2.0,,5.0,,,4.0,,,2.0,,,,,,10.0,,,0.25,0.25,,1.0,1.0,0.2857142857142857,0.5,,0.36666666666666664,0.8333333333333334,,0.4411764705882353,0.8333333333333334,,0.14285714285714285,0.2857142857142857,,,1.0,,,0.8333333333333334,0.3,,,0.8333333333333334,0.3,0.25,0.4,,,0.6666666666666666,1.0,1.0,,,,,13.8125,13.375,0.4666666666666667,0.42857142857142855,0.6,,0.3333333333333333,,,,0.13333333333333333,0.5,0.5,1.0,,,,,1.0,1.0,,,,0.3333333333333333,,,1.0,0.40314999999999995,0.11764705882352941,0.125,0.3333333333333333,,6.678571428571429,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-201502-202250-202259-202670,1611661313,"Tanisha Wright, Essence Carson, Tina Charles, Epiphanny Prince, Carolyn Swords","Wright, Carson, Charles, Prince, Swords",101030-201502-202250-202259-202670,NYL,366.0,5,10.0,,23,1.0,,1.0,,1.0,,0.1,90.49180327868854,16.7,16.6,0.1,,0.3,0.408525,,26.3,,6.0,-2.0,13.0,2.0,,,2.0,,,,,1.0,3.0,2.0,4.0,,,,,3.0,9.0,,,6.0,8.0,,,,,,,,,,2.0,4.0,,,,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,1.0,,2.0,5.0,,7.0,2.0,9.0,,,,,1.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,4.0,,2.0,1.0,,,,,,2.0,1.0,1.0,2.0,1.0,6.0,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,0.3,,,0.3,,,0.1111111111111111,0.5,,,0.5,,,0.7142857142857143,0.16666666666666666,1.0,1.0,0.7777777777777778,0.2857142857142857,0.5,,,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,0.5,15.307692307692308,13.23076923076923,0.2,,,,0.3,0.3333333333333333,0.3333333333333333,,0.4,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,12.366666666666667,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1611661313,2015,2015,True
101030-201502-202250-202259-204329,1611661313,"Tanisha Wright, Essence Carson, Tina Charles, Epiphanny Prince, Kiah Stokes","Wright, Carson, Charles, Prince, Stokes",101030-201502-202250-202259-204329,NYL,469.0,4,15.0,,29,2.0,,2.0,,2.0,,0.15384615384615385,89.0405117270789,16.333333333333332,14.266666666666667,0.15384615384615385,,0.6923076923076923,0.4910576923076923,,24.1,,8.0,3.0,14.0,,3.0,1.0,7.0,1.0,1.0,,,1.0,3.0,1.0,1.0,,,,1.0,3.0,11.0,,3.0,9.0,6.0,1.0,2.0,1.0,,2.0,,,,,2.0,4.0,,,,,1.0,,1.0,,,,1.0,,2.0,,3.0,,3.0,5.0,,8.0,3.0,11.0,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,,4.0,,1.0,6.0,,,3.0,,,,,,7.0,,,0.3333333333333333,0.5,,,,0.2727272727272727,0.5,,0.23076923076923078,0.3333333333333333,,0.28125,0.3333333333333333,,,,,,0.5,,,1.0,0.375,1.0,,1.0,0.3,0.3333333333333333,0.5,,,1.0,,1.0,1.0,1.0,0.1,,16.0,16.0,0.5384615384615384,0.14285714285714285,0.14285714285714285,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,,0.40535000000000004,0.1875,0.21428571428571427,0.2222222222222222,,4.681818181818182,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1611661313,2015,2015,True
101030-201502-202250-203069-203411,1611661313,"Tanisha Wright, Essence Carson, Tina Charles, Avery Warley-Talbert, Sugar Rodgers","Wright, Carson, Charles, Warley-Talbert, Rodgers",101030-201502-202250-203069-203411,NYL,73.0,1,2.0,,4,,,,,,,,78.9041095890411,17.0,17.0,,,,0.3186,,,,1.0,-2.0,2.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,19.5,19.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-201502-202250-203411-204329,1611661313,"Tanisha Wright, Essence Carson, Tina Charles, Sugar Rodgers, Kiah Stokes","Wright, Carson, Charles, Rodgers, Stokes",101030-201502-202250-203411-204329,NYL,469.0,2,13.0,,26,5.0,,5.0,,5.0,,0.38461538461538464,79.82942430703625,17.076923076923077,14.538461538461538,0.38461538461538464,,0.5384615384615384,0.47891538461538463,,23.8,,8.0,-8.0,13.0,,3.0,1.0,2.0,,,,,1.0,3.0,,3.0,,,2.0,1.0,2.0,8.0,2.0,,10.0,18.0,,1.0,1.0,,3.0,,,,,,4.0,6.0,,2.0,,,2.0,2.0,2.0,,,,,6.0,1.0,2.0,,1.0,3.0,,4.0,3.0,7.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,2.0,,1.0,,3.0,,2.0,,,2.0,,,1.0,,,,,,7.0,,,,,1.0,0.4,0.4,0.25,,,0.38461538461538464,0.75,,0.35714285714285715,0.5,,,,,,0.5,,,0.42857142857142855,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.5,,0.3333333333333333,0.25,,0.6666666666666666,1.0,,0.1111111111111111,,19.0,17.307692307692307,0.15384615384615385,0.5,0.5,,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.23076923076923078,,,,,,,,0.4,0.4,1.0,,,0.5,,,0.4,0.4324,0.07142857142857142,0.1111111111111111,0.3,,10.0625,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-202250-202259-202670-203411,1611661313,"Tanisha Wright, Tina Charles, Epiphanny Prince, Carolyn Swords, Sugar Rodgers","Wright, Charles, Prince, Swords, Rodgers",101030-202250-202259-202670-203411,NYL,52.0,1,2.0,,4,,,,,,,,110.76923076923076,11.0,11.0,,,1.0,0.6444,,,,1.0,2.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,15.0,15.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-202250-202259-203411-204329,1611661313,"Tanisha Wright, Tina Charles, Epiphanny Prince, Sugar Rodgers, Kiah Stokes","Wright, Charles, Prince, Rodgers, Stokes",101030-202250-202259-203411-204329,NYL,1525.0,5,49.0,22.0,93,11.0,4.0,13.0,5.0,11.0,20.0,0.34210526315789475,87.81639344262295,16.3265306122449,15.755102040816327,0.2894736842105263,0.2857142857142857,0.7631578947368421,0.47495000000000004,0.42183928571428575,23.93846153846154,0.4489795918367347,25.0,13.0,44.0,16.0,1.0,11.0,16.0,,1.0,2.0,4.0,2.0,3.0,2.0,6.0,,2.0,5.0,,15.0,25.0,5.0,11.0,56.0,43.0,,1.0,1.0,,,4.0,9.0,11.0,25.0,18.0,12.0,12.0,3.0,5.0,,9.0,4.0,13.0,4.0,,7.0,1.0,1.0,30.0,2.0,2.0,,5.0,9.0,1.0,15.0,4.0,19.0,,2.0,1.0,1.0,5.0,1.0,3.0,4.0,2.0,1.0,9.0,1.0,5.0,1.0,10.0,1.0,14.0,,4.0,11.0,,1.0,1.0,1.0,1.0,,1.0,,56.0,21.0,4.0,0.6,0.6,0.8,0.38461538461538464,0.38461538461538464,0.6,,0.4444444444444444,0.5921052631578947,,0.5,0.6395348837209303,,0.631578947368421,,,,,0.5555555555555556,1.0,,0.6,0.2,0.625,0.25,0.6086956521739131,0.2222222222222222,0.4,,,0.16666666666666666,0.4,0.75,0.6666666666666666,0.5714285714285714,1.0,,,16.477272727272727,15.295454545454545,0.42105263157894735,0.6875,0.6875,0.6363636363636364,0.07894736842105263,0.6666666666666666,0.6666666666666666,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.5,0.05263157894736842,,,,0.45454545454545453,0.5,0.8,0.5,,,0.2857142857142857,0.5,0.45454545454545453,0.50355,0.02564102564102564,0.038461538461538464,,0.44642857142857145,6.656000000000001,,,,,,2.0,2.0,4.0,2.0,,1.0,2.0,2.0,0.4,0.07142857142857142,,0.5,,,,,1.0,0.07692307692307693,0.09090909090909091,,1.0,1.0,0.5,0.5,,,,,,,,1611661313,2015,2015,True
201499-201502-202250-202259-202670,1611661313,"Candice Wiggins, Essence Carson, Tina Charles, Epiphanny Prince, Carolyn Swords","Wiggins, Carson, Charles, Prince, Swords",201499-201502-202250-202259-202670,NYL,472.0,5,15.0,2.0,31,3.0,1.0,3.0,1.0,3.0,2.0,0.2727272727272727,94.57627118644068,17.2,17.133333333333333,0.2727272727272727,0.5,0.8181818181818182,0.517440909090909,0.475425,25.566666666666666,0.13333333333333333,8.0,6.0,16.0,4.0,1.0,4.0,6.0,,,,1.0,,2.0,,,,,1.0,,4.0,8.0,1.0,6.0,17.0,11.0,,1.0,,,,,1.0,,3.0,2.0,6.0,,3.0,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,,,4.0,4.0,,8.0,1.0,9.0,,1.0,1.0,,2.0,,1.0,,1.0,,2.0,,,,,,5.0,,,6.0,,,3.0,1.0,,1.0,2.0,1.0,17.0,3.0,,0.25,0.25,,0.3333333333333333,0.3333333333333333,0.5,,,0.5,,0.75,0.6071428571428571,,0.75,,,,,1.0,,,0.6666666666666666,,1.0,0.5,0.8,0.16666666666666666,,,,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,,0.5,13.375,12.4375,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.25,0.18181818181818182,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.5,,0.3333333333333333,,0.21428571428571427,0.2727272727272727,,0.17647058823529413,3.5,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1611661313,2015,2015,True
201499-201502-202250-202259-204329,1611661313,"Candice Wiggins, Essence Carson, Tina Charles, Epiphanny Prince, Kiah Stokes","Wiggins, Carson, Charles, Prince, Stokes",201499-201502-202250-202259-204329,NYL,710.0,5,19.0,9.0,41,4.0,2.0,4.0,2.0,4.0,9.0,0.3333333333333333,83.15492957746478,18.57894736842105,17.105263157894736,0.3333333333333333,0.3333333333333333,0.5,0.4523916666666667,0.49304166666666666,23.45,0.47368421052631576,12.0,-16.0,22.0,6.0,2.0,,2.0,,,,2.0,,1.0,1.0,5.0,,,2.0,2.0,1.0,8.0,2.0,7.0,15.0,31.0,,,2.0,,3.0,,4.0,2.0,5.0,2.0,,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,3.0,,1.0,4.0,1.0,6.0,4.0,10.0,,3.0,2.0,1.0,2.0,3.0,1.0,5.0,1.0,,7.0,,2.0,,7.0,1.0,6.0,1.0,,8.0,,,4.0,2.0,1.0,1.0,2.0,,12.0,5.0,1.0,1.0,1.0,0.5,0.5,0.5,0.125,,,0.3333333333333333,0.75,0.25,0.46875,0.75,0.35714285714285715,0.125,,1.0,,0.2857142857142857,1.0,,0.4,0.42857142857142855,0.5,0.5,0.4166666666666667,0.4444444444444444,,1.0,0.5,0.5,,0.4,0.5,0.5,,,,16.227272727272727,15.772727272727273,0.16666666666666666,,,,0.08333333333333333,,,,0.4166666666666667,0.2,0.2,1.0,,,,,0.5,0.5,0.5,,,1.0,0.3333333333333333,,0.5,0.530625,0.25,0.3333333333333333,0.2,0.3333333333333333,10.925,1.0,1.0,0.5,0.5,1.0,3.0,,,,,,1.0,1.0,0.5,,,0.5,,,,,,,,,,,,,,,1.0,1.0,,,,1611661313,2015,2015,True
