EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,BlockedLongMidRange,SecondChanceAtRimPctAssisted,Loose Ball Fouls Drawn,3SecondViolations,Charge Fouls Drawn,3pt And 1 Free Throw Trips,BlockingFoulsDrawn,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,PenaltyCorner3Frequency,HeaveAttempts,Clear Path Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,team_id,year,season,team_vs
100723-100915-100944-202632-203813,1611661324,"Asjha Jones, Lindsay Whalen, Rebekkah Brunson, Maya Moore, Anna Cruz","Jones, Whalen, Brunson, Moore, Cruz",100723-100915-100944-202632-203813,MIN,3775.0,13,63.0,-8.0,125.0,121.0,26.0,19.0,15.0,246.0,14.0,34.0,2.0,4.0,2.0,5.0,7.0,25.0,12.0,34.0,1.0,2.0,8.0,21.0,2.0,2.0,1.0,5.0,33.0,93.0,9.0,23.0,21.0,114.0,122.0,7.0,11.0,2.0,2.0,2.0,22.0,7.0,16.0,1.0,5.0,10.0,27.0,34.0,32.0,21.0,6.0,6.0,21.0,8.0,13.0,1.0,17.0,7.0,24.0,6.0,1.0,8.0,3.0,6.0,55.0,1.0,14.0,1.0,14.0,27.0,2.0,43.0,16.0,59.0,2.0,10.0,6.0,4.0,9.0,1.0,6.0,6.0,2.0,3.0,1.0,15.0,1.0,2.0,7.0,1.0,28.0,1.0,1.0,26.0,1.0,23.0,2.0,1.0,7.0,5.0,6.0,1.0,1.0,5.0,1.0,7.0,6.0,92.0,23.0,24.0,2.0,3.0,0.5151515151515151,0.5666666666666667,0.7777777777777778,0.391304347826087,1.0,0.2,0.391304347826087,0.3548387096774194,0.6363636363636364,0.4375,0.40086206896551724,0.7692307692307693,0.40476190476190477,0.4523809523809524,0.7857142857142857,0.5192307692307693,0.19827586206896552,0.043478260869565216,0.13978494623655913,0.20588235294117646,0.24,0.047619047619047616,0.6,1.0,1.0,0.6923076923076923,0.2413793103448276,0.7777777777777778,0.07142857142857142,0.7192982456140351,0.20833333333333334,0.3,0.35294117647058826,0.09523809523809523,0.07692307692307693,0.6818181818181818,0.5714285714285714,0.8,0.8,0.6666666666666666,0.03389830508474576,93.83841059602649,0.8571428571428571,15.616,15.066115702479339,14.752,14.173553719008265,0.29310344827586204,0.4117647058823529,0.5185185185185185,0.5714285714285714,0.21551724137931033,0.28,0.3684210526315789,0.42857142857142855,0.29310344827586204,0.35294117647058826,0.35294117647058826,0.5,0.017241379310344827,0.5,0.5,1.0,0.1810344827586207,0.38095238095238093,0.4,0.75,0.3076923076923077,0.5,0.15384615384615385,1.0,0.5,0.23809523809523808,0.4,0.23809523809523808,0.2,0.49137931034482757,0.38095238095238093,0.4658,0.44902916666666665,0.4514619047619048,0.05785123966942149,0.07142857142857142,0.19298245614035087,0.23684210526315788,9.140860215053763,23.678260869565218,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100723-201904-203016-203813-204352,1611661324,"Asjha Jones, Renee Montgomery, Devereaux Peters, Anna Cruz, Shae Kelley","Jones, Montgomery, Peters, Cruz, Kelley",100723-201904-203016-203813-204352,MIN,166.0,1,3.0,3.0,5.0,5.0,5.0,2.0,,10.0,,,,,,,,,1.0,2.0,,,,,,,,,1.0,2.0,,,3.0,5.0,2.0,,,,,,,1.0,2.0,,,3.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,4.0,,4.0,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,4.0,,,1.0,1.0,,,,,,,,5.0,5.0,5.0,,1.0,,,,,,,,0.5,,0.5,0.5,,0.5,0.625,,0.625,,,,,,,,1.0,,1.0,,0.5,,0.75,,,,,,1.0,,,0.5,,,86.74698795180723,,10.2,23.0,10.2,18.6,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,0.3543,,0.3543,0.3333333333333333,0.3333333333333333,,1.0,17.75,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100723-100915-100944-201904-203016,1611661324,"Asjha Jones, Lindsay Whalen, Rebekkah Brunson, Renee Montgomery, Devereaux Peters","Jones, Whalen, Brunson, Montgomery, Peters",100723-100915-100944-201904-203016,MIN,140.0,1,2.0,,4.0,4.0,,4.0,1.0,8.0,,,,,,,1.0,2.0,,2.0,,,,,,,,,1.0,4.0,,,2.0,4.0,4.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,,1.0,,2.0,,,1.0,,,,,,,,,4.0,,,2.0,,,,,,,,,0.25,,,0.25,,,0.4,,,,,,,,,,,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,,,0.5,,,,1.0,,,,82.28571428571428,,19.75,15.25,16.25,15.25,,,,,0.5,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.358875,0.388,,0.2,0.2,,,11.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100723-100915-201904-202632-203016,1611661324,"Asjha Jones, Lindsay Whalen, Renee Montgomery, Maya Moore, Devereaux Peters","Jones, Whalen, Montgomery, Moore, Peters",100723-100915-201904-202632-203016,MIN,237.0,3,4.0,-8.0,9.0,9.0,2.0,2.0,1.0,18.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,1.0,,,,,2.0,4.0,,1.0,1.0,5.0,13.0,,,,,,,,,,,,,4.0,,,,,1.0,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,,1.0,,1.0,2.0,,2.0,,1.0,1.0,,3.0,,3.0,,,,,3.0,1.0,2.0,1.0,,3.0,,,3.0,1.0,2.0,,,1.0,,,,,,,,,5.0,,2.0,,,1.0,1.0,,,,,,0.5,,,0.4,,,0.4166666666666667,,,0.2,,,,,,1.0,1.0,,,,1.0,,0.5,,,,,,,,,1.0,,,109.36708860759494,,14.11111111111111,12.222222222222221,12.0,10.555555555555555,0.2,1.0,1.0,1.0,0.4,,,,0.2,1.0,1.0,1.0,,,,,0.2,,,,,,,,,,,,,0.4,,0.43545999999999996,,,0.16666666666666666,0.2,,,10.6,22.8,0.2222222222222222,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100723-100915-202632-203016-203834,1611661324,"Asjha Jones, Lindsay Whalen, Maya Moore, Devereaux Peters, Tricia Liston","Jones, Whalen, Moore, Peters, Liston",100723-100915-202632-203016-203834,MIN,872.0,6,15.0,8.0,27.0,27.0,7.0,6.0,4.0,54.0,5.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,11.0,1.0,1.0,2.0,7.0,,2.0,1.0,2.0,7.0,21.0,3.0,8.0,5.0,28.0,20.0,1.0,1.0,,2.0,3.0,5.0,2.0,4.0,1.0,2.0,,7.0,10.0,4.0,9.0,,2.0,7.0,2.0,4.0,,5.0,3.0,8.0,2.0,1.0,3.0,1.0,1.0,19.0,1.0,6.0,,3.0,11.0,1.0,15.0,7.0,22.0,,1.0,1.0,,3.0,1.0,2.0,1.0,,1.0,,4.0,1.0,2.0,1.0,,3.0,,,7.0,1.0,5.0,,,,1.0,2.0,,,1.0,1.0,2.0,1.0,23.0,7.0,7.0,,,0.7142857142857143,0.8333333333333334,1.0,0.375,,0.5,0.375,0.3333333333333333,1.0,0.5,0.39655172413793105,0.3333333333333333,0.5833333333333334,0.45161290322580644,0.625,0.5833333333333334,0.27586206896551724,,0.19047619047619047,0.375,,,0.75,1.0,,0.8461538461538461,0.42857142857142855,1.0,0.2,0.875,0.3684210526315789,0.6666666666666666,,0.4,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,,89.17431192660551,0.5,17.185185185185187,15.11111111111111,15.333333333333334,14.518518518518519,0.27586206896551724,0.625,1.0,0.6,0.06896551724137931,0.5,0.5,1.0,0.3793103448275862,0.09090909090909091,0.1,1.0,0.034482758620689655,1.0,1.0,1.0,0.2413793103448276,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,0.6666666666666666,,,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5517241379310345,0.2857142857142857,0.4515034482758621,0.32815,0.432325,0.03333333333333333,,0.17857142857142858,0.25,10.29047619047619,23.7375,0.25925925925925924,,1.0,1.0,0.09090909090909091,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100723-100915-202632-203024-203813,1611661324,"Asjha Jones, Lindsay Whalen, Maya Moore, Damiris Dantas, Anna Cruz","Jones, Whalen, Moore, Dantas, Cruz",100723-100915-202632-203024-203813,MIN,301.0,1,5.0,10.0,10.0,9.0,,3.0,,19.0,3.0,3.0,,,,,1.0,2.0,2.0,2.0,,,1.0,1.0,,,,,6.0,7.0,1.0,1.0,2.0,17.0,7.0,,,,,,,,,,,,,8.0,4.0,3.0,,,1.0,1.0,,,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,,,,2.0,3.0,1.0,6.0,,6.0,,,,,,,,1.0,,,1.0,1.0,,,3.0,,4.0,,,1.0,,2.0,,,1.0,,1.0,,,1.0,,1.0,,17.0,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,1.0,0.8571428571428571,,,0.9375,,,0.9444444444444444,,,0.125,,,,,,,1.0,,0.42857142857142855,,1.0,,0.5555555555555556,,,,,,0.5,0.6666666666666666,,1.0,,,90.8970099667774,,13.8,18.11111111111111,13.8,16.0,0.375,1.0,1.0,0.6666666666666666,0.25,0.5,0.5,1.0,0.25,1.0,1.0,0.5,,,,,0.125,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,0.47411875,,,0.1111111111111111,0.125,,,9.271428571428572,22.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100723-100915-202632-203024-203834,1611661324,"Asjha Jones, Lindsay Whalen, Maya Moore, Damiris Dantas, Tricia Liston","Jones, Whalen, Moore, Dantas, Liston",100723-100915-202632-203024-203834,MIN,95.0,2,2.0,-4.0,1.0,3.0,,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,0.5,,,,,,,,1.0,,,,60.631578947368425,,53.0,14.0,53.0,13.666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.53175,,,,,,,,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100723-100944-201904-202632-203813,1611661324,"Asjha Jones, Rebekkah Brunson, Renee Montgomery, Maya Moore, Anna Cruz","Jones, Brunson, Montgomery, Moore, Cruz",100723-100944-201904-202632-203813,MIN,374.0,3,6.0,1.0,9.0,11.0,2.0,,1.0,20.0,3.0,3.0,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,2.0,,,,,5.0,8.0,,2.0,2.0,12.0,11.0,,1.0,,,,,1.0,3.0,,,1.0,3.0,6.0,4.0,,,,2.0,,,,3.0,,3.0,,,2.0,,1.0,6.0,,1.0,,2.0,4.0,,6.0,1.0,7.0,,,,,,,,,,,,,,,2.0,,3.0,,,4.0,,3.0,1.0,,2.0,,,,,,,,,12.0,3.0,2.0,,,0.6,0.6,,,,,,0.625,,0.3333333333333333,0.5,,0.3333333333333333,0.5454545454545454,,0.375,0.2,,,,,,,,,0.8,0.3333333333333333,0.6666666666666666,,0.75,0.2,,,0.5,,,1.0,0.75,0.6666666666666666,,,77.00534759358288,,17.444444444444443,19.727272727272727,17.0,17.181818181818183,0.3,1.0,1.0,0.6666666666666666,0.2,0.5,0.5,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2,,,,,,,,,0.3333333333333333,1.0,,,0.5,,0.49817999999999996,0.4848,0.5374666666666666,0.18181818181818182,0.2222222222222222,,0.25,10.6,23.2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100723-100944-201904-203016-203813,1611661324,"Asjha Jones, Rebekkah Brunson, Renee Montgomery, Devereaux Peters, Anna Cruz","Jones, Brunson, Montgomery, Peters, Cruz",100723-100944-201904-203016-203813,MIN,299.0,2,5.0,-6.0,7.0,9.0,,,,16.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,2.0,4.0,1.0,1.0,1.0,8.0,14.0,,,,,,,,,,,,,,4.0,3.0,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,2.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,2.0,,2.0,,,1.0,,,,,,,,,8.0,,,,,,,1.0,1.0,,,1.0,0.5,,,0.7,,,0.6666666666666666,,,0.2,,0.5,,1.0,,1.0,,,,,,,,,,,,,,,,,,,77.05685618729098,,23.857142857142858,14.666666666666666,23.857142857142858,12.555555555555555,0.2,1.0,1.0,,0.2,,,,0.4,0.5,1.0,,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,0.4,1.0,0.43818,,,0.16666666666666666,0.2,,,11.175,23.1,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100723-200671-202257-203024-204362,1611661324,"Asjha Jones, Seimone Augustus, Monica Wright, Damiris Dantas, Jennifer O'Neill","Jones, Augustus, Wright, Dantas, O'Neill",100723-200671-202257-203024-204362,MIN,116.0,1,2.0,-6.0,3.0,3.0,,3.0,1.0,6.0,,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,1.0,3.0,,1.0,,2.0,8.0,1.0,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,1.0,,2.0,1.0,1.0,,,,,,2.0,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,1.0,,0.25,1.0,,0.25,1.0,,0.25,,,,,,,,,,0.5,,1.0,,0.6666666666666666,,,0.5,,,,,,,,74.48275862068965,,24.333333333333332,14.333333333333334,22.666666666666668,14.333333333333334,,,,,0.25,1.0,1.0,1.0,0.5,,,,0.25,,,,,,,,,,,,,,,,,0.25,,0.41765,0.4388,,,,1.0,,14.566666666666668,23.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
