EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2M,FTDefRebounds,LostBallTurnovers,BlockingFouls,Charge Fouls Drawn,BlockingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,SecondChanceAtRimFGM,PtsPutbacks,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,SecondChanceAtRimAccuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,BlockedShortMidRange,Travels,Offensive Fouls Drawn,SelfOReb,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,HeaveAttempts,BlockedArc3,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,3SecondViolations,HeaveMakes,team_id,year,season,team_vs
101080-203015-203402-203408-203833,1611661323,"Jennifer Lacy, Shekinna Stricklen, Kelsey Bone, Kelly Faris, Chelsea Gray","Lacy, Stricklen, Bone, Faris, Gray",101080-203015-203402-203408-203833,CON,438.0,2,7.0,1.0,13.0,13.0,1.0,1.0,1.0,26.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,6.0,,,,4.0,5.0,2.0,7.0,1.0,15.0,14.0,1.0,,,2.0,1.0,1.0,,,,2.0,6.0,2.0,6.0,,6.0,1.0,,3.0,2.0,5.0,1.0,1.0,2.0,1.0,,12.0,1.0,,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,3.0,3.0,,,,3.0,,2.0,2.0,,,,,,,,,13.0,2.0,1.0,,0.75,0.75,1.0,0.2857142857142857,,0.2857142857142857,0.8,1.0,0.5833333333333334,1.0,0.625,1.0,1.0,0.5833333333333334,,,,0.5,,,,0.5,0.2,0.3333333333333333,0.16666666666666666,,,,0.2,,,,0.5,,85.47945205479452,,19.0,14.692307692307692,17.76923076923077,14.307692307692308,0.3333333333333333,0.75,0.75,0.6666666666666666,0.08333333333333333,1.0,1.0,1.0,,,,,0.08333333333333333,1.0,1.0,1.0,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,,1.0,1.0,,,0.9166666666666666,0.16666666666666666,0.4884,,0.5985,0.16666666666666666,0.4,0.13333333333333333,0.13333333333333333,3.66,23.599999999999998,0.07692307692307693,1.0,,,1.0,,,,1.0,1.0,,1.0,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,False
101080-203015-203408-203833-204322,1611661323,"Jennifer Lacy, Shekinna Stricklen, Kelly Faris, Chelsea Gray, Elizabeth Williams","Lacy, Stricklen, Faris, Gray, Williams",101080-203015-203408-203833-204322,CON,383.0,2,6.0,-1.0,13.0,13.0,,5.0,3.0,26.0,2.0,5.0,1.0,,,2.0,3.0,,,,1.0,1.0,2.0,1.0,,,4.0,8.0,1.0,3.0,,11.0,12.0,2.0,1.0,,2.0,,,,,,,6.0,2.0,3.0,,2.0,1.0,1.0,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,1.0,2.0,,,4.0,6.0,3.0,9.0,,,,2.0,1.0,2.0,2.0,,4.0,,,2.0,5.0,,2.0,,3.0,,1.0,1.0,,2.0,,2.0,,,2.0,2.0,9.0,,,,0.75,0.75,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,0.5,0.3333333333333333,,0.2727272727272727,0.125,0.2,,0.5,,0.6666666666666666,0.5,,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,,,1.0,,0.5,,,97.75456919060052,1.0,15.538461538461538,13.923076923076923,13.846153846153847,13.615384615384615,0.45454545454545453,0.4,0.5,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,,,,0.09090909090909091,,,,0.18181818181818182,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,0.7272727272727273,0.5,0.47907272727272726,0.52045,,0.09090909090909091,0.125,0.18181818181818182,,4.8625,23.666666666666668,,1.0,2.0,,,1.0,1.0,,0.5,0.3333333333333333,1.0,,,1.0,,,,,,1.0,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,False
101080-203402-203408-203410-203833,1611661323,"Jennifer Lacy, Kelsey Bone, Kelly Faris, Alex Bentley, Chelsea Gray","Lacy, Bone, Faris, Bentley, Gray",101080-203402-203408-203410-203833,CON,66.0,1,1.0,-1.0,3.0,2.0,,,,5.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,1.0,,2.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,109.09090909090908,,11.666666666666666,15.5,11.666666666666666,15.5,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.4014,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,False
201067-202653-202662-203015-203826,1611661323,"Camille Little, Kayla Pedersen, Jasmine Thomas, Shekinna Stricklen, Alyssa Thomas","Little, Pedersen, Thomas, Stricklen, Thomas",201067-202653-202662-203015-203826,CON,298.0,2,5.0,-1.0,11.0,9.0,6.0,3.0,2.0,20.0,1.0,2.0,,1.0,2.0,,2.0,,2.0,,1.0,1.0,2.0,,,1.0,1.0,6.0,1.0,3.0,4.0,9.0,10.0,1.0,,2.0,2.0,1.0,4.0,,1.0,2.0,4.0,,2.0,,3.0,2.0,1.0,1.0,,,,,,,,,,,2.0,,2.0,2.0,4.0,2.0,6.0,,,,2.0,,2.0,,,2.0,,1.0,1.0,2.0,,,,3.0,1.0,4.0,1.0,1.0,1.0,,,,,1.0,1.0,7.0,4.0,6.0,1.0,,,,0.3333333333333333,,0.3333333333333333,0.16666666666666666,0.25,0.2777777777777778,0.2,0.4090909090909091,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.5,1.0,,0.6666666666666666,0.4,1.0,,0.8,0.2857142857142857,1.0,,0.5,,,1.0,0.5,1.0,1.0,96.64429530201342,1.0,14.272727272727273,15.666666666666666,13.545454545454545,12.444444444444445,0.2222222222222222,0.5,0.5,,0.2222222222222222,,,,0.2222222222222222,,,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,,,,0.4,0.5,0.2,,0.5555555555555556,0.5,0.4559333333333333,0.2092,0.45354,0.1,0.14285714285714285,0.2222222222222222,0.4444444444444444,8.516666666666667,23.566666666666666,0.5454545454545454,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,False
201067-202653-202662-203408-203826,1611661323,"Camille Little, Kayla Pedersen, Jasmine Thomas, Kelly Faris, Alyssa Thomas","Little, Pedersen, Thomas, Faris, Thomas",201067-202653-202662-203408-203826,CON,212.0,2,4.0,2.0,7.0,6.0,2.0,2.0,2.0,13.0,1.0,2.0,1.0,,1.0,,,,,,,,3.0,1.0,,1.0,1.0,2.0,,3.0,3.0,5.0,3.0,1.0,1.0,,2.0,,1.0,,1.0,,,2.0,,,,3.0,,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,,,3.0,3.0,2.0,5.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,4.0,1.0,4.0,2.0,,,,,,,,,3.0,,2.0,,1.0,1.0,,,,,0.5,,0.2,,0.35714285714285715,0.5,,0.6,,,,1.0,,0.75,1.0,,0.3333333333333333,0.75,0.5,1.0,,,0.3333333333333333,1.0,,1.0,,,88.30188679245283,,14.714285714285714,18.166666666666668,12.285714285714286,17.5,0.4,0.5,0.5,1.0,,,,,,,,,,,,,0.6,,,,0.5,0.5,0.5,,0.5,,1.0,,0.45301,0.3311,0.52175,0.2857142857142857,0.5,0.4,,2.6,23.633333333333336,0.2857142857142857,1.0,,1.0,,,,,1.0,0.5,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,False
201067-202662-203015-203410-203423,1611661323,"Camille Little, Jasmine Thomas, Shekinna Stricklen, Alex Bentley, Nikki Greene","Little, Thomas, Stricklen, Bentley, Greene",201067-202662-203015-203410-203423,CON,104.0,1,2.0,-1.0,3.0,3.0,,,,6.0,,,,,,,,,1.0,,,1.0,2.0,,,,,1.0,1.0,2.0,,3.0,4.0,,,,,,,,,,,,,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,1.0,0.5,,0.5,,,0.5,,0.5,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,83.07692307692308,,23.333333333333332,11.333333333333334,23.333333333333332,11.0,,,,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,0.6666666666666666,0.5,0.42969999999999997,,,,,,,16.6,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,False
201067-202662-203402-203408-203826,1611661323,"Camille Little, Jasmine Thomas, Kelsey Bone, Kelly Faris, Alyssa Thomas","Little, Thomas, Bone, Faris, Thomas",201067-202662-203402-203408-203826,CON,1362.0,7,23.0,9.0,42.0,43.0,8.0,7.0,7.0,85.0,11.0,19.0,3.0,2.0,2.0,1.0,4.0,2.0,5.0,1.0,1.0,3.0,11.0,3.0,,1.0,14.0,28.0,4.0,12.0,9.0,49.0,40.0,5.0,3.0,,11.0,3.0,4.0,,1.0,5.0,11.0,18.0,10.0,12.0,,11.0,3.0,4.0,9.0,4.0,13.0,3.0,1.0,7.0,1.0,1.0,30.0,1.0,6.0,2.0,5.0,10.0,16.0,9.0,25.0,4.0,2.0,2.0,1.0,1.0,,3.0,,4.0,,,4.0,9.0,,,2.0,12.0,2.0,14.0,4.0,3.0,1.0,,1.0,,,1.0,1.0,38.0,11.0,8.0,3.0,0.6428571428571429,0.8181818181818182,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.75,0.5,0.6,0.532608695652174,0.6875,0.6111111111111112,0.3,0.14285714285714285,0.21052631578947367,,0.25,0.5,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.125,0.7142857142857143,0.3181818181818182,0.625,0.3333333333333333,,0.125,1.0,0.75,0.625,0.6,1.0,89.86784140969164,1.0,14.476190476190476,17.53488372093023,13.428571428571429,16.86046511627907,0.475,0.5789473684210527,0.7333333333333333,0.6363636363636364,0.1,0.25,0.25,1.0,0.125,0.4,0.4,0.5,0.025,1.0,1.0,1.0,0.275,0.2727272727272727,0.2727272727272727,1.0,0.375,0.375,0.4,1.0,0.2,,0.775,0.2727272727272727,0.49389125,0.38330000000000003,0.41532,0.11627906976744186,0.12903225806451613,0.22448979591836735,0.22448979591836735,5.817857142857143,24.308333333333334,0.19047619047619047,4.0,1.0,1.0,,2.0,,1.0,0.8,0.6875,1.0,3.0,6.0,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,1611661323,2015,2015,False
201067-203015-203402-203408-203833,1611661323,"Camille Little, Shekinna Stricklen, Kelsey Bone, Kelly Faris, Chelsea Gray","Little, Stricklen, Bone, Faris, Gray",201067-203015-203402-203408-203833,CON,213.0,2,4.0,1.0,7.0,6.0,,,1.0,13.0,2.0,3.0,,,,,,,1.0,,,1.0,2.0,1.0,,,2.0,4.0,1.0,2.0,,7.0,6.0,,1.0,,,,,,,,,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,,,,,,,2.0,,2.0,,,,1.0,,1.0,,,,2.0,,,1.0,,,,,,1.0,,,,,1.0,,7.0,,,,0.5,0.5,1.0,0.5,,0.5,0.5,,0.5833333333333334,,0.5833333333333334,,,0.3333333333333333,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,87.88732394366198,,12.857142857142858,20.5,10.714285714285714,17.333333333333332,0.5,0.6666666666666666,1.0,0.5,,,,,0.16666666666666666,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,1.0,,,,,0.8333333333333334,0.5,0.5630416666666667,0.64305,,,,,,6.425,24.9,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,False
201067-203826-203833-203840-204322,1611661323,"Camille Little, Alyssa Thomas, Chelsea Gray, Inga Orekhova, Elizabeth Williams","Little, Thomas, Gray, Orekhova, Williams",201067-203826-203833-203840-204322,CON,42.0,1,1.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,68.57142857142857,,29.0,13.0,26.0,13.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.2971,,,,,,,15.3,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,False
202653-202662-203015-203410-204322,1611661323,"Kayla Pedersen, Jasmine Thomas, Shekinna Stricklen, Alex Bentley, Elizabeth Williams","Pedersen, Thomas, Stricklen, Bentley, Williams",202653-202662-203015-203410-204322,CON,568.0,6,9.0,14.0,17.0,19.0,,2.0,1.0,36.0,4.0,4.0,,,,3.0,4.0,1.0,1.0,,,3.0,7.0,,,,8.0,9.0,3.0,7.0,1.0,26.0,12.0,1.0,,,2.0,,,,,,,6.0,10.0,3.0,6.0,7.0,3.0,,3.0,1.0,4.0,1.0,,3.0,,,9.0,2.0,,,2.0,6.0,8.0,2.0,10.0,3.0,2.0,1.0,1.0,,1.0,,,1.0,,,1.0,3.0,,,,6.0,1.0,3.0,2.0,,2.0,,2.0,,,2.0,2.0,24.0,,,,0.375,0.375,0.3333333333333333,0.42857142857142855,,0.42857142857142855,0.8888888888888888,,0.78125,,0.7647058823529411,1.0,,0.4375,,,,1.0,,1.0,,1.0,0.5,1.0,0.4,,,,0.5,1.0,,1.0,1.0,,91.26760563380282,1.0,13.941176470588236,17.42105263157895,12.941176470588236,17.42105263157895,0.25,1.0,1.0,0.75,0.25,0.75,0.75,,0.0625,1.0,1.0,,,,,,0.4375,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,,,,0.6875,0.42857142857142855,0.50294375,,,0.11764705882352941,0.2,0.07692307692307693,,6.555555555555555,24.400000000000002,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,False
202653-202662-203015-203833-204322,1611661323,"Kayla Pedersen, Jasmine Thomas, Shekinna Stricklen, Chelsea Gray, Elizabeth Williams","Pedersen, Thomas, Stricklen, Gray, Williams",202653-202662-203015-203833-204322,CON,163.0,2,3.0,-4.0,5.0,5.0,,2.0,1.0,10.0,,1.0,,,,,,1.0,2.0,,,,2.0,1.0,,,1.0,3.0,,2.0,2.0,4.0,8.0,,1.0,,,,,,,,,2.0,,,,2.0,,1.0,1.0,,1.0,,,,,1.0,2.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,2.0,,,,1.0,,2.0,1.0,,,,,,,,,4.0,,,,1.0,1.0,,,,,0.3333333333333333,,0.2,,0.3333333333333333,,,0.4,0.3333333333333333,1.0,,,,,0.5,,,,0.25,,,1.0,,,,,,,88.34355828220859,,19.2,13.4,17.4,12.6,0.2,,,,,,,,0.4,0.5,0.5,1.0,,,,,0.4,,,,,1.0,,,,,0.6,,0.45863,0.53805,,0.16666666666666666,0.25,,,11.166666666666666,23.55,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,False
202653-202662-203408-203423-203833,1611661323,"Kayla Pedersen, Jasmine Thomas, Kelly Faris, Nikki Greene, Chelsea Gray","Pedersen, Thomas, Faris, Greene, Gray",202653-202662-203408-203423-203833,CON,67.0,2,1.0,-6.0,2.0,3.0,,1.0,,5.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,107.46268656716417,,18.5,10.0,18.5,10.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.3057,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1611661323,2015,2015,False
202653-203015-203402-203826-203833,1611661323,"Kayla Pedersen, Shekinna Stricklen, Kelsey Bone, Alyssa Thomas, Chelsea Gray","Pedersen, Stricklen, Bone, Thomas, Gray",202653-203015-203402-203826-203833,CON,662.0,9,11.0,3.0,22.0,14.0,3.0,1.0,4.0,36.0,4.0,7.0,2.0,,,,5.0,3.0,7.0,,1.0,1.0,4.0,1.0,,,7.0,19.0,1.0,5.0,2.0,19.0,16.0,4.0,2.0,,4.0,,2.0,,1.0,,,12.0,2.0,3.0,,4.0,1.0,2.0,6.0,1.0,7.0,1.0,,3.0,,3.0,15.0,2.0,5.0,,1.0,3.0,4.0,7.0,11.0,2.0,,2.0,2.0,,1.0,4.0,,6.0,1.0,2.0,,6.0,,1.0,2.0,3.0,,2.0,2.0,,1.0,,1.0,,,1.0,1.0,15.0,,3.0,,0.8571428571428571,0.8571428571428571,1.0,0.2,,0.2,0.3684210526315789,,0.3541666666666667,,0.3958333333333333,0.3333333333333333,,0.20833333333333334,0.10526315789473684,0.2857142857142857,,0.3333333333333333,,0.6,0.45454545454545453,0.5,0.5,0.5714285714285714,0.4666666666666667,0.6666666666666666,,0.75,0.3333333333333333,1.0,,0.6666666666666666,0.5,,78.30815709969788,1.0,18.5,18.214285714285715,15.772727272727273,17.357142857142858,0.2916666666666667,0.5714285714285714,0.8,0.75,0.20833333333333334,,,,0.2916666666666667,0.42857142857142855,0.42857142857142855,1.0,0.041666666666666664,,,,0.16666666666666666,0.25,0.25,1.0,0.3333333333333333,0.16666666666666666,,,,,0.5,0.25,0.44916874999999995,0.4753,0.37224999999999997,0.08333333333333333,0.10526315789473684,0.21052631578947367,,8.610526315789473,23.94,0.13636363636363635,2.0,,1.0,,,,1.0,0.5,0.3333333333333333,,1.0,,2.0,,0.5,1.0,0.3333333333333333,,,,,1.0,,1.0,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,1611661323,2015,2015,False
202653-203015-203402-203410-203833,1611661323,"Kayla Pedersen, Shekinna Stricklen, Kelsey Bone, Alex Bentley, Chelsea Gray","Pedersen, Stricklen, Bone, Bentley, Gray",202653-203015-203402-203410-203833,CON,1124.0,11,19.0,-6.0,36.0,35.0,10.0,10.0,6.0,71.0,6.0,11.0,3.0,2.0,4.0,1.0,7.0,1.0,3.0,,1.0,3.0,10.0,2.0,1.0,5.0,8.0,21.0,3.0,11.0,2.0,27.0,33.0,4.0,2.0,,2.0,2.0,6.0,1.0,5.0,,7.0,6.0,10.0,6.0,3.0,10.0,3.0,1.0,3.0,2.0,5.0,2.0,,3.0,,,12.0,2.0,5.0,,2.0,12.0,14.0,7.0,21.0,3.0,2.0,1.0,4.0,,2.0,6.0,,10.0,2.0,2.0,2.0,9.0,3.0,1.0,,4.0,,4.0,2.0,,,,,,,,,25.0,7.0,10.0,2.0,0.375,0.375,0.6666666666666666,0.2727272727272727,0.2,0.2727272727272727,0.38095238095238093,0.3333333333333333,0.390625,0.3181818181818182,0.39705882352941174,0.16666666666666666,0.3181818181818182,0.34375,0.047619047619047616,0.09090909090909091,,0.4,,0.8571428571428571,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.8235294117647058,0.3888888888888889,0.4,0.4,0.5,0.4,1.0,1.0,0.6,1.0,0.5,90.96085409252669,,15.944444444444445,15.714285714285714,14.972222222222221,15.342857142857143,0.34375,0.5454545454545454,0.6,0.5,0.21875,0.14285714285714285,0.14285714285714285,,0.09375,0.3333333333333333,0.3333333333333333,,0.03125,,,,0.3125,0.3,0.3,0.6666666666666666,0.5,0.3333333333333333,0.36363636363636365,0.5,0.45454545454545453,0.2,0.6875,0.3,0.4756875,0.55212,0.49664545454545456,0.058823529411764705,0.08695652173913043,0.07407407407407407,0.25925925925925924,7.199999999999999,25.172727272727272,0.2777777777777778,1.0,,2.0,,,,1.0,0.25,0.16666666666666666,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,False
202653-203015-203408-203423-203833,1611661323,"Kayla Pedersen, Shekinna Stricklen, Kelly Faris, Nikki Greene, Chelsea Gray","Pedersen, Stricklen, Faris, Greene, Gray",202653-203015-203408-203423-203833,CON,1118.0,5,19.0,-10.0,35.0,37.0,10.0,23.0,6.0,72.0,4.0,10.0,2.0,1.0,4.0,2.0,5.0,3.0,7.0,,2.0,1.0,5.0,,,1.0,9.0,22.0,1.0,7.0,9.0,30.0,40.0,5.0,,2.0,6.0,4.0,9.0,,2.0,2.0,10.0,14.0,4.0,3.0,,4.0,1.0,3.0,7.0,1.0,8.0,1.0,,2.0,2.0,3.0,17.0,2.0,5.0,,1.0,7.0,9.0,7.0,16.0,6.0,2.0,4.0,3.0,2.0,2.0,6.0,,9.0,1.0,3.0,1.0,10.0,,2.0,1.0,9.0,1.0,11.0,4.0,,1.0,,,,,1.0,1.0,24.0,10.0,10.0,1.0,0.7777777777777778,0.875,1.0,0.14285714285714285,,0.16666666666666666,0.4090909090909091,0.4444444444444444,0.3620689655172414,0.36363636363636365,0.4411764705882353,0.5,0.4166666666666667,0.2413793103448276,0.13636363636363635,0.1,0.2,0.3333333333333333,,0.5384615384615384,0.38461538461538464,1.0,0.4,0.5714285714285714,0.3888888888888889,0.5,0.3333333333333333,0.25,0.3333333333333333,0.5,0.5,0.5714285714285714,,1.0,92.73703041144901,1.0,16.62857142857143,14.486486486486486,15.371428571428572,13.64864864864865,0.3448275862068966,0.4,0.4444444444444444,0.5,0.1724137931034483,0.4,0.5,1.0,0.2413793103448276,0.42857142857142855,0.5,1.0,0.06896551724137931,,,,0.1724137931034483,0.2,0.2,1.0,0.4,,0.36363636363636365,0.25,0.09090909090909091,,0.5862068965517241,0.25,0.45840535714285713,0.45859999999999995,0.466395,0.14705882352941177,0.15384615384615385,0.2,0.3333333333333333,8.913636363636364,29.385714285714283,0.2857142857142857,2.0,1.0,1.0,,,,3.0,0.4,0.4,1.0,1.0,2.0,,0.14285714285714285,0.5,1.0,0.09090909090909091,1.0,2.0,,,0.5,,,,,,1.0,,,,0.125,,,,,,1.0,,,,,,,,,,,,1611661323,2015,2015,False
