EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,PenaltyFg3Pct,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Corner3Assists,OffThreePtRebounds,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,BlockingFouls,Loose Ball Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100721-201499-202250-202259-202670,1611661313,"Swin Cash, Candice Wiggins, Tina Charles, Epiphanny Prince, Carolyn Swords","Cash, Wiggins, Charles, Prince, Swords",100721-201499-202250-202259-202670,NYL,642.0,5,11.0,5.0,22.0,21.0,,1.0,1.0,43.0,1.0,3.0,,,,,1.0,6.0,1.0,2.0,1.0,,4.0,5.0,1.0,1.0,,3.0,11.0,4.0,6.0,5.0,23.0,18.0,,,1.0,1.0,,3.0,,,,,,4.0,2.0,6.0,,5.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,,1.0,10.0,1.0,2.0,9.0,,11.0,1.0,12.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,,,4.0,,,1.0,5.0,,2.0,,,5.0,,1.0,,,,,,,,20.0,,,,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.6666666666666666,0.2727272727272727,,,0.5294117647058824,1.5,,0.6052631578947368,1.5,,0.35294117647058826,0.18181818181818182,0.3333333333333333,0.16666666666666666,0.5,,0.9,0.125,1.0,0.9166666666666666,0.1,0.5,,,1.0,1.0,0.8,1.0,,,96.44859813084113,,14.636363636363637,15.238095238095237,14.409090909090908,14.714285714285714,0.17647058823529413,0.3333333333333333,0.5,1.0,0.35294117647058826,0.16666666666666666,0.2,,0.11764705882352941,0.5,0.5,1.0,0.058823529411764705,0.29411764705882354,0.8,0.8,0.5,,,,1.0,1.0,1.0,,,,0.5294117647058824,0.8,0.4420617647058823,0.41805,,0.10526315789473684,0.08333333333333333,0.13043478260869565,,8.4,23.916666666666668,,,,,,,,,,,6.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,,,,,,,,,,,,1611661313,2015,2015,True
100721-201499-202250-203069-203411,1611661313,"Swin Cash, Candice Wiggins, Tina Charles, Avery Warley-Talbert, Sugar Rodgers","Cash, Wiggins, Charles, Warley-Talbert, Rodgers",100721-201499-202250-203069-203411,NYL,88.0,2,1.0,9.0,5.0,4.0,4.0,3.0,,9.0,2.0,2.0,,,2.0,2.0,,1.0,,,,,,,,,,2.0,3.0,,,5.0,9.0,,,,,,,,2.0,3.0,,3.0,7.0,2.0,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,,1.0,,1.0,,3.0,1.0,2.0,,,,,,,,,,,,,,3.0,,,5.0,,3.0,,1.0,,1.0,1.0,1.0,,9.0,7.0,4.0,,,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.9,,0.875,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,147.27272727272728,1.0,7.6,12.5,7.6,12.5,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,0.6666666666666666,,0.5388000000000001,,0.5388000000000001,0.6,0.6,,0.7777777777777778,3.3333333333333335,,0.8,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
100721-201499-203069-204327-204329,1611661313,"Swin Cash, Candice Wiggins, Avery Warley-Talbert, Brittany Boyd, Kiah Stokes","Cash, Wiggins, Warley-Talbert, Boyd, Stokes",100721-201499-203069-204327-204329,NYL,21.0,1,,-3.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,137.14285714285714,,9.0,12.0,9.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.1536,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-201499-201502-202250-203069,1611661313,"Tanisha Wright, Candice Wiggins, Essence Carson, Tina Charles, Avery Warley-Talbert","Wright, Wiggins, Carson, Charles, Warley-Talbert",101030-201499-201502-202250-203069,NYL,42.0,1,1.0,,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,102.85714285714286,,16.0,13.0,16.0,8.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,0.5556,,0.5556,,,,,,23.3,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-201502-202250-202259-203411,1611661313,"Tanisha Wright, Essence Carson, Tina Charles, Epiphanny Prince, Sugar Rodgers","Wright, Carson, Charles, Prince, Rodgers",101030-201502-202250-202259-203411,NYL,40.0,2,1.0,-2.0,1.0,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,108.0,,6.0,17.0,6.0,17.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,48.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1611661313,2015,2015,True
101030-201502-202250-202670-204296,1611661313,"Tanisha Wright, Essence Carson, Tina Charles, Carolyn Swords, Rebecca Allen","Wright, Carson, Charles, Swords, Allen",101030-201502-202250-202670-204296,NYL,43.0,1,1.0,-2.0,2.0,2.0,,,,4.0,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,133.95348837209303,1.0,11.5,10.0,11.5,10.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3689,,,,,,,15.25,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-201502-202250-203411-204327,1611661313,"Tanisha Wright, Essence Carson, Tina Charles, Sugar Rodgers, Brittany Boyd","Wright, Carson, Charles, Rodgers, Boyd",101030-201502-202250-203411-204327,NYL,65.0,1,1.0,1.0,3.0,3.0,3.0,3.0,,6.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,2.0,,,1.0,3.0,2.0,,,,,,,1.0,2.0,,1.0,3.0,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,3.0,3.0,3.0,,,,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,132.92307692307693,,12.333333333333334,9.333333333333334,12.333333333333334,9.333333333333334,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,0.5,1.0,,0.5,,0.3742,,0.3742,0.3333333333333333,0.3333333333333333,,1.0,4.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-201502-202670-204327-204329,1611661313,"Tanisha Wright, Essence Carson, Carolyn Swords, Brittany Boyd, Kiah Stokes","Wright, Carson, Swords, Boyd, Stokes",101030-201502-202670-204327-204329,NYL,186.0,3,3.0,4.0,7.0,6.0,1.0,,1.0,13.0,,1.0,,,,,,1.0,2.0,4.0,,,,,,,,2.0,6.0,,,2.0,6.0,2.0,,1.0,,,,,,,,2.0,2.0,4.0,,,,,,,2.0,,2.0,,,,2.0,4.0,,,3.0,1.0,4.0,,4.0,,,,,,,,,,,,,,,2.0,3.0,,4.0,,,2.0,,1.0,,,,,,,,6.0,2.0,1.0,,,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.42857142857142855,,1.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,100.64516129032258,,17.428571428571427,10.666666666666666,15.428571428571429,10.666666666666666,0.16666666666666666,,,,0.16666666666666666,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,0.16666666666666666,,0.38458333333333333,0.3019,,0.14285714285714285,0.14285714285714285,,0.3333333333333333,14.1,,0.14285714285714285,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-201502-203069-203411-204329,1611661313,"Tanisha Wright, Essence Carson, Avery Warley-Talbert, Sugar Rodgers, Kiah Stokes","Wright, Carson, Warley-Talbert, Rodgers, Stokes",101030-201502-203069-203411-204329,NYL,293.0,2,5.0,-5.0,10.0,10.0,,,,20.0,2.0,2.0,,,,,,,1.0,3.0,,,,1.0,,,,3.0,5.0,,1.0,1.0,7.0,12.0,,,,,,,,,,,,4.0,2.0,,,1.0,,,2.0,,2.0,,1.0,,1.0,4.0,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,,1.0,,2.0,,,3.0,,,1.0,3.0,,2.0,,,3.0,,,,,,,,,,7.0,,,,,0.6666666666666666,0.6666666666666666,,,,,0.6,,,0.5,,,0.5,,,0.16666666666666666,,,,0.6666666666666666,,0.5,,,0.5,,,,,1.0,,,,,,98.29351535836177,,13.9,15.4,13.9,13.4,0.3333333333333333,1.0,1.0,0.5,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.16666666666666666,,,,,,,,,,,,,0.5,,0.5138666666666667,,,0.14285714285714285,,,,11.08,23.7,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,1611661313,2015,2015,True
101030-201502-203069-204327-204329,1611661313,"Tanisha Wright, Essence Carson, Avery Warley-Talbert, Brittany Boyd, Kiah Stokes","Wright, Carson, Warley-Talbert, Boyd, Stokes",101030-201502-203069-204327-204329,NYL,154.0,1,3.0,-4.0,5.0,4.0,,,,9.0,,,,,,,,,1.0,2.0,,,,1.0,,,,1.0,2.0,,1.0,,2.0,6.0,,,,,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.5,,0.5,,,0.3333333333333333,,,,,,,1.0,,,,84.15584415584415,,13.0,22.25,13.0,18.25,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,0.43405,,,,,,,16.85,23.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
101030-202259-203069-203411-204329,1611661313,"Tanisha Wright, Epiphanny Prince, Avery Warley-Talbert, Sugar Rodgers, Kiah Stokes","Wright, Prince, Warley-Talbert, Rodgers, Stokes",101030-202259-203069-203411-204329,NYL,37.0,1,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,77.83783783783784,,24.0,13.0,24.0,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.2417,,0.2417,,,,,5.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
201499-201502-202259-202670-203411,1611661313,"Candice Wiggins, Essence Carson, Epiphanny Prince, Carolyn Swords, Sugar Rodgers","Wiggins, Carson, Prince, Swords, Rodgers",201499-201502-202259-202670-203411,NYL,30.0,1,,-1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,96.0,,6.0,24.0,6.0,24.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.4084,,0.4084,,,,1.0,17.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
201499-201502-202250-203411-204329,1611661313,"Candice Wiggins, Essence Carson, Tina Charles, Sugar Rodgers, Kiah Stokes","Wiggins, Carson, Charles, Rodgers, Stokes",201499-201502-202250-203411-204329,NYL,1866.0,13,31.0,-1.0,55.0,57.0,2.0,7.0,8.0,112.0,13.0,20.0,2.0,2.0,,1.0,3.0,13.0,2.0,8.0,2.0,1.0,4.0,10.0,,,,18.0,41.0,5.0,12.0,7.0,58.0,59.0,3.0,5.0,1.0,1.0,2.0,11.0,,1.0,,4.0,4.0,24.0,12.0,9.0,,10.0,4.0,1.0,12.0,3.0,15.0,2.0,10.0,2.0,,33.0,6.0,7.0,13.0,2.0,22.0,8.0,30.0,1.0,7.0,4.0,3.0,1.0,1.0,6.0,,,,,7.0,1.0,,6.0,13.0,1.0,10.0,,,8.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,,47.0,4.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6,0.4166666666666667,1.0,0.4166666666666667,0.43902439024390244,0.6,,0.4811320754716981,0.75,,0.5089285714285714,0.7857142857142857,0.6666666666666666,0.22641509433962265,0.024390243902439025,,0.07692307692307693,0.14285714285714285,0.6666666666666666,0.65,0.2608695652173913,0.875,0.7142857142857143,0.26666666666666666,0.2857142857142857,0.2,0.3333333333333333,0.4,0.6666666666666666,0.7777777777777778,0.875,,0.034482758620689655,86.43086816720256,0.3333333333333333,17.490909090909092,15.859649122807017,15.872727272727273,14.578947368421053,0.37735849056603776,0.65,0.65,0.7692307692307693,0.24528301886792453,0.23076923076923078,0.25,0.6666666666666666,0.1509433962264151,0.25,0.25,,0.03773584905660377,0.18867924528301888,0.4,0.4,0.5,0.3333333333333333,1.0,0.16666666666666666,,,,1.0,,,0.6037735849056604,0.4,0.49040849056603775,0.46711,0.6929,0.05454545454545454,0.06976744186046512,0.1896551724137931,0.06896551724137931,7.0,24.150000000000002,0.03636363636363636,,,,,5.0,,,1.0,,6.0,1.0,2.0,,,1.0,1.0,,0.2857142857142857,0.3333333333333333,0.5,0.5,1.0,1.0,,,,,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1611661313,2015,2015,True
201499-201502-203069-203411-204329,1611661313,"Candice Wiggins, Essence Carson, Avery Warley-Talbert, Sugar Rodgers, Kiah Stokes","Wiggins, Carson, Warley-Talbert, Rodgers, Stokes",201499-201502-203069-203411-204329,NYL,1519.0,8,25.0,6.0,49.0,48.0,22.0,21.0,12.0,97.0,9.0,14.0,2.0,5.0,3.0,6.0,1.0,8.0,1.0,12.0,1.0,1.0,4.0,8.0,,,3.0,11.0,34.0,4.0,9.0,13.0,47.0,41.0,2.0,9.0,,1.0,2.0,6.0,3.0,11.0,3.0,5.0,14.0,12.0,10.0,12.0,2.0,8.0,4.0,1.0,6.0,4.0,10.0,4.0,4.0,1.0,1.0,24.0,9.0,6.0,13.0,1.0,20.0,12.0,32.0,1.0,8.0,4.0,4.0,8.0,4.0,4.0,,4.0,,,12.0,4.0,9.0,7.0,14.0,,10.0,,,14.0,,5.0,3.0,5.0,2.0,2.0,5.0,3.0,,41.0,14.0,22.0,3.0,2.0,0.5454545454545454,0.6,1.0,0.4444444444444444,,0.4444444444444444,0.3235294117647059,0.2222222222222222,0.2727272727272727,0.3953488372093023,0.2,0.32142857142857145,0.47959183673469385,0.2727272727272727,0.4117647058823529,0.20930232558139536,0.029411764705882353,,0.125,0.6666666666666666,1.0,0.7647058823529411,0.391304347826087,0.8571428571428571,0.7916666666666666,0.39285714285714285,,0.42857142857142855,0.5454545454545454,0.8333333333333334,0.5714285714285714,1.0,0.8333333333333334,1.0,0.037037037037037035,91.95523370638578,0.6,16.653061224489797,14.645833333333334,13.755102040816327,14.1875,0.32558139534883723,0.6428571428571429,0.6428571428571429,0.4444444444444444,0.18604651162790697,0.125,0.14285714285714285,1.0,0.27906976744186046,0.08333333333333333,0.08333333333333333,1.0,0.023255813953488372,0.18604651162790697,0.5,0.5,1.0,0.5,0.4,0.1,,,,0.42857142857142855,0.5,0.21428571428571427,0.5348837209302325,0.5,0.4395162790697675,0.430625,0.47558214285714284,0.10869565217391304,0.13513513513513514,0.1276595744680851,0.2978723404255319,8.873529411764705,23.833333333333332,0.4489795918367347,,,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,,,,,2.0,,1.0,1.0,2.0,1.0,0.4,0.25,,,,,,,,,,,1.0,3.0,1.0,,,,,,,1.0,1.0,,,,,,1611661313,2015,2015,True
201499-201502-203069-204329-204365,1611661313,"Candice Wiggins, Essence Carson, Avery Warley-Talbert, Kiah Stokes, Erica Wheeler","Wiggins, Carson, Warley-Talbert, Stokes, Wheeler",201499-201502-203069-204329-204365,NYL,248.0,2,4.0,-1.0,8.0,7.0,2.0,1.0,,15.0,1.0,2.0,,,1.0,1.0,,,,,1.0,,1.0,2.0,,,,1.0,2.0,2.0,3.0,1.0,9.0,10.0,,,,,,,1.0,1.0,,1.0,3.0,2.0,,6.0,,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,,,8.0,,,,,,,,,2.0,2.0,,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,9.0,3.0,2.0,,,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.5,,1.0,0.8,,1.0,0.9,,1.5,0.6,,,,1.0,,,,,,,,,,,,,,,,87.09677419354838,,17.375,15.571428571428571,17.375,15.571428571428571,0.4,0.5,0.5,1.0,,,,,,,,,0.2,0.4,0.5,0.5,1.0,,,,,,,1.0,1.0,,1.0,0.5,0.41619,,0.3467,0.2,0.5,,0.3333333333333333,3.15,24.5,0.25,,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661313,2015,2015,True
201499-201502-202670-204327-204329,1611661313,"Candice Wiggins, Essence Carson, Carolyn Swords, Brittany Boyd, Kiah Stokes","Wiggins, Carson, Swords, Boyd, Stokes",201499-201502-202670-204327-204329,NYL,269.0,5,4.0,10.0,8.0,9.0,1.0,2.0,1.0,17.0,1.0,3.0,,1.0,,,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,2.0,8.0,2.0,2.0,2.0,12.0,2.0,,1.0,1.0,1.0,,3.0,,1.0,,,,2.0,2.0,6.0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,8.0,3.0,1.0,3.0,,4.0,3.0,7.0,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,4.0,,,3.0,,2.0,,,,,,,,9.0,,1.0,1.0,,0.5,0.5,1.0,1.0,1.0,1.0,0.25,,,0.5,0.75,,0.5454545454545454,0.75,,0.2,0.125,,,1.0,,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,,1.0,,,91.00371747211896,,16.0,15.666666666666666,15.25,15.666666666666666,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,,,,0.4,0.25,0.3333333333333333,,0.1,0.1,1.0,1.0,1.0,0.5,,0.5,,,,,,,0.5,1.0,0.474885,0.581475,0.172,0.18181818181818182,0.2222222222222222,0.25,,10.3125,24.55,0.125,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,0.25,,,,,,,,1.0,1.0,1.0,,,,,,,,1611661313,2015,2015,True
201499-202250-203069-203411-204296,1611661313,"Candice Wiggins, Tina Charles, Avery Warley-Talbert, Sugar Rodgers, Rebecca Allen","Wiggins, Charles, Warley-Talbert, Rodgers, Allen",201499-202250-203069-203411-204296,NYL,249.0,1,4.0,-4.0,7.0,8.0,,,1.0,15.0,,1.0,,,,,,1.0,,3.0,,,1.0,2.0,,,,,5.0,1.0,2.0,,3.0,7.0,,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,2.0,,2.0,,2.0,2.0,4.0,,2.0,2.0,,,,2.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,3.0,,,,,,,,0.5,,0.5,,,,0.21428571428571427,,,0.21428571428571427,,,0.2857142857142857,0.2,1.0,,,,0.5,0.4,,0.5,0.3333333333333333,1.0,,0.3333333333333333,0.5,1.0,,,,,86.74698795180723,,17.857142857142858,15.5,15.428571428571429,14.625,0.14285714285714285,,,,0.14285714285714285,,,,0.42857142857142855,,,,,0.2857142857142857,0.5,0.5,,,,,,,,,,,0.42857142857142855,0.5,0.4551928571428571,0.4233,,,,,,12.36,24.35,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
201499-202259-203069-204327-204329,1611661313,"Candice Wiggins, Epiphanny Prince, Avery Warley-Talbert, Brittany Boyd, Kiah Stokes","Wiggins, Prince, Warley-Talbert, Boyd, Stokes",201499-202259-203069-204327-204329,NYL,8.0,1,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,180.0,,8.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.2945,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
