EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,BlockedAtRim,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,FTDefRebounds,DefFTReboundPct,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffCorner3ReboundPct,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Charge Fouls Drawn,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,3SecondViolations,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
100952-200674-202251-202658-203825,1611661319,"Jia Perkins, Sophia Young-Malcolm, Jayne Appel Marinelli, Danielle Robinson, Kayla McBride","Perkins, Young-Malcolm, Appel Marinelli, Robinson, McBride",100952-200674-202251-202658-203825,SAN,12140.0,14,202.0,24.0,373.0,374.0,27.0,34.0,32.0,747.0,66.0,100.0,5.0,14.0,5.0,7.0,39.0,85.0,32.0,78.0,7.0,12.0,16.0,50.0,2.0,2.0,,2.0,137.0,263.0,23.0,62.0,44.0,387.0,363.0,11.0,28.0,2.0,2.0,1.0,29.0,9.0,19.0,,3.0,15.0,33.0,174.0,100.0,60.0,10.0,49.0,16.0,12.0,87.0,20.0,107.0,14.0,6.0,44.0,20.0,234.0,10.0,26.0,25.0,123.0,151.0,38.0,189.0,5.0,26.0,20.0,6.0,34.0,15.0,23.0,31.0,11.0,4.0,65.0,7.0,1.0,27.0,3.0,71.0,1.0,7.0,6.0,57.0,1.0,4.0,2.0,55.0,7.0,25.0,6.0,17.0,8.0,17.0,10.0,358.0,27.0,24.0,2.0,3.0,0.635036496350365,0.6590909090909091,0.8695652173913043,0.3709677419354839,1.0,,0.3770491803278688,0.5209125475285171,0.39285714285714285,0.47368421052631576,0.5276923076923077,0.4666666666666667,0.4090909090909091,0.5544412607449857,0.453125,0.5689655172413793,0.19076923076923077,0.045627376425855515,0.05,0.07058823529411765,0.5230769230769231,0.76875,0.20634920634920634,0.8333333333333334,0.2702702702702703,0.7789473684210526,0.22085889570552147,0.11764705882352941,0.2826086956521739,0.1956521739130435,0.21875,0.7027027027027027,0.7608695652173914,0.8051948051948052,0.8076923076923077,1.0,0.033112582781456956,88.60626029654036,0.5882352941176471,16.219839142091153,16.28342245989305,15.383378016085791,15.43048128342246,0.3076923076923077,0.66,0.6947368421052632,0.6666666666666666,0.26153846153846155,0.4588235294117647,0.4936708860759494,0.24,0.41025641025641024,0.4155844155844156,0.625,0.036923076923076927,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.15384615384615385,0.32,0.32653061224489793,0.875,0.4666666666666667,0.35714285714285715,0.06666666666666667,1.0,1.0,0.3181818181818182,0.7142857142857143,0.09090909090909091,,0.49846153846153846,0.32653061224489793,0.47097145061728396,0.4993458333333333,0.45697619047619054,0.0728862973760933,0.08896797153024912,0.07493540051679587,0.08527131782945736,8.542205323193915,24.024193548387096,0.07238605898123325,23.0,2.0,9.0,0.5897435897435898,,,3.0,0.75,,,1.0,2.0,0.5,0.045454545454545456,,0.6,9.0,1.0,1.0,1.0,1.0,0.016129032258064516,0.01282051282051282,0.02,,,,,,,,,,,,,,,,1611661319,2015,2015,True
100952-200674-202658-203825-204324,1611661319,"Jia Perkins, Sophia Young-Malcolm, Danielle Robinson, Kayla McBride, Dearica Hamby","Perkins, Young-Malcolm, Robinson, McBride, Hamby",100952-200674-202658-203825-204324,SAN,4538.0,9,76.0,16.0,143.0,147.0,26.0,28.0,16.0,290.0,27.0,47.0,7.0,11.0,5.0,6.0,14.0,26.0,14.0,29.0,4.0,7.0,5.0,19.0,1.0,1.0,2.0,4.0,55.0,102.0,9.0,26.0,18.0,155.0,139.0,10.0,15.0,1.0,1.0,1.0,24.0,6.0,15.0,2.0,4.0,6.0,24.0,50.0,60.0,24.0,10.0,19.0,5.0,4.0,25.0,8.0,33.0,4.0,4.0,14.0,6.0,74.0,3.0,14.0,13.0,35.0,52.0,17.0,69.0,4.0,21.0,15.0,6.0,10.0,3.0,6.0,12.0,4.0,2.0,22.0,,5.0,23.0,1.0,39.0,,3.0,4.0,19.0,,1.0,2.0,22.0,2.0,9.0,3.0,9.0,5.0,9.0,6.0,131.0,24.0,26.0,3.0,2.0,0.45454545454545453,0.5,0.8888888888888888,0.34615384615384615,1.0,0.5,0.34615384615384615,0.5392156862745098,0.6666666666666666,0.4,0.53515625,0.71875,0.47368421052631576,0.5615942028985508,0.7058823529411765,0.5454545454545454,0.203125,0.0392156862745098,0.02127659574468085,0.11538461538461539,0.45454545454545453,0.6862745098039216,0.2978723404255319,0.8666666666666667,0.17647058823529413,0.7272727272727273,0.265625,0.4,0.25,0.2,0.14285714285714285,0.875,0.7272727272727273,0.5714285714285714,0.8666666666666667,,0.06666666666666667,92.02291758483913,0.6666666666666666,15.251748251748252,16.034013605442176,14.797202797202797,15.408163265306122,0.3671875,0.574468085106383,0.5869565217391305,0.5185185185185185,0.203125,0.5384615384615384,0.6086956521739131,0.2265625,0.4827586206896552,0.4827586206896552,0.42857142857142855,0.0546875,0.5714285714285714,0.5714285714285714,1.0,0.1484375,0.2631578947368421,0.2631578947368421,0.8,0.6875,0.6363636363636364,0.0625,1.0,1.0,0.3157894736842105,0.8333333333333334,0.21052631578947367,0.5,0.5703125,0.2631578947368421,0.493328125,0.6114571428571428,0.4545421052631579,0.06666666666666667,0.08256880733944955,0.15483870967741936,0.15483870967741936,7.856862745098039,23.45384615384615,0.18181818181818182,5.0,1.0,4.0,0.35714285714285715,0.14285714285714285,,4.0,0.6666666666666666,,,,,,,,0.3333333333333333,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,1611661319,2015,2015,True
100952-200674-202641-203405-203825,1611661319,"Jia Perkins, Sophia Young-Malcolm, Sydney Colson, Kayla Alexander, Kayla McBride","Perkins, Young-Malcolm, Colson, Alexander, McBride",100952-200674-202641-203405-203825,SAN,258.0,3,4.0,7.0,8.0,8.0,3.0,4.0,,16.0,2.0,3.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,4.0,6.0,,,3.0,11.0,4.0,,,,,,,1.0,1.0,,,3.0,5.0,4.0,4.0,,,,,,2.0,,2.0,,,1.0,1.0,4.0,,,,3.0,3.0,,3.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,,3.0,,1.0,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,11.0,5.0,3.0,1.0,1.0,0.5,0.5,,,,,,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.6875,,0.8333333333333334,,,,,,0.6,,,,0.6,,,,,,,0.5,0.6666666666666666,,,,89.30232558139535,1.0,12.0,20.25,12.0,19.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,0.5,,0.45388333333333336,,0.7975,0.14285714285714285,0.14285714285714285,,0.45454545454545453,6.8500000000000005,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2015,2015,True
100952-200674-202641-203405-204324,1611661319,"Jia Perkins, Sophia Young-Malcolm, Sydney Colson, Kayla Alexander, Dearica Hamby","Perkins, Young-Malcolm, Colson, Alexander, Hamby",100952-200674-202641-203405-204324,SAN,241.0,1,4.0,-6.0,6.0,5.0,,,1.0,11.0,1.0,3.0,,,,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,5.0,,1.0,,2.0,8.0,,,,1.0,,,,,,,,,2.0,,,,1.0,,2.0,1.0,,1.0,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,2.0,,2.0,1.0,2.0,,,,,1.0,1.0,,,,,,0.2,,,0.16666666666666666,,,0.16666666666666666,,,0.16666666666666666,0.4,0.3333333333333333,1.0,1.0,0.5,0.25,,,0.3333333333333333,0.2,,1.0,,,1.0,,,,,,65.72614107883817,0.5,18.0,26.6,17.333333333333332,22.2,0.5,0.3333333333333333,0.5,1.0,0.16666666666666666,,,0.16666666666666666,,,,,,,,0.16666666666666666,,,,,,1.0,,,,,,,0.6666666666666666,,0.45449999999999996,0.4848,,,,,,7.0200000000000005,23.1,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2015,2015,True
100952-200674-202658-203405-204468,1611661319,"Jia Perkins, Sophia Young-Malcolm, Danielle Robinson, Kayla Alexander, Valeriane Ayayi","Perkins, Young-Malcolm, Robinson, Alexander, Ayayi",100952-200674-202658-203405-204468,SAN,170.0,1,3.0,-3.0,4.0,5.0,,,1.0,9.0,1.0,2.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,1.0,3.0,,1.0,,2.0,5.0,1.0,1.0,,,,2.0,,,,,,,2.0,,,,1.0,,2.0,1.0,,1.0,,,1.0,,2.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,,,,,2.0,,1.0,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,0.3333333333333333,1.0,,0.25,1.0,,0.25,1.0,,0.25,0.6666666666666666,0.5,,1.0,0.6666666666666666,0.5,1.0,1.0,0.75,0.6666666666666666,1.0,,,1.0,,1.0,1.0,1.0,,,76.23529411764706,,25.0,14.0,22.5,10.6,0.5,0.5,1.0,1.0,,,,0.25,,,,,,,,0.25,,,,1.0,1.0,,,,,,,,0.75,,0.5633,,,,,1.0,,5.8999999999999995,22.3,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661319,2015,2015,True
100952-200674-202652-202658-204324,1611661319,"Jia Perkins, Sophia Young-Malcolm, Alex Montgomery, Danielle Robinson, Dearica Hamby","Perkins, Young-Malcolm, Montgomery, Robinson, Hamby",100952-200674-202652-202658-204324,SAN,144.0,2,2.0,1.0,5.0,3.0,,,2.0,8.0,1.0,3.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,,2.0,6.0,,,1.0,5.0,4.0,,2.0,,,,,,,,,,,4.0,,,,,,,2.0,,2.0,,,1.0,1.0,4.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,5.0,,,,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.4166666666666667,,,,,,,,0.5,0.25,,,0.25,0.25,,,1.0,,0.5,,,,,,80.0,,15.8,21.666666666666668,12.8,19.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,0.5,,,,,,,,,0.5,,0.45838333333333336,0.47175,,0.16666666666666666,0.16666666666666666,,,7.766666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2015,2015,True
100952-200674-202658-204324-204337,1611661319,"Jia Perkins, Sophia Young-Malcolm, Danielle Robinson, Dearica Hamby, Brittany Hrynko","Perkins, Young-Malcolm, Robinson, Hamby, Hrynko",100952-200674-202658-204324-204337,SAN,29.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6551724137931,,,29.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2015,2015,True
100952-202251-202641-203405-203825,1611661319,"Jia Perkins, Jayne Appel Marinelli, Sydney Colson, Kayla Alexander, Kayla McBride","Perkins, Appel Marinelli, Colson, Alexander, McBride",100952-202251-202641-203405-203825,SAN,243.0,3,4.0,2.0,7.0,6.0,,1.0,,13.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,2.0,4.0,,1.0,2.0,6.0,4.0,,,,,,,,,,,,,2.0,2.0,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,,1.0,1.0,2.0,,2.0,,2.0,,2.0,1.0,,1.0,,,,1.0,,,,,2.0,,1.0,,1.0,,,,2.0,,1.0,,,,,,6.0,,,,,0.5,0.5,,,,,,0.5,,,0.4,,,0.5,,,0.2,,,,1.0,0.5,,0.5,,0.5,,,,,,0.5,,,0.5,,,77.03703703703704,,15.857142857142858,22.0,15.857142857142858,19.666666666666668,0.4,0.5,0.5,1.0,0.2,,,0.2,1.0,1.0,,,,,,0.2,,,,,,,,,,,,,0.6,,0.41043,,,0.16666666666666666,0.2,,,5.9,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2015,2015,True
100952-202251-202658-203825-204324,1611661319,"Jia Perkins, Jayne Appel Marinelli, Danielle Robinson, Kayla McBride, Dearica Hamby","Perkins, Appel Marinelli, Robinson, McBride, Hamby",100952-202251-202658-203825-204324,SAN,3141.0,7,52.0,13.0,100.0,101.0,8.0,19.0,14.0,201.0,24.0,40.0,6.0,10.0,2.0,2.0,9.0,23.0,8.0,18.0,,3.0,3.0,7.0,,,,1.0,41.0,81.0,3.0,10.0,15.0,106.0,93.0,7.0,15.0,,,1.0,15.0,4.0,6.0,,1.0,2.0,10.0,40.0,42.0,9.0,8.0,7.0,3.0,9.0,20.0,3.0,23.0,3.0,,10.0,5.0,49.0,1.0,19.0,13.0,27.0,42.0,20.0,62.0,2.0,9.0,6.0,3.0,9.0,2.0,6.0,11.0,3.0,3.0,20.0,4.0,,11.0,1.0,22.0,,1.0,4.0,23.0,2.0,3.0,1.0,22.0,2.0,11.0,1.0,11.0,4.0,11.0,5.0,91.0,10.0,8.0,1.0,2.0,0.4878048780487805,0.5405405405405406,1.0,0.3,,,0.3,0.5061728395061729,0.4666666666666667,0.6666666666666666,0.5,0.4666666666666667,0.5714285714285714,0.5247524752475248,0.46875,0.5555555555555556,0.10989010989010989,0.1111111111111111,0.175,0.08695652173913043,0.45,0.75,0.475,0.8666666666666667,0.14285714285714285,0.7843137254901961,0.425531914893617,0.625,0.35714285714285715,0.4,,0.6923076923076923,0.6923076923076923,0.9,0.9,0.8,0.05263157894736842,92.14899713467048,0.45454545454545453,15.71,15.544554455445544,15.16,14.633663366336634,0.43956043956043955,0.6,0.7272727272727273,0.4166666666666667,0.25274725274725274,0.391304347826087,0.42857142857142855,0.1978021978021978,0.4444444444444444,0.4444444444444444,0.625,0.03296703296703297,,,,0.07692307692307693,0.42857142857142855,0.42857142857142855,1.0,0.6666666666666666,0.6,,,,0.2857142857142857,1.0,0.14285714285714285,,0.5494505494505495,0.42857142857142855,0.4919571428571428,0.5461733333333334,0.42579285714285714,0.11,0.12222222222222222,0.14150943396226415,0.09433962264150944,7.31358024691358,23.23,0.08,5.0,1.0,7.0,0.5555555555555556,0.3333333333333333,,2.0,1.0,,,,,,,,0.3333333333333333,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1611661319,2015,2015,True
100952-202251-203405-203825-204328,1611661319,"Jia Perkins, Jayne Appel Marinelli, Kayla Alexander, Kayla McBride, Samantha Logic","Perkins, Appel Marinelli, Alexander, McBride, Logic",100952-202251-203405-203825-204328,SAN,27.0,1,,-1.0,1.0,1.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,106.66666666666666,,9.0,18.0,9.0,18.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3636,,,,,,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2015,2015,True
100952-202253-202634-202658-203405,1611661319,"Jia Perkins, Kalana Greene, Danielle Adams, Danielle Robinson, Kayla Alexander","Perkins, Greene, Adams, Robinson, Alexander",100952-202253-202634-202658-203405,SAN,263.0,1,4.0,-1.0,9.0,8.0,,1.0,,17.0,,,,,,,,3.0,1.0,1.0,,,2.0,3.0,,,,,1.0,4.0,2.0,3.0,,8.0,9.0,,,,,,,,,,,,,2.0,,3.0,,3.0,2.0,,1.0,1.0,2.0,1.0,,,1.0,5.0,,,,3.0,3.0,,3.0,,,,,1.0,,1.0,1.0,,,2.0,,,1.0,,3.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,8.0,,,,,1.0,1.0,0.5,0.6666666666666666,,,0.6666666666666666,0.25,,,0.5714285714285714,,,0.5714285714285714,,,0.42857142857142855,,,,0.5,0.75,,,,0.6,,,,,,,0.6666666666666666,1.0,,,,93.07984790874524,,14.666666666666666,16.375,14.666666666666666,14.125,,,,,0.42857142857142855,,,0.14285714285714285,1.0,1.0,1.0,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,0.42857142857142855,0.6666666666666666,0.4506071428571429,,,,,,,9.85,23.3,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1611661319,2015,2015,True
100952-202634-202641-203405-203825,1611661319,"Jia Perkins, Danielle Adams, Sydney Colson, Kayla Alexander, Kayla McBride","Perkins, Adams, Colson, Alexander, McBride",100952-202634-202641-203405-203825,SAN,163.0,2,3.0,-2.0,4.0,5.0,,,1.0,9.0,2.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,2.0,4.0,,,2.0,6.0,8.0,1.0,1.0,,,,2.0,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,1.0,,,,1.0,1.0,4.0,,,,,0.5,0.5,,,,,,0.5,1.0,,0.5,1.0,,0.6,1.0,,,,,,,1.0,0.5,1.0,,1.0,0.5,1.0,,,,,1.0,,1.0,,,79.50920245398773,1.0,23.5,13.8,23.0,13.8,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,0.25,,,,,,,,,,,,1.0,1.0,,,,,,,,0.75,,0.5595,0.7616,,0.2,0.2,0.3333333333333333,,5.1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1611661319,2015,2015,True
100952-202634-202652-202658-203405,1611661319,"Jia Perkins, Danielle Adams, Alex Montgomery, Danielle Robinson, Kayla Alexander","Perkins, Adams, Montgomery, Robinson, Alexander",100952-202634-202652-202658-203405,SAN,20.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2015,2015,True
100952-202641-203405-204328-204468,1611661319,"Jia Perkins, Sydney Colson, Kayla Alexander, Samantha Logic, Valeriane Ayayi","Perkins, Colson, Alexander, Logic, Ayayi",100952-202641-203405-204328-204468,SAN,150.0,1,2.0,,3.0,4.0,,,1.0,7.0,1.0,2.0,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,3.0,,1.0,,2.0,2.0,,,,1.0,,,,,,,,,2.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,2.0,2.0,2.0,4.0,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,4.0,2.0,1.0,,1.0,1.0,1.0,,,,,,2.0,,,,,1.0,1.0,,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,0.3333333333333333,,1.0,,0.6666666666666666,0.5,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,1.0,,,1.0,,,,67.2,,24.0,19.5,18.666666666666668,14.0,0.5,0.5,0.5,1.0,0.25,,,,,,,,,,,0.25,,,,,,1.0,,,,,,,0.75,,0.4875125,0.45345,,0.25,0.3333333333333333,,,2.4,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2015,2015,True
200674-202251-202634-202658-204328,1611661319,"Sophia Young-Malcolm, Jayne Appel Marinelli, Danielle Adams, Danielle Robinson, Samantha Logic","Young-Malcolm, Appel Marinelli, Adams, Robinson, Logic",200674-202251-202634-202658-204328,SAN,287.0,2,5.0,4.0,8.0,8.0,1.0,2.0,,16.0,2.0,2.0,,,,,1.0,2.0,1.0,2.0,,,,1.0,,,,1.0,4.0,6.0,,1.0,,8.0,4.0,,,,,,,,,,1.0,,,2.0,6.0,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,,1.0,2.0,3.0,,3.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,2.0,,,,1.0,,,,,,,,1.0,,1.0,,8.0,,1.0,,,0.25,0.25,,,,,,0.6666666666666666,,,0.5714285714285714,,,0.5714285714285714,,,0.14285714285714285,,,,,0.5,,1.0,,0.6,,,,,,,,1.0,,1.0,,80.27874564459931,,15.125,20.75,15.125,19.625,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,0.5,0.5,0.2857142857142857,0.5,0.5,,,,,,0.14285714285714285,,,,,,,,,,,1.0,,0.42857142857142855,,0.47128571428571425,,0.4317,,,,,8.483333333333333,24.6,0.125,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2015,2015,True
