EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Fg2aBlocked,DefThreePtRebounds,FTDefRebounds,SelfOReb,DeadBallTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimAssists,LostBallTurnovers,AtRimPctAssisted,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Corner3FGA,Corner3Frequency,Charge Fouls,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,HeaveAttempts,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3FGM,PtsPutbacks,PenaltyCorner3Accuracy,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100646-201889-201896-203018-203406,1611661325,"Tamika Catchings, Marissa Coleman, Briann January, Shenise Johnson, Layshia Clarendon","Catchings, Coleman, January, Johnson, Clarendon",100646-201889-201896-203018-203406,IND,64.0,2,1.0,-1.0,4.0,2.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,135.0,7.75,16.5,7.75,15.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.47465,0.47465,1.0,2.4,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,True
201896-202656-203018-203041-203827,1611661325,"Briann January, Jeanette Pohlen-Mavunga, Shenise Johnson, Lynetta Kizer, Natasha Howard","January, Pohlen-Mavunga, Johnson, Kizer, Howard",201896-202656-203018-203041-203827,IND,76.0,1,1.0,2.0,2.0,2.0,2.0,,1.0,4.0,,1.0,,1.0,,,1.0,3.0,,,2.0,,1.0,2.0,,,2.0,,,,1.0,3.0,,,,,,,1.0,1.0,,,,2.0,2.0,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,,,0.5,,75.78947368421053,15.5,22.5,13.0,21.0,0.3333333333333333,,,,0.5,,,0.3333333333333333,0.32926666666666665,0.287,1.0,4.266666666666667,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,1.0,0.3087,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,True
201503-202656-203406-203827-203843,1611661325,"Erlana Larkins, Jeanette Pohlen-Mavunga, Layshia Clarendon, Natasha Howard, Maggie Lucas","Larkins, Pohlen-Mavunga, Clarendon, Howard, Lucas",201503-202656-203406-203827-203843,IND,338.0,1,6.0,-3.0,12.0,12.0,12.0,12.0,2.0,24.0,3.0,6.0,3.0,6.0,2.0,2.0,3.0,10.0,2.0,4.0,10.0,13.0,3.0,10.0,2.0,4.0,10.0,6.0,2.0,1.0,3.0,8.0,,,,,1.0,1.0,7.0,4.0,5.0,,8.0,10.0,12.0,3.0,,0.3,0.3,0.25,0.25,0.35714285714285715,0.35714285714285715,0.16666666666666666,,0.5,0.3333333333333333,0.5,102.24852071005917,16.333333333333332,11.833333333333334,15.416666666666666,11.833333333333334,0.5,0.5,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.6666666666666666,0.5191458333333333,0.5191458333333333,1.0,6.93,23.75,1.0,,1.0,1.0,3.0,2.0,,,,,,2.0,1.0,5.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,1.0,,,,,0.08333333333333333,,,,0.67685,0.2,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,0.1,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.125,0.25,1.0,0.3333333333333333,0.21428571428571427,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,True
201503-203046-203406-203827-203843,1611661325,"Erlana Larkins, Briana Butler, Layshia Clarendon, Natasha Howard, Maggie Lucas","Larkins, Butler, Clarendon, Howard, Lucas",201503-203046-203406-203827-203843,IND,45.0,1,1.0,-1.0,2.0,3.0,2.0,3.0,,5.0,,1.0,,1.0,,,1.0,2.0,,,2.0,3.0,1.0,2.0,,,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,2.0,2.0,2.0,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,160.0,7.0,10.333333333333334,7.0,9.333333333333334,0.5,,,,0.5,,,0.5,0.60275,0.60275,1.0,4.0,,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,0.5,,0.5,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,True
201503-201889-201896-201919-203041,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shavonte Zellous, Lynetta Kizer","Larkins, Coleman, January, Zellous, Kizer",201503-201889-201896-201919-203041,IND,87.0,2,1.0,-3.0,3.0,4.0,,,,7.0,1.0,1.0,,,,,1.0,1.0,,,2.0,5.0,,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,,3.0,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,,0.5,,,,115.86206896551724,9.0,15.0,9.0,14.5,1.0,1.0,1.0,,,,,1.0,0.5511,,,2.7,,,,,,,,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,True
201503-201889-201919-203041-203843,1611661325,"Erlana Larkins, Marissa Coleman, Shavonte Zellous, Lynetta Kizer, Maggie Lucas","Larkins, Coleman, Zellous, Kizer, Lucas",201503-201889-201919-203041-203843,IND,212.0,2,4.0,8.0,7.0,6.0,4.0,3.0,2.0,13.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,6.0,14.0,6.0,1.0,3.0,1.0,2.0,7.0,,3.0,1.0,3.0,6.0,,,,,,,,3.0,6.0,1.0,10.0,7.0,4.0,,,0.25,0.3333333333333333,0.5714285714285714,0.625,0.7,0.7,0.42857142857142855,,1.0,0.75,1.0,88.30188679245283,14.714285714285714,18.166666666666668,13.714285714285714,15.0,0.42857142857142855,0.3333333333333333,0.5,0.42857142857142855,0.5,0.5,0.25,0.8571428571428571,0.5308785714285714,0.5442125,0.5,6.2,24.333333333333332,0.5714285714285714,,,,1.0,4.0,2.0,1.0,3.0,,8.0,2.0,2.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,,0.6666666666666666,0.5,0.6666666666666666,0.5,,0.3333333333333333,,,,,,,,0.2857142857142857,,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,0.25,,1.0,,0.5,1.0,1.0,,,0.14285714285714285,1.0,,0.2222222222222222,0.3333333333333333,1.0,,1.0,2.0,1.0,2.0,4.0,1.0,6.0,2.0,2.0,2.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,True
201503-201889-203018-203406-203843,1611661325,"Erlana Larkins, Marissa Coleman, Shenise Johnson, Layshia Clarendon, Maggie Lucas","Larkins, Coleman, Johnson, Clarendon, Lucas",201503-201889-203018-203406-203843,IND,182.0,1,3.0,5.0,5.0,5.0,,,1.0,10.0,2.0,2.0,,,2.0,,3.0,4.0,2.0,,9.0,4.0,,,,,,2.0,2.0,,1.0,2.0,,,,,,,,,,,7.0,,,,,0.75,,0.75,,0.75,,0.3333333333333333,,,0.5,,79.12087912087912,20.2,16.2,18.4,16.2,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.6666666666666666,0.4764083333333333,,,6.15,23.15,,1.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,,7.0,1.0,1.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.5,0.5,,0.6845,0.2222222222222222,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,1.0,1.0,,1.0,,,3.0,1.0,1.0,1.0,1.0,0.5,,0.5,,0.5,0.5,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,True
201503-201896-202656-203041-203406,1611661325,"Erlana Larkins, Briann January, Jeanette Pohlen-Mavunga, Lynetta Kizer, Layshia Clarendon","Larkins, January, Pohlen-Mavunga, Kizer, Clarendon",201503-201896-202656-203041-203406,IND,219.0,1,4.0,-5.0,8.0,8.0,4.0,4.0,1.0,16.0,1.0,1.0,,,2.0,2.0,1.0,2.0,2.0,6.0,8.0,13.0,,,2.0,4.0,4.0,,2.0,1.0,1.0,3.0,,,,,1.0,,1.0,4.0,8.0,1.0,6.0,4.0,4.0,,1.0,0.5,,0.25,,0.5,0.4,0.5,,1.0,0.5,1.0,105.2054794520548,12.875,14.5,12.0,14.5,0.25,1.0,1.0,0.5,,,1.0,0.75,0.4676125,0.444675,0.5,4.75,23.45,0.5,,1.0,,,2.0,2.0,1.0,1.0,,2.0,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,0.5,1.0,,1.0,,1.0,1.0,1.0,0.25,,,,0.63045,0.25,,,,,,,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,0.42857142857142855,0.6,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,True
100646-201503-201896-203018-203406,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Shenise Johnson, Layshia Clarendon","Catchings, Larkins, January, Johnson, Clarendon",100646-201503-201896-203018-203406,IND,107.0,1,2.0,-2.0,3.0,2.0,,,1.0,5.0,,,,,3.0,,,,4.0,,,2.0,,,,,,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.25,0.25,0.3333333333333333,67.28971962616822,18.333333333333332,26.0,16.666666666666668,26.0,,,,0.75,,,,1.0,0.54675,,,,23.525,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,True
100646-201503-201919-202656-203843,1611661325,"Tamika Catchings, Erlana Larkins, Shavonte Zellous, Jeanette Pohlen-Mavunga, Maggie Lucas","Catchings, Larkins, Zellous, Pohlen-Mavunga, Lucas",100646-201503-201919-202656-203843,IND,33.0,1,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,87.27272727272727,10.0,23.0,10.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,True
