EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,HeaveAttempts,LongMidRangePctBlocked,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3FGM,BlockingFouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3FGA,DefCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Offensive Fouls Drawn,Technical Free Throw Trips,team_id,year,season,team_vs
100721-201499-202250-202259-202670,1611661313,"Swin Cash, Candice Wiggins, Tina Charles, Epiphanny Prince, Carolyn Swords","Cash, Wiggins, Charles, Prince, Swords",100721-201499-202250-202259-202670,NYL,256.0,1,8.0,,15,84.375,18.375,15.375,4.0,-4.0,7.0,,,,1.0,,,,,,2.0,,1.0,,,,,1.0,1.0,,,,4.0,1.0,1.0,,3.0,7.0,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,2.0,2.0,,4.0,,4.0,,1.0,1.0,,2.0,,2.0,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,1.0,1.0,,,1.0,,,,0.3,,,0.3,,,0.2,,,,1.0,,,0.6666666666666666,,1.0,,0.8,,,,,,,0.5,1.0,,1.0,,,15.571428571428571,15.571428571428571,0.2,,,,0.4,,,,0.2,,,,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,0.4,1.0,0.46918,,,,,,,,10.625,23.3,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,False
100721-201499-202250-202259-203411,1611661313,"Swin Cash, Candice Wiggins, Tina Charles, Epiphanny Prince, Sugar Rodgers","Cash, Wiggins, Charles, Prince, Rodgers",100721-201499-202250-202259-203411,NYL,9.0,1,1.0,1.0,2,320.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,1.0,,,,,,,,,1.0,1.0,,3.0,,,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,0.13695,,0.13695,,,,,1.0,,23.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,False
100721-201499-202250-202259-204329,1611661313,"Swin Cash, Candice Wiggins, Tina Charles, Epiphanny Prince, Kiah Stokes","Cash, Wiggins, Charles, Prince, Stokes",100721-201499-202250-202259-204329,NYL,109.0,1,2.0,,5,66.05504587155963,29.5,29.5,2.0,1.0,3.0,,,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,3.0,3.0,,,,6.0,5.0,,,,,,,,,,,,,4.0,2.0,,,,,,,2.0,,2.0,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,6.0,,,,0.6666666666666666,0.6666666666666666,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,16.666666666666668,0.6666666666666666,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.4999,,,,,,,,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,False
100721-201499-202250-203411-204329,1611661313,"Swin Cash, Candice Wiggins, Tina Charles, Sugar Rodgers, Kiah Stokes","Cash, Wiggins, Charles, Rodgers, Stokes",100721-201499-202250-203411-204329,NYL,21.0,1,1.0,,1,68.57142857142857,17.0,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,False
100721-202250-202259-202670-203411,1611661313,"Swin Cash, Tina Charles, Epiphanny Prince, Carolyn Swords, Sugar Rodgers","Cash, Charles, Prince, Swords, Rodgers",100721-202250-202259-202670-203411,NYL,55.0,1,2.0,,4,104.72727272727273,14.0,14.0,1.0,-3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,3.0,,,,2.0,5.0,1.0,1.0,,,,2.0,1.0,3.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,0.5,,,,0.5,,1.0,,,,,,,,,,13.5,12.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.4662,0.6449,0.4662,,,,1.0,1.0,9.433333333333334,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,False
100721-202250-202259-203411-204329,1611661313,"Swin Cash, Tina Charles, Epiphanny Prince, Sugar Rodgers, Kiah Stokes","Cash, Charles, Prince, Rodgers, Stokes",100721-202250-202259-203411-204329,NYL,179.0,2,6.0,2.0,12,96.53631284916202,14.0,14.0,3.0,-2.0,6.0,2.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,1.0,3.0,,,1.0,3.0,5.0,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,3.0,,3.0,,3.0,,,,,2.0,,1.0,1.0,,1.0,,3.0,,1.0,,,,,2.0,,,2.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,3.0,,2.0,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.375,,,,0.3333333333333333,,,0.6666666666666666,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,1.0,15.833333333333334,15.833333333333334,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4237666666666667,,0.3644,0.25,0.25,,,,12.200000000000001,,0.3333333333333333,,,,,0.5,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,False
101030-201499-202250-202259-202670,1611661313,"Tanisha Wright, Candice Wiggins, Tina Charles, Epiphanny Prince, Carolyn Swords","Wright, Wiggins, Charles, Prince, Swords",101030-201499-202250-202259-202670,NYL,71.0,1,1.0,,2,40.563380281690144,30.0,15.0,1.0,-4.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,41.0,32.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3576,,0.3576,,,,,,20.2,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,False
101030-201499-202250-202259-204329,1611661313,"Tanisha Wright, Candice Wiggins, Tina Charles, Epiphanny Prince, Kiah Stokes","Wright, Wiggins, Charles, Prince, Stokes",101030-201499-202250-202259-204329,NYL,155.0,2,4.0,,8,74.32258064516128,19.5,19.5,3.0,-3.0,4.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,2.0,,2.0,,1.0,1.0,3.0,2.0,5.0,8.0,,,,1.0,,,,,,2.0,,,,,3.0,,,2.0,,,,1.0,1.0,,1.0,,,,3.0,1.0,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,5.0,,1.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.375,,,0.5,,,0.75,,,,,,,1.0,,,0.5,1.0,0.3333333333333333,,,,0.5,,,1.0,,,,,19.25,17.75,0.25,,,,,,,,,,,,0.25,1.0,1.0,1.0,0.5,,,,,,,,,,,1.0,,1.0,,0.4482875,,0.4638,0.2,0.5,,,,2.9,24.599999999999998,0.25,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1611661313,2015,2015,False
101030-201499-202250-203411-204329,1611661313,"Tanisha Wright, Candice Wiggins, Tina Charles, Sugar Rodgers, Kiah Stokes","Wright, Wiggins, Charles, Rodgers, Stokes",101030-201499-202250-203411-204329,NYL,548.0,1,16.0,,32,84.08759124087592,20.4375,17.0,9.0,11.0,16.0,,1.0,5.0,8.0,,,,,1.0,2.0,1.0,3.0,1.0,1.0,,,2.0,2.0,,,7.0,13.0,3.0,3.0,3.0,26.0,15.0,,,1.0,1.0,,3.0,,,,,,,10.0,4.0,9.0,,,2.0,2.0,,5.0,3.0,8.0,2.0,1.0,3.0,1.0,1.0,19.0,,1.0,,,7.0,,7.0,1.0,8.0,,2.0,2.0,,,,,,,,,,,,2.0,5.0,,,2.0,,,3.0,1.0,,2.0,,,2.0,2.0,,,2.0,1.0,,23.0,,,,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,,1.0,0.5384615384615384,,,0.71875,1.5,,0.7647058823529411,1.5,,0.1875,,,,,,,0.7,0.16666666666666666,,,0.7,0.16666666666666666,0.3333333333333333,,,,,0.75,0.6,1.0,,,0.5,13.8125,13.375,0.5,0.625,0.625,0.6,0.125,0.5,0.5,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.0625,1.0,1.0,1.0,0.125,1.0,1.0,1.0,,,,,,,,,,0.6875,1.0,0.52309375,0.57645,,0.11764705882352941,0.14285714285714285,,0.11538461538461539,,6.3538461538461535,24.5,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1611661313,2015,2015,False
101030-201502-202250-202259-202670,1611661313,"Tanisha Wright, Essence Carson, Tina Charles, Epiphanny Prince, Carolyn Swords","Wright, Carson, Charles, Prince, Swords",101030-201502-202250-202259-202670,NYL,366.0,5,10.0,,23,90.49180327868854,16.7,16.6,6.0,2.0,13.0,2.0,3.0,1.0,4.0,,2.0,,1.0,1.0,4.0,1.0,2.0,,1.0,,1.0,,1.0,,,3.0,10.0,,2.0,2.0,8.0,6.0,,2.0,,1.0,,,,1.0,,,,,6.0,,,,,1.0,,2.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,,2.0,,,5.0,,5.0,2.0,7.0,,1.0,,1.0,,1.0,,2.0,,,1.0,2.0,,1.0,,2.0,1.0,,4.0,,1.0,2.0,,,1.0,,,1.0,1.0,,,2.0,,,8.0,,2.0,,1.0,1.0,,,,,,0.3,,,0.25,,,0.3076923076923077,,,0.16666666666666666,0.2,0.25,0.25,,,,0.8333333333333334,0.2857142857142857,,,0.7142857142857143,0.2222222222222222,,0.6666666666666666,,,,0.5,1.0,1.0,,,,15.307692307692308,13.23076923076923,0.3333333333333333,0.25,0.3333333333333333,1.0,0.3333333333333333,0.25,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,,,,0.08333333333333333,,,,0.6666666666666666,,0.3333333333333333,,,1.0,,,,0.5,,0.46879166666666666,0.53965,0.4062,0.07692307692307693,0.09090909090909091,,,,7.62,23.35,0.15384615384615385,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1611661313,2015,2015,False
101030-201502-202250-202259-204329,1611661313,"Tanisha Wright, Essence Carson, Tina Charles, Epiphanny Prince, Kiah Stokes","Wright, Carson, Charles, Prince, Stokes",101030-201502-202250-202259-204329,NYL,469.0,4,15.0,,29,89.0405117270789,16.333333333333332,14.266666666666667,8.0,-3.0,14.0,,,,2.0,,,,,2.0,2.0,1.0,4.0,,1.0,,,,2.0,,,3.0,8.0,,3.0,,6.0,9.0,,,,,,,,,,,,,2.0,4.0,,,,2.0,,,1.0,,1.0,,,,,1.0,2.0,,,,2.0,5.0,1.0,8.0,,8.0,,1.0,,1.0,2.0,,1.0,1.0,,1.0,,3.0,,,3.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,,6.0,,,,0.3333333333333333,0.3333333333333333,,,,,,0.375,,,0.2727272727272727,,,0.2727272727272727,,,0.2727272727272727,,,,0.6666666666666666,1.0,,0.625,,1.0,,0.7,,,,,,,0.6666666666666666,0.5,,1.0,,,16.0,16.0,0.18181818181818182,,,,0.18181818181818182,1.0,1.0,,0.36363636363636365,0.25,0.25,1.0,0.09090909090909091,,,,0.18181818181818182,,,,,,,,,,,,,0.45454545454545453,,0.44882727272727274,,,,,,,,12.4875,23.633333333333336,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,False
101030-201502-202250-203069-203411,1611661313,"Tanisha Wright, Essence Carson, Tina Charles, Avery Warley-Talbert, Sugar Rodgers","Wright, Carson, Charles, Warley-Talbert, Rodgers",101030-201502-202250-203069-203411,NYL,73.0,1,2.0,,4,78.9041095890411,17.0,17.0,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,19.5,19.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3756,,,0.5,0.5,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,False
101030-201502-202250-203411-204329,1611661313,"Tanisha Wright, Essence Carson, Tina Charles, Sugar Rodgers, Kiah Stokes","Wright, Carson, Charles, Rodgers, Stokes",101030-201502-202250-203411-204329,NYL,469.0,2,13.0,,26,79.82942430703625,17.076923076923077,14.538461538461538,8.0,8.0,13.0,,3.0,,4.0,,2.0,,,2.0,2.0,5.0,8.0,1.0,1.0,,,,1.0,,,7.0,14.0,1.0,2.0,1.0,18.0,10.0,2.0,4.0,,,,4.0,,,,,,,12.0,2.0,3.0,,,1.0,,,6.0,1.0,7.0,,1.0,,2.0,4.0,15.0,,4.0,,2.0,4.0,1.0,7.0,4.0,11.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,2.0,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,14.0,,,,0.8571428571428571,0.8571428571428571,1.0,0.5,,,0.5,0.5,0.5,,0.53125,0.5,,0.5625,0.5,,0.125,,,,1.0,1.0,,0.6666666666666666,0.5714285714285714,0.6666666666666666,,0.6666666666666666,0.5,0.75,,0.3333333333333333,,,,0.5,1.0,0.6666666666666666,0.125,,19.0,17.307692307692307,0.25,,,,0.125,1.0,1.0,1.0,0.5,0.625,0.625,0.8,0.0625,1.0,1.0,1.0,0.0625,,,,0.5,,,,,,,,,0.375,,0.439678125,0.428675,,0.0625,0.07142857142857142,,0.2222222222222222,,11.271428571428572,24.15,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,False
101030-202250-202259-202670-203411,1611661313,"Tanisha Wright, Tina Charles, Epiphanny Prince, Carolyn Swords, Sugar Rodgers","Wright, Charles, Prince, Swords, Rodgers",101030-202250-202259-202670-203411,NYL,52.0,1,2.0,,4,110.76923076923076,11.0,11.0,1.0,-2.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,15.0,15.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3607,,0.3607,,,,,,17.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,False
101030-202250-202259-203411-204329,1611661313,"Tanisha Wright, Tina Charles, Epiphanny Prince, Sugar Rodgers, Kiah Stokes","Wright, Charles, Prince, Rodgers, Stokes",101030-202250-202259-203411-204329,NYL,1525.0,5,49.0,22.0,93,87.81639344262295,16.3265306122449,15.755102040816327,25.0,-13.0,44.0,16.0,7.0,9.0,14.0,,3.0,2.0,3.0,2.0,6.0,3.0,9.0,1.0,2.0,,,,7.0,,1.0,14.0,29.0,1.0,9.0,12.0,43.0,56.0,1.0,6.0,,,6.0,8.0,3.0,7.0,1.0,3.0,6.0,15.0,16.0,12.0,3.0,,,7.0,,1.0,8.0,1.0,9.0,,1.0,6.0,2.0,,19.0,3.0,6.0,,6.0,8.0,1.0,15.0,9.0,24.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,8.0,,1.0,,10.0,,4.0,1.0,14.0,,4.0,10.0,1.0,1.0,13.0,3.0,,5.0,,3.0,,,,,1.0,1.0,,35.0,15.0,16.0,4.0,0.5714285714285714,0.5714285714285714,1.0,0.1111111111111111,,0.3333333333333333,0.1111111111111111,0.4827586206896552,0.16666666666666666,0.42857142857142855,0.40789473684210525,0.16666666666666666,0.45,0.5,0.4444444444444444,0.5769230769230769,0.23684210526315788,0.034482758620689655,0.07142857142857142,,0.2,1.0,,0.8,0.4,0.75,0.375,0.7777777777777778,0.391304347826087,0.6,0.25,0.3333333333333333,0.42857142857142855,,0.6,1.0,1.0,0.8333333333333334,0.09090909090909091,1.0,16.477272727272727,15.295454545454545,0.3684210526315789,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.23684210526315788,0.3333333333333333,0.3333333333333333,,0.05263157894736842,0.5,0.5,1.0,0.18421052631578946,,,,0.5,,,,,0.3,0.6666666666666666,0.1,,0.6052631578947368,,0.4704815789473684,0.5351333333333333,0.48528000000000004,0.125,0.16129032258064516,,0.18604651162790697,0.3488372093023256,8.279310344827586,24.333333333333332,0.36363636363636365,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,2.0,0.5,0.2,0.5,,,,,,1611661313,2015,2015,False
201499-201502-202250-202259-202670,1611661313,"Candice Wiggins, Essence Carson, Tina Charles, Epiphanny Prince, Carolyn Swords","Wiggins, Carson, Charles, Prince, Swords",201499-201502-202250-202259-202670,NYL,472.0,5,15.0,2.0,31,94.57627118644068,17.2,17.133333333333333,8.0,-6.0,16.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,,3.0,,,4.0,10.0,1.0,5.0,,11.0,17.0,2.0,2.0,1.0,1.0,,7.0,2.0,5.0,,,,4.0,4.0,4.0,3.0,,,3.0,,1.0,2.0,1.0,3.0,,1.0,1.0,,1.0,7.0,,2.0,,1.0,4.0,,5.0,2.0,7.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,3.0,,1.0,3.0,5.0,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,0.5,0.5,1.0,0.2,1.0,,0.2,0.4,1.0,0.4,0.36666666666666664,1.1666666666666667,0.4,0.36666666666666664,1.1666666666666667,0.4,0.3333333333333333,0.1,,0.3333333333333333,0.3333333333333333,,,1.0,0.3333333333333333,0.5,,0.8333333333333334,0.2,,0.5,0.3333333333333333,,,1.0,1.0,,0.5,,,13.375,12.4375,0.2,0.6666666666666666,0.6666666666666666,0.5,0.2,0.3333333333333333,0.5,,0.26666666666666666,0.25,0.25,1.0,0.13333333333333333,0.5,1.0,1.0,0.2,,,,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.4,1.0,,,0.5333333333333333,,0.44930333333333333,0.4845,0.44708,,,,0.6363636363636364,0.36363636363636365,9.73,23.7,0.25,,,0.5,,,,,,,,,,,,,,,,1.0,0.2,0.5,,,1611661313,2015,2015,False
201499-201502-202250-202259-204329,1611661313,"Candice Wiggins, Essence Carson, Tina Charles, Epiphanny Prince, Kiah Stokes","Wiggins, Carson, Charles, Prince, Stokes",201499-201502-202250-202259-204329,NYL,710.0,5,19.0,9.0,41,83.15492957746478,18.57894736842105,17.105263157894736,12.0,16.0,22.0,6.0,6.0,5.0,6.0,3.0,3.0,1.0,2.0,2.0,7.0,1.0,5.0,,,,,4.0,6.0,2.0,4.0,8.0,18.0,4.0,6.0,3.0,31.0,15.0,4.0,4.0,1.0,1.0,1.0,12.0,1.0,3.0,2.0,4.0,1.0,9.0,2.0,14.0,9.0,3.0,8.0,6.0,4.0,2.0,1.0,3.0,4.0,3.0,,,,1.0,11.0,1.0,6.0,,1.0,4.0,1.0,6.0,7.0,13.0,1.0,2.0,1.0,1.0,3.0,,2.0,,,1.0,,3.0,,1.0,4.0,6.0,1.0,,7.0,1.0,,5.0,1.0,,2.0,,1.0,1.0,,,1.0,1.0,,,19.0,9.0,6.0,1.0,0.125,0.25,0.75,0.6666666666666666,1.0,0.5,0.6666666666666666,0.4444444444444444,1.0,0.3333333333333333,0.5833333333333334,1.1,0.5714285714285714,0.5961538461538461,1.0,0.5625,0.25,0.1111111111111111,0.16666666666666666,0.14285714285714285,1.0,1.0,,0.5714285714285714,0.6,0.5,0.5,0.5555555555555556,0.5833333333333334,1.0,0.6,0.5,0.5,,1.0,,0.5,0.5,0.1,,16.227272727272727,15.772727272727273,0.25,0.8333333333333334,1.0,,0.2916666666666667,0.2857142857142857,0.3333333333333333,,0.20833333333333334,0.2,0.2,1.0,,,,,0.25,0.6666666666666666,0.6666666666666666,0.75,0.6,1.0,,,,0.2857142857142857,0.5,0.5714285714285714,0.5,0.5,0.6666666666666666,0.43485625,0.471275,0.5247428571428572,0.08,0.10526315789473684,,0.3870967741935484,0.2903225806451613,8.383333333333333,23.566666666666666,0.2727272727272727,,,,,,1.0,0.2,1.0,,1.0,1.0,,,,,,,,,,,1.0,,1611661313,2015,2015,False
