EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,ShortMidRangeFGA,FG2A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,ShootingFouls,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefShortMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyOffPoss,ShortMidRangeFGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ShortMidRangeAssists,BlockingFoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,BlockingFouls,LongMidRangePctBlocked,PenaltyTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,Clear Path Fouls,Corner3PctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockedLongMidRange,SecondChanceCorner3FGM,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,3SecondViolations,team_id,year,season,team_vs
100720-201895-202626-203832-204321,1611661328,"Sue Bird, Quanitra Hollingsworth, Jenna O'Hea, Markeisha Gatling, Kaleena Mosqueda-Lewis","Bird, Hollingsworth, O'Hea, Gatling, Mosqueda-Lewis",100720-201895-202626-203832-204321,SEA,139.0,1,5.0,2.0,11.0,113.95683453237409,18.4,17.6,2.0,-4.0,6.0,,1.0,6.0,,1.0,1.0,3.0,4.0,5.0,2.0,,,0.5,,7.833333333333333,7.833333333333333,,0.3482,18.3,,,,,2.0,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,3.0,,,,1.0,,1.0,1.0,,,,2.0,,,,,,,2.0,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,0.3482,1.0,0.5,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
100720-201895-202626-204317-204321,1611661328,"Sue Bird, Quanitra Hollingsworth, Jenna O'Hea, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Bird, Hollingsworth, O'Hea, Tokashiki, Mosqueda-Lewis",100720-201895-202626-204317-204321,SEA,94.0,1,3.0,,5.0,76.59574468085107,14.666666666666666,14.666666666666666,2.0,-2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,1.0,1.0,1.0,25.0,25.0,0.5,0.3601,12.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
100720-202249-202626-203426-203832,1611661328,"Sue Bird, Abby Bishop, Jenna O'Hea, Angel Goodrich, Markeisha Gatling","Bird, Bishop, O'Hea, Goodrich, Gatling",100720-202249-202626-203426-203832,SEA,208.0,3,8.0,5.0,15.0,103.84615384615384,11.75,11.25,3.0,-2.0,7.0,2.0,2.0,7.0,2.0,2.0,3.0,,1.0,1.0,,2.0,0.6666666666666666,0.6666666666666666,,16.285714285714285,14.285714285714286,0.2857142857142857,0.48094285714285717,7.45,1.0,3.0,1.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,,2.0,1.0,0.2,0.2,0.35714285714285715,0.35714285714285715,0.7142857142857143,1.0,0.42857142857142855,0.3333333333333333,0.5,1.0,0.7142857142857143,0.3333333333333333,25.14,3.0,1.0,,,1.0,,1.0,2.0,,,,2.0,2.0,1.0,1.0,,,,2.0,3.0,,1.0,1.0,,0.5,0.5,0.5,0.5,0.5,0.5,1.0,,,0.37065,0.4,0.42857142857142855,1.0,,,,,,,,,,2.0,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.5,1.5,,,,1.0,,,,0.25,0.2,,,,,1.0,,,,,,,,,,,,,0.2857142857142857,,,,,,1.0,1.0,1.0,,,,,,0.6,,,1.0,1.0,0.2,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
100720-202626-203426-203832-204317,1611661328,"Sue Bird, Jenna O'Hea, Angel Goodrich, Markeisha Gatling, Ramu Tokashiki","Bird, O'Hea, Goodrich, Gatling, Tokashiki",100720-202626-203426-203832-204317,SEA,238.0,2,9.0,2.0,17.0,102.85714285714285,11.222222222222221,11.222222222222221,4.0,-5.0,8.0,2.0,7.0,10.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,17.125,17.125,0.2857142857142857,0.4124,9.671428571428573,,,,,5.0,,,,,1.0,,2.0,2.0,3.0,,,,0.2857142857142857,0.3125,,,,,,,0.2857142857142857,,,4.0,1.0,,,2.0,1.0,2.0,5.0,,,,4.0,2.0,1.0,1.0,,2.0,,4.0,4.0,,0.5,1.0,,0.2857142857142857,0.4,0.4,0.4,0.5,0.5,1.0,,,0.43567999999999996,0.8,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,,,,2.0,2.0,,2.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,0.5,1.0,0.2,1.0,,0.2,,1.0,,,,,1.0,,,0.2857142857142857,0.5,0.5,,0.42857142857142855,,,,,,,,1.0,1.0,,,,0.2,1.0,0.7009,0.125,0.125,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
201518-201904-202249-202626-204319,1611661328,"Crystal Langhorne, Renee Montgomery, Abby Bishop, Jenna O'Hea, Jewell Loyd","Langhorne, Montgomery, Bishop, O'Hea, Loyd",201518-201904-202249-202626-204319,SEA,244.0,2,7.0,,14.0,82.62295081967214,15.428571428571429,14.571428571428571,4.0,1.0,7.0,1.0,4.0,6.0,,,,,,1.0,,2.0,,,,19.428571428571427,19.428571428571427,0.16666666666666666,0.5595249999999999,4.5,1.0,1.0,1.0,2.0,7.0,,1.0,1.0,,1.0,,2.0,,7.0,,0.5,0.5,0.4166666666666667,0.5,0.3333333333333333,,0.16666666666666666,1.0,1.0,,0.8333333333333334,1.0,23.0,,,,,1.0,2.0,,,,,,,2.0,1.0,,,3.0,,,,,1.0,1.0,,0.25,,,,,,,,,,,,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,3.0,,,1.0,,1.0,,,,,,,,3.0,2.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,0.5,0.3333333333333333,0.5,1.0,,,,,0.16666666666666666,,,,,,,,,,,,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
201518-201904-202626-204317-204319,1611661328,"Crystal Langhorne, Renee Montgomery, Jenna O'Hea, Ramu Tokashiki, Jewell Loyd","Langhorne, Montgomery, O'Hea, Tokashiki, Loyd",201518-201904-202626-204317-204319,SEA,811.0,7,25.0,7.0,51.0,90.55487053020961,16.16,15.12,14.0,-4.0,26.0,4.0,11.0,23.0,7.0,8.0,9.0,3.0,6.0,10.0,,9.0,0.875,0.8,0.8,15.653846153846153,15.307692307692308,0.21052631578947367,0.44233947368421056,11.545454545454545,3.0,7.0,3.0,8.0,19.0,9.0,7.0,3.0,3.0,6.0,3.0,15.0,2.0,19.0,1.0,0.375,0.375,0.4473684210526316,0.4523809523809524,0.42105263157894735,1.0,0.3684210526315789,0.42857142857142855,0.42857142857142855,1.0,0.5263157894736842,0.42857142857142855,24.875,,,,,4.0,2.0,,,,,,,6.0,3.0,,,4.0,,,,,0.75,0.75,,0.36363636363636365,,,,,,,,,,,,1.0,2.0,2.0,,,,,2.0,5.0,,1.0,,1.0,,,,1.0,,,2.0,,,,1.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,2.0,2.0,,3.0,1.0,1.0,2.0,,,,,1.0,3.0,,,2.0,,,,,,,2.0,,,,,0.09090909090909091,,,0.5,,,0.5,0.2,0.08333333333333333,,,,,1.0,0.5,,0.09090909090909091,,0.10526315789473684,1.0,1.0,0.5,0.2631578947368421,0.4,0.5,1.0,0.05263157894736842,,,,,,1.0,,,,,,0.09523809523809523,0.15384615384615385,,,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
201518-202252-202626-203426-204319,1611661328,"Crystal Langhorne, Alysha Clark, Jenna O'Hea, Angel Goodrich, Jewell Loyd","Langhorne, Clark, O'Hea, Goodrich, Loyd",201518-202252-202626-203426-204319,SEA,382.0,2,14.0,3.0,27.0,101.78010471204189,13.785714285714286,12.714285714285714,6.0,1.0,13.0,1.0,7.0,10.0,4.0,5.0,6.0,,1.0,2.0,,3.0,1.0,0.8333333333333334,1.0,14.538461538461538,13.615384615384615,0.09090909090909091,0.5404045454545454,5.542857142857143,1.0,4.0,1.0,4.0,11.0,3.0,4.0,1.0,1.0,2.0,1.0,5.0,,11.0,1.0,0.25,0.25,0.3181818181818182,0.4230769230769231,0.36363636363636365,1.0,0.36363636363636365,0.25,0.25,1.0,0.8181818181818182,0.25,24.85,2.0,,,,2.0,4.0,1.0,1.0,,,,2.0,2.0,1.0,,,4.0,,2.0,2.0,,0.5,0.5,,0.2857142857142857,1.0,1.0,1.0,,,,,,0.5757,0.18181818181818182,0.15384615384615385,1.0,1.0,5.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,2.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,2.0,2.0,,1.0,,1.0,,,,,,,,,,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,,,,,0.14285714285714285,0.2,,1.0,,,0.5,0.3333333333333333,0.125,,,,0.3333333333333333,1.0,0.5,,,0.5,0.45454545454545453,0.2,0.25,1.0,0.09090909090909091,1.0,1.0,,,,,,,,,,,1.0,1.0,,0.15384615384615385,0.2222222222222222,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
201518-202252-202626-203426-204321,1611661328,"Crystal Langhorne, Alysha Clark, Jenna O'Hea, Angel Goodrich, Kaleena Mosqueda-Lewis","Langhorne, Clark, O'Hea, Goodrich, Mosqueda-Lewis",201518-202252-202626-203426-204321,SEA,51.0,1,2.0,,5.0,141.1764705882353,10.5,10.5,1.0,2.0,3.0,,1.0,,2.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,,10.0,10.0,,0.45045,17.7,,,,1.0,2.0,,,,,1.0,,2.0,,2.0,,,,0.5,0.5,0.5,1.0,,,,,0.5,,24.1,3.0,,,,1.0,,1.0,1.0,,1.0,,2.0,2.0,1.0,,,,,2.0,3.0,,1.0,1.0,,1.0,1.0,0.5,0.5,,,,,,0.45045,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
201518-202252-203426-203832-204321,1611661328,"Crystal Langhorne, Alysha Clark, Angel Goodrich, Markeisha Gatling, Kaleena Mosqueda-Lewis","Langhorne, Clark, Goodrich, Gatling, Mosqueda-Lewis",201518-202252-203426-203832-204321,SEA,102.0,1,2.0,,4.0,56.470588235294116,29.5,28.0,2.0,-1.0,2.0,1.0,2.0,5.0,,,,,,1.0,,1.0,,,,21.5,21.5,0.5,0.44825,3.15,,,,,4.0,,,,,1.0,,2.0,,4.0,,,,1.0,1.0,,,,,,,0.5,,,,1.0,,,2.0,,,,,,,,2.0,1.0,,,,,,,,0.5,0.5,,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
201518-202252-203426-204317-204321,1611661328,"Crystal Langhorne, Alysha Clark, Angel Goodrich, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Langhorne, Clark, Goodrich, Tokashiki, Mosqueda-Lewis",201518-202252-203426-204317-204321,SEA,293.0,3,10.0,6.0,20.0,98.29351535836177,13.0,12.7,5.0,4.0,10.0,1.0,6.0,11.0,2.0,3.0,3.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,16.3,16.3,0.125,0.48988125,9.0,,1.0,1.0,2.0,15.0,3.0,1.0,,1.0,5.0,,11.0,1.0,15.0,1.0,0.5,0.5,0.8125,0.8333333333333334,0.25,1.0,0.125,,,,0.625,,24.55,4.0,1.0,,,5.0,2.0,2.0,3.0,,,2.0,6.0,8.0,4.0,1.0,,2.0,1.0,6.0,4.0,1.0,0.8,0.8,,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.75,1.0,1.0,1.0,,,0.5097666666666667,0.4,0.4,,3.0,3.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,2.0,,,,,1.0,3.0,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,0.375,1.0,1.0,1.0,0.25,0.5,0.5,,0.125,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
201518-202252-203426-204319-204321,1611661328,"Crystal Langhorne, Alysha Clark, Angel Goodrich, Jewell Loyd, Kaleena Mosqueda-Lewis","Langhorne, Clark, Goodrich, Loyd, Mosqueda-Lewis",201518-202252-203426-204319-204321,SEA,255.0,1,8.0,,17.0,96.0,18.75,18.75,4.0,1.0,9.0,1.0,5.0,10.0,1.0,2.0,3.0,1.0,2.0,2.0,,,0.5,0.6666666666666666,,11.666666666666666,11.666666666666666,0.125,0.59019375,3.88,1.0,2.0,1.0,3.0,11.0,,2.0,1.0,,3.0,,6.0,1.0,9.0,,0.3333333333333333,0.3333333333333333,0.6875,0.6875,0.375,,0.25,0.5,0.5,,0.875,0.5,24.5,,,,,4.0,,,,,,,,6.0,3.0,,,,,,,,0.75,1.0,,0.8,,,,,,,,,,,,1.0,4.0,4.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,2.0,2.0,3.0,2.0,,,,3.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.5,,1.0,1.0,,0.3333333333333333,,1.0,,,0.5,1.0,,,,0.5,1.0,1.0,0.75,,,,,0.125,,,,1.0,1.0,,,,,,0.6581,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
201518-202626-203426-204317-204321,1611661328,"Crystal Langhorne, Jenna O'Hea, Angel Goodrich, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Langhorne, O'Hea, Goodrich, Tokashiki, Mosqueda-Lewis",201518-202626-203426-204317-204321,SEA,92.0,1,3.0,,5.0,78.26086956521739,21.333333333333332,15.0,2.0,-3.0,2.0,,1.0,3.0,,,,,,,,,,,,14.0,14.0,,0.553375,2.7,,1.0,,1.0,,,1.0,,,,,,,,,,,,,0.5,,0.5,,,,1.0,,24.3,2.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,0.5,,0.553375,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
201518-202626-203832-204319-204321,1611661328,"Crystal Langhorne, Jenna O'Hea, Markeisha Gatling, Jewell Loyd, Kaleena Mosqueda-Lewis","Langhorne, O'Hea, Gatling, Loyd, Mosqueda-Lewis",201518-202626-203832-204319-204321,SEA,489.0,3,15.0,1.0,33.0,97.17791411042944,15.533333333333333,15.533333333333333,8.0,-10.0,18.0,2.0,10.0,14.0,3.0,7.0,9.0,2.0,4.0,2.0,,,1.0,1.0,1.0,14.222222222222221,13.666666666666666,0.14285714285714285,0.45235000000000003,9.15,,4.0,,4.0,4.0,,4.0,,,1.0,,2.0,1.0,4.0,,,,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,0.2857142857142857,,,,0.5714285714285714,,24.475,8.0,2.0,,1.0,2.0,,2.0,5.0,,1.0,,4.0,2.0,1.0,1.0,,,,4.0,8.0,,0.5,0.5,,0.2,0.4,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,,0.5043833333333333,1.0,0.4444444444444444,2.0,,4.0,,1.0,,2.0,,4.0,,,,,,1.0,,,,,2.0,,,,1.0,,,,2.0,,4.0,,2.0,,2.0,2.0,,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,0.1,0.25,,0.5,,,1.0,0.5,0.16666666666666666,,,,0.5,,1.0,,,,0.2857142857142857,,,,0.2857142857142857,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
201895-201904-202249-202252-204321,1611661328,"Quanitra Hollingsworth, Renee Montgomery, Abby Bishop, Alysha Clark, Kaleena Mosqueda-Lewis","Hollingsworth, Montgomery, Bishop, Clark, Mosqueda-Lewis",201895-201904-202249-202252-204321,SEA,106.0,1,5.0,4.0,9.0,122.26415094339623,10.0,10.0,2.0,1.0,4.0,,2.0,3.0,,,,,1.0,2.0,,,,,,14.0,14.0,,0.4694666666666667,11.05,,1.0,,1.0,4.0,,1.0,,,1.0,,2.0,1.0,4.0,,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,,23.8,,,,,2.0,,,,,,,,2.0,1.0,,,,,,,,0.5,0.5,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
201895-201904-202249-204319-204321,1611661328,"Quanitra Hollingsworth, Renee Montgomery, Abby Bishop, Jewell Loyd, Kaleena Mosqueda-Lewis","Hollingsworth, Montgomery, Bishop, Loyd, Mosqueda-Lewis",201895-201904-202249-204319-204321,SEA,429.0,2,11.0,,22.0,73.84615384615384,22.636363636363637,17.90909090909091,7.0,-7.0,11.0,2.0,5.0,11.0,2.0,5.0,6.0,2.0,2.0,3.0,1.0,4.0,0.4,0.625,1.0,16.363636363636363,15.0,0.2,0.43112500000000004,4.779999999999999,,5.0,,5.0,4.0,,5.0,,,1.0,,2.0,1.0,4.0,,,,0.2,0.2,0.5,,0.5,,,,0.8,,23.22,,,,,2.0,,,,,,,,2.0,1.0,,,,,,,,0.5,0.5,,0.4,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,,1.0,,1.0,,3.0,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,0.2,0.125,,,,0.2,1.0,1.0,1.0,,,0.3,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
201895-201904-202252-204317-204321,1611661328,"Quanitra Hollingsworth, Renee Montgomery, Alysha Clark, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Hollingsworth, Montgomery, Clark, Tokashiki, Mosqueda-Lewis",201895-201904-202252-204317-204321,SEA,291.0,3,8.0,5.0,17.0,84.12371134020619,16.5,13.375,5.0,4.0,9.0,3.0,4.0,8.0,1.0,3.0,4.0,1.0,2.0,8.0,,4.0,0.5,0.5,,17.666666666666668,17.22222222222222,0.375,0.3816,9.525,1.0,3.0,1.0,4.0,12.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,2.0,12.0,1.0,0.25,0.25,0.6875,0.6666666666666666,0.5,0.5,0.375,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,23.575,6.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,8.0,2.0,1.0,,,2.0,1.0,8.0,6.0,1.0,0.25,0.25,0.25,1.0,1.0,0.5833333333333334,0.5714285714285714,1.0,1.0,,0.5,0.3333333333333333,0.4098333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,6.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,2.0,,2.0,2.0,1.0,,3.0,,,,,,,,0.5,0.5,,0.5,0.5,0.5,,,,,,0.5,,,0.5,,,,,0.125,1.0,1.0,1.0,0.125,,,,,,1.0,,,,,0.42675,,,,,,1.0,1.0,0.25,,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,False
