EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls,Fg3aBlocked,LostBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,Travels,Defensive 3 Seconds Violations,3SecondViolations,HeaveAttempts,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
101080-201067-202662-203402-203410,1611661323,"Jennifer Lacy, Camille Little, Jasmine Thomas, Kelsey Bone, Alex Bentley","Lacy, Little, Thomas, Bone, Bentley",101080-201067-202662-203402-203410,CON,3069.0,4,51.0,-5.0,92.0,94.0,16.0,10.0,15.0,186.0,19.0,29.0,7.0,10.0,1.0,1.0,7.0,24.0,10.0,24.0,1.0,3.0,1.0,1.0,5.0,9.0,1.0,1.0,2.0,2.0,36.0,77.0,6.0,12.0,23.0,113.0,118.0,9.0,14.0,1.0,1.0,5.0,26.0,5.0,8.0,3.0,3.0,10.0,29.0,46.0,26.0,15.0,3.0,6.0,9.0,5.0,6.0,23.0,5.0,28.0,4.0,1.0,10.0,5.0,8.0,61.0,3.0,16.0,9.0,16.0,1.0,26.0,19.0,45.0,4.0,10.0,8.0,2.0,8.0,2.0,8.0,3.0,11.0,1.0,1.0,7.0,1.0,13.0,1.0,26.0,1.0,2.0,1.0,25.0,2.0,1.0,8.0,5.0,3.0,3.0,3.0,1.0,87.0,29.0,16.0,2.0,0.6388888888888888,0.696969696969697,0.8333333333333334,0.5,1.0,1.0,0.5,0.4675324675324675,0.6428571428571429,0.625,0.5056179775280899,0.7,0.8636363636363636,0.565,0.7647058823529411,0.90625,0.1348314606741573,0.07792207792207792,0.13793103448275862,0.08333333333333333,0.7272727272727273,1.0,0.64,0.3902439024390244,0.75,0.5,0.6756756756756757,0.40425531914893614,0.6,0.29411764705882354,0.35714285714285715,0.75,0.42857142857142855,0.625,0.8,0.75,0.75,0.0975609756097561,87.27272727272728,0.3333333333333333,17.42391304347826,15.595744680851064,15.902173913043478,15.03191489361702,0.3258426966292135,0.6551724137931034,0.76,0.5263157894736842,0.2696629213483146,0.2916666666666667,0.3181818181818182,0.7142857142857143,0.2696629213483146,0.4166666666666667,0.4166666666666667,0.8,0.033707865168539325,0.3333333333333333,0.3333333333333333,1.0,0.10112359550561797,0.5555555555555556,0.5555555555555556,0.8,0.6666666666666666,0.7,0.14285714285714285,0.06666666666666667,1.0,1.0,0.09090909090909091,1.0,0.09090909090909091,1.0,0.18181818181818182,1.0,0.4606741573033708,0.5555555555555556,0.45971516853932587,0.5521821428571428,0.38238636363636364,0.08421052631578947,0.0963855421686747,0.23008849557522124,0.25663716814159293,8.887012987012987,23.55,0.17391304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,True
101080-203015-203408-203833-204322,1611661323,"Jennifer Lacy, Shekinna Stricklen, Kelly Faris, Chelsea Gray, Elizabeth Williams","Lacy, Stricklen, Faris, Gray, Williams",101080-203015-203408-203833-204322,CON,383.0,2,6.0,1.0,13.0,13.0,5.0,,1.0,26.0,3.0,5.0,,,1.0,2.0,1.0,1.0,1.0,5.0,,,,,,,,,,,5.0,11.0,,,2.0,12.0,11.0,,,,,2.0,2.0,2.0,4.0,,,,4.0,4.0,6.0,,,,,,2.0,2.0,,2.0,,,1.0,,1.0,4.0,,2.0,1.0,2.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,,,1.0,,2.0,2.0,,1.0,1.0,1.0,3.0,,5.0,2.0,,,3.0,1.0,,2.0,,1.0,1.0,1.0,,10.0,4.0,5.0,,0.4,0.4,,,,,,0.45454545454545453,,0.5,0.45454545454545453,,0.5,0.5,1.0,0.5,,0.18181818181818182,0.4,,,1.0,0.5,0.3333333333333333,0.5,,0.5,0.3333333333333333,,,0.5,,0.6666666666666666,,,1.0,,0.25,97.75456919060052,,13.923076923076923,15.538461538461538,13.615384615384615,13.846153846153847,0.45454545454545453,0.6,1.0,0.3333333333333333,0.09090909090909091,1.0,1.0,,0.45454545454545453,0.2,0.2,1.0,,,,,,,,,,,,,,,0.5,0.5,,,,,0.45454545454545453,,0.45724545454545457,,0.463425,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,8.681818181818182,,0.38461538461538464,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,True
201067-202662-203402-203408-203410,1611661323,"Camille Little, Jasmine Thomas, Kelsey Bone, Kelly Faris, Alex Bentley","Little, Thomas, Bone, Faris, Bentley",201067-202662-203402-203408-203410,CON,2017.0,9,34.0,2.0,64.0,61.0,21.0,16.0,13.0,125.0,16.0,22.0,7.0,8.0,5.0,6.0,2.0,12.0,1.0,11.0,1.0,4.0,,1.0,2.0,10.0,,1.0,,5.0,19.0,45.0,3.0,14.0,19.0,66.0,64.0,8.0,11.0,,1.0,3.0,19.0,6.0,10.0,,6.0,11.0,23.0,18.0,20.0,9.0,,12.0,10.0,2.0,2.0,9.0,3.0,12.0,2.0,1.0,6.0,2.0,1.0,27.0,3.0,12.0,5.0,17.0,,22.0,15.0,37.0,4.0,4.0,4.0,,9.0,1.0,5.0,3.0,12.0,3.0,5.0,4.0,,19.0,,20.0,1.0,1.0,,22.0,3.0,,9.0,4.0,4.0,3.0,4.0,1.0,47.0,19.0,19.0,,0.47368421052631576,0.6923076923076923,1.0,0.21428571428571427,,,0.21428571428571427,0.4222222222222222,0.7272727272727273,0.6,0.3983050847457627,0.6666666666666666,0.375,0.4782608695652174,0.7916666666666666,0.5476190476190477,0.23728813559322035,0.044444444444444446,0.045454545454545456,,0.75,,0.68,0.48,0.7142857142857143,0.3,0.6875,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.5,0.2857142857142857,0.7777777777777778,0.625,0.625,0.7142857142857143,,0.125,89.24144769459593,0.25,15.28125,17.0327868852459,14.34375,15.39344262295082,0.3728813559322034,0.7272727272727273,0.7619047619047619,0.375,0.2033898305084746,0.16666666666666666,0.16666666666666666,1.0,0.1864406779661017,0.09090909090909091,0.1,1.0,0.06779661016949153,0.25,0.3333333333333333,1.0,0.1694915254237288,0.2,0.2,1.0,0.6666666666666666,0.875,,0.08333333333333333,,,0.375,0.8333333333333334,0.0625,,0.3125,,0.6101694915254238,0.2,0.5000016949152543,0.547215,0.52296875,0.13846153846153847,0.17647058823529413,0.2878787878787879,0.3484848484848485,7.606666666666667,23.728571428571428,0.328125,,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.07142857142857142,0.09090909090909091,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,True
201067-203402-203410-203826-203833,1611661323,"Camille Little, Kelsey Bone, Alex Bentley, Alyssa Thomas, Chelsea Gray","Little, Bone, Bentley, Thomas, Gray",201067-203402-203410-203826-203833,CON,2198.0,14,37.0,-2.0,66.0,68.0,25.0,16.0,10.0,134.0,12.0,20.0,2.0,2.0,4.0,6.0,4.0,10.0,6.0,13.0,1.0,3.0,,2.0,3.0,11.0,,1.0,2.0,4.0,22.0,43.0,4.0,14.0,11.0,67.0,69.0,7.0,7.0,,1.0,2.0,16.0,4.0,9.0,2.0,6.0,6.0,20.0,28.0,16.0,12.0,,4.0,11.0,3.0,1.0,14.0,4.0,18.0,3.0,1.0,7.0,3.0,4.0,40.0,2.0,7.0,5.0,15.0,4.0,24.0,9.0,33.0,1.0,6.0,6.0,,7.0,,4.0,5.0,12.0,,7.0,8.0,,20.0,3.0,16.0,2.0,3.0,,15.0,1.0,,5.0,3.0,2.0,1.0,2.0,,51.0,20.0,25.0,2.0,0.6363636363636364,0.7,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.5116279069767442,1.0,0.4444444444444444,0.49122807017543857,0.875,0.4666666666666667,0.5234375,0.8888888888888888,0.5263157894736842,0.24561403508771928,0.023255813953488372,0.05,,0.5833333333333334,1.0,0.6818181818181818,0.3333333333333333,0.8333333333333334,0.2,0.7142857142857143,0.2903225806451613,0.5,0.3333333333333333,0.14285714285714285,0.25,0.7777777777777778,0.5,0.6666666666666666,0.8,1.0,0.03333333333333333,87.78889899909008,,16.015151515151516,16.779411764705884,15.257575757575758,16.205882352941178,0.3508771929824561,0.6,0.631578947368421,0.5833333333333334,0.17543859649122806,0.4,0.4,0.75,0.22807017543859648,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.05263157894736842,0.3333333333333333,0.3333333333333333,1.0,0.19298245614035087,0.2727272727272727,0.2727272727272727,1.0,0.25,1.0,,0.125,,,0.4,0.6666666666666666,0.13333333333333333,,0.26666666666666666,0.5,0.5964912280701754,0.2727272727272727,0.4576763157894737,0.424725,0.4348066666666667,0.08196721311475409,0.10638297872340426,0.23880597014925373,0.29850746268656714,7.9441860465116285,24.314285714285713,0.3787878787878788,,,3.0,,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1611661323,2015,2015,True
101080-201067-202653-202662-203410,1611661323,"Jennifer Lacy, Camille Little, Kayla Pedersen, Jasmine Thomas, Alex Bentley","Lacy, Little, Pedersen, Thomas, Bentley",101080-201067-202653-202662-203410,CON,48.0,1,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.5,,,,,60.0,,19.0,29.0,19.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,True
101080-201067-202653-203826-203833,1611661323,"Jennifer Lacy, Camille Little, Kayla Pedersen, Alyssa Thomas, Chelsea Gray","Lacy, Little, Pedersen, Thomas, Gray",101080-201067-202653-203826-203833,CON,104.0,1,2.0,,2.0,3.0,,,,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,3.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,2.0,1.0,,,2.0,,,1.0,,,,,,3.0,,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,69.23076923076923,,30.5,14.333333333333334,30.5,14.333333333333334,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.45945,,,0.3333333333333333,0.3333333333333333,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,True
101080-201067-202662-203015-203423,1611661323,"Jennifer Lacy, Camille Little, Jasmine Thomas, Shekinna Stricklen, Nikki Greene","Lacy, Little, Thomas, Stricklen, Greene",101080-201067-202662-203015-203423,CON,125.0,1,2.0,-1.0,3.0,4.0,,1.0,,7.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,3.0,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,,,2.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,0.25,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,0.5,0.3333333333333333,,,0.5,,1.0,,,0.3333333333333333,,,80.64,,17.0,18.5,17.0,13.75,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.37893333333333334,,,0.25,0.25,,,13.866666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,True
101080-201067-202662-203402-203826,1611661323,"Jennifer Lacy, Camille Little, Jasmine Thomas, Kelsey Bone, Alyssa Thomas","Lacy, Little, Thomas, Bone, Thomas",101080-201067-202662-203402-203826,CON,162.0,2,3.0,2.0,5.0,5.0,,3.0,,10.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,2.0,2.0,,1.0,1.0,5.0,3.0,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,2.0,1.0,1.0,4.0,,4.0,,,,,1.0,,1.0,1.0,2.0,,,1.0,,2.0,,1.0,,,,2.0,,,1.0,,,,,,5.0,,,,0.5,0.5,,,,,,1.0,,,0.6666666666666666,,,0.625,,,0.3333333333333333,,,,0.5,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,88.88888888888889,,20.2,12.2,20.2,12.2,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,,0.4772666666666667,,,0.25,0.3333333333333333,,,2.6,22.7,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,True
101080-201067-202662-203410-203423,1611661323,"Jennifer Lacy, Camille Little, Jasmine Thomas, Alex Bentley, Nikki Greene","Lacy, Little, Thomas, Bentley, Greene",101080-201067-202662-203410-203423,CON,65.0,1,1.0,-2.0,2.0,2.0,,,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,4.0,1.0,1.0,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,88.61538461538463,,8.5,24.0,7.5,24.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,0.6604,0.6604,,,,1.0,,1.7,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,True
101080-201067-202662-203423-203833,1611661323,"Jennifer Lacy, Camille Little, Jasmine Thomas, Nikki Greene, Chelsea Gray","Lacy, Little, Thomas, Greene, Gray",101080-201067-202662-203423-203833,CON,102.0,1,2.0,-3.0,3.0,4.0,,,,7.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,3.0,,,,2.0,5.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,98.82352941176471,,14.333333333333334,14.75,14.333333333333334,14.75,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,0.3840333333333333,,,,,,,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2015,2015,True
