EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Offensive Fouls Drawn,SecondChanceFg2Pct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,ShortMidRangeAssists,FTOffRebounds,SelfOReb,DeadBallTurnovers,LostBallTurnovers,Travels,Charge Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,2pt And 1 Free Throw Trips,PenaltyFg3Pct,LongMidRangePctAssisted,PenaltyArc3Accuracy,Corner3FGA,SecondChanceCorner3FGA,ShootingFouls,OffAtRimReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,Corner3FGM,PenaltyFtPoints,Corner3Assists,OffThreePtRebounds,FTDefRebounds,BlockedLongMidRange,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls Drawn,ShortMidRangePctBlocked,DefAtRimReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PtsUnassisted3s,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,OffCorner3ReboundPct,DefCorner3ReboundPct,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,HeaveAttempts,StepOutOfBoundsTurnovers,3SecondViolations,BlockingFouls,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedArc3,LongMidRangePctBlocked,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
201518-202252-202626-204317-204319,1611661328,"Crystal Langhorne, Alysha Clark, Jenna O'Hea, Ramu Tokashiki, Jewell Loyd","Langhorne, Clark, O'Hea, Tokashiki, Loyd",201518-202252-202626-204317-204319,SEA,4.0,1,,2.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,0.5451,0.5451,1.0,1.0,,1.0,1.3,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
201518-202252-204317-204319-204321,1611661328,"Crystal Langhorne, Alysha Clark, Ramu Tokashiki, Jewell Loyd, Kaleena Mosqueda-Lewis","Langhorne, Clark, Tokashiki, Loyd, Mosqueda-Lewis",201518-202252-204317-204319-204321,SEA,73.0,1,1.0,5.0,2.0,2.0,,,4.0,2.0,2.0,,,,,,,,2.0,2.0,,,1.0,5.0,,,,,,,,,4.0,,,,,,2.0,,2.0,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,5.0,,,1.0,1.0,,,,,1.0,,1.0,,,0.8333333333333334,,,,,,1.0,1.0,1.0,78.9041095890411,17.5,19.0,17.5,19.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.66145,,0.3333333333333333,0.3333333333333333,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
201518-202626-204317-204319-204321,1611661328,"Crystal Langhorne, Jenna O'Hea, Ramu Tokashiki, Jewell Loyd, Kaleena Mosqueda-Lewis","Langhorne, O'Hea, Tokashiki, Loyd, Mosqueda-Lewis",201518-202626-204317-204319-204321,SEA,65.0,1,1.0,1.0,1.0,1.0,,,2.0,,,,,,2.0,,1.0,,,,1.0,3.0,,3.0,2.0,,1.0,,,,,,,,3.0,2.0,,,,1.0,1.0,,,3.0,,,2.0,,,,,1.0,,,3.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.5,,,0.5,,,1.0,,,,,,44.307692307692314,45.0,20.0,26.0,20.0,,,,,,,,0.6666666666666666,,,,1.0,,,,1.0,,0.56235,,,,,,,23.766666666666666,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,1.0,,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
201518-202252-203832-204319-204321,1611661328,"Crystal Langhorne, Alysha Clark, Markeisha Gatling, Jewell Loyd, Kaleena Mosqueda-Lewis","Langhorne, Clark, Gatling, Loyd, Mosqueda-Lewis",201518-202252-203832-204319-204321,SEA,184.0,1,3.0,,6.0,5.0,,,11.0,,,,1.0,,1.0,,,,,2.0,,1.0,3.0,3.0,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,2.0,3.0,3.0,1.0,,1.0,3.0,1.0,3.0,,3.0,,,,,,,,,,,,,,0.375,,,0.3333333333333333,0.5,,0.6666666666666666,0.5,1.0,86.08695652173913,19.833333333333332,13.0,19.833333333333332,12.0,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.4409166666666667,,0.25,,,,12.35,24.9,,,,,,1.0,,,,,,,2.0,,,,,,,0.3333333333333333,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,1611661328,2015,2015,True
201895-201904-202249-202626-204321,1611661328,"Quanitra Hollingsworth, Renee Montgomery, Abby Bishop, Jenna O'Hea, Kaleena Mosqueda-Lewis","Hollingsworth, Montgomery, Bishop, O'Hea, Mosqueda-Lewis",201895-201904-202249-202626-204321,SEA,26.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,55.38461538461538,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
201895-202252-202626-204319-204321,1611661328,"Quanitra Hollingsworth, Alysha Clark, Jenna O'Hea, Jewell Loyd, Kaleena Mosqueda-Lewis","Hollingsworth, Clark, O'Hea, Loyd, Mosqueda-Lewis",201895-202252-202626-204319-204321,SEA,327.0,3,5.0,2.0,13.0,12.0,4.0,,25.0,2.0,4.0,,2.0,,1.0,,,1.0,2.0,6.0,,1.0,6.0,10.0,8.0,,,,2.0,2.0,1.0,7.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,1.0,2.0,3.0,5.0,5.0,1.0,1.0,,1.0,5.0,8.0,2.0,10.0,7.0,4.0,0.5,0.5,,,,,0.3333333333333333,1.0,0.2857142857142857,,0.6666666666666666,0.45,,0.75,0.14285714285714285,0.16666666666666666,,1.0,1.0,,110.09174311926606,13.384615384615385,12.75,13.384615384615385,12.75,0.5714285714285714,0.5,0.5,0.5,0.2857142857142857,,,0.14285714285714285,,,,,,,0.3333333333333333,0.7142857142857143,,0.46383571428571424,0.41305,0.3,0.25,,0.7,7.866666666666667,25.7,0.3076923076923077,4.0,2.0,2.0,,,,,,,1.0,,3.0,2.0,,0.3333333333333333,,,,,,,0.6666666666666666,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,0.5,,0.5,,,,,,1611661328,2015,2015,True
201895-202252-203426-203832-204317,1611661328,"Quanitra Hollingsworth, Alysha Clark, Angel Goodrich, Markeisha Gatling, Ramu Tokashiki","Hollingsworth, Clark, Goodrich, Gatling, Tokashiki",201895-202252-203426-203832-204317,SEA,7.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
201895-202626-203426-204317-204321,1611661328,"Quanitra Hollingsworth, Jenna O'Hea, Angel Goodrich, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Hollingsworth, O'Hea, Goodrich, Tokashiki, Mosqueda-Lewis",201895-202626-203426-204317-204321,SEA,352.0,2,6.0,-3.0,11.0,11.0,,1.0,22.0,1.0,4.0,3.0,4.0,1.0,1.0,,,,4.0,9.0,1.0,1.0,2.0,13.0,16.0,,,,,,,,8.0,,3.0,1.0,1.0,,4.0,1.0,5.0,1.0,1.0,11.0,2.0,2.0,3.0,1.0,1.0,,4.0,1.0,2.0,1.0,13.0,,,1.0,1.0,1.0,1.0,,1.0,0.4444444444444444,,0.55,,,0.5909090909090909,,,0.1,,,1.0,0.6666666666666666,1.0,90.0,15.545454545454545,16.454545454545453,15.363636363636363,15.454545454545455,0.4,0.25,0.25,1.0,0.4,0.75,0.75,0.1,1.0,1.0,1.0,,,,,0.5,1.0,0.508425,,0.09090909090909091,0.1,,,9.7,24.4,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,0.2,0.2,,0.1,,,,,0.7213,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,3.0,,,1.0,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
201904-202249-202252-202626-203832,1611661328,"Renee Montgomery, Abby Bishop, Alysha Clark, Jenna O'Hea, Markeisha Gatling","Montgomery, Bishop, Clark, O'Hea, Gatling",201904-202249-202252-202626-203832,SEA,73.0,1,1.0,,2.0,2.0,,,4.0,,,,,1.0,2.0,,,,,,1.0,2.0,,3.0,3.0,,,,,,,,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,,,,2.0,,,3.0,,,,,1.0,0.5,,0.5,,,0.75,,,0.75,,,1.0,,,,,,78.9041095890411,24.5,12.0,24.5,12.0,,,,,,,,1.0,0.5,0.5,1.0,,,,,1.0,0.5,0.44595,,,,,,,24.35,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
201904-203426-203832-204317-204321,1611661328,"Renee Montgomery, Angel Goodrich, Markeisha Gatling, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Montgomery, Goodrich, Gatling, Tokashiki, Mosqueda-Lewis",201904-203426-203832-204317-204321,SEA,205.0,1,3.0,3.0,6.0,6.0,5.0,1.0,12.0,1.0,2.0,,,1.0,3.0,,,3.0,1.0,2.0,1.0,3.0,2.0,7.0,4.0,,,2.0,1.0,2.0,3.0,5.0,,2.0,3.0,3.0,1.0,,,1.0,1.0,1.0,,3.0,3.0,4.0,5.0,,,,1.0,1.0,2.0,1.0,5.0,5.0,5.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.5,1.0,0.5,0.5833333333333334,1.0,0.5,0.6,,,1.0,1.0,1.0,84.29268292682927,19.833333333333332,14.333333333333334,16.833333333333332,14.333333333333334,0.4,0.5,0.5,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,0.6,1.0,0.3333333333333333,0.50907,0.50907,0.16666666666666666,0.3333333333333333,0.2857142857142857,0.7142857142857143,0.85,24.266666666666666,0.8333333333333334,4.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,1.0,,,0.3333333333333333,,,,,0.4,0.5,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,0.3333333333333333,,0.3333333333333333,,,1.0,,,,,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
202249-202626-203832-204319-204321,1611661328,"Abby Bishop, Jenna O'Hea, Markeisha Gatling, Jewell Loyd, Kaleena Mosqueda-Lewis","Bishop, O'Hea, Gatling, Loyd, Mosqueda-Lewis",202249-202626-203832-204319-204321,SEA,222.0,1,4.0,1.0,7.0,5.0,2.0,2.0,12.0,,2.0,,1.0,1.0,5.0,,1.0,2.0,,4.0,1.0,6.0,,3.0,2.0,,2.0,,,,2.0,3.0,,,3.0,5.0,1.0,,,1.0,1.0,1.0,,3.0,2.0,3.0,6.0,,,,,2.0,,,3.0,3.0,2.0,,,1.0,0.16666666666666666,,0.16666666666666666,,,0.15,,0.75,0.15,,0.75,0.6,,,1.0,1.0,1.0,77.83783783783784,19.428571428571427,17.2,15.714285714285714,17.0,0.2,,,,0.1,,,0.5,0.2,0.2,1.0,0.3333333333333333,,,1.0,0.8,0.2,0.508725,0.426,,,,1.0,8.725,24.5,0.2857142857142857,1.0,,,,1.0,,1.0,1.0,3.0,,,,,,,0.25,0.3333333333333333,1.0,0.1,,,,,0.6884,,1.0,,,,1.0,,,,,,,,,,,,1.0,0.1111111111111111,,,0.3333333333333333,,,1.0,1.0,,,0.5,,0.5,1.0,1.0,,,0.1,0.3333333333333333,,,,2.0,,,,0.4,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
202252-202626-203426-203832-204319,1611661328,"Alysha Clark, Jenna O'Hea, Angel Goodrich, Markeisha Gatling, Jewell Loyd","Clark, O'Hea, Goodrich, Gatling, Loyd",202252-202626-203426-203832-204319,SEA,10.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
100720-201518-202252-203426-204317,1611661328,"Sue Bird, Crystal Langhorne, Alysha Clark, Angel Goodrich, Ramu Tokashiki","Bird, Langhorne, Clark, Goodrich, Tokashiki",100720-201518-202252-203426-204317,SEA,254.0,1,4.0,-7.0,8.0,8.0,2.0,1.0,16.0,,,,1.0,,2.0,,,,2.0,3.0,,2.0,1.0,5.0,12.0,,,2.0,,,,1.0,,4.0,,2.0,,,,,,,,,2.0,2.0,3.0,,,,2.0,2.0,2.0,,3.0,1.0,2.0,,,,,,,0.6666666666666666,,0.4,1.0,,0.4166666666666667,1.0,0.5,0.4,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,90.70866141732283,16.5,15.25,14.75,13.5,,,,,0.2,,,0.4,,,,,,,,0.4,,0.41220999999999997,,,,0.4,0.2,10.0,24.1,0.25,2.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,,1.0,0.3333333333333333,1.0,0.4,1.0,1.0,,,0.3274,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
100720-201895-202249-202626-204319,1611661328,"Sue Bird, Quanitra Hollingsworth, Abby Bishop, Jenna O'Hea, Jewell Loyd","Bird, Hollingsworth, Bishop, O'Hea, Loyd",100720-201895-202249-202626-204319,SEA,489.0,5,8.0,3.0,17.0,16.0,3.0,1.0,33.0,5.0,6.0,,,,2.0,,1.0,,6.0,9.0,1.0,4.0,4.0,19.0,16.0,,1.0,2.0,2.0,3.0,,4.0,4.0,8.0,3.0,2.0,,1.0,2.0,1.0,3.0,,2.0,7.0,2.0,5.0,7.0,,,,2.0,4.0,4.0,2.0,17.0,4.0,3.0,0.3333333333333333,0.4,1.0,0.25,,0.25,0.6666666666666666,0.6666666666666666,0.5769230769230769,0.5,0.6666666666666666,0.6333333333333333,0.5,0.6666666666666666,0.3076923076923077,0.1111111111111111,,0.6666666666666666,0.8333333333333334,1.0,97.17791411042944,15.764705882352942,13.8125,14.823529411764707,13.8125,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.4,,,,0.15384615384615385,,,,0.5,,,,0.7692307692307693,,0.5465461538461539,0.42910000000000004,0.13333333333333333,0.18181818181818182,0.10526315789473684,0.21052631578947367,3.2444444444444445,22.65,0.17647058823529413,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,,,4.0,2.0,1.0,,,0.3333333333333333,,0.23076923076923078,0.3333333333333333,0.5,0.3333333333333333,1.0,,1.0,1.0,,,,,4.0,,1.0,,1.0,1.0,,1.0,,,,,,,,0.5,1.0,,,,,,,,,2.0,,1.0,,0.15384615384615385,,1.0,,1.0,2.0,,,,0.6666666666666666,1.0,0.5,0.5,1.0,,,2.0,1.0,,,0.3333333333333333,,,,,,,,3.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
100720-201895-201904-202249-202626,1611661328,"Sue Bird, Quanitra Hollingsworth, Renee Montgomery, Abby Bishop, Jenna O'Hea","Bird, Hollingsworth, Montgomery, Bishop, O'Hea",100720-201895-201904-202249-202626,SEA,407.0,2,7.0,1.0,12.0,13.0,5.0,3.0,25.0,2.0,3.0,2.0,3.0,1.0,3.0,,,1.0,4.0,8.0,1.0,4.0,,11.0,10.0,,,,2.0,3.0,1.0,7.0,6.0,2.0,,3.0,1.0,1.0,3.0,,3.0,,1.0,6.0,,3.0,7.0,1.0,1.0,,1.0,6.0,,,11.0,7.0,5.0,0.75,0.75,,0.25,,0.25,0.5,0.6666666666666666,0.4583333333333333,,0.875,0.4583333333333333,,0.875,0.3333333333333333,0.125,,,1.0,,88.45208845208846,19.0,13.76923076923077,16.166666666666668,13.76923076923077,0.25,0.6666666666666666,0.6666666666666666,0.5,0.25,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,,,,,0.25,0.5833333333333334,0.3333333333333333,0.42264999999999997,0.538575,,,,0.6363636363636364,9.65,24.7,0.4166666666666667,6.0,1.0,2.0,,2.0,,2.0,2.0,4.0,5.0,4.0,5.0,3.0,,1.0,0.5,0.6666666666666666,,0.16666666666666666,,,0.5,0.5,0.3111,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,0.08333333333333333,,,,,2.0,,,,1.0,1.0,,,,,,,,2.0,,0.5,,,,,,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
100720-201895-202626-204317-204319,1611661328,"Sue Bird, Quanitra Hollingsworth, Jenna O'Hea, Ramu Tokashiki, Jewell Loyd","Bird, Hollingsworth, O'Hea, Tokashiki, Loyd",100720-201895-202626-204317-204319,SEA,463.0,6,8.0,1.0,13.0,14.0,5.0,3.0,27.0,1.0,1.0,2.0,4.0,,3.0,,,2.0,6.0,10.0,1.0,4.0,,15.0,14.0,,,4.0,2.0,3.0,2.0,4.0,6.0,6.0,3.0,2.0,,,3.0,1.0,4.0,,,9.0,1.0,1.0,4.0,2.0,2.0,,9.0,3.0,,,11.0,4.0,5.0,0.5,0.6,1.0,0.25,,0.3333333333333333,0.6,0.6666666666666666,0.5357142857142857,0.6666666666666666,0.4,0.5357142857142857,0.6666666666666666,0.4,0.2857142857142857,,,0.3333333333333333,0.3333333333333333,0.5,83.97408207343412,19.53846153846154,14.928571428571429,17.0,14.071428571428571,0.07142857142857142,1.0,1.0,,0.2857142857142857,0.5,0.5,0.21428571428571427,,,,,,,0.4,0.35714285714285715,,0.41728461538461536,0.4042625,,,0.26666666666666666,0.26666666666666666,12.48,31.175,0.38461538461538464,4.0,,,3.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.5,0.5,0.35714285714285715,0.6,0.6,,,0.41435,1.0,1.0,,3.0,,,2.0,,,,1.0,1.0,,1.0,,,0.5,,,,1.0,0.3333333333333333,1.0,,,,,,,,,1.0,,5.0,,0.07142857142857142,,1.0,,1.0,1.0,,,,0.5,0.5,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661328,2015,2015,True
100720-202252-203832-204319-204321,1611661328,"Sue Bird, Alysha Clark, Markeisha Gatling, Jewell Loyd, Kaleena Mosqueda-Lewis","Bird, Clark, Gatling, Loyd, Mosqueda-Lewis",100720-202252-203832-204319-204321,SEA,47.0,1,1.0,2.0,2.0,1.0,,,3.0,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,1.0,91.91489361702128,15.0,17.0,15.0,17.0,,,,,1.0,1.0,1.0,,,,,,,,,,,0.3358,,,,,,19.8,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2015,2015,True
201518-202626-203426-204317-204319,1611661328,"Crystal Langhorne, Jenna O'Hea, Angel Goodrich, Ramu Tokashiki, Jewell Loyd","Langhorne, O'Hea, Goodrich, Tokashiki, Loyd",201518-202626-203426-204317-204319,SEA,428.0,3,7.0,-1.0,13.0,14.0,,2.0,27.0,2.0,2.0,,,1.0,4.0,1.0,1.0,,2.0,5.0,2.0,5.0,2.0,12.0,13.0,1.0,1.0,3.0,,,,,2.0,2.0,6.0,4.0,1.0,,1.0,2.0,3.0,1.0,1.0,8.0,6.0,6.0,8.0,2.0,2.0,,2.0,2.0,2.0,1.0,9.0,,,0.5,0.5,1.0,0.4,1.0,0.4,0.4,,0.5,1.5,,0.5454545454545454,1.5,,0.5,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,90.8411214953271,18.53846153846154,13.357142857142858,17.846153846153847,12.071428571428571,0.2,1.0,1.0,0.5,,,,0.4,0.25,0.25,1.0,1.0,1.0,1.0,,0.7,0.25,0.456565,,0.09090909090909091,0.16666666666666666,0.25,,6.32,23.6,,8.0,,,,3.0,,,,2.0,3.0,2.0,4.0,,,0.75,,0.3333333333333333,,0.3,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,0.1,,1.0,,1.0,2.0,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,,1.0,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1611661328,2015,2015,True
