EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,BlockingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Arc3FGA,FG3A,NonHeaveArc3FGA,ShootingFouls,Fouls,FG3APct,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,Arc3Frequency,Avg3ptShotDistance,PenaltyOffPoss,LongMidRangeFGM,LongMidRangeFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Offensive Fouls Drawn,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,PenaltyDefPoss,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,ShortMidRangeAssists,OffCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceFtPoints,LostBallSteals,LostBallTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,DefCorner3ReboundPct,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Technical Free Throw Trips,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Charge Fouls Drawn,BadPassOutOfBoundsTurnovers,team_id,year,season,team_vs
100888-201050-202640-203824-203835,1611661321,"Plenette Pierson, Tiffany Jackson, Karima Christmas-Kelly, Odyssey Sims, Jordan Hooper","Pierson, Jackson, Christmas-Kelly, Sims, Hooper",100888-201050-202640-203824-203835,TUL,140.0,1,2.0,-3.0,4,4.0,8,2.0,1.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.25,0.25,0.25,0.5,1.0,1.0,1.0,1.0,1.0,82.28571428571428,19.25,15.75,19.25,15.75,0.5,0.5,0.5,0.5,0.5,0.4417,5.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,False
100888-201050-202640-203824-204331,1611661321,"Plenette Pierson, Tiffany Jackson, Karima Christmas-Kelly, Odyssey Sims, Brianna Kiesel","Pierson, Jackson, Christmas-Kelly, Sims, Kiesel",100888-201050-202640-203824-204331,TUL,146.0,1,2.0,-7.0,4,4.0,8,,,1.0,,1.0,,7.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,78.9041095890411,25.0,11.5,25.0,11.5,,0.25,,,0.75,0.4719625,4.2,3.0,3.0,3.0,1.0,1.0,0.75,1.0,1.0,0.75,22.900000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,False
100888-201050-203824-203835-204331,1611661321,"Plenette Pierson, Tiffany Jackson, Odyssey Sims, Jordan Hooper, Brianna Kiesel","Pierson, Jackson, Sims, Hooper, Kiesel",100888-201050-203824-203835-204331,TUL,25.0,1,,2.0,1,1.0,2,,,,1.0,1.0,2.0,,2.0,,,,,,,2.0,1.0,1.0,1.0,,,,,,,115.19999999999999,7.0,18.0,7.0,18.0,,,,,,0.3711,21.2,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3711,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,False
100888-201907-202640-203029-203824,1611661321,"Plenette Pierson, Courtney Paris, Karima Christmas-Kelly, Riquna Williams, Odyssey Sims","Pierson, Paris, Christmas-Kelly, Williams, Sims",100888-201907-202640-203029-203824,TUL,216.0,1,4.0,-5.0,5,6.0,11,5.0,1.0,3.0,2.0,9.0,4.0,9.0,4.0,4.0,1.0,1.0,7.0,1.0,,4.0,0.2222222222222222,0.18181818181818182,0.18181818181818182,0.4444444444444444,0.8,0.5,0.3333333333333333,,0.5,73.33333333333333,28.8,12.0,23.6,10.833333333333334,0.45454545454545453,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.4711318181818182,6.033333333333333,2.0,2.0,2.0,2.0,4.0,0.18181818181818182,,,0.18181818181818182,24.0,,,1.0,,,,,,,,,0.09090909090909091,,,,,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,5.0,6.0,1.0,0.7142857142857143,0.5,0.6666666666666666,0.75,1.0,0.5,0.2,1.0,0.6,0.2,0.505225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,False
100888-201907-202640-203824-203835,1611661321,"Plenette Pierson, Courtney Paris, Karima Christmas-Kelly, Odyssey Sims, Jordan Hooper","Pierson, Paris, Christmas-Kelly, Sims, Hooper",100888-201907-202640-203824-203835,TUL,1469.0,2,24.0,-7.0,48,47.0,95,19.0,2.0,9.0,10.0,33.0,39.0,46.0,10.0,8.0,16.0,19.0,28.0,14.0,,29.0,0.30303030303030304,0.3404255319148936,0.36792452830188677,0.24242424242424243,0.2631578947368421,0.8888888888888888,0.8571428571428571,1.0,0.8571428571428571,93.12457454050374,15.916666666666666,15.0,15.229166666666666,14.53191489361702,0.40425531914893614,0.19148936170212766,0.2222222222222222,0.3333333333333333,0.7021276595744681,0.5042106382978724,5.657575757575757,10.0,14.0,10.0,6.0,10.0,0.2978723404255319,0.3333333333333333,0.75,0.2127659574468085,23.885714285714283,1.0,1.0,5.0,,,1.0,1.0,1.0,,,0.5,0.10638297872340426,0.2,0.2,,0.02564102564102564,0.020833333333333332,7.0,7.0,3.0,1.0,4.0,3.0,2.0,7.0,9.0,2.0,0.30434782608695654,0.2,0.2727272727272727,0.5,0.14285714285714285,0.2857142857142857,0.3684210526315789,0.5,0.42857142857142855,0.14285714285714285,0.5893916666666666,3.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,7.0,2.0,2.0,10.0,1.0,10.0,6.0,6.0,4.0,3.0,5.0,2.0,7.0,1.0,1.0,4.0,1.0,16.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,13.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.625,0.5,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.5,0.7142857142857143,0.625,0.5,1.0,0.6666666666666666,0.6666666666666666,0.16,1.0,0.5714285714285714,1.0,0.0851063829787234,0.25,0.25,1.0,0.3,0.3,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.5,1.0,1.0,0.3,0.11320754716981132,0.13157894736842105,0.06666666666666667,0.2564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,False
100888-201907-202640-203824-204331,1611661321,"Plenette Pierson, Courtney Paris, Karima Christmas-Kelly, Odyssey Sims, Brianna Kiesel","Pierson, Paris, Christmas-Kelly, Sims, Kiesel",100888-201907-202640-203824-204331,TUL,192.0,1,3.0,1.0,5,5.0,10,5.0,1.0,1.0,5.0,6.0,10.0,9.0,4.0,,,,3.0,1.0,,6.0,0.8333333333333334,0.625,0.625,,,,,,,75.0,16.6,21.8,15.6,21.8,0.625,0.125,1.0,1.0,0.875,0.437375,3.85,1.0,2.0,1.0,1.0,2.0,0.25,,,0.125,23.6,5.0,,,5.0,6.0,10.0,10.0,5.0,0.8333333333333334,0.625,0.625,,,,0.437375,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.8,0.8,0.6666666666666666,0.3333333333333333,0.4611,5.0,2.0,,1.0,,,,,,,2.0,,4.0,,6.0,,,4.0,,3.0,,3.0,,,2.0,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.6,1.0,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,0.3333333333333333,,0.5,,0.125,,,,,,,1.0,,,,,,,,,0.4,4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,0.625,0.8,0.125,0.125,,,,,,,,,,,,,,,,1611661321,2015,2015,False
100888-201907-203029-203824-203835,1611661321,"Plenette Pierson, Courtney Paris, Riquna Williams, Odyssey Sims, Jordan Hooper","Pierson, Paris, Williams, Sims, Hooper",100888-201907-203029-203824-203835,TUL,33.0,1,1.0,1.0,1,,1,,,,,,1.0,,,,,,1.0,1.0,,,,,0.25,,,,,,,43.63636363636363,33.0,,19.0,,,,,,1.0,0.3027,,1.0,1.0,1.0,,,1.0,,,1.0,24.9,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661321,2015,2015,False
100888-201907-203824-203835-204331,1611661321,"Plenette Pierson, Courtney Paris, Odyssey Sims, Jordan Hooper, Brianna Kiesel","Pierson, Paris, Sims, Hooper, Kiesel",100888-201907-203824-203835-204331,TUL,99.0,1,2.0,2.0,4,3.0,7,2.0,,,1.0,2.0,2.0,,2.0,,,,,,,2.0,0.5,0.3333333333333333,0.3333333333333333,,,,,,,101.81818181818183,17.0,10.333333333333334,17.0,10.333333333333334,0.6666666666666666,,,,1.0,0.5901500000000001,2.6,1.0,1.0,1.0,,1.0,0.3333333333333333,,,0.3333333333333333,22.8,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,1611661321,2015,2015,False
100888-202640-203029-203037-203824,1611661321,"Plenette Pierson, Karima Christmas-Kelly, Riquna Williams, Vicki Baugh, Odyssey Sims","Pierson, Christmas-Kelly, Williams, Baugh, Sims",100888-202640-203029-203037-203824,TUL,331.0,1,6.0,-13.0,11,12.0,23,6.0,,4.0,2.0,13.0,4.0,17.0,4.0,4.0,,3.0,6.0,2.0,,2.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.6666666666666666,,0.5,,,100.06042296072508,15.909090909090908,13.0,14.272727272727273,11.5,0.46153846153846156,0.3076923076923077,,,0.46153846153846156,0.49927692307692306,7.576923076923077,,,,3.0,3.0,,,,,,,1.0,3.0,,,,,,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,,,,4.0,1.0,1.0,,3.0,,,3.0,3.0,,0.2727272727272727,,0.2727272727272727,,0.75,,0.16666666666666666,0.5,0.3333333333333333,,0.3975666666666667,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,0.6666666666666666,0.5,0.14285714285714285,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1611661321,2015,2015,False
100888-202640-203029-203037-204331,1611661321,"Plenette Pierson, Karima Christmas-Kelly, Riquna Williams, Vicki Baugh, Brianna Kiesel","Pierson, Christmas-Kelly, Williams, Baugh, Kiesel",100888-202640-203029-203037-204331,TUL,65.0,1,1.0,,2,2.0,4,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,88.61538461538463,16.0,16.5,16.0,16.0,0.5,,,,1.0,0.57825,0.7,,1.0,,,,0.5,,,,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,False
