EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceFG2A,PtsUnassisted3s,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,AtRimFrequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,AtRimAssists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,BlockingFouls,Offensive Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,SecondChanceFg2Pct,LiveBallTurnoverPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,PenaltyTurnovers,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,BadPassOutOfBoundsTurnovers,FTDefRebounds,SelfOReb,Travels,BlockedLongMidRange,DefFTReboundPct,SelfORebPct,BlockedAtRim,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Charge Fouls Drawn,Loose Ball Fouls Drawn,LostBallTurnovers,Loose Ball Fouls,SecondChanceTurnovers,PtsPutbacks,Blocked3s,BlockedArc3,SecondChanceFtPoints,DefCorner3ReboundPct,Charge Fouls,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Arc3PctBlocked,LongMidRangePctBlocked,Clear Path Fouls,team_id,year,season,team_vs
201506-203401-203416-203829-204333,1611661322,"LaToya Sanders, Tayler Hill, Emma Meesseman, Bria Hartley, Natasha Cloud","Sanders, Hill, Meesseman, Hartley, Cloud",201506-203401-203416-203829-204333,WAS,61.0,1,1.0,,1.0,2.0,,,,3.0,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,1.0,0.5,,1.0,,70.81967213114754,,20.0,20.5,20.0,20.5,0.5,,,,,,,,0.5,,,,,,,,,0.5,,0.431475,,,,,,,13.2,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
201506-203401-203437-203828-204333,1611661322,"LaToya Sanders, Tayler Hill, Tierra Ruffin-Pratt, Stefanie Dolson, Natasha Cloud","Sanders, Hill, Ruffin-Pratt, Dolson, Cloud",201506-203401-203437-203828-204333,WAS,146.0,2,2.0,,6.0,5.0,1.0,,1.0,11.0,,,1.0,2.0,,,,,,,1.0,4.0,,,,2.0,2.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,,1.0,2.0,2.0,3.0,3.0,2.0,5.0,,,,2.0,2.0,,,,,,1.0,,1.0,1.0,2.0,,1.0,,,1.0,1.0,,,,,,0.25,,0.25,,,0.25,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,108.49315068493152,1.0,13.666666666666666,12.8,12.666666666666666,12.8,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,0.5,,0.478425,0.6197,,,,,,9.125,,0.16666666666666666,2.0,1.0,,1.0,0.25,0.5,0.5,0.5,,,1.0,,,,,,1.0,1.0,3.0,4.0,,1.0,,,,0.25,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1611661322,2015,2015,False
201913-203401-203416-203437-203829,1611661322,"Kia Vaughn, Tayler Hill, Emma Meesseman, Tierra Ruffin-Pratt, Bria Hartley","Vaughn, Hill, Meesseman, Ruffin-Pratt, Hartley",201913-203401-203416-203437-203829,WAS,92.0,1,2.0,,4.0,4.0,1.0,1.0,,8.0,,,,,,2.0,,,,2.0,2.0,2.0,,2.0,,4.0,4.0,,,,,,,2.0,,,2.0,2.0,,1.0,,1.0,,1.0,,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,4.0,,1.0,,,0.5,0.5,,,,,,1.0,,0.5,,,0.5,,,0.5,,,,,,,,125.21739130434781,,12.25,10.75,12.25,10.75,,,,,,,,,0.5,,,,,,,1.0,,1.0,,0.6789000000000001,,0.5256,,,,,1.65,36.15,0.25,2.0,,,,,,,0.5,2.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1611661322,2015,2015,False
203401-203416-203437-203828-204333,1611661322,"Tayler Hill, Emma Meesseman, Tierra Ruffin-Pratt, Stefanie Dolson, Natasha Cloud","Hill, Meesseman, Ruffin-Pratt, Dolson, Cloud",203401-203416-203437-203828-204333,WAS,413.0,3,7.0,4.0,14.0,14.0,8.0,9.0,1.0,28.0,1.0,3.0,1.0,2.0,2.0,3.0,,,1.0,2.0,5.0,9.0,2.0,3.0,3.0,19.0,15.0,,,2.0,3.0,5.0,1.0,2.0,1.0,10.0,4.0,6.0,6.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,,10.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,,5.0,,2.0,,,,,,17.0,10.0,8.0,2.0,,0.4,0.4,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.5555555555555556,0.6,0.6666666666666666,1.0,0.6428571428571429,0.6785714285714286,1.0,0.625,0.25,0.6,0.25,0.6666666666666666,0.2,,,1.0,97.62711864406779,,16.5,13.0,15.928571428571429,12.714285714285714,0.25,0.3333333333333333,0.5,1.0,0.16666666666666666,0.5,0.5,,0.25,0.6666666666666666,0.6666666666666666,1.0,,,,0.2857142857142857,0.5,0.5833333333333334,0.6666666666666666,0.46590833333333337,0.3689,0.4871785714285714,0.21428571428571427,0.18181818181818182,0.10526315789473684,0.5263157894736842,8.988888888888889,24.833333333333332,0.5714285714285714,4.0,1.0,,1.0,0.1111111111111111,,,0.3333333333333333,3.0,,,2.0,3.0,1.0,1.0,,,,,,,,,,1.0,,0.5,,0.75,0.75,0.3333333333333333,,,0.42857142857142855,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,1611661322,2015,2015,False
201056-201913-203401-203416-204333,1611661322,"Ivory Latta, Kia Vaughn, Tayler Hill, Emma Meesseman, Natasha Cloud","Latta, Vaughn, Hill, Meesseman, Cloud",201056-201913-203401-203416-204333,WAS,334.0,3,6.0,2.0,10.0,9.0,,,3.0,19.0,,1.0,,3.0,1.0,3.0,1.0,1.0,,,2.0,7.0,1.0,4.0,2.0,9.0,7.0,1.0,1.0,5.0,,,,,,,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,,5.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,4.0,,,,,0.5,0.5,1.0,0.25,1.0,,0.25,0.2857142857142857,,0.3181818181818182,0.8333333333333334,,0.375,0.8333333333333334,,0.36363636363636365,1.0,0.4,1.0,0.375,0.6666666666666666,,,81.91616766467067,,19.7,15.222222222222221,16.5,15.222222222222221,0.09090909090909091,,,,0.2727272727272727,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,,0.6363636363636364,0.3333333333333333,0.4822681818181818,0.5103,,0.08333333333333333,0.125,0.5555555555555556,,9.114285714285714,24.075,,3.0,2.0,,,,,,0.2727272727272727,2.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,0.5,,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,,,1.0,,0.3333333333333333,0.5,,1.0,,,,,0.09090909090909091,,,,,,2.0,1.0,1.0,1.0,,1.0,,,,0.125,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
201056-203416-203828-204326-204333,1611661322,"Ivory Latta, Emma Meesseman, Stefanie Dolson, Ally Malott, Natasha Cloud","Latta, Meesseman, Dolson, Malott, Cloud",201056-203416-203828-204326-204333,WAS,63.0,1,1.0,,2.0,2.0,,2.0,,4.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,91.42857142857143,,19.5,12.0,19.5,9.5,,,,,1.0,,,,,,,,,,,,,,,0.3329,,,,,,,14.6,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
201506-203401-203437-203828-203829,1611661322,"LaToya Sanders, Tayler Hill, Tierra Ruffin-Pratt, Stefanie Dolson, Bria Hartley","Sanders, Hill, Ruffin-Pratt, Dolson, Hartley",201506-203401-203437-203828-203829,WAS,137.0,2,2.0,,4.0,3.0,1.0,,,7.0,,1.0,,1.0,,1.0,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,3.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,0.5,,,1.0,,73.57664233576642,1.0,17.5,22.333333333333332,17.5,18.333333333333332,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.33565,,0.287,,,,,16.15,23.6,0.25,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,,,0.5,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
201506-203416-203828-203829-204333,1611661322,"LaToya Sanders, Emma Meesseman, Stefanie Dolson, Bria Hartley, Natasha Cloud","Sanders, Meesseman, Dolson, Hartley, Cloud",201506-203416-203828-203829-204333,WAS,25.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,57.599999999999994,,,25.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201048-201056-203416-203866,1611661322,"Kara Lawson, Armintie Herrington, Ivory Latta, Emma Meesseman, Kayla Thornton","Lawson, Herrington, Latta, Meesseman, Thornton",100874-201048-201056-203416-203866,WAS,91.0,1,2.0,-2.0,4.0,3.0,1.0,1.0,2.0,7.0,,,,2.0,,1.0,,,,,,2.0,,2.0,2.0,2.0,4.0,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,3.0,,,,,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,0.2,1.0,,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,,,110.76923076923077,,12.25,14.0,9.0,14.0,,,,,0.5,,,,0.25,,,,,,,,,0.5,,0.392575,,0.2149,0.2,0.3333333333333333,1.0,,17.95,23.55,0.25,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,0.5,1.0,,1.0,,,,,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201048-201506-203401-203437,1611661322,"Kara Lawson, Armintie Herrington, LaToya Sanders, Tayler Hill, Tierra Ruffin-Pratt","Lawson, Herrington, Sanders, Hill, Ruffin-Pratt",100874-201048-201506-203401-203437,WAS,19.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,151.57894736842107,,12.0,7.0,12.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201056-201506-203401-203437,1611661322,"Kara Lawson, Ivory Latta, LaToya Sanders, Tayler Hill, Tierra Ruffin-Pratt","Lawson, Latta, Sanders, Hill, Ruffin-Pratt",100874-201056-201506-203401-203437,WAS,5.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,1.0,,0.4075,,0.4075,,,,,1.2,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201056-203416-203437-203828,1611661322,"Kara Lawson, Ivory Latta, Emma Meesseman, Tierra Ruffin-Pratt, Stefanie Dolson","Lawson, Latta, Meesseman, Ruffin-Pratt, Dolson",100874-201056-203416-203437-203828,WAS,9737.0,14,162.0,20.0,291.0,284.0,46.0,36.0,38.0,575.0,22.0,55.0,31.0,74.0,19.0,50.0,3.0,7.0,1.0,6.0,94.0,203.0,22.0,63.0,56.0,310.0,290.0,3.0,8.0,40.0,8.0,21.0,1.0,8.0,22.0,41.0,122.0,66.0,60.0,50.0,19.0,61.0,20.0,81.0,17.0,10.0,25.0,182.0,30.0,89.0,108.0,46.0,154.0,18.0,11.0,20.0,62.0,74.0,6.0,67.0,5.0,23.0,11.0,18.0,6.0,18.0,12.0,270.0,36.0,43.0,4.0,8.0,0.648936170212766,0.6703296703296703,0.9090909090909091,0.3492063492063492,0.375,0.125,0.3492063492063492,0.4630541871921182,0.38095238095238093,0.4774436090225564,0.4189189189189189,0.3275862068965517,0.5186440677966102,0.4642857142857143,0.47674418604651164,0.23684210526315788,0.6496350364963503,0.2803738317757009,0.6484848484848484,0.3103448275862069,0.2619047619047619,0.6190476190476191,0.74,85.03645886823458,0.6666666666666666,16.49828178694158,17.380281690140844,15.360824742268042,15.848591549295774,0.20676691729323307,0.4,0.46808510638297873,0.45454545454545453,0.2781954887218045,0.4189189189189189,0.4189189189189189,0.8064516129032258,0.18796992481203006,0.38,0.3877551020408163,0.8947368421052632,0.1891891891891892,0.42857142857142855,0.6666666666666666,0.20689655172413793,0.16666666666666666,0.5150375939849624,0.38,0.45766729323308275,0.46241481481481483,0.4111655172413793,0.08098591549295775,0.10407239819004525,0.12903225806451613,0.13225806451612904,9.341379310344827,24.652380952380952,0.15807560137457044,74.0,29.0,6.0,17.0,0.08374384236453201,0.12162162162162163,0.3125,0.2781954887218045,41.0,7.0,9.0,1.0,6.0,11.0,26.0,7.0,25.0,16.0,22.0,47.0,1.0,4.0,,4.0,0.3793103448275862,0.5319148936170213,0.2727272727272727,0.5777777777777777,0.5540540540540541,0.6307692307692307,0.6341463414634146,0.24324324324324326,0.7777777777777778,0.20689655172413793,0.16666666666666666,15.0,2.0,0.39473684210526316,0.32142857142857145,3.0,13.0,,2.0,3.0,8.0,0.04887218045112782,0.23076923076923078,0.23076923076923078,1.0,0.06896551724137931,,18.0,0.6428571428571429,0.6296296296296297,5.0,1.0,8.0,2.0,,0.3333333333333333,0.06201550387596899,12.0,0.14545454545454545,0.2857142857142857,1.0,0.015873015873015872,,,3.0,9.0,7.0,5.0,6.0,,,9.0,1.0,1.0,1.0,0.125,0.6,,,1.0,0.02702702702702703,,,1.0,,,,,1.0,0.02,,,1611661322,2015,2015,False
100874-201056-203416-203866-204333,1611661322,"Kara Lawson, Ivory Latta, Emma Meesseman, Kayla Thornton, Natasha Cloud","Lawson, Latta, Meesseman, Thornton, Cloud",100874-201056-203416-203866-204333,WAS,305.0,3,5.0,1.0,11.0,8.0,2.0,1.0,1.0,19.0,,,1.0,1.0,1.0,3.0,,,,1.0,4.0,4.0,1.0,4.0,2.0,13.0,12.0,,,2.0,,,,1.0,,,4.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,,,7.0,,3.0,3.0,1.0,4.0,,,,2.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,,11.0,,2.0,,,0.5,0.5,1.0,0.25,,,0.25,1.0,,0.6875,1.0,,0.7222222222222222,1.0,,0.5,0.75,,0.75,0.3333333333333333,,,1.0,89.70491803278689,,15.818181818181818,16.375,14.727272727272727,16.0,,,,,0.125,1.0,1.0,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,0.875,0.3333333333333333,0.498175,0.6413,0.13575,0.1111111111111111,0.2,0.15384615384615385,,5.9,26.325,0.18181818181818182,3.0,1.0,,,,,,0.375,3.0,1.0,1.0,,,1.0,2.0,,2.0,1.0,1.0,3.0,,,,,1.0,0.6666666666666666,,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,,,1.0,,0.3333333333333333,0.5,,1.0,,,,1.0,0.125,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201506-203401-203437-203828,1611661322,"Kara Lawson, LaToya Sanders, Tayler Hill, Tierra Ruffin-Pratt, Stefanie Dolson","Lawson, Sanders, Hill, Ruffin-Pratt, Dolson",100874-201506-203401-203437-203828,WAS,47.0,1,1.0,,2.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.91489361702128,,20.0,7.0,20.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201913-203401-203416-203437,1611661322,"Kara Lawson, Kia Vaughn, Tayler Hill, Emma Meesseman, Tierra Ruffin-Pratt","Lawson, Vaughn, Hill, Meesseman, Ruffin-Pratt",100874-201913-203401-203416-203437,WAS,29.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,49.6551724137931,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-203416-203437-203828-204333,1611661322,"Kara Lawson, Emma Meesseman, Tierra Ruffin-Pratt, Stefanie Dolson, Natasha Cloud","Lawson, Meesseman, Ruffin-Pratt, Dolson, Cloud",100874-203416-203437-203828-204333,WAS,6475.0,12,108.0,50.0,201.0,204.0,12.0,13.0,19.0,405.0,18.0,39.0,23.0,57.0,16.0,32.0,,1.0,1.0,1.0,76.0,145.0,17.0,35.0,30.0,233.0,183.0,,2.0,20.0,2.0,6.0,1.0,1.0,9.0,16.0,106.0,46.0,51.0,32.0,16.0,53.0,17.0,70.0,16.0,10.0,15.0,157.0,17.0,63.0,79.0,21.0,100.0,25.0,16.0,19.0,52.0,47.0,1.0,38.0,6.0,18.0,4.0,12.0,2.0,12.0,4.0,213.0,16.0,12.0,2.0,5.0,0.6973684210526315,0.7162162162162162,1.0,0.4857142857142857,,1.0,0.4857142857142857,0.5241379310344828,0.3333333333333333,0.5638888888888889,0.5882352941176471,0.5,0.5943877551020408,0.5882352941176471,0.6666666666666666,0.19444444444444445,0.6494845360824743,0.25,0.6581196581196581,0.2441860465116279,0.2727272727272727,0.7916666666666666,0.7435897435897436,90.06949806949807,0.3333333333333333,15.567164179104477,16.401960784313726,14.791044776119403,15.215686274509803,0.21666666666666667,0.46153846153846156,0.47368421052631576,0.5555555555555556,0.31666666666666665,0.40350877192982454,0.4107142857142857,0.6521739130434783,0.17777777777777778,0.5,0.5,1.0,0.058823529411764705,,,0.14285714285714285,1.0,0.4666666666666667,0.5,0.4613675,0.4402066666666667,0.49610714285714286,0.09375,0.11464968152866242,0.08583690987124463,0.06866952789699571,9.94344827586207,24.34857142857143,0.05970149253731343,49.0,15.0,,6.0,0.041379310344827586,0.08163265306122448,0.42857142857142855,0.2722222222222222,35.0,3.0,4.0,2.0,3.0,10.0,28.0,9.0,16.0,13.0,11.0,27.0,1.0,,1.0,,0.6666666666666666,0.5925925925925926,0.09523809523809523,0.4411764705882353,0.7142857142857143,0.7777777777777778,0.8,0.23529411764705882,0.75,0.42857142857142855,0.6666666666666666,4.0,1.0,0.2222222222222222,0.1875,1.0,3.0,,,1.0,,0.016666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,14.0,0.7,0.6470588235294118,5.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.0125,9.0,0.02564102564102564,0.6666666666666666,,,,,1.0,3.0,3.0,3.0,4.0,,,,1.0,,,,0.5,1.0,,1.0,0.058823529411764705,,,2.0,,,,,,,0.017543859649122806,,1611661322,2015,2015,False
100874-203416-203437-203829-204333,1611661322,"Kara Lawson, Emma Meesseman, Tierra Ruffin-Pratt, Bria Hartley, Natasha Cloud","Lawson, Meesseman, Ruffin-Pratt, Hartley, Cloud",100874-203416-203437-203829-204333,WAS,16.0,1,,1.0,2.0,3.0,2.0,3.0,,5.0,,,,,,,,,,,,,,,3.0,3.0,2.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,2.0,,4.0,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,0.75,,0.75,,,,1.0,,,,,450.0,,1.5,4.333333333333333,1.5,4.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
201048-201506-201913-203437-204333,1611661322,"Armintie Herrington, LaToya Sanders, Kia Vaughn, Tierra Ruffin-Pratt, Natasha Cloud","Herrington, Sanders, Vaughn, Ruffin-Pratt, Cloud",201048-201506-201913-203437-204333,WAS,3.0,1,,-1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
