EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,PenaltyArc3FGA,PenaltyFG3A,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,DefThreePtRebounds,PenaltyTurnovers,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFGA,PenaltyCorner3FGA,PenaltyFG2A,Loose Ball Fouls,OffShortMidRangeReboundPct,ShortMidRangeFrequency,PenaltyCorner3Frequency,Fg2aBlocked,Blocked2s,BlockedShortMidRange,FG2APctBlocked,ShortMidRangePctBlocked,PtsAssisted2s,TwoPtAssists,AtRimAssists,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2A,LongMidRangeAssists,SelfOReb,LostBallTurnovers,SecondChanceTurnovers,AtRimPctBlocked,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,3SecondViolations,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,PenaltyFG2M,PtsPutbacks,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,ShortMidRangeFGM,ShortMidRangeAssists,Offensive Fouls,Charge Fouls Drawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,BlockingFouls,BlockedAtRim,Corner3FGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,FTDefRebounds,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Travels,team_id,year,season,team_vs
100874-201056-202253-203416-203828,1611661322,"Kara Lawson, Ivory Latta, Kalana Greene, Emma Meesseman, Stefanie Dolson","Lawson, Latta, Greene, Meesseman, Dolson",100874-201056-202253-203416-203828,WAS,420.0,1,7.0,-6.0,12,13.0,9.0,3.0,25,3.0,3.0,3.0,,,,1.0,1.0,5.0,11.0,,1.0,3.0,13.0,19.0,1.0,1.0,5.0,3.0,9.0,8.0,,1.0,,,1.0,,2.0,3.0,,2.0,2.0,3.0,5.0,1.0,1.0,,,,3.0,3.0,6.0,3.0,,3.0,2.0,8.0,9.0,9.0,,,,0.45454545454545453,0.4166666666666667,0.5,0.8333333333333334,0.4444444444444444,0.08333333333333333,,,0.6666666666666666,0.5,0.6666666666666666,0.42857142857142855,,1.0,0.6666666666666666,,85.71428571428571,18.916666666666668,14.846153846153847,17.333333333333332,14.307692307692308,0.25,1.0,1.0,0.25,,0.08333333333333333,,,,,0.3333333333333333,0.3333333333333333,,0.43569583333333334,0.60245,0.16666666666666666,0.18181818181818182,0.38461538461538464,0.6923076923076923,7.927272727272728,24.2,0.75,7.0,1.0,1.0,,1.0,3.0,,,,1.0,,,,,0.1111111111111111,0.42512777777777777,,3.0,,,5.0,,8.0,1.0,0.4,0.4166666666666667,,1.0,1.0,1.0,0.09090909090909091,0.2,2.0,1.0,1.0,0.2,0.25,0.3333333333333333,2.0,2.0,2.0,,,,,,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.375,0.6666666666666666,0.3333333333333333,1.0,1.0,0.2222222222222222,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2014,2014,True
100874-201056-203403-203416-203828,1611661322,"Kara Lawson, Ivory Latta, Tianna Hawkins, Emma Meesseman, Stefanie Dolson","Lawson, Latta, Hawkins, Meesseman, Dolson",100874-201056-203403-203416-203828,WAS,330.0,1,6.0,1.0,7,9.0,4.0,,16,2.0,2.0,,,,1.0,2.0,,2.0,5.0,1.0,2.0,,7.0,6.0,,,,,5.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,,,3.0,3.0,,3.0,2.0,1.0,1.0,,,,1.0,1.0,2.0,,,,7.0,5.0,4.0,1.0,0.5,0.5,0.4,0.5,0.5,,0.625,0.2857142857142857,,,0.75,,0.6,,,,,0.5,69.81818181818181,21.857142857142858,19.666666666666668,21.857142857142858,17.444444444444443,0.2857142857142857,1.0,1.0,,,0.2857142857142857,0.5,0.5,1.0,,,0.5714285714285714,0.5,0.4629357142857143,,,,,0.7142857142857143,5.7,24.8,0.5714285714285714,1.0,2.0,2.0,,,,,,,,,,,1.0,0.5,0.4852625,,,,,3.0,,2.0,,,0.42857142857142855,,,,,,,2.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.5,,0.625,,,0.25,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2014,2014,True
100874-201056-203403-203437-203828,1611661322,"Kara Lawson, Ivory Latta, Tianna Hawkins, Tierra Ruffin-Pratt, Stefanie Dolson","Lawson, Latta, Hawkins, Ruffin-Pratt, Dolson",100874-201056-203403-203437-203828,WAS,201.0,1,3.0,,6,7.0,2.0,2.0,13,2.0,6.0,1.0,,,,,,2.0,7.0,,,2.0,6.0,6.0,,,2.0,2.0,2.0,2.0,,,,,1.0,,2.0,2.0,,1.0,3.0,2.0,5.0,,,,,,,1.0,2.0,2.0,,2.0,,4.0,2.0,2.0,,,,0.2857142857142857,0.2857142857142857,0.375,0.5,0.3333333333333333,,,,1.0,0.4,0.75,0.4,0.5,,,,93.13432835820895,14.666666666666666,16.142857142857142,14.166666666666666,16.142857142857142,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,,,,,,0.8571428571428571,,0.5661285714285714,0.5257,,,0.3333333333333333,0.3333333333333333,4.1571428571428575,,0.3333333333333333,3.0,,,,,,1.0,,,,1.0,,,1.0,,0.5572,2.0,,0.6666666666666666,1.0,,,2.0,,,,,,,,,,2.0,1.0,1.0,0.5,1.0,0.5,2.0,,2.0,,,,,,,,,,1.0,,1.0,,2.0,1.0,,2.0,,,,,,0.5,,0.5,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2014,2014,True
100874-201056-203416-203437-203828,1611661322,"Kara Lawson, Ivory Latta, Emma Meesseman, Tierra Ruffin-Pratt, Stefanie Dolson","Lawson, Latta, Meesseman, Ruffin-Pratt, Dolson",100874-201056-203416-203437-203828,WAS,150.0,2,2.0,2.0,4,4.0,1.0,1.0,8,,,2.0,,,,1.0,,1.0,3.0,,1.0,,2.0,,,,,,,,,1.0,,,1.0,,2.0,,,2.0,3.0,1.0,4.0,,,,,,1.0,,2.0,3.0,,,,2.0,,1.0,,,,0.3333333333333333,0.25,0.25,,,0.25,,,1.0,,1.0,0.3333333333333333,,,,1.0,76.8,17.0,20.5,14.25,20.5,,,,0.5,,0.25,,,,,,0.25,,0.4220125,,,,,,14.6,23.9,0.25,,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,0.4076,1.0,,1.0,1.0,1.0,,1.0,,,0.25,,,,,,,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2014,2014,True
100874-202253-203403-203416-203828,1611661322,"Kara Lawson, Kalana Greene, Tianna Hawkins, Emma Meesseman, Stefanie Dolson","Lawson, Greene, Hawkins, Meesseman, Dolson",100874-202253-203403-203416-203828,WAS,2.0,1,,2.0,1,,1.0,,1,,,,,,,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,720.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2014,2014,True
100874-203401-203403-203437-203828,1611661322,"Kara Lawson, Tayler Hill, Tianna Hawkins, Tierra Ruffin-Pratt, Stefanie Dolson","Lawson, Hill, Hawkins, Ruffin-Pratt, Dolson",100874-203401-203403-203437-203828,WAS,194.0,1,3.0,-1.0,7,7.0,3.0,,14,,1.0,1.0,,,1.0,1.0,,1.0,4.0,1.0,1.0,2.0,7.0,8.0,,,,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,2.0,3.0,,3.0,,,,,,,,,3.0,,4.0,1.0,7.0,4.0,3.0,1.0,1.0,1.0,0.25,0.5,0.5,,0.6666666666666666,0.2,,,1.0,,1.0,,,,,1.0,103.91752577319588,11.857142857142858,15.857142857142858,11.857142857142858,15.857142857142858,0.2,,,0.2,,0.2,1.0,1.0,1.0,,,0.4,1.0,0.41543,,0.16666666666666666,0.2,,0.5714285714285714,9.45,24.1,0.42857142857142855,4.0,,,,,,1.0,,,,1.0,,,,,0.41935,1.0,,1.0,1.0,2.0,,2.0,,,0.4,,1.0,,,0.25,0.5,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2014,2014,True
100874-203403-203437-203828-203829,1611661322,"Kara Lawson, Tianna Hawkins, Tierra Ruffin-Pratt, Stefanie Dolson, Bria Hartley","Lawson, Hawkins, Ruffin-Pratt, Dolson, Hartley",100874-203403-203437-203828-203829,WAS,323.0,1,5.0,-2.0,10,9.0,,2.0,19,1.0,4.0,4.0,1.0,,,,,4.0,8.0,,1.0,,8.0,10.0,,,4.0,,,8.0,,,,,,,,2.0,,2.0,3.0,2.0,5.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,,,,4.0,,,,,,0.5,0.4444444444444444,0.4444444444444444,1.0,,0.1111111111111111,1.0,,0.5,0.5,0.6,0.4,0.3333333333333333,1.0,,0.5,84.70588235294117,13.5,20.88888888888889,12.7,17.11111111111111,0.4444444444444444,0.25,0.25,0.4444444444444444,0.1111111111111111,,,,,,,0.5555555555555556,,0.46535000000000004,0.442,,,0.5,,9.675,23.2,,,,,,,,,,,2.0,,,,0.5,,,1.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,3.0,2.0,,,,,,,0.75,0.75,,0.5,,1.0,,,2.0,,2.0,,,,1.0,,1.0,,1.0,,0.5,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1611661322,2014,2014,True
200673-201056-201913-203416-203829,1611661322,"Monique Currie, Ivory Latta, Kia Vaughn, Emma Meesseman, Bria Hartley","Currie, Latta, Vaughn, Meesseman, Hartley",200673-201056-201913-203416-203829,WAS,1794.0,2,30.0,21.0,52,49.0,3.0,7.0,101,15.0,25.0,12.0,3.0,2.0,3.0,8.0,2.0,17.0,41.0,5.0,11.0,10.0,59.0,38.0,4.0,,15.0,2.0,6.0,20.0,15.0,8.0,3.0,5.0,12.0,3.0,29.0,6.0,,13.0,21.0,9.0,30.0,10.0,5.0,5.0,2.0,1.0,4.0,5.0,8.0,12.0,4.0,12.0,4.0,44.0,6.0,3.0,1.0,0.45454545454545453,0.45454545454545453,0.4146341463414634,0.47115384615384615,0.5175438596491229,0.8333333333333334,1.0,0.21153846153846154,0.5,,0.8125,0.25,0.8260869565217391,0.3,0.4,0.1,1.0,0.875,81.07023411371237,16.615384615384617,18.979591836734695,14.807692307692308,18.46938775510204,0.4807692307692308,0.6,0.625,0.23076923076923078,0.057692307692307696,0.15384615384615385,0.375,0.375,1.0,0.2222222222222222,0.2222222222222222,0.6923076923076923,0.375,0.5024663461538462,0.5597625,0.08771929824561403,0.08888888888888889,0.2542372881355932,0.1016949152542373,7.8219512195121945,23.50909090909091,0.057692307692307696,12.0,,,3.0,1.0,2.0,,,,2.0,,0.5,0.4,0.5,,0.6279,6.0,,0.8571428571428571,0.8333333333333334,4.0,,2.0,,0.25,0.07692307692307693,,3.0,2.0,,0.07317073170731707,0.5,14.0,7.0,5.0,0.4117647058823529,0.4117647058823529,0.3333333333333333,4.0,2.0,5.0,2.0,,1.0,,0.04,,0.16666666666666666,0.16666666666666666,1.0,0.4444444444444444,,3.0,2.0,2.0,3.0,2.0,,,,1.0,2.0,1.0,0.6,1.0,0.8333333333333334,1.0,1.0,0.75,1.0,1.0,,,,,,,,,,,,,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.08333333333333333,,1611661322,2014,2014,True
200673-201056-203416-203437-203829,1611661322,"Monique Currie, Ivory Latta, Emma Meesseman, Tierra Ruffin-Pratt, Bria Hartley","Currie, Latta, Meesseman, Ruffin-Pratt, Hartley",200673-201056-203416-203437-203829,WAS,58.0,1,1.0,-4.0,2,3.0,2.0,,5,,,,,,,,,,,,,3.0,3.0,7.0,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,4.0,,3.0,3.0,2.0,,,,,,0.75,,0.75,,,,,,,,,,,,124.13793103448276,12.5,11.0,12.5,9.333333333333334,,,,,,,,,,,,,,,,,,,1.0,,,1.0,3.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2014,2014,True
200673-201056-203416-203828-203829,1611661322,"Monique Currie, Ivory Latta, Emma Meesseman, Stefanie Dolson, Bria Hartley","Currie, Latta, Meesseman, Dolson, Hartley",200673-201056-203416-203828-203829,WAS,32.0,1,1.0,,1,2.0,,,3,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,135.0,18.0,7.0,18.0,7.0,1.0,,,,,,,,,,,1.0,,0.4993,,,,,,3.2,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2014,2014,True
200673-202253-203403-203437-203829,1611661322,"Monique Currie, Kalana Greene, Tianna Hawkins, Tierra Ruffin-Pratt, Bria Hartley","Currie, Greene, Hawkins, Ruffin-Pratt, Hartley",200673-202253-203403-203437-203829,WAS,,1,,2.0,1,,1.0,,1,,,,,,,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2014,2014,True
201056-201913-202253-203416-203829,1611661322,"Ivory Latta, Kia Vaughn, Kalana Greene, Emma Meesseman, Bria Hartley","Latta, Vaughn, Greene, Meesseman, Hartley",201056-201913-202253-203416-203829,WAS,32.0,1,1.0,-1.0,1,1.0,1.0,,2,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,90.0,18.0,14.0,18.0,14.0,,,,1.0,,,,,,,,,,0.2242,,,,,,16.7,,1.0,1.0,,,,,,,,,,,,,,,0.2242,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1611661322,2014,2014,True
201056-203403-203416-203828-203829,1611661322,"Ivory Latta, Tianna Hawkins, Emma Meesseman, Stefanie Dolson, Bria Hartley","Latta, Hawkins, Meesseman, Dolson, Hartley",201056-203403-203416-203828-203829,WAS,81.0,1,1.0,,3,2.0,1.0,,5,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,2.0,1.0,2.0,,1.0,,,,,,1.0,,,,0.5,,,,,,,,,,88.88888888888889,11.666666666666666,23.0,11.666666666666666,22.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1611661322,2014,2014,True
