EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceTurnovers,3SecondViolations,OffShortMidRangeReboundPct,Offensive Fouls Drawn,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Clear Path Fouls,Travels,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedArc3,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100646-202640-203039-203041-203843,1611661325,"Tamika Catchings, Karima Christmas-Kelly, Sydney Carter, Lynetta Kizer, Maggie Lucas","Catchings, Christmas-Kelly, Carter, Kizer, Lucas",100646-202640-203039-203041-203843,IND,117.0,2,2.0,-1.0,5.0,5.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,1.0,1.0,1.0,1.0,1.0,123.07692307692308,13.6,9.8,13.6,9.8,0.25,1.0,1.0,1.0,0.25,0.25,0.25,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5022375,0.55655,0.25,0.3333333333333333,1.0,11.233333333333334,24.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2014,2014,False
201503-201889-201896-201919-202640,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shavonte Zellous, Karima Christmas-Kelly","Larkins, Coleman, January, Zellous, Christmas-Kelly",201503-201889-201896-201919-202640,IND,3942.0,11,66.0,-1.0,131.0,135.0,48.0,266.0,18.0,39.0,6.0,14.0,14.0,21.0,8.0,2.0,30.0,74.0,30.0,139.0,140.0,8.0,25.0,9.0,51.0,24.0,12.0,22.0,10.0,54.0,26.0,45.0,60.0,14.0,7.0,8.0,3.0,15.0,14.0,42.0,46.0,61.0,4.0,22.0,123.0,51.0,48.0,0.4,0.41379310344827586,0.40540540540540543,0.32,0.4326923076923077,0.36764705882352944,0.5227272727272727,0.5204081632653061,0.28846153846153844,0.5333333333333333,0.7027027027027027,0.6909090909090909,0.5,0.9285714285714286,97.1689497716895,15.465648854961833,14.192592592592593,14.412213740458014,13.62962962962963,0.375,0.46153846153846156,0.5625,0.5555555555555556,0.1346153846153846,0.20192307692307693,0.07692307692307693,0.4117647058823529,0.42857142857142855,0.058823529411764705,0.6634615384615384,0.47548798076923077,0.4836014705882353,0.18032786885245902,0.2391304347826087,0.3669064748201439,7.95945945945946,23.953333333333333,0.366412213740458,50.0,14.0,3.0,4.0,4.0,8.0,1.0,9.0,22.0,2.0,4.0,3.0,7.0,10.0,49.0,4.0,10.0,2.0,4.0,2.0,16.0,3.0,26.0,36.0,30.0,2.0,22.0,9.0,11.0,1.0,10.0,9.0,1.0,1.0,1.0,4.0,8.0,3.0,12.0,7.0,15.0,1.0,7.0,2.0,5.0,7.0,5.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,10.0,5.0,1.0,3.0,1.0,1.0,1.0,6.0,3.0,6.0,10.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.4,0.5,0.5333333333333333,0.03333333333333333,0.14864864864864866,0.1794871794871795,0.2857142857142857,0.045454545454545456,0.875,0.6,0.18181818181818182,0.6666666666666666,0.2222222222222222,0.1935483870967742,0.23809523809523808,0.23076923076923078,0.18181818181818182,0.2857142857142857,0.6,0.7142857142857143,0.5,0.02,0.5,0.2857142857142857,0.4,0.25,0.38095238095238093,0.38095238095238093,0.125,0.125,0.125,1.0,0.21153846153846154,0.4090909090909091,0.42857142857142855,1.0,0.2857142857142857,0.75,0.3333333333333333,0.2857142857142857,0.5,1.0,0.20588235294117646,0.42857142857142855,0.4090909090909091,0.4617045454545455,0.11510791366906475,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2014,2014,False
201503-201919-202640-203406-203827,1611661325,"Erlana Larkins, Shavonte Zellous, Karima Christmas-Kelly, Layshia Clarendon, Natasha Howard","Larkins, Zellous, Christmas-Kelly, Clarendon, Howard",201503-201919-202640-203406-203827,IND,512.0,5,9.0,-6.0,14.0,15.0,4.0,29.0,1.0,5.0,,2.0,5.0,4.0,,,4.0,14.0,,11.0,17.0,1.0,6.0,,2.0,2.0,1.0,1.0,1.0,2.0,4.0,6.0,10.0,1.0,,,,2.0,1.0,4.0,4.0,5.0,1.0,3.0,8.0,2.0,4.0,0.25,0.25,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.34375,0.16666666666666666,,,1.0,1.0,1.0,,81.5625,19.714285714285715,15.733333333333333,16.714285714285715,15.733333333333333,0.35714285714285715,0.2,0.25,1.0,0.35714285714285715,0.2857142857142857,,0.3333333333333333,,,0.35714285714285715,0.4427857142857143,0.47426666666666667,0.1875,0.1875,0.18181818181818182,8.342857142857143,,0.2857142857142857,2.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,3.0,1.0,2.0,,,1.0,3.0,,,6.0,,,,,1.0,,,,,,,,3.0,1.0,2.0,,4.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,0.5,0.5,0.5,,0.07142857142857142,0.2,,,,1.0,0.3,1.0,,0.3,0.25,0.5,,,1.0,1.0,,0.1111111111111111,,0.2,0.2,,0.5,0.5,,,,,,,,,0.5,1.0,1.0,,,,,,,0.5749,0.2727272727272727,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,1611661325,2014,2014,False
201503-202640-203039-203827-203843,1611661325,"Erlana Larkins, Karima Christmas-Kelly, Sydney Carter, Natasha Howard, Maggie Lucas","Larkins, Christmas-Kelly, Carter, Howard, Lucas",201503-202640-203039-203827-203843,IND,563.0,5,9.0,-2.0,16.0,17.0,,33.0,5.0,7.0,,,2.0,3.0,,,7.0,12.0,2.0,18.0,20.0,,,,,8.0,4.0,5.0,4.0,11.0,2.0,4.0,5.0,1.0,,3.0,1.0,3.0,3.0,7.0,3.0,3.0,1.0,2.0,16.0,,,0.5714285714285714,0.5714285714285714,0.5833333333333334,,0.6071428571428571,,0.6,,0.14285714285714285,1.0,0.6666666666666666,0.6666666666666666,,1.0,84.40497335701599,20.1875,14.117647058823529,18.9375,14.117647058823529,0.5,0.7142857142857143,0.8333333333333334,0.8,0.14285714285714285,0.21428571428571427,,,,,0.6428571428571429,0.47388214285714286,,0.13333333333333333,0.15384615384615385,,7.133333333333333,24.05,,8.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,2.0,,,6.0,3.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,2.0,1.0,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,1.0,0.5,,,0.5,1.0,1.0,1.0,,0.08333333333333333,0.14285714285714285,,,1.0,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,0.14285714285714285,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,0.5,0.4621,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2014,2014,False
100646-201503-201889-201896-202663,1611661325,"Tamika Catchings, Erlana Larkins, Marissa Coleman, Briann January, Krystal Thomas","Catchings, Larkins, Coleman, January, Thomas",100646-201503-201889-201896-202663,IND,236.0,1,4.0,-4.0,7.0,8.0,,15.0,1.0,2.0,,,1.0,2.0,,,2.0,5.0,1.0,6.0,10.0,,,,,4.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,,2.0,,2.0,1.0,1.0,1.0,2.0,,1.0,4.0,,,1.0,1.0,0.4,,0.3333333333333333,,0.42857142857142855,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,91.52542372881356,18.571428571428573,13.25,16.142857142857142,13.25,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.3333333333333333,,,,,0.5,0.42385,,0.14285714285714285,0.16666666666666666,,8.82,24.6,,,1.0,,,1.0,,,,1.0,,,,,,2.0,1.0,2.0,,,,2.0,,,,,,1.0,,,,,,,1.0,,,2.0,,,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,0.6666666666666666,,,0.5,1.0,0.5,,,,,,0.25,,1.0,1.0,1.0,,,,,,,0.16666666666666666,,,,,,,,,,,,,0.38475,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2014,2014,False
100646-201503-201896-202640-203406,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Karima Christmas-Kelly, Layshia Clarendon","Catchings, Larkins, January, Christmas-Kelly, Clarendon",100646-201503-201896-202640-203406,IND,603.0,3,10.0,-9.0,18.0,19.0,10.0,37.0,2.0,8.0,1.0,5.0,1.0,3.0,2.0,1.0,4.0,12.0,4.0,15.0,24.0,2.0,7.0,3.0,9.0,2.0,1.0,1.0,,2.0,2.0,4.0,8.0,3.0,2.0,,,1.0,2.0,4.0,7.0,11.0,1.0,5.0,12.0,9.0,10.0,0.25,0.25,0.3333333333333333,0.2857142857142857,0.25,0.2,0.35714285714285715,0.34615384615384615,0.25,,0.4,0.5,,0.4,88.35820895522387,15.61111111111111,16.94736842105263,15.166666666666666,14.947368421052632,0.5,0.25,0.2857142857142857,,0.0625,0.1875,0.125,0.5,0.2,0.1,0.75,0.500628125,0.47950499999999996,0.25,0.3125,0.6,6.0,25.175,0.5555555555555556,9.0,3.0,1.0,2.0,1.0,1.0,,,2.0,,,,2.0,,7.0,1.0,2.0,,,1.0,3.0,,5.0,6.0,,,2.0,,1.0,,,,,,1.0,1.0,3.0,,1.0,1.0,4.0,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,0.5,0.5,0.5,,0.08333333333333333,0.125,,,1.0,,0.375,1.0,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.5,1.0,,,1.0,,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,0.125,,,,1.0,0.5,,,,,0.2,,,0.6575,0.2,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661325,2014,2014,False
100646-201889-201896-201919-203041,1611661325,"Tamika Catchings, Marissa Coleman, Briann January, Shavonte Zellous, Lynetta Kizer","Catchings, Coleman, January, Zellous, Kizer",100646-201889-201896-201919-203041,IND,93.0,2,2.0,-4.0,3.0,3.0,,6.0,,,,,,1.0,,,,1.0,1.0,3.0,7.0,,,,,,,1.0,,3.0,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,3.0,,,,,,,0.75,,0.75,,0.5,,,,,,92.90322580645162,18.666666666666668,12.333333333333334,18.666666666666668,12.333333333333334,,,,,,0.5,,,,,0.5,0.43365,,,,,19.9,25.6,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661325,2014,2014,False
100646-201896-201919-202640-203827,1611661325,"Tamika Catchings, Briann January, Shavonte Zellous, Karima Christmas-Kelly, Natasha Howard","Catchings, January, Zellous, Christmas-Kelly, Howard",100646-201896-201919-202640-203827,IND,223.0,1,4.0,-5.0,7.0,7.0,,14.0,1.0,2.0,,,2.0,,,,1.0,4.0,1.0,3.0,8.0,,,,,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,3.0,1.0,2.0,,1.0,,,2.0,,,1.0,1.0,0.25,,0.2,,0.2,,0.2,0.6666666666666666,,,,,90.40358744394618,18.428571428571427,13.428571428571429,17.857142857142858,10.714285714285714,0.4,0.5,0.5,1.0,0.4,,,,,,0.6,0.48941,,,,,5.15,23.2,,2.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,,3.0,,2.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,1.0,,,,,,,,,,,,,,,,0.2,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2014,2014,False
100646-201896-201919-202663-203827,1611661325,"Tamika Catchings, Briann January, Shavonte Zellous, Krystal Thomas, Natasha Howard","Catchings, January, Zellous, Thomas, Howard",100646-201896-201919-202663-203827,IND,89.0,1,1.0,,4.0,4.0,3.0,8.0,,,,,,1.0,,,,1.0,,2.0,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,2.0,,1.0,2.0,3.0,,1.0,2.0,,3.0,,,,,,,0.5,,,0.5,1.0,1.0,1.0,,129.43820224719101,11.75,10.5,11.75,10.5,,,,,,1.0,,,,,,0.2743,0.2743,0.5,0.5,,18.0,,0.75,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2014,2014,False
100646-201919-202640-203039-203827,1611661325,"Tamika Catchings, Shavonte Zellous, Karima Christmas-Kelly, Sydney Carter, Natasha Howard","Catchings, Zellous, Christmas-Kelly, Carter, Howard",100646-201919-202640-203039-203827,IND,66.0,1,1.0,3.0,1.0,1.0,,2.0,,,,,,,1.0,,,,1.0,3.0,,,,,,,,1.0,,3.0,1.0,1.0,1.0,,,,,,,1.0,,,,,3.0,,,,,,,1.5,,1.5,,1.0,,0.5,0.5,1.0,,43.63636363636363,25.0,41.0,25.0,28.0,,,,,,,1.0,,,,1.0,0.50385,,,,,,23.4,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2014,2014,False
