EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,FG2M,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,DefThreePtRebounds,LostBallTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,PenaltyTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,ShootingFouls,BlockingFouls,Charge Fouls,Loose Ball Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,FTOffRebounds,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedLongMidRange,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
100666-100928-201904-202653-203826,1611661323,"Katie Douglas, Ebony Hoffman, Renee Montgomery, Kayla Pedersen, Alyssa Thomas","Douglas, Hoffman, Montgomery, Pedersen, Thomas",100666-100928-201904-202653-203826,CON,199.0,1,3.0,5.0,6.0,1.0,11.0,3.0,1.0,1.0,,5.0,1.0,,4.0,8.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,4.0,,2.0,1.0,,,,,,2.0,0.3333333333333333,0.16666666666666666,,,0.3333333333333333,,0.25,1.0,,,79.59798994974874,18.6,17.666666666666668,18.6,15.833333333333334,0.5,0.16666666666666666,0.16666666666666666,,0.6666666666666666,0.5508666666666667,0.7208,,,7.2,23.0,-4.0,5.0,5.0,2.0,2.0,3.0,1.0,,,2.0,,2.0,5.0,4.0,2.0,,,,,,,,4.0,5.0,,,0.4,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,0.5,0.6666666666666666,,0.5508666666666667,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,0.5,1.0,0.5,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,2.0,,1.0,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.16666666666666666,,,0.5,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
100666-202254-202255-203410-203823,1611661323,"Katie Douglas, Kelsey Griffin, Allison Hightower, Alex Bentley, Chiney Ogwumike","Douglas, Griffin, Hightower, Bentley, Ogwumike",100666-202254-202255-203410-203823,CON,2457.0,10,41.0,80.0,84.0,14.0,164.0,24.0,22.0,9.0,1.0,62.0,10.0,20.0,75.0,67.0,1.0,9.0,16.0,11.0,22.0,18.0,40.0,16.0,8.0,8.0,2.0,5.0,5.0,13.0,2.0,16.0,1.0,23.0,3.0,31.0,10.0,5.0,4.0,5.0,59.0,0.43023255813953487,0.1388888888888889,0.6153846153846154,0.5789473684210527,0.41025641025641024,0.6774193548387096,0.3695652173913043,0.5555555555555556,0.6,0.6,96.11721611721612,14.8125,15.142857142857142,13.8,14.535714285714286,0.3333333333333333,0.3055555555555556,0.125,0.1,0.4722222222222222,0.4644243055555555,0.501195,0.125,0.14285714285714285,8.912903225806453,23.6,8.0,32.0,29.0,15.0,9.0,13.0,16.0,3.0,2.0,23.0,3.0,10.0,24.0,34.0,30.0,3.0,2.0,6.0,10.0,3.0,,2.0,34.0,32.0,0.3,0.3,0.3709677419354839,0.4166666666666667,0.3819444444444444,0.42592592592592593,0.5,0.0967741935483871,0.08333333333333333,0.25,0.8333333333333334,0.5555555555555556,0.8,0.625,0.6818181818181818,0.2222222222222222,0.13636363636363635,0.13636363636363635,0.2222222222222222,0.2222222222222222,0.48148148148148145,0.6923076923076923,0.2222222222222222,0.5042203703703704,0.4533333333333333,0.4,1.0,16.0,8.0,10.0,7.0,22.0,6.0,0.34782608695652173,0.36363636363636365,0.4666666666666667,0.013888888888888888,3.0,5.0,5.0,1.0,,,,,1.0,1.0,3.0,4.0,9.0,1.0,5.0,16.0,1.0,3.0,11.0,6.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,8.0,,,5.0,1.0,1.0,1.0,,1.0,,6.0,,2.0,1.0,6.0,0.6666666666666666,1.0,0.3333333333333333,0.4444444444444444,0.55,0.5714285714285714,,1.0,0.14285714285714285,0.45454545454545453,0.3157894736842105,0.14285714285714285,1.0,0.025,0.4,0.3125,0.4166666666666667,,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,0.6,0.3333333333333333,,,,1.0,1.0,,,0.1111111111111111,0.3333333333333333,,0.21333333333333335,1.0,2.0,,0.2,,,,,,1.0,,,,,,,1611661323,2014,2014,False
100666-202254-202255-203823-203826,1611661323,"Katie Douglas, Kelsey Griffin, Allison Hightower, Chiney Ogwumike, Alyssa Thomas","Douglas, Griffin, Hightower, Ogwumike, Thomas",100666-202254-202255-203823-203826,CON,2880.0,5,48.0,92.0,90.0,13.0,182.0,29.0,20.0,6.0,1.0,75.0,9.0,14.0,85.0,81.0,1.0,5.0,13.0,29.0,29.0,14.0,43.0,12.0,6.0,12.0,,6.0,7.0,19.0,3.0,27.0,1.0,20.0,,17.0,7.0,6.0,2.0,8.0,70.0,0.4722222222222222,0.10714285714285714,0.631578947368421,0.725,0.3333333333333333,0.6904761904761905,0.30434782608695654,0.3076923076923077,0.45454545454545453,0.8461538461538461,91.0,14.771739130434783,16.9,14.08695652173913,16.333333333333332,0.34523809523809523,0.23809523809523808,0.07142857142857142,0.08333333333333333,0.4523809523809524,0.4590536144578313,0.4486545454545455,0.08045977011494253,0.08974358974358974,8.069333333333335,25.533333333333335,4.0,15.0,14.0,15.0,2.0,5.0,26.0,9.0,1.0,34.0,1.0,3.0,11.0,11.0,46.0,,1.0,9.0,,6.0,1.0,4.0,11.0,15.0,0.1111111111111111,0.125,0.4533333333333333,0.2727272727272727,0.4226190476190476,0.25,0.36666666666666664,0.12,0.1724137931034483,0.15384615384615385,,0.8125,,0.5172413793103449,0.625,0.30952380952380953,0.45,0.45,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.4,0.2,0.43111818181818184,0.12941176470588237,0.16304347826086957,3.0,22.0,11.0,12.0,3.0,25.0,6.0,0.3235294117647059,0.36666666666666664,0.2,0.03571428571428571,3.0,4.0,10.0,,,,,,1.0,,1.0,6.0,11.0,1.0,,15.0,,1.0,5.0,3.0,8.0,1.0,1.0,,2.0,6.0,1.0,,1.0,6.0,1.0,1.0,9.0,1.0,,1.0,,1.0,,3.0,2.0,3.0,1.0,3.0,1.0,1.0,,0.5454545454545454,0.625,0.625,,,0.14285714285714285,0.25,0.5,0.25,,0.02631578947368421,0.375,0.38461538461538464,0.45454545454545453,0.2,0.6666666666666666,,,,1.0,0.3333333333333333,0.75,,,,,1.0,1.0,,,0.08333333333333333,,,0.17647058823529413,,2.0,,,,,,,1.0,2.0,1.0,2.0,2.0,,,,1611661323,2014,2014,False
100666-202254-203020-203408-203410,1611661323,"Katie Douglas, Kelsey Griffin, Kelley Cain, Kelly Faris, Alex Bentley","Douglas, Griffin, Cain, Faris, Bentley",100666-202254-203020-203408-203410,CON,23.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
100666-202254-203408-203410-203823,1611661323,"Katie Douglas, Kelsey Griffin, Kelly Faris, Alex Bentley, Chiney Ogwumike","Douglas, Griffin, Faris, Bentley, Ogwumike",100666-202254-203408-203410-203823,CON,182.0,2,3.0,7.0,5.0,1.0,12.0,2.0,,2.0,,3.0,2.0,2.0,6.0,8.0,,2.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,2.0,,2.0,1.0,,,,6.0,0.5,0.4,1.0,1.0,,1.0,,,,,94.94505494505495,15.428571428571429,14.8,12.571428571428571,14.8,0.4,,0.4,,0.8,0.51425,,0.16666666666666666,0.25,4.466666666666667,24.95,-2.0,4.0,,1.0,1.0,2.0,1.0,,,2.0,,1.0,2.0,4.0,4.0,,,,,1.0,,,4.0,4.0,,,0.6666666666666666,0.5,0.4,0.5,0.6666666666666666,,,,,1.0,,0.5,0.5,0.2,,,,,1.0,0.5,,0.6227,0.6666666666666666,0.5714285714285714,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
100666-202255-202263-203823-203826,1611661323,"Katie Douglas, Allison Hightower, Danielle McCray, Chiney Ogwumike, Alyssa Thomas","Douglas, Hightower, McCray, Ogwumike, Thomas",100666-202255-202263-203823-203826,CON,433.0,2,7.0,12.0,12.0,2.0,24.0,2.0,2.0,1.0,,8.0,1.0,2.0,10.0,16.0,,1.0,2.0,3.0,4.0,2.0,6.0,1.0,,2.0,1.0,2.0,2.0,4.0,1.0,3.0,,3.0,,2.0,1.0,1.0,,1.0,8.0,0.5,0.1111111111111111,0.5,1.0,0.5,1.0,0.4,1.0,,1.0,79.81524249422633,19.416666666666668,16.666666666666668,18.916666666666668,15.5,0.2222222222222222,0.2222222222222222,0.1111111111111111,,0.3333333333333333,0.42135555555555554,0.7126,0.1,0.1111111111111111,8.125,24.8,-6.0,1.0,2.0,1.0,,,4.0,2.0,,4.0,,,,,2.0,,,,1.0,,,,,1.0,,,0.5,,0.4444444444444444,,,,,,1.0,1.0,1.0,0.5,0.5,0.4444444444444444,1.0,1.0,,,,,,0.3126,,0.08333333333333333,,6.0,3.0,3.0,,6.0,,0.75,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,2.0,,1.0,,,2.0,,,,1.0,2.0,,,,1.0,1.0,,3.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,0.3333333333333333,,,,,1.0,0.25,0.25,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,0.2,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
100666-202255-202653-203823-203826,1611661323,"Katie Douglas, Allison Hightower, Kayla Pedersen, Chiney Ogwumike, Alyssa Thomas","Douglas, Hightower, Pedersen, Ogwumike, Thomas",100666-202255-202653-203823-203826,CON,185.0,2,3.0,6.0,6.0,1.0,12.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,7.0,,1.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,,,,,,,3.0,,2.0,,4.0,2.0,,,,7.0,0.5,0.2,,1.0,0.5,1.0,0.3333333333333333,1.0,,1.0,93.4054054054054,15.833333333333334,15.0,12.833333333333334,14.5,0.2,0.2,0.2,1.0,0.4,0.40316,0.39,0.2857142857142857,0.3333333333333333,7.025,24.1,7.0,3.0,,,,1.0,2.0,1.0,,2.0,,1.0,3.0,2.0,2.0,,,2.0,,,,,2.0,3.0,,,0.5,0.3333333333333333,0.4,0.25,0.25,0.5,1.0,0.5,,1.0,,,,0.4,1.0,1.0,,,0.25,,,0.41345,0.2857142857142857,0.5,,2.0,1.0,1.0,,2.0,,0.5,0.5,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,1.0,,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
100666-203046-203402-203410-203823,1611661323,"Katie Douglas, Briana Butler, Kelsey Bone, Alex Bentley, Chiney Ogwumike","Douglas, Butler, Bone, Bentley, Ogwumike",100666-203046-203402-203410-203823,CON,85.0,1,1.0,3.0,2.0,,5.0,,1.0,1.0,,1.0,1.0,2.0,5.0,6.0,,1.0,,,,,,,,,,,,,,,,2.0,,2.0,1.0,,,,5.0,0.8333333333333334,0.5,,,,,,,,,84.70588235294117,19.0,14.0,19.0,14.0,,0.5,0.5,,0.5,0.383175,,0.3333333333333333,0.5,18.4,22.7,-1.0,,,,,,,,1.0,,1.0,,,,,3.0,1.0,,,,,,,,1.0,1.0,,,0.75,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
100666-203402-203410-203823-203826,1611661323,"Katie Douglas, Kelsey Bone, Alex Bentley, Chiney Ogwumike, Alyssa Thomas","Douglas, Bone, Bentley, Ogwumike, Thomas",100666-203402-203410-203823-203826,CON,13598.0,22,227.0,436.0,442.0,70.0,878.0,156.0,85.0,62.0,9.0,330.0,66.0,61.0,415.0,449.0,9.0,61.0,66.0,117.0,149.0,88.0,237.0,39.0,21.0,47.0,13.0,31.0,51.0,98.0,9.0,107.0,8.0,86.0,8.0,81.0,39.0,10.0,7.0,11.0,322.0,0.479020979020979,0.16666666666666666,0.47959183673469385,0.7267080745341615,0.36666666666666664,0.7029702970297029,0.38839285714285715,0.4067796610169492,0.6666666666666666,0.8571428571428571,92.97837917340786,15.564220183486238,15.411764705882353,14.387614678899082,14.714932126696832,0.3939393939393939,0.21464646464646464,0.15656565656565657,0.1232876712328767,0.5606060606060606,0.4900417721518987,0.5089026785714286,0.09176470588235294,0.10863509749303621,7.5633333333333335,24.742424242424242,-34.0,32.0,52.0,97.0,6.0,8.0,89.0,25.0,17.0,150.0,18.0,9.0,19.0,34.0,164.0,18.0,17.0,16.0,25.0,16.0,5.0,10.0,34.0,32.0,0.2727272727272727,0.27692307692307694,0.45454545454545453,0.47368421052631576,0.44696969696969696,0.42,0.5333333333333333,0.048484848484848485,0.07692307692307693,0.0449438202247191,0.6097560975609756,0.6949152542372882,0.5882352941176471,0.6217948717948718,0.6736111111111112,0.22474747474747475,0.29411764705882354,0.29411764705882354,0.27419354838709675,0.2786885245901639,0.32,0.75,0.2786885245901639,0.43250833333333333,0.0819277108433735,0.07339449541284404,4.0,136.0,68.0,80.0,44.0,172.0,8.0,0.4533333333333333,0.5230769230769231,0.4536082474226804,0.010101010101010102,26.0,42.0,28.0,1.0,,,,,3.0,1.0,6.0,37.0,64.0,3.0,10.0,93.0,1.0,6.0,13.0,36.0,40.0,12.0,11.0,1.0,9.0,15.0,21.0,7.0,5.0,18.0,5.0,11.0,44.0,,5.0,6.0,1.0,5.0,,4.0,3.0,8.0,9.0,5.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.578125,0.5684931506849316,0.5822784810126582,,0.875,0.4772727272727273,0.3770491803278688,0.31666666666666665,0.4878048780487805,0.7142857142857143,0.024154589371980676,0.7272727272727273,0.3146067415730337,0.32941176470588235,0.32142857142857145,0.6,0.25,0.25,1.0,0.6470588235294118,0.5753424657534246,0.6190476190476191,0.11538461538461539,,,,0.3333333333333333,0.6666666666666666,,,0.24,0.16666666666666666,,0.22409638554216868,1.0,3.0,,0.1111111111111111,0.3333333333333333,1.0,0.015151515151515152,0.016129032258064516,1.0,,2.0,1.0,1.0,,,,1611661323,2014,2014,False
100928-201904-202263-203402-203826,1611661323,"Ebony Hoffman, Renee Montgomery, Danielle McCray, Kelsey Bone, Alyssa Thomas","Hoffman, Montgomery, McCray, Bone, Thomas",100928-201904-202263-203402-203826,CON,22.0,1,,1.0,1.0,,2.0,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,130.9090909090909,16.0,6.0,16.0,6.0,,1.0,,,,0.3667,,,,18.6,,-2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3667,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
100928-201904-202254-203410-203826,1611661323,"Ebony Hoffman, Renee Montgomery, Kelsey Griffin, Alex Bentley, Alyssa Thomas","Hoffman, Montgomery, Griffin, Bentley, Thomas",100928-201904-202254-203410-203826,CON,25.0,1,,1.0,1.0,,2.0,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,115.19999999999999,17.0,8.0,17.0,8.0,,,,,,0.3827,,,,13.7,,-3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
100928-201904-203408-203410-203823,1611661323,"Ebony Hoffman, Renee Montgomery, Kelly Faris, Alex Bentley, Chiney Ogwumike","Hoffman, Montgomery, Faris, Bentley, Ogwumike",100928-201904-203408-203410-203823,CON,148.0,1,2.0,5.0,4.0,1.0,9.0,1.0,1.0,1.0,,4.0,1.0,,4.0,3.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,1.0,1.0,,1.0,,2.0,1.0,,,1.0,1.0,1.0,2.0,0.4,0.2,,1.0,0.5,1.0,0.3333333333333333,,1.0,,87.56756756756756,18.4,14.0,15.8,14.0,0.2,0.2,0.2,,0.4,0.33871,0.3267,,,8.425,25.0,1.0,,,1.0,,,2.0,1.0,,2.0,,,,,2.0,,,,1.0,,,,,,,,0.5,,0.4,,,,,,1.0,,1.0,1.0,1.0,0.4,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,,0.5,0.5,1.0,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
100928-201904-203410-203823-203826,1611661323,"Ebony Hoffman, Renee Montgomery, Alex Bentley, Chiney Ogwumike, Alyssa Thomas","Hoffman, Montgomery, Bentley, Ogwumike, Thomas",100928-201904-203410-203823-203826,CON,59.0,1,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,,3.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,3.0,1.5,1.0,,,,,,,,,48.8135593220339,35.0,24.0,35.0,24.0,,,1.0,,1.0,0.315,,,,,29.2,3.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,1.5,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
201904-202254-202255-203402-203826,1611661323,"Renee Montgomery, Kelsey Griffin, Allison Hightower, Kelsey Bone, Alyssa Thomas","Montgomery, Griffin, Hightower, Bone, Thomas",201904-202254-202255-203402-203826,CON,311.0,3,5.0,12.0,10.0,1.0,22.0,6.0,2.0,2.0,,10.0,2.0,3.0,18.0,13.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,2.0,,4.0,1.0,3.0,2.0,,,,18.0,0.6923076923076923,0.16666666666666666,,,0.25,0.5,0.2,,,,101.86495176848874,12.0,16.7,11.5,16.7,0.5,0.16666666666666666,0.16666666666666666,,0.6666666666666666,0.5559666666666666,0.394,0.15384615384615385,0.18181818181818182,5.279999999999999,24.55,5.0,,,5.0,,,2.0,,1.0,6.0,1.0,,,,10.0,3.0,1.0,1.0,1.0,,,1.0,,,0.5,0.5,0.6,,0.625,,,0.1,0.16666666666666666,,0.5,,0.5,0.8333333333333334,1.0,0.16666666666666666,,,0.5,0.5,,,0.5,,,,,2.0,1.0,1.0,1.0,2.0,,0.16666666666666666,0.16666666666666666,0.2,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
201904-202254-202263-202653-203408,1611661323,"Renee Montgomery, Kelsey Griffin, Danielle McCray, Kayla Pedersen, Kelly Faris","Montgomery, Griffin, McCray, Pedersen, Faris",201904-202254-202263-202653-203408,CON,251.0,2,4.0,10.0,11.0,3.0,21.0,4.0,3.0,2.0,,8.0,2.0,2.0,11.0,9.0,,2.0,2.0,1.0,4.0,3.0,7.0,1.0,1.0,1.0,,,,1.0,,3.0,,2.0,,4.0,1.0,,,,7.0,0.4583333333333333,0.2,1.0,1.0,0.4,1.0,0.5,1.0,,1.0,120.47808764940238,15.2,9.0,13.9,9.0,0.4,0.3,0.2,,0.6,0.489135,0.585,0.09090909090909091,0.1111111111111111,9.1625,24.15,2.0,7.0,11.0,3.0,2.0,2.0,1.0,,1.0,3.0,1.0,2.0,5.0,8.0,4.0,3.0,1.0,,1.0,1.0,,,8.0,7.0,0.5,0.5,0.375,0.4,0.45,0.5,0.5,,,,1.0,,,0.75,0.75,0.1,,,0.5,0.5,0.2857142857142857,1.0,0.5,0.47625,0.7272727272727273,0.7,,2.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.3333333333333333,,2.0,2.0,,,,,,,,1.0,2.0,2.0,3.0,,,4.0,1.0,2.0,1.0,,2.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,1.0,,,3.0,1.0,,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,1.0,,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,0.2857142857142857,0.5,,0.36363636363636365,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
201904-202254-202263-202653-203410,1611661323,"Renee Montgomery, Kelsey Griffin, Danielle McCray, Kayla Pedersen, Alex Bentley","Montgomery, Griffin, McCray, Pedersen, Bentley",201904-202254-202263-202653-203410,CON,48.0,1,1.0,1.0,2.0,,3.0,,,1.0,,,1.0,,,2.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,0.5,,0.3333333333333333,,,0.5,,90.0,17.0,15.5,17.0,9.5,,,1.0,,1.0,0.52905,,,,,23.5,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2014,2014,False
