EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,PenaltyOffPossPct,PenaltyDefPoss,Arc3FGA,FG3A,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,BadPassTurnovers,Loose Ball Fouls Drawn,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,DefTwoPtRebounds,DefRebounds,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,FtPoints,PenaltyFtPoints,FTA,NonShootingFoulsDrawn,Fg2aBlocked,FTDefRebounds,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,SecondChanceOffPoss,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,LostBallSteals,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,DeadBallTurnovers,Offensive Fouls,BlockedLongMidRange,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,SecondChancePoints,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceTsPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChancePointsPct,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,Corner3PctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceTurnovers,SelfOReb,Blocked3s,BlockedArc3,SelfORebPct,Technical Free Throw Trips,Travels,team_id,year,season,team_vs
100949-201496-201911-202650-203014,1611661320,"Alana Beard, Candace Parker, Kristi Toliver, Jantel Lavender, Nneka Ogwumike","Beard, Parker, Toliver, Lavender, Ogwumike",100949-201496-201911-202650-203014,LAS,1335.0,2,22.0,21.0,42.0,40.0,82.0,3.0,7.0,15.0,26.0,48.0,27.0,14.0,1.0,6.0,16.0,44.0,0.5769230769230769,0.5294117647058824,0.6,88.4494382022472,15.142857142857142,17.475,14.619047619047619,16.675,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.47176617647058827,9.088461538461539,10.0,3.0,1.0,6.0,1.0,9.0,0.5,0.23809523809523808,1.0,6.0,8.0,6.0,1.0,4.0,22.0,2.0,,0.23529411764705882,0.16666666666666666,0.23529411764705882,0.2,0.17647058823529413,0.5,23.975,7.0,9.0,5.0,10.0,16.0,8.0,10.0,3.0,22.0,5.0,2.0,0.5333333333333333,0.5333333333333333,0.2647058823529412,0.7777777777777778,0.7777777777777778,0.29411764705882354,0.5,0.5555555555555556,0.6,3.0,3.0,6.0,8.0,16.0,15.0,18.0,14.0,0.75,0.75,0.8,0.6818181818181818,0.72,0.625,0.375,1.0,0.4774875,0.3333333333333333,12.0,4.0,13.0,2.0,1.0,,0.038461538461538464,,,3.0,2.0,1.0,,,,2.0,,,,6.0,1.0,2.0,1.0,5.0,3.0,3.0,3.0,,5.0,2.0,,2.0,1.0,0.25,,0.25,0.1,0.2727272727272727,1.0,0.2,0.5,0.75,1.0,0.7142857142857143,0.058823529411764705,0.16666666666666666,0.16666666666666666,1.0,,,,0.16666666666666666,0.7049,0.13157894736842105,0.16666666666666666,1.0,,,,,1.0,1.0,,3.0,,,1.0,0.125,,0.5,,0.5,1.0,1.0,,,2.0,4.0,,,0.5,0.25,1.0,0.08333333333333333,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,,,,,,,,1611661320,2014,2014,True
201046-201048-201058-201496-203014,1611661320,"Lindsey Harding, Armintie Herrington, Sandrine Gruda, Candace Parker, Nneka Ogwumike","Harding, Herrington, Gruda, Parker, Ogwumike",201046-201048-201058-201496-203014,LAS,306.0,1,5.0,-1.0,8.0,8.0,16.0,,,2.0,5.0,9.0,10.0,2.0,2.0,2.0,2.0,9.0,0.4,0.5833333333333334,0.6428571428571429,75.29411764705883,18.5,19.75,17.0,17.5,,,,0.5611166666666666,5.54,,1.0,,2.0,,,0.5,,,,1.0,,,1.0,4.0,1.0,1.0,0.16666666666666666,,0.3333333333333333,,,0.6666666666666666,22.9,2.0,3.0,,2.0,2.0,1.0,2.0,,5.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,,,,,,,3.0,3.0,,,,,0.75,0.75,,,,,,2.0,,2.0,,1.0,,0.2,,,1.0,1.0,,,,,1.0,,,,3.0,,1.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,1.0,0.5,0.3333333333333333,,,,1.0,,0.5,0.16666666666666666,,,,,,,,,0.14285714285714285,0.16666666666666666,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,1611661320,2014,2014,True
201046-201048-201058-201499-203014,1611661320,"Lindsey Harding, Armintie Herrington, Sandrine Gruda, Candice Wiggins, Nneka Ogwumike","Harding, Herrington, Gruda, Wiggins, Ogwumike",201046-201048-201058-201499-203014,LAS,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2014,2014,True
201046-201048-201058-201911-203014,1611661320,"Lindsey Harding, Armintie Herrington, Sandrine Gruda, Kristi Toliver, Nneka Ogwumike","Harding, Herrington, Gruda, Toliver, Ogwumike",201046-201048-201058-201911-203014,LAS,98.0,1,2.0,5.0,4.0,3.0,7.0,1.0,1.0,4.0,4.0,9.0,4.0,2.0,,,1.0,9.0,1.0,1.0,1.125,102.85714285714286,11.25,17.666666666666668,11.25,17.666666666666668,0.25,1.0,1.0,0.3897,7.2,,,,,,,,,,,,,,,1.0,,,,,,,,0.25,,1.0,1.0,2.0,2.0,6.0,3.0,3.0,2.0,6.0,,,0.75,0.75,0.25,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661320,2014,2014,True
201046-201048-201058-203025-203423,1611661320,"Lindsey Harding, Armintie Herrington, Sandrine Gruda, Farhiya Abdi, Nikki Greene","Harding, Herrington, Gruda, Abdi, Greene",201046-201048-201058-203025-203423,LAS,146.0,1,2.0,-1.0,5.0,5.0,10.0,,2.0,1.0,5.0,2.0,3.0,2.0,,2.0,,2.0,0.2,0.2,0.2,98.63013698630138,17.6,11.6,15.6,11.6,0.4,,,0.3442,9.28,,,,,,,,,5.0,,,,,1.0,3.0,,,,,0.25,,,0.6,,1.0,3.0,,,,,,,,,,,,0.6,0.3333333333333333,0.5,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,0.2,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.25,,,,1.0,,,,,,,,,,,0.3334,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,0.5,1.0,,,,,,,,1611661320,2014,2014,True
201046-201048-201496-201499-203014,1611661320,"Lindsey Harding, Armintie Herrington, Candace Parker, Candice Wiggins, Nneka Ogwumike","Harding, Herrington, Parker, Wiggins, Ogwumike",201046-201048-201496-201499-203014,LAS,206.0,1,3.0,-1.0,6.0,7.0,13.0,,1.0,2.0,4.0,4.0,5.0,,1.0,3.0,1.0,4.0,0.5,0.5,0.5,90.873786407767,16.5,15.285714285714286,13.666666666666666,14.285714285714286,0.25,,,0.431125,8.275,,2.0,,4.0,,,0.5,,,,,,,2.0,4.0,2.0,,,,1.0,,,0.5,,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,,,1.0,1.0,0.5,0.5,0.5,0.25,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,1.0,0.5,,1.0,,0.5,1.0,,,,,,,,,0.5576,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,2.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,1611661320,2014,2014,True
201046-201048-201496-202650-203014,1611661320,"Lindsey Harding, Armintie Herrington, Candace Parker, Jantel Lavender, Nneka Ogwumike","Harding, Herrington, Parker, Lavender, Ogwumike",201046-201048-201496-202650-203014,LAS,228.0,1,4.0,-3.0,8.0,8.0,16.0,,,3.0,7.0,6.0,9.0,4.0,2.0,2.0,,6.0,0.42857142857142855,0.375,0.375,101.05263157894737,15.75,12.75,15.75,12.75,,,,0.45955625,6.742857142857143,,,,,,,,,2.0,1.0,1.0,1.0,,,2.0,,,0.125,,,,0.125,0.625,25.5,2.0,4.0,1.0,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.375,0.3333333333333333,0.3333333333333333,,,,,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2014,2014,True
201046-201058-201911-203014-203025,1611661320,"Lindsey Harding, Sandrine Gruda, Kristi Toliver, Nneka Ogwumike, Farhiya Abdi","Harding, Gruda, Toliver, Ogwumike, Abdi",201046-201058-201911-203014-203025,LAS,65.0,1,1.0,,2.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,,,,2.0,0.5,0.5,0.5,66.46153846153847,27.0,11.0,22.5,11.0,0.5,,,0.32885,13.25,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1611661320,2014,2014,True
201046-201058-201911-203025-203423,1611661320,"Lindsey Harding, Sandrine Gruda, Kristi Toliver, Farhiya Abdi, Nikki Greene","Harding, Gruda, Toliver, Abdi, Greene",201046-201058-201911-203025-203423,LAS,36.0,1,1.0,2.0,,1.0,1.0,,,1.0,1.0,2.0,,2.0,,,1.0,2.0,1.0,1.0,1.0,40.0,,19.0,,19.0,,,,0.5468,2.5,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661320,2014,2014,True
201048-201058-201496-201911-202650,1611661320,"Armintie Herrington, Sandrine Gruda, Candace Parker, Kristi Toliver, Jantel Lavender","Herrington, Gruda, Parker, Toliver, Lavender",201048-201058-201496-201911-202650,LAS,188.0,1,3.0,-5.0,8.0,8.0,16.0,1.0,2.0,1.0,3.0,4.0,9.0,,,2.0,1.0,4.0,0.3333333333333333,0.2,0.3333333333333333,122.55319148936171,11.625,11.875,11.625,11.875,0.4,0.5,0.5,0.42562,12.366666666666667,8.0,,,2.0,2.0,8.0,,1.0,,2.0,2.0,2.0,,,2.0,,,0.4,,,,0.4,0.6,23.7,,1.0,,,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,0.2,,,,,,,,1.0,1.0,3.0,4.0,2.0,2.0,4.0,0.3333333333333333,0.2,0.3333333333333333,1.0,1.0,1.0,0.2,,0.42562,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,2.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661320,2014,2014,True
201048-201058-201496-201911-203014,1611661320,"Armintie Herrington, Sandrine Gruda, Candace Parker, Kristi Toliver, Nneka Ogwumike","Herrington, Gruda, Parker, Toliver, Ogwumike",201048-201058-201496-201911-203014,LAS,247.0,2,4.0,6.0,11.0,9.0,20.0,1.0,2.0,3.0,8.0,12.0,6.0,4.0,1.0,1.0,4.0,10.0,0.375,0.3,0.4230769230769231,116.59919028340082,11.181818181818182,13.777777777777779,9.272727272727273,13.444444444444445,0.2,0.5,0.5,0.46902,8.2625,11.0,1.0,,1.0,1.0,11.0,1.0,1.0,7.0,2.0,2.0,2.0,,3.0,7.0,1.0,2.0,0.2,,0.5,,0.2,0.6,26.5,2.0,4.0,,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.4,0.5,1.0,0.2,,,,2.0,4.0,3.0,8.0,12.0,3.0,4.0,12.0,0.375,0.3,0.4230769230769231,1.0,0.8,1.0,0.4,0.5,0.46902,1.0,6.0,6.0,8.0,2.0,2.0,,0.25,0.5,,3.0,,,,,2.0,,,,2.0,,,,,,3.0,1.0,,,2.0,,,,,,,,,0.6,0.5,1.0,1.0,1.0,0.5,,,,,,,0.2,,,0.37195,0.18181818181818182,0.2222222222222222,,,,,,,,1.0,,,,,,,,1.0,,,,,,2.0,2.0,,,0.16666666666666666,,,0.16666666666666666,1.0,,2.0,,,1.0,,2.0,,,,0.5,0.5,1.0,,,,,1.0,,1611661320,2014,2014,True
201048-201496-201499-201911-203014,1611661320,"Armintie Herrington, Candace Parker, Candice Wiggins, Kristi Toliver, Nneka Ogwumike","Herrington, Parker, Wiggins, Toliver, Ogwumike",201048-201496-201499-201911-203014,LAS,126.0,1,2.0,,3.0,3.0,6.0,,,1.0,1.0,2.0,2.0,2.0,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,68.57142857142857,20.0,22.0,11.666666666666666,20.0,,,,0.44793333333333335,6.9,3.0,,,1.0,1.0,3.0,,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,,,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,25.8,,,1.0,1.0,,,,,,1.0,,,,,,,0.3333333333333333,1.0,1.0,,,,1.0,1.0,2.0,,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,,0.5,,,,0.44793333333333335,1.0,,,,,,,,,,1.0,,,,,2.0,,,,2.0,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1611661320,2014,2014,True
201048-201496-201911-202650-203014,1611661320,"Armintie Herrington, Candace Parker, Kristi Toliver, Jantel Lavender, Nneka Ogwumike","Herrington, Parker, Toliver, Lavender, Ogwumike",201048-201496-201911-202650-203014,LAS,16.0,1,,,1.0,1.0,2.0,,,,,,,,,,,,,,,180.0,11.0,5.0,11.0,5.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661320,2014,2014,True
201058-201496-201499-201911-203014,1611661320,"Sandrine Gruda, Candace Parker, Candice Wiggins, Kristi Toliver, Nneka Ogwumike","Gruda, Parker, Wiggins, Toliver, Ogwumike",201058-201496-201499-201911-203014,LAS,264.0,1,4.0,3.0,8.0,8.0,16.0,,,1.0,2.0,11.0,8.0,2.0,,1.0,1.0,11.0,0.5,0.9166666666666666,0.9166666666666666,87.27272727272727,17.625,15.375,17.625,15.25,,,,0.5069583333333333,6.45,,2.0,,2.0,,,1.0,,,2.0,4.0,2.0,,,4.0,2.0,,0.6666666666666666,,,,0.3333333333333333,0.8333333333333334,23.95,,1.0,1.0,1.0,,,3.0,,9.0,,,,,0.16666666666666666,,,0.16666666666666666,1.0,1.0,,,,,,,2.0,4.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,2.0,1.0,,,,3.0,,,,9.0,1.0,3.0,1.0,,,1.0,,,,1.0,,1.0,1.0,0.75,,0.75,,,1.0,,,1.0,1.0,,0.3333333333333333,0.5,0.5,1.0,,,,0.5,,,,2.0,,,,,,2.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661320,2014,2014,True
