EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyTurnovers,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,RecoveredBlocks,3SecondViolations,Assisted3sPct,SecondChanceFg3Pct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,Travels,SecondChanceTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimAccuracy,LostBallTurnovers,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PtsPutbacks,Corner3Assists,LostBallSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,Technical Free Throw Trips,BlockedShortMidRange,Offensive Fouls,ShortMidRangePctBlocked,PenaltyCorner3FGM,Blocked3s,BlockedArc3,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,BlockingFouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,HeaveAttempts,DefensiveGoaltends,team_id,year,season,team_vs
100634-100940-101039-200676-203398,1611661317,"Penny Taylor, Diana Taurasi, Erin Phillips, Candice Dupree, Brittney Griner","Taylor, Taurasi, Phillips, Dupree, Griner",100634-100940-101039-200676-203398,PHO,881.0,7,15.0,-2.0,30.0,30.0,10.0,60.0,2.0,6.0,4.0,10.0,8.0,18.0,10.0,35.0,37.0,8.0,8.0,4.0,5.0,3.0,11.0,3.0,9.0,10.0,2.0,1.0,1.0,3.0,7.0,1.0,8.0,14.0,5.0,32.0,0.5,0.5,0.4444444444444444,0.5681818181818182,0.625,0.6666666666666666,0.75,0.75,0.75,,98.07037457434733,13.9,15.466666666666667,13.533333333333333,15.033333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.4,0.4,0.75,0.45454545454545453,0.4721431818181818,0.19230769230769232,0.22727272727272727,10.155555555555557,7.0,1.0,2.0,1.0,,3.0,3.0,1.0,1.0,1.0,3.0,4.0,,,1.0,,3.0,2.0,4.0,1.0,1.0,2.0,9.0,6.0,3.0,3.0,,,1.0,6.0,,1.0,,,,,5.0,,,1.0,,1.0,7.0,5.0,,0.75,1.0,0.75,,0.5,1.5,0.7,1.5,0.6428571428571429,0.18181818181818182,,,,0.75,0.1,,0.09090909090909091,0.25,,,1.0,,0.09090909090909091,0.045454545454545456,0.13636363636363635,1.0,1.0,1.0,,0.2,1.0,1.0,0.5595,0.60734,0.08571428571428572,0.2571428571428571,23.55,0.23333333333333334,,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,3.0,,,0.3333333333333333,1.0,,,,,0.5,1.0,1.0,,0.3333333333333333,1.0,1.0,0.6,1.0,,,,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-100940-101039-200691-203398,1611661317,"Penny Taylor, Diana Taurasi, Erin Phillips, Mistie Bass, Brittney Griner","Taylor, Taurasi, Phillips, Bass, Griner",100634-100940-101039-200691-203398,PHO,742.0,6,12.0,,23.0,21.0,,44.0,6.0,7.0,,1.0,7.0,12.0,5.0,19.0,19.0,8.0,6.0,4.0,4.0,,8.0,2.0,8.0,8.0,2.0,2.0,4.0,6.0,10.0,1.0,5.0,6.0,2.0,19.0,0.5714285714285714,0.5714285714285714,0.5833333333333334,0.4666666666666667,0.5277777777777778,0.3333333333333333,0.5,0.4666666666666667,0.5,,85.39083557951483,14.347826086956522,19.61904761904762,14.347826086956522,18.571428571428573,0.4666666666666667,0.8571428571428571,0.8571428571428571,0.06666666666666667,,,,0.6666666666666666,0.48201333333333335,0.11764705882352941,0.14285714285714285,5.783333333333334,13.0,,4.0,1.0,1.0,,2.0,,,1.0,,3.0,,,,,,4.0,8.0,,2.0,3.0,11.0,,2.0,,1.0,,,5.0,1.0,,,2.0,1.0,1.0,5.0,,,3.0,3.0,3.0,11.0,13.0,,,,,,0.5,,0.4,,0.4583333333333333,0.2,0.08333333333333333,,1.0,0.45454545454545453,,,,,,,0.5,,0.26666666666666666,0.06666666666666667,0.13333333333333333,,,,0.1,0.1,,,,0.521895,,0.5789473684210527,23.766666666666666,0.5652173913043478,2.0,4.0,1.0,,,,,,4.0,,,1.0,,,2.0,,,,,,,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,,,,,0.4,3.0,1.0,,,,0.25,1.0,0.75,,,,,,,,1.0,1.0,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-100940-200676-201062-202318,1611661317,"Penny Taylor, Diana Taurasi, Candice Dupree, Shay Murphy, Ewelina Kobryn","Taylor, Taurasi, Dupree, Murphy, Kobryn",100634-100940-200676-201062-202318,PHO,123.0,1,2.0,,4.0,4.0,,8.0,1.0,1.0,1.0,1.0,3.0,4.0,,6.0,6.0,6.0,,3.0,3.0,1.0,6.0,,1.0,1.0,,,,,,,,,,6.0,1.0,1.0,0.75,0.75,0.75,,,1.0,,,93.65853658536587,15.5,15.25,15.5,15.25,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.25,0.461275,,,9.7,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-100940-200676-201869-201886,1611661317,"Penny Taylor, Diana Taurasi, Candice Dupree, Anete Jekabsone-Zogota, DeWanna Bonner","Taylor, Taurasi, Dupree, Jekabsone-Zogota, Bonner",100634-100940-200676-201869-201886,PHO,3.0,1,,3.0,1.0,,,1.0,,,,,,,,3.0,,,,,1.0,,3.0,,,,,,,,,,,,,3.0,,,,1.5,1.5,,,,,,480.0,3.0,,3.0,,,,,,,,,1.0,0.29625,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,1.0,1.0,,,,1.5,,1.5,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,0.29625,,1.0,28.3,1.0,,,,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-100940-201062-201886-203398,1611661317,"Penny Taylor, Diana Taurasi, Shay Murphy, DeWanna Bonner, Brittney Griner","Taylor, Taurasi, Murphy, Bonner, Griner",100634-100940-201062-201886-203398,PHO,10.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,9.0,,9.0,,,,,,,,,1.0,0.3792,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,0.3792,,,22.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-100940-201869-202318-203398,1611661317,"Penny Taylor, Diana Taurasi, Anete Jekabsone-Zogota, Ewelina Kobryn, Brittney Griner","Taylor, Taurasi, Jekabsone-Zogota, Kobryn, Griner",100634-100940-201869-202318-203398,PHO,170.0,1,3.0,2.0,4.0,5.0,,9.0,1.0,1.0,,,2.0,2.0,3.0,7.0,5.0,4.0,,2.0,2.0,,4.0,1.0,2.0,2.0,1.0,1.0,,1.0,2.0,,2.0,4.0,2.0,7.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,,76.23529411764706,18.0,19.6,18.0,19.6,0.5,1.0,1.0,,,,,0.5,0.49805,0.5,0.5,4.8,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-101039-200691-201869-202318,1611661317,"Penny Taylor, Erin Phillips, Mistie Bass, Anete Jekabsone-Zogota, Ewelina Kobryn","Taylor, Phillips, Bass, Jekabsone-Zogota, Kobryn",100634-101039-200691-201869-202318,PHO,144.0,2,2.0,8.0,5.0,4.0,2.0,9.0,,,1.0,1.0,1.0,2.0,3.0,8.0,,,2.0,,1.0,,3.0,2.0,4.0,4.0,,,,,,,3.0,4.0,1.0,8.0,,,0.5,0.8333333333333334,0.8,,1.0,0.5714285714285714,1.0,,90.0,9.2,24.5,9.2,17.0,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3421,0.25,0.3333333333333333,12.0,5.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,2.0,1.0,1.0,3.0,8.0,,,,,,,2.0,,,,,,,,,,,,1.0,8.0,5.0,,1.0,1.0,1.0,,0.5,,0.8333333333333334,,0.8,0.3333333333333333,,,,0.4,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,,,0.3421,,1.0,22.8,1.0,,,,,,3.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,0.25,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-200691-201062-203398-203839,1611661317,"Penny Taylor, Mistie Bass, Shay Murphy, Brittney Griner, Tiffany Bias","Taylor, Bass, Murphy, Griner, Bias",100634-200691-201062-203398-203839,PHO,69.0,1,1.0,,2.0,3.0,3.0,5.0,,,,1.0,,1.0,2.0,2.0,2.0,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,0.5,,,0.6666666666666666,,,104.34782608695653,14.5,13.333333333333334,14.5,8.0,,,,1.0,,,,,0.3933,0.5,0.5,18.6,2.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,0.5,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,0.3933,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-201062-201869-202318-203839,1611661317,"Penny Taylor, Shay Murphy, Anete Jekabsone-Zogota, Ewelina Kobryn, Tiffany Bias","Taylor, Murphy, Jekabsone-Zogota, Kobryn, Bias",100634-201062-201869-202318-203839,PHO,146.0,1,2.0,-3.0,5.0,5.0,5.0,10.0,1.0,1.0,,2.0,1.0,3.0,2.0,4.0,7.0,,2.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,1.0,4.0,,,0.3333333333333333,0.3333333333333333,0.5,,,1.0,,,98.63013698630138,14.8,14.4,14.8,14.4,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,0.3333333333333333,0.4895,0.25,0.25,13.266666666666666,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.2544,,,,0.2,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-100940-101039-200676-201886,1611661317,"Penny Taylor, Diana Taurasi, Erin Phillips, Candice Dupree, DeWanna Bonner","Taylor, Taurasi, Phillips, Dupree, Bonner",100634-100940-101039-200676-201886,PHO,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-100940-200676-201886-203398,1611661317,"Penny Taylor, Diana Taurasi, Candice Dupree, DeWanna Bonner, Brittney Griner","Taylor, Taurasi, Dupree, Bonner, Griner",100634-100940-200676-201886-203398,PHO,24746.0,33,412.0,191.0,791.0,783.0,59.0,1574.0,159.0,222.0,42.0,104.0,288.0,507.0,166.0,889.0,698.0,350.0,226.0,175.0,217.0,31.0,476.0,93.0,334.0,399.0,77.0,53.0,49.0,126.0,145.0,6.0,199.0,197.0,78.0,834.0,0.6076388888888888,0.625,0.5680473372781065,0.5544478527607362,0.6032608695652174,0.6111111111111112,0.7622950819672131,0.717439293598234,0.7755102040816326,0.7083333333333334,91.59298472480401,14.672566371681416,16.7816091954023,14.193426042983566,15.627075351213282,0.34049079754601225,0.7162162162162162,0.7395348837209302,0.15950920245398773,0.40384615384615385,0.4158415841584158,0.7380952380952381,0.5628834355828221,0.4853236196319018,0.11331444759206799,0.1392857142857143,7.353057199211046,133.0,55.0,181.0,37.0,3.0,37.0,108.0,8.0,7.0,23.0,49.0,145.0,23.0,45.0,9.0,6.0,55.0,39.0,59.0,8.0,26.0,66.0,168.0,21.0,108.0,37.0,20.0,20.0,42.0,232.0,9.0,65.0,14.0,70.0,53.0,5.0,61.0,3.0,10.0,68.0,47.0,71.0,158.0,127.0,5.0,0.33793103448275863,0.3076923076923077,0.33793103448275863,0.5111111111111111,0.6610169491525424,0.4537037037037037,0.6,0.4824561403508772,0.6942148760330579,0.2223926380368098,0.03944773175542406,0.03153153153153153,0.9,0.7009063444108762,0.1926605504587156,0.21505376344086022,0.19935691318327975,0.2698412698412698,0.19117647058823528,0.28,0.6283185840707964,0.04827586206896552,0.2776073619631902,0.05674846625766871,0.1656441717791411,0.3425925925925926,0.3425925925925926,0.14814814814814814,0.03529411764705882,0.27058823529411763,0.30434782608695654,0.3425925925925926,0.5304410256410257,0.47609,0.06186726659167604,0.1889763779527559,24.20551724137931,0.168141592920354,21.0,28.0,87.0,,1.0,126.0,42.0,30.0,102.0,42.0,3.0,21.0,5.0,9.0,38.0,,0.8571428571428571,0.1111111111111111,0.2,0.18085106382978725,0.13114754098360656,0.5352112676056338,0.6415094339622641,0.48066298342541436,0.5087719298245614,0.4827586206896552,0.8108108108108109,,,0.32941176470588235,24.0,4.0,6.0,2.0,25.0,0.7435897435897436,0.7357142857142858,0.8571428571428571,24.0,20.0,33.0,12.0,1.0,16.0,12.0,17.0,30.0,20.0,0.32432432432432434,0.3333333333333333,1.0,0.6111111111111112,0.6060606060606061,0.018518518518518517,2.0,16.0,10.0,0.055248618784530384,1.0,3.0,2.0,0.3333333333333333,1.0,1.0,7.0,1.0,2.0,1.0,5.0,3.0,0.006896551724137931,0.028846153846153848,0.02702702702702703,0.35,1.0,1.0,0.0136986301369863,,,,1611661317,2014,2014,False
100634-101039-200676-201869-201886,1611661317,"Penny Taylor, Erin Phillips, Candice Dupree, Anete Jekabsone-Zogota, DeWanna Bonner","Taylor, Phillips, Dupree, Jekabsone-Zogota, Bonner",100634-101039-200676-201869-201886,PHO,1.0,1,,-2.0,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-200691-201062-202318-203839,1611661317,"Penny Taylor, Mistie Bass, Shay Murphy, Ewelina Kobryn, Tiffany Bias","Taylor, Bass, Murphy, Kobryn, Bias",100634-200691-201062-202318-203839,PHO,153.0,1,3.0,-1.0,5.0,5.0,5.0,10.0,,,1.0,1.0,2.0,2.0,1.0,8.0,9.0,4.0,,2.0,2.0,1.0,4.0,,,,,,1.0,1.0,2.0,,1.0,2.0,,8.0,1.0,1.0,1.0,1.1666666666666667,1.0,,,,,,94.11764705882354,15.2,15.4,15.2,15.4,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.4069833333333333,,,12.65,5.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,8.0,5.0,,1.0,1.0,1.0,,1.0,,1.1666666666666667,,1.0,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,1.0,1.0,,0.4069833333333333,,1.0,23.4,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-201869-201886-202318-203839,1611661317,"Penny Taylor, Anete Jekabsone-Zogota, DeWanna Bonner, Ewelina Kobryn, Tiffany Bias","Taylor, Jekabsone-Zogota, Bonner, Kobryn, Bias",100634-201869-201886-202318-203839,PHO,240.0,1,4.0,-4.0,8.0,7.0,7.0,15.0,2.0,2.0,,,3.0,3.0,,9.0,13.0,2.0,4.0,1.0,2.0,,5.0,,2.0,2.0,,,4.0,4.0,2.0,,,,,9.0,0.3333333333333333,0.3333333333333333,1.0,1.125,1.125,,,0.5,,,90.0,15.625,16.428571428571427,15.625,15.428571428571429,0.5,1.0,1.0,,,,,0.75,0.5211625,,,4.633333333333334,8.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,3.0,3.0,1.0,1.0,,9.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,9.0,8.0,1.0,1.0,1.0,1.0,,1.0,,1.125,,1.125,0.25,,,1.0,1.0,,,,,,,,,0.25,,0.25,1.0,1.0,,,0.25,1.0,1.0,,0.5211625,,1.0,23.4,1.0,4.0,2.0,1.0,,,3.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,0.5,1.0,1.0,,1.0,,,0.5,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100940-101039-200676-200691-201869,1611661317,"Diana Taurasi, Erin Phillips, Candice Dupree, Mistie Bass, Anete Jekabsone-Zogota","Taurasi, Phillips, Dupree, Bass, Jekabsone-Zogota",100940-101039-200676-200691-201869,PHO,162.0,2,3.0,1.0,7.0,6.0,1.0,13.0,,,1.0,3.0,1.0,4.0,3.0,8.0,7.0,2.0,,1.0,2.0,1.0,5.0,,2.0,2.0,,,,,2.0,,2.0,4.0,2.0,8.0,1.0,1.0,0.25,0.5,0.5714285714285714,,,0.6666666666666666,,,115.55555555555554,11.714285714285714,13.333333333333334,10.571428571428571,13.333333333333334,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.2,0.39613,0.2857142857142857,0.3333333333333333,16.725,5.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,3.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,,4.0,5.0,1.0,1.0,1.0,1.0,,,,0.375,,0.4,0.2,,,,0.6666666666666666,,,,,,,1.0,,0.2,,0.2,1.0,1.0,,,0.25,1.0,1.0,0.3279,0.3974375,,0.5,24.2,0.7142857142857143,,,,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100940-101039-200676-201886-203398,1611661317,"Diana Taurasi, Erin Phillips, Candice Dupree, DeWanna Bonner, Brittney Griner","Taurasi, Phillips, Dupree, Bonner, Griner",100940-101039-200676-201886-203398,PHO,9783.0,22,163.0,96.0,300.0,299.0,51.0,599.0,57.0,73.0,29.0,59.0,115.0,189.0,65.0,361.0,265.0,142.0,88.0,71.0,91.0,20.0,202.0,32.0,119.0,145.0,26.0,22.0,35.0,61.0,55.0,1.0,77.0,69.0,24.0,330.0,0.6173913043478261,0.6454545454545455,0.6084656084656085,0.6244725738396625,0.6785714285714286,0.4262295081967213,0.8648648648648649,0.73125,0.8857142857142857,0.5,88.16927322907082,15.653333333333334,17.013377926421406,15.156666666666666,16.110367892976587,0.3080168776371308,0.7808219178082192,0.8028169014084507,0.2489451476793249,0.4915254237288136,0.5178571428571429,0.6896551724137931,0.510548523206751,0.4781932489451477,0.1062992125984252,0.11707317073170732,8.566666666666666,56.0,22.0,57.0,6.0,,17.0,42.0,2.0,4.0,8.0,22.0,48.0,9.0,17.0,4.0,4.0,31.0,18.0,29.0,4.0,8.0,34.0,82.0,6.0,42.0,17.0,6.0,7.0,19.0,85.0,2.0,26.0,5.0,22.0,16.0,2.0,14.0,2.0,1.0,25.0,16.0,26.0,76.0,53.0,8.0,0.4583333333333333,0.5,0.4583333333333333,0.5294117647058824,0.6206896551724138,0.6428571428571429,0.6486486486486487,0.7045454545454546,0.7735849056603774,0.20253164556962025,0.031746031746031744,0.0273972602739726,1.0,0.6910569105691057,0.2638888888888889,0.28,0.26804123711340205,0.5,0.2916666666666667,,0.5405405405405406,0.053763440860215055,0.24050632911392406,0.02531645569620253,0.17721518987341772,0.40476190476190477,0.40476190476190477,0.09523809523809523,,0.21621621621621623,0.5,0.40476190476190477,0.5427966666666666,0.5080067567567568,0.08587257617728532,0.22714681440443213,24.320833333333336,0.18666666666666668,8.0,14.0,29.0,1.0,3.0,60.0,20.0,15.0,36.0,15.0,,11.0,5.0,1.0,14.0,1.0,0.9090909090909091,0.75,,0.17857142857142858,0.21428571428571427,0.5384615384615384,0.631578947368421,0.5087719298245614,0.5178571428571429,0.5172413793103449,0.8823529411764706,0.5,1.0,0.3783783783783784,12.0,3.0,3.0,1.0,8.0,0.6875,0.7962962962962963,0.8571428571428571,4.0,8.0,11.0,5.0,2.0,10.0,5.0,6.0,12.0,9.0,0.8333333333333334,0.8333333333333334,1.0,0.5238095238095238,0.7272727272727273,0.09523809523809523,,8.0,10.0,0.017543859649122806,,1.0,1.0,,2.0,,1.0,2.0,3.0,,1.0,,,0.05084745762711865,,0.25,1.0,1.0,0.061224489795918366,1.0,,,1611661317,2014,2014,False
