EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsUnassisted2s,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyDefPoss,Corner3FGA,FtPoints,DefTwoPtRebounds,Steals,LostBallSteals,FTA,TwoPtShootingFoulsDrawn,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyFG3A,OffCorner3ReboundPct,PenaltyCorner3Frequency,Charge Fouls Drawn,PenaltyTurnovers,Loose Ball Fouls,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3FGA,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Frequency,3SecondViolations,LongMidRangePctBlocked,BlockedArc3,PtsUnassisted3s,team_id,year,season,team_vs
100915-100944-200671-202632-203016,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Maya Moore, Devereaux Peters","Whalen, Brunson, Augustus, Moore, Peters",100915-100944-200671-202632-203016,MIN,502.0,4,8.0,-21.0,15.0,16.0,31.0,,2.0,1.0,11.0,2.0,,3.0,1.0,2.0,0.09090909090909091,0.07142857142857142,0.07142857142857142,88.92430278884461,17.933333333333334,14.5625,17.733333333333334,14.4375,0.14285714285714285,,,0.45387142857142854,7.781818181818181,1.0,1.0,5.0,1.0,4.0,,3.0,,,,3.0,23.0,1.0,,,,,3.0,,2.0,,1.0,,2.0,,,5.0,1.0,6.0,1.0,,2.0,3.0,3.0,,,,,,,0.21428571428571427,0.18181818181818182,0.2,,,0.6,0.07692307692307693,,,,0.35714285714285715,0.2,0.25,0.2857142857142857,0.21428571428571427,,,,1.0,,,,0.5714285714285714,,,,23.7,5.0,,,3.0,1.0,1.0,,,0.25,0.6,0.5,,,,,1.0,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,2.0,2.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,,0.5,1.0,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,0.5,1.0,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100915-100944-200671-202632-203024,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Maya Moore, Damiris Dantas","Whalen, Brunson, Augustus, Moore, Dantas",100915-100944-200671-202632-203024,MIN,482.0,2,8.0,-2.0,15.0,15.0,30.0,3.0,7.0,5.0,13.0,13.0,4.0,3.0,1.0,11.0,0.38461538461538464,0.38235294117647056,0.38235294117647056,89.6265560165975,19.6,12.533333333333333,16.333333333333332,12.533333333333333,0.4117647058823529,0.42857142857142855,0.6,0.4913823529411765,11.03076923076923,3.0,2.0,5.0,1.0,1.0,,2.0,,1.0,1.0,4.0,15.0,3.0,,1.0,2.0,3.0,2.0,,3.0,1.0,4.0,,9.0,2.0,,5.0,4.0,9.0,1.0,,2.0,2.0,3.0,1.0,0.25,,0.25,0.25,0.25,0.23529411764705882,0.23076923076923078,0.2,0.25,,1.0,0.36363636363636365,,0.5,,0.29411764705882354,0.4,0.5,0.058823529411764705,0.11764705882352941,,,,0.25,0.25,,,0.5294117647058824,,0.45065,0.15384615384615385,23.65,7.0,2.0,,4.0,,,,,,1.0,1.0,,0.11764705882352941,,,2.0,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,2.0,6.0,,3.0,1.0,1.0,,2.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,2.0,2.0,1.0,,0.6,0.6,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,,0.6666666666666666,,0.5,1.0,,0.125,,0.5,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,0.5,1.0,0.5922,0.15384615384615385,0.13333333333333333,,1.0,1.0,,,,,,,,,,1.0,,,,,,0.5,1.0,0.2857142857142857,,,1611661324,2014,2014,False
100915-100944-202257-202632-203016,1611661324,"Lindsay Whalen, Rebekkah Brunson, Monica Wright, Maya Moore, Devereaux Peters","Whalen, Brunson, Wright, Moore, Peters",100915-100944-202257-202632-203016,MIN,189.0,2,3.0,-3.0,6.0,7.0,13.0,,,1.0,2.0,6.0,,2.0,,4.0,0.5,0.25,0.5,99.04761904761905,15.666666666666666,13.571428571428571,14.333333333333334,11.857142857142858,,,,0.5425125,2.2,1.0,1.0,2.0,,,,2.0,,,,2.0,9.0,,,,2.0,,2.0,,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,3.0,,,,,,1.0,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,,,1.0,0.5,0.5,1.0,,0.5,,,,,,,,1.0,,,0.3333333333333333,23.2,4.0,,4.0,,,,4.0,2.0,,,,,,0.3333333333333333,0.5,2.0,,1.0,1.0,,,,,,2.0,1.0,1.0,2.0,4.0,2.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,4.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,0.569,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100915-100944-202257-202632-203024,1611661324,"Lindsay Whalen, Rebekkah Brunson, Monica Wright, Maya Moore, Damiris Dantas","Whalen, Brunson, Wright, Moore, Dantas",100915-100944-202257-202632-203024,MIN,59.0,1,1.0,2.0,2.0,1.0,3.0,,,1.0,1.0,2.0,2.0,,,2.0,1.0,0.5,0.5,73.22033898305085,24.0,11.0,20.5,11.0,,,,0.434125,3.2,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,0.5,,,,,1.0,1.0,,,,0.5,1.0,1.0,,0.5,,,,,,,,1.0,,,,23.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100915-101019-101020-200671-202632,1611661324,"Lindsay Whalen, Janel McCarville, Tan White, Seimone Augustus, Maya Moore","Whalen, McCarville, White, Augustus, Moore",100915-101019-101020-200671-202632,MIN,364.0,2,6.0,2.0,11.0,11.0,22.0,2.0,3.0,3.0,6.0,13.0,,3.0,,11.0,0.5,0.6428571428571429,0.65,87.03296703296704,16.727272727272727,16.363636363636363,14.636363636363637,15.545454545454545,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.40792142857142855,11.483333333333334,1.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,11.0,1.0,,,2.0,3.0,1.0,1.0,,1.0,4.0,1.0,9.0,1.0,2.0,5.0,1.0,6.0,2.0,,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,0.14285714285714285,,,0.3333333333333333,0.4,0.625,0.3333333333333333,,1.0,0.5,0.2857142857142857,0.5,0.5,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,,,,,0.42857142857142855,1.0,0.2935,0.15384615384615385,24.7,4.0,,4.0,3.0,,,6.0,1.0,,1.0,1.0,1.0,,0.125,0.14285714285714285,5.0,,,,,,,,1.0,,2.0,3.0,2.0,6.0,6.0,,3.0,,1.0,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,2.0,,,,1.0,,6.0,5.0,,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,0.3064,0.46153846153846156,0.45454545454545453,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,1611661324,2014,2014,False
100915-101019-101020-200671-203016,1611661324,"Lindsay Whalen, Janel McCarville, Tan White, Seimone Augustus, Devereaux Peters","Whalen, McCarville, White, Augustus, Peters",100915-101019-101020-200671-203016,MIN,174.0,1,3.0,-4.0,4.0,4.0,8.0,,2.0,,3.0,,,,,,,,,66.20689655172414,28.5,15.0,23.0,13.75,0.4,,,0.46561,12.333333333333334,,,1.0,,,,2.0,,1.0,,2.0,4.0,,,1.0,,,2.0,,,,,,,1.0,,2.0,2.0,4.0,,,1.0,,,,,,,,,0.4,,,0.3333333333333333,,0.5,0.4,,0.5,,0.2,,,,0.4,,,,,1.0,,,0.6,,0.50025,,23.45,,,,2.0,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,0.5,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100915-101019-101020-202257-202632,1611661324,"Lindsay Whalen, Janel McCarville, Tan White, Monica Wright, Maya Moore","Whalen, McCarville, White, Wright, Moore",100915-101019-101020-202257-202632,MIN,284.0,1,5.0,-2.0,9.0,10.0,19.0,1.0,3.0,4.0,8.0,11.0,4.0,4.0,,11.0,0.5,0.4,0.5,96.33802816901408,15.0,14.9,15.0,13.9,0.3,0.3333333333333333,0.3333333333333333,0.4575055555555555,9.7,,2.0,3.0,,2.0,,2.0,,,,2.0,13.0,,,,,,2.0,,,,2.0,,4.0,,,2.0,,2.0,,,,2.0,2.0,,,,,,,0.2,,,,,0.6666666666666666,,,,,0.3,0.6666666666666666,0.6666666666666666,0.2,0.2,,,,,,,,0.5,,,,31.35,8.0,,3.0,2.0,2.0,,3.0,2.0,,1.0,,1.0,,0.18181818181818182,0.2222222222222222,4.0,,2.0,2.0,1.0,,,,,,2.0,3.0,3.0,7.0,4.0,,2.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,7.0,4.0,,,0.5,0.5,,0.6666666666666666,0.5,0.7,,,,,,,1.0,,,,,0.5,0.5,1.0,1.0,,,,,,,,,0.5,1.0,0.4964875,0.6363636363636364,0.4444444444444444,,1.0,,,,,,,,,,,1.0,,,,,,0.25,,,,,1611661324,2014,2014,False
100915-101019-200671-202257-202632,1611661324,"Lindsay Whalen, Janel McCarville, Seimone Augustus, Monica Wright, Maya Moore","Whalen, McCarville, Augustus, Wright, Moore",100915-101019-200671-202257-202632,MIN,233.0,3,4.0,7.0,8.0,7.0,15.0,,2.0,2.0,5.0,12.0,4.0,3.0,,7.0,0.4,0.7142857142857143,0.75,92.70386266094421,13.75,17.571428571428573,12.875,17.571428571428573,0.2857142857142857,,,0.5018571428571429,8.32,2.0,2.0,3.0,2.0,,2.0,2.0,,,2.0,2.0,5.0,2.0,,,5.0,3.0,2.0,2.0,,1.0,1.0,1.0,3.0,2.0,,4.0,2.0,6.0,1.0,,2.0,,2.0,0.5,1.0,,1.0,1.0,1.25,0.2857142857142857,,,0.6666666666666666,,1.0,0.6666666666666666,,0.5,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.2857142857142857,1.0,1.0,0.5,1.0,,,,0.7142857142857143,1.0,0.566,0.4166666666666667,23.25,,,2.0,3.0,1.0,,3.0,2.0,,1.0,,1.0,,0.25,0.3333333333333333,,2.0,,,,,,,2.0,1.0,,,,,,2.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,0.5,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1611661324,2014,2014,False
100915-101019-200671-202257-203016,1611661324,"Lindsay Whalen, Janel McCarville, Seimone Augustus, Monica Wright, Devereaux Peters","Whalen, McCarville, Augustus, Wright, Peters",100915-101019-200671-202257-203016,MIN,195.0,2,3.0,-8.0,6.0,6.0,12.0,,3.0,1.0,4.0,3.0,,,,3.0,0.25,0.25,0.25,88.61538461538461,20.166666666666668,12.333333333333334,20.166666666666668,12.333333333333334,0.75,,,0.438575,12.375,,1.0,1.0,,,,,,,,,11.0,,,,,,,,,,1.0,,2.0,,,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,0.25,1.0,1.0,,,,,,,,,,0.25,,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100915-101019-200671-202257-203024,1611661324,"Lindsay Whalen, Janel McCarville, Seimone Augustus, Monica Wright, Damiris Dantas","Whalen, McCarville, Augustus, Wright, Dantas",100915-101019-200671-202257-203024,MIN,158.0,2,3.0,1.0,5.0,5.0,10.0,,2.0,1.0,4.0,6.0,,1.0,,6.0,0.25,0.5,0.6,91.13924050632912,16.0,15.6,16.0,12.2,0.4,,,0.47515,11.325,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,5.0,,,,,,1.0,1.0,,,1.0,,2.0,,1.0,3.0,,3.0,,,,,,,1.0,,1.0,,,0.2,,,,0.5,0.75,,,,1.0,0.2,1.0,1.0,0.2,0.2,1.0,1.0,,,,,,0.4,1.0,,,24.0,,,1.0,2.0,,,1.0,1.0,,1.0,1.0,,,0.2,0.25,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1611661324,2014,2014,False
100915-101019-200671-202632-203016,1611661324,"Lindsay Whalen, Janel McCarville, Seimone Augustus, Maya Moore, Devereaux Peters","Whalen, McCarville, Augustus, Moore, Peters",100915-101019-200671-202632-203016,MIN,306.0,2,5.0,-6.0,8.0,9.0,17.0,1.0,4.0,2.0,6.0,4.0,2.0,,,4.0,0.3333333333333333,0.25,0.25,80.0,19.625,16.555555555555557,17.75,15.88888888888889,0.5,0.25,0.25,0.4639375,12.416666666666666,1.0,1.0,2.0,1.0,,,1.0,,,,2.0,10.0,2.0,,,,,1.0,,,,1.0,,2.0,1.0,1.0,5.0,2.0,7.0,2.0,1.0,2.0,1.0,2.0,,,,,,,0.25,,,0.25,0.5,0.7142857142857143,0.3333333333333333,,0.3333333333333333,0.5,0.25,0.5,0.5,,0.125,,,,0.5,,,,0.5,,0.7096,,23.4,,1.0,,4.0,,,,,,0.8,0.75,,0.125,,,3.0,,1.0,1.0,,,,,,,1.0,1.0,,2.0,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,3.0,,,0.5,0.5,,1.0,0.5,0.5,,,,0.5,,,1.0,,,,1.0,,,,,,,,,,,,,0.5,1.0,0.54365,0.5,0.375,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,0.5,,,,,1611661324,2014,2014,False
100915-101019-202257-202632-203016,1611661324,"Lindsay Whalen, Janel McCarville, Monica Wright, Maya Moore, Devereaux Peters","Whalen, McCarville, Wright, Moore, Peters",100915-101019-202257-202632-203016,MIN,43.0,1,1.0,1.0,2.0,2.0,4.0,,,1.0,1.0,3.0,2.0,1.0,,3.0,1.0,1.0,1.5,133.95348837209303,16.5,5.0,16.5,5.0,,,,0.6881,1.6,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100915-101020-200671-202632-203016,1611661324,"Lindsay Whalen, Tan White, Seimone Augustus, Maya Moore, Devereaux Peters","Whalen, White, Augustus, Moore, Peters",100915-101020-200671-202632-203016,MIN,66.0,1,1.0,4.0,3.0,2.0,5.0,,,2.0,2.0,4.0,,,,4.0,1.0,1.0,1.0,109.09090909090908,6.0,24.0,6.0,24.0,,,,0.64585,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,4.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,2.0,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100915-101020-202257-202632-203016,1611661324,"Lindsay Whalen, Tan White, Monica Wright, Maya Moore, Devereaux Peters","Whalen, White, Wright, Moore, Peters",100915-101020-202257-202632-203016,MIN,161.0,1,3.0,2.0,5.0,5.0,10.0,,1.0,4.0,5.0,8.0,2.0,1.0,,8.0,0.8,0.8,0.8,89.44099378881988,18.2,14.0,18.2,14.0,0.2,,,0.54838,4.08,,4.0,4.0,,,,,,,,,6.0,,,,,,,,,,3.0,,6.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.8,1.0,1.0,,,,,,,,,,0.8,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,3.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100915-101020-202257-202632-203024,1611661324,"Lindsay Whalen, Tan White, Monica Wright, Maya Moore, Damiris Dantas","Whalen, White, Wright, Moore, Dantas",100915-101020-202257-202632-203024,MIN,152.0,1,3.0,,5.0,5.0,10.0,,,1.0,2.0,7.0,,2.0,1.0,5.0,0.5,0.625,0.7,94.73684210526316,13.2,17.2,13.2,16.6,,,,0.461275,4.25,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,2.0,7.0,,,,2.0,3.0,2.0,1.0,,1.0,2.0,1.0,5.0,,,1.0,1.0,2.0,,,1.0,2.0,2.0,1.0,0.5,,0.5,,1.0,0.5,,,,,0.5,0.5,,,,0.25,1.0,1.0,0.25,0.5,0.5,0.5,1.0,,,,,0.75,0.5,,0.2857142857142857,23.5,,,2.0,1.0,,,2.0,1.0,,0.5,1.0,,,0.2,0.3333333333333333,,,,,,,,,,2.0,,,,,2.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100915-200671-202257-202632-203016,1611661324,"Lindsay Whalen, Seimone Augustus, Monica Wright, Maya Moore, Devereaux Peters","Whalen, Augustus, Wright, Moore, Peters",100915-200671-202257-202632-203016,MIN,379.0,1,6.0,-2.0,12.0,11.0,23.0,,1.0,3.0,8.0,9.0,2.0,5.0,,7.0,0.375,0.375,0.4090909090909091,87.38786279683377,17.166666666666668,15.727272727272727,16.666666666666668,15.090909090909092,0.125,,,0.370625,7.075,2.0,2.0,3.0,,4.0,,,,,,,11.0,,,,2.0,,,,1.0,,2.0,,4.0,2.0,2.0,2.0,2.0,4.0,,,3.0,,2.0,,,,,,1.0,,0.125,0.3333333333333333,0.4,1.0,1.0,0.4,,1.0,1.0,0.375,0.6666666666666666,1.0,0.5,,,,,,,,,0.375,,,0.2222222222222222,,2.0,,3.0,,3.0,1.0,6.0,1.0,,,,,,0.1111111111111111,0.1111111111111111,4.0,,,,1.0,,,,,2.0,1.0,2.0,1.0,3.0,4.0,,2.0,,2.0,,,,,,,2.0,3.0,,2.0,,1.0,1.0,,,,1.0,,,,2.0,,,,1.0,1.0,3.0,4.0,1.0,2.0,0.6666666666666666,0.6666666666666666,,0.5,0.5,0.375,1.0,,,,1.0,,,,,1.0,1.0,0.25,0.25,,,,,,,,,,,,,0.3105,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1611661324,2014,2014,False
100944-101019-101020-200671-202632,1611661324,"Rebekkah Brunson, Janel McCarville, Tan White, Seimone Augustus, Maya Moore","Brunson, McCarville, White, Augustus, Moore",100944-101019-101020-200671-202632,MIN,80.0,1,1.0,,4.0,3.0,7.0,1.0,1.0,1.0,2.0,2.0,,,,2.0,0.5,0.3333333333333333,0.3333333333333333,126.0,9.75,13.666666666666666,9.75,13.666666666666666,0.3333333333333333,1.0,1.0,0.45135,11.9,,,1.0,,,,1.0,,,,1.0,2.0,,,,,,1.0,,,,1.0,,2.0,,1.0,2.0,,2.0,,,1.0,1.0,1.0,,,,,,,0.3333333333333333,,,,1.0,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,23.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100944-101020-200671-202257-202632,1611661324,"Rebekkah Brunson, Tan White, Seimone Augustus, Monica Wright, Maya Moore","Brunson, White, Augustus, Wright, Moore",100944-101020-200671-202257-202632,MIN,171.0,2,3.0,2.0,7.0,5.0,12.0,,2.0,1.0,5.0,4.0,,1.0,,4.0,0.2,0.2,0.3333333333333333,101.05263157894737,14.0,14.6,14.0,13.6,0.4,,,0.43752,10.1,,1.0,2.0,,1.0,,,,,,,2.0,,,,,,,,,,1.0,,2.0,,1.0,3.0,,3.0,,,,,,,,,,,,,,,,0.3333333333333333,0.6,,,,,0.4,0.5,0.5,0.2,,,,,,,,,0.4,,,,,5.0,,2.0,2.0,1.0,,2.0,1.0,,1.0,,1.0,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100944-101020-200671-202257-203016,1611661324,"Rebekkah Brunson, Tan White, Seimone Augustus, Monica Wright, Devereaux Peters","Brunson, White, Augustus, Wright, Peters",100944-101020-200671-202257-203016,MIN,68.0,1,1.0,2.0,3.0,3.0,6.0,,1.0,1.0,3.0,2.0,2.0,1.0,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,127.05882352941177,11.333333333333334,11.333333333333334,11.333333333333334,11.333333333333334,0.3333333333333333,,,0.40326666666666666,12.733333333333334,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,0.3333333333333333,,,1.0,1.0,,,,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1611661324,2014,2014,False
