EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceArc3FGA,PtsUnassisted3s,Offensive Fouls,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Charge Fouls Drawn,Offensive Fouls Drawn,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,BlockingFoulsDrawn,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
100812-101023-201881-202623-203830,1611661330,"Erika de Souza, Sancho Lyttle, Angel McCoughtry, Aneika Morello, Shoni Schimmel","de Souza, Lyttle, McCoughtry, Morello, Schimmel",100812-101023-201881-202623-203830,ATL,159.0,1,3.0,-5.0,5.0,5.0,5.0,4.0,2.0,10,2.0,2.0,1.0,1.0,3.0,1.0,6.0,2.0,4.0,9.0,1.0,2.0,2.0,1.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,5.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.5,0.2857142857142857,0.3333333333333333,0.5,1.0,0.4,0.4,0.5,0.5,0.3333333333333333,90.56603773584906,18.4,13.4,15.8,13.2,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4186666666666667,0.3712,0.4186666666666667,0.5,1.0,11.533333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2014,2014,True
100812-101023-201881-202662-203026,1611661330,"Erika de Souza, Sancho Lyttle, Angel McCoughtry, Jasmine Thomas, Tiffany Hayes","de Souza, Lyttle, McCoughtry, Thomas, Hayes",100812-101023-201881-202662-203026,ATL,1837.0,3,31.0,11.0,56.0,54.0,13.0,4.0,8.0,110,13.0,3.0,11.0,8.0,14.0,21.0,38.0,22.0,70.0,59.0,7.0,4.0,14.0,6.0,9.0,7.0,22.0,14.0,2.0,7.0,11.0,27.0,,6.0,11.0,20.0,1.0,30.0,4.0,56.0,21.0,12.0,3.0,0.5526315789473685,0.6666666666666666,0.5217391304347826,0.5769230769230769,0.5847457627118644,0.65,0.6176470588235294,0.05263157894736842,0.15384615384615385,,0.4375,0.45454545454545453,0.3333333333333333,0.3333333333333333,,86.22754491017965,17.535714285714285,15.833333333333334,16.410714285714285,14.425925925925926,0.2826086956521739,0.2391304347826087,0.30434782608695654,0.5714285714285714,0.5714285714285714,0.23076923076923078,0.45652173913043476,0.443554347826087,0.5006833333333334,0.43636923076923073,0.2,0.3142857142857143,9.555263157894737,0.23214285714285715,7.0,3.0,5.0,2.0,6.0,3.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,8.0,5.0,1.0,1.0,4.0,28.0,6.0,2.0,5.0,2.0,14.0,2.0,16.0,2.0,5.0,3.0,6.0,34.0,3.0,1.0,3.0,11.0,2.0,16.0,4.0,2.0,2.0,6.0,3.0,3.0,5.0,3.0,11.0,1.0,2.0,2.0,1.0,10.0,1.0,3.0,1.0,2.0,3.0,1.0,0.6666666666666666,0.7,1.0,0.25,0.25,0.25,0.7142857142857143,0.625,0.17391304347826086,0.5454545454545454,1.0,0.3333333333333333,0.4782608695652174,0.75,0.5,0.5185185185185185,0.75,0.3333333333333333,0.6666666666666666,0.2,0.5714285714285714,0.5454545454545454,0.6666666666666666,1.0,0.3333333333333333,0.5384615384615384,0.6363636363636364,0.7142857142857143,0.5454545454545454,0.5454545454545454,0.5,0.75,0.06521739130434782,0.10869565217391304,0.4,0.4,1.0,0.625,0.6,0.6666666666666666,0.125,0.6666666666666666,0.15384615384615385,0.15384615384615385,0.5,0.4,0.2,0.21739130434782608,0.1111111111111111,23.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2014,2014,True
100812-101023-201881-202662-203830,1611661330,"Erika de Souza, Sancho Lyttle, Angel McCoughtry, Jasmine Thomas, Shoni Schimmel","de Souza, Lyttle, McCoughtry, Thomas, Schimmel",100812-101023-201881-202662-203830,ATL,539.0,2,9.0,-1.0,22.0,21.0,7.0,3.0,4.0,43,5.0,1.0,2.0,1.0,3.0,4.0,10.0,6.0,17.0,18.0,,2.0,2.0,1.0,1.0,,5.0,,1.0,,4.0,12.0,1.0,2.0,8.0,4.0,,7.0,,15.0,5.0,7.0,,0.4,1.0,0.3235294117647059,0.4166666666666667,0.42105263157894735,0.5,0.4166666666666667,0.1,0.2,,,0.3333333333333333,,,0.09090909090909091,114.87940630797775,14.045454545454545,10.952380952380953,13.181818181818182,10.761904761904763,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.7058823529411765,0.44342941176470585,0.37485,0.44307500000000005,0.11764705882352941,0.29411764705882354,8.61,0.3181818181818182,3.0,,,1.0,,,,,1.0,7.0,1.0,5.0,1.0,7.0,,1.0,1.0,5.0,8.0,,,7.0,1.0,4.0,,4.0,,3.0,,1.0,8.0,4.0,,2.0,6.0,,8.0,2.0,1.0,1.0,4.0,,4.0,2.0,,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.14285714285714285,0.2,0.14285714285714285,,,0.4117647058823529,0.6666666666666666,,,0.6666666666666666,1.0,0.6666666666666666,0.7272727272727273,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,1.0,,1.0,0.6,0.75,1.0,,,,1.0,,0.4117647058823529,0.14285714285714285,0.14285714285714285,,,,,,1.0,,0.8333333333333334,0.2,0.14285714285714285,0.15789473684210525,0.18181818181818182,0.125,23.014285714285712,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2014,2014,True
100812-101023-201881-203026-203820,1611661330,"Erika de Souza, Sancho Lyttle, Angel McCoughtry, Tiffany Hayes, Celine Dumerc","de Souza, Lyttle, McCoughtry, Hayes, Dumerc",100812-101023-201881-203026-203820,ATL,965.0,1,16.0,-5.0,30.0,30.0,,2.0,3.0,60,7.0,,5.0,4.0,10.0,10.0,22.0,1.0,27.0,32.0,2.0,,3.0,,,,,8.0,,2.0,3.0,12.0,2.0,3.0,9.0,8.0,,2.0,,24.0,,,,0.45454545454545453,,0.4642857142857143,,0.48214285714285715,0.5,,,,,0.16666666666666666,0.1875,,0.16666666666666666,0.125,89.53367875647669,17.8,14.366666666666667,16.733333333333334,13.566666666666666,0.25,0.17857142857142858,0.35714285714285715,0.4,0.4,,0.4642857142857143,0.46750892857142856,0.47475,,0.1111111111111111,,10.831818181818182,,6.0,,,,,,,,2.0,6.0,,,2.0,6.0,,1.0,,,12.0,6.0,,6.0,2.0,6.0,2.0,8.0,2.0,4.0,,2.0,18.0,1.0,,1.0,8.0,,9.0,5.0,2.0,3.0,1.0,,1.0,4.0,,5.0,,,2.0,,2.0,,1.0,,1.0,1.0,1.0,0.6,0.6,1.0,0.3333333333333333,,0.3333333333333333,,0.5,0.21428571428571427,0.2,,,0.6153846153846154,0.5,0.25,0.6,0.2,0.25,,0.5555555555555556,0.5,1.0,1.0,,1.0,0.8571428571428571,0.8571428571428571,0.6666666666666666,,,,0.5,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.3333333333333333,0.07142857142857142,0.09090909090909091,,23.116666666666664,1.0,,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1611661330,2014,2014,True
100812-101023-201881-203026-203830,1611661330,"Erika de Souza, Sancho Lyttle, Angel McCoughtry, Tiffany Hayes, Shoni Schimmel","de Souza, Lyttle, McCoughtry, Hayes, Schimmel",100812-101023-201881-203026-203830,ATL,446.0,3,7.0,-1.0,12.0,13.0,1.0,9.0,1.0,25,3.0,,1.0,1.0,3.0,3.0,7.0,2.0,11.0,12.0,,1.0,1.0,,,,,4.0,,1.0,2.0,6.0,1.0,1.0,5.0,4.0,,3.0,,10.0,,1.0,,0.42857142857142855,,0.4090909090909091,,0.4583333333333333,0.25,,,,,0.3333333333333333,0.3333333333333333,,0.5,0.16666666666666666,80.71748878923766,18.916666666666668,16.846153846153847,17.416666666666668,16.53846153846154,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.6363636363636364,0.44284545454545454,0.483,,0.09090909090909091,,9.771428571428572,0.08333333333333333,2.0,,,,,1.0,,,1.0,3.0,,,1.0,4.0,,1.0,,,2.0,3.0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,,2.0,2.0,,4.0,,,,1.0,,,2.0,1.0,3.0,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.25,,,0.36363636363636365,0.3333333333333333,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0.5,,1.0,1.0,,0.6666666666666666,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.3333333333333333,0.16666666666666666,0.25,,23.325,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2014,2014,True
100812-101023-202623-202662-203026,1611661330,"Erika de Souza, Sancho Lyttle, Aneika Morello, Jasmine Thomas, Tiffany Hayes","de Souza, Lyttle, Morello, Thomas, Hayes",100812-101023-202623-202662-203026,ATL,30.0,1,,2.0,1.0,1.0,,,,2,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,2.0,,,,1.0,,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,96.0,9.0,21.0,9.0,21.0,1.0,,,,,,1.0,0.6486,,,,,1.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2014,2014,True
100812-101023-202623-202662-203830,1611661330,"Erika de Souza, Sancho Lyttle, Aneika Morello, Jasmine Thomas, Shoni Schimmel","de Souza, Lyttle, Morello, Thomas, Schimmel",100812-101023-202623-202662-203830,ATL,46.0,1,1.0,,2.0,2.0,2.0,,1.0,4,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,125.21739130434781,12.5,10.5,12.5,10.5,,,,,,,1.0,0.32055,,0.32055,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,24.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661330,2014,2014,True
100812-101023-202623-203026-203830,1611661330,"Erika de Souza, Sancho Lyttle, Aneika Morello, Tiffany Hayes, Shoni Schimmel","de Souza, Lyttle, Morello, Hayes, Schimmel",100812-101023-202623-203026-203830,ATL,143.0,2,2.0,6.0,6.0,5.0,,,,11,3.0,,1.0,,,2.0,4.0,1.0,8.0,2.0,,,,,,,,2.0,,,,1.0,,,1.0,1.0,,1.0,,8.0,,,,0.5,,0.7,,0.8,,,,,,,,,,,110.76923076923077,13.5,12.4,13.5,12.4,0.6,0.2,,,,,0.8,0.57476,,,,,2.475,,2.0,,,,,1.0,,,,,,,1.0,1.0,,,,,2.0,3.0,,,,1.0,1.0,2.0,,1.0,,,5.0,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,0.5,0.5,1.0,1.0,,1.0,,,0.2,1.0,,,1.0,,,1.0,,,,,1.0,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,0.2,,,,,,,,,,,,,,0.2,0.25,,23.1,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1611661330,2014,2014,True
100812-101023-202662-203026-203830,1611661330,"Erika de Souza, Sancho Lyttle, Jasmine Thomas, Tiffany Hayes, Shoni Schimmel","de Souza, Lyttle, Thomas, Hayes, Schimmel",100812-101023-202662-203026-203830,ATL,265.0,2,4.0,-5.0,8.0,9.0,4.0,,1.0,17,2.0,1.0,,,2.0,2.0,4.0,,4.0,9.0,,,,1.0,1.0,,2.0,2.0,,1.0,1.0,5.0,,1.0,3.0,3.0,1.0,,,4.0,2.0,4.0,,0.5,1.0,0.2857142857142857,0.25,0.2857142857142857,,0.25,,,,0.5,0.2,,0.5,,92.37735849056604,16.25,15.0,15.125,14.88888888888889,0.2857142857142857,,0.2857142857142857,,,0.25,0.7142857142857143,0.5113857142857142,,0.526825,,0.5,9.7,0.5,2.0,,,1.0,,,,,,3.0,,3.0,,3.0,,,,3.0,2.0,,,3.0,,1.0,,1.0,,1.0,,,2.0,,,1.0,2.0,1.0,4.0,,,,,,,2.0,,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,0.5,0.5,,,,,,,0.42857142857142855,,1.0,,0.6666666666666666,1.0,,0.75,,,,0.5,1.0,,1.0,,1.0,1.0,1.0,0.5,,,,,,0.42857142857142855,,,,,,,,1.0,,0.75,,,,,,23.099999999999998,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1611661330,2014,2014,True
100812-101023-203026-203820-203830,1611661330,"Erika de Souza, Sancho Lyttle, Tiffany Hayes, Celine Dumerc, Shoni Schimmel","de Souza, Lyttle, Hayes, Dumerc, Schimmel",100812-101023-203026-203820-203830,ATL,53.0,1,1.0,,1.0,2.0,1.0,2.0,,3,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,81.50943396226415,17.0,18.0,17.0,18.0,,,,,,,1.0,0.5733,,0.5733,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2014,2014,True
