EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,PenaltyFG2M,Fg2aBlocked,Corner3Assists,SelfOReb,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,BlockedAtRim,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3FGM,PenaltyArc3FGA,PenaltyFG3M,Fg3aBlocked,FTOffRebounds,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,DefCorner3ReboundPct,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveAttempts,StepOutOfBoundsTurnovers,Travels,3SecondViolations,Clear Path Fouls,Blocked3s,BlockedArc3,team_id,year,season,team_vs
201477-201480-201516-202259-202638,1611661329,"Tamera Young, Sylvia Fowles, Allie Quigley, Epiphanny Prince, Jessica Breland","Young, Fowles, Quigley, Prince, Breland",201477-201480-201516-202259-202638,CHI,865.0,4,14.0,5.0,25.0,25.0,6.0,2.0,50.0,6.0,7.0,1.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,4.0,8.0,15.0,1.0,6.0,8.0,27.0,22.0,1.0,1.0,1.0,3.0,2.0,1.0,6.0,6.0,14.0,2.0,3.0,2.0,4.0,1.0,7.0,1.0,8.0,1.0,5.0,2.0,17.0,1.0,2.0,1.0,5.0,6.0,3.0,9.0,7.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,4.0,1.0,9.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,24.0,6.0,6.0,2.0,0.875,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5333333333333333,1.0,0.4523809523809524,1.0,0.52,0.75,0.4166666666666667,0.2857142857142857,0.6666666666666666,0.5,0.2857142857142857,0.5,0.2,0.5,0.25,1.0,0.25,0.3333333333333333,1.0,0.6,1.0,83.23699421965318,0.6666666666666666,14.68,19.92,14.48,18.08,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.09523809523809523,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.09523809523809523,0.19047619047619047,0.25,0.25,1.0,1.0,1.0,0.3333333333333333,0.6190476190476191,0.25,0.49970238095238095,0.6823,0.40276666666666666,0.08695652173913043,0.11764705882352941,0.1111111111111111,0.2222222222222222,9.266666666666667,23.566666666666666,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-201480-201516-202259-202664,1611661329,"Tamera Young, Sylvia Fowles, Allie Quigley, Epiphanny Prince, Courtney Vandersloot","Young, Fowles, Quigley, Prince, Vandersloot",201477-201480-201516-202259-202664,CHI,884.0,4,15.0,-1.0,27.0,27.0,7.0,5.0,54.0,7.0,14.0,3.0,5.0,3.0,1.0,5.0,2.0,,,2.0,9.0,22.0,1.0,4.0,3.0,24.0,25.0,3.0,5.0,1.0,7.0,7.0,,2.0,6.0,6.0,12.0,3.0,4.0,2.0,,3.0,1.0,4.0,,3.0,,9.0,1.0,4.0,5.0,3.0,8.0,5.0,13.0,1.0,1.0,,4.0,4.0,2.0,,6.0,1.0,10.0,,9.0,,3.0,,2.0,,,,,,,17.0,6.0,7.0,,0.3333333333333333,0.42857142857142855,1.0,0.25,0.25,0.4090909090909091,0.6,0.40384615384615385,0.6,0.4444444444444444,0.7,0.375,0.15384615384615385,0.6666666666666666,0.6,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,,,0.6666666666666666,0.8333333333333334,87.96380090497738,,16.62962962962963,16.11111111111111,15.851851851851851,15.037037037037036,0.5384615384615384,0.5,0.6363636363636364,0.42857142857142855,0.11538461538461539,0.19230769230769232,0.2,0.2,,0.07692307692307693,0.07692307692307693,,,,1.0,0.6,,0.6923076923076923,,0.4867576923076923,0.646,0.3899285714285714,0.07407407407407407,0.08695652173913043,0.2916666666666667,0.25,6.15,23.3,0.25925925925925924,15.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.13636363636363635,0.21428571428571427,0.5,1.0,0.5,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.42857142857142855,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-201480-201516-202259-203399,1611661329,"Tamera Young, Sylvia Fowles, Allie Quigley, Epiphanny Prince, Elena Delle Donne","Young, Fowles, Quigley, Prince, Delle Donne",201477-201480-201516-202259-203399,CHI,1477.0,8,25.0,12.0,46.0,49.0,18.0,7.0,95.0,12.0,18.0,4.0,6.0,8.0,1.0,6.0,4.0,1.0,2.0,6.0,19.0,32.0,3.0,10.0,11.0,58.0,46.0,5.0,8.0,,10.0,10.0,1.0,11.0,23.0,16.0,22.0,9.0,6.0,6.0,2.0,8.0,3.0,11.0,2.0,6.0,,25.0,2.0,6.0,5.0,9.0,15.0,8.0,23.0,4.0,3.0,1.0,1.0,1.0,5.0,,6.0,2.0,14.0,1.0,17.0,1.0,13.0,,2.0,5.0,2.0,,1.0,2.0,2.0,48.0,14.0,13.0,,0.42105263157894735,0.5,1.0,0.3,0.3,0.59375,0.625,0.5595238095238095,0.5555555555555556,0.6041666666666666,0.5555555555555556,0.6764705882352942,0.23809523809523808,0.16666666666666666,0.5625,0.5,0.5555555555555556,0.2857142857142857,0.56,0.42105263157894735,0.3333333333333333,0.75,0.25,0.6666666666666666,0.7142857142857143,0.5555555555555556,92.6201760324983,1.0,15.08695652173913,15.979591836734693,13.326086956521738,14.16326530612245,0.42857142857142855,0.6666666666666666,0.75,0.5,0.19047619047619047,0.14285714285714285,0.16666666666666666,0.2,,0.09523809523809523,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.09090909090909091,0.6666666666666666,0.3333333333333333,0.49185833333333334,0.5174625,0.4820272727272727,0.046511627906976744,0.06060606060606061,0.1724137931034483,0.39655172413793105,5.965625,23.56,0.391304347826087,38.0,4.0,5.0,6.0,1.0,6.0,3.0,1.0,1.0,,4.0,1.0,,1.0,,1.0,3.0,1.0,4.0,0.6,0.5454545454545454,0.09375,0.1111111111111111,0.5,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.75,0.75,0.25,0.25,1.0,0.45454545454545453,0.8,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,0.25,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-201480-201516-202259-203857,1611661329,"Tamera Young, Sylvia Fowles, Allie Quigley, Epiphanny Prince, Jamierra Faulkner","Young, Fowles, Quigley, Prince, Faulkner",201477-201480-201516-202259-203857,CHI,86.0,1,1.0,2.0,3.0,3.0,3.0,,6.0,1.0,1.0,,,,1.0,1.0,,,,,2.0,2.0,,,,4.0,2.0,,,,,2.0,,,4.0,4.0,,,,,,2.0,,2.0,,1.0,1.0,4.0,,,,2.0,2.0,,2.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,4.0,4.0,3.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,0.6666666666666666,,,,0.6666666666666666,,,,,1.0,,,100.46511627906976,,8.333333333333334,20.333333333333332,8.333333333333334,16.333333333333332,0.5,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,0.5,,0.5618,,0.5618,0.5,0.5,,1.0,9.45,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-201480-201516-202638-202664,1611661329,"Tamera Young, Sylvia Fowles, Allie Quigley, Jessica Breland, Courtney Vandersloot","Young, Fowles, Quigley, Breland, Vandersloot",201477-201480-201516-202638-202664,CHI,650.0,3,11.0,4.0,17.0,16.0,3.0,4.0,33.0,4.0,6.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,7.0,6.0,11.0,3.0,9.0,,21.0,17.0,2.0,3.0,,4.0,1.0,2.0,,5.0,2.0,10.0,9.0,,7.0,1.0,1.0,3.0,4.0,1.0,1.0,,11.0,2.0,1.0,1.0,2.0,4.0,4.0,8.0,1.0,1.0,,,,1.0,,1.0,1.0,5.0,,2.0,,,,,,,,,,,17.0,5.0,3.0,,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.6666666666666666,0.525,0.5,0.525,0.5,0.8333333333333334,0.45,,1.0,0.2,0.5,0.4,0.75,0.3,,0.5,0.4,1.0,1.0,,73.1076923076923,,24.352941176470587,14.75,20.823529411764707,14.75,0.3,0.6666666666666666,0.8,0.25,0.1,0.15,0.3333333333333333,0.3333333333333333,,0.1,0.35,0.14285714285714285,0.16666666666666666,1.0,0.5,1.0,0.3333333333333333,0.75,0.14285714285714285,0.468535,0.315525,0.5119833333333333,,,0.19047619047619047,0.23809523809523808,7.263636363636365,23.555555555555557,0.17647058823529413,7.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,3.0,,,,,,,,,1.0,0.8333333333333334,0.09090909090909091,0.16666666666666666,,,,,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,1.0,,,,,,1.0,,0.5,0.25,1.0,1.0,1.0,1.0,1.0,0.5,0.1111111111111111,0.14285714285714285,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-201480-201516-202638-203399,1611661329,"Tamera Young, Sylvia Fowles, Allie Quigley, Jessica Breland, Elena Delle Donne","Young, Fowles, Quigley, Breland, Delle Donne",201477-201480-201516-202638-203399,CHI,42.0,1,1.0,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,1.0,3.0,3.0,1.0,1.0,1.0,3.0,,,,,2.0,,,,,,1.0,,1.0,,1.0,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,0.5,1.0,0.5,1.0,0.75,1.5,,,,,1.0,,,,1.0,,,,,,,68.57142857142857,,19.0,23.0,18.0,19.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,1.0,1.0,,0.5,,0.5243,0.6735,,0.5,0.5,1.0,,7.45,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-201480-201516-202638-203857,1611661329,"Tamera Young, Sylvia Fowles, Allie Quigley, Jessica Breland, Jamierra Faulkner","Young, Fowles, Quigley, Breland, Faulkner",201477-201480-201516-202638-203857,CHI,356.0,4,6.0,-3.0,9.0,12.0,2.0,,21.0,2.0,3.0,,,3.0,,1.0,,,,1.0,3.0,7.0,,1.0,,6.0,9.0,,,,,1.0,,,,6.0,,,,1.0,,3.0,,3.0,,2.0,,6.0,,,1.0,4.0,6.0,,6.0,1.0,1.0,,,,1.0,,1.0,1.0,4.0,,1.0,,1.0,,1.0,,4.0,,2.0,4.0,3.0,6.0,,2.0,,1.0,1.0,,,,0.42857142857142855,,0.375,,0.375,,,0.125,,0.4444444444444444,,1.0,,0.5,,,,,0.25,,1.0,84.9438202247191,0.75,15.777777777777779,17.833333333333332,15.777777777777779,15.5,0.375,0.6666666666666666,0.6666666666666666,1.0,0.375,0.125,,,,,0.125,,,,,,,0.5,,0.45365,,0.3894,0.125,0.14285714285714285,,,7.214285714285714,23.9,0.2222222222222222,7.0,,,1.0,,,,,,,1.0,3.0,,,,,,1.0,2.0,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-201480-201516-202664-203399,1611661329,"Tamera Young, Sylvia Fowles, Allie Quigley, Courtney Vandersloot, Elena Delle Donne","Young, Fowles, Quigley, Vandersloot, Delle Donne",201477-201480-201516-202664-203399,CHI,2996.0,7,50.0,-15.0,83.0,84.0,14.0,18.0,167.0,18.0,35.0,4.0,11.0,13.0,6.0,26.0,4.0,,2.0,12.0,31.0,74.0,3.0,16.0,16.0,87.0,102.0,6.0,17.0,3.0,18.0,12.0,2.0,4.0,19.0,32.0,30.0,6.0,6.0,12.0,2.0,16.0,2.0,18.0,1.0,10.0,3.0,38.0,4.0,18.0,2.0,14.0,21.0,22.0,43.0,7.0,4.0,3.0,6.0,4.0,6.0,2.0,12.0,1.0,26.0,,20.0,,18.0,1.0,11.0,,4.0,1.0,1.0,4.0,1.0,69.0,19.0,14.0,,0.5161290322580645,0.5714285714285714,0.6666666666666666,0.1875,0.1875,0.4189189189189189,0.35294117647058826,0.39444444444444443,0.375,0.4479166666666667,0.40476190476190477,0.6,0.17777777777777778,0.5,0.5384615384615384,0.43902439024390244,1.0,0.3333333333333333,0.5714285714285714,0.41509433962264153,0.5882352941176471,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.7142857142857143,1.0,80.26702269692925,0.25,19.156626506024097,16.738095238095237,17.42168674698795,15.714285714285714,0.3888888888888889,0.5142857142857142,0.6923076923076923,0.5555555555555556,0.14444444444444443,0.28888888888888886,0.23076923076923078,0.24,0.5,0.044444444444444446,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.55,0.36363636363636365,,0.5666666666666667,0.16666666666666666,0.4679761111111111,0.5191911764705882,0.4418035714285714,0.11458333333333333,0.1375,0.20689655172413793,0.21839080459770116,8.590540540540541,23.68125,0.1686746987951807,16.0,3.0,4.0,7.0,1.0,6.0,13.0,1.0,1.0,3.0,12.0,,,2.0,1.0,1.0,1.0,5.0,4.0,0.5,0.5357142857142857,0.17567567567567569,0.2571428571428571,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.024390243902439025,0.5384615384615384,0.7,0.25,0.25,1.0,0.2857142857142857,0.75,3.0,3.0,3.0,5.0,2.0,,2.0,,0.038461538461538464,1.0,0.42857142857142855,,0.15,,2.0,1.0,,,0.5,,,,,,0.14285714285714285,1.0,1.0,1.0,3.0,0.3333333333333333,0.23076923076923078,0.3333333333333333,1.0,0.5,,,,,,,,1611661329,2014,2014,True
201477-201480-201516-203399-203857,1611661329,"Tamera Young, Sylvia Fowles, Allie Quigley, Elena Delle Donne, Jamierra Faulkner","Young, Fowles, Quigley, Delle Donne, Faulkner",201477-201480-201516-203399-203857,CHI,130.0,4,2.0,-1.0,2.0,5.0,2.0,1.0,7.0,1.0,2.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,1.0,1.0,3.0,4.0,1.0,1.0,,2.0,2.0,1.0,1.0,3.0,,2.0,,2.0,1.0,,,,,,,,,1.0,,,1.0,2.0,1.0,3.0,,,,,,,,,,3.0,,3.0,,2.0,,1.0,,,,,,,1.0,3.0,2.0,,,,,,,0.5,1.0,0.3333333333333333,1.0,0.375,1.0,0.375,0.3333333333333333,,0.3333333333333333,,,1.0,0.3333333333333333,0.5,,,1.0,0.5,,,77.53846153846155,,32.5,13.0,31.5,12.8,0.6666666666666666,0.5,1.0,,,,,,,,0.3333333333333333,,,,1.0,1.0,,1.0,,0.5707833333333333,,0.5707833333333333,0.25,0.3333333333333333,0.6666666666666666,1.0,1.55,22.7,1.0,3.0,1.0,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,0.5,0.3333333333333333,0.5,0.5,,,,,,,,,,0.6666666666666666,0.5,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-201480-202259-202638-202664,1611661329,"Tamera Young, Sylvia Fowles, Epiphanny Prince, Jessica Breland, Courtney Vandersloot","Young, Fowles, Prince, Breland, Vandersloot",201477-201480-202259-202638-202664,CHI,317.0,2,5.0,9.0,9.0,11.0,,1.0,20.0,1.0,4.0,,1.0,2.0,,2.0,1.0,,1.0,1.0,2.0,8.0,2.0,2.0,1.0,11.0,2.0,,1.0,,,,,,,4.0,,6.0,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,10.0,,1.0,1.0,5.0,6.0,1.0,7.0,2.0,1.0,1.0,,,,,,,1.0,,4.0,,1.0,,1.0,,2.0,,,2.0,,11.0,,,,1.0,1.0,1.0,1.0,1.0,0.25,,0.5,,0.55,,,0.2,,0.625,0.16666666666666666,1.0,,0.6666666666666666,0.16666666666666666,0.3333333333333333,,,1.0,0.5,1.0,90.85173501577287,,15.0,16.545454545454547,14.88888888888889,14.454545454545455,0.4,0.25,0.25,1.0,0.2,0.2,,,,0.1,0.1,1.0,1.0,1.0,1.0,,,0.6,1.0,0.530255,0.7485,,0.1,0.125,,,6.8375,23.95,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,0.125,,,,0.6,0.2,0.5,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1611661329,2014,2014,True
