EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,FTDefRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,ShortMidRangeFGM,Corner3FGM,Corner3FGA,FG2M,FG3M,FG3A,Points,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,AtRimFG3AFrequency,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,FTOffRebounds,OffRebounds,Steals,LostBallSteals,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Arc3FGA,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,FG2APctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,Arc3Frequency,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,DefThreePtRebounds,Loose Ball Fouls Drawn,Assisted3sPct,PenaltyFg3Pct,DefThreePtReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceFG3A,PtsPutbacks,Corner3Assists,LongMidRangeAssists,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3PctAssisted,SecondChanceCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,BlockingFouls,Offensive Fouls,BlockingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Blocked3s,BlockedArc3,HeaveAttempts,Clear Path Fouls,Arc3PctBlocked,team_id,year,season,team_vs
200673-201049-201497-201518-202662,1611661322,"Monique Currie, Noelle Quinn, Shannon Bobbitt, Crystal Langhorne, Jasmine Thomas","Currie, Quinn, Bobbitt, Langhorne, Thomas",200673-201049-201497-201518-202662,WAS,2.0,1,-2.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1611661322,2012,2012,True
200673-201049-201918-202662-203021,1611661322,"Monique Currie, Noelle Quinn, Lindsay Wisdom-Hylton, Jasmine Thomas, Natalie Novosel","Currie, Quinn, Wisdom-Hylton, Thomas, Novosel",200673-201049-201918-202662-203021,WAS,13.0,1,-3.0,1.0,1.0,1.0,1.0,2.0,,,3.0,,,,,1.0,,1.0,1.0,,221.53846153846152,9.0,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2012,2012,True
200673-201492-201518-201918-202662,1611661322,"Monique Currie, Matee Ajavon, Crystal Langhorne, Lindsay Wisdom-Hylton, Jasmine Thomas","Currie, Ajavon, Langhorne, Wisdom-Hylton, Thomas",200673-201492-201518-201918-202662,WAS,1873.0,10,2.0,58.0,60.0,14.0,21.0,118.0,11.0,34.0,51.0,9.0,1.0,22.0,31.0,11.0,1.0,13.0,2.0,1.0,90.72076882007475,15.241379310344827,14.172413793103448,0.2391304347826087,0.4852130434782609,0.46341,8.505882352941176,0.2413793103448276,31.0,3.0,,3.0,16.0,2.0,12.0,53.0,22.0,,11.0,13.0,2.0,28.0,20.0,4.0,3.0,8.0,17.0,48.0,0.6875,0.6875,0.16666666666666666,0.16666666666666666,0.47058823529411764,0.41304347826086957,0.4732142857142857,0.2608695652173913,0.5,0.7142857142857143,0.65625,0.7,0.6,16.483333333333334,14.233333333333333,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.06521739130434782,,,0.5434782608695652,22.525000000000002,7.0,8.0,13.0,1.0,2.0,3.0,4.0,10.0,,15.0,2.0,3.0,5.0,5.0,1.0,7.0,17.0,10.0,1.0,9.0,5.0,2.0,20.0,4.0,16.0,4.0,0.6666666666666666,0.5555555555555556,0.4,0.5,0.4166666666666667,0.6071428571428571,0.3333333333333333,0.2826086956521739,0.6153846153846154,0.6666666666666666,0.21739130434782608,0.4,0.5,0.4,0.75,,0.52465,0.09433962264150944,0.32075471698113206,9.0,9.0,1.0,3.0,5.0,,4.0,1.0,1.0,5.0,0.029411764705882353,,0.2777777777777778,0.3,0.2857142857142857,,0.2857142857142857,0.1956521739130435,2.0,,1.0,1.0,,6.0,2.0,2.0,2.0,7.0,1.0,3.0,1.0,,0.25,0.875,,0.875,0.2222222222222222,0.2222222222222222,1.0,0.1,,0.2222222222222222,5.0,1.0,2.0,,,2.0,1.0,3.0,3.0,1.0,,1.0,,6.0,3.0,3.0,,,3.0,2.0,0.07692307692307693,,0.4,0.375,0.3333333333333333,0.25,0.037037037037037035,0.6666666666666666,0.5,0.5,0.4,,0.2,0.11538461538461539,0.15,,,,,,1.0,,1.0,,,,,,0.2,,,,,,,,,,1.0,,1.0,,,,,,1611661322,2012,2012,True
201049-201490-201918-202662-203021,1611661322,"Noelle Quinn, Natasha Lacy, Lindsay Wisdom-Hylton, Jasmine Thomas, Natalie Novosel","Quinn, Lacy, Wisdom-Hylton, Thomas, Novosel",201049-201490-201918-202662-203021,WAS,70.0,1,2.0,2.0,3.0,,,5.0,,1.0,2.0,,,1.0,1.0,,,,,,102.85714285714285,10.5,10.5,,0.7093,,1.0,,1.0,,,,1.0,,,4.0,,,,,,,1.0,,,,1.0,4.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,,16.333333333333332,16.333333333333332,,,,,,,1.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,2.0,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2012,2012,True
201049-201492-201918-202662-203021,1611661322,"Noelle Quinn, Matee Ajavon, Lindsay Wisdom-Hylton, Jasmine Thomas, Natalie Novosel","Quinn, Ajavon, Wisdom-Hylton, Thomas, Novosel",201049-201492-201918-202662-203021,WAS,22.0,1,,2.0,3.0,2.0,3.0,5.0,,,,,,2.0,2.0,,,2.0,,,327.2727272727273,3.5,3.5,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,0.5,1.0,1.0,1.0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2012,2012,True
201490-201497-201518-201918-203021,1611661322,"Natasha Lacy, Shannon Bobbitt, Crystal Langhorne, Lindsay Wisdom-Hylton, Natalie Novosel","Lacy, Bobbitt, Langhorne, Wisdom-Hylton, Novosel",201490-201497-201518-201918-203021,WAS,10.0,1,2.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,144.0,10.0,10.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,2.0,,,,,,2.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2012,2012,True
201492-201497-201518-201918-203021,1611661322,"Matee Ajavon, Shannon Bobbitt, Crystal Langhorne, Lindsay Wisdom-Hylton, Natalie Novosel","Ajavon, Bobbitt, Langhorne, Wisdom-Hylton, Novosel",201492-201497-201518-201918-203021,WAS,378.0,4,4.0,13.0,14.0,4.0,2.0,27.0,5.0,8.0,12.0,4.0,,5.0,5.0,2.0,,4.0,,,102.85714285714286,12.384615384615385,12.384615384615385,0.5555555555555556,0.4628333333333333,0.480075,7.4875,0.3076923076923077,6.0,4.0,,,6.0,,1.0,16.0,4.0,,2.0,2.0,2.0,4.0,4.0,1.0,,3.0,4.0,16.0,0.3333333333333333,0.3333333333333333,,,0.75,0.6666666666666666,0.7272727272727273,0.1111111111111111,0.3333333333333333,0.8,0.7142857142857143,0.6666666666666666,1.0,15.5,13.357142857142858,0.8,0.8,0.5,,,,0.4444444444444444,24.0,,2.0,3.0,,,1.0,1.0,,,4.0,,,,4.0,,2.0,10.0,8.0,,,3.0,1.0,5.0,,10.0,,,1.0,,1.0,,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,0.25,1.0,,,,0.625,1.0,1.0,,,,,2.0,1.0,,2.0,,,,,,,,0.1111111111111111,,,,,,,,,,,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,0.5,,,,,,,,0.2727272727272727,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2012,2012,True
100384-100729-200673-201049-201518,1611661322,"Dominique Canty, Michelle Snow, Monique Currie, Noelle Quinn, Crystal Langhorne","Canty, Snow, Currie, Quinn, Langhorne",100384-100729-200673-201049-201518,WAS,556.0,3,10.0,17.0,17.0,2.0,,34.0,4.0,12.0,17.0,1.0,,2.0,4.0,3.0,1.0,2.0,1.0,,88.05755395683452,12.352941176470589,11.941176470588236,0.23529411764705882,0.5833558823529411,0.6153,3.15,0.11764705882352941,9.0,4.0,,2.0,10.0,2.0,5.0,27.0,10.0,,5.0,7.0,3.0,16.0,2.0,,,1.0,2.0,23.0,0.5,0.5555555555555556,0.4,0.4,0.8333333333333334,0.7647058823529411,0.7941176470588235,0.29411764705882354,,0.6666666666666666,0.5,,0.6666666666666666,20.352941176470587,19.764705882352942,1.0,1.0,0.75,0.11764705882352941,,,0.7647058823529411,22.02,2.0,6.0,8.0,2.0,2.0,,1.0,,1.0,1.0,2.0,2.0,4.0,,1.0,,,10.0,,2.0,2.0,2.0,1.0,,,,1.0,,1.0,,1.0,,,0.47058823529411764,0.75,0.75,,1.0,1.0,0.5,,0.5,0.6259,0.14814814814814814,,3.0,3.0,,1.0,1.0,,1.0,,,,,,0.5,0.3333333333333333,0.4,,,0.17647058823529413,2.0,,,,,6.0,2.0,2.0,2.0,2.0,,,1.0,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,0.6666666666666666,,,,2.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,0.5,,0.5,,0.2,,,,,,,0.058823529411764705,0.08333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,1611661322,2012,2012,True
100729-100942-200673-201492-201497,1611661322,"Michelle Snow, Ashley Robinson, Monique Currie, Matee Ajavon, Shannon Bobbitt","Snow, Robinson, Currie, Ajavon, Bobbitt",100729-100942-200673-201492-201497,WAS,103.0,2,5.0,3.0,3.0,,,6.0,,2.0,,,,3.0,3.0,1.0,,,,,83.88349514563107,13.666666666666666,13.666666666666666,,0.6628,,0.8,,2.0,,,,2.0,,,5.0,4.0,,2.0,2.0,,4.0,2.0,1.0,,1.0,1.0,5.0,1.0,1.0,,,1.0,1.0,0.8333333333333334,,1.0,1.0,1.0,,1.0,20.666666666666668,20.666666666666668,,,,,,,1.0,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2012,2012,True
100729-200673-201490-201518-203021,1611661322,"Michelle Snow, Monique Currie, Natasha Lacy, Crystal Langhorne, Natalie Novosel","Snow, Currie, Lacy, Langhorne, Novosel",100729-200673-201490-201518-203021,WAS,40.0,2,,1.0,1.0,,,2.0,,1.0,,,1.0,1.0,2.0,,,,,1.0,72.0,35.0,30.0,,0.3453,,20.3,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,5.0,4.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2012,2012,True
100729-201490-201492-201518-202662,1611661322,"Michelle Snow, Natasha Lacy, Matee Ajavon, Crystal Langhorne, Jasmine Thomas","Snow, Lacy, Ajavon, Langhorne, Thomas",100729-201490-201492-201518-202662,WAS,214.0,3,-6.0,7.0,7.0,4.0,,14.0,1.0,5.0,8.0,2.0,1.0,2.0,4.0,3.0,,4.0,,1.0,94.2056074766355,18.285714285714285,16.285714285714285,0.2,0.39452,0.3416,10.84,0.5714285714285714,4.0,,,,1.0,,,2.0,2.0,,1.0,1.0,,2.0,1.0,1.0,,3.0,1.0,2.0,1.0,1.0,,,0.2,0.2,0.16666666666666666,,0.3333333333333333,0.5,0.5,0.5,,12.285714285714286,12.0,,,,,,,0.2,,2.0,1.0,1.0,,,,,3.0,,,,2.0,,,,,,,,2.0,,,2.0,1.0,,1.0,,,,,,,,0.2,1.0,1.0,0.6,,,,,,0.28625,,,,,2.0,,2.0,,2.0,,,1.0,0.4,0.3333333333333333,0.5,,0.5,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1611661322,2012,2012,True
100729-201490-201492-201918-202662,1611661322,"Michelle Snow, Natasha Lacy, Matee Ajavon, Lindsay Wisdom-Hylton, Jasmine Thomas","Snow, Lacy, Ajavon, Wisdom-Hylton, Thomas",100729-201490-201492-201918-202662,WAS,93.0,1,2.0,3.0,3.0,,,6.0,,4.0,2.0,,,1.0,2.0,,,,,,92.90322580645162,17.333333333333332,14.0,,0.512725,,8.7,,2.0,,,,2.0,,,4.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.5,0.5,,,0.5,0.5,0.5,,1.0,1.0,1.0,,1.0,13.666666666666666,13.666666666666666,,,,,,,0.5,,1.0,1.0,2.0,,,,,2.0,,,,1.0,,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,0.5,0.5,0.5,0.5,,,,,,0.3611,,,,,,,1.0,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,0.5,0.5,1.0,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2012,2012,True
100796-200673-201492-201497-203021,1611661322,"Iziane Castro Marques, Monique Currie, Matee Ajavon, Shannon Bobbitt, Natalie Novosel","Castro Marques, Currie, Ajavon, Bobbitt, Novosel",100796-200673-201492-201497-203021,WAS,105.0,1,2.0,4.0,4.0,4.0,4.0,8.0,,,2.0,,,2.0,2.0,,,4.0,,,109.71428571428571,17.75,17.75,,,,,1.0,2.0,,,,,,,4.0,,,,,,,,,,1.0,4.0,4.0,,,,,,,0.6666666666666666,,,,1.0,,,8.5,8.5,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,4.0,,,,1.0,1.0,6.0,1.0,4.0,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2012,2012,True
100796-200673-201497-201918-203021,1611661322,"Iziane Castro Marques, Monique Currie, Shannon Bobbitt, Lindsay Wisdom-Hylton, Natalie Novosel","Castro Marques, Currie, Bobbitt, Wisdom-Hylton, Novosel",100796-200673-201497-201918-203021,WAS,43.0,1,-3.0,2.0,1.0,,1.0,3.0,,,3.0,,,,,1.0,,,,,100.46511627906976,9.5,9.5,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661322,2012,2012,True
100942-200673-201049-201497-201518,1611661322,"Ashley Robinson, Monique Currie, Noelle Quinn, Shannon Bobbitt, Crystal Langhorne","Robinson, Currie, Quinn, Bobbitt, Langhorne",100942-200673-201049-201497-201518,WAS,256.0,2,-6.0,7.0,9.0,1.0,,16.0,1.0,5.0,12.0,,,3.0,3.0,1.0,,1.0,,,90.0,16.571428571428573,14.857142857142858,0.2,0.59192,,3.94,0.14285714285714285,4.0,1.0,,,3.0,,,6.0,4.0,,2.0,2.0,,4.0,3.0,2.0,2.0,2.0,1.0,6.0,0.6666666666666666,0.6666666666666666,,,0.6,0.6,0.6,,1.0,0.75,0.75,,0.75,15.555555555555555,14.444444444444445,1.0,1.0,,,,,0.8,,1.0,2.0,4.0,,1.0,,,,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,0.8,0.5,0.5,,1.0,,,,,0.5316,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2012,2012,True
201049-201490-201518-201918-203021,1611661322,"Noelle Quinn, Natasha Lacy, Crystal Langhorne, Lindsay Wisdom-Hylton, Natalie Novosel","Quinn, Lacy, Langhorne, Wisdom-Hylton, Novosel",201049-201490-201518-201918-203021,WAS,151.0,2,1.0,6.0,4.0,2.0,1.0,10.0,1.0,2.0,6.0,,,,2.0,,,2.0,,,95.36423841059603,15.5,13.0,0.16666666666666666,0.48209166666666664,0.48825,4.15,0.3333333333333333,3.0,,,1.0,1.0,1.0,4.0,7.0,2.0,,1.0,2.0,,5.0,,,,1.0,1.0,5.0,1.0,1.0,0.25,0.25,0.5,0.4166666666666667,0.5,0.6666666666666666,,,,,,14.5,14.0,,,,0.16666666666666666,,,0.8333333333333334,23.15,2.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,2.0,,1.0,2.0,5.0,,,2.0,1.0,,2.0,,5.0,,1.0,,0.5,1.5,0.5,1.25,,0.16666666666666666,1.0,1.0,,0.5,1.0,,,,0.6827,0.2857142857142857,0.7142857142857143,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,0.5,,1.0,0.3333333333333333,0.5,,0.5,0.5,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,0.14285714285714285,0.3333333333333333,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,1611661322,2012,2012,True
100384-100729-200673-201918-203021,1611661322,"Dominique Canty, Michelle Snow, Monique Currie, Lindsay Wisdom-Hylton, Natalie Novosel","Canty, Snow, Currie, Wisdom-Hylton, Novosel",100384-100729-200673-201918-203021,WAS,154.0,1,2.0,5.0,4.0,2.0,,9.0,,2.0,2.0,,,2.0,2.0,1.0,,2.0,,,84.15584415584415,16.2,16.2,,0.51805,,8.0,0.4,3.0,,,,2.0,,,4.0,2.0,,1.0,1.0,,2.0,2.0,1.0,1.0,3.0,1.0,4.0,0.5,0.5,,,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,18.25,18.25,,,,,,,0.5,,,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661322,2012,2012,True
100729-200673-201490-201518-202662,1611661322,"Michelle Snow, Monique Currie, Natasha Lacy, Crystal Langhorne, Jasmine Thomas","Snow, Currie, Lacy, Langhorne, Thomas",100729-200673-201490-201518-202662,WAS,801.0,3,8.0,25.0,25.0,5.0,6.0,50.0,5.0,20.0,20.0,1.0,1.0,10.0,15.0,7.0,,5.0,,1.0,89.88764044943821,15.68,15.04,0.21739130434782608,0.4806413043478261,0.2548,6.885,0.2,13.0,1.0,,,10.0,,3.0,28.0,12.0,,6.0,6.0,,12.0,9.0,1.0,,3.0,8.0,26.0,0.6,0.6666666666666666,,,0.5,0.43478260869565216,0.5,0.13043478260869565,0.3333333333333333,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.6666666666666666,16.36,14.84,0.2,0.3333333333333333,,,,,0.6086956521739131,21.233333333333334,3.0,6.0,11.0,1.0,1.0,,,4.0,,8.0,1.0,2.0,2.0,1.0,,4.0,6.0,8.0,,5.0,3.0,1.0,11.0,3.0,6.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0,,0.4782608695652174,0.5454545454545454,0.6,0.17391304347826086,0.5,1.0,,,,0.5985,0.07142857142857142,0.21428571428571427,3.0,3.0,3.0,1.0,4.0,1.0,2.0,,1.0,3.0,0.15,,0.4,0.3333333333333333,0.38461538461538464,,0.3333333333333333,0.13043478260869565,,,,,,,,,,4.0,,,,,,1.0,,0.6666666666666666,,,,,,,3.0,,,2.0,,2.0,,2.0,,1.0,,1.0,1.0,3.0,2.0,1.0,,1.0,2.0,1.0,0.09090909090909091,0.4,0.4,0.5,,,,0.5,0.75,0.75,0.6666666666666666,,,0.12,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2012,2012,True
