EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,Charge Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,SelfOReb,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Corner3FGA,SecondChanceCorner3FGA,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,DefFTReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Fg3aBlocked,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,Travels,PenaltyCorner3Accuracy,BlockingFouls,Blocked3s,BlockedCorner3,DefCorner3ReboundPct,HeaveAttempts,3SecondViolations,ShortMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Charge Fouls,Loose Ball Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
100556-201886-202280-202663-203019,1611661317,"Nakia Sanford, DeWanna Bonner, Alexis Gray-Lawson, Krystal Thomas, Samantha Prahalis","Sanford, Bonner, Gray-Lawson, Thomas, Prahalis",100556-201886-202280-202663-203019,PHO,173.0,2,3.0,,7.0,6.0,7.0,13.0,2.0,3.0,,,,1.0,,1.0,2.0,4.0,,1.0,4.0,8.0,8.0,,1.0,4.0,8.0,2.0,,1.0,,,2.0,2.0,3.0,,,1.0,1.0,4.0,5.0,2.0,,,,6.0,8.0,7.0,,,,0.5,0.4,0.4,0.5714285714285714,0.5714285714285714,0.2,1.0,,1.0,1.0,,108.20809248554913,14.0,12.5,13.714285714285714,12.5,0.6,0.6666666666666666,0.6666666666666666,,,,0.2,,,0.2,,0.8,,0.44530000000000003,0.44530000000000003,0.3333333333333333,0.4,1.0,6.375,21.7,1.0,1.0,2.0,3.0,1.0,,,2.0,4.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,2.0,,,0.5,1.0,0.5,,0.5,,0.3333333333333333,,,0.5,0.2,,0.6,0.6666666666666666,0.5344,,1.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,True
100940-200676-201487-201886-203019,1611661317,"Diana Taurasi, Candice Dupree, Alexis Hornbuckle, DeWanna Bonner, Samantha Prahalis","Taurasi, Dupree, Hornbuckle, Bonner, Prahalis",100940-200676-201487-201886-203019,PHO,156.0,2,3.0,-5.0,5.0,6.0,2.0,11.0,,,,2.0,,1.0,,1.0,,2.0,,1.0,3.0,3.0,8.0,,1.0,2.0,2.0,,,1.0,,1.0,,1.0,3.0,,,,1.0,4.0,4.0,2.0,,,,3.0,2.0,2.0,,,,,,,0.3,0.5,0.3333333333333333,,1.0,0.5,,,101.53846153846153,16.0,12.666666666666666,14.6,11.5,,,,0.6666666666666666,,,0.3333333333333333,,,1.0,,0.3333333333333333,,0.34085000000000004,0.35655,0.4,0.5,0.6666666666666666,11.75,23.2,0.4,2.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,3.0,,,,,,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,,,,,,0.2909,2.0,,,,1.0,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,1611661317,2012,2012,True
100940-201487-201886-202663-203046,1611661317,"Diana Taurasi, Alexis Hornbuckle, DeWanna Bonner, Krystal Thomas, Briana Butler","Taurasi, Hornbuckle, Bonner, Thomas, Butler",100940-201487-201886-202663-203046,PHO,450.0,3,8.0,7.0,18.0,19.0,2.0,37.0,4.0,5.0,,2.0,2.0,4.0,,,4.0,9.0,2.0,4.0,4.0,18.0,11.0,,,2.0,4.0,,3.0,4.0,2.0,5.0,4.0,10.0,10.0,3.0,2.0,2.0,3.0,5.0,4.0,1.0,,,,18.0,4.0,2.0,0.5,,0.5,0.4444444444444444,0.5384615384615384,1.0,0.6,1.0,0.3076923076923077,0.8,1.0,0.9,0.6666666666666666,1.0,118.4,11.11111111111111,13.157894736842104,11.11111111111111,13.052631578947368,0.38461538461538464,0.8,0.8,0.15384615384615385,,,0.3076923076923077,0.5,0.5,,,0.6923076923076923,0.5,0.5105653846153846,0.5942,0.07142857142857142,0.1,0.2222222222222222,7.011111111111111,22.475,0.1111111111111111,,1.0,1.0,2.0,,,1.0,1.0,8.0,4.0,5.0,4.0,11.0,,,,1.0,,,2.0,,,1.0,1.0,1.0,0.3333333333333333,,,,,,1.0,0.15384615384615385,,1.0,1.0,,6.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,1.0,0.5,,1.0,,1.0,,,,,,,0.5,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661317,2012,2012,True
100940-201501-201886-202280-203069,1611661317,"Diana Taurasi, Charde Houston, DeWanna Bonner, Alexis Gray-Lawson, Avery Warley-Talbert","Taurasi, Houston, Bonner, Gray-Lawson, Warley-Talbert",100940-201501-201886-202280-203069,PHO,115.0,1,2.0,,4.0,5.0,,9.0,2.0,3.0,,2.0,,,,,2.0,6.0,,1.0,,4.0,4.0,,,,,2.0,,,,,,1.0,4.0,,,,,1.0,,,,,,2.0,,,,,,0.3333333333333333,0.2857142857142857,,0.2857142857142857,,0.14285714285714285,,,,,,112.69565217391303,18.25,8.4,15.0,8.4,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.2857142857142857,,,,,,,,0.5714285714285714,,0.4941,,,,,6.1499999999999995,23.5,,2.0,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,,,,0.5,1.0,,,0.5,1.0,0.6,0.5,,0.5,0.14285714285714285,,,,0.4654,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,,1.0,,,,,0.3333333333333333,1.0,0.5,1.0,1.0,,,,,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1611661317,2012,2012,True
200676-201886-202280-202663-203019,1611661317,"Candice Dupree, DeWanna Bonner, Alexis Gray-Lawson, Krystal Thomas, Samantha Prahalis","Dupree, Bonner, Gray-Lawson, Thomas, Prahalis",200676-201886-202280-202663-203019,PHO,265.0,1,4.0,1.0,9.0,8.0,,17.0,,2.0,1.0,2.0,,,,,2.0,5.0,2.0,3.0,,10.0,9.0,,,,,,3.0,,,1.0,3.0,4.0,5.0,,,1.0,2.0,,,,3.0,1.0,3.0,7.0,,,0.6666666666666666,,0.6666666666666666,0.4,0.625,,0.625,,0.375,0.42857142857142855,0.5,0.4444444444444444,0.3333333333333333,0.5,92.37735849056604,12.222222222222221,19.375,11.88888888888889,17.25,0.25,,,0.25,0.5,0.5,,,,,,0.625,,0.5138,,,,,6.74,21.933333333333334,,1.0,,,1.0,,1.0,,,4.0,2.0,3.0,,7.0,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,0.5,0.5,,0.3333333333333333,,,,0.125,,,,0.77355,,,,,,3.0,,1.0,,2.0,,1.5,1.5,0.2,0.5,0.5,,,,0.6666666666666666,,,0.3,3.0,1.0,1.0,,,1.0,0.375,1.0,1.0,2.0,1.0,,,1.0,,3.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,2.0,,,,0.5,1.0,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,True
201487-201501-202280-203041-203069,1611661317,"Alexis Hornbuckle, Charde Houston, Alexis Gray-Lawson, Lynetta Kizer, Avery Warley-Talbert","Hornbuckle, Houston, Gray-Lawson, Kizer, Warley-Talbert",201487-201501-202280-203041-203069,PHO,208.0,1,3.0,-3.0,6.0,6.0,6.0,12.0,1.0,2.0,,,,,,,2.0,3.0,1.0,1.0,2.0,9.0,12.0,1.0,1.0,2.0,9.0,2.0,,,,,,,,,,,,1.0,2.0,,,,,9.0,9.0,6.0,1.0,1.0,1.0,0.6666666666666666,0.875,0.875,0.9,0.9,0.25,,,,,,83.07692307692308,16.166666666666668,18.5,16.166666666666668,18.5,0.5,0.5,0.5,,,,,,,,,0.75,,0.4550875,0.4550875,,,1.0,7.3999999999999995,21.3,1.0,,1.0,2.0,1.0,,,2.0,3.0,2.0,1.0,2.0,1.0,5.0,,,,,,,5.0,,,0.5,0.5,0.6666666666666666,,,,,,,1.0,0.25,,0.5,0.5,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.25,,1.0,1.0,,1.0,,,,3.0,1.0,,1.0,,,,,,,,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,0.25,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,True
201501-202280-202315-202663-203069,1611661317,"Charde Houston, Alexis Gray-Lawson, Andrea Riley, Krystal Thomas, Avery Warley-Talbert","Houston, Gray-Lawson, Riley, Thomas, Warley-Talbert",201501-202280-202315-202663-203069,PHO,44.0,1,1.0,4.0,2.0,2.0,,4.0,2.0,2.0,,,,,,,2.0,2.0,,,,4.0,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,4.0,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,130.9090909090909,6.5,15.5,6.5,15.5,1.0,1.0,1.0,,,,,,,,,1.0,,0.52095,,,,,2.55,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,0.5,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,True
100556-201487-201501-203013-203041,1611661317,"Nakia Sanford, Alexis Hornbuckle, Charde Houston, Dymond Simon, Lynetta Kizer","Sanford, Hornbuckle, Houston, Simon, Kizer",100556-201487-201501-203013-203041,PHO,359.0,2,6.0,,14.0,13.0,9.0,27.0,1.0,1.0,,2.0,2.0,4.0,1.0,1.0,2.0,7.0,2.0,4.0,2.0,12.0,12.0,1.0,1.0,2.0,9.0,2.0,,4.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,3.0,2.0,1.0,,,,9.0,9.0,9.0,0.5,1.0,0.5,0.2857142857142857,0.45454545454545453,0.5833333333333334,0.5,0.6428571428571429,0.36363636363636365,1.0,1.0,1.0,1.0,,108.3008356545961,15.428571428571429,11.0,14.642857142857142,11.0,0.09090909090909091,1.0,1.0,0.18181818181818182,,,0.36363636363636365,0.5,0.5,0.16666666666666666,1.0,0.45454545454545453,0.5,0.4730318181818182,0.4406833333333333,0.08333333333333333,0.125,0.75,10.9,21.6,0.6428571428571429,1.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,1.0,8.0,,,,,,,2.0,,,0.5,0.5,0.4,,,,,,,1.0,0.36363636363636365,1.0,0.16666666666666666,1.0,0.579,8.0,,,,,3.0,,,,,,1.5,1.5,,,,,,,,,,0.25,,,,,,,,,1.0,,,,1.0,1.0,,6.0,2.0,2.0,,,,,,,,1.0,,,,,,,,2.0,,1.0,1.0,,,,0.25,0.25,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661317,2012,2012,True
100556-202663-203019-203046-203069,1611661317,"Nakia Sanford, Krystal Thomas, Samantha Prahalis, Briana Butler, Avery Warley-Talbert","Sanford, Thomas, Prahalis, Butler, Warley-Talbert",100556-202663-203019-203046-203069,PHO,101.0,1,2.0,1.0,3.0,3.0,,6.0,1.0,1.0,,,,2.0,,,1.0,1.0,,2.0,,2.0,1.0,,,,,2.0,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,0.5,,0.5,,,85.54455445544555,13.333333333333334,20.333333333333332,13.333333333333334,19.666666666666668,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,,,,,1.0,,0.61135,,,,,1.4,22.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,True
200676-201501-201886-202280-203069,1611661317,"Candice Dupree, Charde Houston, DeWanna Bonner, Alexis Gray-Lawson, Avery Warley-Talbert","Dupree, Houston, Bonner, Gray-Lawson, Warley-Talbert",200676-201501-201886-202280-203069,PHO,253.0,2,4.0,5.0,7.0,7.0,,14.0,2.0,2.0,2.0,4.0,1.0,3.0,,,4.0,6.0,1.0,3.0,2.0,13.0,8.0,,,,,4.0,,3.0,1.0,,1.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,,,,5.0,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.6111111111111112,,0.7222222222222222,,0.3333333333333333,1.0,,1.0,,,79.68379446640316,18.857142857142858,17.285714285714285,16.142857142857142,17.285714285714285,0.2222222222222222,1.0,1.0,0.4444444444444444,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5555555555555556,0.3333333333333333,0.4988444444444445,,0.3333333333333333,0.5,,6.3999999999999995,22.166666666666668,,2.0,,,,1.0,1.0,,,4.0,2.0,3.0,1.0,7.0,1.0,2.0,3.0,1.0,1.0,,3.0,1.0,,0.5,0.5,,0.5,1.0,0.5,0.75,1.0,0.5,0.5,,0.3333333333333333,,,0.4232,,,,2.0,2.0,8.0,,,,,1.0,1.1666666666666667,1.3333333333333333,,,,,1.0,,,,,0.6153846153846154,,,1.0,,,0.5,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,,,,,,,,3.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,True
201487-201501-202280-203019-203069,1611661317,"Alexis Hornbuckle, Charde Houston, Alexis Gray-Lawson, Samantha Prahalis, Avery Warley-Talbert","Hornbuckle, Houston, Gray-Lawson, Prahalis, Warley-Talbert",201487-201501-202280-203019-203069,PHO,109.0,1,2.0,-3.0,3.0,4.0,,7.0,1.0,2.0,,1.0,,1.0,,,1.0,3.0,,1.0,,2.0,5.0,,,,,,,1.0,,,2.0,2.0,3.0,,,,,,,,1.0,1.0,1.0,2.0,,,,,,0.3333333333333333,0.25,,0.25,,0.25,0.6666666666666666,,0.6666666666666666,,,92.4770642201835,19.333333333333332,12.75,18.333333333333332,9.75,0.5,0.5,0.5,0.25,,,0.25,,,,,0.75,,0.471475,,,,,3.033333333333333,20.9,,1.0,,,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,0.3333333333333333,,1.0,1.0,,,,,,2.0,,1.0,,1.0,,,1.0,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1611661317,2012,2012,True
100940-200676-200705-201886-203019,1611661317,"Diana Taurasi, Candice Dupree, Zane Tamane, DeWanna Bonner, Samantha Prahalis","Taurasi, Dupree, Tamane, Bonner, Prahalis",100940-200676-200705-201886-203019,PHO,50.0,1,1.0,-1.0,2.0,2.0,,4.0,,,,1.0,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,0.25,,,1.0,,0.5,,,115.19999999999999,12.5,12.5,12.5,6.0,,,,1.0,,,,,,,,,,0.3888,,0.5,0.5,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,True
100940-200676-201487-203019-203069,1611661317,"Diana Taurasi, Candice Dupree, Alexis Hornbuckle, Samantha Prahalis, Avery Warley-Talbert","Taurasi, Dupree, Hornbuckle, Prahalis, Warley-Talbert",100940-200676-201487-203019-203069,PHO,152.0,1,3.0,3.0,4.0,5.0,4.0,9.0,3.0,3.0,,,,,,,4.0,4.0,,,2.0,10.0,7.0,,,2.0,10.0,4.0,,,,,1.0,1.0,2.0,1.0,,,,2.0,3.0,1.0,2.0,2.0,2.0,8.0,10.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,,0.3333333333333333,,0.3333333333333333,1.0,,85.26315789473685,17.0,16.8,10.75,14.8,0.75,1.0,1.0,,,,,,,,,0.75,,0.477775,0.477775,0.25,0.25,1.0,6.675,,1.0,1.0,3.0,3.0,1.0,,,4.0,4.0,4.0,2.0,2.0,2.0,4.0,,,1.0,,,,1.0,,,0.5,0.5,1.0,,,,,,,0.6666666666666666,0.25,,0.75,1.0,0.2401,5.0,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,0.2,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1611661317,2012,2012,True
100940-200676-201886-203019-203069,1611661317,"Diana Taurasi, Candice Dupree, DeWanna Bonner, Samantha Prahalis, Avery Warley-Talbert","Taurasi, Dupree, Bonner, Prahalis, Warley-Talbert",100940-200676-201886-203019-203069,PHO,253.0,1,4.0,4.0,9.0,8.0,5.0,17.0,2.0,3.0,2.0,3.0,,,,,4.0,7.0,,,5.0,13.0,9.0,,,4.0,8.0,6.0,,,,,3.0,3.0,5.0,1.0,,1.0,1.0,4.0,7.0,3.0,2.0,,2.0,11.0,8.0,5.0,,,,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.65,0.6666666666666666,,0.375,,0.375,0.5,,96.7588932806324,11.666666666666666,18.5,11.666666666666666,17.25,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.0,,,,,,0.42857142857142855,,0.4661571428571429,0.4602,0.3333333333333333,0.3333333333333333,0.6153846153846154,6.728571428571429,,0.5555555555555556,2.0,1.0,2.0,1.0,,,2.0,3.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,,,,1.0,,,0.25,0.3333333333333333,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,1.0,,0.5,0.14285714285714285,,0.6666666666666666,0.5,0.61635,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,0.5,0.5,0.5,0.14285714285714285,,1.0,,0.5,,,0.5,1.0,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,1611661317,2012,2012,True
100940-201487-202663-203041-203046,1611661317,"Diana Taurasi, Alexis Hornbuckle, Krystal Thomas, Lynetta Kizer, Briana Butler","Taurasi, Hornbuckle, Thomas, Kizer, Butler",100940-201487-202663-203041-203046,PHO,277.0,1,5.0,,9.0,8.0,,17.0,2.0,7.0,1.0,3.0,,,,,3.0,10.0,,,3.0,9.0,9.0,,,,,2.0,,,,1.0,1.0,2.0,4.0,1.0,1.0,,,4.0,3.0,2.0,,,,9.0,,,,,,0.3,0.3,,0.4090909090909091,,,1.0,1.0,1.0,1.0,1.0,88.37545126353791,16.333333333333332,16.25,14.333333333333334,16.25,0.7,0.2857142857142857,0.2857142857142857,0.3,0.3333333333333333,0.3333333333333333,,,,,,0.7,,0.54965,,0.18181818181818182,0.18181818181818182,,3.85,,,2.0,,,,,,,,4.0,2.0,2.0,2.0,4.0,,2.0,2.0,,,,1.0,,,0.6666666666666666,0.6666666666666666,,,0.2857142857142857,,0.2857142857142857,1.0,,1.0,,,,,0.584,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,True
100940-201501-201886-202663-203046,1611661317,"Diana Taurasi, Charde Houston, DeWanna Bonner, Krystal Thomas, Briana Butler","Taurasi, Houston, Bonner, Thomas, Butler",100940-201501-201886-202663-203046,PHO,68.0,1,1.0,,2.0,2.0,,4.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,2.0,2.0,,,,,2.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,2.0,,,,,,1.0,0.5,,0.5,,0.5,,1.0,1.0,,1.0,84.70588235294117,18.5,15.5,18.5,15.5,,,,0.5,1.0,1.0,0.5,,,,,0.5,,0.429725,,,,,5.9,22.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,True
100940-201501-201886-202663-203069,1611661317,"Diana Taurasi, Charde Houston, DeWanna Bonner, Krystal Thomas, Avery Warley-Talbert","Taurasi, Houston, Bonner, Thomas, Warley-Talbert",100940-201501-201886-202663-203069,PHO,77.0,1,1.0,2.0,3.0,2.0,,5.0,1.0,1.0,,1.0,,,,,2.0,3.0,,1.0,,4.0,2.0,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,2.0,,,,,,0.6666666666666666,0.5,,0.5,,0.25,,1.0,1.0,,1.0,93.5064935064935,13.0,19.0,8.666666666666666,19.0,0.25,1.0,1.0,0.25,,,,,,,,0.5,,0.5367375,,,,,7.933333333333334,21.6,,1.0,,,1.0,,,,,4.0,2.0,2.0,1.0,4.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,0.5,,,1.0,0.25,,,,,,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,,,,,,0.25,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,True
