EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,LostBallSteals,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,LongMidRangeAssists,FTDefRebounds,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3Assists,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,LostBallTurnovers,PenaltyFg3Pct,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,Travels,ShortMidRangePctBlocked,SelfOReb,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,OffCorner3ReboundPct,SelfORebPct,Blocked3s,BlockedArc3,SecondChanceArc3PctAssisted,Charge Fouls,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,team_id,year,season,team_vs
100723-101020-200691-201904-202263,1611661323,"Asjha Jones, Tan White, Mistie Bass, Renee Montgomery, Danielle McCray","Jones, White, Bass, Montgomery, McCray",100723-101020-200691-201904-202263,CON,219.0,2,4.0,11.0,9,8.0,5.0,1.0,17,3.0,4.0,1.0,1.0,,3.0,3.0,5.0,7.0,3.0,,13.0,2.0,1.0,1.0,,2.0,6.0,2.0,,3.0,1.0,3.0,4.0,1.0,5.0,2.0,1.0,,,,1.0,1.0,,3.0,,2.0,1.0,,,,11.0,1.0,0.7142857142857143,1.0,0.65,1.0,0.65,1.0,0.3,,0.75,1.0,0.8,0.5,,0.5,,111.78082191780823,11.333333333333334,14.625,11.222222222222221,14.25,0.4,0.75,0.75,,0.3,0.3,1.0,1.0,0.7,0.51222,0.6755,,,0.15384615384615385,7.614285714285714,21.5,,,1.0,,1.0,,4.0,3.0,,1.0,,2.0,1.0,3.0,1.0,1.0,,7.0,,,1.0,1.0,,,,,,,0.4,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,,1.0,,1.0,1.0,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,4.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,,2.0,1.0,,,1.0,,2.0,4.0,,,0.5,0.25,0.25,,,0.6666666666666666,0.6666666666666666,0.5,,0.25,1.0,,0.4343375,0.15384615384615385,0.4444444444444444,,,,,,,,,,2.0,,,,,0.5,,,,1.0,,1.0,1.0,,0.5,,,,,,,,,,1611661323,2012,2012,True
100723-101020-201904-202250-202255,1611661323,"Asjha Jones, Tan White, Renee Montgomery, Tina Charles, Allison Hightower","Jones, White, Montgomery, Charles, Hightower",100723-101020-201904-202250-202255,CON,299.0,2,5.0,,10,9.0,,1.0,19,3.0,5.0,,1.0,1.0,1.0,2.0,3.0,7.0,3.0,,9.0,9.0,,1.0,,,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,2.0,2.0,1.0,3.0,,1.0,,,,,9.0,,0.42857142857142855,,0.45,,0.45,,0.3,,1.0,0.25,1.0,0.2,,1.0,,91.50501672240803,13.6,18.11111111111111,13.3,18.11111111111111,0.5,0.6,0.6,0.1,0.1,0.2,1.0,,0.8,0.5443333333333333,0.5673,,,,4.6571428571428575,31.633333333333336,,1.0,,,1.0,,4.0,3.0,,,,2.0,1.0,3.0,,2.0,,7.0,,,,1.0,,,,,,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,,,,,,0.5,,1.0,,,0.6666666666666666,,,,0.1,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,0.262,,0.1,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,0.5,,,,1.0,,,1.0,,0.2,,,,1.0,,,,,,1611661323,2012,2012,True
100723-101020-201904-202250-202263,1611661323,"Asjha Jones, Tan White, Renee Montgomery, Tina Charles, Danielle McCray","Jones, White, Montgomery, Charles, McCray",100723-101020-201904-202250-202263,CON,66.0,1,1.0,-3.0,1,1.0,,1.0,2,,2.0,,1.0,,,,,2.0,,,,3.0,,1.0,,,,,,,2.0,,,2.0,2.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,43.63636363636363,45.0,21.0,37.0,21.0,1.0,,,,,,1.0,,1.0,0.4981,0.5018,,,,0.85,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100723-101020-202250-202253-202255,1611661323,"Asjha Jones, Tan White, Tina Charles, Kalana Greene, Allison Hightower","Jones, White, Charles, Greene, Hightower",100723-101020-202250-202253-202255,CON,25.0,1,,4.0,2,1.0,1.0,1.0,3,1.0,2.0,,,1.0,,,2.0,3.0,,,4.0,,1.0,1.0,,2.0,4.0,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,,,1.0,,1.0,,,,172.79999999999998,12.0,1.0,10.0,1.0,0.6666666666666666,0.5,0.5,0.3333333333333333,,,,,0.6666666666666666,0.5044333333333334,0.1651,,,0.5,5.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,2.0,1.0,2.0,,,,,2.0,3.0,,,4.0,,1.0,,,,4.0,2.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6666666666666666,0.5,,0.5044333333333334,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1611661323,2012,2012,True
100723-201904-202250-202253-202255,1611661323,"Asjha Jones, Renee Montgomery, Tina Charles, Kalana Greene, Allison Hightower","Jones, Montgomery, Charles, Greene, Hightower",100723-201904-202250-202253-202255,CON,30.0,1,,2.0,1,,,1.0,1,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,,2.0,,1.0,2.0,,2.0,2.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,1.0,,1.0,1.0,,,48.0,19.0,,,,0.5,1.0,1.0,,0.5,,0.5,1.0,0.5,0.45275,0.45275,,,1.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100874-101020-101042-200691-201904,1611661323,"Kara Lawson, Tan White, Jessica Moore, Mistie Bass, Renee Montgomery","Lawson, White, Moore, Bass, Montgomery",100874-101020-101042-200691-201904,CON,13.0,1,,1.0,1,,,,1,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,1.0,,,,,,0.5,,,,,,,,,,,110.76923076923076,13.0,,13.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100874-101020-200691-201904-202250,1611661323,"Kara Lawson, Tan White, Mistie Bass, Renee Montgomery, Tina Charles","Lawson, White, Bass, Montgomery, Charles",100874-101020-200691-201904-202250,CON,1137.0,5,19.0,-15.0,36,35.0,8.0,11.0,71,3.0,8.0,2.0,4.0,9.0,7.0,6.0,7.0,24.0,7.0,6.0,26.0,41.0,3.0,9.0,2.0,11.0,10.0,2.0,,6.0,9.0,8.0,10.0,11.0,21.0,4.0,2.0,5.0,3.0,2.0,7.0,12.0,7.0,12.0,,11.0,,8.0,,4.0,15.0,1.0,0.2916666666666667,0.3333333333333333,0.3225806451612903,0.45,0.37142857142857144,0.4583333333333333,0.22580645161290322,0.4166666666666667,0.5333333333333333,0.5294117647058824,0.5882352941176471,0.5,0.6,0.5,0.6,89.92084432717678,17.77777777777778,14.2,14.972222222222221,13.685714285714285,0.25806451612903225,0.375,0.42857142857142855,0.2903225806451613,0.22580645161290322,0.1935483870967742,0.4,0.5,0.4838709677419355,0.4580709677419355,0.47003000000000006,0.11428571428571428,0.14285714285714285,0.4230769230769231,8.366666666666667,22.32857142857143,2.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,,2.0,2.0,1.0,,2.0,,,,0.2857142857142857,0.3333333333333333,0.5,0.2857142857142857,0.2857142857142857,0.041666666666666664,0.125,,1.0,0.4,0.6,0.5,0.5,1.0,1.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.5,0.03225806451612903,0.3333333333333333,0.3333333333333333,0.5,0.1,0.3333333333333333,5.0,1.0,2.0,2.0,,1.0,1.0,2.0,3.0,1.0,2.0,6.0,,,1.0,1.0,,6.0,5.0,1.0,1.0,0.6666666666666666,0.5,0.6,,0.42857142857142855,0.2857142857142857,0.2857142857142857,,1.0,0.5,0.5,,0.4903125,0.23076923076923078,0.1388888888888889,,,,,,,,,,1.0,,3.0,,,0.25,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1611661323,2012,2012,True
100874-101020-200691-202250-202255,1611661323,"Kara Lawson, Tan White, Mistie Bass, Tina Charles, Allison Hightower","Lawson, White, Bass, Charles, Hightower",100874-101020-200691-202250-202255,CON,326.0,3,5.0,-1.0,9,9.0,,2.0,18,,2.0,,,,2.0,2.0,1.0,4.0,4.0,1.0,9.0,10.0,,,1.0,1.0,,,,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,,1.0,,2.0,,1.0,8.0,,0.25,,0.5,,0.5,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.4,0.4,,1.0,1.0,79.50920245398773,14.333333333333334,21.88888888888889,14.222222222222221,19.11111111111111,0.25,,,,0.25,0.25,,,0.75,0.53846875,,0.1111111111111111,0.2,0.1111111111111111,9.2,21.775,,2.0,,,2.0,,2.0,6.0,,,1.0,1.0,2.0,3.0,,,,8.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.25,0.5,,,0.5,0.5,0.5,,,,,,,,0.25,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100874-200691-201904-202250-202255,1611661323,"Kara Lawson, Mistie Bass, Renee Montgomery, Tina Charles, Allison Hightower","Lawson, Bass, Montgomery, Charles, Hightower",100874-200691-201904-202250-202255,CON,846.0,5,14.0,,24,26.0,1.0,5.0,50,2.0,8.0,1.0,2.0,2.0,7.0,4.0,7.0,17.0,4.0,4.0,18.0,18.0,2.0,3.0,,4.0,6.0,,,4.0,6.0,6.0,11.0,7.0,18.0,4.0,2.0,2.0,1.0,1.0,5.0,7.0,2.0,5.0,,6.0,2.0,4.0,,1.0,14.0,,0.4117647058823529,0.6666666666666666,0.3333333333333333,0.5,0.391304347826087,0.5,0.19047619047619047,0.2857142857142857,0.5454545454545454,0.6,0.6470588235294118,0.42857142857142855,0.6666666666666666,0.5,0.5,85.1063829787234,17.25,16.615384615384617,15.833333333333334,14.76923076923077,0.38095238095238093,0.25,0.3333333333333333,0.09523809523809523,0.3333333333333333,0.19047619047619047,0.5,0.5,0.5714285714285714,0.45316904761904764,0.471725,0.045454545454545456,0.05555555555555555,0.2222222222222222,9.25294117647059,23.1,1.0,,,1.0,,1.0,8.0,,,,2.0,4.0,,4.0,,1.0,1.0,8.0,,1.0,5.0,2.0,,,1.0,1.0,,2.0,0.5714285714285714,0.5714285714285714,,,,0.11764705882352941,0.25,1.0,0.8333333333333334,,0.6666666666666666,,0.6666666666666666,0.75,1.0,0.5,0.5,0.5,1.0,,,,,0.25,,5.0,1.0,1.0,4.0,,,,1.0,1.0,1.0,2.0,4.0,2.0,,2.0,2.0,1.0,4.0,5.0,1.0,,1.0,0.5,0.6666666666666666,,,0.5714285714285714,0.5714285714285714,0.5,,0.5,1.0,,0.4729,0.2222222222222222,0.20833333333333334,,,1.0,2.0,1.0,,,,,1.0,,1.0,,1.0,0.5,,,,1.0,1.0,,,,0.09090909090909091,1.0,1.0,,1.0,1.0,1.0,0.25,0.25,,1611661323,2012,2012,True
100874-200691-202250-202253-202255,1611661323,"Kara Lawson, Mistie Bass, Tina Charles, Kalana Greene, Allison Hightower","Lawson, Bass, Charles, Greene, Hightower",100874-200691-202250-202253-202255,CON,291.0,3,5.0,-3.0,8,7.0,,1.0,15,,1.0,,,2.0,,4.0,,3.0,5.0,,6.0,9.0,,,,3.0,,,,4.0,1.0,3.0,4.0,1.0,5.0,,,,,,1.0,1.0,1.0,3.0,1.0,,,,,,3.0,,,,0.375,1.5,0.375,1.5,0.625,,1.0,0.3333333333333333,0.8,0.16666666666666666,,1.0,1.0,74.22680412371135,19.5,19.285714285714285,17.75,18.428571428571427,0.125,,,0.25,,0.5,,,0.75,0.51275,0.6306,,,0.5,6.6000000000000005,22.72,,1.0,2.0,1.0,2.0,1.0,,6.0,,2.0,,,2.0,2.0,2.0,,,6.0,,,1.0,,,,,1.0,,1.0,,,1.0,0.4,0.4,,,,0.5,,1.0,,1.0,,0.5,,,,,0.125,0.5,0.5,1.0,1.0,0.5,2.0,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,,1.0,,,,0.51405,,0.25,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,1611661323,2012,2012,True
100874-200691-202250-202253-202263,1611661323,"Kara Lawson, Mistie Bass, Tina Charles, Kalana Greene, Danielle McCray","Lawson, Bass, Charles, Greene, McCray",100874-200691-202250-202253-202263,CON,27.0,1,,2.0,1,,,1.0,1,,,,,,,1.0,,,1.0,2.0,2.0,,,,2.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,0.5,1.0,1.0,,,,,1.0,,,,53.33333333333333,27.0,,26.0,,,,,,,1.0,,,1.0,0.3687,,0.5,1.0,1.0,,22.7,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100874-201904-202250-202254-202255,1611661323,"Kara Lawson, Renee Montgomery, Tina Charles, Kelsey Griffin, Allison Hightower","Lawson, Montgomery, Charles, Griffin, Hightower",100874-201904-202250-202254-202255,CON,125.0,1,2.0,3.0,4,4.0,,,8,1.0,1.0,,,,,2.0,1.0,1.0,2.0,2.0,7.0,4.0,,,,,,,,2.0,,2.0,2.0,,2.0,,,,,,,,,,,1.0,,2.0,,1.0,7.0,,1.0,,0.8333333333333334,,0.875,,0.6666666666666666,,0.4,,0.4,,,0.3333333333333333,1.0,92.16,14.25,17.0,14.25,14.75,0.3333333333333333,1.0,1.0,,,0.6666666666666666,,,1.0,0.45049999999999996,,0.25,0.5,,3.1,22.75,,,1.0,,1.0,,2.0,3.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,,,,,,1.0,2.0,,2.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,1.0,,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
101020-200691-201904-202250-202255,1611661323,"Tan White, Mistie Bass, Renee Montgomery, Tina Charles, Allison Hightower","White, Bass, Montgomery, Charles, Hightower",101020-200691-201904-202250-202255,CON,97.0,2,2.0,,3,3.0,,,6,1.0,1.0,,,,1.0,,1.0,2.0,,,2.0,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,2.0,,1.0,,,,,2.0,,0.5,,0.5,,0.5,,,,1.0,,1.0,,,,,89.0721649484536,15.333333333333334,17.0,15.333333333333334,17.0,0.5,1.0,1.0,,0.5,,,,0.5,0.489,,,,,9.85,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1611661323,2012,2012,True
101020-200691-201904-202250-202263,1611661323,"Tan White, Mistie Bass, Renee Montgomery, Tina Charles, Danielle McCray","White, Bass, Montgomery, Charles, McCray",101020-200691-201904-202250-202263,CON,200.0,2,3.0,-5.0,5,6.0,3.0,,11,1.0,2.0,,,1.0,2.0,,3.0,5.0,,,6.0,11.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,6.0,,0.6,,0.6,,0.6,,,,,,,,,,,79.2,18.2,18.166666666666668,18.2,15.333333333333334,0.4,0.5,0.5,0.2,0.4,,,,0.4,0.45718,,,,,8.559999999999999,,,,,,,,4.0,,,,,2.0,,2.0,,1.0,,4.0,,,,,1.0,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
101020-200691-202250-202253-202255,1611661323,"Tan White, Mistie Bass, Tina Charles, Kalana Greene, Allison Hightower","White, Bass, Charles, Greene, Hightower",101020-200691-202250-202253-202255,CON,10.0,1,,2.0,1,1.0,1.0,,2,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,288.0,6.0,4.0,6.0,4.0,,,,,1.0,,,,,0.3926,,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,2.0,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,0.3926,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
101042-201904-202253-202254-202263,1611661323,"Jessica Moore, Renee Montgomery, Kalana Greene, Kelsey Griffin, Danielle McCray","Moore, Montgomery, Greene, Griffin, McCray",101042-201904-202253-202254-202263,CON,121.0,1,2.0,-1.0,3,4.0,4.0,,7,,,,,,1.0,1.0,1.0,1.0,2.0,,5.0,6.0,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,5.0,,1.0,,0.8333333333333334,,0.8333333333333334,,0.6666666666666666,,0.5,,0.5,,,,,83.30578512396694,21.666666666666668,14.0,21.666666666666668,12.75,,,,,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,0.4115333333333333,,,,,17.9,22.05,,1.0,,,1.0,,2.0,3.0,,,,1.0,1.0,2.0,,,,5.0,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,0.25155,,0.3333333333333333,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
200691-201904-202250-202253-202255,1611661323,"Mistie Bass, Renee Montgomery, Tina Charles, Kalana Greene, Allison Hightower","Bass, Montgomery, Charles, Greene, Hightower",200691-201904-202250-202253-202255,CON,207.0,1,3.0,5.0,3,4.0,,,7,,2.0,,,,1.0,1.0,1.0,3.0,1.0,,5.0,,,,,,2.0,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,5.0,,0.3333333333333333,,0.625,,0.625,,0.25,,0.2,0.5,0.3333333333333333,0.5,,,,48.69565217391304,25.333333333333332,32.75,25.333333333333332,21.25,0.5,,,,0.25,0.25,,,0.75,0.4719375,,,,,7.1000000000000005,21.1,,,1.0,,1.0,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.5,,1.0,,0.5,,0.5,1.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,0.5853,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
