EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,PenaltyFG2M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyDefPoss,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsUnassisted3s,PtsPutbacks,AtRimPctBlocked,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Offensive Fouls Drawn,BlockingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,LongMidRangePctBlocked,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,team_id,year,season,team_vs
100723-100874-101020-200691-201904,1611661323,"Asjha Jones, Kara Lawson, Tan White, Mistie Bass, Renee Montgomery","Jones, Lawson, White, Bass, Montgomery",100723-100874-101020-200691-201904,CON,366.0,2,6.0,7.0,11.0,11,1.0,1.0,22,2.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,8.0,1.0,4.0,14.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,7.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,12.0,2.0,1.0,1.0,0.4,0.4,0.625,0.5555555555555556,0.6363636363636364,0.5,0.3333333333333333,0.1111111111111111,0.5,1.0,0.7142857142857143,0.3333333333333333,1.0,1.0,0.75,0.5,0.5,1.0,1.0,1.0,0.5,1.0,86.55737704918033,14.090909090909092,19.181818181818183,13.272727272727273,18.363636363636363,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,1.0,1.0,0.4444444444444444,0.5,0.5,0.5,0.1111111111111111,0.5,0.4444444444444444,0.49779444444444443,0.3426,0.471525,0.1,0.1111111111111111,0.14285714285714285,0.14285714285714285,10.075,22.2,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,False
100723-100874-101020-201904-202250,1611661323,"Asjha Jones, Kara Lawson, Tan White, Renee Montgomery, Tina Charles","Jones, Lawson, White, Montgomery, Charles",100723-100874-101020-201904-202250,CON,1220.0,4,20.0,-1.0,33.0,32,4.0,5.0,65,4.0,5.0,4.0,9.0,3.0,4.0,5.0,,11.0,18.0,9.0,5.0,33.0,34.0,2.0,1.0,3.0,3.0,,,4.0,16.0,6.0,5.0,8.0,10.0,3.0,2.0,22.0,3.0,2.0,6.0,8.0,,14.0,5.0,19.0,2.0,2.0,3.0,2.0,6.0,9.0,5.0,11.0,1.0,6.0,1.0,6.0,2.0,,30.0,4.0,4.0,,0.7272727272727273,0.7272727272727273,0.6111111111111112,0.5185185185185185,0.5517241379310345,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.5,0.6666666666666666,0.38461538461538464,,0.3333333333333333,0.2,1.0,0.6666666666666666,0.8,76.72131147540983,18.363636363636363,19.1875,17.333333333333332,17.4375,0.18518518518518517,0.8,0.8,0.75,0.3333333333333333,0.4444444444444444,0.5,0.14814814814814814,0.75,0.75,0.6666666666666666,0.18518518518518517,,0.5185185185185185,0.44816666666666666,,0.3687666666666667,0.10344827586206896,0.1,0.09090909090909091,0.12121212121212122,9.544444444444444,22.211111111111112,0.12121212121212122,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.5,0.6666666666666666,0.5,0.6666666666666666,0.05555555555555555,0.1111111111111111,1.0,0.2,0.6666666666666666,1.0,0.3333333333333333,0.75,0.14814814814814814,0.25,0.25,1.0,0.2,0.2,1.0,0.3333333333333333,1.0,0.2,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,False
100723-100874-101020-202250-202255,1611661323,"Asjha Jones, Kara Lawson, Tan White, Tina Charles, Allison Hightower","Jones, Lawson, White, Charles, Hightower",100723-100874-101020-202250-202255,CON,1254.0,5,21.0,-7.0,34.0,34,15.0,3.0,68,2.0,3.0,6.0,8.0,3.0,9.0,5.0,3.0,11.0,20.0,8.0,7.0,35.0,42.0,1.0,2.0,2.0,8.0,3.0,3.0,9.0,14.0,8.0,5.0,7.0,9.0,1.0,2.0,20.0,2.0,2.0,3.0,8.0,1.0,12.0,4.0,16.0,2.0,2.0,3.0,2.0,4.0,7.0,4.0,11.0,2.0,7.0,,10.0,3.0,2.0,33.0,9.0,15.0,2.0,0.6363636363636364,0.6363636363636364,0.55,0.5,0.53125,0.5,0.32142857142857145,0.2857142857142857,0.42857142857142855,1.0,0.6153846153846154,0.25,1.0,0.3333333333333333,0.6875,0.2857142857142857,0.4,,0.5,0.75,1.0,1.0,78.08612440191388,18.735294117647058,18.147058823529413,17.11764705882353,16.852941176470587,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.75,0.75,0.32142857142857145,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.17857142857142858,0.2727272727272727,0.39285714285714285,0.4289232142857143,0.3871,0.4133818181818182,0.1,0.13636363636363635,0.05714285714285714,0.2571428571428571,11.555,22.8375,0.4411764705882353,,,1.0,3.0,1.0,2.0,,3.0,6.0,1.0,,2.0,1.0,1.0,4.0,1.0,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.25,0.25,,0.375,,0.2727272727272727,,,,,1.0,1.0,1.0,0.6666666666666666,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,1.0,,,0.2,,9.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,False
100723-100874-200691-201904-202255,1611661323,"Asjha Jones, Kara Lawson, Mistie Bass, Renee Montgomery, Allison Hightower","Jones, Lawson, Bass, Montgomery, Hightower",100723-100874-200691-201904-202255,CON,268.0,1,4.0,-3.0,8.0,9,2.0,2.0,17,3.0,4.0,1.0,1.0,,1.0,4.0,1.0,4.0,6.0,4.0,,14.0,17.0,2.0,,2.0,2.0,1.0,,4.0,4.0,4.0,4.0,2.0,3.0,1.0,,7.0,2.0,,1.0,,,1.0,2.0,3.0,,,,,,,,,,1.0,,,,,12.0,4.0,2.0,,0.5,0.6666666666666666,0.6666666666666666,0.7,0.7,0.5,0.6666666666666666,0.4,,,,,1.0,1.0,1.0,0.5,,1.0,,,,,91.34328358208955,14.125,17.22222222222222,13.5,17.22222222222222,0.4,0.75,1.0,0.3333333333333333,0.1,1.0,1.0,0.1,,,,0.4,0.3333333333333333,0.8,0.57124,,0.6525166666666666,,,0.14285714285714285,0.2857142857142857,4.966666666666667,22.7,0.25,2.0,2.0,,,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,1.0,0.5,0.6666666666666666,0.16666666666666666,,,,,1.0,,1.0,,,,,0.5,0.5,0.5,0.6666666666666666,1.0,0.5,,6.0,,,,,1.0,1.0,3.0,2.0,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,False
100723-100874-201904-202250-202253,1611661323,"Asjha Jones, Kara Lawson, Renee Montgomery, Tina Charles, Kalana Greene","Jones, Lawson, Montgomery, Charles, Greene",100723-100874-201904-202250-202253,CON,402.0,1,7.0,4.0,9.0,9,,3.0,18,1.0,2.0,1.0,3.0,1.0,3.0,5.0,,3.0,8.0,5.0,,15.0,11.0,3.0,,3.0,,,,,4.0,2.0,5.0,2.0,4.0,1.0,,10.0,2.0,3.0,,3.0,,3.0,5.0,8.0,1.0,1.0,1.0,1.0,,1.0,2.0,3.0,,1.0,,,,,12.0,,,,0.6666666666666666,0.6666666666666666,0.375,0.5769230769230769,0.5769230769230769,0.3,,0.38461538461538464,1.0,,1.0,0.6,,1.0,0.75,0.7142857142857143,0.5,1.0,,,1.0,,64.4776119402985,26.444444444444443,18.22222222222222,18.555555555555557,16.22222222222222,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.38461538461538464,,0.5384615384615384,0.4563884615384615,0.49196666666666666,,,,0.2,,10.9,22.6,,,,,,3.0,3.0,,,6.0,3.0,,2.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,0.6666666666666666,0.6,0.6,,,0.3,,,,1.0,0.5,,,,1.0,,,,,0.6,0.6,0.6666666666666666,,,0.6,,,,,,,,1.0,3.0,,,0.2,,1.0,2.0,1.0,2.0,1.0,0.5,0.14285714285714285,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,False
100723-100874-201904-202250-202255,1611661323,"Asjha Jones, Kara Lawson, Renee Montgomery, Tina Charles, Allison Hightower","Jones, Lawson, Montgomery, Charles, Hightower",100723-100874-201904-202250-202255,CON,1152.0,4,19.0,1.0,32.0,32,6.0,6.0,64,5.0,6.0,5.0,10.0,4.0,10.0,2.0,1.0,14.0,26.0,3.0,10.0,38.0,37.0,4.0,2.0,6.0,5.0,1.0,2.0,10.0,10.0,18.0,2.0,5.0,5.0,3.0,1.0,10.0,2.0,4.0,3.0,7.0,,10.0,6.0,16.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,6.0,1.0,11.0,1.0,12.0,5.0,,32.0,10.0,6.0,,0.35714285714285715,0.35714285714285715,0.5384615384615384,0.4827586206896552,0.5588235294117647,0.5,0.7142857142857143,0.10344827586206896,0.4,,0.5833333333333334,0.3333333333333333,0.75,0.6666666666666666,0.625,0.4,0.3333333333333333,0.5,0.4,1.0,0.6,0.6666666666666666,80.0,15.90625,20.09375,14.6875,18.1875,0.20689655172413793,0.8333333333333334,0.8333333333333334,0.6,0.3448275862068966,0.5,0.5,0.3448275862068966,0.4,0.4,0.25,0.06896551724137931,0.16666666666666666,0.3103448275862069,0.4475155172413793,0.4042,0.4601583333333333,0.17647058823529413,0.16666666666666666,0.15789473684210525,0.2631578947368421,10.353846153846153,21.633333333333336,0.1875,2.0,2.0,,1.0,,,2.0,4.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,0.5,0.8,0.4,0.6666666666666666,,,,0.4,1.0,1.0,,0.2,0.034482758620689655,,,,,,,0.3333333333333333,1.0,,0.25,16.0,,2.0,1.0,4.0,,,,,,,,,1.0,,1.0,,,,0.2,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,False
100723-100874-201904-202250-202263,1611661323,"Asjha Jones, Kara Lawson, Renee Montgomery, Tina Charles, Danielle McCray","Jones, Lawson, Montgomery, Charles, McCray",100723-100874-201904-202250-202263,CON,256.0,2,4.0,-3.0,6.0,6,,,12,2.0,2.0,,2.0,1.0,1.0,,,3.0,5.0,1.0,,6.0,9.0,,,,,,,,4.0,2.0,,2.0,2.0,1.0,1.0,4.0,,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,1.0,1.0,,,,6.0,,,,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,,,0.16666666666666666,,,0.3333333333333333,,,,0.25,,,,1.0,,,,67.5,18.833333333333332,23.833333333333332,18.833333333333332,17.833333333333332,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,,,0.16666666666666666,1.0,1.0,1.0,,,0.5,0.47230833333333333,,,,,,,7.279999999999999,22.8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,False
100723-100874-202250-202253-202255,1611661323,"Asjha Jones, Kara Lawson, Tina Charles, Kalana Greene, Allison Hightower","Jones, Lawson, Charles, Greene, Hightower",100723-100874-202250-202253-202255,CON,2565.0,5,43.0,7.0,79.0,76,,12.0,155,9.0,18.0,10.0,22.0,3.0,16.0,11.0,,22.0,56.0,16.0,11.0,79.0,72.0,8.0,5.0,21.0,,,,,26.0,18.0,11.0,13.0,18.0,3.0,3.0,41.0,3.0,10.0,9.0,24.0,2.0,35.0,13.0,48.0,6.0,5.0,12.0,9.0,4.0,16.0,5.0,9.0,1.0,13.0,1.0,12.0,8.0,,58.0,,,,0.5909090909090909,0.6842105263157895,0.39285714285714285,0.4722222222222222,0.5197368421052632,0.875,,0.2222222222222222,0.75,1.0,0.7272727272727273,0.29411764705882354,0.75,0.375,0.7333333333333333,0.30952380952380953,0.3076923076923077,0.16666666666666666,0.9166666666666666,0.6153846153846154,0.625,0.7777777777777778,87.01754385964912,16.544303797468356,16.55263157894737,15.417721518987342,15.131578947368421,0.25,0.5,0.5625,0.3333333333333333,0.3055555555555556,0.45454545454545453,0.47619047619047616,0.2222222222222222,0.1875,0.1875,1.0,0.1527777777777778,,0.4722222222222222,0.4778854166666667,0.5629125,,0.10526315789473684,0.13333333333333333,0.26582278481012656,,8.982142857142858,22.4,,,,3.0,5.0,5.0,8.0,5.0,,15.0,5.0,3.0,5.0,2.0,3.0,7.0,3.0,,,1.0,,,,,,,4.0,2.0,4.0,3.0,0.625,0.5,0.5,0.625,,0.8,,0.05357142857142857,0.045454545454545456,0.3333333333333333,0.25,1.0,0.6666666666666666,0.75,0.7,0.06944444444444445,0.6,0.6,1.0,0.45454545454545453,0.45454545454545453,0.4,,,0.45454545454545453,,1.0,1.0,,4.0,,4.0,5.0,9.0,6.0,0.1111111111111111,0.5,0.8,1.0,1.0,2.0,2.0,2.0,1.0,0.05128205128205128,0.1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,,,,,,,,,,,,,,,1611661323,2012,2012,False
100723-100874-202250-202255-202263,1611661323,"Asjha Jones, Kara Lawson, Tina Charles, Allison Hightower, Danielle McCray","Jones, Lawson, Charles, Hightower, McCray",100723-100874-202250-202255-202263,CON,274.0,2,5.0,4.0,10.0,10,5.0,2.0,20,1.0,3.0,2.0,2.0,,1.0,2.0,1.0,3.0,6.0,3.0,,6.0,2.0,2.0,,2.0,3.0,1.0,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,5.0,,8.0,2.0,10.0,,,1.0,1.0,2.0,3.0,,1.0,,1.0,,2.0,,1.0,4.0,2.0,5.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,,0.8333333333333334,0.3333333333333333,1.0,0.5,0.8888888888888888,0.4,,1.0,1.0,0.75,1.0,1.0,105.1094890510949,11.2,16.2,9.6,15.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,1.0,1.0,0.1111111111111111,,,,0.2222222222222222,0.25,0.6666666666666666,0.48741875,0.4562,0.4795,,,0.3333333333333333,0.3333333333333333,7.5,31.866666666666664,0.5,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.25,,,0.5,,,1.0,1.0,,0.1111111111111111,,,,,,,0.25,,,,,,1.0,,,,,,2.0,,,,,1.0,,1.0,,,,0.3333333333333333,,,1.0,1.0,,,,,,,,,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,1611661323,2012,2012,False
100723-101020-200691-201904-202255,1611661323,"Asjha Jones, Tan White, Mistie Bass, Renee Montgomery, Allison Hightower","Jones, White, Bass, Montgomery, Hightower",100723-101020-200691-201904-202255,CON,204.0,2,3.0,5.0,7.0,5,2.0,1.0,12,,,1.0,3.0,2.0,2.0,2.0,,3.0,5.0,2.0,2.0,8.0,3.0,1.0,,2.0,1.0,,2.0,2.0,2.0,4.0,2.0,1.0,1.0,,1.0,2.0,1.0,,,3.0,,3.0,1.0,4.0,,,,,,,,,,1.0,,2.0,1.0,,6.0,2.0,2.0,,0.3333333333333333,0.3333333333333333,0.6,0.42857142857142855,0.5,1.0,0.5,0.2857142857142857,,,1.0,,,1.0,0.75,0.3333333333333333,,1.0,1.0,,1.0,,84.70588235294117,16.857142857142858,17.2,16.0,16.8,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,,0.2857142857142857,0.3788142857142857,,0.2644,0.125,0.16666666666666666,0.25,0.25,12.540000000000001,21.8,0.2857142857142857,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,False
