EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,Arc3FGA,FG3A,NonHeaveArc3FGA,ShortMidRangeAssists,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FG3APct,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Avg3ptShotDistance,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,Corner3FGA,ShootingFouls,Fouls,OffCorner3ReboundPct,Corner3Frequency,PenaltyOffPoss,PenaltyAtRimFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,LongMidRangeAssists,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Offensive Fouls,BlockingFoulsDrawn,DefShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFGM,Fg2aBlocked,FTDefRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,PenaltyAtRimAccuracy,PenaltyTurnovers,Charge Fouls Drawn,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,HeaveAttempts,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
100236-100342-100937-202251-202658,1611661319,"Tangela Smith, Becky Hammon, Shameka Christon, Jayne Appel Marinelli, Danielle Robinson","Smith, Hammon, Christon, Appel Marinelli, Robinson",100236-100342-100937-202251-202658,SAN,67.0,1,1,2,1,3,1.0,2.0,1.0,2,2.0,2,2.0,2.0,0.5,0.5,0.5,64.4776119402985,21.0,25.0,21.0,25.0,1.0,0.5,0.5,1.0,0.5707,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,False
100236-100342-100937-202634-203018,1611661319,"Tangela Smith, Becky Hammon, Shameka Christon, Danielle Adams, Shenise Johnson","Smith, Hammon, Christon, Adams, Johnson",100236-100342-100937-202634-203018,SAN,170.0,1,3,4,5,9,3.0,3.0,3.0,5,6.0,12,4.0,4.0,0.6,0.6,0.6,76.23529411764706,20.25,17.8,20.25,17.2,0.6,1.0,1.0,0.6,0.5109,5.9399999999999995,-6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.2,0.2,1.0,1.0,0.7279,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,False
100236-100342-100952-202251-203018,1611661319,"Tangela Smith, Becky Hammon, Jia Perkins, Jayne Appel Marinelli, Shenise Johnson","Smith, Hammon, Perkins, Appel Marinelli, Johnson",100236-100342-100952-202251-203018,SAN,87.0,1,1,3,3,6,,,1.0,1,2.0,7,,2.0,1.0,0.5,0.5,99.3103448275862,17.333333333333332,11.666666666666666,17.333333333333332,10.333333333333334,,,,0.5,0.447,9.3,-5.0,1.0,,,1.0,,,,,2.0,,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,0.5,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,False
100236-100342-100952-202634-203018,1611661319,"Tangela Smith, Becky Hammon, Jia Perkins, Danielle Adams, Shenise Johnson","Smith, Hammon, Perkins, Adams, Johnson",100236-100342-100952-202634-203018,SAN,158.0,2,3,5,6,11,2.0,3.0,2.0,4,4.0,2,2.0,4.0,0.5,0.3333333333333333,0.3333333333333333,100.25316455696202,11.8,16.5,11.8,16.5,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.562275,5.225,2.0,,,,1.0,,,,,2.0,,1.0,1.0,1.0,2.0,,1.0,3.0,0.5,0.5,,,,,0.25,,0.5,0.16666666666666666,,,,,,,2.0,2.0,2.0,,,,,,1.0,,,,0.3333333333333333,,,,,0.3333333333333333,23.5,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,False
100236-100952-202634-202658-203018,1611661319,"Tangela Smith, Jia Perkins, Danielle Adams, Danielle Robinson, Shenise Johnson","Smith, Perkins, Adams, Robinson, Johnson",100236-100952-202634-202658-203018,SAN,74.0,1,1,3,2,5,,1.0,,1,,5,,,,,,97.29729729729729,19.666666666666668,7.5,19.333333333333332,7.5,0.25,,,1.0,0.532225,2.6,-5.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,,,,,1.0,,,,,1.0,3.0,1.0,,,,,,,,,,0.75,,,,,0.25,23.433333333333334,1.0,,,,,,,,,,0.3333333333333333,,,,,,2.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,False
100342-100937-100952-200674-202658,1611661319,"Becky Hammon, Shameka Christon, Jia Perkins, Sophia Young-Malcolm, Danielle Robinson","Hammon, Christon, Perkins, Young-Malcolm, Robinson",100342-100937-100952-200674-202658,SAN,600.0,1,10,21,22,43,3.0,6.0,5.0,12,28.0,19,8.0,23.0,0.4166666666666667,0.5238095238095238,0.5833333333333334,103.2,13.047619047619047,14.818181818181818,12.333333333333334,14.818181818181818,0.2857142857142857,0.5,0.5,0.7142857142857143,0.4811595238095238,5.25,9.0,4.0,,1.0,5.0,1.0,,1.0,5.0,2.0,,1.0,4.0,,11.0,5.0,5.0,10.0,0.2,0.2,,0.5,0.625,0.7142857142857143,0.4166666666666667,0.3333333333333333,,0.23809523809523808,0.047619047619047616,0.3333333333333333,,0.6026333333333334,0.17857142857142858,2.0,9.0,9.0,9.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,,1.0,0.42857142857142855,0.5,0.4,0.4,0.5,0.42857142857142855,22.266666666666666,,2.0,5.0,4.0,1.0,3.0,6.0,,2.0,1.0,,0.7142857142857143,,1.0,0.08695652173913043,0.14285714285714285,5.0,,1.0,5.0,,,9.0,1.0,4.0,1.0,2.0,4.0,4.0,6.0,1.0,2.0,2.0,2.0,6.0,4.0,2.0,6.0,9.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,9.0,4.0,1.0,0.75,0.4444444444444444,0.5,0.4444444444444444,0.3333333333333333,0.2,0.2727272727272727,0.6,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.4444444444444444,0.4444444444444444,0.75,0.6666666666666666,0.5,1.0,0.1,0.4,0.4444444444444444,0.41346999999999995,0.21428571428571427,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,False
100342-100937-200674-202251-202658,1611661319,"Becky Hammon, Shameka Christon, Sophia Young-Malcolm, Jayne Appel Marinelli, Danielle Robinson","Hammon, Christon, Young-Malcolm, Appel Marinelli, Robinson",100342-100937-200674-202251-202658,SAN,1031.0,2,17,31,30,61,5.0,8.0,11.0,20,35.0,44,10.0,21.0,0.55,0.5535714285714286,0.5833333333333334,85.1988360814743,18.129032258064516,15.633333333333333,16.548387096774192,14.833333333333334,0.2857142857142857,0.625,0.625,0.5714285714285714,0.4655196428571428,8.58,-9.0,7.0,2.0,3.0,5.0,7.0,4.0,5.0,14.0,12.0,,6.0,9.0,2.0,21.0,3.0,7.0,14.0,0.5454545454545454,0.5454545454545454,0.8,1.0,1.0,0.375,0.5384615384615384,0.5,0.4,0.17857142857142858,0.25,0.42857142857142855,0.6666666666666666,0.44506666666666667,0.4,3.0,7.0,8.0,7.0,3.0,5.0,1.0,9.0,,5.0,,,,0.2857142857142857,0.5555555555555556,0.6,0.6,1.0,0.25,23.0125,4.0,2.0,7.0,2.0,1.0,1.0,4.0,,2.0,0.4,0.8,0.5384615384615384,0.8,0.25,0.06666666666666667,0.09090909090909091,,1.0,6.0,9.0,,0.03571428571428571,,,2.0,1.0,1.0,,3.0,4.0,2.0,2.0,,,,,,,9.0,,2.0,3.0,2.0,5.0,,4.0,,,,,,,,,,,1.0,0.375,1.0,0.375,,,,0.625,,0.6666666666666666,0.4,1.0,,,0.2857142857142857,0.2857142857142857,1.0,0.14285714285714285,1.0,1.0,,,0.2857142857142857,,,,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,1.0,1.0,1.0,0.5,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,False
100342-100937-200674-202634-202658,1611661319,"Becky Hammon, Shameka Christon, Sophia Young-Malcolm, Danielle Adams, Danielle Robinson","Hammon, Christon, Young-Malcolm, Adams, Robinson",100342-100937-200674-202634-202658,SAN,965.0,2,16,34,33,67,11.0,13.0,13.0,19,39.0,31,10.0,35.0,0.6842105263157895,0.625,0.65,99.97927461139898,13.882352941176471,14.93939393939394,13.558823529411764,14.424242424242424,0.4642857142857143,0.8461538461538461,0.8461538461538461,0.7857142857142857,0.47504642857142854,5.552631578947368,8.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,16.0,2.0,8.0,10.0,6.0,22.0,1.0,2.0,17.0,0.6153846153846154,0.6666666666666666,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,,0.5454545454545454,0.10714285714285714,0.10714285714285714,1.0,1.0,0.7018,0.10256410256410256,2.0,9.0,9.0,9.0,2.0,1.0,,5.0,,9.0,,,,0.32142857142857145,0.2,0.6666666666666666,1.0,1.0,0.32142857142857145,23.577777777777776,1.0,1.0,15.0,1.0,1.0,,4.0,,2.0,1.0,0.16666666666666666,0.8,0.16666666666666666,1.0,0.06666666666666667,0.09523809523809523,5.0,,4.0,11.0,,,5.0,2.0,3.0,,,1.0,3.0,4.0,,,,2.0,2.0,1.0,2.0,6.0,6.0,3.0,3.0,2.0,2.0,11.0,,4.0,,1.0,1.0,,,,6.0,5.0,3.0,,0.6666666666666666,0.3333333333333333,,0.3333333333333333,1.0,0.6666666666666666,0.75,0.7857142857142857,,0.3333333333333333,1.0,0.8,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3698333333333333,0.15384615384615385,0.14705882352941177,,,,,,,1.0,,,,,2.0,0.6,,,,,,,,0.5,,,,2.0,1.0,3.0,2.0,1.0,0.05263157894736842,0.3333333333333333,1.0,1.0,,,,,,,,,,,,1611661319,2012,2012,False
100342-100952-200674-202251-202658,1611661319,"Becky Hammon, Jia Perkins, Sophia Young-Malcolm, Jayne Appel Marinelli, Danielle Robinson","Hammon, Perkins, Young-Malcolm, Appel Marinelli, Robinson",100342-100952-200674-202251-202658,SAN,61.0,1,1,2,1,3,,3.0,,3,,2,,,,,,70.81967213114754,17.5,26.0,16.0,21.0,1.0,,,1.0,0.5269,2.3666666666666667,-2.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,0.4691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,False
100342-100952-200674-202251-203018,1611661319,"Becky Hammon, Jia Perkins, Sophia Young-Malcolm, Jayne Appel Marinelli, Shenise Johnson","Hammon, Perkins, Young-Malcolm, Appel Marinelli, Johnson",100342-100952-200674-202251-203018,SAN,324.0,2,5,12,11,23,,,4.0,5,12.0,11,6.0,10.0,0.8,0.4444444444444444,0.5454545454545454,102.22222222222221,15.5,12.545454545454545,15.083333333333334,12.0,,,,0.4444444444444444,0.4658333333333333,13.080000000000002,1.0,1.0,,,2.0,3.0,,,2.0,2.0,,1.0,1.0,,2.0,,1.0,4.0,0.25,0.25,,,1.0,,0.2,,,0.2222222222222222,0.3333333333333333,,,,0.16666666666666666,1.0,3.0,4.0,3.0,,1.0,1.0,2.0,,5.0,1.0,1.0,1.0,0.4444444444444444,0.5,0.5,0.5,,0.3333333333333333,22.275,1.0,2.0,3.0,1.0,,1.0,5.0,1.0,2.0,1.0,0.25,0.75,0.3333333333333333,1.0,0.2,0.3333333333333333,4.0,1.0,2.0,2.0,,0.1111111111111111,5.0,,,,,2.0,,4.0,,,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,1.0,,1.0,,,,1.0,,,5.0,5.0,,1.0,,,,,1.0,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,0.6666666666666666,,0.5254666666666666,0.4166666666666667,0.4166666666666667,3.0,,,,,1.0,,,,,,,0.5,,1.0,1.0,0.3333333333333333,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1611661319,2012,2012,False
