EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PtsAssisted2s,TwoPtAssists,AtRimAssists,DefThreePtRebounds,Steals,BadPassSteals,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,BlockingFouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffLongMidRangeReboundPct,LongMidRangeFGM,Corner3FGA,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedAtRim,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,LostBallSteals,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedLongMidRange,RecoveredBlocks,3SecondViolations,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,team_id,year,season,team_vs
100628-100666-101039-201503-202656,1611661325,"Tammy Sutton-Brown, Katie Douglas, Erin Phillips, Erlana Larkins, Jeanette Pohlen-Mavunga","Sutton-Brown, Douglas, Phillips, Larkins, Pohlen-Mavunga",100628-100666-101039-201503-202656,IND,267.0,3,4.0,8.0,7.0,,,1.0,15.0,2.0,4.0,,1.0,,,1.0,1.0,1.0,,,4.0,6.0,2.0,2.0,,14.0,9.0,,1.0,,,,,,,,,4.0,6.0,1.0,1.0,,2.0,4.0,1.0,10.0,2.0,1.0,2.0,2.0,4.0,1.0,,2.0,,2.0,2.0,3.0,,,,,,,,,14.0,,,,,1.0,1.0,,1.0,0.6666666666666666,,,0.875,,,0.875,,,0.25,,,1.0,1.0,0.6666666666666666,1.0,1.0,,,80.89887640449437,19.625,15.714285714285714,17.125,15.285714285714286,0.5,0.5,0.5,0.125,0.125,1.0,1.0,1.0,1.0,,,,,,0.75,1.0,0.526325,0.6309,,,,4.833333333333333,21.6,,5.0,4.0,2.0,1.0,1.0,,,,0.5,0.5,0.5,1.0,0.5,,,1.0,1.0,,,,,,1.0,,,,,,0.5,,,,1.0,1.0,0.125,,,,,1.0,1.0,,1.0,,1.0,1.0,0.125,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1611661325,2012,2012,False
100628-100666-201503-202640-202656,1611661325,"Tammy Sutton-Brown, Katie Douglas, Erlana Larkins, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga","Sutton-Brown, Douglas, Larkins, Christmas-Kelly, Pohlen-Mavunga",100628-100666-201503-202640-202656,IND,68.0,1,1.0,1.0,2.0,,,,3.0,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,3.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,1.0,,,,0.75,,,0.75,,,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,,,63.529411764705884,43.0,12.5,43.0,12.5,0.5,,,,0.5,1.0,1.0,,,,,,,,1.0,1.0,0.5312,,,,,2.6,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100628-101033-201503-201896-202656,1611661325,"Tammy Sutton-Brown, Roneeka Hodges, Erlana Larkins, Briann January, Jeanette Pohlen-Mavunga","Sutton-Brown, Hodges, Larkins, January, Pohlen-Mavunga",100628-101033-201503-201896-202656,IND,16.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100628-101039-201503-201896-202656,1611661325,"Tammy Sutton-Brown, Erin Phillips, Erlana Larkins, Briann January, Jeanette Pohlen-Mavunga","Sutton-Brown, Phillips, Larkins, January, Pohlen-Mavunga",100628-101039-201503-201896-202656,IND,39.0,1,1.0,2.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,147.69230769230768,7.5,12.0,7.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100628-201503-201896-201919-202656,1611661325,"Tammy Sutton-Brown, Erlana Larkins, Briann January, Shavonte Zellous, Jeanette Pohlen-Mavunga","Sutton-Brown, Larkins, January, Zellous, Pohlen-Mavunga",100628-201503-201896-201919-202656,IND,38.0,1,1.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.6842105263158,21.0,8.5,21.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100646-100666-101033-202656-203067,1611661325,"Tamika Catchings, Katie Douglas, Roneeka Hodges, Jeanette Pohlen-Mavunga, Sasha Goodlett","Catchings, Douglas, Hodges, Pohlen-Mavunga, Goodlett",100646-100666-101033-202656-203067,IND,11.0,1,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100646-100666-101039-201919-203067,1611661325,"Tamika Catchings, Katie Douglas, Erin Phillips, Shavonte Zellous, Sasha Goodlett","Catchings, Douglas, Phillips, Zellous, Goodlett",100646-100666-101039-201919-203067,IND,642.0,3,11.0,21.0,20.0,4.0,3.0,3.0,41.0,2.0,5.0,,3.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,7.0,17.0,4.0,4.0,5.0,31.0,18.0,,4.0,,3.0,1.0,6.0,1.0,1.0,1.0,6.0,8.0,6.0,2.0,2.0,1.0,2.0,5.0,1.0,12.0,5.0,4.0,7.0,5.0,12.0,,,3.0,,3.0,4.0,5.0,1.0,6.0,1.0,,1.0,1.0,,1.0,28.0,6.0,4.0,,1.0,0.5,1.0,1.0,1.0,0.4117647058823529,,0.16666666666666666,0.6190476190476191,0.3,0.35714285714285715,0.6521739130434783,0.3,0.375,0.19047619047619047,0.058823529411764705,,0.6666666666666666,0.5,0.75,0.5,0.3333333333333333,1.0,,91.96261682242991,15.238095238095237,16.1,13.571428571428571,16.05,0.23809523809523808,0.4,0.5,0.3333333333333333,0.09523809523809523,1.0,1.0,0.5,0.6,,0.42857142857142855,0.3333333333333333,0.14285714285714285,1.0,0.42857142857142855,1.0,0.4441833333333333,0.42668,0.41665714285714284,0.0967741935483871,0.1935483870967742,9.688235294117646,22.025,0.19047619047619047,13.0,6.0,3.0,1.0,2.0,1.0,,2.0,0.42857142857142855,0.42857142857142855,1.0,1.0,0.5,0.09090909090909091,0.1111111111111111,3.0,5.0,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,0.75,0.42857142857142855,0.42857142857142855,0.23809523809523808,0.2,1.0,,,2.0,2.0,,,,0.4,0.4,0.09523809523809523,1.0,2.0,,,,,6.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,0.2,,,1.0,,,1.0,,,,0.3333333333333333,0.5,1.0,1.0,0.5,,,,,,,,,,,,,1611661325,2012,2012,False
100646-100666-201047-201896-201919,1611661325,"Tamika Catchings, Katie Douglas, Jessica Davenport, Briann January, Shavonte Zellous","Catchings, Douglas, Davenport, January, Zellous",100646-100666-201047-201896-201919,IND,4481.0,19,75.0,147.0,155.0,47.0,38.0,19.0,302.0,31.0,49.0,6.0,7.0,11.0,15.0,27.0,4.0,15.0,,3.0,49.0,100.0,10.0,25.0,44.0,172.0,138.0,7.0,13.0,11.0,31.0,16.0,28.0,2.0,7.0,24.0,62.0,58.0,30.0,15.0,4.0,9.0,10.0,30.0,4.0,70.0,11.0,31.0,48.0,19.0,67.0,11.0,2.0,15.0,5.0,18.0,38.0,42.0,2.0,52.0,10.0,12.0,,,6.0,12.0,141.0,58.0,44.0,4.0,7.0,1.0,0.4,0.2857142857142857,0.4,0.49,0.5384615384615384,0.5714285714285714,0.512,0.625,0.5428571428571428,0.5738255033557047,0.7142857142857143,0.6458333333333334,0.2,0.09,0.14814814814814814,0.5961538461538461,0.21568627450980393,0.6,0.265625,0.1111111111111111,0.38095238095238093,0.7857142857142857,97.04976567730417,14.82312925170068,14.851612903225806,14.054421768707483,13.8,0.392,0.6326530612244898,0.6888888888888889,0.216,0.12,0.26666666666666666,0.26666666666666666,1.0,0.4375,0.8571428571428571,0.42857142857142855,0.7333333333333333,0.08571428571428572,,0.592,0.26666666666666666,0.5013424,0.533195,0.5053785714285715,0.18023255813953487,0.36046511627906974,7.53,22.788,0.3197278911564626,34.0,40.0,20.0,14.0,11.0,23.0,15.0,17.0,0.40816326530612246,0.43478260869565216,0.6111111111111112,0.6428571428571429,0.45161290322580644,0.1223021582733813,0.14912280701754385,6.0,24.0,,,2.0,3.0,6.0,4.0,1.0,3.0,3.0,3.0,0.6666666666666666,0.26666666666666666,0.46153846153846156,0.3333333333333333,0.5909090909090909,0.2222222222222222,0.2608695652173913,0.192,,,,0.08333333333333333,12.0,10.0,2.0,,5.0,0.5,0.5217391304347826,0.08,8.0,6.0,2.0,3.0,2.0,4.0,,6.0,,6.0,3.0,3.0,2.0,6.0,3.0,3.0,2.0,,,1.0,3.0,,2.0,1.0,1.0,7.0,,,0.08163265306122448,0.041666666666666664,,0.75,0.5,0.75,0.4375,0.5,0.05454545454545454,0.5833333333333334,0.5,0.25,0.6,0.6,1.0,0.5,0.1875,0.6666666666666666,1.0,0.11428571428571428,0.5,,,,,,,1611661325,2012,2012,False
100646-100666-201503-202640-202656,1611661325,"Tamika Catchings, Katie Douglas, Erlana Larkins, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga","Catchings, Douglas, Larkins, Christmas-Kelly, Pohlen-Mavunga",100646-100666-201503-202640-202656,IND,250.0,1,4.0,8.0,8.0,,,2.0,16.0,2.0,4.0,,,,,,,3.0,,,3.0,5.0,,5.0,,6.0,4.0,1.0,1.0,,2.0,,,,,,,4.0,,3.0,,1.0,,1.0,,2.0,1.0,3.0,4.0,2.0,6.0,,,,,,1.0,1.0,1.0,,,,,,,,4.0,,,,,,,,,0.6,1.0,,0.3,0.5,,0.3,0.5,,0.5,0.2,,1.0,0.5,1.0,0.2857142857142857,0.5,,,92.16,17.0,14.25,14.625,14.25,0.4,0.5,0.6666666666666666,,0.3,,,,,,,,,,0.9,,0.60902,0.508175,,0.3333333333333333,,3.8600000000000003,22.259999999999998,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,,1.0,,1.0,,1.0,1.0,,,,,,,,0.2,,1.0,,,0.1,0.5,,,,1.0,2.0,,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100646-101033-101039-202656-203067,1611661325,"Tamika Catchings, Roneeka Hodges, Erin Phillips, Jeanette Pohlen-Mavunga, Sasha Goodlett","Catchings, Hodges, Phillips, Pohlen-Mavunga, Goodlett",100646-101033-101039-202656-203067,IND,253.0,2,4.0,9.0,8.0,5.0,1.0,2.0,17.0,,,,,,,1.0,,3.0,,1.0,1.0,1.0,,4.0,4.0,6.0,4.0,,,2.0,2.0,1.0,1.0,,2.0,2.0,4.0,2.0,,3.0,,,,,,,,1.0,5.0,2.0,7.0,4.0,1.0,4.0,2.0,1.0,3.0,4.0,1.0,5.0,1.0,,,,,,4.0,4.0,5.0,,,,,,,1.0,,1.0,0.2,,0.3333333333333333,0.42857142857142855,1.0,0.5,0.8,,,1.0,,1.0,0.5,,,1.0,96.7588932806324,16.555555555555557,13.0,15.666666666666666,13.0,,,,0.2,0.6,,,,,,,,0.3333333333333333,,0.8,,0.54118,,0.5279166666666667,0.3333333333333333,0.6666666666666666,5.5,21.825,0.5555555555555556,2.0,,,,2.0,,,2.0,,,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,2.0,,,,1.0,1.0,,,0.5,0.3333333333333333,,1.0,1.0,,,,,,,1.0,,1.0,,,,0.2,,,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,1611661325,2012,2012,False
100646-101033-201896-202656-203067,1611661325,"Tamika Catchings, Roneeka Hodges, Briann January, Jeanette Pohlen-Mavunga, Sasha Goodlett","Catchings, Hodges, January, Pohlen-Mavunga, Goodlett",100646-101033-201896-202656-203067,IND,200.0,2,3.0,7.0,6.0,,,2.0,13.0,1.0,1.0,1.0,1.0,,,2.0,2.0,3.0,,,2.0,3.0,2.0,3.0,4.0,14.0,4.0,1.0,2.0,,2.0,,,,,,,4.0,3.0,3.0,2.0,,1.0,1.0,1.0,3.0,,2.0,3.0,1.0,4.0,,,,,2.0,3.0,3.0,,4.0,,1.0,,,1.0,1.0,12.0,,,,,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.5,,0.8333333333333334,0.5,,0.875,0.5,,0.5,,,0.6666666666666666,,0.75,0.5,,,1.0,93.6,16.142857142857142,14.5,13.857142857142858,14.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,,,,,0.6666666666666666,0.6666666666666666,0.47885833333333333,0.336,,0.14285714285714285,,3.9333333333333336,22.53333333333333,,10.0,,,,1.0,,,2.0,,,1.0,,,0.25,0.4,1.0,,,,,,1.0,,,,,,,,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100646-101039-201047-202640-202656,1611661325,"Tamika Catchings, Erin Phillips, Jessica Davenport, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga","Catchings, Phillips, Davenport, Christmas-Kelly, Pohlen-Mavunga",100646-101039-201047-202640-202656,IND,328.0,2,5.0,10.0,11.0,,,3.0,21.0,1.0,2.0,,,,,2.0,1.0,6.0,,,2.0,4.0,1.0,7.0,,7.0,6.0,1.0,2.0,,2.0,,,,,,,4.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,7.0,1.0,,2.0,,,1.0,3.0,,,,,,,,,5.0,,,,,1.0,0.14285714285714285,,0.14285714285714285,0.5,0.5,,0.3181818181818182,0.5,,0.3181818181818182,0.5,,0.6363636363636364,0.5,0.5,1.0,0.5,1.0,0.375,1.0,,1.0,92.1951219512195,19.9,11.727272727272727,16.9,11.727272727272727,0.18181818181818182,0.5,1.0,0.18181818181818182,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,,,,,,,0.8181818181818182,0.16666666666666666,0.5679045454545455,0.4001,,0.2857142857142857,,4.7,22.400000000000002,,1.0,,,,,3.0,2.0,,,,,,,,,1.0,,,,,,2.0,1.0,,,,,,0.5,0.3333333333333333,0.4,1.0,0.5,1.0,,,,,,,1.0,,1.0,,,,0.09090909090909091,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100646-201896-202640-202656-203067,1611661325,"Tamika Catchings, Briann January, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga, Sasha Goodlett","Catchings, January, Christmas-Kelly, Pohlen-Mavunga, Goodlett",100646-201896-202640-202656-203067,IND,7.0,1,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100666-101033-101039-201047-201503,1611661325,"Katie Douglas, Roneeka Hodges, Erin Phillips, Jessica Davenport, Erlana Larkins","Douglas, Hodges, Phillips, Davenport, Larkins",100666-101033-101039-201047-201503,IND,192.0,1,3.0,5.0,6.0,,,2.0,11.0,2.0,4.0,1.0,3.0,,,,,1.0,,,2.0,4.0,,2.0,,4.0,6.0,1.0,3.0,,2.0,,,,,,,4.0,,1.0,,,,,,,1.0,,2.0,3.0,5.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,0.5,0.6666666666666666,0.75,0.5,,,82.5,20.4,15.0,19.2,15.0,0.6666666666666666,0.5,0.5,,0.16666666666666666,,,,1.0,0.3333333333333333,,,,,1.0,,0.6218,0.6308,,0.5,,1.275,23.2,,-2.0,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,,0.5,1.0,1.0,,,,,,,,,,1.0,,,,,,0.16666666666666666,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100666-101039-201047-201503-201919,1611661325,"Katie Douglas, Erin Phillips, Jessica Davenport, Erlana Larkins, Shavonte Zellous","Douglas, Phillips, Davenport, Larkins, Zellous",100666-101039-201047-201503-201919,IND,304.0,3,5.0,8.0,11.0,,3.0,,19.0,,,,,,,3.0,1.0,2.0,,,1.0,4.0,1.0,3.0,,5.0,8.0,,,,,,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,5.0,,5.0,1.0,,2.0,,1.0,2.0,2.0,,,,,,,,,5.0,,,,,1.0,0.3333333333333333,,0.5,0.25,,,0.35714285714285715,,,0.35714285714285715,,,0.42857142857142855,0.25,0.3333333333333333,1.0,,1.0,,,,1.0,90.0,20.25,12.909090909090908,20.25,12.909090909090908,,,,0.42857142857142855,0.2857142857142857,0.5,0.5,1.0,,,,,,,0.42857142857142855,1.0,0.4197416666666667,,,,,10.1,29.066666666666666,,-3.0,,,,2.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,0.5,,,1.0,0.3333333333333333,0.5,0.14285714285714285,,,,,,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1611661325,2012,2012,False
100666-101039-201047-202656-203067,1611661325,"Katie Douglas, Erin Phillips, Jessica Davenport, Jeanette Pohlen-Mavunga, Sasha Goodlett","Douglas, Phillips, Davenport, Pohlen-Mavunga, Goodlett",100666-101039-201047-202656-203067,IND,284.0,3,5.0,6.0,7.0,,1.0,2.0,13.0,1.0,3.0,,2.0,,,2.0,,1.0,,,2.0,5.0,1.0,2.0,2.0,9.0,6.0,,2.0,2.0,2.0,,,,,,,2.0,3.0,1.0,,,1.0,2.0,,5.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,,,,2.0,,2.0,,,,,,,7.0,,,,,1.0,0.5,,0.5,0.4,,,0.5,,,0.5625,0.3333333333333333,,0.2857142857142857,,,0.5,0.6666666666666666,0.3333333333333333,0.75,0.5,1.0,,65.91549295774648,25.833333333333332,18.428571428571427,22.833333333333332,17.428571428571427,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.14285714285714285,,,,1.0,,,,,,0.7142857142857143,,0.4763857142857143,0.3641,,0.2222222222222222,,4.3,21.5,,3.0,2.0,1.0,,,1.0,,1.0,0.5,0.5,,,,0.125,0.16666666666666666,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,0.5,0.5,,,,,,,1.0,,,,,,0.14285714285714285,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1611661325,2012,2012,False
100666-201047-201503-201896-202640,1611661325,"Katie Douglas, Jessica Davenport, Erlana Larkins, Briann January, Karima Christmas-Kelly","Douglas, Davenport, Larkins, January, Christmas-Kelly",100666-201047-201503-201896-202640,IND,32.0,1,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,45.0,,18.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
101033-101039-201047-202656-203067,1611661325,"Roneeka Hodges, Erin Phillips, Jessica Davenport, Jeanette Pohlen-Mavunga, Sasha Goodlett","Hodges, Phillips, Davenport, Pohlen-Mavunga, Goodlett",101033-101039-201047-202656-203067,IND,126.0,2,2.0,4.0,4.0,,2.0,2.0,8.0,1.0,2.0,1.0,2.0,,,1.0,,,,,2.0,5.0,,,,4.0,4.0,1.0,2.0,,2.0,,,,,,,4.0,,,,,,,,,2.0,2.0,2.0,2.0,4.0,,,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,0.4,0.5,,0.4,0.5,,0.4,0.5,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,,1.0,,91.42857142857143,20.25,11.25,19.0,11.25,0.4,0.5,0.5,0.2,,,,,1.0,0.5,,,,,0.4,,0.38214000000000004,0.45775,,0.5,,9.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,1.0,,,0.4,,,,1.0,1.0,,,,,0.5,0.5,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
