EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,OpponentPoints,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,DefLongMidRangeReboundPct,PenaltyShotQualityAvg,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,FTDefRebounds,2pt And 1 Free Throw Trips,DefFTReboundPct,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyFG2M,Offensive Fouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffCorner3ReboundPct,SecondChanceCorner3FGM,PtsUnassisted3s,Blocked3s,BlockedCorner3,SecondChanceCorner3Accuracy,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls Drawn,Technical Free Throw Trips,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceCorner3PctAssisted,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1629481-1630093-1630112-1630149-204330,1611661321,"Arike Ogunbowale, Bella Alarie, Tyasha Harris, Satou Sabally, Isabelle Harrison","Ogunbowale, Alarie, Harris, Sabally, Harrison",1629481-1630093-1630112-1630149-204330,DAL,425.0,2,7.0,1.0,14.0,13.0,,27.0,1.0,3.0,5.0,12.0,15.0,8.0,4.0,4.0,1.0,8.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,13.0,0.8,1.0,0.4166666666666667,0.38461538461538464,0.5,1.0,1.0,1.0,1.0,,91.48235294117647,16.285714285714285,15.153846153846153,15.5,15.153846153846153,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.45200769230769233,8.683333333333334,,14.0,,,1.0,,,2.0,3.0,4.0,1.0,1.0,1.0,5.0,,1.0,,,,1.0,5.0,1.0,1.0,,,2.0,,,2.0,,1.0,,1.0,,,2.0,,2.0,2.0,,,,,1.0,3.0,,5.0,,5.0,3.0,,,,,,,1.0,1.0,1.0,,0.07692307692307693,0.08333333333333333,,0.2857142857142857,,0.25,1.0,0.25,,1.0,0.3076923076923077,0.75,0.75,0.6666666666666666,0.38461538461538464,0.2,0.25,0.07692307692307693,,,,1.0,1.0,,,,,0.38461538461538464,,0.46,0.2,0.21428571428571427,0.13333333333333333,,25.5,,1.0,,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,0.14285714285714285,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1611661321,2021,2021,False
1628277-1629481-1630440-203866-204330,1611661321,"Allisha Gray, Arike Ogunbowale, Chelsea Dungee, Kayla Thornton, Isabelle Harrison","Gray, Ogunbowale, Dungee, Thornton, Harrison",1628277-1629481-1630440-203866-204330,DAL,39.0,1,1.0,,1.0,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,73.84615384615384,20.0,19.0,20.0,19.0,,,,,,,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
1627669-1629481-1629497-1630454-204330,1611661321,"Moriah Jefferson, Arike Ogunbowale, Marina Mabrey, Charli Collier, Isabelle Harrison","Jefferson, Ogunbowale, Mabrey, Collier, Harrison",1627669-1629481-1629497-1630454-204330,DAL,505.0,1,8.0,-9.0,17.0,18.0,,35.0,,2.0,6.0,13.0,21.0,6.0,3.0,5.0,,12.0,1.0,4.0,6.0,8.0,,,,19.0,0.5,0.6,0.46153846153846156,0.5833333333333334,0.5526315789473685,0.8,1.0,0.8333333333333334,1.0,1.0,99.8019801980198,16.41176470588235,12.555555555555555,15.941176470588236,12.5,0.1111111111111111,,,,0.4927333333333333,7.761538461538462,,30.0,,,,,,2.0,3.0,5.0,1.0,2.0,3.0,6.0,3.0,5.0,,,3.0,5.0,,1.0,2.0,,,2.0,,,6.0,6.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,2.0,2.0,,2.0,,2.0,1.0,,,0.6666666666666666,0.6,,0.6,0.5,0.5,0.5,,0.2777777777777778,0.15384615384615385,0.4,0.14285714285714285,0.5,0.2222222222222222,0.5,,0.5,,0.2777777777777778,0.6,1.0,0.6666666666666666,0.3333333333333333,0.5,0.5,0.2777777777777778,0.6,0.6,0.6666666666666666,1.0,0.5,,,,,0.5555555555555556,0.6,0.5754,0.05263157894736842,0.07142857142857142,0.09523809523809523,,25.34,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
1627669-1629481-1630112-1630386-203866,1611661321,"Moriah Jefferson, Arike Ogunbowale, Tyasha Harris, Awak Kuier, Kayla Thornton","Jefferson, Ogunbowale, Harris, Kuier, Thornton",1627669-1629481-1630112-1630386-203866,DAL,60.0,1,1.0,-1.0,2.0,4.0,2.0,6.0,,,,,3.0,,,1.0,,3.0,,,,,,,1.0,3.0,,,,1.5,1.5,,,,,,144.0,10.5,9.75,10.5,9.75,,,,,0.5379,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,3.0,,,,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,23.9,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
1628277-1629481-1629497-203866-204330,1611661321,"Allisha Gray, Arike Ogunbowale, Marina Mabrey, Kayla Thornton, Isabelle Harrison","Gray, Ogunbowale, Mabrey, Thornton, Harrison",1628277-1629481-1629497-203866-204330,DAL,2628.0,11,44.0,-3.0,82.0,84.0,37.0,166.0,3.0,5.0,26.0,47.0,89.0,30.0,15.0,18.0,1.0,39.0,8.0,19.0,29.0,35.0,9.0,1.0,15.0,84.0,0.5769230769230769,0.5769230769230769,0.5531914893617021,0.553030303030303,0.5933333333333334,0.6551724137931034,0.7272727272727273,0.675,0.5833333333333334,0.7,90.95890410958904,15.548780487804878,16.107142857142858,15.036585365853659,15.380952380952381,0.07575757575757576,0.6,0.6,0.3333333333333333,0.4727780303030303,6.372340425531915,36.0,92.0,21.0,36.0,1.0,0.47292586206896553,0.43902439024390244,6.0,17.0,23.0,2.0,2.0,6.0,19.0,5.0,16.0,,1.0,7.0,19.0,16.0,2.0,4.0,,1.0,5.0,9.0,47.0,22.0,9.0,16.0,5.0,5.0,3.0,1.0,12.0,2.0,4.0,6.0,5.0,5.0,2.0,5.0,5.0,21.0,2.0,19.0,,21.0,9.0,47.0,2.0,0.42857142857142855,0.3684210526315789,,0.3684210526315789,0.5,0.4,0.4166666666666667,0.6911764705882353,0.2878787878787879,0.10638297872340426,0.13043478260869565,0.19047619047619047,0.18181818181818182,0.1875,0.16666666666666666,0.15384615384615385,0.2,1.0,0.3484848484848485,0.7391304347826086,0.85,0.7058823529411765,0.2878787878787879,0.3157894736842105,0.35294117647058826,0.24242424242424243,0.3125,0.3125,0.2,0.4,1.0,0.5,0.2,,,0.6363636363636364,0.3125,0.46836666666666665,0.125,0.16981132075471697,0.056179775280898875,0.5280898876404494,25.326315789473682,2.0,3.0,1.0,8.0,8.0,0.27586206896551724,1.0,,2.0,1.0,,6.0,3.0,2.0,3.0,1.0,,,7.0,3.0,4.0,7.0,5.0,0.4,0.5,0.5833333333333334,0.037037037037037035,0.7142857142857143,0.3333333333333333,13.0,1.0,0.6190476190476191,0.6551724137931034,9.0,12.0,3.0,,,4.0,4.0,,3.0,,3.0,0.5,0.045454545454545456,,0.41379310344827586,0.75,,0.5,,,0.10526315789473684,,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
1628277-1629481-1630112-203866-204330,1611661321,"Allisha Gray, Arike Ogunbowale, Tyasha Harris, Kayla Thornton, Isabelle Harrison","Gray, Ogunbowale, Harris, Thornton, Harrison",1628277-1629481-1630112-203866-204330,DAL,948.0,7,16.0,-12.0,32.0,30.0,7.0,62.0,2.0,3.0,10.0,19.0,30.0,14.0,7.0,9.0,,20.0,2.0,7.0,10.0,12.0,7.0,1.0,10.0,30.0,0.7,0.7,0.5263157894736842,0.5652173913043478,0.6,0.7777777777777778,0.6666666666666666,0.75,1.0,0.6666666666666666,94.17721518987341,15.25,15.333333333333334,15.1875,15.066666666666666,0.13043478260869565,0.6666666666666666,0.6666666666666666,,0.4641326086956522,6.8999999999999995,1.0,42.0,,1.0,,,0.03125,1.0,4.0,10.0,,1.0,4.0,6.0,2.0,4.0,,,2.0,4.0,4.0,,1.0,,,,2.0,2.0,6.0,6.0,4.0,2.0,3.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,,4.0,10.0,,5.0,,4.0,1.0,2.0,1.0,1.0,0.5,,0.5,,,,1.0,0.17391304347826086,0.15789473684210525,0.2,0.25,,0.2,,0.5,,,0.43478260869565216,0.4,0.5,0.75,0.2608695652173913,0.6666666666666666,0.8,0.17391304347826086,0.5,0.5,1.0,1.0,,,,,,0.6086956521739131,0.5,0.4739,0.041666666666666664,0.05,,0.06666666666666667,24.95,1.0,,1.0,,,,,,4.0,,,3.0,2.0,,1.0,1.0,,1.0,,,,,,0.3,1.0,,,,1.0,,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
1628277-1629497-1630093-203866-204330,1611661321,"Allisha Gray, Marina Mabrey, Bella Alarie, Kayla Thornton, Isabelle Harrison","Gray, Mabrey, Alarie, Thornton, Harrison",1628277-1629497-1630093-203866-204330,DAL,171.0,4,3.0,-7.0,4.0,5.0,2.0,9.0,,1.0,,3.0,,,,,,,1.0,,1.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,0.5,,,75.78947368421052,20.25,18.0,19.25,17.0,0.25,,,,0.4810666666666667,7.6000000000000005,,7.0,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,0.25,,,0.3333333333333333,,0.3333333333333333,1.0,,,1.0,0.25,,,,0.25,,,0.25,,,,,,,,,,0.5,,,,,,,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
1627669-1628277-1629481-203866-204330,1611661321,"Moriah Jefferson, Allisha Gray, Arike Ogunbowale, Kayla Thornton, Isabelle Harrison","Jefferson, Gray, Ogunbowale, Thornton, Harrison",1627669-1628277-1629481-203866-204330,DAL,1104.0,5,18.0,14.0,36.0,37.0,6.0,73.0,2.0,5.0,14.0,25.0,44.0,16.0,8.0,9.0,2.0,19.0,8.0,5.0,14.0,22.0,4.0,,9.0,36.0,0.5714285714285714,0.6153846153846154,0.56,0.5483870967741935,0.6111111111111112,0.8333333333333334,0.8,0.8125,1.0,0.7777777777777778,95.21739130434783,17.22222222222222,13.08108108108108,15.86111111111111,12.621621621621621,0.16129032258064516,0.4,0.4,1.0,0.4903161290322581,6.7,8.0,30.0,6.0,7.0,1.0,0.3922428571428571,0.2222222222222222,6.0,7.0,14.0,1.0,4.0,5.0,6.0,2.0,6.0,,,2.0,6.0,10.0,2.0,5.0,,,8.0,4.0,15.0,12.0,3.0,6.0,2.0,3.0,1.0,1.0,4.0,1.0,6.0,8.0,7.0,5.0,,1.0,1.0,8.0,,13.0,,13.0,5.0,13.0,1.0,0.5,0.3333333333333333,,0.3333333333333333,0.4,0.4,0.5714285714285714,0.8333333333333334,0.1935483870967742,0.12,0.14285714285714285,0.5454545454545454,0.3333333333333333,0.5,0.42857142857142855,1.0,0.3333333333333333,1.0,0.45161290322580644,0.5,0.5833333333333334,0.5714285714285714,0.1935483870967742,0.8333333333333334,1.0,0.1935483870967742,0.3333333333333333,0.3333333333333333,0.5,0.8,0.25,,,,,0.6451612903225806,0.3333333333333333,0.5625,0.14705882352941177,0.17857142857142858,0.18181818181818182,0.3409090909090909,24.983333333333334,1.0,2.0,1.0,1.0,1.0,0.14285714285714285,4.0,2.0,2.0,1.0,2.0,5.0,2.0,,3.0,,,1.0,3.0,2.0,1.0,3.0,3.0,0.5555555555555556,0.6666666666666666,0.75,0.09090909090909091,1.0,0.4,4.0,2.0,0.6666666666666666,0.7857142857142857,2.0,2.0,,,,1.0,1.0,,2.0,,1.0,1.0,,,0.2857142857142857,1.0,,1.0,,,0.16666666666666666,,,,,,,,,3.0,,,,,1.0,0.5,,,,1.0,,,,,,,,,,,1611661321,2021,2021,False
1627669-1629481-1629497-1630454-203866,1611661321,"Moriah Jefferson, Arike Ogunbowale, Marina Mabrey, Charli Collier, Kayla Thornton","Jefferson, Ogunbowale, Mabrey, Collier, Thornton",1627669-1629481-1629497-1630454-203866,DAL,1987.0,6,33.0,-26.0,63.0,63.0,,126.0,3.0,11.0,14.0,43.0,52.0,16.0,8.0,14.0,1.0,34.0,6.0,14.0,22.0,35.0,5.0,,11.0,41.0,0.5714285714285714,0.6666666666666666,0.32558139534883723,0.36507936507936506,0.4,0.8235294117647058,0.6666666666666666,0.7692307692307693,0.8,0.7142857142857143,91.31353799698037,16.22222222222222,15.317460317460318,15.0,15.19047619047619,0.1746031746031746,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.5240793650793651,8.097674418604651,,78.0,,,0.8,,,9.0,9.0,20.0,4.0,7.0,2.0,12.0,5.0,18.0,,3.0,6.0,20.0,6.0,5.0,9.0,,3.0,11.0,,,12.0,18.0,18.0,5.0,10.0,6.0,5.0,5.0,5.0,7.0,13.0,5.0,3.0,3.0,,9.0,17.0,,8.0,,7.0,5.0,,,1.0,0.3,,0.3,0.5555555555555556,0.4166666666666667,0.4583333333333333,,0.31746031746031744,0.23255813953488372,0.3,0.2413793103448276,0.35714285714285715,0.27906976744186046,0.45454545454545453,0.1,0.38461538461538464,0.5,0.31746031746031744,0.45,0.6428571428571429,0.5555555555555556,0.19047619047619047,0.16666666666666666,0.25,0.2857142857142857,0.2777777777777778,0.2777777777777778,1.0,0.5833333333333334,0.5714285714285714,0.5,0.25,,,0.6349206349206349,0.2777777777777778,0.5724055555555556,0.07692307692307693,0.1111111111111111,0.21153846153846154,,24.7,2.0,3.0,1.0,,,,1.0,4.0,2.0,1.0,2.0,6.0,6.0,1.0,,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5454545454545454,0.125,1.0,0.030303030303030304,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,0.031746031746031744,,,,,,,,0.3333333333333333,,1.0,1.0,0.5,0.5,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1611661321,2021,2021,False
1627669-1628277-1629481-1630149-1630454,1611661321,"Moriah Jefferson, Allisha Gray, Arike Ogunbowale, Satou Sabally, Charli Collier","Jefferson, Gray, Ogunbowale, Sabally, Collier",1627669-1628277-1629481-1630149-1630454,DAL,1770.0,6,30.0,-12.0,58.0,56.0,1.0,114.0,4.0,12.0,19.0,45.0,49.0,18.0,9.0,11.0,4.0,24.0,7.0,12.0,20.0,30.0,1.0,,8.0,35.0,0.47368421052631576,0.5625,0.4222222222222222,0.3983050847457627,0.4083333333333333,0.75,0.7777777777777778,0.76,0.7142857142857143,0.7777777777777778,92.7457627118644,17.03448275862069,13.964285714285714,16.310344827586206,13.321428571428571,0.2033898305084746,0.3333333333333333,0.3333333333333333,1.0,0.47807457627118644,8.362222222222222,5.0,61.0,5.0,5.0,1.0,0.37774,0.08620689655172414,7.0,11.0,17.0,4.0,6.0,4.0,16.0,3.0,14.0,2.0,2.0,3.0,14.0,2.0,4.0,8.0,2.0,2.0,14.0,,4.0,20.0,6.0,14.0,3.0,4.0,2.0,2.0,4.0,,10.0,10.0,5.0,5.0,,1.0,6.0,16.0,,2.0,,2.0,1.0,4.0,1.0,0.6666666666666666,0.21428571428571427,1.0,0.21428571428571427,0.5,0.7,0.7,0.4,0.23728813559322035,0.08888888888888889,0.17647058823529413,0.38461538461538464,,0.2702702702702703,0.5,0.3333333333333333,,,0.288135593220339,0.6470588235294118,0.7857142857142857,0.36363636363636365,0.2711864406779661,0.25,0.26666666666666666,0.23728813559322035,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.6,0.6666666666666666,,0.2,1.0,1.0,0.5254237288135594,0.21428571428571427,0.47508,0.016666666666666666,0.021739130434782608,0.2857142857142857,0.08163265306122448,24.87857142857143,1.0,,1.0,,,,,6.0,1.0,2.0,,7.0,4.0,,3.0,,,,1.0,,1.0,1.0,,0.875,0.375,0.75,0.06060606060606061,,0.25,2.0,1.0,0.4,0.4,1.0,2.0,,,,,,,,,,,,,0.4,0.5,,,,,0.0625,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
1628277-1629481-1630112-1630149-204330,1611661321,"Allisha Gray, Arike Ogunbowale, Tyasha Harris, Satou Sabally, Isabelle Harrison","Gray, Ogunbowale, Harris, Sabally, Harrison",1628277-1629481-1630112-1630149-204330,DAL,361.0,3,6.0,-3.0,14.0,12.0,1.0,26.0,,,3.0,5.0,11.0,2.0,1.0,2.0,,5.0,3.0,3.0,6.0,7.0,3.0,1.0,5.0,9.0,0.3333333333333333,0.3333333333333333,0.6,0.5,0.55,0.75,1.0,0.8571428571428571,1.0,1.0,103.71191135734072,13.785714285714286,14.0,13.285714285714286,13.75,,,,,0.4623055555555556,5.24,4.0,14.0,2.0,4.0,,0.4180166666666667,0.2857142857142857,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,,,1.0,4.0,2.0,1.0,1.0,,,2.0,,2.0,4.0,3.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,2.0,,1.0,,2.0,1.0,2.0,,1.0,0.25,,0.25,1.0,1.0,1.0,0.3333333333333333,0.4444444444444444,,,,0.5,0.25,,,1.0,,0.2222222222222222,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,0.3333333333333333,,0.1,0.16666666666666666,0.18181818181818182,0.18181818181818182,25.1,,,,1.0,1.0,0.3333333333333333,,,1.0,,,2.0,2.0,,,,,,1.0,1.0,,1.0,,0.4,,0.5,,,1.0,1.0,,0.5,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.1111111111111111,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
1629481-1629497-1630149-203866-204330,1611661321,"Arike Ogunbowale, Marina Mabrey, Satou Sabally, Kayla Thornton, Isabelle Harrison","Ogunbowale, Mabrey, Sabally, Thornton, Harrison",1629481-1629497-1630149-203866-204330,DAL,1037.0,8,17.0,-10.0,36.0,31.0,14.0,67.0,,8.0,5.0,25.0,28.0,4.0,2.0,4.0,,10.0,4.0,5.0,9.0,25.0,4.0,,7.0,21.0,0.4,0.5,0.2,0.25675675675675674,0.32558139534883723,0.7142857142857143,0.6666666666666666,0.6923076923076923,0.75,0.75,93.03760848601735,17.61111111111111,13.0,14.305555555555555,12.709677419354838,0.21621621621621623,,,,0.4672918918918919,8.332,16.0,38.0,7.0,15.0,1.0,0.44185,0.4444444444444444,7.0,3.0,11.0,1.0,5.0,2.0,6.0,2.0,11.0,1.0,5.0,3.0,12.0,9.0,2.0,9.0,1.0,5.0,7.0,9.0,16.0,6.0,6.0,11.0,2.0,2.0,2.0,1.0,1.0,3.0,13.0,16.0,5.0,4.0,1.0,3.0,1.0,8.0,,12.0,,13.0,3.0,14.0,1.0,0.6666666666666666,0.25,0.2,0.25,0.2222222222222222,0.25,0.25,0.47058823529411764,0.32432432432432434,0.08,0.18181818181818182,0.65,0.3333333333333333,0.5517241379310345,0.75,0.75,0.3333333333333333,0.5,0.2972972972972973,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.16216216216216217,0.3333333333333333,0.3333333333333333,0.2972972972972973,0.18181818181818182,0.18181818181818182,0.5,0.35714285714285715,0.2,,0.35714285714285715,0.2,,0.6216216216216216,0.18181818181818182,0.4603923076923077,0.07692307692307693,0.1111111111111111,0.25,0.5714285714285714,25.233333333333334,,1.0,,5.0,5.0,0.4166666666666667,,2.0,1.0,3.0,1.0,3.0,3.0,1.0,,2.0,,4.0,1.0,1.0,,1.0,,0.42857142857142855,0.5,,0.1111111111111111,,0.5,2.0,1.0,0.2857142857142857,0.2916666666666667,1.0,2.0,1.0,,,1.0,1.0,,4.0,,4.0,0.2,0.02702702702702703,,0.16666666666666666,0.5,,0.2,,,,,1.0,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
1627669-1629481-1630149-203866-204330,1611661321,"Moriah Jefferson, Arike Ogunbowale, Satou Sabally, Kayla Thornton, Isabelle Harrison","Jefferson, Ogunbowale, Sabally, Thornton, Harrison",1627669-1629481-1630149-203866-204330,DAL,590.0,4,10.0,9.0,19.0,20.0,,39.0,1.0,4.0,7.0,14.0,24.0,6.0,3.0,6.0,,15.0,2.0,3.0,7.0,14.0,2.0,,4.0,19.0,0.42857142857142855,0.42857142857142855,0.5,0.5,0.5217391304347826,1.0,1.0,1.0,1.0,,95.18644067796609,16.210526315789473,14.1,13.894736842105264,14.1,0.17391304347826086,0.25,0.25,,0.49908913043478265,8.435714285714285,2.0,15.0,1.0,2.0,1.0,0.489675,0.10526315789473684,5.0,4.0,7.0,,1.0,2.0,3.0,3.0,8.0,1.0,1.0,3.0,9.0,1.0,1.0,3.0,1.0,1.0,5.0,,2.0,8.0,9.0,8.0,3.0,,3.0,3.0,3.0,3.0,4.0,7.0,3.0,3.0,,1.0,4.0,8.0,,7.0,,2.0,2.0,2.0,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.625,0.625,0.5,0.391304347826087,,,0.5714285714285714,0.5,0.5384615384615384,0.6666666666666666,,0.6,1.0,0.30434782608695654,0.5714285714285714,0.5714285714285714,0.75,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.34782608695652173,0.375,0.375,1.0,0.25,,,0.25,1.0,1.0,0.6956521739130435,0.375,0.4753,0.08695652173913043,0.14285714285714285,0.20833333333333334,0.08333333333333333,24.177777777777777,2.0,2.0,1.0,1.0,1.0,0.5,,,,,,2.0,,,2.0,3.0,,3.0,,,,,,0.5,0.6666666666666666,,,,,1.0,,1.0,0.5,,,1.0,,,,,,,,,,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
