EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,FTDefRebounds,BadPassTurnovers,DeadBallTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,DefFTReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,AtRimFGM,AtRimFGA,FtPoints,PtsUnassisted2s,Fg2aBlocked,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,FG2APctBlocked,ShortMidRangePctBlocked,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LostBallSteals,Travels,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,AtRimPctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,OffTwoPtRebounds,Charge Fouls,PenaltyFg3Pct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyFtPoints,OffCorner3ReboundPct,LongMidRangeFGM,PtsUnassisted3s,SelfOReb,LostBallOutOfBoundsTurnovers,RecoveredBlocks,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceFtPoints,OffLongMidRangeReboundPct,SecondChanceTurnovers,DefCorner3ReboundPct,Corner3FGM,Corner3Assists,LongMidRangeAssists,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,Offensive Fouls Drawn,Technical Free Throw Trips,3pt And 1 Free Throw Trips,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,BlockedCorner3,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Corner3PctBlocked,team_id,year,season,team_vs
1630127-1630446-1630459-204296-204334,1611661313,"Leaonna Odom, Michaela Onyenwere, DiDi Richards, Rebecca Allen, Reshanda Gray","Odom, Onyenwere, Richards, Allen, Gray",1630127-1630446-1630459-204296-204334,NYL,116.0,1,2.0,-1.0,3.0,4.0,3.0,4.0,1.0,7,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.5,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,86.89655172413794,15.333333333333334,17.5,14.666666666666666,17.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48951666666666666,0.48951666666666666,1.0,1.0,11.4,26.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,False
1628244-1630119-1630446-204296-204335,1611661313,"Sami Whitcomb, Jazmine Jones, Michaela Onyenwere, Rebecca Allen, Betnijah Laney","Whitcomb, Jones, Onyenwere, Allen, Laney",1628244-1630119-1630446-204296-204335,NYL,263.0,2,4.0,-12.0,10.0,9.0,,3.0,1.0,19,,1.0,1.0,3.0,,,2.0,3.0,,12.0,,,,,,,,,3.0,,,,,1.0,3.0,1.0,5.0,1.0,6.0,3.0,2.0,6.0,,,,,,,,,,,,,,,0.6,0.5,1.0,1.0,0.3333333333333333,1.0,0.2,0.3333333333333333,,1.0,104.03041825095056,13.6,14.11111111111111,13.1,14.11111111111111,0.2,,,,0.2,0.6,,0.6,0.40519,,,,15.35,25.166666666666668,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,False
1629477-1630119-1630127-1630131-1630446,1611661313,"Sabrina Ionescu, Jazmine Jones, Leaonna Odom, Kylee Shook, Michaela Onyenwere","Ionescu, Jones, Odom, Shook, Onyenwere",1629477-1630119-1630127-1630131-1630446,NYL,181.0,2,3.0,-6.0,7.0,7.0,2.0,,,14,1.0,2.0,,1.0,,2.0,3.0,1.0,6.0,12.0,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,2.0,1.0,,2.0,,,0.6666666666666666,,,0.5,,,0.6,,,0.25,,1.0,,,0.3333333333333333,,,,,111.38121546961327,13.571428571428571,12.285714285714286,13.571428571428571,10.714285714285714,0.5,0.5,1.0,,,0.25,,0.5,0.4812125,0.4084,,,6.066666666666666,24.8,0.2857142857142857,,,,,2.0,2.0,3.0,1.0,1.0,,1.0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,0.3333333333333333,0.5,0.25,1.0,1.0,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,False
1628244-1629477-1630127-204296-204329,1611661313,"Sami Whitcomb, Sabrina Ionescu, Leaonna Odom, Rebecca Allen, Kiah Stokes","Whitcomb, Ionescu, Odom, Allen, Stokes",1628244-1629477-1630127-204296-204329,NYL,69.0,1,1.0,-2.0,2.0,3.0,,,,5,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,0.5,,,,0.5,0.5,,,0.5,,,0.5,,104.34782608695653,12.0,15.0,12.0,12.666666666666666,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,1.0,,,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,False
1629477-1630119-1630127-1630446-204329,1611661313,"Sabrina Ionescu, Jazmine Jones, Leaonna Odom, Michaela Onyenwere, Kiah Stokes","Ionescu, Jones, Odom, Onyenwere, Stokes",1629477-1630119-1630127-1630446-204329,NYL,392.0,2,7.0,3.0,11.0,13.0,3.0,4.0,,24,,,1.0,2.0,,3.0,6.0,3.0,11.0,8.0,,,,1.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,,7.0,,3.0,4.0,7.0,,7.0,,,1.0,,2.0,3.0,0.6666666666666666,0.6666666666666666,0.5,,0.5,0.5,,0.3333333333333333,0.55,,0.3333333333333333,0.3333333333333333,,0.8,1.0,,0.875,,,1.0,1.0,88.16326530612245,15.727272727272727,16.846153846153847,15.727272727272727,14.23076923076923,,,,,0.1111111111111111,0.2222222222222222,,0.8888888888888888,0.5122888888888889,0.5374,,0.18181818181818182,4.933333333333334,24.3,0.2727272727272727,,,,,1.0,2.0,4.0,1.0,4.0,,1.0,,3.0,5.0,2.0,2.0,1.0,1.0,1.0,,3.0,2.0,11.0,0.16666666666666666,,0.5555555555555556,0.6,0.75,0.2,0.2857142857142857,,,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.6666666666666666,0.1111111111111111,0.5,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,False
1629477-1630119-1630459-204329-204335,1611661313,"Sabrina Ionescu, Jazmine Jones, DiDi Richards, Kiah Stokes, Betnijah Laney","Ionescu, Jones, Richards, Stokes, Laney",1629477-1630119-1630459-204329-204335,NYL,106.0,1,2.0,-5.0,2.0,3.0,,,,5,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,0.5,,,0.5,,,1.0,,67.9245283018868,23.5,19.666666666666668,23.5,19.0,,,,,,,,1.0,0.612,,,,,23.3,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,False
1630119-1630127-1630459-204296-204334,1611661313,"Jazmine Jones, Leaonna Odom, DiDi Richards, Rebecca Allen, Reshanda Gray","Jones, Odom, Richards, Allen, Gray",1630119-1630127-1630459-204296-204334,NYL,120.0,1,2.0,-2.0,5.0,5.0,5.0,5.0,1.0,10,,1.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,7.0,,1.0,,1.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,,5.0,,,2.0,3.0,1.0,4.0,,,1.0,1.0,5.0,5.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.5,,0.5,0.4,,1.0,,,1.0,0.3333333333333333,,1.0,,120.0,12.0,12.0,10.0,12.0,0.2,,,,0.2,0.4,0.4,0.6,0.5040899999999999,0.5040899999999999,,1.0,7.833333333333333,25.25,1.0,,,1.0,,1.0,1.0,2.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,5.0,0.3333333333333333,1.0,0.2,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.5,0.5,,1.0,,0.5,0.5,1.0,0.2,1.0,,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.4113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,False
1628244-1629477-1630119-1630459-204329,1611661313,"Sami Whitcomb, Sabrina Ionescu, Jazmine Jones, DiDi Richards, Kiah Stokes","Whitcomb, Ionescu, Jones, Richards, Stokes",1628244-1629477-1630119-1630459-204329,NYL,19.0,1,,,1.0,1.0,,1.0,,2,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,151.57894736842107,6.0,13.0,6.0,,,,,,,1.0,,1.0,0.3036,,,,,23.6,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,False
1628244-1629477-1630446-204296-204335,1611661313,"Sami Whitcomb, Sabrina Ionescu, Michaela Onyenwere, Rebecca Allen, Betnijah Laney","Whitcomb, Ionescu, Onyenwere, Allen, Laney",1628244-1629477-1630446-204296-204335,NYL,303.0,4,5.0,-13.0,10.0,11.0,3.0,,2.0,21,,1.0,1.0,4.0,1.0,1.0,4.0,4.0,6.0,19.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,4.0,,,,,1.0,,1.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,,,0.25,1.0,1.0,0.125,0.5,0.5,0.2727272727272727,0.5,0.3333333333333333,0.5,0.5,0.25,,0.25,0.2,0.42857142857142855,0.25,1.0,,99.8019801980198,15.0,13.909090909090908,13.6,13.272727272727273,0.125,,,,0.125,0.5,0.5,0.75,0.474425,0.501525,0.3333333333333333,0.3333333333333333,9.6,25.25,0.3,1.0,1.0,,,1.0,1.0,3.0,,4.0,,,0.5,1.0,2.0,4.0,2.0,2.0,1.0,1.0,,6.0,2.0,4.0,0.5,1.0,0.25,0.5,1.0,0.2,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,0.5,,,,,,0.5,1.0,,,,,2.0,,,0.6666666666666666,1.0,,0.5997,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,False
1628244-1630119-1630127-204296-204334,1611661313,"Sami Whitcomb, Jazmine Jones, Leaonna Odom, Rebecca Allen, Reshanda Gray","Whitcomb, Jones, Odom, Allen, Gray",1628244-1630119-1630127-204296-204334,NYL,231.0,2,4.0,-2.0,9.0,8.0,2.0,3.0,1.0,17,,,,3.0,,1.0,2.0,4.0,9.0,11.0,,1.0,,,,,2.0,2.0,3.0,1.0,2.0,,5.0,1.0,1.0,,2.0,1.0,3.0,,,2.0,1.0,2.0,2.0,1.0,1.0,0.5,,,0.4166666666666667,,,0.5625,,1.0,0.6666666666666666,,,1.0,0.3333333333333333,1.0,0.25,,,1.0,105.97402597402598,15.444444444444445,11.5,14.11111111111111,10.875,,,,,,0.5,,1.0,0.4934,,,0.2222222222222222,3.35,25.175,0.2222222222222222,,,1.0,,2.0,,3.0,1.0,3.0,1.0,,,1.0,2.0,4.0,,,1.0,1.0,,4.0,2.0,9.0,,,0.3333333333333333,0.5,0.5,0.25,0.5,,,,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.25,0.25,,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,,1.0,,,,,,,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,False
