EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG2M,FG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,Corner3Assists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceFg3Pct,Fg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFGM,ShortMidRangeFGA,Steals,BadPassSteals,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,LostBallSteals,TwoPtShootingFoulsDrawn,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LostBallTurnovers,PenaltyTurnovers,Travels,3SecondViolations,OffCorner3ReboundPct,Loose Ball Fouls Drawn,SelfOReb,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,LongMidRangePctBlocked,SelfORebPct,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
100940-1629482-1629488-201913-203035,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Kia Vaughn, Shey Peddy","Taurasi, Cunningham, Turner, Vaughn, Peddy",100940-1629482-1629488-201913-203035,PHO,336.0,4,6.0,-2.0,10.0,11.0,3.0,3.0,21.0,,,,,,,11.0,13.0,,,3.0,,,,,,4.0,,8.0,4.0,,5.0,5.0,1.0,2.0,1.0,1.0,,11.0,3.0,3.0,,,,,,,0.625,0.5,0.6875,0.75,,,,,0.6666666666666666,0.625,1.0,90.0,14.6,17.272727272727273,14.6,16.636363636363637,,,,,,,0.375,,0.4524125,0.53515,0.2727272727272727,,0.3,,,1.0,,,,,5.0,8.0,,,,2.0,,1.0,,2.0,,0.625,,,0.5,0.125,,,,,,,,,,,,6.075,1.0,0.5,0.5,4.0,4.0,,,0.5,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,0.125,0.125,1.0,3.0,,,,1.0,2.0,1.0,8.0,,,,4.0,,4.0,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,0.8,0.8,,0.5,,,,0.5,,,0.6666666666666666,,1.0,0.375,0.3333333333333333,0.3333333333333333,,1.0,,,,,1.0,2.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1629482-1629488-201913-203400,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Kia Vaughn, Skylar Diggins-Smith","Taurasi, Cunningham, Turner, Vaughn, Diggins-Smith",100940-1629482-1629488-201913-203400,PHO,535.0,5,9.0,-6.0,20.0,18.0,,2.0,38.0,1.0,6.0,,,1.0,8.0,13.0,19.0,,,,,6.0,1.0,,,3.0,,6.0,4.0,,8.0,10.0,,2.0,3.0,2.0,,11.0,,,,,,0.125,,0.125,0.36666666666666664,,0.40625,,0.5333333333333333,,,,0.5714285714285714,0.7272727272727273,,102.2803738317757,13.55,14.666666666666666,12.95,14.166666666666666,0.4,0.16666666666666666,0.16666666666666666,,,,0.6,0.16666666666666666,0.48488666666666663,,,25.025,,2.0,2.0,2.0,,2.0,,,4.0,7.0,,1.0,2.0,2.0,,3.0,1.0,6.0,,0.5714285714285714,0.5,0.5,0.6,0.13333333333333333,1.0,1.0,0.13333333333333333,,,,,,,0.327925,0.15384615384615385,9.185714285714285,4.0,1.0,1.0,2.0,4.0,1.0,1.0,0.26666666666666666,0.5,0.6666666666666666,,,1.0,2.0,1.0,,1.0,1.0,,2.0,,1.0,,0.3333333333333333,0.14285714285714285,0.2,0.5,,0.5,,,0.0625,0.125,,1.0,,,1.0,,,,6.0,3.0,,1.0,3.0,,1.0,2.0,3.0,2.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,,0.75,0.75,1.0,,0.14285714285714285,,0.25,0.5,,,0.5,1.0,1.0,0.06666666666666667,,,,0.5,1.0,,,,,,,,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1629482-1629488-201913-203829,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Kia Vaughn, Bria Hartley","Taurasi, Cunningham, Turner, Vaughn, Hartley",100940-1629482-1629488-201913-203829,PHO,107.0,1,2.0,2.0,4.0,4.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,,1.0,2.0,1.0,5.0,1.0,,1.0,1.0,,,3.0,,,5.0,3.0,1.0,,,1.0,0.5,1.0,0.5,0.625,1.5,0.625,1.5,0.5,,,,1.0,1.0,,107.66355140186916,14.75,12.0,14.75,12.0,0.5,0.5,0.5,1.0,1.0,1.0,0.75,0.5,0.46045,0.3591,0.6,25.8,0.25,,,1.0,,,,,1.0,2.0,,,,,,,,,,0.5,,,1.0,0.25,,,,,,,,,,,,8.2,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1629482-1629488-203035-203398,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Shey Peddy, Brittney Griner","Taurasi, Cunningham, Turner, Peddy, Griner",100940-1629482-1629488-203035-203398,PHO,139.0,2,2.0,2.0,4.0,4.0,,,8.0,,,,,,,6.0,4.0,,,,,,,,,1.0,,2.0,1.0,,2.0,2.0,,1.0,2.0,2.0,,6.0,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,82.87769784172662,14.75,20.0,14.75,20.0,,,,,,,,,0.37405,,,,,,1.0,1.0,,,,,2.0,2.0,,,,2.0,,,,1.0,,1.0,,,,0.5,1.0,1.0,,,,,,,,,,10.05,1.0,1.0,1.0,1.0,1.0,,,0.5,1.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,1.0,,1.0,1.0,,0.5,0.5,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1629482-1629488-203398-203400,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Brittney Griner, Skylar Diggins-Smith","Taurasi, Cunningham, Turner, Griner, Diggins-Smith",100940-1629482-1629488-203398-203400,PHO,3022.0,5,50.0,14.0,93.0,92.0,14.0,8.0,185.0,9.0,21.0,1.0,3.0,9.0,25.0,94.0,80.0,1.0,3.0,21.0,27.0,21.0,9.0,,9.0,27.0,9.0,63.0,18.0,,38.0,57.0,6.0,20.0,16.0,10.0,,84.0,21.0,14.0,1.0,,1.0,0.36,0.3333333333333333,0.36,0.48333333333333334,0.7916666666666666,0.5,0.8076923076923077,0.2777777777777778,,,,0.6206896551724138,0.7450980392156863,0.5,88.15354070152218,16.731182795698924,15.934782608695652,15.720430107526882,15.282608695652174,0.23333333333333334,0.42857142857142855,0.42857142857142855,1.0,0.25,0.3333333333333333,0.7,0.42857142857142855,0.5019022222222222,0.40145000000000003,0.22340425531914893,24.708000000000002,0.15053763440860216,14.0,3.0,8.0,,4.0,,,30.0,65.0,1.0,2.0,10.0,24.0,,10.0,1.0,19.0,0.5,0.46153846153846156,0.375,0.38461538461538464,0.5555555555555556,0.08888888888888889,0.375,0.42857142857142855,0.044444444444444446,,,,,,,0.448175,0.10638297872340426,5.71076923076923,20.0,0.9090909090909091,0.8823529411764706,9.0,19.0,13.0,10.0,0.2111111111111111,0.47368421052631576,0.5294117647058824,3.0,1.0,2.0,7.0,10.0,1.0,4.0,15.0,,19.0,3.0,6.0,,0.42857142857142855,0.26666666666666666,0.38,0.5,0.18181818181818182,0.16666666666666666,0.5,1.0,0.06382978723404255,0.08695652173913043,18.0,38.0,1.0,7.0,3.0,8.0,9.0,2.0,36.0,,,10.0,18.0,13.0,5.0,,9.0,4.0,4.0,2.0,,2.0,4.0,1.0,1.0,4.0,,,5.0,1.0,1.0,0.6,0.6,0.3,0.8888888888888888,0.15384615384615385,0.18421052631578946,0.10526315789473684,0.47368421052631576,0.5,,0.6666666666666666,1.0,0.2,0.4222222222222222,0.47368421052631576,0.5806451612903226,0.7222222222222222,0.5555555555555556,,0.5833333333333334,0.14285714285714285,1.0,4.0,4.0,0.3333333333333333,1.0,5.0,2.0,,,0.5,2.0,6.0,1.0,1.0,1.0,0.125,0.15,,,,,,,,1611661317,2021,2021,True
100940-1629482-201913-203035-203398,1611661317,"Diana Taurasi, Sophie Cunningham, Kia Vaughn, Shey Peddy, Brittney Griner","Taurasi, Cunningham, Vaughn, Peddy, Griner",100940-1629482-201913-203035-203398,PHO,349.0,3,6.0,-1.0,13.0,13.0,5.0,3.0,26.0,2.0,3.0,1.0,1.0,2.0,3.0,15.0,16.0,1.0,1.0,6.0,6.0,3.0,2.0,,2.0,4.0,2.0,10.0,3.0,,4.0,4.0,,2.0,2.0,2.0,1.0,15.0,6.0,5.0,,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6363636363636364,0.625,0.625,0.6,0.2727272727272727,,,,1.0,1.0,1.0,107.27793696275072,12.0,14.846153846153847,12.0,14.846153846153847,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,0.6363636363636364,0.6666666666666666,0.4670727272727273,0.3675875,0.4,26.433333333333334,0.38461538461538464,,1.0,4.0,,,,,4.0,8.0,,,,4.0,,1.0,,1.0,,0.5,,,1.0,0.36363636363636365,0.25,0.25,,,,,,,,,,10.15,1.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,3.0,4.0,,,,1.0,3.0,1.0,4.0,,,,2.0,2.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,0.5,0.5,,0.3333333333333333,,,,,,,,,1.0,0.36363636363636365,0.75,0.75,0.6666666666666666,,,,,,1.0,1.0,0.25,1.0,,,,,,,,1.0,,,,,,,,,,,,1611661317,2021,2021,True
100940-1629482-201913-203398-203400,1611661317,"Diana Taurasi, Sophie Cunningham, Kia Vaughn, Brittney Griner, Skylar Diggins-Smith","Taurasi, Cunningham, Vaughn, Griner, Diggins-Smith",100940-1629482-201913-203398-203400,PHO,99.0,1,2.0,4.0,2.0,3.0,,,5.0,1.0,1.0,,,2.0,2.0,6.0,2.0,,,,6.0,1.0,1.0,,2.0,2.0,1.0,6.0,1.0,,2.0,2.0,,,,,,6.0,,,,,1.0,1.0,,1.0,1.5,,1.5,,1.0,,,,1.0,1.0,,72.72727272727273,16.5,22.0,16.5,22.0,0.5,1.0,1.0,1.0,,,1.0,1.0,0.540975,,,24.1,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1629482-203035-203398-203400,1611661317,"Diana Taurasi, Sophie Cunningham, Shey Peddy, Brittney Griner, Skylar Diggins-Smith","Taurasi, Cunningham, Peddy, Griner, Diggins-Smith",100940-1629482-203035-203398-203400,PHO,4.0,1,,-1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1629488-1630136-201913-203035,1611661317,"Diana Taurasi, Brianna Turner, Megan Walker, Kia Vaughn, Shey Peddy","Taurasi, Turner, Walker, Vaughn, Peddy",100940-1629488-1630136-201913-203035,PHO,101.0,1,2.0,1.0,4.0,4.0,4.0,2.0,8.0,,2.0,,2.0,,2.0,5.0,4.0,,2.0,5.0,,1.0,,,,1.0,,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,5.0,4.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,0.625,0.625,0.6666666666666666,,,,0.5,0.5,0.5,114.05940594059406,8.5,16.75,8.5,16.0,0.6666666666666666,,,,0.6666666666666666,,1.0,,0.47035,0.47035,1.0,35.05,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,1.0,3.0,2.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,,,,,,,1611661317,2021,2021,True
100940-1629488-1630136-201913-203400,1611661317,"Diana Taurasi, Brianna Turner, Megan Walker, Kia Vaughn, Skylar Diggins-Smith","Taurasi, Turner, Walker, Vaughn, Diggins-Smith",100940-1629488-1630136-201913-203400,PHO,29.0,1,,2.0,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,49.6551724137931,12.0,,12.0,,,,,,,,,,0.3958,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1629488-1630136-201913-203829,1611661317,"Diana Taurasi, Brianna Turner, Megan Walker, Kia Vaughn, Bria Hartley","Taurasi, Turner, Walker, Vaughn, Hartley",100940-1629488-1630136-201913-203829,PHO,131.0,1,2.0,3.0,5.0,4.0,3.0,2.0,9.0,,,,,1.0,1.0,5.0,2.0,1.0,1.0,3.0,3.0,,,,1.0,2.0,,5.0,2.0,,3.0,3.0,1.0,1.0,,,,5.0,3.0,3.0,,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.2,,,,1.0,1.0,1.0,98.93129770992367,10.6,19.5,10.6,19.5,,,,,,,0.4,,0.43635,0.3927833333333333,0.6,24.1,0.6,,1.0,2.0,1.0,1.0,,,1.0,4.0,,,,,1.0,,,,,0.25,,,1.0,0.4,0.5,0.5,0.2,1.0,1.0,1.0,,,,,,11.9,1.0,1.0,1.0,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,2.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,,,1611661317,2021,2021,True
100940-1629488-1630136-203035-203398,1611661317,"Diana Taurasi, Brianna Turner, Megan Walker, Shey Peddy, Brittney Griner","Taurasi, Turner, Walker, Peddy, Griner",100940-1629488-1630136-203035-203398,PHO,59.0,1,1.0,,2.0,2.0,,,4.0,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,97.6271186440678,15.5,14.0,15.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1611661317,2021,2021,True
100940-1629488-201913-203035-203400,1611661317,"Diana Taurasi, Brianna Turner, Kia Vaughn, Shey Peddy, Skylar Diggins-Smith","Taurasi, Turner, Vaughn, Peddy, Diggins-Smith",100940-1629488-201913-203035-203400,PHO,159.0,2,3.0,-2.0,5.0,6.0,,,11.0,1.0,1.0,,,1.0,1.0,5.0,7.0,,,,3.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,,2.0,2.0,,1.0,2.0,2.0,,5.0,,,,,1.0,1.0,,1.0,0.75,,0.8333333333333334,,0.5,,,,1.0,1.0,,99.62264150943396,14.6,14.333333333333334,14.6,14.333333333333334,0.5,1.0,1.0,1.0,,,0.5,1.0,0.436725,,,24.2,,,,,,,,,,1.0,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,12.6,1.0,1.0,1.0,,1.0,,,0.5,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1629488-201913-203035-203829,1611661317,"Diana Taurasi, Brianna Turner, Kia Vaughn, Shey Peddy, Bria Hartley","Taurasi, Turner, Vaughn, Peddy, Hartley",100940-1629488-201913-203035-203829,PHO,51.0,1,1.0,-2.0,1.0,2.0,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,19.0,16.0,19.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1629488-201913-203400-203829,1611661317,"Diana Taurasi, Brianna Turner, Kia Vaughn, Skylar Diggins-Smith, Bria Hartley","Taurasi, Turner, Vaughn, Diggins-Smith, Hartley",100940-1629488-201913-203400-203829,PHO,158.0,2,3.0,6.0,5.0,7.0,1.0,3.0,12.0,,,,,,,6.0,,,,2.0,,,,,,1.0,,2.0,3.0,,5.0,5.0,,,2.0,,,6.0,2.0,1.0,,,,,,,0.6,1.0,0.6,1.0,,,,,1.0,1.0,1.0,109.36708860759494,12.0,14.0,12.0,12.571428571428571,,,,,,,0.4,,0.45814000000000005,0.6198,0.3333333333333333,,0.2,,,1.0,,,,,3.0,5.0,,,,4.0,,,,,,0.6,,,1.0,0.2,,,,,,,,,,,,8.040000000000001,2.0,1.0,1.0,1.0,2.0,,,0.4,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,0.4,1.0,1.0,0.5,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1629488-203035-203398-203400,1611661317,"Diana Taurasi, Brianna Turner, Shey Peddy, Brittney Griner, Skylar Diggins-Smith","Taurasi, Turner, Peddy, Griner, Diggins-Smith",100940-1629488-203035-203398-203400,PHO,5600.0,9,93.0,3.0,182.0,186.0,20.0,15.0,368.0,12.0,37.0,1.0,4.0,16.0,47.0,203.0,200.0,1.0,4.0,21.0,36.0,36.0,12.0,,12.0,48.0,8.0,108.0,38.0,3.0,65.0,90.0,14.0,36.0,39.0,28.0,1.0,171.0,19.0,19.0,1.0,,0.75,0.3404255319148936,0.25,0.34782608695652173,0.5393939393939394,0.5,0.5738636363636364,0.5526315789473685,0.28484848484848485,,,0.75,0.7450980392156863,0.7045454545454546,0.8888888888888888,94.62857142857143,14.846153846153847,15.580645161290322,14.362637362637363,14.661290322580646,0.22424242424242424,0.32432432432432434,0.32432432432432434,0.6666666666666666,0.23529411764705882,0.25,0.5636363636363636,0.3333333333333333,0.486177743902439,0.44166875,0.10344827586206896,25.487234042553194,0.10989010989010989,23.0,12.0,26.0,4.0,10.0,1.0,1.0,65.0,118.0,2.0,4.0,32.0,58.0,4.0,13.0,1.0,29.0,0.5,0.5508474576271186,0.7142857142857143,0.7619047619047619,0.7272727272727273,0.15757575757575756,0.46153846153846156,0.46153846153846156,0.06060606060606061,0.4,0.4,1.0,0.047619047619047616,1.0,1.0,0.51275,0.15763546798029557,8.13050847457627,24.0,0.6486486486486487,0.65625,20.0,46.0,17.0,12.0,0.2787878787878788,0.43478260869565216,0.4878048780487805,4.0,1.0,3.0,25.0,17.0,2.0,9.0,16.0,,25.0,5.0,13.0,,0.3018867924528302,0.3,0.30120481927710846,0.2692307692307692,0.25,0.14285714285714285,0.3333333333333333,1.0,0.07428571428571429,0.1015625,33.0,46.0,10.0,11.0,12.0,7.0,13.0,4.0,72.0,12.0,16.0,9.0,36.0,18.0,11.0,7.0,16.0,9.0,3.0,3.0,4.0,3.0,5.0,,,4.0,,1.0,5.0,2.0,,0.5538461538461539,0.631578947368421,0.7058823529411765,0.5384615384615384,0.07627118644067797,0.08695652173913043,0.10869565217391304,0.5517241379310345,0.23076923076923078,0.42857142857142855,0.7,0.6,0.4,0.2787878787878788,0.717391304347826,0.7857142857142857,0.5454545454545454,0.55,0.5833333333333334,0.5238095238095238,0.9090909090909091,0.1,2.0,3.0,0.17647058823529413,0.6666666666666666,7.0,3.0,1.0,,0.5,1.0,1.0,1.0,,3.0,,0.013513513513513514,1.0,,,,,1.0,1.0,1611661317,2021,2021,True
100940-1629488-203035-203398-203829,1611661317,"Diana Taurasi, Brianna Turner, Shey Peddy, Brittney Griner, Bria Hartley","Taurasi, Turner, Peddy, Griner, Hartley",100940-1629488-203035-203398-203829,PHO,265.0,2,4.0,1.0,11.0,10.0,1.0,6.0,21.0,1.0,3.0,,,1.0,4.0,9.0,8.0,,,,3.0,3.0,1.0,,1.0,3.0,1.0,7.0,2.0,,4.0,4.0,,,1.0,,,9.0,,1.0,,,1.0,0.25,,0.25,0.4090909090909091,,0.4090909090909091,,0.36363636363636365,,,,1.0,1.0,,114.11320754716981,14.363636363636363,10.7,14.363636363636363,10.7,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,0.6363636363636364,0.3333333333333333,0.48366363636363635,0.2546,,24.95,0.09090909090909091,,1.0,2.0,,1.0,,,3.0,7.0,,,,2.0,,,,,,0.42857142857142855,,,1.0,0.18181818181818182,0.5,0.5,0.09090909090909091,,,,,,,,,8.828571428571427,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.18181818181818182,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,1.0,,4.0,,,,2.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
