EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,BlockedCorner3,team_id,year,season,team_vs
1628280-1630097-201886-201896-202662,1611661323,"Brionna Jones, Kaila Charles, DeWanna Bonner, Briann January, Jasmine Thomas","Jones, Charles, Bonner, January, Thomas",1628280-1630097-201886-201896-202662,CON,5813.0,10,97.0,18.0,183.0,183.0,40.0,20.0,27.0,366,42.0,69.0,12.0,14.0,9.0,12.0,9.0,23.0,11.0,34.0,1.0,6.0,9.0,31.0,2.0,1.0,7.0,62.0,126.0,10.0,37.0,33.0,187.0,169.0,15.0,20.0,2.0,8.0,38.0,14.0,23.0,1.0,7.0,14.0,45.0,66.0,58.0,18.0,12.0,10.0,31.0,9.0,9.0,2.0,33.0,6.0,39.0,5.0,1.0,23.0,5.0,5.0,84.0,10.0,19.0,25.0,45.0,1.0,71.0,29.0,100.0,2.0,20.0,11.0,9.0,14.0,7.0,12.0,21.0,4.0,2.0,3.0,35.0,4.0,8.0,10.0,33.0,1.0,2.0,3.0,52.0,6.0,4.0,42.0,9.0,1.0,18.0,7.0,7.0,1.0,1.0,5.0,2.0,8.0,6.0,1.0,149.0,45.0,40.0,2.0,7.0,0.532258064516129,0.5789473684210527,0.6,0.2702702702702703,0.14285714285714285,0.2702702702702703,0.49206349206349204,0.75,0.6086956521739131,0.4723926380368098,0.6818181818181818,0.5166666666666667,0.5195530726256983,0.76,0.6081081081081081,0.22699386503067484,0.05405405405405406,0.07142857142857142,0.08695652173913043,0.08695652173913043,0.029411764705882353,0.16666666666666666,0.03225806451612903,0.4,1.0,0.8823529411764706,0.30158730158730157,0.7575757575757576,0.38461538461538464,0.8333333333333334,0.3258426966292135,0.2692307692307692,0.35714285714285715,0.30434782608695654,0.3333333333333333,0.6,0.7619047619047619,1.0,0.9230769230769231,0.7407407407407407,0.8333333333333334,0.02564102564102564,90.66574918286598,0.75,16.098360655737704,15.666666666666666,15.202185792349727,15.349726775956285,0.4233128834355828,0.6086956521739131,0.6666666666666666,0.5476190476190477,0.1411042944785276,0.391304347826087,0.42857142857142855,0.5555555555555556,0.2085889570552147,0.3235294117647059,0.3333333333333333,0.45454545454545453,0.03680981595092025,0.16666666666666666,0.2,1.0,0.1901840490797546,0.2903225806451613,0.3,0.5555555555555556,0.6363636363636364,0.8571428571428571,0.3333333333333333,0.09090909090909091,0.4,0.75,0.23333333333333334,0.14285714285714285,0.6503067484662577,0.2903225806451613,0.5260561349693251,0.567475,0.48475833333333335,0.10465116279069768,0.13333333333333333,0.20320855614973263,0.24064171122994651,7.173015873015872,24.364864864864863,0.2185792349726776,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1628280-1630096-201886-201896-202662,1611661323,"Brionna Jones, DiJonai Carrington, DeWanna Bonner, Briann January, Jasmine Thomas","Jones, Carrington, Bonner, January, Thomas",1628280-1630096-201886-201896-202662,CON,440.0,3,7.0,-9.0,15.0,15.0,,,1.0,30,4.0,6.0,1.0,1.0,,,,,1.0,5.0,,1.0,1.0,1.0,,,,5.0,11.0,1.0,2.0,,13.0,22.0,1.0,1.0,,,2.0,,,,,,,6.0,4.0,,3.0,2.0,1.0,1.0,,,3.0,,3.0,,,2.0,,1.0,6.0,,1.0,1.0,3.0,,4.0,1.0,5.0,,2.0,2.0,,2.0,1.0,1.0,1.0,,1.0,,3.0,,,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,11.0,,,,,0.6,0.75,,0.5,,0.5,0.45454545454545453,1.0,,0.5,1.0,,0.5,1.0,,0.15384615384615385,,,,,,,,0.6666666666666666,,1.0,0.16666666666666666,1.0,,1.0,0.14285714285714285,,,0.25,,,1.0,,1.0,,1.0,,98.18181818181819,,17.133333333333333,12.2,17.0,11.933333333333334,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.5,,,,,0.38461538461538464,0.2,0.2,1.0,0.07692307692307693,,,,0.07692307692307693,1.0,1.0,,1.0,1.0,,,,,,,0.6153846153846154,1.0,0.5338692307692308,0.6487,,,,0.15384615384615385,,8.6,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1628280-1629492-1630097-201886-202662,1611661323,"Brionna Jones, Beatrice Mompremier, Kaila Charles, DeWanna Bonner, Jasmine Thomas","Jones, Mompremier, Charles, Bonner, Thomas",1628280-1629492-1630097-201886-202662,CON,441.0,2,7.0,-8.0,12.0,13.0,,3.0,1.0,25,1.0,4.0,,,,,1.0,5.0,1.0,1.0,,,,2.0,,,,3.0,10.0,,2.0,,6.0,14.0,,1.0,,,,,,,,,,2.0,4.0,,,,2.0,,3.0,1.0,1.0,,1.0,,,,1.0,,2.0,1.0,1.0,1.0,4.0,,5.0,2.0,7.0,,1.0,1.0,,,,,2.0,,,,2.0,,,2.0,5.0,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,6.0,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3,,,0.25,,,0.25,,,0.16666666666666666,0.5,0.3,0.5,0.2,,,0.5,,,0.8,0.14285714285714285,1.0,0.5,0.8333333333333334,0.2222222222222222,0.3333333333333333,,,0.5,,,1.0,1.0,1.0,,,81.63265306122449,,20.583333333333332,14.923076923076923,19.916666666666668,14.923076923076923,0.3333333333333333,0.25,0.5,,0.4166666666666667,0.2,0.25,1.0,0.08333333333333333,1.0,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,0.5,,0.458675,0.4383,,,,,,6.220000000000001,26.95,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1627673-1629492-1629567-1630096-201886,1611661323,"Jonquel Jones, Beatrice Mompremier, Natisha Hiedeman, DiJonai Carrington, DeWanna Bonner","Jones, Mompremier, Hiedeman, Carrington, Bonner",1627673-1629492-1629567-1630096-201886,CON,93.0,1,2.0,2.0,3.0,3.0,,,,6,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,2.0,2.0,,,1.0,5.0,3.0,,,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,,1.0,2.0,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,5.0,,,,,0.5,0.5,,,,,1.0,,,1.0,,,1.25,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,92.90322580645162,,16.0,15.0,16.0,15.0,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.5025,,,0.5,0.5,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1628242-1629492-201886-201896-202662,1611661323,"Emma Cannon, Beatrice Mompremier, DeWanna Bonner, Briann January, Jasmine Thomas","Cannon, Mompremier, Bonner, January, Thomas",1628242-1629492-201886-201896-202662,CON,198.0,2,3.0,-3.0,7.0,7.0,3.0,1.0,1.0,14,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,1.0,3.0,,1.0,4.0,6.0,9.0,1.0,1.0,,,2.0,,1.0,,1.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,1.0,,,,3.0,1.0,,4.0,,,2.0,,1.0,,,,1.0,1.0,,,4.0,,3.0,,,,,,,,,0.3333333333333333,1.0,,0.25,1.0,,0.5,1.0,,0.25,,,,,,,,0.5,,0.6666666666666666,0.5,,,0.6666666666666666,0.3333333333333333,,,1.0,,,,0.5,1.0,,,,101.81818181818183,,14.571428571428571,13.714285714285714,14.571428571428571,13.428571428571429,0.25,1.0,1.0,,0.25,,,,0.25,,,,0.25,,,,,,,,1.0,1.0,,,,,,,0.5,,0.4779875,0.6072,0.463075,0.3333333333333333,0.4,0.3333333333333333,,11.866666666666667,22.7,0.42857142857142855,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1628242-1628280-1629567-1630097-201896,1611661323,"Emma Cannon, Brionna Jones, Natisha Hiedeman, Kaila Charles, Briann January","Cannon, Jones, Hiedeman, Charles, January",1628242-1628280-1629567-1630097-201896,CON,477.0,2,8.0,-2.0,14.0,16.0,3.0,3.0,1.0,30,4.0,8.0,1.0,1.0,1.0,3.0,,,,1.0,,,1.0,3.0,,,1.0,4.0,9.0,1.0,3.0,2.0,13.0,15.0,1.0,1.0,,,2.0,1.0,3.0,,1.0,,2.0,4.0,4.0,3.0,,2.0,3.0,1.0,,,2.0,1.0,3.0,1.0,,2.0,,,7.0,,1.0,1.0,4.0,,5.0,1.0,6.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,2.0,,,,3.0,,,2.0,,,1.0,,,,,,,,,,11.0,2.0,3.0,,,0.5,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.4444444444444444,1.0,0.3333333333333333,0.4583333333333333,1.0,0.25,0.5,1.0,0.25,0.25,,,,,,,,0.5,,0.8,0.2,1.0,,0.8333333333333334,0.14285714285714285,0.25,,,,,,1.0,1.0,1.0,,,90.56603773584905,,15.785714285714286,16.0,15.714285714285714,15.0625,0.6666666666666666,0.5,0.5,0.5,,,,,0.08333333333333333,,,,,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.75,0.3333333333333333,0.25,,0.9166666666666666,0.3333333333333333,0.5379583333333333,0.5418,0.5013,0.07692307692307693,0.1,0.15384615384615385,0.15384615384615385,3.5555555555555554,24.766666666666666,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1628242-1629492-1629567-1630096-1630097,1611661323,"Emma Cannon, Beatrice Mompremier, Natisha Hiedeman, DiJonai Carrington, Kaila Charles","Cannon, Mompremier, Hiedeman, Carrington, Charles",1628242-1629492-1629567-1630096-1630097,CON,45.0,1,1.0,-3.0,2.0,1.0,2.0,,,3,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,12.5,20.0,12.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1628242-1629492-1629567-1630096-201886,1611661323,"Emma Cannon, Beatrice Mompremier, Natisha Hiedeman, DiJonai Carrington, DeWanna Bonner","Cannon, Mompremier, Hiedeman, Carrington, Bonner",1628242-1629492-1629567-1630096-201886,CON,25.0,1,,1.0,2.0,2.0,2.0,,,4,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,230.39999999999998,,1.5,11.0,1.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1628280-1629567-1630097-1630120-202662,1611661323,"Brionna Jones, Natisha Hiedeman, Kaila Charles, Stephanie Jones, Jasmine Thomas","Jones, Hiedeman, Charles, Jones, Thomas",1628280-1629567-1630097-1630120-202662,CON,18.0,1,,,1.0,,,,,1,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.55755,,,,,,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1627673-1629567-1630096-1630097-201886,1611661323,"Jonquel Jones, Natisha Hiedeman, DiJonai Carrington, Kaila Charles, DeWanna Bonner","Jones, Hiedeman, Carrington, Charles, Bonner",1627673-1629567-1630096-1630097-201886,CON,28.0,1,,-4.0,2.0,2.0,2.0,2.0,,4,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,1.0,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,205.71428571428572,,9.5,4.5,9.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
