EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,Corner3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,BlockedAtRim,AtRimPctBlocked,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallTurnovers,Offensive Fouls,PenaltyAtRimFGM,PenaltyFG2M,Steals,BadPassSteals,LostBallSteals,PenaltyFg2Pct,PenaltyAtRimAccuracy,LongMidRangeFGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,OffAtRimReboundPct,AtRimAssists,AtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffThreePtRebounds,Offensive Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,Defensive 3 Seconds Violations,FTDefRebounds,DefFTReboundPct,StepOutOfBoundsTurnovers,LongMidRangeAssists,LongMidRangePctAssisted,SecondChanceCorner3FGA,SelfOReb,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,3SecondViolations,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,Charge Fouls Drawn,Charge Fouls,SecondChanceAtRimPctAssisted,HeaveAttempts,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,Corner3PctBlocked,HeaveMakes,team_id,year,season,team_vs
1627672-1629483-203024-203406-203825,1611661324,"Aerial Powers, Napheesa Collier, Damiris Dantas, Layshia Clarendon, Kayla McBride","Powers, Collier, Dantas, Clarendon, McBride",1627672-1629483-203024-203406-203825,MIN,67.0,1,1.0,-1.0,3.0,3.0,,3.0,,6,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,,2.0,,,,,1.0,,1.0,,,2.0,,,2.0,2.0,,2.0,2.0,1.0,2.0,,,,1.0,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,,0.6666666666666666,,,,1.0,,,,128.955223880597,,7.333333333333333,15.0,7.333333333333333,14.666666666666666,,,,,,,,,,,,1.0,,0.7209,,,,,,,1.1,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2021,2021,False
1627671-1629524-1630101-201480-203831,1611661324,"Rachel Banham, Bridget Carleton, Crystal Dangerfield, Sylvia Fowles, Natalie Achonwa","Banham, Carleton, Dangerfield, Fowles, Achonwa",1627671-1629524-1630101-201480-203831,MIN,106.0,1,2.0,3.0,4.0,4.0,,,,8,,,1.0,,1.0,,,2.0,2.0,,1.0,2.0,6.0,3.0,,,,,,,,,2.0,,1.0,,,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,2.0,2.0,1.0,,,,,6.0,,,,0.5,0.5,,,,,1.0,,0.6666666666666666,,,0.75,,,0.3333333333333333,,,,1.0,,,1.0,,,,1.0,,,,108.67924528301887,,12.75,13.75,12.75,13.75,,,,,0.3333333333333333,0.3333333333333333,,,,,,0.6666666666666666,,0.5410166666666667,,,0.25,0.3333333333333333,,,8.3,25.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2021,2021,False
1627671-1627672-1629524-201480-203024,1611661324,"Rachel Banham, Aerial Powers, Bridget Carleton, Sylvia Fowles, Damiris Dantas","Banham, Powers, Carleton, Fowles, Dantas",1627671-1627672-1629524-201480-203024,MIN,69.0,1,1.0,,3.0,3.0,3.0,3.0,,6,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,1.0,,,,2.0,2.0,,,,,1.0,,1.0,,,2.0,,,1.0,2.0,,2.0,,,1.0,,1.0,1.0,,,,,,,,2.0,2.0,3.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,125.21739130434784,,10.333333333333334,12.666666666666666,10.333333333333334,12.666666666666666,,,,,,,,,,,,1.0,,0.5381,,0.5381,,,,1.0,1.9,,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2021,2021,False
1627672-1629483-1630101-203024-203825,1611661324,"Aerial Powers, Napheesa Collier, Crystal Dangerfield, Damiris Dantas, Kayla McBride","Powers, Collier, Dangerfield, Dantas, McBride",1627672-1629483-1630101-203024-203825,MIN,206.0,2,3.0,6.0,7.0,7.0,6.0,6.0,1.0,14,,2.0,,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,8.0,2.0,,,,4.0,1.0,1.0,1.0,6.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,4.0,1.0,5.0,,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,8.0,6.0,6.0,1.0,,,1.0,1.0,1.0,1.0,0.4,,0.5833333333333334,,0.5,0.6666666666666666,,0.6,0.16666666666666666,0.2,,,0.75,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,,,,0.5,0.5,,97.86407766990291,,10.857142857142858,18.571428571428573,9.285714285714286,17.0,0.3333333333333333,,,,,0.16666666666666666,1.0,1.0,1.0,0.2,1.0,0.6666666666666666,1.0,0.5700999999999999,,0.5501199999999999,0.16666666666666666,0.2,,0.75,3.16,24.0,0.8571428571428571,2.0,3.0,,,2.0,,,,,,4.0,,,,2.0,1.0,1.0,1.0,,0.3333333333333333,1.0,0.5,0.6666666666666666,1.0,,,,,,,0.4,,,,,1.0,1.0,1.0,1.0,,0.25,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2021,2021,False
1627671-203024-203406-203825-204332,1611661324,"Rachel Banham, Damiris Dantas, Layshia Clarendon, Kayla McBride, Cierra Burdick","Banham, Dantas, Clarendon, McBride, Burdick",1627671-203024-203406-203825-204332,MIN,346.0,1,6.0,11.0,13.0,13.0,11.0,7.0,,26,,1.0,2.0,3.0,3.0,1.0,1.0,3.0,5.0,3.0,3.0,7.0,22.0,11.0,,,,5.0,1.0,1.0,5.0,14.0,4.0,6.0,3.0,3.0,,2.0,2.0,4.0,2.0,,10.0,,3.0,1.0,4.0,,4.0,1.0,,3.0,,3.0,5.0,4.0,8.0,1.0,,,,,22.0,14.0,11.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6,,0.9375,,0.75,1.1,,0.875,0.375,,,0.3333333333333333,1.0,,1.0,1.0,,,,,,1.0,1.0,108.20809248554913,,8.923076923076923,17.692307692307693,8.923076923076923,17.692307692307693,0.125,,,,0.25,0.375,1.0,1.0,0.6666666666666666,0.16666666666666666,1.0,0.625,1.0,0.4693875,,0.459425,0.2222222222222222,0.2,,0.6363636363636364,9.28,27.0,0.8461538461538461,2.0,2.0,,,2.0,,,,,,2.0,,,,2.0,,2.0,1.0,,,1.0,0.25,1.0,1.0,,,,,,,0.3333333333333333,,,1.0,1.0,2.0,3.0,,,,0.6,1.0,1.0,1.0,1.0,0.5,0.5,,1.0,0.5,,,,,3.0,1.0,,,,,,0.25,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2021,2021,False
1629483-1630101-201480-203024-203825,1611661324,"Napheesa Collier, Crystal Dangerfield, Sylvia Fowles, Damiris Dantas, Kayla McBride","Collier, Dangerfield, Fowles, Dantas, McBride",1629483-1630101-201480-203024-203825,MIN,3285.0,12,55.0,-10.0,107.0,112.0,8.0,9.0,14.0,219,14.0,31.0,13.0,8.0,20.0,,1.0,37.0,70.0,8.0,26.0,15.0,113.0,123.0,4.0,9.0,17.0,3.0,,1.0,4.0,10.0,50.0,24.0,20.0,8.0,3.0,25.0,8.0,33.0,8.0,9.0,74.0,9.0,11.0,28.0,41.0,15.0,56.0,12.0,8.0,21.0,1.0,3.0,19.0,24.0,16.0,10.0,9.0,5.0,10.0,7.0,96.0,10.0,8.0,1.0,0.6756756756756757,0.7142857142857143,1.0,0.3076923076923077,,0.3076923076923077,0.5285714285714286,0.4444444444444444,0.5104166666666666,0.6071428571428571,0.75,0.5544554455445545,0.6071428571428571,0.9,0.2708333333333333,0.04285714285714286,0.0967741935483871,0.5714285714285714,0.7567567567567568,0.2727272727272727,0.7857142857142857,0.7647058823529411,0.29411764705882354,0.23529411764705882,,0.8571428571428571,0.8461538461538461,0.7,1.0,96.0,0.7,14.654205607476635,15.330357142857142,13.906542056074766,14.410714285714286,0.3229166666666667,0.45161290322580644,0.5,0.6428571428571429,0.13541666666666666,0.20833333333333334,0.4,0.4,1.0,0.25,,0.5416666666666666,0.4,0.5033031250000001,0.52435,0.483675,0.09900990099009901,0.13333333333333333,0.1504424778761062,0.08849557522123894,7.4385714285714295,24.53076923076923,0.07476635514018691,16.0,26.0,2.0,4.0,,,6.0,,,,24.0,4.0,,7.0,9.0,,7.0,5.0,4.0,,0.5,0.2708333333333333,0.6153846153846154,0.6153846153846154,0.0625,,,,0.2857142857142857,0.5,,,,4.0,,,3.0,9.0,7.0,2.0,1.0,,7.0,,,0.5384615384615384,0.5384615384615384,0.5,10.0,0.625,3.0,4.0,3.0,5.0,,,0.6,,0.2857142857142857,0.75,1.0,,6.0,4.0,0.3333333333333333,0.3333333333333333,,2.0,1.0,,6.0,0.8571428571428571,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0625,0.07142857142857142,,,,,,,,,,,,,,,,1611661324,2021,2021,False
1629524-201480-203024-203406-203825,1611661324,"Bridget Carleton, Sylvia Fowles, Damiris Dantas, Layshia Clarendon, Kayla McBride","Carleton, Fowles, Dantas, Clarendon, McBride",1629524-201480-203024-203406-203825,MIN,693.0,5,12.0,-12.0,20.0,21.0,2.0,6.0,2.0,41,,3.0,2.0,,5.0,,,4.0,11.0,1.0,6.0,1.0,12.0,24.0,,3.0,,1.0,,,,,8.0,3.0,5.0,,2.0,4.0,1.0,5.0,,,11.0,3.0,4.0,2.0,6.0,4.0,10.0,5.0,4.0,7.0,1.0,1.0,4.0,4.0,1.0,,,,,,12.0,,2.0,,1.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.36363636363636365,,0.3235294117647059,,,0.3235294117647059,,,0.35294117647058826,0.18181818181818182,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.5,1.0,0.8571428571428571,0.36363636363636365,0.5,1.0,0.5,,1.0,,85.19480519480518,,19.05,14.857142857142858,17.9,14.857142857142858,0.17647058823529413,,,,0.11764705882352941,0.29411764705882354,,,,,,0.7058823529411765,,0.508135294117647,0.38043333333333335,0.2397,,,,,6.290909090909091,23.316666666666666,0.1,4.0,6.0,,,,1.0,1.0,,,,,,1.0,,2.0,,1.0,,,0.16666666666666666,1.0,0.35294117647058826,0.6666666666666666,0.8,0.058823529411764705,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,1.0,,0.2,0.2,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1611661324,2021,2021,False
1627671-1629483-1630101-203024-203825,1611661324,"Rachel Banham, Napheesa Collier, Crystal Dangerfield, Damiris Dantas, Kayla McBride","Banham, Collier, Dangerfield, Dantas, McBride",1627671-1629483-1630101-203024-203825,MIN,585.0,2,10.0,2.0,20.0,17.0,3.0,5.0,1.0,37,1.0,2.0,2.0,3.0,4.0,,,6.0,11.0,4.0,6.0,4.0,28.0,26.0,,1.0,,2.0,,,1.0,3.0,6.0,9.0,4.0,3.0,,3.0,3.0,6.0,2.0,,15.0,,1.0,2.0,3.0,1.0,4.0,1.0,,3.0,,1.0,4.0,7.0,4.0,3.0,1.0,,1.0,,28.0,3.0,3.0,,0.5,0.5,0.75,0.6666666666666666,,0.6666666666666666,0.5454545454545454,,0.7058823529411765,,0.5,0.7777777777777778,,0.75,0.35294117647058826,,,0.3333333333333333,0.2857142857142857,,0.5,0.3333333333333333,0.16666666666666666,,,0.3333333333333333,,0.5,,91.07692307692308,,13.65,18.352941176470587,13.3,16.529411764705884,0.11764705882352941,0.5,0.5,,0.11764705882352941,0.23529411764705882,0.75,0.75,0.6666666666666666,,,0.7647058823529411,0.75,0.5551558823529411,0.3394,0.489,0.16666666666666666,0.25,,0.10714285714285714,6.381818181818182,23.099999999999998,0.15,5.0,7.0,,,1.0,1.0,2.0,,,,6.0,,1.0,1.0,2.0,,3.0,2.0,1.0,,0.3333333333333333,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.11764705882352941,0.5,0.5,1.0,,,0.5,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,,,,,,,3.0,0.6,,,,,3.0,,,,,,,,1.0,2.0,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661324,2021,2021,False
1629483-1629524-1630101-203024-203825,1611661324,"Napheesa Collier, Bridget Carleton, Crystal Dangerfield, Damiris Dantas, Kayla McBride","Collier, Carleton, Dangerfield, Dantas, McBride",1629483-1629524-1630101-203024-203825,MIN,355.0,2,6.0,-4.0,11.0,12.0,,,,23,1.0,1.0,1.0,1.0,1.0,,,3.0,6.0,2.0,3.0,,12.0,16.0,,,,,,,,,4.0,6.0,1.0,1.0,,2.0,2.0,4.0,1.0,1.0,10.0,,1.0,2.0,3.0,,3.0,1.0,1.0,1.0,,,2.0,2.0,2.0,1.0,,,,,12.0,,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,0.6666666666666666,0.5,,0.6666666666666666,,,0.6,,,0.3333333333333333,,,1.0,0.6666666666666666,,0.5,0.6,,,,1.0,,,1.0,93.29577464788731,,13.636363636363637,17.083333333333332,13.636363636363637,16.666666666666668,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,,,0.7777777777777778,1.0,0.5085888888888889,,,0.1,0.14285714285714285,,,6.033333333333334,23.333333333333332,,2.0,4.0,,,,1.0,2.0,,,,2.0,,1.0,,,,1.0,,,,,0.4444444444444444,0.5,0.5,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2021,2021,False
1629483-1629491-1629524-203406-203831,1611661324,"Napheesa Collier, Jessica Shepard, Bridget Carleton, Layshia Clarendon, Natalie Achonwa","Collier, Shepard, Carleton, Clarendon, Achonwa",1629483-1629491-1629524-203406-203831,MIN,67.0,1,1.0,2.0,2.0,1.0,,,,3,,1.0,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,2.0,,,,1.0,1.0,,,,,0.5,,0.5,,,0.5,,,,,,,1.0,,,1.0,,,,,1.0,,,64.4776119402985,,17.0,33.0,17.0,33.0,0.5,,,,,,,,,,,0.5,,0.5232,,,,,,,4.7,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2021,2021,False
1627671-1629491-1629524-203406-203831,1611661324,"Rachel Banham, Jessica Shepard, Bridget Carleton, Layshia Clarendon, Natalie Achonwa","Banham, Shepard, Carleton, Clarendon, Achonwa",1627671-1629491-1629524-203406-203831,MIN,69.0,2,1.0,-3.0,3.0,3.0,2.0,2.0,,6,,,,,,,,,1.0,,,,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,125.21739130434784,,18.0,5.0,18.0,5.0,,,,,,,,,,,,1.0,,0.5083,,0.5083,,,,,2.9,,0.6666666666666666,,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661324,2021,2021,False
1629524-1630101-201480-203024-203825,1611661324,"Bridget Carleton, Crystal Dangerfield, Sylvia Fowles, Damiris Dantas, Kayla McBride","Carleton, Dangerfield, Fowles, Dantas, McBride",1629524-1630101-201480-203024-203825,MIN,340.0,4,6.0,8.0,10.0,10.0,6.0,,2.0,20,1.0,3.0,,,1.0,,,3.0,6.0,1.0,3.0,3.0,12.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,10.0,4.0,3.0,1.0,,,2.0,1.0,3.0,,1.0,7.0,1.0,4.0,1.0,5.0,2.0,7.0,,,,,,,3.0,4.0,1.0,,,,,8.0,10.0,6.0,,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,0.5,1.0,0.7,0.5454545454545454,1.0,0.7142857142857143,0.3333333333333333,,,,1.0,0.3333333333333333,1.0,1.0,0.4,,,,1.0,1.0,1.0,84.70588235294117,,15.2,18.8,14.4,17.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.1111111111111111,,,,,,0.6666666666666666,,0.5262,0.6359,0.56063,0.1,0.14285714285714285,0.3333333333333333,0.8333333333333334,3.1,23.5,0.6,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,2.0,2.0,1.0,,,,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.5,0.5,1.0,0.5,1.0,0.4,0.4,0.5,,,1.0,2.0,1.0,,1.0,0.6666666666666666,0.5,,1.0,1.0,,,1.0,1.0,0.5,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,1.0,,,,,,,,1.0,0.2,,1.0,,,,,,,,,,,,,,,1611661324,2021,2021,False
1627671-1629483-1629491-201480-203406,1611661324,"Rachel Banham, Napheesa Collier, Jessica Shepard, Sylvia Fowles, Layshia Clarendon","Banham, Collier, Shepard, Fowles, Clarendon",1627671-1629483-1629491-201480-203406,MIN,33.0,1,1.0,-4.0,1.0,2.0,,,,3,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,130.9090909090909,,13.0,10.0,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2021,2021,False
1627671-1629483-1630101-201480-203024,1611661324,"Rachel Banham, Napheesa Collier, Crystal Dangerfield, Sylvia Fowles, Damiris Dantas","Banham, Collier, Dangerfield, Fowles, Dantas",1627671-1629483-1630101-201480-203024,MIN,790.0,3,13.0,-6.0,26.0,28.0,2.0,2.0,4.0,54,2.0,6.0,1.0,2.0,6.0,,2.0,5.0,12.0,2.0,6.0,6.0,22.0,28.0,,,5.0,,,2.0,,,8.0,6.0,6.0,2.0,2.0,4.0,2.0,6.0,2.0,1.0,14.0,4.0,3.0,11.0,14.0,4.0,18.0,8.0,7.0,9.0,1.0,,3.0,3.0,6.0,3.0,,,,,17.0,,2.0,,0.8,0.8,1.0,0.3333333333333333,,0.3333333333333333,0.4166666666666667,,0.4444444444444444,0.75,,0.5238095238095238,0.8333333333333334,,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.8888888888888888,1.0,0.5714285714285714,0.75,0.9333333333333333,0.36363636363636365,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,98.43037974683544,,13.576923076923077,15.607142857142858,12.807692307692308,14.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.6111111111111112,0.3333333333333333,0.48993055555555554,0.48105,0.510375,0.14285714285714285,0.2,0.22727272727272727,,6.933333333333334,25.03333333333333,0.07692307692307693,3.0,5.0,,,,,,,,2.0,2.0,,,,1.0,,1.0,,,,1.0,0.2777777777777778,0.6,0.6,,,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,3.0,1.0,1.0,2.0,1.0,2.0,,,0.5,,1.0,0.5,1.0,,,,,,,,,,,,,1.0,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,1611661324,2021,2021,False
1627671-1629491-1630101-201480-203825,1611661324,"Rachel Banham, Jessica Shepard, Crystal Dangerfield, Sylvia Fowles, Kayla McBride","Banham, Shepard, Dangerfield, Fowles, McBride",1627671-1629491-1630101-201480-203825,MIN,116.0,1,2.0,4.0,5.0,4.0,5.0,2.0,,9,2.0,3.0,,,1.0,,1.0,3.0,4.0,,1.0,,6.0,2.0,,,,4.0,,1.0,,6.0,4.0,,1.0,,,2.0,,2.0,,1.0,4.0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,6.0,6.0,5.0,,0.6666666666666666,0.6666666666666666,,,,,0.75,,0.6,,0.6,0.6,,0.6,0.2,,,,,,1.0,1.0,,,,,,1.0,,111.72413793103448,,10.8,15.5,10.8,15.5,0.6,0.6666666666666666,0.6666666666666666,0.5,,0.2,,,,0.2,,0.4,,0.46614000000000005,,0.46614000000000005,,,,1.0,7.25,23.8,1.0,1.0,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,0.2,1.0,1.0,,,,,,,0.2,,,,,1.0,3.0,1.0,,1.0,0.75,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661324,2021,2021,False
1629483-1630101-201480-203406-203825,1611661324,"Napheesa Collier, Crystal Dangerfield, Sylvia Fowles, Layshia Clarendon, Kayla McBride","Collier, Dangerfield, Fowles, Clarendon, McBride",1629483-1630101-201480-203406-203825,MIN,642.0,3,11.0,-9.0,23.0,21.0,7.0,11.0,4.0,44,1.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,6.0,1.0,7.0,9.0,16.0,25.0,1.0,2.0,2.0,,1.0,1.0,5.0,8.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,,,4.0,4.0,3.0,7.0,3.0,2.0,8.0,2.0,3.0,11.0,6.0,10.0,3.0,,,,,14.0,8.0,7.0,3.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,0.3333333333333333,0.5,0.2692307692307692,0.5,1.5,0.4444444444444444,0.5,1.0,0.5384615384615384,0.3333333333333333,0.4,0.375,0.5714285714285714,,,0.3333333333333333,0.3,,,,1.0,,,98.69158878504673,,12.826086956521738,16.523809523809526,11.73913043478261,14.19047619047619,0.38461538461538464,0.2,0.3333333333333333,1.0,0.07692307692307693,0.3076923076923077,0.25,0.25,1.0,1.0,1.0,0.5384615384615384,0.25,0.4651153846153846,0.3815,0.55155,0.1875,0.3333333333333333,0.125,0.5,9.633333333333333,24.514285714285712,0.30434782608695654,,,,,,,3.0,,,,,,,1.0,5.0,,2.0,,,,1.0,,,,0.23076923076923078,,,,,,,,,1.0,,,,6.0,3.0,3.0,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,3.0,1.0,0.5,0.6666666666666666,,,,,1.0,1.0,,,2.0,,1.0,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,1611661324,2021,2021,False
